44ea64bb65cb7464f92e1847b97ddd0fba54ee7d12c32755c076f78253e35215,daacfd5c61c91a71656a5db63a3665369d88fc8eb11929450d873768d1fe53f6,a47a960855a347b7d221271fda69ca2bea842bfd4bc54a4fac32a05002e2539f,dd14d0d1086fa81bc1f958fe9e74093d547430fea3d6a479875b6b3ee44ccabb,03439bae8e520486ad49d154ccb1b73e134da616b0a14e53487729130419c287,0ef5aab9e55ab77b6c60574466c1119c9bb046a8a709ff4bcc0f08317556b151,90f1acafe98ecdf2166c51e6244b752fedce2a26c529a3135e471879d99a91c4,c62c43d02ddd0666ad4312b1e630036fb68cdb0102b8c1024eac55b5c999dabf,89f937eb01dc07f0318f3573ed79bc527dcb042f77d6a9ac9e5ad08965fa1e1b,89960c0557fc3c2d431113c6e82cfe0d7d43a8330d21412a471d5b1758adeff8,e51ceced82f8cf6dcacd3123f08874af3d3db764fada7160185758994abae98d
"0","60","0","20","23001","2","0","7","","20000",""
"0","61","0","300","91002","8","0","8","","20000",""
"0","62","0","20","23001","2","0","8","","20000",""
"0","63","0","300","91002","8","0","9","","20000",""
"0","64","0","20","23001","2","0","9","","20000",""
"0","65","0","600","91002","8","0","10","","20000",""
"0","66","0","20","23001","2","0","10","","20000",""
"0","67","0","150","91002","8","0","1","","49001",""
"0","68","0","150","91002","8","0","2","","49001",""
"0","69","0","150","91002","8","0","3","","49001",""
"0","70","0","150","91002","8","0","4","","49001",""
"0","71","0","150","91002","8","0","5","","49001",""
"0","72","0","150","91002","8","0","6","","49001",""
"0","73","0","150","91002","8","0","7","","49001",""
"0","74","0","150","91002","8","0","8","","49001",""
"0","75","0","150","91002","8","0","9","","49001",""
"0","76","0","150","91002","8","0","10","","49001",""
"0","77","0","150","91002","8","0","1","","49002",""
"0","78","0","150","91002","8","0","2","","49002",""
"0","79","0","150","91002","8","0","3","","49002",""
"0","80","0","150","91002","8","0","4","","49002",""
"0","81","0","150","91002","8","0","5","","49002",""
"0","82","0","150","91002","8","0","6","","49002",""
"0","83","0","150","91002","8","0","7","","49002",""
"0","84","0","150","91002","8","0","8","","49002",""
"0","85","0","150","91002","8","0","9","","49002",""
"0","86","0","150","91002","8","0","10","","49002",""
"0","87","0","150","91002","8","0","1","","49003",""
"0","88","0","150","91002","8","0","2","","49003",""
"0","89","0","150","91002","8","0","3","","49003",""
"0","90","0","150","91002","8","0","4","","49003",""
"0","91","0","150","91002","8","0","5","","49003",""
"0","92","0","150","91002","8","0","6","","49003",""
"0","93","0","150","91002","8","0","7","","49003",""
"0","94","0","150","91002","8","0","8","","49003",""
"0","95","0","150","91002","8","0","9","","49003",""
"0","96","0","150","91002","8","0","10","","49003",""
"0","97","0","1500","91002","8","0","1","","49004",""
"0","98","0","1500","91002","8","0","2","","49004",""
"0","99","0","1500","91002","8","0","3","","49004",""
"0","100","0","1500","91002","8","0","4","","49004",""
"0","101","0","1500","91002","8","0","5","","49004",""
"0","102","0","1500","91002","8","0","6","","49004",""
"0","103","0","1500","91002","8","0","7","","49004",""
"0","104","0","1500","91002","8","0","8","","49004",""
"0","105","0","150","91002","8","0","1","","49005",""
"0","106","0","150","91002","8","0","2","","49005",""
"0","107","0","150","91002","8","0","3","","49005",""
"0","108","0","150","91002","8","0","4","","49005",""
"0","109","0","150","91002","8","0","5","","49005",""
"0","110","0","150","91002","8","0","6","","49005",""
"0","111","0","150","91002","8","0","7","","49005",""
"0","112","0","150","91002","8","0","8","","49005",""
"0","113","0","150","91002","8","0","9","","49005",""
"0","114","0","150","91002","8","0","10","","49005",""
"0","115","0","300","91002","8","0","1","","49006",""
"0","116","0","300","91002","8","0","2","","49006",""
"0","117","0","300","91002","8","0","3","","49006",""
"0","118","0","300","91002","8","0","4","","49006",""
"0","119","0","300","91002","8","0","5","","49006",""
"0","120","0","150","91002","8","0","1","","49007",""
"0","121","0","150","91002","8","0","2","","49007",""
"0","122","0","150","91002","8","0","3","","49007",""
"0","123","0","150","91002","8","0","4","","49007",""
"0","124","0","150","91002","8","0","5","","49007",""
"0","125","0","150","91002","8","0","6","","49007",""
"0","126","0","150","91002","8","0","7","","49007",""
"0","127","0","150","91002","8","0","8","","49007",""
"0","128","0","150","91002","8","0","9","","49007",""
"0","129","0","150","91002","8","0","10","","49007",""
"0","130","0","150","91002","8","0","1","","49008",""
"0","131","0","150","91002","8","0","2","","49008",""
"0","132","0","150","91002","8","0","3","","49008",""
"0","133","0","150","91002","8","0","4","","49008",""
"0","134","0","150","91002","8","0","5","","49008",""
"0","135","0","150","91002","8","0","6","","49008",""
"0","136","0","150","91002","8","0","7","","49008",""
"0","137","0","150","91002","8","0","8","","49008",""
"0","138","0","150","91002","8","0","9","","49008",""
"0","139","0","150","91002","8","0","10","","49008",""
"0","140","0","150","91002","8","0","1","","49009",""
"0","141","0","150","91002","8","0","2","","49009",""
"0","142","0","150","91002","8","0","3","","49009",""
"0","143","0","150","91002","8","0","4","","49009",""
"0","144","0","150","91002","8","0","5","","49009",""
"0","145","0","150","91002","8","0","6","","49009",""
"0","146","0","150","91002","8","0","7","","49009",""
"0","147","0","150","91002","8","0","8","","49009",""
"0","148","0","150","91002","8","0","9","","49009",""
"0","149","0","150","91002","8","0","10","","49009",""
"0","150","0","150","91002","8","0","1","","49010",""
"0","151","0","150","91002","8","0","2","","49010",""
"0","152","0","150","91002","8","0","3","","49010",""
"0","153","0","150","91002","8","0","4","","49010",""
"0","154","0","150","91002","8","0","5","","49010",""
"0","155","0","150","91002","8","0","6","","49010",""
"0","156","0","150","91002","8","0","7","","49010",""
"0","157","0","150","91002","8","0","8","","49010",""
"0","158","0","150","91002","8","0","9","","49010",""
"0","159","0","150","91002","8","0","10","","49010",""
"0","160","0","150","91002","8","0","1","","49011",""
"0","161","0","150","91002","8","0","2","","49011",""
"0","162","0","150","91002","8","0","3","","49011",""
"0","163","0","150","91002","8","0","4","","49011",""
"0","164","0","150","91002","8","0","5","","49011",""
"0","165","0","150","91002","8","0","6","","49011",""
"0","166","0","150","91002","8","0","7","","49011",""
"0","167","0","150","91002","8","0","8","","49011",""
"0","168","0","150","91002","8","0","9","","49011",""
"0","169","0","150","91002","8","0","10","","49011",""
"0","170","0","300","91002","8","0","1","","49012",""
"0","171","0","300","91002","8","0","2","","49012",""
"0","172","0","300","91002","8","0","3","","49012",""
"0","173","0","300","91002","8","0","4","","49012",""
"0","174","0","300","91002","8","0","5","","49012",""
"0","175","0","300","91002","8","0","6","","49012",""
"0","176","0","300","91002","8","0","7","","49012",""
"0","177","0","300","91002","8","0","8","","49012",""
"0","178","0","300","91002","8","0","9","","49012",""
"0","179","0","300","91002","8","0","10","","49012",""
"500371","180","0","100","91002","8","1","1","","80003",""
"500371","181","0","100","91002","8","1","2","","80003",""
"500033","182","0","100","91002","8","1","3","","80003",""
"500371","183","0","100","91002","8","1","4","","80003",""
"500033","184","0","100","91002","8","1","5","","80003",""
"500371","185","0","100","91002","8","1","6","","80003",""
"500367","186","0","100","91002","8","1","7","","80003",""
"500367","187","0","100","91002","8","1","8","","80003",""
"500367","188","0","100","91002","8","1","9","","80003",""
"500033","189","0","100","91002","8","1","10","","80003",""
"500033","190","0","100","91002","8","1","11","","80003",""
"500033","191","0","100","91002","8","1","12","","80003",""
"509020","192","0","100","91002","8","1","13","","80003",""
"500371","193","0","100","91002","8","1","14","","80003",""
"500033","194","0","100","91002","8","1","15","","80003",""
"0","195","0","150","91002","8","0","1","","49013",""
"0","196","0","150","91002","8","0","2","","49013",""
"0","197","0","150","91002","8","0","3","","49013",""
"0","198","0","150","91002","8","0","4","","49013",""
"0","199","0","150","91002","8","0","5","","49013",""
"0","200","0","150","91002","8","0","6","","49013",""
"0","201","0","150","91002","8","0","7","","49013",""
"0","202","0","150","91002","8","0","8","","49013",""
"0","203","0","150","91002","8","0","9","","49013",""
"0","204","0","150","91002","8","0","10","","49013",""
"0","205","0","500","91002","8","0","1","","70004",""
"0","206","0","500","91002","8","0","2","","70004",""
"0","207","0","300","91002","8","0","1","","70005",""
"0","208","0","300","91002","8","0","2","","70005",""
"0","209","0","300","91002","8","0","3","","70005",""
"530101","210","0","100","91002","8","0","1","","80004",""
"530102","211","0","100","91002","8","0","2","","80004",""
"530103","212","0","100","91002","8","0","3","","80004",""
"530104","213","0","100","91002","8","0","4","","80004",""
"530105","214","0","100","91002","8","0","5","","80004",""
"530106","215","0","100","91002","8","0","6","","80004",""
"530107","216","0","100","91002","8","0","7","","80004",""
"530108","217","0","100","91002","8","0","8","","80004",""
"530109","218","0","100","91002","8","0","9","","80004",""
"530110","219","0","100","91002","8","0","10","","80004",""
"530111","220","0","100","91002","8","0","11","","80004",""
"530112","221","0","100","91002","8","0","12","","80004",""
"530113","222","0","100","91002","8","0","13","","80004",""
"530114","223","0","100","91002","8","0","14","","80004",""
"530115","224","0","100","91002","8","0","15","","80004",""
"530116","225","0","100","91002","8","0","16","","80004",""
"530117","226","0","100","91002","8","0","17","","80004",""
"530117","227","0","1","2805","7","0","17","","80004",""
"0","228","0","150","91002","8","0","1","","40009",""
"0","229","0","150","91002","8","0","2","","40009",""
"0","230","0","150","91002","8","0","3","","40009",""
"0","231","0","150","91002","8","0","4","","40009",""
"0","232","0","150","91002","8","0","5","","40009",""
"0","233","0","150","91002","8","0","6","","40009",""
"0","234","0","150","91002","8","0","7","","40009",""
"0","235","0","150","91002","8","0","8","","40009",""
"0","236","0","150","91002","8","0","9","","40009",""
"0","237","0","150","91002","8","0","10","","40009",""
"0","238","0","150","91002","8","0","1","","49014",""
"0","239","0","150","91002","8","0","2","","49014",""
"0","240","0","150","91002","8","0","3","","49014",""
"0","241","0","150","91002","8","0","4","","49014",""
"0","242","0","150","91002","8","0","5","","49014",""
"0","243","0","150","91002","8","0","6","","49014",""
"0","244","0","150","91002","8","0","7","","49014",""
"0","245","0","150","91002","8","0","8","","49014",""
"0","246","0","150","91002","8","0","9","","49014",""
"0","247","0","150","91002","8","0","10","","49014",""
"0","248","0","150","91002","8","0","1","","49015",""
"0","249","0","150","91002","8","0","2","","49015",""
"0","250","0","150","91002","8","0","3","","49015",""
"0","251","0","150","91002","8","0","4","","49015",""
"0","252","0","150","91002","8","0","5","","49015",""
"0","253","0","150","91002","8","0","6","","49015",""
"0","254","0","150","91002","8","0","7","","49015",""
"0","255","0","150","91002","8","0","8","","49015",""
"0","256","0","150","91002","8","0","9","","49015",""
"0","257","0","150","91002","8","0","10","","49015",""
"0","258","0","300","91002","8","0","1","","49016",""
"0","259","0","300","91002","8","0","2","","49016",""
"0","260","0","300","91002","8","0","3","","49016",""
"0","261","0","300","91002","8","0","4","","49016",""
"0","262","0","300","91002","8","0","5","","49016",""
"0","263","0","300","91002","8","0","6","","49016",""
"0","264","0","300","91002","8","0","7","","49016",""
"0","265","0","300","91002","8","0","8","","49016",""
"0","266","0","300","91002","8","0","9","","49016",""
"0","267","0","300","91002","8","0","10","","49016",""
"500367","268","0","100","91002","8","0","1","","80005",""
"500367","269","0","100","91002","8","0","2","","80005",""
"500367","270","0","100","91002","8","0","3","","80005",""
"500367","271","0","100","91002","8","0","4","","80005",""
"500367","272","0","100","91002","8","0","5","","80005",""
"500367","273","0","100","91002","8","0","6","","80005",""
"500367","274","0","100","91002","8","0","7","","80005",""
"500367","275","0","100","91002","8","0","8","","80005",""
"500367","276","0","100","91002","8","0","9","","80005",""
"500367","277","0","100","91002","8","0","10","","80005",""
"500367","278","0","100","91002","8","0","11","","80005",""
"500367","279","0","100","91002","8","0","12","","80005",""
"500367","280","0","100","91002","8","0","13","","80005",""
"500367","281","0","100","91002","8","0","14","","80005",""
"500367","282","0","100","91002","8","0","15","","80005",""
"0","283","0","500","91002","8","0","1","","70006",""
"0","284","0","500","91002","8","0","2","","70006",""
"0","285","0","300","91002","8","0","1","","70007",""
"0","286","0","300","91002","8","0","2","","70007",""
"0","287","0","300","91002","8","0","3","","70007",""
"530121","298","0","100","91002","8","0","1","","80006",""
"530122","299","0","100","91002","8","0","2","","80006",""
"530123","300","0","100","91002","8","0","3","","80006",""
"530124","301","0","100","91002","8","0","4","","80006",""
"530125","302","0","100","91002","8","0","5","","80006",""
"530126","303","0","100","91002","8","0","6","","80006",""
"530127","304","0","100","91002","8","0","7","","80006",""
"530128","305","0","100","91002","8","0","8","","80006",""
"530129","306","0","100","91002","8","0","9","","80006",""
"530130","307","0","100","91002","8","0","10","","80006",""
"530131","308","0","100","91002","8","0","11","","80006",""
"530132","309","0","100","91002","8","0","12","","80006",""
"530133","310","0","100","91002","8","0","13","","80006",""
"530134","311","0","100","91002","8","0","14","","80006",""
"530135","312","0","100","91002","8","0","15","","80006",""
"530136","313","0","100","91002","8","0","16","","80006",""
"530137","314","0","100","91002","8","0","17","","80006",""
"530123","316","0","100","91002","8","0","1","","80007",""
"530124","317","0","100","91002","8","0","2","","80007",""
"530125","318","0","100","91002","8","0","3","","80007",""
"530126","319","0","100","91002","8","0","4","","80007",""
"530127","320","0","100","91002","8","0","5","","80007",""
"530128","321","0","100","91002","8","0","6","","80007",""
"530129","322","0","100","91002","8","0","7","","80007",""
"530130","323","0","100","91002","8","0","8","","80007",""
"530131","324","0","100","91002","8","0","9","","80007",""
"530132","325","0","100","91002","8","0","10","","80007",""
"530133","326","0","100","91002","8","0","11","","80007",""
"530134","327","0","100","91002","8","0","12","","80007",""
"530135","328","0","100","91002","8","0","13","","80007",""
"530136","329","0","100","91002","8","0","14","","80007",""
"530137","330","0","100","91002","8","0","15","","80007",""
"530137","331","0","1","9000215","16","0","15","","80007",""
"530137","332","0","1","9000216","16","0","15","","80007",""
"0","333","0","150","91002","8","0","1","","49017",""
"0","334","0","150","91002","8","0","2","","49017",""
"0","335","0","150","91002","8","0","3","","49017",""
"0","336","0","150","91002","8","0","4","","49017",""
"0","337","0","150","91002","8","0","5","","49017",""
"0","338","0","150","91002","8","0","6","","49017",""
"0","339","0","150","91002","8","0","7","","49017",""
"0","340","0","150","91002","8","0","8","","49017",""
"0","341","0","150","91002","8","0","9","","49017",""
"0","342","0","150","91002","8","0","10","","49017",""
"0","343","0","300","91002","8","0","1","","49018",""
"0","344","0","300","91002","8","0","2","","49018",""
"0","345","0","300","91002","8","0","3","","49018",""
"0","346","0","300","91002","8","0","4","","49018",""
"0","347","0","300","91002","8","0","5","","49018",""
"0","348","0","300","91002","8","0","6","","49018",""
"0","349","0","300","91002","8","0","7","","49018",""
"0","350","0","300","91002","8","0","8","","49018",""
"0","351","0","300","91002","8","0","9","","49018",""
"0","352","0","300","91002","8","0","10","","49018",""
"0","353","0","300","91002","8","0","1","","49019",""
"0","354","0","300","91002","8","0","2","","49019",""
"0","355","0","300","91002","8","0","3","","49019",""
"0","356","0","300","91002","8","0","4","","49019",""
"0","357","0","300","91002","8","0","5","","49019",""
"0","358","0","300","91002","8","0","6","","49019",""
"0","359","0","300","91002","8","0","7","","49019",""
"0","360","0","300","91002","8","0","8","","49019",""
"0","361","0","300","91002","8","0","9","","49019",""
"0","362","0","300","91002","8","0","10","","49019",""
"0","363","0","500","91002","8","0","1","","70008",""
"0","364","0","500","91002","8","0","2","","70008",""
"0","365","0","1000","91002","8","0","1","","70009",""
"0","366","0","150","91002","8","0","1","","49020",""
"0","367","0","150","91002","8","0","2","","49020",""
"0","368","0","150","91002","8","0","3","","49020",""
"0","369","0","750","91002","8","0","4","","49020",""
"0","370","0","200","91002","8","0","5","","49020",""
"0","371","0","200","91002","8","0","6","","49020",""
"0","372","0","200","91002","8","0","7","","49020",""
"0","373","0","300","91002","8","0","8","","49020",""
"0","374","0","300","91002","8","0","9","","49020",""
"0","375","0","600","91002","8","0","10","","49020",""
"0","376","125801","1","24001","2","1","1","莉莉","40011","馬上就可以\n見到大家了呢。\n現在我的內心雀躍不已……\n"
"0","377","126001","1","24001","2","1","2","可璃亞","40011","初次見面，我是可璃亞♪\n我非常期待\n和大家一起冒險"
"0","378","126101","1","24001","2","1","3","普蕾西亞","40011","嗯──\n這個，給你。\n是的"
"0","379","125801","1","24001","2","2","4","莉莉","40011","讓我再次自我介紹……\n我是【幻變少女】的\n公會長莉莉"
"0","380","126001","1","24001","2","2","5","可璃亞","40011","你好，哥哥♪\n我是【幻變少女】的\n可璃亞"
"0","381","126101","1","24001","2","2","6","普蕾西亞","40011","哥哥。\n你願意過來，我很開心"
"530141","382","0","100","91002","8","0","1","","80008",""
"530142","383","0","100","91002","8","0","2","","80008",""
"530143","384","0","100","91002","8","0","3","","80008",""
"530144","385","0","100","91002","8","0","4","","80008",""
"530145","386","0","100","91002","8","0","5","","80008",""
"530146","387","0","100","91002","8","0","6","","80008",""
"530147","388","0","100","91002","8","0","7","","80008",""
"530148","389","0","100","91002","8","0","8","","80008",""
"530149","390","0","100","91002","8","0","9","","80008",""
"530150","391","0","100","91002","8","0","10","","80008",""
"530151","392","0","100","91002","8","0","11","","80008",""
"530152","393","0","100","91002","8","0","12","","80008",""
"530153","394","0","100","91002","8","0","13","","80008",""
"530154","395","0","100","91002","8","0","14","","80008",""
"530155","396","0","100","91002","8","0","15","","80008",""
"530156","397","0","100","91002","8","0","16","","80008",""
"530156","398","0","1","2830","7","0","16","","80008",""
"0","399","0","100","91002","8","0","1","","20001",""
"0","400","0","20","23001","2","0","1","","20001",""
"0","401","0","100","91002","8","0","2","","20001",""
"0","402","0","20","23001","2","0","2","","20001",""
"0","403","0","1","24016","2","0","3","","20001",""
"0","404","0","20","23001","2","0","3","","20001",""
"0","405","0","100","91002","8","0","4","","20001",""
"0","406","0","20","23001","2","0","4","","20001",""
"0","407","0","300","91002","8","0","5","","20001",""
"0","408","0","20","23001","2","0","5","","20001",""
"0","409","0","100","91002","8","0","6","","20001",""
"0","410","0","20","23001","2","0","6","","20001",""
"0","411","0","100","91002","8","0","7","","20001",""
"0","412","0","20","23001","2","0","7","","20001",""
"0","413","0","200","91002","8","0","8","","20001",""
"0","414","0","20","23001","2","0","8","","20001",""
"0","415","0","300","91002","8","0","9","","20001",""
"0","416","0","20","23001","2","0","9","","20001",""
"0","417","0","1","24016","2","0","10","","20001",""
"0","418","0","20","23001","2","0","10","","20001",""
"532001","419","0","100","91002","8","0","1","","80009",""
"532002","420","0","100","91002","8","0","2","","80009",""
"532003","421","0","100","91002","8","0","3","","80009",""
"532004","422","0","100","91002","8","0","4","","80009",""
"532005","423","0","100","91002","8","0","5","","80009",""
"532006","424","0","100","91002","8","0","6","","80009",""
"532007","425","0","100","91002","8","0","7","","80009",""
"532008","426","0","100","91002","8","0","8","","80009",""
"532009","427","0","100","91002","8","0","9","","80009",""
"532010","428","0","100","91002","8","0","10","","80009",""
"532011","429","0","100","91002","8","0","11","","80009",""
"532012","430","0","100","91002","8","0","12","","80009",""
"532013","431","0","100","91002","8","0","13","","80009",""
"532014","432","0","100","91002","8","0","14","","80009",""
"532015","433","0","100","91002","8","0","15","","80009",""
"0","434","0","1500","91002","8","0","1","","49021",""
"0","443","0","500","91002","8","0","1","","70010",""
"0","444","0","1","41000","2","0","1","","70012",""
"0","445","0","1000","91002","8","0","1","","70011",""
"530157","446","0","100","91002","8","0","1","","80010",""
"530158","447","0","100","91002","8","0","2","","80010",""
"530159","448","0","100","91002","8","0","3","","80010",""
"530160","449","0","100","91002","8","0","4","","80010",""
"530161","450","0","100","91002","8","0","5","","80010",""
"530162","451","0","100","91002","8","0","6","","80010",""
"530163","452","0","100","91002","8","0","7","","80010",""
"530164","453","0","100","91002","8","0","8","","80010",""
"530165","454","0","100","91002","8","0","9","","80010",""
"530166","455","0","100","91002","8","0","10","","80010",""
"530167","456","0","100","91002","8","0","11","","80010",""
"530168","457","0","100","91002","8","0","12","","80010",""
"530173","458","0","1","2844","7","0","12","","80010",""
"530169","459","0","100","91002","8","0","13","","80010",""
"530173","460","0","1","2846","7","0","13","","80010",""
"530170","461","0","100","91002","8","0","14","","80010",""
"530173","462","0","1","2845","7","0","14","","80010",""
"530171","463","0","100","91002","8","0","15","","80010",""
"530173","464","0","5","2843","7","0","15","","80010",""
"530172","465","0","100","91002","8","0","16","","80010",""
"530173","466","0","1","2842","7","0","16","","80010",""
"0","467","0","1","9000236","16","0","1","","40013",""
"0","468","0","1","9000237","16","0","1","","40013",""
"0","469","0","1","9000238","16","0","1","","40013",""
"0","470","0","1","9000239","16","0","1","","40013",""
"532001","471","0","100","91002","8","0","1","","80011",""
"532002","472","0","100","91002","8","0","2","","80011",""
"532003","473","0","100","91002","8","0","3","","80011",""
"532004","474","0","100","91002","8","0","4","","80011",""
"532005","475","0","100","91002","8","0","5","","80011",""
"532006","476","0","100","91002","8","0","6","","80011",""
"532007","477","0","100","91002","8","0","7","","80011",""
"532008","478","0","100","91002","8","0","8","","80011",""
"532009","479","0","100","91002","8","0","9","","80011",""
"532010","480","0","100","91002","8","0","10","","80011",""
"532011","481","0","100","91002","8","0","11","","80011",""
"532012","482","0","100","91002","8","0","12","","80011",""
"532013","483","0","100","91002","8","0","13","","80011",""
"532014","484","0","100","91002","8","0","14","","80011",""
"532015","485","0","100","91002","8","0","15","","80011",""
"0","488","0","500","91002","8","0","1","","40015",""
"0","489","0","3000","90008","2","0","2","","40015",""
"0","490","0","500","91002","8","0","3","","40015",""
"0","491","0","3000","90008","2","0","4","","40015",""
"0","492","0","1000","91002","8","0","5","","40015",""
"0","493","0","1000","91002","8","0","1","","70013",""
"0","494","0","500","91002","8","0","1","","70014",""
"0","495","0","1","41000","2","0","1","","70015",""
"530208","496","0","100","91002","8","0","1","","80012",""
"530209","497","0","100","91002","8","0","2","","80012",""
"530210","498","0","100","91002","8","0","3","","80012",""
"530211","499","0","100","91002","8","0","4","","80012",""
"530212","500","0","100","91002","8","0","5","","80012",""
"530213","501","0","100","91002","8","0","6","","80012",""
"530214","502","0","100","91002","8","0","7","","80012",""
"530215","503","0","100","91002","8","0","8","","80012",""
"0","504","0","50","91002","8","0","1","","70016",""
"0","505","0","10000","25011","2","0","1","","40015",""
"0","506","0","3000","25021","2","0","1","","40015",""
"0","507","0","10000","25012","2","0","2","","40015",""
"0","508","0","3000","25021","2","0","2","","40015",""
"0","509","0","10000","25013","2","0","3","","40015",""
"0","510","0","3000","25021","2","0","3","","40015",""
"0","511","0","10000","25014","2","0","4","","40015",""
"0","512","0","3000","25021","2","0","4","","40015",""
"0","513","0","10000","25015","2","0","5","","40015",""
"0","514","0","3000","25021","2","0","5","","40015",""
"0","515","0","1","24001","2","0","1","","49022",""
"0","516","0","1","24001","2","0","2","","49022",""
"0","517","0","1","24001","2","0","3","","49022",""
"0","518","0","1","24001","2","0","4","","49022",""
"0","519","0","1","24001","2","0","5","","49022",""
"0","520","0","1","4202401","18","0","6","","49022",""
"0","521","0","1","24001","2","0","7","","49022",""
"0","522","0","1","4202401","18","0","8","","49022",""
"530216","523","0","100","91002","8","0","1","","80013",""
"530217","524","0","100","91002","8","0","2","","80013",""
"530218","525","0","100","91002","8","0","3","","80013",""
"530219","526","0","100","91002","8","0","4","","80013",""
"530220","527","0","100","91002","8","0","5","","80013",""
"530221","528","0","100","91002","8","0","1","","80014",""
"530222","529","0","100","91002","8","0","2","","80014",""
"530223","530","0","100","91002","8","0","3","","80014",""
"0","531","0","1","9000252","16","0","1","","40016",""
"0","532","0","500","91002","8","0","1","","40016",""
"0","533","0","1","24030","2","0","1","","49023",""
"0","534","0","100","91002","8","0","1","","40017",""
"0","535","0","100","91002","8","0","2","","40017",""
"0","536","0","100","91002","8","0","3","","40017",""
"0","537","0","100","91002","8","0","4","","40017",""
"0","538","0","100","91002","8","0","5","","40017",""
"0","539","0","500","91002","8","0","1","","70017",""
"0","540","0","1","41000","2","0","1","","70018",""
"0","541","0","1000","91002","8","0","1","","70019",""
