a6ff3929769a1643a8815358cbb05dffcd44021c966caab9c4061ec244168a0f,ecde5a0f4cb95ce4af001ec01749e9931094b0fb16993a68c2ad939b9f59b5eb,5e92e95f7b69dbfe120be657f38eb1c441100856da6cc726315713a05236eec3,d94769c468a752ce7626638e4e26cf787c144ab5530f1adee1f774c0798f2967,82acb8357d9e13c70294e0eb60a5159a067bb3a1299fc5d92d06670ae9a91cc3,61fd669c9543b480b1aee2d6e8a4a7d1c66095c2d340d249da73751102a0e926,1cd9d03e046f24536e56cbde525c02a748f65d56d8f038f5ddcb1dc304e01277,5b4c32f78a0aecf2b32f7420f52aa057fbefeb699fe7fd25d26bae77a5bb2cac,37f33d47923c217216d229d76a5f975dd720e7690922828bbceb0edc974251dd,63bb153c04642284e407c230645a11be0ef07dbc4e343904ade6213149c0e9a2,bdaeab684ab103af431eea166aa87ca9157be7ab0db06ef75eb64db7ddce20d6,fd976f36c4a289641ac17640bc363771dd5f89c1421dfcdab1449c665965cfb6,a840e54067054d9f2dcdb7dbbaa7ab36ce6fed1379f3bf9d91d428e5b3aad1e2,d2bd8d1d481b19d820f63d7a4ec9d21045cc587cf7aeb5981b67b26d785bbb6a,8279df1d762ba1570660b98855cefc2043a7205fe1f74d81acce5dd643be590e,5ece9ec6a97ae7da95fc8d99a38e2c2115694c43a39f258413ddee8f2330783c,ce61ed396e59b6c8428375eebcc078e3b8a86e2cae915e60e4ab6ae1bd76f7c2,30351262a30f79b026dd91501aad2d1f23cd57b156360a4342da3b9176fb74da,bc0e58c83c3cd9893da620f262ea6b87c155a5b13a0b7a17e03be79144e7e36f,7cbe345e7c9a7e8dfabc9f43bee356154fa1bf3f87ecf05ece0eafd6ee9bfa25,8395ed4b3b7473fa7f2798b7441acae6bcdf5c74abbd3d9224d597ec33ae755e,c447b88f49048baa69c6d54d2661f159c6971aeab66696bc9bc1cdcb9eb62b67,ee4886fce754d3a18cc38814767d97d398e552a373037aed5be461736cc13e98,e4dc0e70b3561943e12cf7ed2227317148c1135d61dab3d65d3d7df6daee5c0d
"101101","2030/12/31 15:00:00","0","6","0","101101","2015/04/01 15:00:00","0","【物理】能從後衛降下箭雨，是一名妹妹屬性的弓箭手。\n擁有能提高自己的暴擊率的一般技能，\n還能使傷害次數較高的必殺技，擁有更顯著的效果。","0","璃乃","璃乃","8","1.97","0","0","0","700","450","8","3","101101","1","101101"
"101201","2030/12/31 15:00:00","0","9","0","101201","2015/04/01 15:00:00","0","【魔法】位於後衛，擅長對付物理攻擊型敵軍，\n是一位超能力少女。\n因為能對物理攻擊型的敵軍發揮真正的價值，\n因此可將物理攻擊型的敵軍給一網打盡。","0","初音","初音","7","2.07","0","0","0","755","450","7","3","101201","2","101201"
"101301","2030/12/31 15:00:00","0","9","0","101301","2019/03/27 16:00:00","0","【魔法】從後衛位置施放多采多姿的魔法，是一名魔法宅少女。\n針對體力最多的對象所使用的必殺技或技能，\n是會依敵人的 HP 狀況改變攻擊目標的高威力魔法攻擊。","0","七七香","七七香","7","2.07","0","0","0","740","450","7","2","101301","2","101301"
"101401","2030/12/31 15:00:00","0","9","0","101401","2019/07/15 16:00:00","0","【魔法】位於後衛，特別強化於妨礙對手行動的名偵探。\n能以造成束縛與混亂的技能來使對手的行動遭受妨礙，\n並展開降低魔法防禦力的領域來解決對手。","0","霞","霞","21","2.27","0","0","0","730","450","7","3","101401","2","101401"
"101501","2030/12/31 15:00:00","0","9","0","101501","2015/04/01 15:00:00","0","【魔法】位於後衛支援使用魔法的角色，是大家的老師。\n負責必殺技的 HP 恢復及提升魔法防禦，持續恢復前方角色 HP，大幅提升己方的持久度。","0","美里","美里","9","2.27","0","0","0","735","450","7","2","101501","2","101501"
"101601","2030/12/31 15:00:00","0","15","0","101601","2015/04/01 15:00:00","0","【物理】會從後衛進行暴擊攻擊的超級名模。\n暴擊的傷害不僅能使傷害增倍，\n再加上還能靠技能提升攻擊力，使破壞力更甚。","0","鈴奈","鈴奈","8","1.97","0","0","0","705","450","8","2","101601","1","101601"
"101701","2030/12/31 15:00:00","0","4","0","101701","2015/04/01 15:00:00","0","【物理】在最前線利用累積技能賺傷害的南國少女。\n一旦發動「精神統一」技能，香織的攻擊會隨次數\n對敵人累積效果，後續的攻擊會逐漸增加。","0","香織","香織","1","2.17","0","0","0","145","450","1","2","101701","1","101701"
"101801","2030/12/31 15:00:00","0","15","0","101801","2015/04/01 15:00:00","0","【魔法】在後方誘惑全體敵人的性感老師。\n以奪取敵人ＴＰ技能使其必殺技延遲發動，\n或施放誘惑的必殺技，使戰場陷入大混亂。","0","伊緒","伊緒","5","2.6","0","0","0","715","450","5","3","101801","2","101801"
"102001","2030/12/31 15:00:00","0","13","0","102001","2015/04/01 15:00:00","0","【物理】位於中衛，崩毀敵方前衛，是一隻小兔兔女孩。\n必殺技為，在給予離自己最近的敵人大幅傷害後，\n能順便攻擊到該對象旁邊的敵軍，能有效早期攻略敵人的前衛。","0","美美","美美","5","2.125","0","0","0","360","450","5","2","102001","1","102001"
"102101","2030/12/31 15:00:00","0","3","0","102101","2015/04/01 15:00:00","0","【物理】位於前衛，能守護己方，是一名極度害羞的女孩子。\n技能能提高自己周圍的物理、魔法防禦力，\n並且能使接近的敵方暈眩難以靠近。","0","胡桃","胡桃","3","1.675","0","0","0","240","450","3","1","102101","1","102101"
"102201","2030/12/31 15:00:00","0","14","0","102201","2015/04/01 15:00:00","0","【魔法】位於中衛，發散強力的魔法，是雙胞胎中的姊姊。\n可以犧牲自身的 HP，來增強魔法攻擊力，\n能使得必殺技與技能的威力更上一層樓。","0","依里","依里","6","2.19","0","0","0","575","450","6","1","102201","2","102201"
"102301","2030/12/31 15:00:00","0","3","0","102301","2015/04/01 15:00:00","0","【物理】位於前衛，能使戰場混亂，是一個熊孩子。\n在以必殺技將對手吹飛的同時，以暈眩及給予大幅度的傷害使敵方陣形大亂。","0","綾音","綾音","3","1.425","0","0","0","210","450","3","2","102301","1","102301"
"102501","2030/12/31 15:00:00","0","3","0","102501","2015/04/01 15:00:00","0","【魔法】位於後衛，同時擅長恢復擊攻擊的冒失女僕。\n可一邊恢復己方 HP 一邊提高物理攻擊力的技能，適合與負責攻擊的中衛、後衛搭配。","0","鈴莓","鈴莓","7","2.27","0","0","0","720","450","7","1","102501","2","102501"
"102601","2030/12/31 15:00:00","0","3","0","102601","2015/04/01 15:00:00","0","【物理】中衛，能加強物理攻擊的怕麻煩的少女。\n能同時提升己方的物理攻擊力及魔法防禦，能同時支援隊伍的攻守兩方。","0","鈴","鈴","6","2.34","0","0","0","550","450","6","2","102601","1","102601"
"102701","2030/12/31 15:00:00","0","11","0","102701","2015/04/01 15:00:00","0","【物理】位於前衛，以毒技能粉碎敵人，通稱破壞者。\n擁有最頂級的攻擊力，用必殺技給予敵人致命一擊時，\n攻擊力會一次次地向上提升。","0","惠理子","惠理子","3","1.425","0","0","0","230","450","3","2","102701","1","102701"
"102801","2030/12/31 15:00:00","0","3","0","102801","2015/04/01 15:00:00","0","【物理】位於中衛，能瞬間翻轉局勢，大家的咲戀媽媽。\n有著ＨＰ越低，傷害力就越高的必殺技，\n和可以恢復己方的技能，一口氣逆轉局勢。","0","咲戀","咲戀","4","2.09","0","0","0","430","450","4","3","102801","1","102801"
"102901","2030/12/31 15:00:00","0","10","0","102901","2015/04/01 15:00:00","0","【物理】位於前衛，成為大家的防護的偶像望望。\n當她立於舞台上時，能夠大大提升己方的物理攻擊力，\n並且還可以一人擔下敵方的注意。","0","望","望","4","1.965","0","0","0","160","450","4","3","102901","1","102901"
"103001","2030/12/31 15:00:00","0","12","0","103001","2015/04/01 15:00:00","0","【物理】位於中衛，能反覆操作強力的範圍攻擊，是擅用忍法的熟手。\n當範圍攻擊的技能將敵人擊敗時，可大幅地累積 TP，\n發動強力必殺技的頻率也隨之提高。","0","妮諾","妮諾","5","2.25","0","0","0","415","450","5","3","103001","1","103001"
"103101","2030/12/31 15:00:00","0","14","0","103101","2015/04/01 15:00:00","0","【物理】位於中衛，能召喚父親的骷髏頭戰鬥的通靈少女。\n召喚來的父親除了能和自己分開攻擊之外，\n還能夠替自己抵擋傷害。","0","忍","忍","5","2.25","0","0","0","365","450","5","2","103101","1","103101"
"103201","2030/12/31 15:00:00","0","8","0","103201","2015/04/01 15:00:00","0","【物理】位於前衛，能大鬧攻擊，是一名千金小姐劍士。\n能夠在自身周遭創造出能使夥伴恢復的領域。而挺身佇立前線的無畏身影，更不負身為名家之名。","0","秋乃","秋乃","5","2.125","0","0","0","180","450","5","3","103201","1","103201"
"103301","2030/12/31 15:00:00","0","5","0","103301","2015/04/01 15:00:00","0","【物理】位於中衛，可擾亂敵人動作的牧場主人。\n能將敵方的前衛擊退，進而崩壞敵方陣形，逼迫其他敵人成為對象攻擊範圍。","0","真陽","真陽","6","2.34","0","0","0","395","450","6","2","103301","1","103301"
"103401","2030/12/31 15:00:00","0","8","0","103401","2015/04/01 15:00:00","0","【物理】位於中衛，能以屏障和恢復守護己方的曾經的聖戰士。\n能夠操作受傷的己方角色恢復 HP 與 TP 的技能，進而在你來我往的消耗戰中，給出相當關鍵的支援。","0","優花梨","優花梨","5","2.4","0","0","0","405","450","5","1","103401","1","103401"
"103601","2030/12/31 15:00:00","0","0","0","103601","2015/04/01 15:00:00","0","【魔法】位於後衛，能施以強力魔法攻擊的小小優等生。\n藉由技能，能瞬間提高魔法攻擊力後施放必殺技，\n對敵方單體的威力卓越。","0","鏡華","鏡華","7","2.07","0","0","0","810","450","7","3","103601","2","103601"
"103701","2030/12/31 15:00:00","0","2","0","103701","2019/01/09 16:00:00","0","【物理】在前線施展快速斬擊屠殺敵人的劍術少女。\n必殺技則是使自己的攻擊力和行動速度上升，\n將其他攻擊技能的殲滅能力提高到極限來輾壓敵人。","0","智","智","4","1.965","0","0","0","220","450","4","3","103701","1","103701"
"103801","2030/12/31 15:00:00","0","5","0","103801","2015/04/01 15:00:00","0","【物理】從最後方連續施展高火力技能的狙擊手。\n擁有造成傷害後接著恢復ＴＰ的技能，\n可以快速發動強力的必殺技。","0","栞","栞","8","1.97","0","0","0","710","450","8","2","103801","1","103801"
"104001","2030/12/31 15:00:00","0","9","0","104001","2015/04/01 15:00:00","0","【物理】從最後方射出異常狀態之箭，孤獨的射手。\n透過和傷害共同施加的毒或麻痺等追加效果，\n就算是防御力高的敵人也能確實地削減其ＨＰ。","0","碧","碧","8","1.97","0","0","0","785","450","8","1","104001","1","104001"
"104201","2030/12/31 15:00:00","0","10","0","104201","2015/04/01 15:00:00","0","【魔法】位於後衛，能支持前衛戰鬥的唱喚士。\n能以必殺技，唱喚能幫助夥伴恢復，\n以及攻擊敵人的精靈到最前線。","0","千歌","千歌","7","2.27","0","0","0","790","450","7","2","104201","2","104201"
"104301","2030/12/31 15:00:00","0","4","0","104301","2015/04/01 15:00:00","0","【物理】位於前衛，能削弱對手的防禦力，是一名正義的獸人。\n能夠降低敵方的防禦力，並且確確實實地給予傷害，\n以便盡早突破敵方防守。","0","真琴","真琴","5","2.125","0","0","0","165","450","5","3","104301","1","104301"
"104401","2030/12/31 15:00:00","0","12","0","104401","2018/10/22 16:00:00","0","【魔法】位於中衛，削弱生命來攻擊的「統御黑夜之人」。\n以自己 HP 交換而發出的技能擁有高度殲滅能力，範圍攻擊的威力無人能及。","0","伊莉亞","伊莉亞","3","1.425","0","0","0","425","450","3","3","104401","2","104401"
"104501","2030/12/31 15:00:00","0","12","0","104501","2015/04/01 15:00:00","0","【物理】在前方擔任誘餌，吸收攻擊後瘋狂爆發的超Ｍ少女。\n透過必殺技對自己張開魔法屏障，\n吸收敵人的魔法攻擊來恢復ＨＰ。","0","空花","空花","2","2.375","0","0","0","130","450","2","2","104501","1","104501"
"104601","2030/12/31 15:00:00","0","8","0","104601","2015/04/01 15:00:00","0","【物理】位於前衛，擅長魔法隊伍的隨心所欲的貓娘。\n專門攻擊「魔法攻擊力最高」的敵人，\n以降低傷害及魔法攻擊力，並吸收 TP。","0","珠希","珠希","2","2.25","0","0","0","215","450","2","2","104601","1","104601"
"104701","2030/12/31 15:00:00","0","2","0","104701","2015/04/01 15:00:00","0","【物理】在最前方施展完全防禦技能的騎士團長。\n必殺技則可展開任何傷害都能吸收的屏障。\n尤其以長期戰中的壓倒性防禦能力自豪。","0","純","純","5","2.125","0","0","0","135","450","5","3","104701","1","104701"
"104801","2030/12/31 15:00:00","0","8","0","104801","2015/04/01 15:00:00","0","【物理】位於中衛，擁有暈眩與恢復的技能的傭兵戰士。\n擁有高度防禦能力及自我恢復能力，\n能使中衛的防守更為堅固，支撐整個隊伍。","0","美冬","美冬","6","2.19","0","0","0","420","450","6","2","104801","1","104801"
"104901","2030/12/31 15:00:00","0","6","0","104901","2015/04/01 15:00:00","0","【物理】位於前衛，可守護己方免於物理攻擊，\n是一位姊姊。\n一般技能可以展開物理無效的屏障，不僅能夠保護同伴全員\n還能再於自身添加物理吸收屏障，進而挺身討伐敵方前衛。","0","靜流","靜流","5","2.375","0","0","0","285","450","5","3","104901","1","104901"
"105001","2030/12/31 15:00:00","0","15","0","105001","2015/04/01 15:00:00","0","【魔法】位於後衛，能施放範圍攻擊的淑女小魔女。\n擁有能多次範圍攻擊的技能，\n以及能攻擊敵方全體的必殺技，擅長範圍殲滅。","0","美咲","美咲","7","2.07","0","0","0","760","450","7","1","105001","2","105001"
"105101","2030/12/31 15:00:00","0","11","0","105101","2015/04/01 15:00:00","0","【物理】位於中衛，能弱化敵方領域，是一位獨眼惡魔。\n領域的持續時間雖然不長，\n但卻能大幅度減少範圍內的敵方之物理防禦力。","0","深月","深月","5","2.25","0","0","0","565","450","5","2","105101","1","105101"
"105201","2030/12/31 15:00:00","0","5","0","105201","2015/04/01 15:00:00","0","【物理】在最前方守護夥伴的戀愛少女。\n戰鬥開始後不久就會朝最前線突進，\n挺身擋在敵人眼前。","0","莉瑪","莉瑪","4","2.215","0","0","0","105","450","4","1","105201","1","105201"
"105301","2030/12/31 15:00:00","0","12","0","105301","2015/04/01 15:00:00","0","【物理】位於中衛，能鼓舞己方進攻，是一位女軍人。\n不僅能大幅度增加全體的物理、魔法攻擊力，\n就連攻擊速度都能提升，使戰鬥得以盡早結束。","0","莫妮卡","莫妮卡","4","2.24","0","0","0","410","450","4","3","105301","1","105301"
"105401","2030/12/31 15:00:00","0","10","0","105401","2018/11/08 16:00:00","0","【物理】位於前衛，特化妨礙敵人技能的裁縫師女孩。\n除了可強制移動敵人使敵方陣形瓦解，\n還可降低對手的移動速度、行動速度，使其反擊變得遲緩。","0","紡希","紡希","1","2.42","0","0","0","195","450","1","2","105401","1","105401"
"105501","2030/12/31 15:00:00","0","12","0","105501","2019/07/26 16:00:00","0","【物理】位於中衛，竄來竄去地對敵人來干擾的純情少女。\n除了能造成敵人暈眩的技能以外，必殺技更是能夠使對方\n造成黑暗與混亂狀態，進而來造成敵人的麻煩。","0","步未","步未","48","2.34","0","0","0","510","450","48","1","105501","1","105501"
"105601","2030/12/31 15:00:00","0","2","0","105601","2019/03/13 16:00:00","0","【物理】在前方為夥伴揮劍的豪氣大姊。\n擁有能夠反擊對手的挑釁招數，\n降低敵人防禦力的必殺技，在攻防兩面都能發揮實力。","0","流夏","流夏","4","1.965","0","0","0","158","450","4","3","105601","1","105601"
"170101","2030/12/31 15:00:00","0","4","0","105701","2015/04/01 15:00:00","0","【物理】位於前衛，可先發制人施展大招的騎空士。\n藉由技能可回復ＴＰ，加快必殺技的發動。\n從戰鬥初期就能對敵方前衛造成大傷害。","0","吉塔","吉塔","4","1.965","0","0","0","245","450","4","3","105701","1","105701"
"105801","2030/12/31 15:00:00","0","1","0","105801","2015/04/01 15:00:00","0","【物理】位於前衛，全力保護同伴，是一位貪吃的劍士。\n能夠增加 HP，也能恢復自己的 HP，\n擔任己方的保護牆的角色。","0","貪吃佩可","貪吃佩可","5","2.25","0","0","0","155","450","5","1","105801","1","105801"
"105901","2030/12/31 15:00:00","0","1","0","105901","2015/04/01 15:00:00","0","【物理】位於中衛，無論是輔助還是攻擊皆能支援，是一位負責指引迷津的巫女。\n必殺技能增加己方全體的攻擊力，\n且有使自己恢復的功能，因此能持續支援。","0","可可蘿","可可蘿","6","2.34","0","0","0","500","450","6","1","105901","1","105901"
"106001","2030/12/31 15:00:00","0","1","0","106001","2015/04/01 15:00:00","0","【魔法】位於後衛，能施以強力的全體攻擊，是一隻頑強的貓娘。\n技能可以使敵人的物理、魔法防禦力雙雙減弱，\n對於綜合編成隊伍的戰鬥中有著奇效。","0","凱留","凱留","7","2.07","0","0","0","750","450","7","1","106001","2","106001"
"106101","2025/05/04 15:59:59","0","7","0","106101","2025/05/01 16:00:00","0","【物理】位於前衛，揮舞著傳說之劍「天樓霸斷劍」的少女。\n使著那輕攻擊的通常戰鬥風格於轉眼之間，在必殺技發動\n後所執起的那把「天樓霸斷劍」，能將敵人一掃而空。","0","矛依未","矛依未","2","1.8","0","0","1","162","450","2","3","106101","1","106101"
"106301","2030/12/31 15:00:00","0","1","0","106301","2015/04/01 15:00:00","0","【物理】位於後衛，擅長長期戰的森林守護者見習生。\n能藉由恢復 TP 迅速發動必殺技。\n並且由於使用後技能效果會上升，具有高度的殲滅能力。","0","亞里莎","亞里莎","8","1.97","0","0","0","625","450","8","3","106301","1","106301"
"106401","2030/12/31 15:00:00","0","1","0","106401","2021/06/19 16:00:00","0","【物理】位於中衛，操縱冰雪冰凍消滅敵人的冰龍少女。\n消耗發動必殺技所獲得的【冰龍之印】，\n增幅技能的效果，以清廉的劍技斬殺敵人。","0","雪菲","雪菲","4","1.84","0","0","0","368","450","4","3","106401","1","106401"
"106501","2030/12/31 15:00:00","0","17","0","106501","2020/03/19 16:00:00","0","【物理】位於前衛，用拳頭痛毆敵人的龍人族打手。\n先以技能提升自己的物理攻擊力，再全神貫注所釋放\n而出的第一發必殺技，擁有著引以為傲的超大破壞力。","0","嘉夜","嘉夜","1","2.17","0","0","0","168","450","1","3","106501","1","106501"
"106601","2030/12/31 15:00:00","0","17","0","106601","2020/09/16 16:00:00","0","【物理】位於前衛，擅長範圍攻擊與嘴上功夫的龍人少女。\n必殺技能夠將範圍內的敵人一同擊飛，\n打亂敵人陣型後將敵人一口氣燒之殆盡。","0","祈梨","祈梨","3","1.55","0","0","0","197","450","3","3","106601","1","106601"
"106701","2025/05/04 15:59:59","0","17","0","106701","2025/05/01 16:00:00","0","【魔法】位於後衛，以無窮魔力支配一切的龍之首領。\n能以龍眼掌握阻擋的敵人，使用多樣的技能來降低敵人\n對魔法攻擊的耐力，並使出雷霆，一擊將敵人化為灰燼。","0","帆稀","帆稀","21","2.27","0","0","1","727","450","7","3","106701","2","106701"
"106801","2025/05/04 15:59:59","0","6","0","106801","2025/05/01 16:00:00","0","【物理】位於中衛，能自在創造萬物的「迷宮女王」。\n解放七冠權能的必殺技能夠極大幅度強化自身，\n釋放無以比擬的攻擊力殲滅敵對之人。","0","拉比林斯達","拉比林斯達","4","1.55","0","0","1","560","450","4","3","106801","1","106801"
"106901","2030/12/31 15:00:00","0","1","0","106901","2023/03/15 16:00:00","0","【物理】位於後衛，眼裡寄宿著天上明星，朝霸道前進的\n霸皇。能解放權能來解除敵方全體的護盾與所有能力提升\n效果，然後以降低耐力的技能、涵蓋複數敵人的\n廣範圍攻擊來殲滅敵方。","0","霸瞳皇帝","霸瞳皇帝","0","2","0","0","1","660","450","45","3","106901","1","106901"
"107001","2025/05/04 15:59:59","0","1","0","107001","2025/05/01 16:00:00","0","【魔法】位於後衛，創造分身來凌駕敵人的變貌大妃。\n分身將施展出與似似花本人相同的技能對敵人進行攻擊。\n那攻擊次數的密度與壓制力的高度，使人望塵莫及。","0","似似花","似似花","0","2","0","0","1","660","450","0","3","107001","2","107001"
"107101","2025/05/04 15:59:59","0","2","0","107101","2025/05/01 16:00:00","0","【物理】在前方擁有絕對壓制力的『誓約女君』。\n同時擁有攻防一體超大破壞力的必殺技，\n以及可將其加速發動的ＴＰ上升技能。","0","克莉絲提娜","克莉絲提娜","10","2","0","0","1","290","450","4","3","107101","1","107101"
"107501","2024/10/27 15:59:59","0","1","0","107501","2024/10/22 16:00:00","0","【物理】位於前衛，可施展強烈的範圍攻擊，是海岸邊的公主。\n吃了刨冰一口氣提升物理攻擊力後，\n可施展必殺技消滅前方的敵人。","0","貪吃佩可（夏日）","貪吃佩可（夏日）","5","2.125","0","0","1","235","450","5","3","107501","1","107501"
"107601","2030/12/31 15:00:00","0","1","0","107601","2018/12/03 16:00:00","0","【物理】位於中衛，是位可為物理角色進行輔助的治癒巫女。\n擁有為ＨＰ最少的我方單體進行特大幅度恢復的技能，\n可瞬間治癒我方瀕死的角色。","0","可可蘿（夏日）","可可蘿（夏日）","6","2.34","0","0","1","535","450","6","1","107601","1","107601"
"107701","2024/10/27 15:59:59","0","3","0","107701","2024/10/22 16:00:00","0","【魔法】位於後衛擁有優秀的防衛能力，夏天的冒失女僕。\n除可提升我方全體的防禦力及施加持續恢復HP的狀態外，\n更可呼叫如城牆般的魔像，替戰線帶來支援。","0","鈴莓（夏日）","鈴莓（夏日）","7","2.07","0","0","1","775","450","7","3","107701","2","107701"
"107801","2024/10/27 15:59:59","0","1","0","107801","2024/10/22 16:00:00","0","【魔法】位於後衛，可施展強力單體攻擊的盛夏貓娘。\n以技能降低敵人的魔法防禦力後，\n不斷對敵方單體施放魔法攻擊，能夠帶來大量的傷害。","0","凱留（夏日）","凱留（夏日）","7","1.92","0","0","1","780","450","7","3","107801","2","107801"
"107901","2024/10/27 15:59:59","0","8","0","107901","2024/10/22 16:00:00","0","【物理】位於前衛施放連續攻擊，是海邊的隨性貓娘。\n可隨機對敵方造成總計４次單體攻擊的必殺技，\n雖然目標是隨機的但威力卻相當出色。","0","珠希（夏日）","珠希（夏日）","2","2","0","0","1","225","450","2","3","107901","1","107901"
"108001","2030/12/31 15:00:00","0","8","0","108001","2019/01/03 16:00:00","0","【物理】位於中衛，熟稔攻擊與輔助的海之傭兵。\n必殺技的效果能夠提升我方全體的物理攻擊力，\n在物理攻擊隊伍的能力提升上可出一份力。","0","美冬（夏日）","美冬（夏日）","6","2.19","0","0","1","495","450","6","1","108001","1","108001"
