a8b8cd464a2d284fdc0e3a25667540473983885c5ce31729a677569e5a8ce3a2,e79a5af77e0fbbebcc5722dd66ee096419e03fc327134f8eec376c65b2868443,71e6165e0973bfea560df819499b4c5ee8e87ec3cfb3a5bb09ec5f1843a92046,8810d496702cd27710c1065efb7ae8ad2fb7bd4ea8518dca07e37449a87409f3,56a1334d7ab0af96a836dc8f406fc0d7dc5862d2b8ac1c552f8b5196cc86bfa5,1d5951ab7e11b5f63e199869b7daccea12db1a6eea073e842293704e0aa259b5,6e314d699ad0fb1fa8cbaea2c558beae3647a2463041b56f8d8a56b49ebacea3,54debfd0bd76a228e34ec33022b7ccfbcffcd0af47c6d63172aff4e7ffc91e5b,1ee84b86858caef1e29cb3447b07d21691cd9b583a6f8a19aa87e1628b7187c8,6720874e9434cf393da3a0b71e476480f2495231987c422b2ac3a419d283cdbd,b6032b8b9d6c2bd6afd6f33e6ffe4d2c6642e9f8e681dfb8900d5785dae029ce,ccda38834a0997da5780eeb7d40d024d96b582f91a3ae9613ca3b1988b1d73bd,0f75367d03d60c608a1bad844596f58010425ccadd4c361ad2127cb447310099,cc09af14555f1122a4583306c5e9dddce2affeec7cba0bf69643b259e2ac713c,d109e7b6733ede3ded7fd8386cd0c0d57e932b03373004d29b80e64af2925eb2,c0e9daa77ede0f338064fd7f0d7864fc720b0b2f2aebbb72cca4a77fe3f633c3,5a5c0092ddfd650e24a02aa4d31b745668db98758c0c56dedbfb7c7faec60e87,759eb1938795459f7398384d108c23e0ba3c324c453bed196a15b0ba597c926b,55a30125ff798e64bd6a3b8fc644e34c2a334dfac348837378bd09fc5653ddc7,2a5911e4bc922a4cceb3c2e4452d0d7bbf21574a85d530c85869d74c0e6595ac
"0","0","1","94002","0","0","0","12","1001901","20015","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1001902","20015","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1001903","20015","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1001904","20015","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1001905","20015","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1001906","20015","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1001907","20015","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1001908","20015","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1001909","20015","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1001910","20015","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1002301","20017","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1002302","20017","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1002303","20017","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1002304","20017","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1002305","20017","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1002306","20017","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1002307","20017","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1002308","20017","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1002309","20017","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1002310","20017","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1002311","20017","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1002312","20017","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1002313","20017","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1002314","20017","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1002315","20017","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1002501","20018","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1002502","20018","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1002503","20018","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1002504","20018","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1002505","20018","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1002506","20018","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1002507","20018","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1002508","20018","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1002509","20018","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1002510","20018","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1002511","20018","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1002512","20018","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1002513","20018","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1002514","20018","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1002515","20018","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1002701","20019","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1002702","20019","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1002703","20019","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1002704","20019","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1002705","20019","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1002706","20019","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1002707","20019","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1002708","20019","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1002709","20019","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1002710","20019","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1002901","20020","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1002902","20020","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1002903","20020","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1002904","20020","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1002905","20020","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1002906","20020","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1002907","20020","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1002908","20020","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1002909","20020","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1002910","20020","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1002911","20020","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1002912","20020","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1002913","20020","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1002914","20020","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1002915","20020","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1003301","20022","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1003302","20022","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1003303","20022","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1003304","20022","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1003305","20022","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1003306","20022","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1003307","20022","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1003308","20022","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1003309","20022","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1003310","20022","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1003801","20023","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1003802","20023","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1003803","20023","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1003804","20023","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1003805","20023","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1003806","20023","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1003807","20023","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1003808","20023","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1003809","20023","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1003810","20023","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1003811","20023","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1003812","20023","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1003813","20023","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1003814","20023","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1003815","20023","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1004001","20024","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1004002","20024","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1004003","20024","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1004004","20024","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1004005","20024","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1004006","20024","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1004007","20024","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1004008","20024","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1004009","20024","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1004010","20024","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1004011","20024","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1004012","20024","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1004013","20024","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1004014","20024","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1004015","20024","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","4","94002","0","0","0","12","1004016","20024","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","4","94002","0","0","0","12","1004017","20024","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","4","91002","0","0","0","8","1004018","20024","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","4","94002","0","0","0","12","1004019","20024","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","4","91002","0","0","0","8","1004020","20024","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1004201","20025","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1004202","20025","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1004203","20025","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1004204","20025","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1004205","20025","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1004206","20025","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1004207","20025","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1004208","20025","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1004209","20025","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1004210","20025","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1004211","20025","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1004212","20025","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1004213","20025","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1004214","20025","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1004215","20025","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","4","94002","0","0","0","12","1004216","20025","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","4","94002","0","0","0","12","1004217","20025","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","4","91002","0","0","0","8","1004218","20025","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","4","94002","0","0","0","12","1004219","20025","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","4","91002","0","0","0","8","1004220","20025","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","5","94002","0","0","0","12","1004221","20025","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","5","94002","0","0","0","12","1004222","20025","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","5","91002","0","0","0","8","1004223","20025","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","5","94002","0","0","0","12","1004224","20025","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","5","91002","0","0","0","8","1004225","20025","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1004401","20026","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1004402","20026","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1004403","20026","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1004404","20026","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1004405","20026","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1004406","20026","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1004407","20026","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1004408","20026","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1004409","20026","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1004410","20026","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1004411","20026","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1004412","20026","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1004413","20026","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1004414","20026","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1004415","20026","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1004801","20028","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1004802","20028","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1004803","20028","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1004804","20028","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1004805","20028","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1004806","20028","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1004807","20028","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1004808","20028","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1004809","20028","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1004810","20028","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1005001","20029","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1005002","20029","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1005003","20029","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1005004","20029","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1005005","20029","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1005006","20029","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1005007","20029","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1005008","20029","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1005009","20029","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1005010","20029","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1005011","20029","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1005012","20029","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1005013","20029","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1005014","20029","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1005015","20029","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1005201","20030","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1005202","20030","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1005203","20030","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1005204","20030","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1005205","20030","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1005206","20030","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1005207","20030","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1005208","20030","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1005209","20030","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1005210","20030","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1005401","20031","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1005402","20031","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1005403","20031","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1005404","20031","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1005405","20031","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1005406","20031","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1005407","20031","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1005408","20031","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1005409","20031","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1005410","20031","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1005601","20032","0","0","0","100","0","6000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1005602","20032","0","0","0","200","0","15000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1005603","20032","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1005604","20032","0","0","0","800","0","30000","0","讓信賴度達到800吧","0","0"
