fcb37a72a35e8315963a2c44fa9bb586db21e8334e20f6c063029e3f89b1434c,8456873090e0a141b320c07925cfc6a97773f2f3749fcead68f810d281a0f1dd,750f74a0c8acf53cab3e0c3f1768f94821e8089c288632ad66ea8030008b7fad,8647b023e57dfee526d6770acf60aebdc75b75c94c6729bea7a42033d64e36a7,34df11c490b687e71addd1801b9aee41b6a438e1645253bcbfe63904bc9db851,095a28ea09ed362ab26743f35a92ab6d6040d2a09177fc54bd197735eac0dd07,bf84b8abb7dab2a315705a8f8a6c42e26edf4a9da693ab85db5f27cb29f0aebe,31f454b9235c3f0089e3f7b577a0df7798a452c289badcc0b0eaa868fb4f5455,31f74e18c42714519fdc580af430bede9b08e862840986db6eaaebefac9cc160,c2d618e3e6d09b82ddd05bf9b4db887c84281812f89668f49e34a99b709592d2,fbf003238cf407e7499e6eff580740bb5911e154a3aca06365a4ce29bae87b78,eecc5cf54d5805cc9e158e282e7fdf7dccbf29d810ec89d87a9194f041026b17,19850d03a9510aab93fe63b56995969b23db3cafab3289954b4404b4c082d79a,0c7b797931152ca71968a346dc360629469555033198cc1183330bde18d60ad3,5e9420cd213f2faefbb2597910d563818a6ec80e88d7208154c98fffc6cbcad7
"1","269","2023/02/28 05:00:00","1411","0","100","0","14","1","141","0","1413","2816","1412","0"
"1","180","2023/03/01 05:00:00","1511","0","100","0","15","1","151","0","1513","2816","1512","0"
"1","138","2023/03/02 05:00:00","1611","0","100","0","16","1","161","0","1613","2816","1612","0"
"1","97","2023/03/03 05:00:00","1711","0","100","0","17","1","171","0","1713","2816","1712","0"
"1","56","2023/03/04 05:00:00","1811","0","100","0","18","1","181","0","1813","2816","1812","0"
"1","150","2023/03/05 05:00:00","1911","0","100","0","19","1","191","0","1913","2816","1912","0"
"1","100","2023/03/06 05:00:00","2011","0","100","0","20","1","201","0","2013","2816","2012","0"
"1","15","2023/03/07 05:00:00","2111","0","100","0","21","1","211","0","2113","2816","2112","0"
"1","-25","2023/03/08 05:00:00","2211","0","100","0","22","1","221","0","2213","2816","2212","0"
"1","-66","2023/03/09 05:00:00","2311","0","100","0","23","1","231","0","2313","2816","2312","0"
"1","-107","2023/03/10 05:00:00","2411","0","100","0","24","1","241","0","2413","2816","2412","0"
"1","-149","2023/03/11 05:00:00","2511","0","100","0","25","1","251","0","2513","2816","2512","0"
"1","-188","2023/03/12 05:00:00","2611","0","100","0","26","1","261","0","2613","2816","2612","0"
"1","-96","2023/03/13 05:00:00","2711","0","100","0","27","1","271","0","2713","2816","2712","0"
"1","-133","2023/03/14 05:00:00","2811","0","100","0","28","1","281","0","2813","2816","2812","0"
"1","-174","2023/03/15 05:00:00","2911","0","100","0","29","1","291","0","2913","2816","2912","0"
"1","-230","2023/03/16 05:00:00","3011","0","100","0","30","1","301","0","3013","2816","3012","0"
"1","-272","2023/03/17 05:00:00","3111","0","100","0","31","1","311","0","3113","2816","3112","0"
"1","-313","2023/03/18 05:00:00","3211","0","100","0","32","1","321","0","3213","2816","3212","0"
"1","-240","2023/03/19 05:00:00","3311","0","100","0","33","1","331","0","3313","2816","3312","0"
"1","-260","2023/03/20 05:00:00","3411","0","100","0","34","1","341","0","3413","2816","3412","0"
"1","-280","2023/03/21 05:00:00","3511","0","100","0","35","1","351","0","3513","2816","3512","0"
"1","-354","2023/03/22 05:00:00","3611","0","100","0","36","1","361","0","3613","2816","3612","0"
"1","-395","2023/03/23 05:00:00","3711","0","100","0","37","1","371","0","3713","2816","3712","0"
"1","-436","2023/03/24 05:00:00","3811","0","100","0","38","1","381","0","3813","2816","3812","0"
"1","-477","2023/03/25 05:00:00","3911","0","100","0","39","1","391","0","3913","2816","3912","0"
"1","-400","2023/03/26 05:00:00","4011","0","100","0","40","1","401","0","4013","2816","4012","0"
"1","-438","2023/03/27 05:00:00","4111","0","100","0","41","1","411","0","4113","2816","4112","0"
"1","0","2023/03/28 05:00:00","4211","0","100","0","42","1","421","0","4213","2816","4212","0"
"2","371","2023/03/29 05:00:00","4311","0","200","0","43","2","431","0","4313","2816","4312","0"
"2","343","2023/03/30 05:00:00","4411","0","200","0","44","2","441","0","4413","2816","4412","0"
"2","260","2023/03/31 05:00:00","4511","9105803","200","105801","45","2","451","0","4513","2816","4512","0"
"2","313","2023/04/01 05:00:00","4611","0","200","0","46","2","461","0","4613","2816","4612","0"
"2","285","2023/04/02 05:00:00","4711","0","200","0","47","2","471","0","4713","2816","4712","0"
"2","260","2023/04/03 05:00:00","4811","9102003","200","102001","48","2","481","0","4813","2816","4812","0"
"2","257","2023/04/04 05:00:00","4911","0","200","0","49","2","491","0","4913","2816","4912","0"
"2","173","2023/04/05 05:00:00","5011","9100203","200","100201","50","2","501","0","5013","2816","5012","0"
"2","227","2023/04/06 05:00:00","5111","0","200","0","51","2","511","0","5113","2816","5112","0"
"2","57","2023/04/07 05:00:00","5211","9105503","200","105501","52","2","521","0","5213","2816","5212","0"
"2","197","2023/04/08 05:00:00","5311","0","200","0","53","2","531","0","5313","2816","5312","0"
"2","169","2023/04/09 05:00:00","5411","0","200","0","54","2","541","0","5413","2816","5412","0"
"2","-55","2023/04/10 05:00:00","5511","9101603","200","101601","55","2","551","0","5513","2816","5512","0"
"2","141","2023/04/11 05:00:00","5611","0","200","0","56","2","561","0","5613","2816","5612","0"
"2","111","2023/04/12 05:00:00","5711","0","200","0","57","2","571","0","5713","2816","5712","0"
"2","81","2023/04/13 05:00:00","5811","0","200","0","58","2","581","0","5813","2816","5812","0"
"2","53","2023/04/14 05:00:00","5911","0","200","0","59","2","591","0","5913","2816","5912","0"
"2","-180","2023/04/15 05:00:00","6011","0","200","0","60","2","601","0","6013","2816","6012","0"
"2","-210","2023/04/16 05:00:00","6111","0","200","0","61","2","611","0","6113","2816","6112","0"
"2","-221","2023/04/17 05:00:00","6211","9106703","200","106701","62","2","621","0","6213","2816","6212","0"
"2","24","2023/04/18 05:00:00","6311","0","200","0","63","2","631","0","6313","2816","6312","0"
"2","-6","2023/04/19 05:00:00","6411","0","200","0","64","2","641","0","6413","2816","6412","0"
"2","-33","2023/04/20 05:00:00","6511","0","200","0","65","2","651","0","6513","2816","6512","0"
"2","-63","2023/04/21 05:00:00","6611","0","200","0","66","2","661","0","6613","2816","6612","0"
"2","-91","2023/04/22 05:00:00","6711","0","200","0","67","2","671","0","6713","2816","6712","0"
"2","-121","2023/04/23 05:00:00","6811","0","200","0","68","2","681","0","6813","2816","6812","0"
"2","-150","2023/04/24 05:00:00","6911","0","200","0","69","2","691","0","6913","2816","6912","0"
"2","-180","2023/04/25 05:00:00","7011","0","200","0","70","2","701","0","7013","2816","7012","0"
"2","-208","2023/04/26 05:00:00","7111","0","200","0","71","2","711","0","7113","2816","7112","0"
"2","-236","2023/04/27 05:00:00","7211","0","200","0","72","2","721","0","7213","2816","7212","0"
"2","-266","2023/04/28 05:00:00","7311","0","200","0","73","2","731","0","7313","2816","7312","0"
"2","-295","2023/04/29 05:00:00","7411","0","200","0","74","2","741","0","7413","2816","7412","0"
"2","-360","2023/04/30 05:00:00","7511","0","200","0","75","2","751","1","7513","2816","7512","0"
"1","344","2023/05/01 05:00:00","7611","0","100","0","76","3","761","0","7613","2816","7612","0"
"1","306","2023/05/02 05:00:00","7711","0","100","0","77","3","771","0","7713","2816","7712","0"
"1","390","2023/05/03 05:00:00","7811","0","100","0","78","3","781","0","7813","2816","7812","0"
"1","267","2023/05/04 05:00:00","7911","0","100","0","79","3","791","0","7913","2816","7912","0"
"1","254","2023/05/05 05:00:00","8011","9104403","100","104401","80","3","801","0","8013","2816","8012","0"
"1","230","2023/05/06 05:00:00","8111","0","100","0","81","3","811","0","8113","2816","8112","0"
"1","192","2023/05/07 05:00:00","8211","0","100","0","82","3","821","0","8213","2816","8212","0"
"1","284","2023/05/08 05:00:00","8311","0","100","0","83","3","831","0","8313","2816","8312","0"
"1","153","2023/05/09 05:00:00","8411","0","100","0","84","3","841","0","8413","2816","8412","0"
"1","0","2023/05/10 05:00:00","8511","9102303","100","102301","85","3","851","0","8513","2816","8512","0"
"1","-207","2023/05/11 05:00:00","8611","9105903","100","105901","86","3","861","0","8613","2816","8612","0"
"1","116","2023/05/12 05:00:00","8711","0","100","0","87","3","871","0","8713","2816","8712","0"
"1","78","2023/05/13 05:00:00","8811","0","100","0","88","3","881","0","8813","2816","8812","0"
"1","173","2023/05/14 05:00:00","8911","0","100","0","89","3","891","0","8913","2816","8912","0"
"1","145","2023/05/15 05:00:00","9011","0","100","0","90","3","901","0","9013","2816","9012","0"
"1","40","2023/05/16 05:00:00","9111","0","100","0","91","3","911","0","9113","2816","9112","0"
"1","0","2023/05/17 05:00:00","9211","0","100","0","92","3","921","0","9213","2816","9212","0"
"1","-36","2023/05/18 05:00:00","9311","0","100","0","93","3","931","0","9313","2816","9312","0"
"1","-75","2023/05/19 05:00:00","9411","0","100","0","94","3","941","0","9413","2816","9412","0"
"1","-111","2023/05/20 05:00:00","9511","0","100","0","95","3","951","0","9513","2816","9512","0"
"1","-113","2023/05/21 05:00:00","9611","0","100","0","96","3","961","0","9613","2816","9612","0"
"1","-150","2023/05/22 05:00:00","9711","0","100","0","97","3","971","0","9713","2816","9712","0"
"1","-226","2023/05/23 05:00:00","9811","0","100","0","98","3","981","0","9813","2816","9812","0"
"1","0","2023/05/24 05:00:00","9911","0","100","0","99","3","991","0","9913","2816","9912","0"
"1","-70","2023/05/25 05:00:00","10011","0","100","0","100","3","1001","0","10013","2816","10012","0"
"1","-171","2023/05/26 05:00:00","10111","0","100","0","101","3","1011","0","10113","2816","10112","0"
"1","-263","2023/05/27 05:00:00","10211","0","100","0","102","3","1021","0","10213","2816","10212","0"
"1","-302","2023/05/28 05:00:00","10311","0","100","0","103","3","1031","0","10313","2816","10312","0"
"1","-245","2023/05/29 05:00:00","10411","0","100","0","104","3","1041","0","10413","2816","10412","0"
"1","-318","2023/05/30 05:00:00","10511","0","100","0","105","3","1051","0","10513","2816","10512","0"
"1","-348","2023/05/31 05:00:00","10611","0","100","0","106","3","1061","1","10613","2816","10612","0"
"0","328","2023/06/01 05:00:00","10711","0","300","0","107","4","1071","0","10713","2816","10712","0"
"0","287","2023/06/02 05:00:00","10811","0","300","0","108","4","1081","0","10813","2816","10812","0"
"0","220","2023/06/03 05:00:00","10911","9104203","300","104201","109","4","1091","0","10913","2816","10912","0"
"0","360","2023/06/04 05:00:00","11011","0","300","0","110","4","1101","0","11013","2816","11012","0"
"0","324","2023/06/05 05:00:00","11111","0","300","0","111","4","1111","0","11113","2816","11112","0"
"0","110","2023/06/06 05:00:00","11211","9104003","300","104001","112","4","1121","0","11213","2816","11212","0"
"0","246","2023/06/07 05:00:00","11311","0","300","0","113","4","1131","0","11313","2816","11312","0"
"0","205","2023/06/08 05:00:00","11411","0","300","0","114","4","1141","0","11413","2816","11412","0"
"0","-70","2023/06/09 05:00:00","11511","9102103","300","102101","115","4","1151","0","11513","2816","11512","0"
"0","334","2023/06/10 05:00:00","11611","0","300","0","116","4","1161","0","11613","2816","11612","0"
"0","280","2023/06/11 05:00:00","11711","0","300","0","117","4","1171","0","11713","2816","11712","0"
"0","164","2023/06/12 05:00:00","11811","0","300","0","118","4","1181","0","11813","2816","11812","0"
"0","123","2023/06/13 05:00:00","11911","0","300","0","119","4","1191","0","11913","2816","11912","0"
"0","82","2023/06/14 05:00:00","12011","0","300","0","120","4","1201","0","12013","2816","12012","0"
"0","122","2023/06/15 05:00:00","12111","0","300","0","121","4","1211","0","12113","2816","12112","0"
"0","92","2023/06/16 05:00:00","12211","0","300","0","122","4","1221","0","12213","2816","12212","0"
"0","-100","2023/06/17 05:00:00","12311","9106303","300","106301","123","4","1231","0","12313","2816","12312","0"
"0","41","2023/06/18 05:00:00","12411","0","300","0","124","4","1241","0","12413","2816","12412","0"
"0","0","2023/06/19 05:00:00","12511","0","300","0","125","4","1251","0","12513","2816","12512","0"
"0","70","2023/06/20 05:00:00","12611","0","300","0","126","4","1261","0","12613","2816","12612","0"
"0","31","2023/06/21 05:00:00","12711","0","300","0","127","4","1271","0","12713","2816","12712","0"
"0","-41","2023/06/22 05:00:00","12811","0","300","0","128","4","1281","0","12813","2816","12812","0"
"0","-82","2023/06/23 05:00:00","12911","0","300","0","129","4","1291","0","12913","2816","12912","0"
"0","-123","2023/06/24 05:00:00","13011","0","300","0","130","4","1301","0","13013","2816","13012","0"
"0","-180","2023/06/25 05:00:00","13111","9106503","300","106501","131","4","1311","0","13113","2816","13112","0"
"0","-164","2023/06/26 05:00:00","13211","0","300","0","132","4","1321","0","13213","2816","13212","0"
"0","-205","2023/06/27 05:00:00","13311","0","300","0","133","4","1331","0","13313","2816","13312","0"
"0","-246","2023/06/28 05:00:00","13411","0","300","0","134","4","1341","0","13413","2816","13412","0"
"0","-287","2023/06/29 05:00:00","13511","0","300","0","135","4","1351","0","13513","2816","13512","0"
"0","-370","2023/06/30 05:00:00","13611","0","300","0","136","4","1361","1","13613","2816","13612","0"
"3","357","2023/07/01 05:00:00","13711","0","400","0","137","5","1371","0","13713","2816","13712","0"
"3","319","2023/07/02 05:00:00","13811","0","400","0","138","5","1381","0","13813","2816","13812","0"
"3","330","2023/07/03 05:00:00","13911","0","400","0","139","5","1391","0","13913","2816","13912","0"
"3","305","2023/07/04 05:00:00","14011","0","400","0","140","5","1401","0","14013","2816","14012","0"
"3","310","2023/07/05 05:00:00","14111","9100903","400","100901","141","5","1411","0","14113","2816","14112","0"
"3","282","2023/07/06 05:00:00","14211","0","400","0","142","5","1421","0","14213","2816","14212","0"
"3","133","2023/07/07 05:00:00","14311","9101703","400","101701","143","5","1431","0","14313","2816","14312","0"
"3","246","2023/07/08 05:00:00","14411","0","400","0","144","5","1441","0","14413","2816","14412","0"
"3","209","2023/07/09 05:00:00","14511","0","400","0","145","5","1451","0","14513","2816","14512","0"
"3","172","2023/07/10 05:00:00","14611","0","400","0","146","5","1461","0","14613","2816","14612","0"
"3","129","2023/07/11 05:00:00","14711","9105603","400","105601","147","5","1471","0","14713","2816","14712","0"
"3","134","2023/07/12 05:00:00","14811","0","400","0","148","5","1481","0","14813","2816","14812","0"
"3","97","2023/07/13 05:00:00","14911","0","400","0","149","5","1491","0","14913","2816","14912","0"
"3","60","2023/07/14 05:00:00","15011","0","400","0","150","5","1501","0","15013","2816","15012","0"
"3","22","2023/07/15 05:00:00","15111","0","400","0","151","5","1511","0","15113","2816","15112","0"
"3","-12","2023/07/16 05:00:00","15211","0","400","0","152","5","1521","0","15213","2816","15212","0"
"3","-49","2023/07/17 05:00:00","15311","0","400","0","153","5","1531","0","15313","2816","15312","0"
"3","-86","2023/07/18 05:00:00","15411","0","400","0","154","5","1541","0","15413","2816","15412","0"
"3","-29","2023/07/19 05:00:00","15511","0","400","0","155","5","1551","0","15513","2816","15512","0"
"3","-55","2023/07/20 05:00:00","15611","0","400","0","156","5","1561","0","15613","2816","15612","0"
"3","-124","2023/07/21 05:00:00","15711","0","400","0","157","5","1571","0","15713","2816","15712","0"
"3","-161","2023/07/22 05:00:00","15811","0","400","0","158","5","1581","0","15813","2816","15812","0"
"3","-199","2023/07/23 05:00:00","15911","0","400","0","159","5","1591","0","15913","2816","15912","0"
"3","-235","2023/07/24 05:00:00","16011","0","400","0","160","5","1601","0","16013","2816","16012","0"
"3","0","2023/07/25 05:00:00","16111","9106803","400","106801","161","5","1611","0","16113","2816","16112","0"
"3","-272","2023/07/26 05:00:00","16211","0","400","0","162","5","1621","0","16213","2816","16212","0"
"3","-309","2023/07/27 05:00:00","16311","0","400","0","163","5","1631","0","16313","2816","16312","0"
"3","-172","2023/07/28 05:00:00","16411","9105303","400","105301","164","5","1641","0","16413","2816","16412","0"
"3","-299","2023/07/29 05:00:00","16511","0","400","0","165","5","1651","0","16513","2816","16512","0"
"3","-233","2023/07/30 05:00:00","16611","9102703","400","102701","166","5","1661","0","16613","2816","16612","0"
"3","-356","2023/07/31 05:00:00","16711","0","400","0","167","5","1671","1","16713","2816","16712","0"
"3","306","2023/08/01 05:00:00","16811","0","400","0","168","6","1681","0","16813","2816","16812","0"
"3","226","2023/08/02 05:00:00","16911","0","400","0","169","6","1691","0","16913","2816","16912","0"
"3","146","2023/08/03 05:00:00","17011","0","400","0","170","6","1701","0","17013","2816","17012","0"
"3","66","2023/08/04 05:00:00","17111","0","400","0","171","6","1711","0","17113","2816","17112","0"
"3","-14","2023/08/05 05:00:00","17211","0","400","0","172","6","1721","0","17213","2816","17212","0"
"3","-94","2023/08/06 05:00:00","17311","0","400","0","173","6","1731","0","17313","2816","17312","0"
"3","270","2023/08/07 05:00:00","17411","9110803","400","110801","174","6","1741","0","17413","2816","17412","0"
"3","-174","2023/08/08 05:00:00","17511","0","400","0","175","6","1751","0","17513","2816","17512","0"
"3","55","2023/08/09 05:00:00","17611","9104303","400","104301","176","6","1761","0","17613","2816","17612","0"
"3","50","2023/08/10 05:00:00","17711","9100403","400","100401","177","6","1771","0","17713","2816","17712","0"
"3","-120","2023/08/11 05:00:00","17811","9103703","400","103701","178","6","1781","0","17813","2816","17812","0"
"3","-210","2023/08/11 05:00:00","17821","9106103","400","106101","179","6","1782","0","17823","2816","17822","0"
"3","-254","2023/08/12 05:00:00","17911","0","400","0","180","6","1791","0","17913","2816","17912","0"
"3","-369","2023/08/13 05:00:00","18011","0","400","0","181","6","1801","1","18013","2816","18012","0"
"3","295","2023/08/14 05:00:00","18111","9101803","400","101801","182","7","1811","0","18113","2816","18112","0"
"3","326","2023/08/15 05:00:00","18211","0","400","0","183","7","1821","0","18213","2816","18212","0"
"3","271","2023/08/16 05:00:00","18311","0","400","0","184","7","1831","0","18313","2816","18312","0"
"3","216","2023/08/17 05:00:00","18411","0","400","0","185","7","1841","0","18413","2816","18412","0"
"3","161","2023/08/18 05:00:00","18511","0","400","0","186","7","1851","0","18513","2816","18512","0"
"3","106","2023/08/19 05:00:00","18611","0","400","0","187","7","1861","0","18613","2816","18612","0"
"3","51","2023/08/20 05:00:00","18711","0","400","0","188","7","1871","0","18713","2816","18712","0"
"3","150","2023/08/21 05:00:00","18811","9101303","400","101301","189","7","1881","0","18813","2816","18812","0"
"3","-4","2023/08/22 05:00:00","18911","0","400","0","190","7","1891","0","18913","2816","18912","0"
"3","-59","2023/08/23 05:00:00","19011","0","400","0","191","7","1901","0","19013","2816","19012","0"
"3","-114","2023/08/24 05:00:00","19111","0","400","0","192","7","1911","0","19113","2816","19112","0"
"3","5","2023/08/25 05:00:00","19211","9101103","400","101101","193","7","1921","0","19213","2816","19212","0"
"3","-169","2023/08/26 05:00:00","19311","0","400","0","194","7","1931","0","19313","2816","19312","0"
"3","-130","2023/08/27 05:00:00","19411","9100103","400","100101","195","7","1941","0","19413","2816","19412","0"
"3","-224","2023/08/28 05:00:00","19511","0","400","0","196","7","1951","0","19513","2816","19512","0"
"3","-279","2023/08/29 05:00:00","19611","0","400","0","197","7","1961","0","19613","2816","19612","0"
"3","-369","2023/08/30 05:00:00","19711","0","400","0","198","7","1971","0","19713","2816","19712","0"
"3","-250","2023/08/31 05:00:00","19811","9103003","400","103001","199","7","1981","1","19813","2816","19812","0"
"0","571","2023/09/01 05:00:00","19911","0","500","0","200","8","1991","0","19913","2816","19912","0"
"0","480","2023/09/02 05:00:00","20011","9106003","500","106001","201","8","2001","0","20013","2816","20012","0"
"0","516","2023/09/03 05:00:00","20111","0","500","0","202","8","2011","0","20113","2816","20112","0"
"0","461","2023/09/04 05:00:00","20211","0","500","0","203","8","2021","0","20213","2816","20212","0"
"0","390","2023/09/05 05:00:00","20311","9101503","500","101501","204","8","2031","0","20313","2816","20312","0"
"0","406","2023/09/06 05:00:00","20411","0","500","0","205","8","2041","0","20413","2816","20412","0"
"0","340","2023/09/07 05:00:00","20511","9105403","500","105401","206","8","2051","0","20513","2816","20512","0"
"0","351","2023/09/08 05:00:00","20611","0","500","0","207","8","2061","0","20613","2816","20612","0"
"0","296","2023/09/09 05:00:00","20711","0","500","0","208","8","2071","0","20713","2816","20712","0"
"0","241","2023/09/10 05:00:00","20811","0","500","0","209","8","2081","0","20813","2816","20812","0"
"0","186","2023/09/11 05:00:00","20911","0","500","0","210","8","2091","0","20913","2816","20912","0"
"0","170","2023/09/12 05:00:00","21011","9118503","500","118501","211","8","2101","0","21013","2816","21012","0"
"0","131","2023/09/13 05:00:00","21111","0","500","0","212","8","2111","0","21113","2816","21112","0"
"0","76","2023/09/14 05:00:00","21211","0","500","0","213","8","2121","0","21213","2816","21212","0"
"0","50","2023/09/15 05:00:00","21311","9110903","500","110901","214","8","2131","0","21313","2816","21312","0"
"0","21","2023/09/16 05:00:00","21411","0","500","0","215","8","2141","0","21413","2816","21412","0"
"0","-34","2023/09/17 05:00:00","21511","0","500","0","216","8","2151","0","21513","2816","21512","0"
"0","-89","2023/09/18 05:00:00","21611","0","500","0","217","8","2161","0","21613","2816","21612","0"
"0","-120","2023/09/19 05:00:00","21711","9118003","500","118001","218","8","2171","0","21713","2816","21712","0"
"0","-144","2023/09/20 05:00:00","21811","0","500","0","219","8","2181","0","21813","2816","21812","0"
"0","-199","2023/09/21 05:00:00","21911","0","500","0","220","8","2191","0","21913","2816","21912","0"
"0","-270","2023/09/22 05:00:00","22011","9101003","500","101001","221","8","2201","0","22013","2816","22012","0"
"0","-254","2023/09/23 05:00:00","22111","0","500","0","222","8","2211","0","22113","2816","22112","0"
"0","-309","2023/09/24 05:00:00","22211","0","500","0","223","8","2221","0","22213","2816","22212","0"
"0","-364","2023/09/25 05:00:00","22311","0","500","0","224","8","2231","0","22313","2816","22312","0"
"0","-419","2023/09/26 05:00:00","22411","0","500","0","225","8","2241","0","22413","2816","22412","0"
"0","-474","2023/09/27 05:00:00","22511","0","500","0","226","8","2251","0","22513","2816","22512","0"
"0","-529","2023/09/28 05:00:00","22611","0","500","0","227","8","2261","0","22613","2816","22612","0"
"0","-370","2023/09/29 05:00:00","22711","9106603","500","106601","228","8","2271","0","22713","2816","22712","0"
"0","-579","2023/09/30 05:00:00","22811","0","500","0","229","8","2281","1","22813","2816","22812","0"
"0","383","2023/10/01 05:00:00","22911","0","500","0","230","9","2291","0","22913","2816","22912","0"
"0","339","2023/10/02 05:00:00","23011","0","500","0","231","9","2301","0","23013","2816","23012","0"
"0","296","2023/10/03 05:00:00","23111","0","500","0","232","9","2311","0","23113","2816","23112","0"
"0","290","2023/10/04 05:00:00","23211","9102803","500","102801","233","9","2321","0","23213","2816","23212","0"
"0","253","2023/10/05 05:00:00","23311","0","500","0","234","9","2331","0","23313","2816","23312","0"
"0","210","2023/10/06 05:00:00","23411","0","500","0","235","9","2341","0","23413","2816","23412","0"
"0","167","2023/10/07 05:00:00","23511","0","500","0","236","9","2351","0","23513","2816","23512","0"
"0","200","2023/10/08 05:00:00","23611","0","500","0","237","9","2361","0","23613","2816","23612","0"
"0","180","2023/10/09 05:00:00","23711","0","500","0","238","9","2371","0","23713","2816","23712","0"
"0","130","2023/10/10 05:00:00","23811","9100803","500","100801","239","9","2381","0","23813","2816","23812","0"
"0","125","2023/10/11 05:00:00","23911","0","500","0","240","9","2391","0","23913","2816","23912","0"
"0","83","2023/10/12 05:00:00","24011","0","500","0","241","9","2401","0","24013","2816","24012","0"
"0","100","2023/10/13 05:00:00","24111","0","500","0","242","9","2411","0","24113","2816","24112","0"
"0","80","2023/10/14 05:00:00","24211","0","500","0","243","9","2421","0","24213","2816","24212","0"
"0","41","2023/10/15 05:00:00","24311","0","500","0","244","9","2431","0","24313","2816","24312","0"
"0","-1","2023/10/16 05:00:00","24411","0","500","0","245","9","2441","0","24413","2816","24412","0"
"0","-43","2023/10/17 05:00:00","24511","0","500","0","246","9","2451","0","24513","2816","24512","0"
"0","10","2023/10/18 05:00:00","24611","0","500","0","247","9","2461","0","24613","2816","24612","0"
"0","-10","2023/10/19 05:00:00","24711","0","500","0","248","9","2471","0","24713","2816","24712","0"
"0","-10","2023/10/20 05:00:00","24811","0","500","0","249","9","2481","0","24813","2816","24812","0"
"0","-40","2023/10/21 05:00:00","24911","0","500","0","250","9","2491","0","24913","2816","24912","0"
"0","-85","2023/10/22 05:00:00","25011","0","500","0","251","9","2501","0","25013","2816","25012","0"
"0","-127","2023/10/23 05:00:00","25111","0","500","0","252","9","2511","0","25113","2816","25112","0"
"0","-130","2023/10/24 05:00:00","25211","9104903","500","104901","253","9","2521","0","25213","2816","25212","0"
"0","-270","2023/10/25 05:00:00","25311","9104703","500","104701","254","9","2531","0","25313","2816","25312","0"
"0","-169","2023/10/26 05:00:00","25411","0","500","0","255","9","2541","0","25413","2816","25412","0"
"0","-211","2023/10/27 05:00:00","25511","0","500","0","256","9","2551","0","25513","2816","25512","0"
"0","-253","2023/10/28 05:00:00","25611","0","500","0","257","9","2561","0","25613","2816","25612","0"
"0","-295","2023/10/29 05:00:00","25711","0","500","0","258","9","2571","0","25713","2816","25712","0"
"0","-337","2023/10/30 05:00:00","25811","0","500","0","259","9","2581","0","25813","2816","25812","0"
"0","-379","2023/10/31 05:00:00","25911","0","500","0","260","9","2591","1","25913","2816","25912","0"
"0","600","2023/11/01 05:00:00","26011","0","500","0","261","10","2601","0","26013","2816","26012","0"
"0","560","2023/11/02 05:00:00","26111","0","500","0","262","10","2611","0","26113","2816","26112","0"
"0","410","2023/11/03 05:00:00","26211","9103803","500","103801","263","10","2621","0","26213","2816","26212","0"
