c1bfefd66cfbd624e95d2d0d95ef2a7b4f3649d8a926dbc0a2fdab6b8e9561e6,a30f5d94f5e02e11209acd2b2ac8b69930b88298e1722ccb36043d5420692627,1a8e554cac2591015e9928104d9635e59759e9ed239bc5c1a7e6b04befdebee3,ad569c2ad01617fd9bd0883086a77e6273f53c11c806ad5b2c183fa1ff172961,bb51d4892171712864908922189dc8e55b384b263f33da7325ca87fe1650d249,b2a90bb87d535a73b0abceff8023735e9c1ad1cc5e2d45e8a5d96f719415d20c,c107aee8225afd57df7b3732278afa15c6175b7944657fa836583d9a8cdc771f,7f47aa2de6f5dba47efde59b424b089352c6612abc2b0882a8d7d6c6e8f9663e,dc41111e0fb64f2687fe15c57f2b0e7ece5a5847fcee148cf7bcd15be317a57e,87ed92d42d944acb1cfb662265770f55e5eaf2bdc3e8740cf874d1517e93a333,0a09fc41f79c711013cb51f2c12246b9e08bd8556a189cff4a1c9ec7ac1787de,4a1db72264d954186a2e63abf01367e1f39187bb3443b174cc04535ade8c0c92,342eb40aad69a21bfdade84911939d155d73ca00c013e505712214592397674b,c8b5c43848b6c94584e22d50d9f9b52ff21bd273163742f8272db7b280a7c002,1239d0ce2228a6d74d21e03ff8cef3875a5353b79f93afa2ea1042a133de8607
"0","0","1911","1","1912","1913","191","19","2023/03/05 05:00:00","0","100","2816","0","1","150"
"0","0","2011","1","2012","2013","201","20","2023/03/06 05:00:00","0","100","2816","0","1","100"
"0","0","2111","1","2112","2113","211","21","2023/03/07 05:00:00","0","100","2816","0","1","15"
"0","0","2211","1","2212","2213","221","22","2023/03/08 05:00:00","0","100","2816","0","1","-25"
"0","0","2311","1","2312","2313","231","23","2023/03/09 05:00:00","0","100","2816","0","1","-66"
"0","0","2411","1","2412","2413","241","24","2023/03/10 05:00:00","0","100","2816","0","1","-107"
"0","0","2511","1","2512","2513","251","25","2023/03/11 05:00:00","0","100","2816","0","1","-149"
"0","0","2611","1","2612","2613","261","26","2023/03/12 05:00:00","0","100","2816","0","1","-188"
"0","0","2711","1","2712","2713","271","27","2023/03/13 05:00:00","0","100","2816","0","1","-96"
"0","0","2811","1","2812","2813","281","28","2023/03/14 05:00:00","0","100","2816","0","1","-133"
"0","0","2911","1","2912","2913","291","29","2023/03/15 05:00:00","0","100","2816","0","1","-174"
"0","0","3011","1","3012","3013","301","30","2023/03/16 05:00:00","0","100","2816","0","1","-230"
"0","0","3111","1","3112","3113","311","31","2023/03/17 05:00:00","0","100","2816","0","1","-272"
"0","0","3211","1","3212","3213","321","32","2023/03/18 05:00:00","0","100","2816","0","1","-313"
"0","0","3311","1","3312","3313","331","33","2023/03/19 05:00:00","0","100","2816","0","1","-240"
"0","0","3411","1","3412","3413","341","34","2023/03/20 05:00:00","0","100","2816","0","1","-260"
"0","0","3511","1","3512","3513","351","35","2023/03/21 05:00:00","0","100","2816","0","1","-280"
"0","0","3611","1","3612","3613","361","36","2023/03/22 05:00:00","0","100","2816","0","1","-354"
"0","0","3711","1","3712","3713","371","37","2023/03/23 05:00:00","0","100","2816","0","1","-395"
"0","0","3811","1","3812","3813","381","38","2023/03/24 05:00:00","0","100","2816","0","1","-436"
"0","0","3911","1","3912","3913","391","39","2023/03/25 05:00:00","0","100","2816","0","1","-477"
"0","0","4011","1","4012","4013","401","40","2023/03/26 05:00:00","0","100","2816","0","1","-400"
"0","0","4111","1","4112","4113","411","41","2023/03/27 05:00:00","0","100","2816","0","1","-438"
"0","0","4211","1","4212","4213","421","42","2023/03/28 05:00:00","0","100","2816","0","1","0"
"0","0","4311","2","4312","4313","431","43","2023/03/29 05:00:00","0","200","2816","0","2","371"
"0","0","4411","2","4412","4413","441","44","2023/03/30 05:00:00","0","200","2816","0","2","343"
"105801","0","4511","2","4512","4513","451","45","2023/03/31 05:00:00","9105803","200","2816","0","2","260"
"0","0","4611","2","4612","4613","461","46","2023/04/01 05:00:00","0","200","2816","0","2","313"
"0","0","4711","2","4712","4713","471","47","2023/04/02 05:00:00","0","200","2816","0","2","285"
"102001","0","4811","2","4812","4813","481","48","2023/04/03 05:00:00","9102003","200","2816","0","2","260"
"0","0","4911","2","4912","4913","491","49","2023/04/04 05:00:00","0","200","2816","0","2","257"
"100201","0","5011","2","5012","5013","501","50","2023/04/05 05:00:00","9100203","200","2816","0","2","173"
"0","0","5111","2","5112","5113","511","51","2023/04/06 05:00:00","0","200","2816","0","2","227"
"105501","0","5211","2","5212","5213","521","52","2023/04/07 05:00:00","9105503","200","2816","0","2","57"
"0","0","5311","2","5312","5313","531","53","2023/04/08 05:00:00","0","200","2816","0","2","197"
"0","0","5411","2","5412","5413","541","54","2023/04/09 05:00:00","0","200","2816","0","2","169"
"101601","0","5511","2","5512","5513","551","55","2023/04/10 05:00:00","9101603","200","2816","0","2","-55"
"0","0","5611","2","5612","5613","561","56","2023/04/11 05:00:00","0","200","2816","0","2","141"
"0","0","5711","2","5712","5713","571","57","2023/04/12 05:00:00","0","200","2816","0","2","111"
"0","0","5811","2","5812","5813","581","58","2023/04/13 05:00:00","0","200","2816","0","2","81"
"0","0","5911","2","5912","5913","591","59","2023/04/14 05:00:00","0","200","2816","0","2","53"
"0","0","6011","2","6012","6013","601","60","2023/04/15 05:00:00","0","200","2816","0","2","-180"
"0","0","6111","2","6112","6113","611","61","2023/04/16 05:00:00","0","200","2816","0","2","-210"
"106701","0","6211","2","6212","6213","621","62","2023/04/17 05:00:00","9106703","200","2816","0","2","-221"
"0","0","6311","2","6312","6313","631","63","2023/04/18 05:00:00","0","200","2816","0","2","24"
"0","0","6411","2","6412","6413","641","64","2023/04/19 05:00:00","0","200","2816","0","2","-6"
"0","0","6511","2","6512","6513","651","65","2023/04/20 05:00:00","0","200","2816","0","2","-33"
"0","0","6611","2","6612","6613","661","66","2023/04/21 05:00:00","0","200","2816","0","2","-63"
"0","0","6711","2","6712","6713","671","67","2023/04/22 05:00:00","0","200","2816","0","2","-91"
"0","0","6811","2","6812","6813","681","68","2023/04/23 05:00:00","0","200","2816","0","2","-121"
"0","0","6911","2","6912","6913","691","69","2023/04/24 05:00:00","0","200","2816","0","2","-150"
"0","0","7011","2","7012","7013","701","70","2023/04/25 05:00:00","0","200","2816","0","2","-180"
"0","0","7111","2","7112","7113","711","71","2023/04/26 05:00:00","0","200","2816","0","2","-208"
"0","0","7211","2","7212","7213","721","72","2023/04/27 05:00:00","0","200","2816","0","2","-236"
"0","0","7311","2","7312","7313","731","73","2023/04/28 05:00:00","0","200","2816","0","2","-266"
"0","0","7411","2","7412","7413","741","74","2023/04/29 05:00:00","0","200","2816","0","2","-295"
"0","1","7511","2","7512","7513","751","75","2023/04/30 05:00:00","0","200","2816","0","2","-360"
"0","0","7611","1","7612","7613","761","76","2023/05/01 05:00:00","0","100","2816","0","3","344"
"0","0","7711","1","7712","7713","771","77","2023/05/02 05:00:00","0","100","2816","0","3","306"
"0","0","7811","1","7812","7813","781","78","2023/05/03 05:00:00","0","100","2816","0","3","390"
"0","0","7911","1","7912","7913","791","79","2023/05/04 05:00:00","0","100","2816","0","3","267"
"104401","0","8011","1","8012","8013","801","80","2023/05/05 05:00:00","9104403","100","2816","0","3","254"
"0","0","8111","1","8112","8113","811","81","2023/05/06 05:00:00","0","100","2816","0","3","230"
"0","0","8211","1","8212","8213","821","82","2023/05/07 05:00:00","0","100","2816","0","3","192"
"0","0","8311","1","8312","8313","831","83","2023/05/08 05:00:00","0","100","2816","0","3","284"
"0","0","8411","1","8412","8413","841","84","2023/05/09 05:00:00","0","100","2816","0","3","153"
"102301","0","8511","1","8512","8513","851","85","2023/05/10 05:00:00","9102303","100","2816","0","3","0"
"105901","0","8611","1","8612","8613","861","86","2023/05/11 05:00:00","9105903","100","2816","0","3","-207"
"0","0","8711","1","8712","8713","871","87","2023/05/12 05:00:00","0","100","2816","0","3","116"
"0","0","8811","1","8812","8813","881","88","2023/05/13 05:00:00","0","100","2816","0","3","78"
"0","0","8911","1","8912","8913","891","89","2023/05/14 05:00:00","0","100","2816","0","3","173"
"0","0","9011","1","9012","9013","901","90","2023/05/15 05:00:00","0","100","2816","0","3","145"
"0","0","9111","1","9112","9113","911","91","2023/05/16 05:00:00","0","100","2816","0","3","40"
"0","0","9211","1","9212","9213","921","92","2023/05/17 05:00:00","0","100","2816","0","3","0"
"0","0","9311","1","9312","9313","931","93","2023/05/18 05:00:00","0","100","2816","0","3","-36"
"0","0","9411","1","9412","9413","941","94","2023/05/19 05:00:00","0","100","2816","0","3","-75"
"0","0","9511","1","9512","9513","951","95","2023/05/20 05:00:00","0","100","2816","0","3","-111"
"0","0","9611","1","9612","9613","961","96","2023/05/21 05:00:00","0","100","2816","0","3","-113"
"0","0","9711","1","9712","9713","971","97","2023/05/22 05:00:00","0","100","2816","0","3","-150"
"0","0","9811","1","9812","9813","981","98","2023/05/23 05:00:00","0","100","2816","0","3","-226"
"0","0","9911","1","9912","9913","991","99","2023/05/24 05:00:00","0","100","2816","0","3","0"
"0","0","10011","1","10012","10013","1001","100","2023/05/25 05:00:00","0","100","2816","0","3","-70"
"0","0","10111","1","10112","10113","1011","101","2023/05/26 05:00:00","0","100","2816","0","3","-171"
"0","0","10211","1","10212","10213","1021","102","2023/05/27 05:00:00","0","100","2816","0","3","-263"
"0","0","10311","1","10312","10313","1031","103","2023/05/28 05:00:00","0","100","2816","0","3","-302"
"0","0","10411","1","10412","10413","1041","104","2023/05/29 05:00:00","0","100","2816","0","3","-245"
"0","0","10511","1","10512","10513","1051","105","2023/05/30 05:00:00","0","100","2816","0","3","-318"
"0","1","10611","1","10612","10613","1061","106","2023/05/31 05:00:00","0","100","2816","0","3","-348"
"0","0","10711","0","10712","10713","1071","107","2023/06/01 05:00:00","0","300","2816","0","4","328"
"0","0","10811","0","10812","10813","1081","108","2023/06/02 05:00:00","0","300","2816","0","4","287"
"104201","0","10911","0","10912","10913","1091","109","2023/06/03 05:00:00","9104203","300","2816","0","4","220"
"0","0","11011","0","11012","11013","1101","110","2023/06/04 05:00:00","0","300","2816","0","4","360"
"0","0","11111","0","11112","11113","1111","111","2023/06/05 05:00:00","0","300","2816","0","4","324"
"104001","0","11211","0","11212","11213","1121","112","2023/06/06 05:00:00","9104003","300","2816","0","4","110"
"0","0","11311","0","11312","11313","1131","113","2023/06/07 05:00:00","0","300","2816","0","4","246"
"0","0","11411","0","11412","11413","1141","114","2023/06/08 05:00:00","0","300","2816","0","4","205"
"102101","0","11511","0","11512","11513","1151","115","2023/06/09 05:00:00","9102103","300","2816","0","4","-70"
"0","0","11611","0","11612","11613","1161","116","2023/06/10 05:00:00","0","300","2816","0","4","334"
"0","0","11711","0","11712","11713","1171","117","2023/06/11 05:00:00","0","300","2816","0","4","280"
"0","0","11811","0","11812","11813","1181","118","2023/06/12 05:00:00","0","300","2816","0","4","164"
"0","0","11911","0","11912","11913","1191","119","2023/06/13 05:00:00","0","300","2816","0","4","123"
"0","0","12011","0","12012","12013","1201","120","2023/06/14 05:00:00","0","300","2816","0","4","82"
"0","0","12111","0","12112","12113","1211","121","2023/06/15 05:00:00","0","300","2816","0","4","122"
"0","0","12211","0","12212","12213","1221","122","2023/06/16 05:00:00","0","300","2816","0","4","92"
"106301","0","12311","0","12312","12313","1231","123","2023/06/17 05:00:00","9106303","300","2816","0","4","-100"
"0","0","12411","0","12412","12413","1241","124","2023/06/18 05:00:00","0","300","2816","0","4","41"
"0","0","12511","0","12512","12513","1251","125","2023/06/19 05:00:00","0","300","2816","0","4","0"
"0","0","12611","0","12612","12613","1261","126","2023/06/20 05:00:00","0","300","2816","0","4","70"
"0","0","12711","0","12712","12713","1271","127","2023/06/21 05:00:00","0","300","2816","0","4","31"
"0","0","12811","0","12812","12813","1281","128","2023/06/22 05:00:00","0","300","2816","0","4","-41"
"0","0","12911","0","12912","12913","1291","129","2023/06/23 05:00:00","0","300","2816","0","4","-82"
"0","0","13011","0","13012","13013","1301","130","2023/06/24 05:00:00","0","300","2816","0","4","-123"
"106501","0","13111","0","13112","13113","1311","131","2023/06/25 05:00:00","9106503","300","2816","0","4","-180"
"0","0","13211","0","13212","13213","1321","132","2023/06/26 05:00:00","0","300","2816","0","4","-164"
"0","0","13311","0","13312","13313","1331","133","2023/06/27 05:00:00","0","300","2816","0","4","-205"
"0","0","13411","0","13412","13413","1341","134","2023/06/28 05:00:00","0","300","2816","0","4","-246"
"0","0","13511","0","13512","13513","1351","135","2023/06/29 05:00:00","0","300","2816","0","4","-287"
"0","1","13611","0","13612","13613","1361","136","2023/06/30 05:00:00","0","300","2816","0","4","-370"
"0","0","13711","3","13712","13713","1371","137","2023/07/01 05:00:00","0","400","2816","0","5","357"
"0","0","13811","3","13812","13813","1381","138","2023/07/02 05:00:00","0","400","2816","0","5","319"
"0","0","13911","3","13912","13913","1391","139","2023/07/03 05:00:00","0","400","2816","0","5","330"
"0","0","14011","3","14012","14013","1401","140","2023/07/04 05:00:00","0","400","2816","0","5","305"
"100901","0","14111","3","14112","14113","1411","141","2023/07/05 05:00:00","9100903","400","2816","0","5","310"
"0","0","14211","3","14212","14213","1421","142","2023/07/06 05:00:00","0","400","2816","0","5","282"
"101701","0","14311","3","14312","14313","1431","143","2023/07/07 05:00:00","9101703","400","2816","0","5","133"
"0","0","14411","3","14412","14413","1441","144","2023/07/08 05:00:00","0","400","2816","0","5","246"
"0","0","14511","3","14512","14513","1451","145","2023/07/09 05:00:00","0","400","2816","0","5","209"
"0","0","14611","3","14612","14613","1461","146","2023/07/10 05:00:00","0","400","2816","0","5","172"
"105601","0","14711","3","14712","14713","1471","147","2023/07/11 05:00:00","9105603","400","2816","0","5","129"
"0","0","14811","3","14812","14813","1481","148","2023/07/12 05:00:00","0","400","2816","0","5","134"
"0","0","14911","3","14912","14913","1491","149","2023/07/13 05:00:00","0","400","2816","0","5","97"
"0","0","15011","3","15012","15013","1501","150","2023/07/14 05:00:00","0","400","2816","0","5","60"
"0","0","15111","3","15112","15113","1511","151","2023/07/15 05:00:00","0","400","2816","0","5","22"
"0","0","15211","3","15212","15213","1521","152","2023/07/16 05:00:00","0","400","2816","0","5","-12"
"0","0","15311","3","15312","15313","1531","153","2023/07/17 05:00:00","0","400","2816","0","5","-49"
"0","0","15411","3","15412","15413","1541","154","2023/07/18 05:00:00","0","400","2816","0","5","-86"
"0","0","15511","3","15512","15513","1551","155","2023/07/19 05:00:00","0","400","2816","0","5","-29"
"0","0","15611","3","15612","15613","1561","156","2023/07/20 05:00:00","0","400","2816","0","5","-55"
"0","0","15711","3","15712","15713","1571","157","2023/07/21 05:00:00","0","400","2816","0","5","-124"
"0","0","15811","3","15812","15813","1581","158","2023/07/22 05:00:00","0","400","2816","0","5","-161"
"0","0","15911","3","15912","15913","1591","159","2023/07/23 05:00:00","0","400","2816","0","5","-199"
"0","0","16011","3","16012","16013","1601","160","2023/07/24 05:00:00","0","400","2816","0","5","-235"
"106801","0","16111","3","16112","16113","1611","161","2023/07/25 05:00:00","9106803","400","2816","0","5","0"
"0","0","16211","3","16212","16213","1621","162","2023/07/26 05:00:00","0","400","2816","0","5","-272"
"0","0","16311","3","16312","16313","1631","163","2023/07/27 05:00:00","0","400","2816","0","5","-309"
"105301","0","16411","3","16412","16413","1641","164","2023/07/28 05:00:00","9105303","400","2816","0","5","-172"
"0","0","16511","3","16512","16513","1651","165","2023/07/29 05:00:00","0","400","2816","0","5","-299"
"102701","0","16611","3","16612","16613","1661","166","2023/07/30 05:00:00","9102703","400","2816","0","5","-233"
"0","1","16711","3","16712","16713","1671","167","2023/07/31 05:00:00","0","400","2816","0","5","-356"
"0","0","16811","3","16812","16813","1681","168","2023/08/01 05:00:00","0","400","2816","0","6","306"
"0","0","16911","3","16912","16913","1691","169","2023/08/02 05:00:00","0","400","2816","0","6","226"
"0","0","17011","3","17012","17013","1701","170","2023/08/03 05:00:00","0","400","2816","0","6","146"
"0","0","17111","3","17112","17113","1711","171","2023/08/04 05:00:00","0","400","2816","0","6","66"
"0","0","17211","3","17212","17213","1721","172","2023/08/05 05:00:00","0","400","2816","0","6","-14"
"0","0","17311","3","17312","17313","1731","173","2023/08/06 05:00:00","0","400","2816","0","6","-94"
"110801","0","17411","3","17412","17413","1741","174","2023/08/07 05:00:00","9110803","400","2816","0","6","270"
"0","0","17511","3","17512","17513","1751","175","2023/08/08 05:00:00","0","400","2816","0","6","-174"
"104301","0","17611","3","17612","17613","1761","176","2023/08/09 05:00:00","9104303","400","2816","0","6","55"
"100401","0","17711","3","17712","17713","1771","177","2023/08/10 05:00:00","9100403","400","2816","0","6","50"
"103701","0","17811","3","17812","17813","1781","178","2023/08/11 05:00:00","9103703","400","2816","0","6","-120"
"106101","0","17821","3","17822","17823","1782","179","2023/08/11 05:00:00","9106103","400","2816","0","6","-210"
"0","0","17911","3","17912","17913","1791","180","2023/08/12 05:00:00","0","400","2816","0","6","-254"
"0","1","18011","3","18012","18013","1801","181","2023/08/13 05:00:00","0","400","2816","0","6","-369"
"101801","0","18111","3","18112","18113","1811","182","2023/08/14 05:00:00","9101803","400","2816","0","7","295"
"0","0","18211","3","18212","18213","1821","183","2023/08/15 05:00:00","0","400","2816","0","7","326"
"0","0","18311","3","18312","18313","1831","184","2023/08/16 05:00:00","0","400","2816","0","7","271"
"0","0","18411","3","18412","18413","1841","185","2023/08/17 05:00:00","0","400","2816","0","7","216"
"0","0","18511","3","18512","18513","1851","186","2023/08/18 05:00:00","0","400","2816","0","7","161"
"0","0","18611","3","18612","18613","1861","187","2023/08/19 05:00:00","0","400","2816","0","7","106"
"0","0","18711","3","18712","18713","1871","188","2023/08/20 05:00:00","0","400","2816","0","7","51"
"101301","0","18811","3","18812","18813","1881","189","2023/08/21 05:00:00","9101303","400","2816","0","7","150"
"0","0","18911","3","18912","18913","1891","190","2023/08/22 05:00:00","0","400","2816","0","7","-4"
"0","0","19011","3","19012","19013","1901","191","2023/08/23 05:00:00","0","400","2816","0","7","-59"
"0","0","19111","3","19112","19113","1911","192","2023/08/24 05:00:00","0","400","2816","0","7","-114"
"101101","0","19211","3","19212","19213","1921","193","2023/08/25 05:00:00","9101103","400","2816","0","7","5"
"0","0","19311","3","19312","19313","1931","194","2023/08/26 05:00:00","0","400","2816","0","7","-169"
"100101","0","19411","3","19412","19413","1941","195","2023/08/27 05:00:00","9100103","400","2816","0","7","-130"
"0","0","19511","3","19512","19513","1951","196","2023/08/28 05:00:00","0","400","2816","0","7","-224"
"0","0","19611","3","19612","19613","1961","197","2023/08/29 05:00:00","0","400","2816","0","7","-279"
"0","0","19711","3","19712","19713","1971","198","2023/08/30 05:00:00","0","400","2816","0","7","-369"
"103001","1","19811","3","19812","19813","1981","199","2023/08/31 05:00:00","9103003","400","2816","0","7","-250"
"0","0","19911","0","19912","19913","1991","200","2023/09/01 05:00:00","0","500","2816","0","8","571"
"106001","0","20011","0","20012","20013","2001","201","2023/09/02 05:00:00","9106003","500","2816","0","8","480"
"0","0","20111","0","20112","20113","2011","202","2023/09/03 05:00:00","0","500","2816","0","8","516"
"0","0","20211","0","20212","20213","2021","203","2023/09/04 05:00:00","0","500","2816","0","8","461"
"101501","0","20311","0","20312","20313","2031","204","2023/09/05 05:00:00","9101503","500","2816","0","8","390"
"0","0","20411","0","20412","20413","2041","205","2023/09/06 05:00:00","0","500","2816","0","8","406"
"105401","0","20511","0","20512","20513","2051","206","2023/09/07 05:00:00","9105403","500","2816","0","8","340"
"0","0","20611","0","20612","20613","2061","207","2023/09/08 05:00:00","0","500","2816","0","8","351"
"0","0","20711","0","20712","20713","2071","208","2023/09/09 05:00:00","0","500","2816","0","8","296"
"0","0","20811","0","20812","20813","2081","209","2023/09/10 05:00:00","0","500","2816","0","8","241"
"0","0","20911","0","20912","20913","2091","210","2023/09/11 05:00:00","0","500","2816","0","8","186"
"118501","0","21011","0","21012","21013","2101","211","2023/09/12 05:00:00","9118503","500","2816","0","8","170"
"0","0","21111","0","21112","21113","2111","212","2023/09/13 05:00:00","0","500","2816","0","8","131"
"0","0","21211","0","21212","21213","2121","213","2023/09/14 05:00:00","0","500","2816","0","8","76"
"110901","0","21311","0","21312","21313","2131","214","2023/09/15 05:00:00","9110903","500","2816","0","8","50"
"0","0","21411","0","21412","21413","2141","215","2023/09/16 05:00:00","0","500","2816","0","8","21"
"0","0","21511","0","21512","21513","2151","216","2023/09/17 05:00:00","0","500","2816","0","8","-34"
"0","0","21611","0","21612","21613","2161","217","2023/09/18 05:00:00","0","500","2816","0","8","-89"
"118001","0","21711","0","21712","21713","2171","218","2023/09/19 05:00:00","9118003","500","2816","0","8","-120"
"0","0","21811","0","21812","21813","2181","219","2023/09/20 05:00:00","0","500","2816","0","8","-144"
"0","0","21911","0","21912","21913","2191","220","2023/09/21 05:00:00","0","500","2816","0","8","-199"
"101001","0","22011","0","22012","22013","2201","221","2023/09/22 05:00:00","9101003","500","2816","0","8","-270"
"0","0","22111","0","22112","22113","2211","222","2023/09/23 05:00:00","0","500","2816","0","8","-254"
"0","0","22211","0","22212","22213","2221","223","2023/09/24 05:00:00","0","500","2816","0","8","-309"
"0","0","22311","0","22312","22313","2231","224","2023/09/25 05:00:00","0","500","2816","0","8","-364"
"0","0","22411","0","22412","22413","2241","225","2023/09/26 05:00:00","0","500","2816","0","8","-419"
"0","0","22511","0","22512","22513","2251","226","2023/09/27 05:00:00","0","500","2816","0","8","-474"
"0","0","22611","0","22612","22613","2261","227","2023/09/28 05:00:00","0","500","2816","0","8","-529"
"106601","0","22711","0","22712","22713","2271","228","2023/09/29 05:00:00","9106603","500","2816","0","8","-370"
"0","1","22811","0","22812","22813","2281","229","2023/09/30 05:00:00","0","500","2816","0","8","-579"
"0","0","22911","0","22912","22913","2291","230","2023/10/01 05:00:00","0","500","2816","0","9","383"
"0","0","23011","0","23012","23013","2301","231","2023/10/02 05:00:00","0","500","2816","0","9","339"
"0","0","23111","0","23112","23113","2311","232","2023/10/03 05:00:00","0","500","2816","0","9","296"
"102801","0","23211","0","23212","23213","2321","233","2023/10/04 05:00:00","9102803","500","2816","0","9","290"
"0","0","23311","0","23312","23313","2331","234","2023/10/05 05:00:00","0","500","2816","0","9","253"
"0","0","23411","0","23412","23413","2341","235","2023/10/06 05:00:00","0","500","2816","0","9","210"
"0","0","23511","0","23512","23513","2351","236","2023/10/07 05:00:00","0","500","2816","0","9","167"
"0","0","23611","0","23612","23613","2361","237","2023/10/08 05:00:00","0","500","2816","0","9","200"
"0","0","23711","0","23712","23713","2371","238","2023/10/09 05:00:00","0","500","2816","0","9","180"
"100801","0","23811","0","23812","23813","2381","239","2023/10/10 05:00:00","9100803","500","2816","0","9","130"
"0","0","23911","0","23912","23913","2391","240","2023/10/11 05:00:00","0","500","2816","0","9","125"
"0","0","24011","0","24012","24013","2401","241","2023/10/12 05:00:00","0","500","2816","0","9","83"
"0","0","24111","0","24112","24113","2411","242","2023/10/13 05:00:00","0","500","2816","0","9","100"
"0","0","24211","0","24212","24213","2421","243","2023/10/14 05:00:00","0","500","2816","0","9","80"
"0","0","24311","0","24312","24313","2431","244","2023/10/15 05:00:00","0","500","2816","0","9","41"
"0","0","24411","0","24412","24413","2441","245","2023/10/16 05:00:00","0","500","2816","0","9","-1"
"0","0","24511","0","24512","24513","2451","246","2023/10/17 05:00:00","0","500","2816","0","9","-43"
"0","0","24611","0","24612","24613","2461","247","2023/10/18 05:00:00","0","500","2816","0","9","10"
"0","0","24711","0","24712","24713","2471","248","2023/10/19 05:00:00","0","500","2816","0","9","-10"
"0","0","24811","0","24812","24813","2481","249","2023/10/20 05:00:00","0","500","2816","0","9","-10"
"0","0","24911","0","24912","24913","2491","250","2023/10/21 05:00:00","0","500","2816","0","9","-40"
"0","0","25011","0","25012","25013","2501","251","2023/10/22 05:00:00","0","500","2816","0","9","-85"
"0","0","25111","0","25112","25113","2511","252","2023/10/23 05:00:00","0","500","2816","0","9","-127"
"104901","0","25211","0","25212","25213","2521","253","2023/10/24 05:00:00","9104903","500","2816","0","9","-130"
"104701","0","25311","0","25312","25313","2531","254","2023/10/25 05:00:00","9104703","500","2816","0","9","-270"
"0","0","25411","0","25412","25413","2541","255","2023/10/26 05:00:00","0","500","2816","0","9","-169"
"0","0","25511","0","25512","25513","2551","256","2023/10/27 05:00:00","0","500","2816","0","9","-211"
"0","0","25611","0","25612","25613","2561","257","2023/10/28 05:00:00","0","500","2816","0","9","-253"
"0","0","25711","0","25712","25713","2571","258","2023/10/29 05:00:00","0","500","2816","0","9","-295"
"0","0","25811","0","25812","25813","2581","259","2023/10/30 05:00:00","0","500","2816","0","9","-337"
"0","1","25911","0","25912","25913","2591","260","2023/10/31 05:00:00","0","500","2816","0","9","-379"
"0","0","26011","0","26012","26013","2601","261","2023/11/01 05:00:00","0","500","2816","0","10","600"
"0","0","26111","0","26112","26113","2611","262","2023/11/02 05:00:00","0","500","2816","0","10","560"
