fdbcf216f6463a4810452e1e0322d9fe43e6582ac85c886a8cecc8e3e820866a,3206a86b720c99be67b7a2586f8591702bb9a04b1ee2da65092f5f23b369dc28,28e2e255d3e0937e8cc8e8782afa032a19b529abe58b6070bf1319129e47033e,761574e8cc567af4158c5fb5f7f810f84903208190f5307773ef3edec4d81275,91498976d6d80ff7200a3f17a054a85e9a7112364cf997b624c16b2c5a6df06c,a20f18fa4c9bcc49195c09eb8e180dbd0bff8200235cec04e486a55dcb076434,dec3e84a6e007093d582c9e511100dc7f29fce5e3985b76ef97b30d35b574d6c,96f1010064a813ac57d36aae7dd12c3a763f30bf035fc0306808ebb4cf2cfaff,202bd7a64b54d6771ac3028f89eecd4f04ea3c608437d4da16c9b6d29de06ad0,9f0f9ac029b5932ab372e62081812f3597d8eaf09c5a15dbdb10146e70232fd5,9c7a024724091c30b55e2399dbf6746d990b7aa8cb90b8da0950bec10bc13721,0dbabebfb1f23377eb07a1efc7f7264095d3e19f0190187047234218efa90988,b10796c927e950dd1bf9fa9bfaafe4b5dc0a3fe14bea5cdad9bb18d278665b59,3336f48a6eceffb56675b7a1486ef2e2bc4f449203cecb287a9cda05d1a94256,8fb3f19a496abe53fabd4aa3f569ddeb6dae27d9546d9f2a68969e2e9eb42008,076f534b61423a43cb7821be22ab59121f47ef0b4642f51ceb5ce396080d22a4,b5ce7aad8d142ba9e28b16fbfaa8a65d6d547b08354b565b7f2b1392d822894a,ed2590c85a2dd24ecc751f85081088d909ab83ffe3964794e00148aa670747fd,47b93b469fd650beec9d2a786456d37b553fafc1c9aab406cc5ddc26d8bbe654,dea761924d7646a4485eb501b0816be07208f25283923ed6ff86b5aab324bee2,df58df8a2a9666b29fcc4d1f193731b364caf065cac97db2a76c07ad3cd3b7b6
"0","0","極光之劍","0","0","1","0","0","2","27","0","1","0","劍","102014","0","0","0","0","0","0"
"0","0","彎月刀","0","0","0","0","0","2","30","0","0","0","刀","102041","0","0","35","0","0","0"
"0","0","野戰小刀","0","0","0","0","0","2","13","0","0","0","短劍","102071","0","5","0","0","0","0"
"0","0","皮製指虎","0","0","0","0","0","2","27","0","0","0","拳套","102101","0","10","0","0","0","0"
"0","0","水晶之弓","0","0","0","0","0","2","27","0","1","0","弓","102131","0","0","0","0","0","0"
"0","0","三叉戟","0","0","1","0","0","2","12","0","0","0","戟","102162","0","0","0","0","0","0"
"0","0","火焰之矛","0","0","3","0","0","2","20","0","0","0","戟","102163","0","0","0","0","0","0"
"0","0","金屬戰斧","0","0","0","0","0","2","16","0","0","0","斧","102191","0","0","0","0","0","0"
"0","0","精鋼斧","0","0","0","0","0","2","34","0","0","0","斧","102192","0","0","0","0","0","0"
"0","0","綠意之杖","0","16","0","0","0","2","0","0","0","0","攻擊法杖","102221","0","0","0","0","0","0"
"0","0","雛龍之杖","0","34","0","0","0","2","0","0","0","0","攻擊法杖","102222","0","0","0","0","0","0"
"0","0","醫生掰掰法杖","0","13","0","0","0","2","0","0","1","0","回復法杖","102251","0","0","0","0","0","0"
"0","0","獨角獸的慈愛","0","27","0","0","0","2","0","0","1","0","回復法杖","102252","0","0","0","0","0","0"
"0","0","智慧之服","0","0","0","0","0","2","5","0","0","0","輕型鎧甲","102281","0","0","90","0","0","0"
"0","0","輕板甲","0","0","1","0","0","2","7","0","1","0","輕型鎧甲","102282","0","0","150","0","0","0"
"0","0","鱗甲","0","0","1","0","0","2","0","0","0","0","重型鎧甲","102311","0","0","95","0","0","0"
"0","0","精鋼鎧甲","0","0","2","0","0","2","0","0","1","0","重型鎧甲","102312","0","0","180","0","0","0"
"0","0","民俗服飾","0","0","0","0","0","2","6","0","0","0","衣服","102341","0","0","90","0","0","0"
"110","0","忍者裝扮","0","0","1","0","0","2","7","0","1","0","衣服","102342","0","0","120","0","0","0"
"0","0","春日長袍","0","4","0","0","0","2","0","0","1","0","魔法服","102371","0","0","65","0","0","0"
"0","0","北國長袍","0","7","1","0","0","2","0","0","2","0","魔法服","102372","0","0","120","0","0","0"
"0","0","塔盾","0","0","3","0","0","2","7","0","0","0","盾","102401","0","0","135","0","0","0"
"0","0","小丑靴","0","0","1","0","0","2","2","1","0","0","鞋","102431","0","0","30","0","0","0"
"0","0","狩獵靴","0","0","2","0","0","2","3","2","1","0","鞋","102432","0","0","60","0","0","0"
"0","0","女巫靴","0","8","0","0","0","2","0","0","1","0","魔法鞋","102461","0","0","30","0","0","0"
"0","0","可愛報童帽","0","0","1","0","0","2","3","0","0","0","頭盔","102491","0","0","90","0","0","0"
"0","0","羅馬軍團盔","0","0","1","0","0","2","0","0","1","0","頭盔","102493","0","0","90","0","0","0"
"0","0","修女兜帽","0","7","1","0","0","2","0","0","3","10","魔法帽","102521","0","0","0","0","0","0"
"30","0","勇氣寶珠","0","0","0","0","0","2","11","0","0","0","攻擊配件","102551","0","5","0","0","0","0"
"0","0","尖刺手環","0","0","1","0","0","2","20","0","0","5","攻擊配件","102552","0","10","0","0","0","0"
"25","0","仁愛寶珠","0","0","1","0","0","2","0","0","1","0","防禦配件","102581","0","0","55","0","0","0"
"0","0","勝利的編織手環","0","0","2","0","0","2","0","0","2","0","防禦配件","102582","0","0","120","0","0","0"
"0","0","魔法眼鏡","0","11","0","0","0","2","0","0","1","0","魔法配件","102611","0","0","0","0","0","0"
"25","0","智慧寶珠","0","10","0","0","0","2","0","0","0","0","魔法配件","102612","0","5","0","0","0","0"
"0","0","魔法單眼鏡","0","24","0","0","0","2","0","0","2","0","魔法配件","102613","0","0","0","0","0","0"
"0","0","圖紋手鐲","0","20","0","0","0","2","0","0","1","0","魔法配件","102614","0","10","0","0","0","0"
"0","0","閃耀之劍","0","0","0","0","0","3","13.4","0","0","0","劍","103011","0","0","30","0","0","0"
"0","0","龍紋劍","0","0","0","0","0","3","17.7","0","0","0","劍","103012","0","0","38.4","0","0","0"
"0","0","羽刃之劍","0","0","0","0","0","3","20.4","0","0","0","劍","103013","0","0","45","0","0","0"
"0","0","月光刀","0","0","0","0","0","3","19.4","0","0","0","刀","103041","0","0","21.7","0","0","0"
"0","0","雷神刀","0","0","0","0","0","3","22.7","0","0","0","刀","103042","0","0","25","0","0","0"
"0","0","鉑金小刀","0","0","0","0","0","3","13.4","0","0","0","短劍","103071","0","5","0","0","0","0"
"0","0","吸血鬼匕首","0","0","0","0","0","3","20.4","0","0","0","短劍","103072","0","0","0","1","0","0"
"0","0","龍牙之爪","0","0","0","0","0","3","17.7","0","0","0","指虎","103101","0","5","0","0","0","0"
"0","0","邱比特之弓","0","0","0","0","0","3","17.7","0","1","0","弓","103131","0","0","0","0","0","0"
"0","0","惡魔之弓","0","0","0","0","0","3","20.4","0","1","0","弓","103132","0","0","0","0","0","0"
"0","0","騎士的驕傲","0","0","1","0","0","3","11.7","0","0","0","戟","103161","0","0","0","0","0","0"
"0","0","絕對之矛","0","0","1.7","0","0","3","15.4","0","0","0","戟","103162","0","0","0","0","0","0"
"0","0","天球斧","0","0","0","0","0","3","16.7","0","0","0","斧","103191","0","0","0","0","0","0"
"0","0","麗花戰斧","0","0","0","0","0","3","22","0","0","0","斧","103192","0","0","0","0","0","0"
"0","0","閃電之斧","0","0","0","0","0","3","25.7","0","0","0","斧","103193","0","0","0","0","0","0"
"0","0","芒刺血杖","0","16.7","0","0","0","3","0","0","0","0","攻擊法杖","103221","0","0","0","0","0","0"
"0","0","惡魔之角","0","25.7","0","0","0","3","0","0","0","0","攻擊法杖","103222","0","0","0","0","0","0"
"0","0","天球的守護","0","13.4","0","0","0","3","0","0","0.7","0","回復法杖","103251","0","0","0","0","0","0"
"0","0","花蕾之杖","0","17.7","0","0","0","3","0","0","1","0","回復法杖","103252","0","0","0","0","0","0"
"0","0","時尚盔甲","0","0","0.4","0","0","3","3.7","0","0.4","0","輕型鎧甲","103281","0","0","81.7","0","0","0"
"0","0","戰陣鎧衣","0","0","0.7","0","0","3","5","0","0.7","0","輕型鎧甲","103282","0","0","108.4","0","0","0"
"0","0","重金屬盔甲","0","0","0.7","0","0","3","5.7","0","0.7","0","輕型鎧甲","103283","0","0","126.7","0","0","0"
"0","0","華麗盔甲","0","0","1","0","0","3","0","0","0.7","0","重型鎧甲","103311","0","0","81.7","0","0","0"
"53.4","0","多層次服飾","0","0","0.4","0","0","3","3.4","0","0.4","0","衣服","103341","0","0","60","0","0","0"
"70","0","宮廷服飾","0","0","0.7","0","0","3","4.4","0","0.4","0","衣服","103342","0","0","78.4","0","0","0"
"123.4","0","玻斯菊服飾","0","0","0.7","0","0","3","5","0","0.7","0","衣服","103343","0","0","68.4","0","0","0"
"0","0","邱比特長袍","0","4.4","0.7","0","0","3","0","0","1.4","0","魔法服","103371","0","0","78.4","0","0","0"
"0","0","哲學家長袍","0","4.7","0.7","0","0","3","0","0","1.4","1.7","魔法服","103372","0","0","81.7","0","0","0"
"0","0","石榴石之盾","0","0","2","0","0","3","2.7","0","0","0","盾","103401","0","0","96.7","0","0","0"
"0","0","忍者鞋","0","0","0.7","0","0","3","1.7","1","0.4","0","鞋","103431","0","0","30","0","0","0"
"0","0","擊劍之靴","0","0","0","0","0","3","8.7","1.4","0","0","鞋","103432","0","0","38.4","0","0","0"
"0","0","女巫宮廷靴","0","6.7","1","0","0","3","0","0","1.4","0","魔法鞋","103461","0","0","38.4","0","0","0"
"0","0","黑龍頭盔","0","0","1.7","0","0","3","0","0","1.4","0","頭盔","103491","0","0","78.4","0","0","0"
"0","0","女巫髮箍","0","6.7","0","0","0","3","0","0","1.4","0","魔法帽","103521","0","0","30","0","0","0"
"0","0","女巫帽","0","8.7","0","0","0","3","0","0","2","0","魔法帽","103522","0","0","38.4","0","0","0"
"30","0","蛋白石耳環","0","0","1","0","0","3","11","0","0","0","攻擊配件","103551","0","0","0","0","0","0"
"78.4","0","獅鷲之羽飾","0","0","0.7","0","0","3","14.7","0","0","0","攻擊配件","103552","0","0","0","0","0","0"
"0","0","緋紅鑽石","0","0","1.4","0","0","3","18","0","0","0","攻擊配件","103553","0","0","23.4","0","0","0"
"0","0","綠寶石耳環","0","0","1","0","0","3","0","0","1","0","防禦配件","103581","0","0","60","0","0","0"
"0","0","八芒星墜飾","0","0","1.7","0","0","3","8.7","0","1.4","0","防禦配件","103582","0","0","0","0","0","0"
"0","0","獅子王的守護","0","0","1.7","0","0","3","0","0","1.7","0","防禦配件","103583","0","0","90","0","0","0"
"0","0","綠松石耳環","0","10","0","0","0","3","0","0","0","0","魔法配件","103611","0","8.4","0","0","0","0"
"0","0","珍珠耳環","0","3.4","0","0","0","3","0","0","1.7","5","魔法配件","103612","0","0","0","0","0","0"
"0","0","魔法使眼鏡","0","13","0","0","0","3","0","0","0","0","魔法配件","103613","0","11.7","0","0","0","0"
"0","0","月桂樹的悲悽","0","15.4","0","0","0","3","0","0","1","5","魔法配件","103614","0","0","0","0","0","0"
"0","0","天使之劍","0","0","0","0","0","4","14.6","0","0","0","劍","104011","0","0","33","0","0","0"
"0","0","太陽劍","0","0","0","0","0","4","16","0","0","0","劍","104012","0","3","14","0","0","0"
"0","2","冰之大劍","0","0","0","0","0","4","19","0","0","0","劍","104013","0","0","0","0","0","0.8"
"0","0","渾沌之劍","0","0","0","0","0","4","19","0","0","0","剣","104014","0","0","28","0.4","0","0"
"0","0","妖蝶之刀","0","0","0","0","0","4","14.6","0","0","0","刀","104041","0","0","16","0.4","0","0"
"0","0","光輝之劍","0","0","0","0","0","4","20.8","0","0","0","刀","104042","0","0","0","0","0","1.6"
"0","3","鷹神之煌劍","0","0","0","0","0","4","21","0","0","0","刀","104043","0","0","0","0","0","0"
"20","2","鳳凰刀","0","0","0","0","0","4","22","0","0","0","刀","104044","0","0","0","0","0","0"
"0","0","祕寶匕首","0","0","0","0","0","4","14.6","0","0","0","短劍","104071","0","5","0","0","0","0"
"60","0","公主懷劍","0","0","0","0","0","4","15","0","0","0","短劍","104072","0","0","10","0","0","0"
"30","0","暗黑物質短劍","0","0","0","0","0","4","16","0","1","0","短劍","104073","0","0","0","0","0","0"
"30","0","獨角獸匕首","0","0","0","0","0","4","16.8","0","0","0","短剣","104074","0","0","20","0","1","0"
"0","0","火焰拳套","0","0","0","0","0","4","14.6","0","0","0","指虎","104101","0","5","0","0","0","0"
"0","2","獅子王手套","0","0","0","0","0","4","22.2","0","0","0","指虎","104102","0","0","0","0","0","1.8"
"0","2","暴雪之爪","0","0","0","0","0","4","18","0","0","0","指虎","104103","1","0","0","0","0","0"
"0","2","蒼雷拳","0","0","0","0","0","4","20","0","0.8","0","指虎","104104","0","0","0","0","0","0"
"0","0","雷光弓","0","0","0","0","0","4","14.6","0","0.8","0","弓","104131","0","0","0","0","0","0"
"24","0","天使之弓","0","0","0","0","0","4","15","0","0.8","0","弓","104132","0","0","0","0","0","0.8"
"0","3","月亮女神之弓","0","0","0","0","0","4","15","0","1.2","0","弓","104133","0","0","0","0","0","0"
"12","0","精靈樹之弓","0","0","0","0","0","4","16","0","0.8","0","弓","104134","0","0","0","0","1","0"
"0","0","緋龍戟","0","0","1.2","0","0","4","12.8","0","0","0","戟","104161","0","0","0","0","0","0"
"0","0","皇后之矛","0","0","1","0","0","4","13.6","0","0.4","0","戟","104162","0","0","0","0","0","0"
"0","1","暴風權杖","0","0","0.6","0","0","4","17","0","0.4","0","戟","104163","0","0","0","0","0","0"
"0","0","蓋亞戰斧","0","0","0.6","0","0","4","16","0","0.4","0","槍","104164","0","0","0","0","0","0.6"
"0","0","紫龍斧","0","0","0","0","0","4","18.2","0","0","0","斧","104191","0","0","0","0","0","0"
"0","0","地獄火之斧","0","0","0","0","0","4","19.4","0","0","0","斧","104192","0","0","0","0","0","0"
"0","0","戰女王之烈斧","0","0","0","0","0","4","22.8","0","0","0","斧","104193","0","0","0","0","0","0"
"0","2","水靈破壞者","0","0","0","0","0","4","24","0","0","0","斧","104194","0","0","0","0","0","0"
"0","0","狂怒之杖","0","18.2","0","0","0","4","0","0","0","0","攻擊法杖","104221","0","0","0","0","0","0"
"0","0","太陽之杖","0","18.4","0","0","0","4","0","0","0","0","攻擊法杖","104222","0","0","0","0.2","0","0"
"0","0","司法之神的錫杖","1","20.8","0","0","0","4","0","0","0","0","攻擊法杖","104223","0","0","0","0","0","0"
"20","0","大惡魔法杖","1","21.6","0","0","0","4","0","0","0","0","攻撃杖","104224","0","0","0","0.2","0","0"
"0","0","月光之杖","0","14.6","0","0","0","4","0","0","0.8","0","回復法杖","104251","0","0","0","0","0","0"
"0","0","生命之杖","0","13.4","0","0","0","4","0","0","0.8","3","回復法杖","104252","0","0","0","0","0","0"
"0","0","不死鳥之杖","0","15.4","0","0","0","4","0","0","0.8","0","回復法杖","104253","1","0","0","0","0","0"
"20","0","大天使之杖","0","17.2","0","0","0","4","0","0","0.8","1","回復杖","104254","0","0","0","0","0","0"
"0","0","隱身鎧衣","0","0","0.4","0","0","4","4","0","0.4","0","輕型鎧甲","104281","0","0","90","0","0","0"
"0","0","祕銀脛甲","0","0","0.6","0","0","4","5","0","0.4","0","輕型鎧甲","104282","0","5","50","0","0","0"
"0","2","十字軍板甲","0","0","1","0","0","4","7","0","0.8","0","輕型鎧甲","104283","0","0","30","0","0","0"
"0","2","緋紅鎧甲","0","0","0.8","0","0","4","8.8","0","0.6","0","輕型鎧甲","104284","0","0","32","0","0","0"
"0","0","天使盔甲","0","0","1","0","0","4","0","0","0.8","0","重型鎧甲","104311","0","0","90","0","0","0"
"80","0","朱紅鎧甲","0","0","0.8","0","0","4","0","0","0.8","0","重型鎧甲","104312","0","0","60","0","0","0"
"0","0","紫羅蘭盔甲","0","0","0.8","0","0","4","0","0","2","0","重型鎧甲","104313","0","0","60","0","0","0"
"0","0","龍威戰甲","0","0","1.4","0","0","4","0","0","2","0","重型鎧甲","104314","0","0","20","0.2","0","0"
"65","0","月下之法衣","0","0","0.4","0","0","4","2","0","0.4","0","衣服","104341","0","0","72","0","0","0"
"0","0","隱者服飾","0","0","1","0","0","4","7","0.2","0.6","0","衣服","104342","0","0","36","0","0","0"
"0","2","蒼天長袍","0","0","0.6","0","0","4","9","0","0.4","0","衣服","104343","0","0","40","0","0","0"
"50","0","暗黑懼袍","0","0","1.4","0","0","4","6","0","0","0","衣服","104344","0","0","40","0","0","0"
"0","0","大魔導師長袍","0","9.4","0.4","0","0","4","0","0","0.8","0","魔法服","104371","0","0","33","0","0","0.8"
"0","0","聖者長袍","0","7.4","0.4","0","0","4","0","0","0.8","1","魔法服","104372","0","0","48","0","0","0"
"0","0","翠綠靈衣","0","5","0.8","0","0","4","0","0","1.2","0.6","魔法服","104373","0","0","40","0","0","0"
"0","0","女帝之盾","0","0","0.8","0","0","4","3.6","0","0.8","0","盾","104401","0","0","33","0.8","0","0"
"0","0","守護者之盾","0","0","0.8","0","0","4","10","0","0.8","0","盾","104402","0","0","0","0.6","0","0"
"0","0","聖騎士脛甲","0","0","0.8","0","0","4","1.8","1.2","0.4","0","鞋","104431","0","0","33","0","0","0"
"0","0","天使之靴","0","0","0.6","0","0","4","0","1","0.6","3","鞋","104432","0","0","44","0","0","0"
"0","0","妖精護靴","0","0","0","0","0","4","7.6","1","0.6","2","鞋","104433","0","0","0","0","0","0"
"0","0","巫師靴","0","5.4","0.8","0","0","4","0","0","1.2","0","魔法鞋","104461","0","0","33","0","0","0"
"40","0","死靈術士之靴","0","3","0.2","0","0","4","0","0","2.4","0","魔法鞋","104462","0","0","20","0","0","0"
"0","0","寶瓶之靴","1.4","10","0","0","0","4","0","0","1","0","魔法鞋","104463","0.4","0","8","0","0","0"
"0","0","羽翼圓舞曲","0","0","0.8","0","0","4","3.6","0","0","0","頭盔","104491","0","0","98","0","0","0"
"0","0","巫師兜帽","0","7.4","0","0","0","4","0","0","1.6","0","魔法帽","104521","0","0","33","0","0","0"
"0","0","法王兜帽","1","9","0","0","0","4","0","0","0.8","0","魔法帽","104522","0","4","18","0","0","0"
"0","0","福音之冠","1","9","0.6","0","0","4","0","0","1","0","魔法帽","104523","0","0","20","0","0","0"
"0","2","元素之心","0","0","0.4","0","0","4","13.2","0","0","0","攻擊配件","104551","0","0","0","0","0","1"
"0","2","太陽的護身符","0","0","0","0","0","4","14","0","0.4","2","攻擊配件","104552","0","0","0","0","0","0"
"0","2.4","焰帝的戒指","0","0","0","0","0","4","14.8","0","0","0","攻擊配件","104553","0","0","40","0","0","0"
"0","1.6","貓神的項墜","0","0","0","0","0","4","10.8","0.4","0","0","命中アクセサリ","104554","0","0","0","0","2","0"
"0","0","替身手環","0","2","1","0","0","4","0","0","1.2","0","防禦配件","104581","0","0","26","0","0","1"
"0","0","月之手鍊","0","0","1.8","0","0","4","0","0","1","0","防禦配件","104582","0","0","60","0","0","0"
"0","0","聖信徒的項墜","0","0","1.2","0","0","4","0","0","1.2","2","防禦配件","104583","0","0","40","0","0","0"
"0","0","新月的嘆息","1.2","9.2","0","0","0","4","0","0","0","0","魔法配件","104611","0","3","10","0","0","1"
"24","0","龍之淚","1.6","14","0","0","0","4","0","0","0","0","魔法配件","104612","0","0","24","0","0","0"
"0","0","大賢者的寶珠","2","16","0","0","0","4","0","0","0","0","魔法配件","104613","0","3.2","0","0","0","0"
"0","2","雷霆神鋒","0","0","0","0","0","5","21","0","0","0","劍","105011","0","0","24","0","0.6","0"
"0","0","天開之聖劍","0","0","0","0","0","5","23","0","0","0","剣","105012","0","0","24","0","0.6","0"
"0","0","罪過之大劍","0","0","0","0","0","5","24","0","0","0","剣","105013","0","1.6","28","0","0","0"
"0","0.8","神湊劍水之統治者","0","0","0","0","0","5","26.4","0","0","0","剣","105014","0","0","32","0","0","0"
"0","2","霸王光龍劍","0","0","0","0","0","5","29","0","0","0","剣","105015","0","0","12","0","0","0"
"0","2.8","星核劍艾爾茲修奈德","0","0","0","0","0","5","30.6","0","0","0","剣","105016","0","0","16","0","0","0"
"0","3.2","神兔之大劍","0","0","0","0","0","5","33.4","0","0","0","剣","105017","0","0","12","0","0","0"
"0","2.4","百華白櫻刀","0","0","0","0","0","5","23.6","0","0","0","刀","105041","0","0","0","0","0.6","0"
"0","2.4","流禍之蒼刃","0","0","0","0","0","5","24","0","0","1.2","刀","105042","0","0","0","0","0","0"
"0","2.8","妖刀血鴉","0","0","0","0","0","5","25","0","0","0","刀","105043","0","0","0","0.4","0","0"
"0","3.2","焰神刀伊格尼斯","0","0","0","0","0","5","26.8","0","0","0","刀","105044","0","0","16","0","0","0"
"0","2","翠風神之太刀","0","0","0.8","0","0","5","24","0","0","0","刀","105045","0","0","20","0","0","0"
"0","5","迎神的枝刃刀","0","0","0","0","0","5","30","0","0","0","刀","105046","0","0","0","0","0.4","0"
"0","4","旺鯉之神刀","0","0","0","0","0","5","34.4","0","0","0","刀","105047","0","0","0","0","0","0"
"30","4","翡翠匕首","0","0","0","0","0","5","20","0","0","0","短劍","105071","0","0","24","0","0","0"
"0","4","熔岩烈鋒","0","0","0","0","0","5","23","0","0","0","短剣","105072","0","0","8","0","0","0.4"
"24","3.2","常春國短劍","0","0","0","0","0","5","24","0","0","0","短剣","105073","0","0","12","0","0","0"
"0","4","天雷之雙神劍","0","0","0","0","0","5","24.8","0","0","0","短剣","105074","0","1.2","22","0","0","0"
"0","4","天黑劍奧比修斯","0","0","0","0","0","5","29.2","0","0","0","短剣","105075","0","0","0","0","0","0"
"0","2.8","獄炎龍爪刃","0","0","0","0","0","5","32.2","0","0","0","短剣","105076","0","0","0","0","0","0"
"0","6","冥刃‧鴉天狗","0","0","0","0","0","5","30.6","0","0","0","短剣","105077","0","0","0","0","0.8","0"
"0","1.2","月之拳套","0","0","0","0","0","5","24","0","0","0","拳","105101","0","0","0","0","0.6","0"
"0","3.2","深紅之爪","0","0","0","0","0","5","26","0","0","0","拳","105102","0","0","0","0","0","0"
"0","2.8","冥河之爪","0","0","0.6","0","0","5","24","0","0","0","拳","105103","0","0","0","0","0","0"
"0","3.2","嵐神風暴護手","0","0","0.8","0","0","5","24.8","0","0","0","拳","105104","0","0","0","0","0","0"
"0","6","極闇爪血腥嚎叫","0","0","0","0","0","5","22.2","0","1.2","0","拳","105105","0","0","0","0","0","0"
"0","6","星核拳艾爾茲羅亞","0","0","0","0","0","5","30.8","0","0","0","拳","105106","0","0","0","0","0","0"
"0","5.6","通天手甲‧犀打","0","0","0.8","0","0","5","26.6","0","0.6","0","拳","105107","0","0","0","0","0","0"
"0","0.8","白銀大翼弓","0","0","0","0","0","5","20","0","0.8","0","弓","105131","0","0","0","0","0","0.4"
"0","1.4","深淵之弓","0","0","0","0","0","5","22","0","0.6","0","弓","105132","0","0","0","0.4","0","0"
"0","3","紅天弓","0","0","0","0","0","5","25.2","0","0","0","弓","105133","0","0","0","0","0.6","0"
"0","0","裝號弓天帝殞落","0","0","0.4","0","0","5","26.4","0","0.4","0","弓","105134","0","0","0","0","0","0"
"0","0","冰淚弓寒霜之淚","0","0","0.6","0","0","5","27.4","0","0.2","0","弓","105135","0","0","0","0","0","0"
"0","0","星核弓艾爾茲波根","0","0","0.8","0","0","5","27.8","0","0.4","0","弓","105136","0","0","0","0","0","0"
"0","4.4","天穿之隼弓","0","0","0","0","0","5","32","0","0.4","0","弓","105137","0","0","0","0","0","0"
"0","2","零霜之槍","0","0","0.8","0","0","5","19.6","0","0.4","0","槍","105161","0","0","0","0","0","0"
"0","0","雄風刺針","0","0","0.8","0","0","5","18.4","0.4","0.6","0","槍","105162","0","0","0","0","0","0"
"0","0","護天之聖槍","0","0","0.8","0","0","5","20.4","0","0.8","0","槍","105163","0","0","0","0","0","0"
"0","0","冥神槍毀滅苦痛","0","0","0.6","0","0","5","22.6","0","0.6","0","槍","105164","0","0","0","0.4","0","0"
"0","0","豪炎槍日珥","0","0","0","0","0","5","28.2","0","0.6","0","槍","105165","0","0","0","0","0","0"
"0","0","星核槍艾爾茲柏格","0","0","1","0","0","5","25.4","0","0","0","槍","105166","0","0","30","0","0","0"
"0","0","聖鹿槍阿爾瑪貝納德","0","0","0.6","0","0","5","27.8","0","0","0","弓","105167","0","0","50","0","0","0"
"0","0","死靈之斧","0","0","0","0","0","5","24","0","0","0","斧","105191","0","0","0","0.4","0.2","0"
"0","2","神判之聖斧","0","0","0","0","0","5","24","0","0","0","斧","105192","0","0","0","0","0","0.6"
