e00f480c0c4b1223da7dd7a918ea428a8e5f691eb70551f2cb647f2a6feb621f,4743bd23bd98df9440e282fa87741f5740baadc88ab048d91e34b7690e8f24e9,9a90bc5cf2eb5379790310c8595dda65993870a0acf625b77685d8f45c15b0b4,323eac0b670d57c83eaa6056e03b67e42d211cf52d067934cf642c3fa49d042c,6247d344e7181a0c97be6467a1a5478d24b3d45762a823bca513b058f5a9ec72,892d509cdf91a0dc11dcf403f3a36f1cbc55baecfbd5ce5363b5d90b195ffa25,6a9211580762452291a7eef0dad6311913311de946a17265c8e6345fa73ac19e,e715137ca1a2fa7bc5a8a3c19b961b36fd9b0bba4321e8a2f50975bdb880457a,8619de12492ddc5dbc315df9b205f6c0cda7a3c87cc5e6783a42b517a99441f5,dbb078a9466fc694c387fe26340b3534e581e891d2dc7be4a097c298b7265a91,ce592950b1862bc7d009bdd564853e239177ea48101a9c72754b4399809fba6d,c59c10ed45a9c3f8662fa134c91545fa8a640bf148a53f525a67d22b1e79aba8,3bb97895fc04b808f07a052127a6b3b34a0dbcd7b9490838008c0013e9a3ed9e,e34bab205fa3f582f9619971c9c8cd7c6b60cc74dc65f7d8227c953b1b2acfe7,a0ff78e03927707ee2f1b22d3734d0a305558655dfc6a57dfdce9dc3aa700e9f,1d280f24433f46a8065e3952c8591b6c752140985eb3fca88d2c3ec952b4a0e0,e3c54c7c80ed57c354a13c00e69fe1bafe43beed49c415813798fe3692001090,9d472ba4badc8b135490b2de990a4fe678259069f9431076332a4855937ed819
"8","0","0","0","15","9800","0","0","0","66","91002","0","0","0","0","0","0","9800"
"8","0","0","0","15","9900","0","0","0","67","91002","0","0","0","0","0","0","9900"
"8","0","0","0","15","10000","0","0","0","68","91002","0","0","0","0","0","0","10000"
"8","0","0","0","15","10100","0","0","0","69","91002","0","0","0","0","0","0","10100"
"8","0","0","0","15","10200","0","0","0","70","91002","0","0","0","0","0","0","10200"
"8","0","0","0","15","10300","0","0","0","71","91002","0","0","0","0","0","0","10300"
"8","0","0","0","15","10400","0","0","0","72","91002","0","0","0","0","0","0","10400"
"8","0","0","0","15","10500","0","0","0","73","91002","0","0","0","0","0","0","10500"
"8","0","0","0","15","10600","0","0","0","74","91002","0","0","0","0","0","0","10600"
"8","0","0","0","15","10700","0","0","0","75","91002","0","0","0","0","0","0","10700"
"8","0","0","0","15","10800","0","0","0","76","91002","0","0","0","0","0","0","10800"
"8","0","0","0","15","10900","0","0","0","77","91002","0","0","0","0","0","0","10900"
"8","0","0","0","15","11000","0","0","0","78","91002","0","0","0","0","0","0","11000"
"8","0","0","0","15","11100","0","0","0","79","91002","0","0","0","0","0","0","11100"
"8","0","0","0","15","11200","0","0","0","80","91002","0","0","0","0","0","0","11200"
"8","0","0","0","15","11300","0","0","0","81","91002","0","0","0","0","0","0","11300"
"8","0","0","0","15","11400","0","0","0","82","91002","0","0","0","0","0","0","11400"
"8","0","0","0","15","11500","0","0","0","83","91002","0","0","0","0","0","0","11500"
"8","0","0","0","15","11600","0","0","0","84","91002","0","0","0","0","0","0","11600"
"8","0","0","0","15","11700","0","0","0","85","91002","0","0","0","0","0","0","11700"
"8","0","0","0","15","11800","0","0","0","86","91002","0","0","0","0","0","0","11800"
"8","0","0","0","15","11900","0","0","0","87","91002","0","0","0","0","0","0","11900"
"8","0","0","0","15","12000","0","0","0","88","91002","0","0","0","0","0","0","12000"
"8","0","0","0","15","12100","0","0","0","89","91002","0","0","0","0","0","0","12100"
"8","0","0","0","15","12200","0","0","0","90","91002","0","0","0","0","0","0","12200"
"8","0","0","0","15","12300","0","0","0","91","91002","0","0","0","0","0","0","12300"
"8","0","0","0","15","12400","0","0","0","92","91002","0","0","0","0","0","0","12400"
"8","0","0","0","15","12500","0","0","0","93","91002","0","0","0","0","0","0","12500"
"8","0","0","0","15","12600","0","0","0","94","91002","0","0","0","0","0","0","12600"
"8","0","0","0","15","12700","0","0","0","95","91002","0","0","0","0","0","0","12700"
"8","0","0","0","15","12800","0","0","0","96","91002","0","0","0","0","0","0","12800"
"8","0","0","0","15","12900","0","0","0","97","91002","0","0","0","0","0","0","12900"
"8","0","0","0","15","13000","0","0","0","98","91002","0","0","0","0","0","0","13000"
"8","0","0","0","15","13100","0","0","0","99","91002","0","0","0","0","0","0","13100"
"8","0","0","0","15","13200","0","0","0","100","91002","0","0","0","0","0","0","13200"
"8","0","0","0","15","13300","0","0","0","101","91002","0","0","0","0","0","0","13300"
"8","0","0","0","15","13400","0","0","0","102","91002","0","0","0","0","0","0","13400"
"8","0","0","0","15","13500","0","0","0","103","91002","0","0","0","0","0","0","13500"
"8","0","0","0","15","13600","0","0","0","104","91002","0","0","0","0","0","0","13600"
"8","0","0","0","15","13700","0","0","0","105","91002","0","0","0","0","0","0","13700"
"8","0","0","0","15","13800","0","0","0","106","91002","0","0","0","0","0","0","13800"
"8","0","0","0","15","13900","0","0","0","107","91002","0","0","0","0","0","0","13900"
"8","0","0","0","15","14000","0","0","0","108","91002","0","0","0","0","0","0","14000"
"8","0","0","0","15","14100","0","0","0","109","91002","0","0","0","0","0","0","14100"
"8","0","0","0","15","14200","0","0","0","110","91002","0","0","0","0","0","0","14200"
"8","0","0","0","15","14300","0","0","0","111","91002","0","0","0","0","0","0","14300"
"8","0","0","0","15","14400","0","0","0","112","91002","0","0","0","0","0","0","14400"
"8","0","0","0","15","14500","0","0","0","113","91002","0","0","0","0","0","0","14500"
"8","0","0","0","15","14600","0","0","0","114","91002","0","0","0","0","0","0","14600"
"8","0","0","0","15","14700","0","0","0","115","91002","0","0","0","0","0","0","14700"
"8","0","0","0","15","14800","0","0","0","116","91002","0","0","0","0","0","0","14800"
"8","0","0","0","15","14900","0","0","0","117","91002","0","0","0","0","0","0","14900"
"8","0","0","0","15","15000","0","0","0","118","91002","0","0","0","0","0","0","15000"
