35f01b860ceb63783409b444866b5599681e740d0ab06ca429d5003c15ef6599,7c841a177c0ecc5144aae5ae8951d3b3f57ce9307aa1f176db5b65becbd4fb1a,c80f3ee4173e56ca927f04943fc22b77fd35d7fcd4e994202486a69085a2be78,c50adfd5f9b35cc8314ef99fd5d5353160a9ed563b842147ace2165b2d801f74,4131aaf65ba5bea0173c821b7892f374638eaae858b05c37d8c1a38acd379311,f1e91beb6969e58b9d74a4a634b7baf807ceb36f345f403423c0b5ebf64a692f,dbe2f419c3e1ebb297e8353c0c24741b64793f178ef0b2ec7948b1dc68017da2,a6277ce8f691c94d786a80da8dd5ea9cf74a4a29d61bc04111bae1ee31a77bd0,7b249279157d122866ccb946fcf85dc0eac6409a83d66524a48a37a71ce1ea87,b961157cc65f081a11e3f82a26cfb68fa93bd4d5626acc1a1a72a18d38444230,d52f5b644c5c17d17bfffa45a04800e358ec94661cdfacc7ec04b774d2871baa,1d5ca2da5314eff1243887b2fb481b59772cc7fd4e761e2436036b381eef4208,9dbc758676af1e9466fa72e8b0f93bd13d840304a077afa553c113f6b16cf895,8600e5b60f28e9c5b1f85f4da1c00786af6fe9c6118da4ebb5fe6cb085e3322d,f8af55d8c0f3e3491132d2bd4b2bea65443892c96a7ceb65fee7e23889ad311d,9203dcd1fa4ee89edbd74fbe91e0ed415510ecbdcbf7d2402ae95dad2647c2b3,2b50365110dbc79efaef2de495f3b6fb4e05d64e37f536d0f7610ff4366c3968,762fbf8aa36d0c77274528f3688a6a19ddc87a5c3d53de94bfc63a7f901cb47c,624c8ca70f0a228cddd674d5601a270398e36d4d9a43dd2d4020c6f6f0718f2f,721af3010b2fea95022ea32bf9407ff6a7255e2829e11b27d4dd6f944789a265,79abbbd2e6c3b3fc88c2b95fa92989c6a1943f22a9013a63bc83c15bbcbd260d,bda4c7bf3d98afa36cc98d5c44b3d53883b764482e62ff5776aede2d95c199ea
"0","0","1","101611","46","0","0","0","0","0","4","54","11001073","0","0","0","0","1","0","0","0","0"
"0","0","1","101101","46","0","0","0","0","0","4","54","11001081","0","0","0","0","1","0","0","0","0"
"0","0","1","101281","46","0","0","0","0","0","4","54","11001082","0","0","0","0","1","0","0","0","0"
"0","0","1","122311","46","0","0","0","0","0","4","54","11001083","0","0","0","0","1","0","0","0","0"
"0","0","1","101131","46","0","0","0","0","0","4","54","11001091","0","0","0","0","1","0","0","0","0"
"0","0","1","101551","46","0","0","0","0","0","4","54","11001092","0","0","0","0","1","0","0","0","0"
"0","0","1","122371","46","0","0","0","0","0","4","54","11001093","0","0","0","0","1","0","0","0","0"
"0","0","1","101011","46","0","0","0","0","0","4","54","11001101","0","0","0","0","1","0","0","0","0"
"0","0","1","101401","46","0","0","0","0","0","4","54","11001102","0","0","0","0","1","0","0","0","0"
"0","0","1","102611","46","0","0","0","0","0","4","54","11001103","0","0","0","0","1","0","0","0","0"
"0","0","1","102011","46","0","0","0","0","0","4","54","11002011","0","0","0","0","1","0","0","0","0"
"0","0","1","101191","46","0","0","0","0","0","4","54","11002012","0","0","0","0","1","0","0","0","0"
"0","0","1","101011","64","0","0","0","0","0","4","36","11002013","0","0","0","0","1","0","0","0","0"
"0","0","1","102251","46","0","0","0","0","0","4","54","11002021","0","0","0","0","1","0","0","0","0"
"0","0","1","101251","46","0","0","0","0","0","4","54","11002022","0","0","0","0","1","0","0","0","0"
"0","0","1","101371","64","0","0","0","0","0","4","36","11002023","0","0","0","0","1","0","0","0","0"
"0","0","1","102162","46","0","0","0","0","0","4","54","11002031","0","0","0","0","1","0","0","0","0"
"0","0","1","101401","46","0","0","0","0","0","4","54","11002032","0","0","0","0","1","0","0","0","0"
"0","0","1","101551","64","0","0","0","0","0","4","36","11002033","0","0","0","0","1","0","0","0","0"
"0","0","1","102221","46","0","0","0","0","0","4","54","11002041","0","0","0","0","1","0","0","0","0"
"0","0","1","101521","46","0","0","0","0","0","4","54","11002042","0","0","0","0","1","0","0","0","0"
"0","0","1","101581","64","0","0","0","0","0","4","36","11002043","0","0","0","0","1","0","0","0","0"
"0","0","1","102191","46","0","0","0","0","0","4","54","11002051","0","0","0","0","1","0","0","0","0"
"0","0","1","101281","46","0","0","0","0","0","4","54","11002052","0","0","0","0","1","0","0","0","0"
"0","0","1","101611","64","0","0","0","0","0","4","36","11002053","0","0","0","0","1","0","0","0","0"
"0","0","1","102071","46","0","0","0","0","0","4","54","11002061","0","0","0","0","1","0","0","0","0"
"0","0","1","101251","46","0","0","0","0","0","4","54","11002062","0","0","0","0","1","0","0","0","0"
"0","0","1","101581","64","0","0","0","0","0","4","36","11002063","0","0","0","0","1","0","0","0","0"
"0","0","1","122311","46","0","0","0","0","0","4","54","11002071","0","0","0","0","1","0","0","0","0"
"0","0","1","101071","46","0","0","0","0","0","4","54","11002072","0","0","0","0","1","0","0","0","0"
"0","0","1","101431","64","0","0","0","0","0","4","36","11002073","0","0","0","0","1","0","0","0","0"
"0","0","1","102281","46","0","0","0","0","0","4","54","11002081","0","0","0","0","1","0","0","0","0"
"0","0","1","101131","46","0","0","0","0","0","4","54","11002082","0","0","0","0","1","0","0","0","0"
"0","0","1","101611","64","0","0","0","0","0","4","36","11002083","0","0","0","0","1","0","0","0","0"
"0","0","1","25011","70","0","0","0","0","0","2","30","11002084","0","0","0","0","2","0","0","0","0"
"0","0","1","122431","46","0","0","0","0","0","4","54","11002091","0","0","0","0","1","0","0","0","0"
"0","0","1","122371","46","0","0","0","0","0","4","54","11002092","0","0","0","0","1","0","0","0","0"
"0","0","1","102611","64","0","0","0","0","0","4","36","11002093","0","0","0","0","1","0","0","0","0"
"0","0","1","25012","70","0","0","0","0","0","2","30","11002094","0","0","0","0","2","0","0","0","0"
"0","0","1","122341","46","0","0","0","0","0","4","54","11002101","0","0","0","0","1","0","0","0","0"
"0","0","1","102581","46","0","0","0","0","0","4","54","11002102","0","0","0","0","1","0","0","0","0"
"0","0","1","102011","64","0","0","0","0","0","4","36","11002103","0","0","0","0","1","0","0","0","0"
"0","0","1","25013","70","0","0","0","0","0","2","30","11002104","0","0","0","0","2","0","0","0","0"
"0","0","1","122493","46","0","0","0","0","0","4","54","11002111","0","0","0","0","1","0","0","0","0"
"0","0","1","102551","46","0","0","0","0","0","4","54","11002112","0","0","0","0","1","0","0","0","0"
"0","0","1","102461","64","0","0","0","0","0","4","36","11002113","0","0","0","0","1","0","0","0","0"
"0","0","1","25014","70","0","0","0","0","0","2","30","11002114","0","0","0","0","2","0","0","0","0"
"0","0","1","122491","46","0","0","0","0","0","4","54","11002121","0","0","0","0","1","0","0","0","0"
"0","0","1","102612","46","0","0","0","0","0","4","54","11002122","0","0","0","0","1","0","0","0","0"
"0","0","1","102221","64","0","0","0","0","0","4","36","11002123","0","0","0","0","1","0","0","0","0"
"0","0","1","122493","46","0","0","0","0","0","4","54","11003011","0","0","0","0","1","0","0","0","0"
"0","0","1","102551","46","0","0","0","0","0","4","54","11003012","0","0","0","0","1","0","0","0","0"
"0","0","1","102071","64","0","0","0","0","0","4","36","11003013","0","0","0","0","1","0","0","0","0"
"0","0","1","122491","46","0","0","0","0","0","4","54","11003021","0","0","0","0","1","0","0","0","0"
"0","0","1","102612","46","0","0","0","0","0","4","54","11003022","0","0","0","0","1","0","0","0","0"
"0","0","1","102251","64","0","0","0","0","0","4","36","11003023","0","0","0","0","1","0","0","0","0"
"0","0","1","102163","46","0","0","0","0","0","4","54","11003031","0","0","0","0","1","0","0","0","0"
"0","0","1","102252","46","0","0","0","0","0","4","54","11003032","0","0","0","0","1","0","0","0","0"
"0","0","1","102011","64","0","0","0","0","0","4","36","11003033","0","0","0","0","1","0","0","0","0"
"0","0","1","102222","46","0","0","0","0","0","4","54","11003041","0","0","0","0","1","0","0","0","0"
"0","0","1","102192","46","0","0","0","0","0","4","54","11003042","0","0","0","0","1","0","0","0","0"
"0","0","1","102191","64","0","0","0","0","0","4","36","11003043","0","0","0","0","1","0","0","0","0"
"0","0","1","102013","46","0","0","0","0","0","4","54","11003051","0","0","0","0","1","0","0","0","0"
"0","0","1","102131","46","0","0","0","0","0","4","54","11003052","0","0","0","0","1","0","0","0","0"
"0","0","1","102221","64","0","0","0","0","0","4","36","11003053","0","0","0","0","1","0","0","0","0"
"0","0","1","102014","46","0","0","0","0","0","4","54","11003061","0","0","0","0","1","0","0","0","0"
"0","0","1","102101","46","0","0","0","0","0","4","54","11003062","0","0","0","0","1","0","0","0","0"
"0","0","1","122311","64","0","0","0","0","0","4","36","11003063","0","0","0","0","1","0","0","0","0"
"0","0","1","102041","46","0","0","0","0","0","4","54","11003071","0","0","0","0","1","0","0","0","0"
"0","0","1","122282","46","0","0","0","0","0","4","54","11003072","0","0","0","0","1","0","0","0","0"
"0","0","1","102162","64","0","0","0","0","0","4","36","11003073","0","0","0","0","1","0","0","0","0"
"0","0","1","122312","46","0","0","0","0","0","4","54","11003081","0","0","0","0","1","0","0","0","0"
"0","0","1","122342","46","0","0","0","0","0","4","54","11003082","0","0","0","0","1","0","0","0","0"
"0","0","1","122341","64","0","0","0","0","0","4","36","11003083","0","0","0","0","1","0","0","0","0"
"0","0","1","25011","70","0","0","0","0","0","2","30","11003084","0","0","0","0","2","0","0","0","0"
"0","0","1","122372","46","0","0","0","0","0","4","54","11003091","0","0","0","0","1","0","0","0","0"
"0","0","1","122401","46","0","0","0","0","0","4","54","11003092","0","0","0","0","1","0","0","0","0"
"0","0","1","122371","64","0","0","0","0","0","4","36","11003093","0","0","0","0","1","0","0","0","0"
"0","0","1","25012","70","0","0","0","0","0","2","30","11003094","0","0","0","0","2","0","0","0","0"
"0","0","1","122432","46","0","0","0","0","0","4","54","11003101","0","0","0","0","1","0","0","0","0"
"0","0","1","122521","46","0","0","0","0","0","4","54","11003102","0","0","0","0","1","0","0","0","0"
"0","0","1","102281","64","0","0","0","0","0","4","36","11003103","0","0","0","0","1","0","0","0","0"
"0","0","1","25013","70","0","0","0","0","0","2","30","11003104","0","0","0","0","2","0","0","0","0"
"0","0","1","102552","46","0","0","0","0","0","4","54","11003111","0","0","0","0","1","0","0","0","0"
"0","0","1","102582","46","0","0","0","0","0","4","54","11003112","0","0","0","0","1","0","0","0","0"
"0","0","1","122431","64","0","0","0","0","0","4","36","11003113","0","0","0","0","1","0","0","0","0"
"0","0","1","25014","70","0","0","0","0","0","2","30","11003114","0","0","0","0","2","0","0","0","0"
"0","0","1","122614","46","0","0","0","0","0","4","54","11003121","0","0","0","0","1","0","0","0","0"
"0","0","1","122613","46","0","0","0","0","0","4","54","11003122","0","0","0","0","1","0","0","0","0"
"0","0","1","102581","64","0","0","0","0","0","4","36","11003123","0","0","0","0","1","0","0","0","0"
"0","0","1","102101","46","0","0","0","0","0","4","54","11004011","0","0","0","0","1","0","0","0","0"
"0","0","1","102252","46","0","0","0","0","0","4","54","11004012","0","0","0","0","1","0","0","0","0"
"0","0","1","102131","64","0","0","0","0","0","4","36","11004013","0","0","0","0","1","0","0","0","0"
"0","0","1","102014","46","0","0","0","0","0","4","54","11004021","0","0","0","0","1","0","0","0","0"
"0","0","1","102192","46","0","0","0","0","0","4","54","11004022","0","0","0","0","1","0","0","0","0"
"0","0","1","102222","64","0","0","0","0","0","4","36","11004023","0","0","0","0","1","0","0","0","0"
"0","0","1","113071","46","0","0","0","0","0","4","54","11004031","0","0","0","0","1","0","0","0","0"
"0","0","1","102013","46","0","0","0","0","0","4","54","11004032","0","0","0","0","1","0","0","0","0"
"0","0","1","102041","64","0","0","0","0","0","4","36","11004033","0","0","0","0","1","0","0","0","0"
"0","0","1","113011","46","0","0","0","0","0","4","54","11004041","0","0","0","0","1","0","0","0","0"
"0","0","1","102163","46","0","0","0","0","0","4","54","11004042","0","0","0","0","1","0","0","0","0"
"0","0","1","122282","64","0","0","0","0","0","4","36","11004043","0","0","0","0","1","0","0","0","0"
"0","0","1","123161","46","0","0","0","0","0","4","54","11004051","0","0","0","0","1","0","0","0","0"
"0","0","1","123251","46","0","0","0","0","0","4","54","11004052","0","0","0","0","1","0","0","0","0"
"0","0","1","122521","64","0","0","0","0","0","4","36","11004053","0","0","0","0","1","0","0","0","0"
"0","0","1","113221","46","0","0","0","0","0","4","54","11004061","0","0","0","0","1","0","0","0","0"
"0","0","1","113191","46","0","0","0","0","0","4","54","11004062","0","0","0","0","1","0","0","0","0"
"0","0","1","122342","64","0","0","0","0","0","4","36","11004063","0","0","0","0","1","0","0","0","0"
"0","0","1","123281","46","0","0","0","0","0","4","54","11004071","0","0","0","0","1","0","0","0","0"
"0","0","1","102552","46","0","0","0","0","0","4","54","11004072","0","0","0","0","1","0","0","0","0"
"0","0","1","122312","64","0","0","0","0","0","4","36","11004073","0","0","0","0","1","0","0","0","0"
"0","0","1","123311","46","0","0","0","0","0","4","54","11004081","0","0","0","0","1","0","0","0","0"
"0","0","1","102582","46","0","0","0","0","0","4","54","11004082","0","0","0","0","1","0","0","0","0"
"0","0","1","122372","64","0","0","0","0","0","4","36","11004083","0","0","0","0","1","0","0","0","0"
"0","0","1","123341","46","0","0","0","0","0","4","54","11004091","0","0","0","0","1","0","0","0","0"
"0","0","1","122614","46","0","0","0","0","0","4","54","11004092","0","0","0","0","1","0","0","0","0"
"0","0","1","122401","64","0","0","0","0","0","4","36","11004093","0","0","0","0","1","0","0","0","0"
"0","0","1","25011","70","0","0","0","0","0","2","30","11004094","0","0","0","0","2","0","0","0","0"
"0","0","1","113431","46","0","0","0","0","0","4","54","11004101","0","0","0","0","1","0","0","0","0"
"0","0","1","113521","46","0","0","0","0","0","4","54","11004102","0","0","0","0","1","0","0","0","0"
"0","0","1","122432","64","0","0","0","0","0","4","36","11004103","0","0","0","0","1","0","0","0","0"
"0","0","1","25012","70","0","0","0","0","0","2","30","11004104","0","0","0","0","2","0","0","0","0"
"0","0","1","113551","46","0","0","0","0","0","4","54","11004111","0","0","0","0","1","0","0","0","0"
"0","0","1","113581","46","0","0","0","0","0","4","54","11004112","0","0","0","0","1","0","0","0","0"
"0","0","1","122613","64","0","0","0","0","0","4","36","11004113","0","0","0","0","1","0","0","0","0"
"0","0","1","25013","70","0","0","0","0","0","2","30","11004114","0","0","0","0","2","0","0","0","0"
"0","0","1","113611","46","0","0","0","0","0","4","54","11004121","0","0","0","0","1","0","0","0","0"
"0","0","1","123612","46","0","0","0","0","0","4","54","11004122","0","0","0","0","1","0","0","0","0"
"0","0","1","113011","64","0","0","0","0","0","4","36","11004123","0","0","0","0","1","0","0","0","0"
"0","0","1","25014","70","0","0","0","0","0","2","30","11004124","0","0","0","0","2","0","0","0","0"
"0","0","1","123192","46","0","0","0","0","0","4","54","11004131","0","0","0","0","1","0","0","0","0"
"0","0","1","113252","46","0","0","0","0","0","4","54","11004132","0","0","0","0","1","0","0","0","0"
"0","0","1","113221","64","0","0","0","0","0","4","36","11004133","0","0","0","0","1","0","0","0","0"
"0","0","1","123161","46","0","0","0","0","0","4","54","11005011","0","0","0","0","1","0","0","0","0"
"0","0","1","113191","46","0","0","0","0","0","4","54","11005012","0","0","0","0","1","0","0","0","0"
"0","0","1","113071","64","0","0","0","0","0","4","36","11005013","0","0","0","0","1","0","0","0","0"
"0","0","1","113221","46","0","0","0","0","0","4","54","11005021","0","0","0","0","1","0","0","0","0"
"0","0","1","113071","46","0","0","0","0","0","4","54","11005022","0","0","0","0","1","0","0","0","0"
"0","0","1","123341","64","0","0","0","0","0","4","36","11005023","0","0","0","0","1","0","0","0","0"
"0","0","1","123192","46","0","0","0","0","0","4","54","11005031","0","0","0","0","1","0","0","0","0"
"0","0","1","123251","46","0","0","0","0","0","4","54","11005032","0","0","0","0","1","0","0","0","0"
"0","0","1","113521","64","0","0","0","0","0","4","36","11005033","0","0","0","0","1","0","0","0","0"
"0","0","1","113012","46","0","0","0","0","0","4","54","11005041","0","0","0","0","1","0","0","0","0"
"0","0","1","113101","46","0","0","0","0","0","4","54","11005042","0","0","0","0","1","0","0","0","0"
"0","0","1","123311","64","0","0","0","0","0","4","36","11005043","0","0","0","0","1","0","0","0","0"
"0","0","1","113162","46","0","0","0","0","0","4","54","11005051","0","0","0","0","1","0","0","0","0"
"0","0","1","113252","46","0","0","0","0","0","4","54","11005052","0","0","0","0","1","0","0","0","0"
"0","0","1","123281","64","0","0","0","0","0","4","36","11005053","0","0","0","0","1","0","0","0","0"
"0","0","1","123041","46","0","0","0","0","0","4","54","11005061","0","0","0","0","1","0","0","0","0"
"0","0","1","113131","46","0","0","0","0","0","4","54","11005062","0","0","0","0","1","0","0","0","0"
"0","0","1","113431","64","0","0","0","0","0","4","36","11005063","0","0","0","0","1","0","0","0","0"
"0","0","1","113342","46","0","0","0","0","0","4","54","11005071","0","0","0","0","1","0","0","0","0"
"0","0","1","113522","46","0","0","0","0","0","4","54","11005072","0","0","0","0","1","0","0","0","0"
"0","0","1","113581","64","0","0","0","0","0","4","36","11005073","0","0","0","0","1","0","0","0","0"
"0","0","1","123371","46","0","0","0","0","0","4","54","11005081","0","0","0","0","1","0","0","0","0"
"0","0","1","123432","46","0","0","0","0","0","4","54","11005082","0","0","0","0","1","0","0","0","0"
"0","0","1","113551","64","0","0","0","0","0","4","36","11005083","0","0","0","0","1","0","0","0","0"
"0","0","1","123282","46","0","0","0","0","0","4","54","11005091","0","0","0","0","1","0","0","0","0"
"0","0","1","123461","46","0","0","0","0","0","4","54","11005092","0","0","0","0","1","0","0","0","0"
"0","0","1","113611","64","0","0","0","0","0","4","36","11005093","0","0","0","0","1","0","0","0","0"
"0","0","1","25011","70","0","0","0","0","0","2","30","11005094","0","0","0","0","2","0","0","0","0"
"0","0","1","113401","46","0","0","0","0","0","4","54","11005101","0","0","0","0","1","0","0","0","0"
"0","0","1","123491","46","0","0","0","0","0","4","54","11005102","0","0","0","0","1","0","0","0","0"
"0","0","1","123612","64","0","0","0","0","0","4","36","11005103","0","0","0","0","1","0","0","0","0"
"0","0","1","25012","70","0","0","0","0","0","2","30","11005104","0","0","0","0","2","0","0","0","0"
"0","0","1","113552","46","0","0","0","0","0","4","54","11005111","0","0","0","0","1","0","0","0","0"
"0","0","1","113162","46","0","0","0","0","0","4","54","11005112","0","0","0","0","1","0","0","0","0"
"0","0","1","113101","64","0","0","0","0","0","4","36","11005113","0","0","0","0","1","0","0","0","0"
"0","0","1","25013","70","0","0","0","0","0","2","30","11005114","0","0","0","0","2","0","0","0","0"
"0","0","1","123582","46","0","0","0","0","0","4","54","11005121","0","0","0","0","1","0","0","0","0"
"0","0","1","113012","46","0","0","0","0","0","4","54","11005122","0","0","0","0","1","0","0","0","0"
"0","0","1","113131","64","0","0","0","0","0","4","36","11005123","0","0","0","0","1","0","0","0","0"
"0","0","1","25014","70","0","0","0","0","0","2","30","11005124","0","0","0","0","2","0","0","0","0"
"0","0","1","123072","46","0","0","0","0","0","4","54","11005131","0","0","0","0","1","0","0","0","0"
"0","0","1","113222","46","0","0","0","0","0","4","54","11005132","0","0","0","0","1","0","0","0","0"
"0","0","1","123041","64","0","0","0","0","0","4","36","11005133","0","0","0","0","1","0","0","0","0"
"0","0","1","113101","46","0","0","0","0","0","4","54","11006011","0","0","0","0","1","0","0","0","0"
"0","0","1","113131","46","0","0","0","0","0","4","54","11006012","0","0","0","0","1","0","0","0","0"
"0","0","1","123282","64","0","0","0","0","0","4","36","11006013","0","0","0","0","1","0","0","0","0"
"0","0","1","113162","46","0","0","0","0","0","4","54","11006021","0","0","0","0","1","0","0","0","0"
"0","0","1","123192","46","0","0","0","0","0","4","54","11006022","0","0","0","0","1","0","0","0","0"
"0","0","1","113342","64","0","0","0","0","0","4","36","11006023","0","0","0","0","1","0","0","0","0"
"0","0","1","123193","46","0","0","0","0","0","4","54","11006031","0","0","0","0","1","0","0","0","0"
"0","0","1","113252","46","0","0","0","0","0","4","54","11006032","0","0","0","0","1","0","0","0","0"
"0","0","1","123612","64","0","0","0","0","0","4","36","11006033","0","0","0","0","1","0","0","0","0"
"0","0","1","123132","46","0","0","0","0","0","4","54","11006041","0","0","0","0","1","0","0","0","0"
"0","0","1","113012","46","0","0","0","0","0","4","54","11006042","0","0","0","0","1","0","0","0","0"
"0","0","1","123371","64","0","0","0","0","0","4","36","11006043","0","0","0","0","1","0","0","0","0"
"0","0","1","113013","46","0","0","0","0","0","4","54","11006051","0","0","0","0","1","0","0","0","0"
"0","0","1","123072","46","0","0","0","0","0","4","54","11006052","0","0","0","0","1","0","0","0","0"
"0","0","1","113611","64","0","0","0","0","0","4","36","11006053","0","0","0","0","1","0","0","0","0"
"0","0","1","123042","46","0","0","0","0","0","4","54","11006061","0","0","0","0","1","0","0","0","0"
"0","0","1","113222","46","0","0","0","0","0","4","54","11006062","0","0","0","0","1","0","0","0","0"
"0","0","1","113401","64","0","0","0","0","0","4","36","11006063","0","0","0","0","1","0","0","0","0"
"0","0","1","113283","46","0","0","0","0","0","4","54","11006071","0","0","0","0","1","0","0","0","0"
"0","0","1","123041","46","0","0","0","0","0","4","54","11006072","0","0","0","0","1","0","0","0","0"
"0","0","1","113551","64","0","0","0","0","0","4","36","11006073","0","0","0","0","1","0","0","0","0"
"0","0","1","123343","46","0","0","0","0","0","4","54","11006081","0","0","0","0","1","0","0","0","0"
"0","0","1","113522","46","0","0","0","0","0","4","54","11006082","0","0","0","0","1","0","0","0","0"
"0","0","1","123432","64","0","0","0","0","0","4","36","11006083","0","0","0","0","1","0","0","0","0"
"0","0","1","113372","46","0","0","0","0","0","4","54","11006091","0","0","0","0","1","0","0","0","0"
"0","0","1","113552","46","0","0","0","0","0","4","54","11006092","0","0","0","0","1","0","0","0","0"
"0","0","1","113581","64","0","0","0","0","0","4","36","11006093","0","0","0","0","1","0","0","0","0"
"0","0","1","113553","46","0","0","0","0","0","4","54","11006101","0","0","0","0","1","0","0","0","0"
"0","0","1","123582","46","0","0","0","0","0","4","54","11006102","0","0","0","0","1","0","0","0","0"
"0","0","1","123461","64","0","0","0","0","0","4","36","11006103","0","0","0","0","1","0","0","0","0"
"0","0","1","25011","70","0","0","0","0","0","2","30","11006104","0","0","0","0","2","0","0","0","0"
"0","0","1","113614","46","0","0","0","0","0","4","54","11006111","0","0","0","0","1","0","0","0","0"
"0","0","1","113013","46","0","0","0","0","0","4","54","11006112","0","0","0","0","1","0","0","0","0"
"0","0","1","123132","64","0","0","0","0","0","4","36","11006113","0","0","0","0","1","0","0","0","0"
"0","0","1","25012","70","0","0","0","0","0","2","30","11006114","0","0","0","0","2","0","0","0","0"
"0","0","1","123583","46","0","0","0","0","0","4","54","11006121","0","0","0","0","1","0","0","0","0"
"0","0","1","123193","46","0","0","0","0","0","4","54","11006122","0","0","0","0","1","0","0","0","0"
"0","0","1","123491","64","0","0","0","0","0","4","36","11006123","0","0","0","0","1","0","0","0","0"
"0","0","1","25013","70","0","0","0","0","0","2","30","11006124","0","0","0","0","2","0","0","0","0"
"0","0","1","124131","46","0","0","0","0","0","4","54","11006131","0","0","0","0","1","0","0","0","0"
"0","0","1","123042","46","0","0","0","0","0","4","54","11006132","0","0","0","0","1","0","0","0","0"
"0","0","1","123072","64","0","0","0","0","0","4","36","11006133","0","0","0","0","1","0","0","0","0"
"0","0","1","25014","70","0","0","0","0","0","2","30","11006134","0","0","0","0","2","0","0","0","0"
"0","0","1","124101","46","0","0","0","0","0","4","54","11006141","0","0","0","0","1","0","0","0","0"
"0","0","1","124251","46","0","0","0","0","0","4","54","11006142","0","0","0","0","1","0","0","0","0"
"0","0","1","113611","64","0","0","0","0","0","4","36","11006143","0","0","0","0","1","0","0","0","0"
"0","0","1","25015","70","0","0","0","0","0","2","30","11006144","0","0","0","0","2","0","0","0","0"
"0","0","1","113222","46","0","0","0","0","0","4","54","11007011","0","0","0","0","1","0","0","0","0"
"0","0","1","123432","46","0","0","0","0","0","4","54","11007012","0","0","0","0","1","0","0","0","0"
"0","0","1","113401","64","0","0","0","0","0","4","36","11007013","0","0","0","0","1","0","0","0","0"
