3d528ed2293e251b2e147f5f389f495799aafded3f1393b75c09d4109768df85,f0056de349d3c827f697212c237866800f8f5bb4dcaf1ecbc1573b0bd379b0c5,a466794bdf3eab8a47d47f8c5e791881c85f554c8290943e01bb716b4796ab00,e52fbc98f50a99106c1a51b001d5334d8f4bd4203be0028aee53c94d1a5587a0,c8850830cec1e16d581a5435b3d61e762b7d04ee164afb6629eccbdabee71391,391c9d53e4cbc42e3a39c6526abb437fc702e050b349d68f9f8219a103188ff3,5ba22a2cb987870b2d3b31ac93750e9f1e3f67f00937b51b1ec33c2b039f1dd1,4e66414ac890b1ec2b990f625a856af051ee003e2792a3af498f09ad724f7575,4a6460acd59ed15f56cb999507752b9757b648ef252ff07f67ae20d8fcd7b73a,d5ff443678ceac1d753f6a797463ddb60e2b5b4d2cd7394691fbe856d7df9074,c14e635c8e7fce2f3c1f1536b9dc0264bfee6597fc0a432711b8fc8c95c135f0,bcc895e0c0ee7668ad4066585e42b5e4c7e54e1a780be14a08b9501d5177b666,914acc339b19f59afc67b1e48e55f85078ee22cb68a2f9cc177706f2a713ff97,f301a9612e3dca60d1116a75ae17e6a565e8da176d80f01581c8afb34ee25fc5
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11011017","201","2015/04/01 15:00:00","51001011","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11012017","201","2015/04/01 15:00:00","51001012","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11013017","201","2015/04/01 15:00:00","51001013","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11014014","201","2015/04/01 15:00:00","51001014","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11015014","201","2015/04/01 15:00:00","51001015","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11016014","201","2015/04/01 15:00:00","51001016","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11017014","201","2015/04/01 15:00:00","51001017","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11018014","201","2015/04/01 15:00:00","51001018","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11019014","201","2015/04/01 15:00:00","51001019","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11020014","201","2020/02/18 16:00:00","51001020","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11021014","201","2020/02/18 16:00:00","51001021","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11022014","201","2020/02/18 16:00:00","51001022","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11023014","201","2020/02/18 16:00:00","51001023","0",""
"0","1","2030/04/01 14:59:59","402001","0","101","1001","0","11024014","201","2020/02/18 16:00:00","51001024","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12001003","201","2015/04/01 15:00:00","51003001","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12002003","201","2015/04/01 15:00:00","51003002","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12003003","201","2015/04/01 15:00:00","51003003","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12004003","201","2015/04/01 15:00:00","51003004","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12005003","201","2015/04/01 15:00:00","51003005","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12006003","201","2015/04/01 15:00:00","51003006","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12007003","201","2015/04/01 15:00:00","51003007","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12008003","201","2015/04/01 15:00:00","51003008","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12009003","201","2015/04/01 15:00:00","51003009","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12010003","201","2015/04/01 15:00:00","51003010","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12011003","201","2015/04/01 15:00:00","51003011","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12012003","201","2015/04/01 15:00:00","51003012","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12013003","201","2015/04/01 15:00:00","51003013","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12014003","201","2015/04/01 15:00:00","51003014","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12015003","201","2015/04/01 15:00:00","51003015","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12016003","201","2015/04/01 15:00:00","51003016","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12017003","201","2015/04/01 15:00:00","51003017","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12018003","201","2015/04/01 15:00:00","51003018","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12019003","201","2015/04/01 15:00:00","51003019","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12020003","201","2015/04/01 15:00:00","51003020","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12021003","201","2015/04/01 15:00:00","51003021","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12022003","201","2015/04/01 15:00:00","51003022","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12023003","201","2015/04/01 15:00:00","51003023","0",""
"0","1","2030/04/01 14:59:59","403001","0","102","1003","0","12024003","201","2015/04/01 15:00:00","51003024","0",""
"0","1","2030/04/01 14:59:59","701001","0","104","1010","0","31001","204","2015/04/01 15:00:00","51010001","0",""
"0","1","2030/04/01 14:59:59","701001","0","104","1010","0","31002","204","2015/04/01 15:00:00","51010002","0",""
"0","1","2030/04/01 14:59:59","701001","0","104","1010","0","31003","204","2015/04/01 15:00:00","51010003","0",""
"0","1","2030/04/01 14:59:59","701001","0","104","1010","0","31004","204","2015/04/01 15:00:00","51010004","0",""
"0","1","2030/04/01 14:59:59","701001","0","104","1010","0","31005","204","2015/04/01 15:00:00","51010005","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71010070","208","2015/04/01 15:00:00","51102001","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71020110","208","2015/04/01 15:00:00","51102002","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71030130","208","2015/04/01 15:00:00","51102003","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71040150","208","2015/04/01 15:00:00","51102004","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71050170","208","2015/04/01 15:00:00","51102005","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71060190","208","2015/04/01 15:00:00","51102006","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71070210","208","2015/04/01 15:00:00","51102007","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71080230","208","2015/04/01 15:00:00","51102008","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71090250","208","2015/04/01 15:00:00","51102009","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71100270","208","2019/06/14 12:00:00","51102010","0",""
"0","1","2030/04/01 14:59:59","801001","0","108","1102","0","71110290","208","2019/07/15 12:00:00","51102011","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72010070","208","2015/04/01 15:00:00","51103001","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72020110","208","2015/04/01 15:00:00","51103002","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72030130","208","2015/04/01 15:00:00","51103003","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72040150","208","2015/04/01 15:00:00","51103004","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72050170","208","2015/04/01 15:00:00","51103005","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72060190","208","2015/04/01 15:00:00","51103006","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72070210","208","2015/04/01 15:00:00","51103007","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72080230","208","2015/04/01 15:00:00","51103008","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72090250","208","2015/04/01 15:00:00","51103009","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72100270","208","2019/06/14 12:00:00","51103010","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72110290","208","2019/07/15 12:00:00","51103011","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72120310","208","2019/08/14 10:00:00","51103012","0",""
"0","1","2030/04/01 14:59:59","802001","0","108","1103","0","72130330","208","2019/09/14 12:00:00","51103013","0",""
"1","10","2030/04/01 14:59:59","904001","0","1001","1402","0","0","1000","2023/03/01 16:00:00","51402001","51402001","完成10次遠征"
"1","50","2030/04/01 14:59:59","904001","0","1001","1402","0","0","1000","2023/03/01 16:00:00","51402002","51402002","完成50次遠征"
"1","100","2030/04/01 14:59:59","904001","0","1001","1402","0","0","1000","2023/03/01 16:00:00","51402003","51402003","完成100次遠征"
"1","5","2030/04/01 14:59:59","605001","0","125","1501","0","0","211","2023/07/07 16:00:00","51501001","51501001","完成次元斷層的PHASE 5"
"1","1","2030/04/01 14:59:59","605002","0","125","1502","0","0","211","2023/07/07 16:00:00","51502001","51502001","完成次元斷層的EXTRA PHASE"
"1","1","2024/11/01 15:59:59","906001","0","127","1601","0","0","1001","2024/02/06 16:00:00","51601001","51601001","在戰鬥試煉場中進入到1000名以內"
"1","1","2024/11/01 15:59:59","906001","0","127","1601","0","0","1001","2024/02/06 16:00:00","51601002","51601002","在戰鬥試煉場中進入到300名以內"
"1","1","2024/11/01 15:59:59","906001","0","127","1601","0","0","1001","2024/02/06 16:00:00","51601003","51601003","在戰鬥試煉場中進入到100名以內"
"1","200","2030/04/01 14:59:59","907001","0","129","20021","0","0","1002","2024/06/14 16:00:00","51701001","51701001","讓公主騎士RANK提升到200"
"1","1","2030/04/01 14:59:59","607001","0","132","1702","0","0","1007","2024/11/15 16:00:00","51801001","51801001","在深淵討伐戰中通過所有Boss的VERY HARD"
"1","10","2030/04/01 14:59:59","501001","0","401","4002","0","0","205","2015/04/01 15:00:00","54002001","54002001","戰鬥競技場獲得10勝"
"1","50","2030/04/01 14:59:59","501001","0","401","4002","0","0","205","2015/04/01 15:00:00","54002002","54002002","戰鬥競技場獲得50勝"
"1","100","2030/04/01 14:59:59","501001","0","401","4002","0","0","205","2015/04/01 15:00:00","54002003","54002003","戰鬥競技場獲得100勝"
"1","10","2030/04/01 14:59:59","502001","0","402","4004","0","0","207","2015/04/01 15:00:00","54004001","54004001","公主競技場獲得10勝"
"1","50","2030/04/01 14:59:59","502001","0","402","4004","0","0","207","2015/04/01 15:00:00","54004002","54004002","公主競技場獲得50勝"
"1","100","2030/04/01 14:59:59","502001","0","402","4004","0","0","207","2015/04/01 15:00:00","54004003","54004003","公主競技場獲得100勝"
"1","1","2030/04/01 14:59:59","601001","0","107","5006","0","0","501","2015/04/01 15:00:00","55006001","55006001","參加1次團隊競賽"
"1","3","2030/04/01 14:59:59","601001","0","107","5006","0","0","501","2015/04/01 15:00:00","55006002","55006002","參加3次團隊競賽"
"1","6","2030/04/01 14:59:59","601001","0","107","5006","0","0","501","2015/04/01 15:00:00","55006003","55006003","參加6次團隊競賽"
"1","1","2030/04/01 14:59:59","603001","0","107","5008","0","0","501","2020/09/25 05:00:00","55008001","55008001","在戰隊競賽（戰隊模式）中進入到30000名以內"
"1","1","2030/04/01 14:59:59","603002","0","107","5008","0","0","501","2020/09/25 05:00:00","55008002","55008002","在戰隊競賽（戰隊模式）中進入到10000名以內"
"1","1","2030/04/01 14:59:59","603003","0","107","5008","0","0","501","2020/09/25 05:00:00","55008003","55008003","在戰隊競賽（戰隊模式）中進入到5000名以內"
"1","1","2030/04/01 14:59:59","603004","0","107","5008","0","0","501","2020/09/25 05:00:00","55008004","55008004","在戰隊競賽（戰隊模式）中進入到3000名以內"
"1","1","2030/04/01 14:59:59","603005","0","107","5008","0","0","501","2020/09/25 05:00:00","55008005","55008005","在戰隊競賽（戰隊模式）中進入到1000名以內"
"1","1","2030/04/01 14:59:59","603006","0","107","5008","0","0","501","2020/09/25 05:00:00","55008006","55008006","在戰隊競賽（戰隊模式）中進入到100名以內"
"1","1","2030/04/01 14:59:59","201001","0","501","6011","0","100101","301","2015/04/01 15:00:00","56011001","56011001","將日和成為夥伴"
"1","3","2030/04/01 14:59:59","201001","0","501","6011","0","100101","301","2015/04/01 15:00:00","56011002","56011002","將日和升到★3"
"1","5","2030/04/01 14:59:59","201001","0","501","6011","0","100101","301","2015/04/01 15:00:00","56011003","56011003","將日和升到★5"
"1","1","2030/04/01 14:59:59","201002","0","501","6011","0","100201","301","2015/04/01 15:00:00","56011004","56011004","將優衣成為夥伴"
"1","3","2030/04/01 14:59:59","201002","0","501","6011","0","100201","301","2015/04/01 15:00:00","56011005","56011005","將優衣升到★3"
"1","5","2030/04/01 14:59:59","201002","0","501","6011","0","100201","301","2015/04/01 15:00:00","56011006","56011006","將優衣升到★5"
"1","1","2030/04/01 14:59:59","201003","0","501","6011","0","100301","301","2015/04/01 15:00:00","56011007","56011007","將怜成為夥伴"
"1","3","2030/04/01 14:59:59","201003","0","501","6011","0","100301","301","2015/04/01 15:00:00","56011008","56011008","將怜升到★3"
"1","5","2030/04/01 14:59:59","201003","0","501","6011","0","100301","301","2015/04/01 15:00:00","56011009","56011009","將怜升到★5"
"1","1","2030/04/01 14:59:59","201004","0","501","6011","0","100401","301","2015/04/01 15:00:00","56011010","56011010","將禊成為夥伴"
"1","3","2030/04/01 14:59:59","201004","0","501","6011","0","100401","301","2015/04/01 15:00:00","56011011","56011011","將禊升到★3"
"1","5","2030/04/01 14:59:59","201004","0","501","6011","0","100401","301","2015/04/01 15:00:00","56011012","56011012","將禊升到★5"
"1","1","2030/04/01 14:59:59","201005","0","501","6011","0","100501","301","2015/04/01 15:00:00","56011013","56011013","將茉莉成為夥伴"
"1","3","2030/04/01 14:59:59","201005","0","501","6011","0","100501","301","2015/04/01 15:00:00","56011014","56011014","將茉莉升到★3"
"1","5","2030/04/01 14:59:59","201005","0","501","6011","0","100501","301","2015/04/01 15:00:00","56011015","56011015","將茉莉升到★5"
"1","1","2030/04/01 14:59:59","201006","0","501","6011","0","100601","301","2015/04/01 15:00:00","56011016","56011016","將茜里成為夥伴"
"1","3","2030/04/01 14:59:59","201006","0","501","6011","0","100601","301","2015/04/01 15:00:00","56011017","56011017","將茜里升到★3"
"1","5","2030/04/01 14:59:59","201006","0","501","6011","0","100601","301","2015/04/01 15:00:00","56011018","56011018","將茜里升到★5"
"1","1","2030/04/01 14:59:59","201007","0","501","6011","0","100701","301","2015/04/01 15:00:00","56011019","56011019","將宮子成為夥伴"
"1","3","2030/04/01 14:59:59","201007","0","501","6011","0","100701","301","2015/04/01 15:00:00","56011020","56011020","將宮子升到★3"
"1","5","2030/04/01 14:59:59","201007","0","501","6011","0","100701","301","2015/04/01 15:00:00","56011021","56011021","將宮子升到★5"
"1","1","2030/04/01 14:59:59","201008","0","501","6011","0","100801","301","2015/04/01 15:00:00","56011022","56011022","將雪成為夥伴"
"1","3","2030/04/01 14:59:59","201008","0","501","6011","0","100801","301","2015/04/01 15:00:00","56011023","56011023","將雪升到★3"
"1","5","2030/04/01 14:59:59","201008","0","501","6011","0","100801","301","2015/04/01 15:00:00","56011024","56011024","將雪升到★5"
"1","1","2030/04/01 14:59:59","201009","0","501","6011","0","100901","301","2015/04/01 15:00:00","56011025","56011025","將杏奈成為夥伴"
"1","3","2030/04/01 14:59:59","201009","0","501","6011","0","100901","301","2015/04/01 15:00:00","56011026","56011026","將杏奈升到★3"
"1","5","2030/04/01 14:59:59","201009","0","501","6011","0","100901","301","2015/04/01 15:00:00","56011027","56011027","將杏奈升到★5"
"1","1","2030/04/01 14:59:59","201010","0","501","6011","0","101001","301","2015/04/01 15:00:00","56011028","56011028","將真步成為夥伴"
"1","3","2030/04/01 14:59:59","201010","0","501","6011","0","101001","301","2015/04/01 15:00:00","56011029","56011029","將真步升到★3"
"1","5","2030/04/01 14:59:59","201010","0","501","6011","0","101001","301","2015/04/01 15:00:00","56011030","56011030","將真步升到★5"
"1","1","2030/04/01 14:59:59","201011","0","501","6011","0","101101","301","2015/04/01 15:00:00","56011031","56011031","將璃乃成為夥伴"
"1","3","2030/04/01 14:59:59","201011","0","501","6011","0","101101","301","2015/04/01 15:00:00","56011032","56011032","將璃乃升到★3"
"1","5","2030/04/01 14:59:59","201011","0","501","6011","0","101101","301","2015/04/01 15:00:00","56011033","56011033","將璃乃升到★5"
"1","1","2030/04/01 14:59:59","201012","0","501","6011","0","101201","301","2015/04/01 15:00:00","56011034","56011034","將初音成為夥伴"
"1","3","2030/04/01 14:59:59","201012","0","501","6011","0","101201","301","2015/04/01 15:00:00","56011035","56011035","將初音升到★3"
"1","5","2030/04/01 14:59:59","201012","0","501","6011","0","101201","301","2015/04/01 15:00:00","56011036","56011036","將初音升到★5"
"1","1","2030/04/01 14:59:59","201013","0","501","6011","0","101301","301","2015/04/01 15:00:00","56011037","56011037","將七七香成為夥伴"
"1","3","2030/04/01 14:59:59","201013","0","501","6011","0","101301","301","2015/04/01 15:00:00","56011038","56011038","將七七香升到★3"
"1","5","2030/04/01 14:59:59","201013","0","501","6011","0","101301","301","2015/04/01 15:00:00","56011039","56011039","將七七香升到★5"
"1","1","2030/04/01 14:59:59","201014","0","501","6011","0","101401","301","2015/04/01 15:00:00","56011040","56011040","將霞成為夥伴"
"1","3","2030/04/01 14:59:59","201014","0","501","6011","0","101401","301","2015/04/01 15:00:00","56011041","56011041","將霞升到★3"
"1","5","2030/04/01 14:59:59","201014","0","501","6011","0","101401","301","2015/04/01 15:00:00","56011042","56011042","將霞升到★5"
"1","1","2030/04/01 14:59:59","201015","0","501","6011","0","101501","301","2015/04/01 15:00:00","56011043","56011043","將美里成為夥伴"
"1","3","2030/04/01 14:59:59","201015","0","501","6011","0","101501","301","2015/04/01 15:00:00","56011044","56011044","將美里升到★3"
"1","5","2030/04/01 14:59:59","201015","0","501","6011","0","101501","301","2015/04/01 15:00:00","56011045","56011045","將美里升到★5"
"1","1","2030/04/01 14:59:59","201016","0","501","6011","0","101601","301","2015/04/01 15:00:00","56011046","56011046","將鈴奈成為夥伴"
"1","3","2030/04/01 14:59:59","201016","0","501","6011","0","101601","301","2015/04/01 15:00:00","56011047","56011047","將鈴奈升到★3"
"1","5","2030/04/01 14:59:59","201016","0","501","6011","0","101601","301","2015/04/01 15:00:00","56011048","56011048","將鈴奈升到★5"
"1","1","2030/04/01 14:59:59","201017","0","501","6011","0","101701","301","2015/04/01 15:00:00","56011049","56011049","將香織成為夥伴"
"1","3","2030/04/01 14:59:59","201017","0","501","6011","0","101701","301","2015/04/01 15:00:00","56011050","56011050","將香織升到★3"
"1","5","2030/04/01 14:59:59","201017","0","501","6011","0","101701","301","2015/04/01 15:00:00","56011051","56011051","將香織升到★5"
"1","1","2030/04/01 14:59:59","201018","0","501","6011","0","101801","301","2015/04/01 15:00:00","56011052","56011052","將伊緒成為夥伴"
"1","3","2030/04/01 14:59:59","201018","0","501","6011","0","101801","301","2015/04/01 15:00:00","56011053","56011053","將伊緒升到★3"
"1","5","2030/04/01 14:59:59","201018","0","501","6011","0","101801","301","2015/04/01 15:00:00","56011054","56011054","將伊緒升到★5"
"1","1","2030/04/01 14:59:59","201019","0","501","6011","0","102001","301","2015/04/01 15:00:00","56011055","56011055","將美美成為夥伴"
"1","3","2030/04/01 14:59:59","201019","0","501","6011","0","102001","301","2015/04/01 15:00:00","56011056","56011056","將美美升到★3"
"1","5","2030/04/01 14:59:59","201019","0","501","6011","0","102001","301","2015/04/01 15:00:00","56011057","56011057","將美美升到★5"
"1","1","2030/04/01 14:59:59","201020","0","501","6011","0","102101","301","2015/04/01 15:00:00","56011058","56011058","將胡桃成為夥伴"
"1","3","2030/04/01 14:59:59","201020","0","501","6011","0","102101","301","2015/04/01 15:00:00","56011059","56011059","將胡桃升到★3"
"1","5","2030/04/01 14:59:59","201020","0","501","6011","0","102101","301","2015/04/01 15:00:00","56011060","56011060","將胡桃升到★5"
"1","1","2030/04/01 14:59:59","201021","0","501","6011","0","102201","301","2015/04/01 15:00:00","56011061","56011061","將依里成為夥伴"
"1","3","2030/04/01 14:59:59","201021","0","501","6011","0","102201","301","2015/04/01 15:00:00","56011062","56011062","將依里升到★3"
"1","5","2030/04/01 14:59:59","201021","0","501","6011","0","102201","301","2015/04/01 15:00:00","56011063","56011063","將依里升到★5"
"1","1","2030/04/01 14:59:59","201022","0","501","6011","0","102301","301","2015/04/01 15:00:00","56011064","56011064","將綾音成為夥伴"
"1","3","2030/04/01 14:59:59","201022","0","501","6011","0","102301","301","2015/04/01 15:00:00","56011065","56011065","將綾音升到★3"
"1","5","2030/04/01 14:59:59","201022","0","501","6011","0","102301","301","2015/04/01 15:00:00","56011066","56011066","將綾音升到★5"
"1","1","2030/04/01 14:59:59","201023","0","501","6011","0","102501","301","2015/04/01 15:00:00","56011067","56011067","將鈴莓成為夥伴"
"1","3","2030/04/01 14:59:59","201023","0","501","6011","0","102501","301","2015/04/01 15:00:00","56011068","56011068","將鈴莓升到★3"
"1","5","2030/04/01 14:59:59","201023","0","501","6011","0","102501","301","2015/04/01 15:00:00","56011069","56011069","將鈴莓升到★5"
"1","1","2030/04/01 14:59:59","201024","0","501","6011","0","102601","301","2015/04/01 15:00:00","56011070","56011070","將鈴成為夥伴"
"1","3","2030/04/01 14:59:59","201024","0","501","6011","0","102601","301","2015/04/01 15:00:00","56011071","56011071","將鈴升到★3"
"1","5","2030/04/01 14:59:59","201024","0","501","6011","0","102601","301","2015/04/01 15:00:00","56011072","56011072","將鈴升到★5"
"1","1","2030/04/01 14:59:59","201025","0","501","6011","0","102701","301","2015/04/01 15:00:00","56011073","56011073","將惠理子成為夥伴"
"1","3","2030/04/01 14:59:59","201025","0","501","6011","0","102701","301","2015/04/01 15:00:00","56011074","56011074","將惠理子升到★3"
"1","5","2030/04/01 14:59:59","201025","0","501","6011","0","102701","301","2015/04/01 15:00:00","56011075","56011075","將惠理子升到★5"
"1","1","2030/04/01 14:59:59","201026","0","501","6011","0","102801","301","2015/04/01 15:00:00","56011076","56011076","將咲戀成為夥伴"
"1","3","2030/04/01 14:59:59","201026","0","501","6011","0","102801","301","2015/04/01 15:00:00","56011077","56011077","將咲戀升到★3"
"1","5","2030/04/01 14:59:59","201026","0","501","6011","0","102801","301","2015/04/01 15:00:00","56011078","56011078","將咲戀升到★5"
"1","1","2030/04/01 14:59:59","201027","0","501","6011","0","102901","301","2015/04/01 15:00:00","56011079","56011079","將望成為夥伴"
"1","3","2030/04/01 14:59:59","201027","0","501","6011","0","102901","301","2015/04/01 15:00:00","56011080","56011080","將望升到★3"
"1","5","2030/04/01 14:59:59","201027","0","501","6011","0","102901","301","2015/04/01 15:00:00","56011081","56011081","將望升到★5"
"1","1","2030/04/01 14:59:59","201028","0","501","6011","0","103001","301","2015/04/01 15:00:00","56011082","56011082","將妮諾成為夥伴"
"1","3","2030/04/01 14:59:59","201028","0","501","6011","0","103001","301","2015/04/01 15:00:00","56011083","56011083","將妮諾升到★3"
"1","5","2030/04/01 14:59:59","201028","0","501","6011","0","103001","301","2015/04/01 15:00:00","56011084","56011084","將妮諾升到★5"
"1","1","2030/04/01 14:59:59","201029","0","501","6011","0","103101","301","2015/04/01 15:00:00","56011085","56011085","將忍成為夥伴"
"1","3","2030/04/01 14:59:59","201029","0","501","6011","0","103101","301","2015/04/01 15:00:00","56011086","56011086","將忍升到★3"
"1","5","2030/04/01 14:59:59","201029","0","501","6011","0","103101","301","2015/04/01 15:00:00","56011087","56011087","將忍升到★5"
"1","1","2030/04/01 14:59:59","201030","0","501","6011","0","103201","301","2015/04/01 15:00:00","56011088","56011088","將秋乃成為夥伴"
"1","3","2030/04/01 14:59:59","201030","0","501","6011","0","103201","301","2015/04/01 15:00:00","56011089","56011089","將秋乃升到★3"
"1","5","2030/04/01 14:59:59","201030","0","501","6011","0","103201","301","2015/04/01 15:00:00","56011090","56011090","將秋乃升到★5"
"1","1","2030/04/01 14:59:59","201031","0","501","6011","0","103301","301","2015/04/01 15:00:00","56011091","56011091","將真陽成為夥伴"
"1","3","2030/04/01 14:59:59","201031","0","501","6011","0","103301","301","2015/04/01 15:00:00","56011092","56011092","將真陽升到★3"
"1","5","2030/04/01 14:59:59","201031","0","501","6011","0","103301","301","2015/04/01 15:00:00","56011093","56011093","將真陽升到★5"
"1","1","2030/04/01 14:59:59","201032","0","501","6011","0","103401","301","2015/04/01 15:00:00","56011094","56011094","將優花梨成為夥伴"
"1","3","2030/04/01 14:59:59","201032","0","501","6011","0","103401","301","2015/04/01 15:00:00","56011095","56011095","將優花梨升到★3"
"1","5","2030/04/01 14:59:59","201032","0","501","6011","0","103401","301","2015/04/01 15:00:00","56011096","56011096","將優花梨升到★5"
"1","1","2030/04/01 14:59:59","201033","0","501","6011","0","103601","301","2015/04/01 15:00:00","56011097","56011097","將鏡華成為夥伴"
"1","3","2030/04/01 14:59:59","201033","0","501","6011","0","103601","301","2015/04/01 15:00:00","56011098","56011098","將鏡華升到★3"
