bdae442eb4c33df8edcd75c5e7aa36570283af6d47e3b24d4ac103844516b8a3,da1d72c5a23298cf8828d418115a160053c73ae02d449d206825230c6f0f9333,6075b2d0f5a5dd039dae5ca936ccce52514c9c52b856fc2790c229721c383c00,03c99fe09d6fbf31e00ddae86ddd87239aef97c3f9c1683655b23c903b6296e2,dfe303f6efc35d25de99c381abe280c7de3f584dd55942fcc5d300971248edd9,b3e843f3fab380139f814097912e8e84ce6b30b79073aad564adf2efa7797ea9,77868b72e2f4ee302bbff544631ec6dd6280cad22d89e9299dd5f1efe26d943e,cad14c5ebce3c19a496037ccd03e525a05611aa61f3a473869c7f63df07cca39,eab6ac345ddf359879687f00ce1c0e781b116e33f3aa6916e15d33b54685d551,c49957d902314ce688760db5d07a9f4a8ece13f718c25a1959837b7426d4fce7,94cb2d73a7b174e55a675e03cf1b7b4398da763d3db72c2d35ab023d887750c0,1e143d824efe78b8daa906fc2d18f1435d4a913791dc862a9ffef2092db27645,ae3a21e870572465f3128ef1643b871ac884da64a90b7bf00509729996d80831,dc09534f0e6f7906f62325ff6e39f37a849547e3eae36ad48c3c4907d1ceeb92,50e0010f4204729bf28953d6f694cb47c0f88c19dc9f624a5cdd342231aba377,1328721c65adfa0353fd62e46089388aeba186c4ad6a19a94652a61753b75da7,a274ed1f7af442dc7bf9933b3c56b93a77012a47d0fa21abc7e41841da4abaaa,80868a33e30a90f3372551f188750da412f93c4ceb3d3c93d5d77f54449290b3,e8389ac9561bc52a2b0a220f3c359175fd656946e53b30f8bd86e13ccd6adbac,4dfcf03f18b7cfc028727469460c42ed8f3f2bca1b2ad4acc9d8b1b94a187a5e,81b94c442069698d65b5f8685dbd0d2aee4fc538d0ec5ac229ca6054cbb8e55f,e66304918526be89524e1e67128dcbb0d4bd51d06cb56be2c542d57715359e72,f31513c400cead7d59b2e6df1837db03948de894f59e3d78224a208e8bbab803,bd6ee0756cd70611982a1585a390859b7615739acad14ec9fa10ac6732e234b8,2908a6f1b51b0d2143073f7e159ba37795505a8b15f6b241f374233587395cec,c5a290f499ffae7e15aa3b51df5d2e53495f667cf8ddeb5914cc9b679764837b,e41652a4b84fc339995b09b7c2ea0300b8e5fa2dd8f77ece9df530978ca87893,56be9f2e48a52cec395016e6fb8bb406755d5c795967aa8d00e75593c6e2bba8,3c0bd7e2a917a2d66c70c76ccaa5b4ed17d83dcdf574ffd14ae01243764ab019,7d6af8ed97869ca74dac274669addffab40bcdb589a954f5ec7f5f3e894d6e8c,a2674bdf90f2ba71794425ba26187473a1f15e127869e6e5733468fc9ead36bb,97b4dac05db999badfa204b4a583ccf7699fc39212d79aa507b728e5156cc1f3,115ae59d111f51eddde0039ba6697716dc33bc40355b3ed242253e04dde89e85,7531e4c58f0a88289b23d6e89e0a60e040526ef179c4a66132e3445a88f7eed8,32dfc9b7f419be95f3b45423fbc0e096b41cf45dc2adf5274e887b3c47165218,bb7d154c56d6a35efde6869c6edc894e99e651452428b0e3690de45e184c9c9a,de37e0a100109e82d69a9654cd4860032fed2239c9950dfa448f28ac6abf8e40,466c59ce3ec290fa73b4c4d497eac0a8a97d48e29a40f8f62ae215c9759e3eb0,a025527e4cd136dcf2f1e187676aa72727d8b665720678c9419273dc25030ee1
"0","0","121.9","0","0","100301","0","31003","0","0.9","0","658.1","0","50000","0","15","0","4.51","0","0","0","4.91","0","91.87","0","0.84","0","0","0","0","0","0","0","5","17.01","150","0","0","0"
"0","0","162.5","0","0","100301","0","31003","0","1.2","0","767.7","0","0","10","115","0","5.27","0","0","0","5.73","0","1847.2","2","1.12","0","0","0","0","0","0","0","6","22.68","0","0","0","0"
"0","0","44.1","0","0","100401","0","31004","0","0.32","0","397","0","10000","0","20","0","2.28","0","0","0","2.85","0","47.62","0","0.25","0","0","0","0","0","0","0","1","5.29","15","0","0","0"
"0","0","66.15","0","0","100401","0","31004","0","0.48","0","476.3","0","20000","0","20","0","2.73","0","0","0","3.42","0","57.14","0","0.37","0","0","0","0","0","0","0","2","7.93","30","0","0","0"
"0","0","88.2","0","0","100401","0","31004","0","0.64","0","555.7","0","30000","0","20","0","3.19","0","0","0","3.99","0","66.66","0","0.5","0","0","0","0","0","0","0","3","10.58","100","0","0","0"
"0","0","110.3","0","0","100401","0","31004","0","0.8","0","635.1","0","40000","0","20","0","3.64","0","0","0","4.56","0","76.19","0","0.62","0","0","0","0","0","0","0","4","13.22","120","0","0","0"
"0","0","132.3","0","0","100401","0","31004","0","0.96","0","714.5","0","50000","0","20","0","4.1","0","0","0","5.13","0","85.71","0","0.75","0","0","0","0","0","0","0","5","15.87","150","0","0","0"
"0","0","176.4","0","0","100401","0","31004","0","1.28","0","833.5","0","0","10","20","0","4.79","0","0","0","71.99","0","1205","0","1","0","0","0","0","0","0","0","6","21.16","0","0","10","0"
"0","0","47","0","0","100501","0","31005","0","0.35","0","423","0","10000","0","10","0","2.85","0","0","0","3.19","0","43.52","0","0.32","0","0","0","0","0","0","0","1","4.84","15","0","0","0"
"0","0","70.5","0","0","100501","0","31005","0","0.53","0","507.6","0","20000","0","10","0","3.42","0","0","0","3.83","0","52.22","0","0.48","0","0","0","0","0","0","0","2","7.26","30","0","0","0"
"0","0","94","0","0","100501","0","31005","0","0.7","0","592.2","0","30000","0","10","0","3.99","0","0","0","4.47","0","60.93","0","0.64","0","0","0","0","0","0","0","3","9.68","100","0","0","0"
"0","0","117.5","0","0","100501","0","31005","0","0.88","0","676.8","0","40000","0","10","0","4.56","0","0","0","5.1","0","69.63","0","0.8","0","0","0","0","0","0","0","4","12.1","120","0","0","0"
"0","0","141","0","0","100501","0","31005","0","1.05","0","761.4","0","50000","0","10","0","5.13","0","0","0","5.74","0","78.34","0","0.96","0","0","0","0","0","0","0","5","14.52","150","0","0","0"
"0","0","188","0","0","100501","0","31005","0","1.4","0","3388.3","0","0","10","10","0","35.99","0","0","0","36.7","0","691.4","0","1.28","0","0","0","0","0","0","0","6","19.36","0","0","0","0"
"0","0","42.52","0","0","100601","0","31006","0","0.25","0","382.7","0","10000","0","0","0","2.62","0","0","0","2.28","45.34","0","0","0.29","0","0","0","0","5.04","0","0","1","0","15","0","0","0"
"0","0","63.78","0","0","100601","0","31006","0","0.37","0","459.2","0","20000","0","0","0","3.14","0","0","0","2.73","54.4","0","0","0.43","0","0","0","0","7.56","0","0","2","0","30","0","0","0"
"0","0","85.04","0","0","100601","0","31006","0","0.5","0","535.8","0","30000","0","0","0","3.66","0","0","0","3.19","63.47","0","0","0.58","0","0","0","0","10.08","0","0","3","0","100","0","0","0"
"0","0","106.3","0","0","100601","0","31006","0","0.62","0","612.3","0","40000","0","0","0","4.19","0","0","0","3.64","72.54","0","0","0.72","0","0","0","0","12.6","0","0","4","0","120","0","0","0"
"0","0","127.6","0","0","100601","0","31006","0","0.75","0","688.8","0","50000","0","0","0","4.71","0","0","0","4.1","81.61","0","0","0.87","0","0","0","0","15.12","0","0","5","0","150","0","0","0"
"0","65","170.1","0","0","100601","0","31006","0","1","0","803.6","0","0","10","0","0","5.5","0","0","0","4.79","1685.3","0","0","1.16","0","0","0","0","20.16","0","0","6","0","0","0","0","0"
"0","0","56.28","0","0","100701","0","31007","0","0.39","0","506.6","0","10000","0","5","0","2.28","0","0","0","3.53","0","33.84","0","0.25","0","0","0","0","0","0","0","1","3.76","15","0","0","0"
"0","0","84.42","0","0","100701","0","31007","0","0.58","0","607.9","0","20000","0","5","0","2.73","0","0","0","4.23","0","40.6","0","0.37","0","0","0","0","0","0","0","2","5.64","30","0","0","0"
"0","0","112.6","0","0","100701","0","31007","0","0.78","0","709.2","0","30000","0","5","0","3.19","0","0","0","4.94","0","47.37","0","0.5","0","0","0","0","0","0","0","3","7.52","100","0","0","0"
"0","0","140.7","0","0","100701","0","31007","0","0.97","0","810.5","0","40000","0","5","0","3.64","0","0","0","5.64","0","54.14","0","0.62","0","0","0","0","0","0","0","4","9.4","120","0","0","0"
"0","0","168.9","0","0","100701","0","31007","0","1.17","0","911.8","0","50000","0","5","0","4.1","0","0","0","6.35","0","60.91","0","0.75","0","0","0","0","0","0","0","5","11.28","150","0","0","0"
"0","0","225.2","0","0","100701","0","31007","0","1.56","0","3563.7","0","0","0","5","0","4.79","0","0","0","122.5","0","71.06","0","1","0","0","0","0","0","0","0","6","15.04","0","0","39","0"
"0","0","37.72","0","0","100801","0","31008","0","0.28","0","339.5","0","10000","0","0","0","1.94","0","0","0","2.51","40.22","0","0","0.22","0","0","0","0","4.47","0","0","1","0","15","0","0","0"
"0","0","56.58","0","0","100801","0","31008","0","0.42","0","407.4","0","20000","0","0","0","2.32","0","0","0","3.01","48.26","0","0","0.33","0","0","0","0","6.7","0","0","2","0","30","0","0","0"
"0","0","75.44","0","0","100801","0","31008","0","0.56","0","475.3","0","30000","0","0","0","2.71","0","0","0","3.51","56.3","0","0","0.44","0","0","0","0","8.94","0","0","3","0","100","0","0","0"
"0","0","94.3","0","0","100801","0","31008","0","0.7","0","543.2","0","40000","0","0","0","3.1","0","0","0","4.01","64.35","0","0","0.55","0","0","0","0","11.17","0","0","4","0","120","0","0","0"
"0","0","113.2","0","0","100801","0","31008","0","0.84","0","611.1","0","50000","0","0","0","3.49","0","0","0","4.51","72.39","0","0","0.66","0","0","0","0","13.41","0","0","5","0","150","0","0","0"
"0","75","150.9","0","0","100801","0","31008","0","1.12","0","712.9","0","0","10","0","0","4.07","0","0","0","5.27","2394.5","0","0","0.88","0","0","0","0","17.88","1","0","6","0","0","0","0","0"
"0","0","35.97","0","0","100901","0","31009","0","0.25","0","323.8","0","10000","0","0","0","2.16","0","0","0","2.28","54.11","0","0","0.24","0","0","0","0","6.01","0","0","1","0","15","0","0","0"
"0","0","53.95","0","0","100901","0","31009","0","0.37","0","388.6","0","20000","0","0","0","2.59","0","0","0","2.73","64.93","0","0","0.36","0","0","0","0","9.01","0","0","2","0","30","0","0","0"
"0","0","71.94","0","0","100901","0","31009","0","0.5","0","453.3","0","30000","0","0","0","3.02","0","0","0","3.19","75.75","0","0","0.48","0","0","0","0","12.02","0","0","3","0","100","0","0","0"
"0","0","89.92","0","0","100901","0","31009","0","0.62","0","518.1","0","40000","0","0","0","3.45","0","0","0","3.64","86.57","0","0","0.6","0","0","0","0","15.02","0","0","4","0","120","0","0","0"
"0","0","108","0","0","100901","0","31009","0","0.75","0","582.8","0","50000","0","0","0","3.88","0","0","0","4.1","97.39","0","0","0.72","0","0","0","0","18.03","0","0","5","0","150","0","0","0"
"0","150","143.9","0","0","100901","0","31009","0","1","0","680","0","0","10","0","0","4.54","0","0","0","4.79","3353.7","0","0","0.96","0","0","0","0","24.04","0","0","6","0","0","0","0","0"
"0","0","37.72","0","0","101001","0","31010","0","0.28","0","339.5","0","10000","0","0","0","1.94","0","0","0","2.51","40.22","0","0","0.22","0","0","0","0","4.47","0","0","1","0","15","0","0","0"
"0","0","56.58","0","0","101001","0","31010","0","0.42","0","407.4","0","20000","0","0","0","2.32","0","0","0","3.01","48.26","0","0","0.33","0","0","0","0","6.7","0","0","2","0","30","0","0","0"
"0","0","75.44","0","0","101001","0","31010","0","0.56","0","475.3","0","30000","0","0","0","2.71","0","0","0","3.51","56.3","0","0","0.44","0","0","0","0","8.94","0","0","3","0","100","0","0","0"
"0","0","94.3","0","0","101001","0","31010","0","0.7","0","543.2","0","40000","0","0","0","3.1","0","0","0","4.01","64.35","0","0","0.55","0","0","0","0","11.17","0","0","4","0","120","0","0","0"
"0","0","113.2","0","0","101001","0","31010","0","0.84","0","611.1","0","50000","0","0","0","3.49","0","0","0","4.51","72.39","0","0","0.66","0","0","0","0","13.41","0","0","5","0","150","0","0","0"
"0","0","150.9","0","0","101001","0","31010","0","1.12","0","712.9","0","0","0","0","0","4.07","0","0","0","35.27","544.5","0","0","0.88","30","0","0","0","17.88","0","0","6","0","0","0","0","0"
"0","0","31.91","0","0","101101","0","31011","0","0.25","0","287.2","0","10000","0","10","0","1.82","0","0","0","2.28","0","46.59","0","0.2","0","0","0","0","0","0","0","1","5.18","15","0","0","0"
"0","0","47.86","0","0","101101","0","31011","0","0.37","0","344.7","0","20000","0","10","0","2.18","0","0","0","2.73","0","55.9","0","0.3","0","0","0","0","0","0","0","2","7.77","30","0","0","0"
"0","0","63.82","0","0","101101","0","31011","0","0.5","0","402.1","0","30000","0","10","0","2.54","0","0","0","3.19","0","65.22","0","0.4","0","0","0","0","0","0","0","3","10.36","100","0","0","0"
"0","0","79.77","0","0","101101","0","31011","0","0.62","0","459.6","0","40000","0","10","0","2.91","0","0","0","3.64","0","74.54","0","0.5","0","0","0","0","0","0","0","4","12.95","120","0","0","0"
"0","0","95.73","0","0","101101","0","31011","0","0.75","0","517","0","50000","0","10","0","3.27","0","0","0","4.1","0","83.86","0","0.6","0","0","0","0","0","0","0","5","15.54","150","0","0","0"
"0","0","127.7","0","0","101101","0","31011","0","1","0","603.1","0","0","10","110","0","3.82","0","0","0","4.79","0","1837.9","2","0.8","0","0","0","0","0","0","0","6","20.72","0","0","0","0"
"0","0","32.89","0","0","101201","0","31012","0","0.28","0","296","0","10000","0","0","0","1.71","0","0","0","2.51","46.03","0","0","0.19","0","0","0","0","5.11","0","0","1","0","15","0","0","0"
"0","0","49.33","0","0","101201","0","31012","0","0.42","0","355.2","0","20000","0","0","0","2.05","0","0","0","3.01","55.23","0","0","0.28","0","0","0","0","7.66","0","0","2","0","30","0","0","0"
"0","0","65.78","0","0","101201","0","31012","0","0.56","0","414.4","0","30000","0","0","0","2.39","0","0","0","3.51","64.44","0","0","0.38","0","0","0","0","10.22","0","0","3","0","100","0","0","0"
"0","0","82.22","0","0","101201","0","31012","0","0.7","0","473.6","0","40000","0","0","0","2.73","0","0","0","4.01","73.64","0","0","0.47","0","0","0","0","12.77","0","0","4","0","120","0","0","0"
"0","0","98.67","0","0","101201","0","31012","0","0.84","0","532.8","0","50000","0","0","0","3.07","0","0","0","4.51","82.85","0","0","0.57","0","0","0","0","15.33","0","0","5","0","150","0","0","0"
"0","90","131.6","0","0","101201","0","31012","0","1.12","0","621.5","0","0","5","0","0","3.59","0","0","0","5.27","1836.7","0","2","0.76","0","0","0","0","20.44","0","0","6","0","0","0","0","0"
"0","0","32.28","0","0","101301","0","31013","0","0.24","0","290.5","0","10000","0","0","0","2.05","0","0","0","2.16","45.23","0","0","0.23","0","0","0","0","5.03","0","0","1","0","15","0","0","0"
"0","0","48.42","0","0","101301","0","31013","0","0.36","0","348.6","0","20000","0","0","0","2.46","0","0","0","2.59","54.28","0","0","0.35","0","0","0","0","7.55","0","0","2","0","30","0","0","0"
"0","0","64.56","0","0","101301","0","31013","0","0.48","0","406.7","0","30000","0","0","0","2.87","0","0","0","3.02","63.32","0","0","0.46","0","0","0","0","10.06","0","0","3","0","100","0","0","0"
"0","0","80.7","0","0","101301","0","31013","0","0.6","0","464.8","0","40000","0","0","0","3.28","0","0","0","3.46","72.37","0","0","0.58","0","0","0","0","12.58","0","0","4","0","120","0","0","0"
"0","0","96.84","0","0","101301","0","31013","0","0.72","0","522.9","0","50000","0","0","0","3.69","0","0","0","3.89","81.41","0","0","0.69","0","0","0","0","15.09","0","0","5","0","150","0","0","0"
"0","90","129.2","0","0","101301","0","31013","0","0.96","0","610.1","0","0","10","0","0","4.31","0","0","0","4.54","1610","0","2","0.92","0","0","0","0","20.12","0","0","6","0","0","0","0","0"
"0","0","37.03","0","0","101401","0","31014","0","0.28","0","333.2","0","10000","0","0","0","2.28","0","0","0","2.51","37.59","0","0","0.25","0","0","0","0","4.18","0","0","1","0","15","0","0","0"
"0","0","55.55","0","0","101401","0","31014","0","0.42","0","399.8","0","20000","0","0","0","2.74","0","0","0","3.01","45.11","0","0","0.38","0","0","0","0","6.27","0","0","2","0","30","0","0","0"
"0","0","74.06","0","0","101401","0","31014","0","0.56","0","466.5","0","30000","0","0","0","3.19","0","0","0","3.51","52.63","0","0","0.5","0","0","0","0","8.36","0","0","3","0","100","0","0","0"
"0","0","92.58","0","0","101401","0","31014","0","0.7","0","533.1","0","40000","0","0","0","3.65","0","0","0","4.02","60.14","0","0","0.63","0","0","0","0","10.45","0","0","4","0","120","0","0","0"
"0","0","111.1","0","0","101401","0","31014","0","0.84","0","599.8","0","50000","0","0","0","4.1","0","0","0","4.52","67.66","0","0","0.75","0","0","0","0","12.54","0","0","5","0","150","0","0","0"
"0","0","148.2","0","0","101401","0","31014","0","1.12","0","699.7","0","0","0","0","0","87.79","0","0","0","88.27","2389","0","0","1","0","0","0","0","16.72","0","0","6","0","0","0","0","0"
"0","0","36.08","0","0","101501","0","31015","0","0.27","0","324.7","0","10000","0","0","0","1.94","0","0","0","2.39","40.9","0","0","0.22","0","0","0","0","4.54","0","0","1","0","15","0","0","0"
"0","0","54.12","0","0","101501","0","31015","0","0.41","0","389.6","0","20000","0","0","0","2.33","0","0","0","2.87","49.08","0","0","0.33","0","0","0","0","6.81","0","0","2","0","30","0","0","0"
"0","0","72.16","0","0","101501","0","31015","0","0.54","0","454.6","0","30000","0","0","0","2.72","0","0","0","3.35","57.26","0","0","0.44","0","0","0","0","9.08","0","0","3","0","100","0","0","0"
"0","0","90.2","0","0","101501","0","31015","0","0.68","0","519.5","0","40000","0","0","0","3.1","0","0","0","3.82","65.44","0","0","0.55","0","0","0","0","11.35","0","0","4","0","120","0","0","0"
"0","0","108.3","0","0","101501","0","31015","0","0.81","0","584.5","0","50000","0","0","0","3.49","0","0","0","4.3","73.62","0","0","0.66","0","0","0","0","13.62","0","0","5","0","150","0","0","0"
"0","0","144.4","0","0","101501","0","31015","0","1.08","0","681.9","0","0","10","0","0","4.07","0","0","0","5.02","1965.9","0","0","0.88","0","0","0","0","18.16","0","0","6","0","0","0","0","0"
"0","0","33.85","0","0","101601","0","31016","0","0.25","0","304.7","0","10000","0","15","0","1.94","0","0","0","2.28","0","44.32","0","0.22","0","0","0","0","0","0","0","1","4.92","15","0","0","0"
"0","0","50.77","0","0","101601","0","31016","0","0.37","0","365.6","0","20000","0","15","0","2.32","0","0","0","2.73","0","53.18","0","0.33","0","0","0","0","0","0","0","2","7.38","30","0","0","0"
"0","0","67.7","0","0","101601","0","31016","0","0.5","0","426.5","0","30000","0","15","0","2.71","0","0","0","3.19","0","62.04","0","0.44","0","0","0","0","0","0","0","3","9.84","100","0","0","0"
"0","0","84.62","0","0","101601","0","31016","0","0.62","0","487.4","0","40000","0","15","0","3.1","0","0","0","3.64","0","70.91","0","0.55","0","0","0","0","0","0","0","4","12.3","120","0","0","0"
"0","0","101.6","0","0","101601","0","31016","0","0.75","0","548.4","0","50000","0","15","0","3.49","0","0","0","4.1","0","79.77","0","0.66","0","0","0","0","0","0","0","5","14.76","150","0","0","0"
"0","0","135.4","0","0","101601","0","31016","0","1","0","639.7","0","0","10","15","0","4.07","0","0","0","4.79","0","1973.1","0","0.88","0","0","0","0","0","0","0","6","19.68","0","0","0","0"
"0","0","38.29","0","0","101701","0","31017","0","0.33","0","344.7","0","10000","0","15","0","1.94","0","0","0","2.96","0","54.34","0","0.22","0","0","0","0","0","0","0","1","6.04","15","0","0","0"
"0","0","57.43","0","0","101701","0","31017","0","0.49","0","413.6","0","20000","0","15","0","2.32","0","0","0","3.55","0","65.2","0","0.33","0","0","0","0","0","0","0","2","9.06","30","0","0","0"
"0","0","76.58","0","0","101701","0","31017","0","0.66","0","482.5","0","30000","0","15","0","2.71","0","0","0","4.14","0","76.07","0","0.44","0","0","0","0","0","0","0","3","12.08","100","0","0","0"
"0","0","95.72","0","0","101701","0","31017","0","0.82","0","551.4","0","40000","0","15","0","3.1","0","0","0","4.73","0","86.94","0","0.55","0","0","0","0","0","0","0","4","15.1","120","0","0","0"
"0","0","114.9","0","0","101701","0","31017","0","0.99","0","620.4","0","50000","0","15","0","3.49","0","0","0","5.32","0","97.81","0","0.66","0","0","0","0","0","0","0","5","18.12","150","0","0","0"
"0","0","153.2","0","0","101701","0","31017","0","1.32","0","723.7","0","0","10","15","0","4.07","0","0","0","6.22","0","1944.2","2","0.88","0","0","0","0","0","0","0","6","24.16","0","0","0","0"
"0","0","34.81","0","0","101801","0","31018","0","0.25","0","313.3","0","10000","0","0","0","2.39","0","0","0","2.28","42.15","0","0","0.27","0","0","0","0","4.68","0","0","1","0","15","0","0","0"
"0","0","52.21","0","0","101801","0","31018","0","0.37","0","376","0","20000","0","0","0","2.86","0","0","0","2.73","50.58","0","0","0.4","0","0","0","0","7.02","0","0","2","0","30","0","0","0"
"0","0","69.62","0","0","101801","0","31018","0","0.5","0","438.6","0","30000","0","0","0","3.34","0","0","0","3.19","59.01","0","0","0.54","0","0","0","0","9.36","0","0","3","0","100","0","0","0"
"0","0","87.02","0","0","101801","0","31018","0","0.62","0","501.3","0","40000","0","0","0","3.82","0","0","0","3.64","67.44","0","0","0.67","0","0","0","0","11.7","0","0","4","0","120","0","0","0"
"0","0","104.5","0","0","101801","0","31018","0","0.75","0","564","0","50000","0","0","0","4.3","0","0","0","4.1","75.87","0","0","0.81","0","0","0","0","14.04","0","0","5","0","150","0","0","0"
"0","0","139.3","0","0","101801","0","31018","0","1","0","827.9","0","0","2","0","0","29.02","0","0","0","26.79","548.6","0","0","1.08","0","0","0","0","18.72","0","0","6","0","0","0","0","0"
