c5012cd55f992102a524815779dea9d6dd666b40ee47103a4da49e980593e588,76fe2b080f3f414e71f7077df28651a27426c186af559d36a5798feced6d343b,d108c24feabf49955260e6bc92a4e49f0dd9099824138cd38af88c4a4096b252,fa9a473331efd0428c295e5d29e660d24ae7ddd52afd2e020cbafc401f2db722,b1cce2ded16acf6a464a3d043c462792ea75265900f079fe6761e44996f0d5a7,dcd8e99e738cef8bc91d728ce245e37c987cf314bfa6a426d98e9e9e4b525040,e2ac950542c35cf7ccea9ba10e757243c070083359f2ac5906f8119a9f795233,1034ed87d202eb403b8baad68ebd23208a0be3441f900020415b845de89a23db
"0","2","0","0","2","2431","252","0"
"0","2","0","0","2","2441","336","0"
"0","2","0","0","2","2451","420","0"
"0","4","0","0","5","2511","86","0"
"0","4","0","0","5","2521","172","0"
"0","4","0","0","5","2531","258","0"
"0","4","0","0","5","2541","344","0"
"0","4","0","0","5","2551","430","0"
"2","100","5","4","1","2611","1","3"
"2","100","5","4","1","2621","2","3"
"2","100","5","4","1","2631","3","3"
"0","3","0","0","1","2711","36","0"
"0","3","0","0","1","2721","72","0"
"0","3","0","0","1","2731","108","0"
"0","3","0","0","1","2741","144","0"
"0","3","0","0","1","2751","180","0"
"0","4","0","0","4","2811","86","0"
"0","4","0","0","4","2821","172","0"
"0","4","0","0","4","2831","258","0"
"0","4","0","0","4","2841","344","0"
"0","4","0","0","4","2851","430","0"
"0","7","0","0","5","2911","10","0"
"0","7","0","0","5","2921","20","0"
"0","7","0","0","5","2931","30","0"
"0","7","0","0","5","2941","40","0"
"0","7","0","0","5","2951","50","0"
"0","3","0","0","2","3011","36","0"
"0","3","0","0","2","3021","72","0"
"0","3","0","0","2","3031","108","0"
"0","3","0","0","2","3041","144","0"
"0","3","0","0","2","3051","180","0"
"0","1","0","0","3","3111","46","0"
"0","1","0","0","3","3121","92","0"
"0","1","0","0","3","3131","138","0"
"0","1","0","0","3","3141","184","0"
"0","1","0","0","3","3151","230","0"
"0","4","0","0","4","3211","88","0"
"0","4","0","0","4","3221","176","0"
"0","4","0","0","4","3231","264","0"
"0","4","0","0","4","3241","352","0"
"0","4","0","0","4","3251","440","0"
"0","4","0","0","1","3311","86","0"
"0","4","0","0","1","3321","172","0"
"0","4","0","0","1","3331","258","0"
"0","4","0","0","1","3341","344","0"
"0","4","0","0","1","3351","430","0"
"0","2","0","0","2","3411","86","0"
"0","2","0","0","2","3421","172","0"
"0","2","0","0","2","3431","258","0"
"0","2","0","0","2","3441","344","0"
"0","2","0","0","2","3451","430","0"
"0","5","0","0","3","3511","38","0"
"0","5","0","0","3","3521","76","0"
"0","5","0","0","3","3531","114","0"
"0","5","0","0","3","3541","152","0"
"0","5","0","0","3","3551","190","0"
"0","2","0","0","4","3611","86","0"
"0","2","0","0","4","3621","172","0"
"0","2","0","0","4","3631","258","0"
"0","2","0","0","4","3641","344","0"
"0","2","0","0","4","3651","430","0"
"0","4","0","0","5","3711","88","0"
"0","4","0","0","5","3721","176","0"
"0","4","0","0","5","3731","264","0"
"0","4","0","0","5","3741","352","0"
"0","4","0","0","5","3751","440","0"
"0","1","0","0","2","3811","44","0"
"0","1","0","0","2","3821","88","0"
"0","1","0","0","2","3831","132","0"
"0","1","0","0","2","3841","176","0"
"0","1","0","0","2","3851","220","0"
"0","4","0","0","3","3911","86","0"
"0","4","0","0","3","3921","172","0"
"0","4","0","0","3","3931","258","0"
"0","4","0","0","3","3941","344","0"
"0","4","0","0","3","3951","430","0"
"0","3","0","0","5","4011","36","0"
"0","3","0","0","5","4021","72","0"
"0","3","0","0","5","4031","108","0"
"0","3","0","0","5","4041","144","0"
"0","3","0","0","5","4051","180","0"
"0","7","0","0","2","4111","10","0"
"0","7","0","0","2","4121","20","0"
"0","7","0","0","2","4131","30","0"
"0","7","0","0","2","4141","40","0"
"0","7","0","0","2","4151","50","0"
"0","2","0","0","1","4211","88","0"
"0","2","0","0","1","4221","176","0"
"0","2","0","0","1","4231","264","0"
"0","2","0","0","1","4241","352","0"
"0","2","0","0","1","4251","440","0"
"0","3","0","0","4","4311","38","0"
"0","3","0","0","4","4321","76","0"
"0","3","0","0","4","4331","114","0"
"0","3","0","0","4","4341","152","0"
"0","3","0","0","4","4351","190","0"
"0","1","0","0","5","4411","58","0"
"0","1","0","0","5","4421","116","0"
"0","1","0","0","5","4431","174","0"
"0","1","0","0","5","4441","232","0"
"0","1","0","0","5","4451","290","0"
"0","2","0","0","2","4511","88","0"
"0","2","0","0","2","4521","176","0"
"0","2","0","0","2","4531","264","0"
"0","2","0","0","2","4541","352","0"
"0","2","0","0","2","4551","440","0"
"0","2","0","0","3","4611","86","0"
"0","2","0","0","3","4621","172","0"
"0","2","0","0","3","4631","258","0"
"0","2","0","0","3","4641","344","0"
"0","2","0","0","3","4651","430","0"
"0","7","0","0","4","4711","10","0"
"0","7","0","0","4","4721","20","0"
"0","7","0","0","4","4731","30","0"
"0","7","0","0","4","4741","40","0"
"0","7","0","0","4","4751","50","0"
"0","3","0","0","1","4811","38","0"
"0","3","0","0","1","4821","76","0"
"0","3","0","0","1","4831","114","0"
"0","3","0","0","1","4841","152","0"
"0","3","0","0","1","4851","190","0"
"0","5","0","0","2","4911","38","0"
"0","5","0","0","2","4921","76","0"
"0","5","0","0","2","4931","114","0"
"0","5","0","0","2","4941","152","0"
"0","5","0","0","2","4951","190","0"
"0","2","0","0","5","5011","86","0"
"0","2","0","0","5","5021","172","0"
"0","2","0","0","5","5031","258","0"
"0","2","0","0","5","5041","344","0"
"0","2","0","0","5","5051","430","0"
"0","4","0","0","1","5111","88","0"
"0","4","0","0","1","5121","176","0"
"0","4","0","0","1","5131","264","0"
"0","4","0","0","1","5141","352","0"
"0","4","0","0","1","5151","440","0"
"0","3","0","0","3","5211","36","0"
"0","3","0","0","3","5221","72","0"
"0","3","0","0","3","5231","108","0"
"0","3","0","0","3","5241","144","0"
"0","3","0","0","3","5251","180","0"
"0","7","0","0","4","5311","15","0"
"0","7","0","0","4","5321","30","0"
"0","7","0","0","4","5331","45","0"
"0","7","0","0","4","5341","60","0"
"0","7","0","0","4","5351","75","0"
"2","101","5","4","1","5411","1","3"
"2","101","5","4","1","5421","2","3"
"2","101","5","4","1","5431","3","3"
"0","4","0","0","1","5511","90","0"
"0","4","0","0","1","5521","180","0"
"0","4","0","0","1","5531","270","0"
"0","4","0","0","1","5541","360","0"
"0","4","0","0","1","5551","450","0"
"0","100","0","0","2","5611","1","0"
"0","100","0","0","2","5621","2","0"
"0","6","0","0","5","5711","10","0"
"0","6","0","0","5","5721","20","0"
"0","6","0","0","5","5731","30","0"
"0","6","0","0","5","5741","40","0"
"0","6","0","0","5","5751","50","0"
"0","2","0","0","2","5811","90","0"
"0","2","0","0","2","5821","180","0"
"0","2","0","0","2","5831","270","0"
"0","2","0","0","2","5841","360","0"
"0","2","0","0","2","5851","450","0"
"0","1","0","0","3","5911","48","0"
"0","1","0","0","3","5921","96","0"
"0","1","0","0","3","5931","144","0"
"0","1","0","0","3","5941","192","0"
"0","1","0","0","3","5951","240","0"
"0","101","0","0","5","6011","1","0"
"0","101","0","0","5","6021","2","0"
"0","2","0","0","1","6111","90","0"
"0","2","0","0","1","6121","180","0"
"0","2","0","0","1","6131","270","0"
"0","2","0","0","1","6141","360","0"
"0","2","0","0","1","6151","450","0"
"0","3","0","0","2","6211","38","0"
"0","3","0","0","2","6221","76","0"
"0","3","0","0","2","6231","114","0"
"0","3","0","0","2","6241","152","0"
"0","3","0","0","2","6251","190","0"
"0","2","0","0","3","6311","88","0"
"0","2","0","0","3","6321","176","0"
"0","2","0","0","3","6331","264","0"
"0","2","0","0","3","6341","352","0"
"0","2","0","0","3","6351","440","0"
"0","2","0","0","4","6411","88","0"
"0","2","0","0","4","6421","176","0"
"0","2","0","0","4","6431","264","0"
"0","2","0","0","4","6441","352","0"
"0","2","0","0","4","6451","440","0"
"0","7","0","0","1","6511","10","0"
"0","7","0","0","1","6521","20","0"
"0","7","0","0","1","6531","30","0"
"0","7","0","0","1","6541","40","0"
"0","7","0","0","1","6551","50","0"
"0","100","0","0","4","6611","1","0"
"0","5","0","0","5","6711","36","0"
"0","5","0","0","5","6721","72","0"
"0","5","0","0","5","6731","108","0"
"0","5","0","0","5","6741","144","0"
"0","5","0","0","5","6751","180","0"
"0","5","0","0","1","6811","36","0"
"0","5","0","0","1","6821","72","0"
"0","5","0","0","1","6831","108","0"
"0","5","0","0","1","6841","144","0"
"0","5","0","0","1","6851","180","0"
"0","4","0","0","2","6911","86","0"
"0","4","0","0","2","6921","172","0"
"0","4","0","0","2","6931","258","0"
"0","4","0","0","2","6941","344","0"
"0","4","0","0","2","6951","430","0"
"0","6","0","0","4","7011","10","0"
"0","6","0","0","4","7021","20","0"
"0","6","0","0","4","7031","30","0"
"0","6","0","0","4","7041","40","0"
"0","6","0","0","4","7051","50","0"
"0","6","0","0","1","7111","10","0"
"0","6","0","0","1","7121","20","0"
"0","6","0","0","1","7131","30","0"
"0","6","0","0","1","7141","40","0"
"0","6","0","0","1","7151","50","0"
"0","101","0","0","3","7211","1","0"
"0","3","0","0","3","7311","38","0"
"0","3","0","0","3","7321","76","0"
"0","3","0","0","3","7331","114","0"
"0","3","0","0","3","7341","152","0"
"0","3","0","0","3","7351","190","0"
"0","1","0","0","4","7411","56","0"
"0","1","0","0","4","7421","112","0"
"0","1","0","0","4","7431","168","0"
"0","1","0","0","4","7441","224","0"
"0","1","0","0","4","7451","280","0"
"0","5","0","0","2","7511","40","0"
"0","5","0","0","2","7521","80","0"
"0","5","0","0","2","7531","120","0"
"0","5","0","0","2","7541","160","0"
"0","5","0","0","2","7551","200","0"
"0","4","0","0","4","7611","90","0"
"0","4","0","0","4","7621","180","0"
"0","4","0","0","4","7631","270","0"
"0","4","0","0","4","7641","360","0"
"0","4","0","0","4","7651","450","0"
"0","100","0","0","5","7711","1","0"
"0","101","0","0","1","7811","1","0"
"0","101","0","0","1","7821","2","0"
"0","3","0","0","4","7911","40","0"
"0","3","0","0","4","7921","80","0"
"0","3","0","0","4","7931","120","0"
"0","3","0","0","4","7941","160","0"
"0","3","0","0","4","7951","200","0"
"0","7","0","0","3","8011","10","0"
"0","7","0","0","3","8021","20","0"
"0","7","0","0","3","8031","30","0"
"0","7","0","0","3","8041","40","0"
"0","7","0","0","3","8051","50","0"
"0","3","0","0","5","8111","38","0"
"0","3","0","0","5","8121","76","0"
"0","3","0","0","5","8131","114","0"
"0","3","0","0","5","8141","152","0"
"0","3","0","0","5","8151","190","0"
"2","6","5","4","1","8211","15","3"
"2","6","5","4","1","8221","30","3"
"2","6","5","4","1","8231","45","3"
"2","6","5","4","1","8241","60","3"
"2","6","5","4","1","8251","75","3"
"0","6","0","0","2","8311","10","0"
"0","6","0","0","2","8321","20","0"
"0","6","0","0","2","8331","30","0"
"0","6","0","0","2","8341","40","0"
"0","6","0","0","2","8351","50","0"
"0","1","0","0","4","8411","58","0"
"0","1","0","0","4","8421","116","0"
"0","1","0","0","4","8431","174","0"
"0","1","0","0","4","8441","232","0"
"0","1","0","0","4","8451","290","0"
"0","2","0","0","1","8511","92","0"
"0","2","0","0","1","8521","184","0"
"0","2","0","0","1","8531","276","0"
"0","2","0","0","1","8541","368","0"
"0","2","0","0","1","8551","460","0"
"0","5","0","0","3","8611","40","0"
"0","5","0","0","3","8621","80","0"
"0","5","0","0","3","8631","120","0"
"0","5","0","0","3","8641","160","0"
"0","5","0","0","3","8651","200","0"
"0","1","0","0","1","8711","46","0"
"0","1","0","0","1","8721","92","0"
"0","1","0","0","1","8731","138","0"
"0","1","0","0","1","8741","184","0"
"0","1","0","0","1","8751","230","0"
"0","7","0","0","2","8811","15","0"
"0","7","0","0","2","8821","30","0"
"0","7","0","0","2","8831","45","0"
"0","7","0","0","2","8841","60","0"
"0","7","0","0","2","8851","75","0"
"0","4","0","0","5","8911","90","0"
"0","4","0","0","5","8921","180","0"
"0","4","0","0","5","8931","270","0"
"0","4","0","0","5","8941","360","0"
"0","4","0","0","5","8951","450","0"
"0","4","0","0","2","9011","88","0"
"0","4","0","0","2","9021","176","0"
"0","4","0","0","2","9031","264","0"
"0","4","0","0","2","9041","352","0"
"0","4","0","0","2","9051","440","0"
"0","5","0","0","3","9111","42","0"
"0","5","0","0","3","9121","84","0"
"0","5","0","0","3","9131","126","0"
"0","5","0","0","3","9141","168","0"
"0","5","0","0","3","9151","210","0"
"0","6","0","0","4","9211","15","0"
"0","6","0","0","4","9221","30","0"
"0","6","0","0","4","9231","45","0"
"0","6","0","0","4","9241","60","0"
"0","6","0","0","4","9251","75","0"
"0","3","0","0","5","9311","40","0"
"0","3","0","0","5","9321","80","0"
"0","3","0","0","5","9331","120","0"
"0","3","0","0","5","9341","160","0"
"0","3","0","0","5","9351","200","0"
"0","5","0","0","1","9411","38","0"
"0","5","0","0","1","9421","76","0"
"0","5","0","0","1","9431","114","0"
"0","5","0","0","1","9441","152","0"
"0","5","0","0","1","9451","190","0"
"0","3","0","0","3","9511","40","0"
"0","3","0","0","3","9521","80","0"
"0","3","0","0","3","9531","120","0"
"0","3","0","0","3","9541","160","0"
"0","3","0","0","3","9551","200","0"
"0","4","0","0","4","9611","92","0"
"0","4","0","0","4","9621","184","0"
"0","4","0","0","4","9631","276","0"
"0","4","0","0","4","9641","368","0"
"0","4","0","0","4","9651","460","0"
"0","7","0","0","5","9711","15","0"
"0","7","0","0","5","9721","30","0"
"0","7","0","0","5","9731","45","0"
"0","7","0","0","5","9741","60","0"
"0","7","0","0","5","9751","75","0"
"0","3","0","0","2","9811","40","0"
"0","3","0","0","2","9821","80","0"
"0","3","0","0","2","9831","120","0"
"0","3","0","0","2","9841","160","0"
"0","3","0","0","2","9851","200","0"
"0","2","0","0","3","9911","90","0"
"0","2","0","0","3","9921","180","0"
"0","2","0","0","3","9931","270","0"
"0","2","0","0","3","9941","360","0"
"0","2","0","0","3","9951","450","0"
"0","2","0","0","4","10011","90","0"
"0","2","0","0","4","10021","180","0"
"0","2","0","0","4","10031","270","0"
"0","2","0","0","4","10041","360","0"
"0","2","0","0","4","10051","450","0"
"0","5","0","0","1","10111","40","0"
"0","5","0","0","1","10121","80","0"
"0","5","0","0","1","10131","120","0"
"0","5","0","0","1","10141","160","0"
"0","5","0","0","1","10151","200","0"
"0","1","0","0","2","10211","46","0"
"0","1","0","0","2","10221","92","0"
"0","1","0","0","2","10231","138","0"
"0","1","0","0","2","10241","184","0"
"0","1","0","0","2","10251","230","0"
"0","3","0","0","5","10311","42","0"
"0","3","0","0","5","10321","84","0"
"0","3","0","0","5","10331","126","0"
"0","3","0","0","5","10341","168","0"
"0","3","0","0","5","10351","210","0"
"0","6","0","0","3","10411","10","0"
"0","6","0","0","3","10421","20","0"
"0","6","0","0","3","10431","30","0"
"0","6","0","0","3","10441","40","0"
"0","6","0","0","3","10451","50","0"
"0","5","0","0","5","10511","38","0"
"0","5","0","0","5","10521","76","0"
"0","5","0","0","5","10531","114","0"
"0","5","0","0","5","10541","152","0"
"0","5","0","0","5","10551","190","0"
"0","7","0","0","1","10611","15","0"
"0","7","0","0","1","10621","30","0"
"0","7","0","0","1","10631","45","0"
"0","7","0","0","1","10641","60","0"
"0","7","0","0","1","10651","75","0"
"0","5","0","0","2","10711","42","0"
"0","5","0","0","2","10721","84","0"
"0","5","0","0","2","10731","126","0"
"0","5","0","0","2","10741","168","0"
"0","5","0","0","2","10751","210","0"
"0","4","0","0","3","10811","88","0"
"0","4","0","0","3","10821","176","0"
"0","4","0","0","3","10831","264","0"
"0","4","0","0","3","10841","352","0"
"0","4","0","0","3","10851","440","0"
"0","2","0","0","5","10911","88","0"
"0","2","0","0","5","10921","176","0"
"0","2","0","0","5","10931","264","0"
"0","2","0","0","5","10941","352","0"
"0","2","0","0","5","10951","440","0"
"2","7","5","4","1","11011","15","3"
"2","7","5","4","1","11021","30","3"
"2","7","5","4","1","11031","45","3"
"2","7","5","4","1","11041","60","3"
"2","7","5","4","1","11051","75","3"
"0","6","0","0","2","11111","15","0"
"0","6","0","0","2","11121","30","0"
"0","6","0","0","2","11131","45","0"
"0","6","0","0","2","11141","60","0"
"0","6","0","0","2","11151","75","0"
"0","2","0","0","4","11211","92","0"
"0","2","0","0","4","11221","184","0"
"0","2","0","0","4","11231","276","0"
"0","2","0","0","4","11241","368","0"
"0","2","0","0","4","11251","460","0"
"0","4","0","0","5","11311","92","0"
"0","4","0","0","5","11321","184","0"
"0","4","0","0","5","11331","276","0"
"0","4","0","0","5","11341","368","0"
"0","4","0","0","5","11351","460","0"
"0","2","0","0","2","11411","92","0"
"0","2","0","0","2","11421","184","0"
"0","2","0","0","2","11431","276","0"
"0","2","0","0","2","11441","368","0"
"0","2","0","0","2","11451","460","0"
"0","4","0","0","3","11511","90","0"
"0","4","0","0","3","11521","180","0"
"0","4","0","0","3","11531","270","0"
"0","4","0","0","3","11541","360","0"
"0","4","0","0","3","11551","450","0"
"0","7","0","0","4","11611","20","0"
"0","7","0","0","4","11621","40","0"
"0","7","0","0","4","11631","60","0"
"0","7","0","0","4","11641","80","0"
"0","7","0","0","4","11651","100","0"
"0","1","0","0","2","11711","48","0"
"0","1","0","0","2","11721","96","0"
"0","1","0","0","2","11731","144","0"
"0","1","0","0","2","11741","192","0"
"0","1","0","0","2","11751","240","0"
"0","6","0","0","3","11811","15","0"
"0","6","0","0","3","11821","30","0"
"0","6","0","0","3","11831","45","0"
"0","6","0","0","3","11841","60","0"
"0","6","0","0","3","11851","75","0"
"0","3","0","0","5","11911","44","0"
"0","3","0","0","5","11921","88","0"
"0","3","0","0","5","11931","132","0"
"0","3","0","0","5","11941","176","0"
"0","3","0","0","5","11951","220","0"
"0","5","0","0","1","12011","42","0"
"0","5","0","0","1","12021","84","0"
"0","5","0","0","1","12031","126","0"
"0","5","0","0","1","12041","168","0"
"0","5","0","0","1","12051","210","0"
"0","2","0","0","3","12111","92","0"
"0","2","0","0","3","12121","184","0"
"0","2","0","0","3","12131","276","0"
"0","2","0","0","3","12141","368","0"
"0","2","0","0","3","12151","460","0"
"0","100","0","0","4","12211","1","0"
"0","100","0","0","4","12221","2","0"
"0","6","0","0","1","12311","15","0"
"0","6","0","0","1","12321","30","0"
"0","6","0","0","1","12331","45","0"
"0","6","0","0","1","12341","60","0"
"0","6","0","0","1","12351","75","0"
"0","4","0","0","2","12411","90","0"
"0","4","0","0","2","12421","180","0"
"0","4","0","0","2","12431","270","0"
"0","4","0","0","2","12441","360","0"
"0","4","0","0","2","12451","450","0"
"0","7","0","0","3","12511","15","0"
"0","7","0","0","3","12521","30","0"
"0","7","0","0","3","12531","45","0"
"0","7","0","0","3","12541","60","0"
"0","7","0","0","3","12551","75","0"
"0","101","0","0","5","12611","1","0"
"0","101","0","0","5","12621","2","0"
"0","101","0","0","5","12631","3","0"
"0","3","0","0","3","12711","42","0"
"0","3","0","0","3","12721","84","0"
"0","3","0","0","3","12731","126","0"
"0","3","0","0","3","12741","168","0"
"0","3","0","0","3","12751","210","0"
"0","5","0","0","4","12811","38","0"
"0","5","0","0","4","12821","76","0"
"0","5","0","0","4","12831","114","0"
"0","5","0","0","4","12841","152","0"
"0","5","0","0","4","12851","190","0"
"0","1","0","0","1","12911","48","0"
"0","1","0","0","1","12921","96","0"
"0","1","0","0","1","12931","144","0"
"0","1","0","0","1","12941","192","0"
"0","1","0","0","1","12951","240","0"
"0","5","0","0","2","13011","44","0"
"0","5","0","0","2","13021","88","0"
"0","5","0","0","2","13031","132","0"
"0","5","0","0","2","13041","176","0"
"0","5","0","0","2","13051","220","0"
"0","6","0","0","4","13111","20","0"
"0","6","0","0","4","13121","40","0"
"0","6","0","0","4","13131","60","0"
"0","6","0","0","4","13141","80","0"
"0","6","0","0","4","13151","100","0"
"0","2","0","0","5","13211","90","0"
"0","2","0","0","5","13221","180","0"
"0","2","0","0","5","13231","270","0"
"0","2","0","0","5","13241","360","0"
"0","2","0","0","5","13251","450","0"
"0","101","0","0","1","13311","1","0"
"0","101","0","0","1","13321","2","0"
"0","101","0","0","1","13331","3","0"
"0","101","0","0","4","13411","1","0"
"0","1","0","0","5","13511","62","0"
"0","1","0","0","5","13521","124","0"
"0","1","0","0","5","13531","186","0"
"0","1","0","0","5","13541","248","0"
"0","1","0","0","5","13551","310","0"
"0","4","0","0","1","13611","92","0"
"0","4","0","0","1","13621","184","0"
"0","4","0","0","1","13631","276","0"
"0","4","0","0","1","13641","368","0"
"0","4","0","0","1","13651","460","0"
"0","5","0","0","5","13711","40","0"
"0","5","0","0","5","13721","80","0"
"0","5","0","0","5","13731","120","0"
"0","5","0","0","5","13741","160","0"
"0","5","0","0","5","13751","200","0"
"2","5","5","4","1","13811","42","3"
"2","5","5","4","1","13821","84","3"
"2","5","5","4","1","13831","126","3"
"2","5","5","4","1","13841","168","3"
"2","5","5","4","1","13851","210","3"
"0","6","0","0","3","13911","20","0"
"0","6","0","0","3","13921","40","0"
"0","6","0","0","3","13931","60","0"
"0","6","0","0","3","13941","80","0"
"0","6","0","0","3","13951","100","0"
"0","5","0","0","4","14011","40","0"
"0","5","0","0","4","14021","80","0"
"0","5","0","0","4","14031","120","0"
"0","5","0","0","4","14041","160","0"
"0","5","0","0","4","14051","200","0"
"0","3","0","0","1","14111","40","0"
"0","3","0","0","1","14121","80","0"
"0","3","0","0","1","14131","120","0"
"0","3","0","0","1","14141","160","0"
"0","3","0","0","1","14151","200","0"
"0","2","0","0","2","14211","94","0"
"0","2","0","0","2","14221","188","0"
"0","2","0","0","2","14231","282","0"
"0","2","0","0","2","14241","376","0"
"0","2","0","0","2","14251","470","0"
"0","1","0","0","4","14311","62","0"
"0","1","0","0","4","14321","124","0"
"0","1","0","0","4","14331","186","0"
"0","1","0","0","4","14341","248","0"
"0","1","0","0","4","14351","310","0"
"0","2","0","0","5","14411","92","0"
"0","2","0","0","5","14421","184","0"
"0","2","0","0","5","14431","276","0"
"0","2","0","0","5","14441","368","0"
"0","2","0","0","5","14451","460","0"
"0","7","0","0","1","14511","20","0"
"0","7","0","0","1","14521","40","0"
"0","7","0","0","1","14531","60","0"
"0","7","0","0","1","14541","80","0"
"0","7","0","0","1","14551","100","0"
"0","5","0","0","2","14611","46","0"
"0","5","0","0","2","14621","92","0"
"0","5","0","0","2","14631","138","0"
"0","5","0","0","2","14641","184","0"
"0","5","0","0","2","14651","230","0"
"0","101","0","0","3","14711","1","0"
"0","101","0","0","3","14721","2","0"
"0","101","0","0","4","14811","1","0"
"0","101","0","0","4","14821","2","0"
"0","1","0","0","3","14911","50","0"
"0","1","0","0","3","14921","100","0"
"0","1","0","0","3","14931","150","0"
"0","1","0","0","3","14941","200","0"
"0","1","0","0","3","14951","250","0"
"0","5","0","0","5","15011","42","0"
"0","5","0","0","5","15021","84","0"
"0","5","0","0","5","15031","126","0"
"0","5","0","0","5","15041","168","0"
"0","5","0","0","5","15051","210","0"
"0","5","0","0","1","15111","44","0"
"0","5","0","0","1","15121","88","0"
"0","5","0","0","1","15131","132","0"
"0","5","0","0","1","15141","176","0"
"0","5","0","0","1","15151","220","0"
"0","100","0","0","1","15211","1","0"
"0","101","0","0","2","15311","1","0"
"0","101","0","0","2","15321","2","0"
"0","2","0","0","3","15411","94","0"
"0","2","0","0","3","15421","188","0"
"0","2","0","0","3","15431","282","0"
"0","2","0","0","3","15441","376","0"
"0","2","0","0","3","15451","470","0"
"0","5","0","0","4","15511","42","0"
"0","5","0","0","4","15521","84","0"
"0","5","0","0","4","15531","126","0"
"0","5","0","0","4","15541","168","0"
