ab839016abda9df463828ce4564b859482e9fa77bf9c356bfc027b0dd13265a0,b7e147a4c6d07272d951410c37f34c1a891217f9e1ce941cac0516cb2cd79a33,b7723028b6a6c0c4eb3cd059fb338d3c9fb199db9856189b7e9512ec47491470,2648a26acfd526319003e2d1dd12c51221844ec409838dfdc4465d2eddc7c216,3c35c010bd92ffb607ae6ebe2723ab31da9c612747401bfe1bec7a539b83b89b,350824301fd1d45e3ac477b876d8bd425d32ae1f5e5cd87fc43393f1408a8c96,5f6897830782e4fb23ab7e8976d12681b52e2c0da8188e9141a6593ebc754e46,635ee7817d1a4d0cb6b56be73abb94ef2b9acca405a9bd5a81e0d3fc399d63a3,e37d1ca77ed2c9f2413223965ee13e28a9b70b0416d55cec0f926005309fd777,9523c1bb798a88b21b5f2f377fda32a97ff564e58c737e0fba72b28a4aa7fb41,b2b9c4ea08996e2e96b0a4135ae7b441d6fb76138f5ed7166d3783c0485b91e3,6e38b549c80fb345e5647d834c729ac5c51279c8c28f814100e5de4f719c901e,b6747d66dda1c9bbcfcb3ba44ef2a9fd3d5f0cebec4cf3754bbf3218c65459bd,2bc9aa995aa87e03e0c0bce62ffaf07c53b502f2e52621068620947c02b652bb,f3f107a9990521746100a6d5eb2156d66651559cb32dfeda4c96be6c9031f864,bfb2403ac731f4a7edec44cfa56e3f7ca065a49869a28854ed054814d71b05a4,9c1132935a77dd2da0d7e5165e6b3a51b8cad2e60352d3da019a1b98341c0151,c589c7ae5ceb6907594e1a7ad2dfa549c19edcc212bef6c9d062d7e842765615,37bd8594cc40c3f39cfcd0f60a0bcc1d71df640189fe621f55417e77d2ccf451,fc2dd712d76543b4b46edac4fb9626f7d178171fb9f769122c1ad2a857c06e74,fc90bcc14e1e806d1758056d1ba382013f02fa2d5db365e95832301cd00a470d
"0","104134","4","0","16","0","0","0","0","0","精靈樹之弓","0.8","0","0","弓","0","0","0","0","12","1"
"0","104161","4","1.2","12.8","0","0","0","0","0","緋龍戟","0","0","0","戟","0","0","0","0","0","0"
"0","104162","4","1","13.6","0","0","0","0","0","皇后之矛","0.4","0","0","戟","0","0","0","0","0","0"
"0","104163","4","0.6","17","0","0","0","0","0","暴風權杖","0.4","0","1","戟","0","0","0","0","0","0"
"0","104164","4","0.6","16","0","0","0","0.6","0","蓋亞戰斧","0.4","0","0","槍","0","0","0","0","0","0"
"0","104191","4","0","18.2","0","0","0","0","0","紫龍斧","0","0","0","斧","0","0","0","0","0","0"
"0","104192","4","0","19.4","0","0","0","0","0","地獄火之斧","0","0","0","斧","0","0","0","0","0","0"
"0","104193","4","0","22.8","0","0","0","0","0","戰女王之烈斧","0","0","0","斧","0","0","0","0","0","0"
"0","104194","4","0","24","0","0","0","0","0","水靈破壞者","0","0","2","斧","0","0","0","0","0","0"
"0","104221","4","0","0","0","0","0","0","0","狂怒之杖","0","0","0","攻擊法杖","0","0","0","18.2","0","0"
"0","104222","4","0","0","0","0","0","0","0.2","太陽之杖","0","0","0","攻擊法杖","0","0","0","18.4","0","0"
"0","104223","4","0","0","0","1","0","0","0","司法之神的錫杖","0","0","0","攻擊法杖","0","0","0","20.8","0","0"
"0","104224","4","0","0","0","1","0","0","0.2","大惡魔法杖","0","0","0","攻撃杖","0","0","0","21.6","20","0"
"0","104251","4","0","0","0","0","0","0","0","月光之杖","0.8","0","0","回復法杖","0","0","0","14.6","0","0"
"0","104252","4","0","0","0","0","0","0","0","生命之杖","0.8","0","0","回復法杖","0","0","3","13.4","0","0"
"0","104253","4","0","0","0","0","0","0","0","不死鳥之杖","0.8","0","0","回復法杖","1","0","0","15.4","0","0"
"0","104254","4","0","0","0","0","0","0","0","大天使之杖","0.8","0","0","回復杖","0","0","1","17.2","20","0"
"0","104281","4","0.4","4","0","0","0","0","0","隱身鎧衣","0.4","90","0","輕型鎧甲","0","0","0","0","0","0"
"0","104282","4","0.6","5","5","0","0","0","0","祕銀脛甲","0.4","50","0","輕型鎧甲","0","0","0","0","0","0"
"0","104283","4","1","7","0","0","0","0","0","十字軍板甲","0.8","30","2","輕型鎧甲","0","0","0","0","0","0"
"0","104284","4","0.8","8.8","0","0","0","0","0","緋紅鎧甲","0.6","32","2","輕型鎧甲","0","0","0","0","0","0"
"0","104311","4","1","0","0","0","0","0","0","天使盔甲","0.8","90","0","重型鎧甲","0","0","0","0","0","0"
"0","104312","4","0.8","0","0","0","0","0","0","朱紅鎧甲","0.8","60","0","重型鎧甲","0","0","0","0","80","0"
"0","104313","4","0.8","0","0","0","0","0","0","紫羅蘭盔甲","2","60","0","重型鎧甲","0","0","0","0","0","0"
"0","104314","4","1.4","0","0","0","0","0","0.2","龍威戰甲","2","20","0","重型鎧甲","0","0","0","0","0","0"
"0","104341","4","0.4","2","0","0","0","0","0","月下之法衣","0.4","72","0","衣服","0","0","0","0","65","0"
"0.2","104342","4","1","7","0","0","0","0","0","隱者服飾","0.6","36","0","衣服","0","0","0","0","0","0"
"0","104343","4","0.6","9","0","0","0","0","0","蒼天長袍","0.4","40","2","衣服","0","0","0","0","0","0"
"0","104344","4","1.4","6","0","0","0","0","0","暗黑懼袍","0","40","0","衣服","0","0","0","0","50","0"
"0","104371","4","0.4","0","0","0","0","0.8","0","大魔導師長袍","0.8","33","0","魔法服","0","0","0","9.4","0","0"
"0","104372","4","0.4","0","0","0","0","0","0","聖者長袍","0.8","48","0","魔法服","0","0","1","7.4","0","0"
"0","104373","4","0.8","0","0","0","0","0","0","翠綠靈衣","1.2","40","0","魔法服","0","0","0.6","5","0","0"
"0","104401","4","0.8","3.6","0","0","0","0","0.8","女帝之盾","0.8","33","0","盾","0","0","0","0","0","0"
"0","104402","4","0.8","10","0","0","0","0","0.6","守護者之盾","0.8","0","0","盾","0","0","0","0","0","0"
"1.2","104431","4","0.8","1.8","0","0","0","0","0","聖騎士脛甲","0.4","33","0","鞋","0","0","0","0","0","0"
"1","104432","4","0.6","0","0","0","0","0","0","天使之靴","0.6","44","0","鞋","0","0","3","0","0","0"
"1","104433","4","0","7.6","0","0","0","0","0","妖精護靴","0.6","0","0","鞋","0","0","2","0","0","0"
"0","104461","4","0.8","0","0","0","0","0","0","巫師靴","1.2","33","0","魔法鞋","0","0","0","5.4","0","0"
"0","104462","4","0.2","0","0","0","0","0","0","死靈術士之靴","2.4","20","0","魔法鞋","0","0","0","3","40","0"
"0","104463","4","0","0","0","1.4","0","0","0","寶瓶之靴","1","8","0","魔法鞋","0.4","0","0","10","0","0"
"0","104491","4","0.8","3.6","0","0","0","0","0","羽翼圓舞曲","0","98","0","頭盔","0","0","0","0","0","0"
"0","104521","4","0","0","0","0","0","0","0","巫師兜帽","1.6","33","0","魔法帽","0","0","0","7.4","0","0"
"0","104522","4","0","0","4","1","0","0","0","法王兜帽","0.8","18","0","魔法帽","0","0","0","9","0","0"
"0","104523","4","0.6","0","0","1","0","0","0","福音之冠","1","20","0","魔法帽","0","0","0","9","0","0"
"0","104551","4","0.4","13.2","0","0","0","1","0","元素之心","0","0","2","攻擊配件","0","0","0","0","0","0"
"0","104552","4","0","14","0","0","0","0","0","太陽的護身符","0.4","0","2","攻擊配件","0","0","2","0","0","0"
"0","104553","4","0","14.8","0","0","0","0","0","焰帝的戒指","0","40","2.4","攻擊配件","0","0","0","0","0","0"
"0.4","104554","4","0","10.8","0","0","0","0","0","貓神的項墜","0","0","1.6","命中アクセサリ","0","0","0","0","0","2"
"0","104581","4","1","0","0","0","0","1","0","替身手環","1.2","26","0","防禦配件","0","0","0","2","0","0"
"0","104582","4","1.8","0","0","0","0","0","0","月之手鍊","1","60","0","防禦配件","0","0","0","0","0","0"
"0","104583","4","1.2","0","0","0","0","0","0","聖信徒的項墜","1.2","40","0","防禦配件","0","0","2","0","0","0"
"0","104611","4","0","0","3","1.2","0","1","0","新月的嘆息","0","10","0","魔法配件","0","0","0","9.2","0","0"
"0","104612","4","0","0","0","1.6","0","0","0","龍之淚","0","24","0","魔法配件","0","0","0","14","24","0"
"0","104613","4","0","0","3.2","2","0","0","0","大賢者的寶珠","0","0","0","魔法配件","0","0","0","16","0","0"
"0","105011","5","0","21","0","0","0","0","0","雷霆神鋒","0","24","2","劍","0","0","0","0","0","0.6"
"0","105012","5","0","23","0","0","0","0","0","天開之聖劍","0","24","0","剣","0","0","0","0","0","0.6"
"0","105013","5","0","24","1.6","0","0","0","0","罪過之大劍","0","28","0","剣","0","0","0","0","0","0"
"0","105014","5","0","26.4","0","0","0","0","0","神湊劍水之統治者","0","32","0.8","剣","0","0","0","0","0","0"
"0","105015","5","0","29","0","0","0","0","0","霸王光龍劍","0","12","2","剣","0","0","0","0","0","0"
"0","105016","5","0","30.6","0","0","0","0","0","星核劍艾爾茲修奈德","0","16","2.8","剣","0","0","0","0","0","0"
"0","105017","5","0","33.4","0","0","0","0","0","神兔之大劍","0","12","3.2","剣","0","0","0","0","0","0"
"0","105041","5","0","23.6","0","0","0","0","0","百華白櫻刀","0","0","2.4","刀","0","0","0","0","0","0.6"
"0","105042","5","0","24","0","0","0","0","0","流禍之蒼刃","0","0","2.4","刀","0","0","1.2","0","0","0"
"0","105043","5","0","25","0","0","0","0","0.4","妖刀血鴉","0","0","2.8","刀","0","0","0","0","0","0"
"0","105044","5","0","26.8","0","0","0","0","0","焰神刀伊格尼斯","0","16","3.2","刀","0","0","0","0","0","0"
"0","105045","5","0.8","24","0","0","0","0","0","翠風神之太刀","0","20","2","刀","0","0","0","0","0","0"
"0","105046","5","0","30","0","0","0","0","0","迎神的枝刃刀","0","0","5","刀","0","0","0","0","0","0.4"
"0","105047","5","0","34.4","0","0","0","0","0","旺鯉之神刀","0","0","4","刀","0","0","0","0","0","0"
"0","105071","5","0","20","0","0","0","0","0","翡翠匕首","0","24","4","短劍","0","0","0","0","30","0"
"0","105072","5","0","23","0","0","0","0.4","0","熔岩烈鋒","0","8","4","短剣","0","0","0","0","0","0"
"0","105073","5","0","24","0","0","0","0","0","常春國短劍","0","12","3.2","短剣","0","0","0","0","24","0"
"0","105074","5","0","24.8","1.2","0","0","0","0","天雷之雙神劍","0","22","4","短剣","0","0","0","0","0","0"
"0","105075","5","0","29.2","0","0","0","0","0","天黑劍奧比修斯","0","0","4","短剣","0","0","0","0","0","0"
"0","105076","5","0","32.2","0","0","0","0","0","獄炎龍爪刃","0","0","2.8","短剣","0","0","0","0","0","0"
"0","105077","5","0","30.6","0","0","0","0","0","冥刃‧鴉天狗","0","0","6","短剣","0","0","0","0","0","0.8"
"0","105101","5","0","24","0","0","0","0","0","月之拳套","0","0","1.2","拳","0","0","0","0","0","0.6"
"0","105102","5","0","26","0","0","0","0","0","深紅之爪","0","0","3.2","拳","0","0","0","0","0","0"
"0","105103","5","0.6","24","0","0","0","0","0","冥河之爪","0","0","2.8","拳","0","0","0","0","0","0"
"0","105104","5","0.8","24.8","0","0","0","0","0","嵐神風暴護手","0","0","3.2","拳","0","0","0","0","0","0"
"0","105105","5","0","22.2","0","0","0","0","0","極闇爪血腥嚎叫","1.2","0","6","拳","0","0","0","0","0","0"
"0","105106","5","0","30.8","0","0","0","0","0","星核拳艾爾茲羅亞","0","0","6","拳","0","0","0","0","0","0"
"0","105107","5","0.8","26.6","0","0","0","0","0","通天手甲‧犀打","0.6","0","5.6","拳","0","0","0","0","0","0"
"0","105131","5","0","20","0","0","0","0.4","0","白銀大翼弓","0.8","0","0.8","弓","0","0","0","0","0","0"
"0","105132","5","0","22","0","0","0","0","0.4","深淵之弓","0.6","0","1.4","弓","0","0","0","0","0","0"
"0","105133","5","0","25.2","0","0","0","0","0","紅天弓","0","0","3","弓","0","0","0","0","0","0.6"
"0","105134","5","0.4","26.4","0","0","0","0","0","裝號弓天帝殞落","0.4","0","0","弓","0","0","0","0","0","0"
"0","105135","5","0.6","27.4","0","0","0","0","0","冰淚弓寒霜之淚","0.2","0","0","弓","0","0","0","0","0","0"
"0","105136","5","0.8","27.8","0","0","0","0","0","星核弓艾爾茲波根","0.4","0","0","弓","0","0","0","0","0","0"
"0","105137","5","0","32","0","0","0","0","0","天穿之隼弓","0.4","0","4.4","弓","0","0","0","0","0","0"
"0","105161","5","0.8","19.6","0","0","0","0","0","零霜之槍","0.4","0","2","槍","0","0","0","0","0","0"
"0.4","105162","5","0.8","18.4","0","0","0","0","0","雄風刺針","0.6","0","0","槍","0","0","0","0","0","0"
"0","105163","5","0.8","20.4","0","0","0","0","0","護天之聖槍","0.8","0","0","槍","0","0","0","0","0","0"
"0","105164","5","0.6","22.6","0","0","0","0","0.4","冥神槍毀滅苦痛","0.6","0","0","槍","0","0","0","0","0","0"
"0","105165","5","0","28.2","0","0","0","0","0","豪炎槍日珥","0.6","0","0","槍","0","0","0","0","0","0"
"0","105166","5","1","25.4","0","0","0","0","0","星核槍艾爾茲柏格","0","30","0","槍","0","0","0","0","0","0"
"0","105167","5","0.6","27.8","0","0","0","0","0","聖鹿槍阿爾瑪貝納德","0","50","0","弓","0","0","0","0","0","0"
"0","105191","5","0","24","0","0","0","0","0.4","死靈之斧","0","0","0","斧","0","0","0","0","0","0.2"
