7df11f4224b7a392c217d704a511eef15c496a47a358f238603c5131613df891,89c254520924c6079b1e1c674c1d58a5b624a25b96bf6bca6b9f345eb36094fb,d270ea6e740dc6706f4cdecbd5dff2ae29870c4c05a7094314b1494fc1c9a6d4,9234739942a5411906bed9f104077cfb6dd1054ff4ddf3371672690fd6b3ff55,2e74f2e1af7c3262470a0c8142dbbfb242c0b16f25b0619a63c2ead0889546c8,65ed738213d6e516f354332dac29e8013da78d00c71e18f8af3fecf05ceda113,62f2881d88069c127f15aae6d0e0739da02155d2702cb524eb69a6db3698387c,d6d53ffe14433aaa48aadfde70815307062faba670719613df124c11e2d87636,b84e564c9b04b1ea6574fda7602033e582616f025ccab57dccb3197e61b31281,e03e42c611749a7262205c72dc497b411159d7866c6cd7b05afa4208ec6acefb,7df9861f11523474b3838e76cff4a242243f894d82b2be322d958d5b5a184592,3980969d4f5bf59acb5d50bcff29318174f061b1c0fd06d42dced3e7d5eec52c,9f388fb023e995205033e860ffdccabd5ba04c73b3d74297d468b41b5b528fcf,e3f525823860821574b4d57b3fac385a857b93c1be89f492e9de4f556b78fc76,45b121c295021970885e9ff3229acd0259577fccbe3ee3bd7c9dca33f0f5c350
"0","61014401","0","0","102404002","0","610144005","0","0","610144405","0","0","0","16","1"
"0","61014401","0","0","102404003","0","610144006","0","0","610144406","0","0","0","16","1"
"0","61014401","0","0","102404004","0","610144007","0","0","610144504","0","0","0","16","1"
"0","61014401","0","0","102404005","0","610144008","0","0","610144505","0","0","0","16","1"
"0","61014401","0","0","102404006","0","610144009","0","0","610144506","0","0","0","16","1"
"0","61014601","0","0","102405001","0","610146004","0","0","610146404","0","0","0","16","1"
"0","61014601","0","0","102405002","0","610146005","0","0","610146405","0","0","0","16","1"
"0","61014601","0","0","102405003","0","610146006","0","0","610146406","0","0","0","16","1"
"0","61014601","0","0","102405004","0","610146007","0","0","610146504","0","0","0","16","1"
"0","61014601","0","0","102405005","0","610146008","0","0","610146505","0","0","0","16","1"
"0","61014601","0","0","102405006","0","610146009","0","0","610146506","0","0","0","16","1"
"0","61014801","0","0","102406001","0","610148004","0","0","610148404","0","0","0","16","1"
"0","61014801","0","0","102406002","0","610148005","0","0","610148405","0","0","0","16","1"
"0","61014801","0","0","102406003","0","610148006","0","0","610148406","0","0","0","16","1"
"0","61014801","0","0","102406004","0","610148007","0","0","610148504","0","0","0","16","1"
"0","61014801","0","0","102406005","0","610148008","0","0","610148505","0","0","0","16","1"
"0","61014801","0","0","102406006","0","610148009","0","0","610148506","0","0","0","16","1"
"0","61015001","0","0","102407001","0","610150004","0","0","610150404","0","0","0","16","4"
"0","61015001","0","0","102407002","0","610150005","0","0","610150405","0","0","0","16","4"
"0","61015001","0","0","102407003","0","610150006","0","0","610150406","0","0","0","16","4"
"0","61015001","0","0","102407004","0","610150007","0","0","610150504","0","0","0","16","4"
"0","61015001","0","0","102407005","0","610150008","0","0","610150505","0","0","0","16","4"
"0","61015001","0","0","102407006","0","610150009","0","0","610150506","0","0","0","16","4"
"0","0","0","0","102691001","0","120690033","0","0","102690311","0","0","0","0","1"
"0","0","0","0","102701001","0","120700033","0","0","102700311","0","0","0","0","1"
"0","0","0","0","401705101","0","401705101","0","0","401705112","0","0","0","9","1"
"0","0","0","0","401705102","0","401705102","0","0","401705113","0","0","0","9","1"
"0","0","0","0","401705105","0","401705105","0","0","401705114","0","0","0","9","1"
"0","0","0","0","401705106","0","401705106","0","0","401705115","0","0","0","9","1"
"0","0","0","0","401705107","0","401705107","0","0","401705116","0","0","0","9","1"
"0","0","0","0","401705201","0","401705201","0","0","401705212","0","0","0","9","1"
"0","0","0","0","401705202","0","401705202","0","0","401705213","0","0","0","9","1"
"0","0","0","0","401705205","0","401705205","0","0","401705214","0","0","0","9","1"
"0","0","0","0","401705206","0","401705206","0","0","401705215","0","0","0","9","1"
"0","0","0","0","401705207","0","401705207","0","0","401705216","0","0","0","9","1"
"0","0","0","0","401705301","0","401705301","0","0","401705312","0","0","0","9","1"
"0","0","0","0","401705302","0","401705302","0","0","401705313","0","0","0","9","1"
"0","0","0","0","401705305","0","401705305","0","0","401705314","0","0","0","9","1"
"0","0","0","0","401705306","0","401705306","0","0","401705315","0","0","0","9","1"
"0","0","0","0","401705307","0","401705307","0","0","401705316","0","0","0","9","1"
"0","0","0","0","401705401","0","401705401","0","0","401705412","0","0","0","9","1"
"0","0","0","0","401705402","0","401705402","0","0","401705413","0","0","0","9","1"
"0","0","0","0","401705405","0","401705405","0","0","401705414","0","0","0","9","1"
"0","0","0","0","401705406","0","401705406","0","0","401705415","0","0","0","9","1"
"0","0","0","0","401705407","0","401705407","0","0","401705416","0","0","0","9","1"
"0","0","0","0","401705501","0","401705501","0","0","401705512","0","0","0","9","1"
"0","0","0","0","401705502","0","401705502","0","0","401705513","0","0","0","9","1"
"0","0","0","0","401705505","0","401705505","0","0","401705514","0","0","0","9","1"
"0","0","0","0","401705506","0","401705506","0","0","401705515","0","0","0","9","1"
"0","0","0","0","401705507","0","401705507","0","0","401705516","0","0","0","9","1"
"0","0","0","0","401705601","0","401705601","0","0","401705612","0","0","0","9","1"
"0","0","0","0","401705602","0","401705602","0","0","401705613","0","0","0","9","1"
"0","0","0","0","401705605","0","401705605","0","0","401705614","0","0","0","9","1"
"0","0","0","0","401705606","0","401705606","0","0","401705615","0","0","0","9","1"
"0","0","0","0","401705607","0","401705607","0","0","401705616","0","0","0","9","1"
"0","0","0","0","401705701","0","401705701","0","0","401705712","0","0","0","9","1"
"0","0","0","0","401705702","0","401705702","0","0","401705713","0","0","0","9","1"
"0","0","0","0","401705705","0","401705705","0","0","401705714","0","0","0","9","1"
"0","0","0","0","401705706","0","401705706","0","0","401705715","0","0","0","9","1"
"0","0","0","0","401705707","0","401705707","0","0","401705716","0","0","0","9","1"
"0","0","0","0","401706101","0","401706101","0","0","401706109","0","0","0","9","1"
"0","0","0","0","401706102","0","401706102","0","0","401706110","0","0","0","9","1"
"0","0","0","0","401706103","0","401706103","0","0","401706111","0","0","0","9","1"
"0","0","0","0","401706104","0","401706104","0","0","401706112","0","0","0","9","1"
"0","0","0","0","401706108","0","401706108","0","0","401706113","0","0","0","9","1"
"0","0","0","0","401706201","0","401706201","0","0","401706209","0","0","0","9","1"
"0","0","0","0","401706202","0","401706202","0","0","401706210","0","0","0","9","1"
"0","0","0","0","401706203","0","401706203","0","0","401706211","0","0","0","9","1"
"0","0","0","0","401706204","0","401706204","0","0","401706212","0","0","0","9","1"
"0","0","0","0","401706208","0","401706208","0","0","401706213","0","0","0","9","1"
"0","0","0","0","401706301","0","401706301","0","0","401706309","0","0","0","9","1"
"0","0","0","0","401706302","0","401706302","0","0","401706310","0","0","0","9","1"
"0","0","0","0","401706303","0","401706303","0","0","401706311","0","0","0","9","1"
"0","0","0","0","401706304","0","401706304","0","0","401706312","0","0","0","9","1"
"0","0","0","0","401706308","0","401706308","0","0","401706313","0","0","0","9","1"
"0","0","0","0","401706401","0","401706401","0","0","401706409","0","0","0","9","1"
"0","0","0","0","401706402","0","401706402","0","0","401706410","0","0","0","9","1"
"0","0","0","0","401706403","0","401706403","0","0","401706411","0","0","0","9","1"
"0","0","0","0","401706404","0","401706404","0","0","401706412","0","0","0","9","1"
"0","0","0","0","401706408","0","401706408","0","0","401706413","0","0","0","9","1"
"0","0","0","0","401706501","0","401706501","0","0","401706509","0","0","0","9","1"
"0","0","0","0","401706502","0","401706502","0","0","401706510","0","0","0","9","1"
"0","0","0","0","401706503","0","401706503","0","0","401706511","0","0","0","9","1"
"0","0","0","0","401706504","0","401706504","0","0","401706512","0","0","0","9","1"
"0","0","0","0","401706508","0","401706508","0","0","401706513","0","0","0","9","1"
"0","0","0","0","401706601","0","401706601","0","0","401706609","0","0","0","9","1"
"0","0","0","0","401706602","0","401706602","0","0","401706610","0","0","0","9","1"
"0","0","0","0","401706603","0","401706603","0","0","401706611","0","0","0","9","1"
"0","0","0","0","401706604","0","401706604","0","0","401706612","0","0","0","9","1"
"0","0","0","0","401706608","0","401706608","0","0","401706613","0","0","0","9","1"
"0","0","0","0","401706701","0","401706701","0","0","401706709","0","0","0","9","1"
"0","0","0","0","401706702","0","401706702","0","0","401706710","0","0","0","9","1"
"0","0","0","0","401706703","0","401706703","0","0","401706711","0","0","0","9","1"
"0","0","0","0","401706704","0","401706704","0","0","401706712","0","0","0","9","1"
"0","0","0","0","401706708","0","401706708","0","0","401706713","0","0","0","9","1"
"0","0","0","0","401707101","0","401707101","0","0","401707109","0","0","0","9","4"
"0","0","0","0","401707102","0","401707102","0","0","401707110","0","0","0","9","4"
"0","0","0","0","401707103","0","401707103","0","0","401707111","0","0","0","9","4"
"0","0","0","0","401707104","0","401707104","0","0","401707112","0","0","0","9","4"
"0","0","0","0","401707105","0","401707105","0","0","401707113","0","0","0","9","4"
"0","0","0","0","401707201","0","401707201","0","0","401707209","0","0","0","9","4"
"0","0","0","0","401707202","0","401707202","0","0","401707210","0","0","0","9","4"
"0","0","0","0","401707203","0","401707203","0","0","401707211","0","0","0","9","4"
"0","0","0","0","401707204","0","401707204","0","0","401707212","0","0","0","9","4"
"0","0","0","0","401707205","0","401707205","0","0","401707213","0","0","0","9","4"
"0","0","0","0","401707301","0","401707301","0","0","401707309","0","0","0","9","4"
"0","0","0","0","401707302","0","401707302","0","0","401707310","0","0","0","9","4"
"0","0","0","0","401707303","0","401707303","0","0","401707311","0","0","0","9","4"
"0","0","0","0","401707304","0","401707304","0","0","401707312","0","0","0","9","4"
"0","0","0","0","401707305","0","401707305","0","0","401707313","0","0","0","9","4"
"0","0","0","0","401707401","0","401707401","0","0","401707409","0","0","0","9","4"
"0","0","0","0","401707402","0","401707402","0","0","401707410","0","0","0","9","4"
"0","0","0","0","401707403","0","401707403","0","0","401707411","0","0","0","9","4"
"0","0","0","0","401707404","0","401707404","0","0","401707412","0","0","0","9","4"
"0","0","0","0","401707405","0","401707405","0","0","401707413","0","0","0","9","4"
"0","0","0","0","401707501","0","401707501","0","0","401707509","0","0","0","9","4"
"0","0","0","0","401707502","0","401707502","0","0","401707510","0","0","0","9","4"
"0","0","0","0","401707503","0","401707503","0","0","401707511","0","0","0","9","4"
"0","0","0","0","401707504","0","401707504","0","0","401707512","0","0","0","9","4"
"0","0","0","0","401707505","0","401707505","0","0","401707513","0","0","0","9","4"
"0","0","0","0","401707601","0","401707601","0","0","401707609","0","0","0","9","4"
"0","0","0","0","401707602","0","401707602","0","0","401707610","0","0","0","9","4"
"0","0","0","0","401707603","0","401707603","0","0","401707611","0","0","0","9","4"
"0","0","0","0","401707604","0","401707604","0","0","401707612","0","0","0","9","4"
"0","0","0","0","401707605","0","401707605","0","0","401707613","0","0","0","9","4"
"0","0","0","0","401707701","0","401707701","0","0","401707709","0","0","0","9","4"
"0","0","0","0","401707702","0","401707702","0","0","401707710","0","0","0","9","4"
"0","0","0","0","401707703","0","401707703","0","0","401707711","0","0","0","9","4"
"0","0","0","0","401707704","0","401707704","0","0","401707712","0","0","0","9","4"
"0","0","0","0","401707705","0","401707705","0","0","401707713","0","0","0","9","4"
"0","0","0","810100107","430001001","1","810010011","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001002","1","810010021","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001003","1","810010031","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001004","1","810010041","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001005","1","810010051","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001006","1","810010061","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001007","1","810010071","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001008","1","810010081","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001009","1","810010091","0","0","810100106","0","0","0","43","1"
"0","0","0","810101003","430001010","1","810010101","4","0","810101002","810101004","0","0","43","1"
"0","0","0","810100107","430001011","1","810010111","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001012","1","810010121","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001013","1","810010131","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001014","1","810010141","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001015","1","810010151","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001016","1","810010161","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001017","1","810010171","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001018","1","810010181","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001019","1","810010191","0","0","810100106","0","0","0","43","1"
"0","0","0","810102003","430001020","1","810010201","1","0","810102002","810102004","0","0","43","1"
"0","0","0","810100107","430001021","1","810010211","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001022","1","810010221","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001023","1","810010231","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001024","1","810010241","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001025","1","810010251","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001026","1","810010261","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001027","1","810010271","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001028","1","810010281","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001029","1","810010291","0","0","810100106","0","0","0","43","1"
"0","0","0","810103003","430001030","1","810010301","1","0","810103002","810103004","0","0","43","1"
"0","0","0","810103107","430001031","1","810010311","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001032","1","810010321","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001033","1","810010331","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001034","1","810010341","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001035","1","810010351","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001036","1","810010361","2","0","810103106","810103606","0","0","43","1"
"0","0","0","810103107","430001037","1","810010371","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001038","1","810010381","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001039","1","810010391","0","0","810103106","0","0","0","43","1"
"0","0","0","810104003","430001040","1","810010401","1","0","810104002","0","0","0","43","1"
"0","0","0","810103107","430001041","1","810010411","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001042","1","810010421","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001043","1","810010431","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001044","1","810010441","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001045","1","810010451","0","0","810103106","0","0","0","43","1"
"810104607","0","0","810103107","430001046","1","810010461","2","0","810103106","810104606","0","2","43","1"
"0","0","0","810103107","430001047","1","810010471","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001048","1","810010481","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001049","1","810010491","0","0","810103106","0","0","0","43","1"
"0","0","0","810105003","430001050","1","810010501","1","0","810105002","810105004","0","0","43","1"
"0","0","0","810100107","430001051","1","820010011","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001052","1","820010021","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001053","1","820010031","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001054","1","820010041","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001055","1","820010051","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001056","1","820010061","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001057","1","820010071","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001058","1","820010081","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001059","1","820010091","0","0","810100106","0","0","0","43","1"
"0","0","0","820101003","430001060","1","820010101","0","0","820101002","0","0","0","43","1"
"0","0","0","810100107","430001061","1","820010111","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001062","1","820010121","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001063","1","820010131","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001064","1","820010141","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001065","1","820010151","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001066","1","820010161","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001067","1","820010171","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001068","1","820010181","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001069","1","820010191","0","0","810100106","0","0","0","43","1"
"0","0","0","820102003","430001070","1","820010201","1","0","820102002","820102004","0","0","43","1"
"0","0","0","810100107","430001071","1","820010211","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001072","1","820010221","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001073","1","820010231","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001074","1","820010241","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001075","1","820010251","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001076","1","820010261","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001077","1","820010271","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001078","1","820010281","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001079","1","820010291","0","0","810100106","0","0","0","43","1"
"0","0","0","820103006","430001080","1","820010301","1","0","820103005","820103007","0","0","43","1"
"0","0","0","810103107","430001081","1","820010311","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001082","1","820010321","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001083","1","820010331","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001084","1","820010341","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001085","1","820010351","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001086","1","820010361","2","0","810103106","820103606","0","0","43","1"
"0","0","0","810103107","430001087","1","820010371","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001088","1","820010381","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001089","1","820010391","0","0","810103106","0","0","0","43","1"
"0","0","0","820104006","430001090","1","820010401","1","0","820104005","820104007","0","0","43","1"
"0","0","0","810103107","430001091","1","820010411","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001092","1","820010421","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001093","1","820010431","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001094","1","820010441","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001095","1","820010451","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001096","1","820010461","2","0","810103106","820104606","0","0","43","1"
"0","0","0","810103107","430001097","1","820010471","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001098","1","820010481","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001099","1","820010491","0","0","810103106","0","0","0","43","1"
"0","0","0","820105003","430001100","1","820010501","0","0","820105002","0","0","0","43","1"
"0","0","0","810100107","430001101","1","830010011","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001102","1","830010021","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001103","1","830010031","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001104","1","830010041","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001105","1","830010051","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001106","1","830010061","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001107","1","830010071","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001108","1","830010081","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001109","1","830010091","0","0","810100106","0","0","0","43","1"
"0","0","0","830101003","430001110","1","830010101","0","0","830101002","0","0","0","43","1"
"0","0","0","810100107","430001111","1","830010111","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001112","1","830010121","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001113","1","830010131","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001114","1","830010141","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001115","1","830010151","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001116","1","830010161","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001117","1","830010171","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001118","1","830010181","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001119","1","830010191","0","0","810100106","0","0","0","43","1"
"0","0","0","830102005","430001120","1","830010201","0","0","830102004","0","0","0","43","1"
"0","0","0","810100107","430001121","1","830010211","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001122","1","830010221","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001123","1","830010231","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001124","1","830010241","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001125","1","830010251","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001126","1","830010261","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001127","1","830010271","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001128","1","830010281","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001129","1","830010291","0","0","810100106","0","0","0","43","1"
"0","0","0","830103003","430001130","1","830010301","1","0","830103002","830103004","0","0","43","1"
"0","0","0","810103107","430001131","1","830010311","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001132","1","830010321","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001133","1","830010331","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001134","1","830010341","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001135","1","830010351","0","0","810103106","0","0","0","43","1"
"0","0","0","830103607","430001136","1","830010361","2","0","810103106","830103606","0","0","43","1"
"0","0","0","810103107","430001137","1","830010371","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001138","1","830010381","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001139","1","830010391","0","0","810103106","0","0","0","43","1"
"0","0","0","830104003","430001140","1","830010401","1","0","830104002","830104004","0","0","43","1"
"0","0","0","810103107","430001141","1","830010411","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001142","1","830010421","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001143","1","830010431","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001144","1","830010441","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001145","1","830010451","0","0","810103106","0","0","0","43","1"
"830104607","0","0","810103107","430001146","1","830010461","2","0","810103106","830104606","0","2","43","1"
"0","0","0","810103107","430001147","1","830010471","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001148","1","830010481","0","0","810103106","0","0","0","43","1"
"0","0","0","810103107","430001149","1","830010491","0","0","810103106","0","0","0","43","1"
"0","0","0","830105003","430001150","1","830010501","1","0","830105002","830105004","0","0","43","1"
"0","0","0","810100107","430001151","1","840010011","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001152","1","840010021","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001153","1","840010031","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001154","1","840010041","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001155","1","840010051","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001156","1","840010061","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001157","1","840010071","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001158","1","840010081","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001159","1","840010091","0","0","810100106","0","0","0","43","1"
"0","0","0","840101003","430001160","1","840010101","1","0","840101002","840101004","0","0","43","1"
"0","0","0","810100107","430001161","1","840010111","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001162","1","840010121","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001163","1","840010131","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001164","1","840010141","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001165","1","840010151","0","0","810100106","0","0","0","43","1"
"0","0","0","810100107","430001166","1","840010161","0","0","810100106","0","0","0","43","1"
