c614601bc2fe823ae50b217990598abddff6bcec6f6fdb4641bdb7110cefcd01,afc72b7ae11aff0a001e966acfb3c9b6f4f6cca209190f57e1b4f3f6a98d0f3a,fb98614bd01852e5f8c70de58928f29359752350e06ca9b8ac5837ce68838a12,c12f705bb7e8df2e68f91e23de62d11db9b196cce0064ab089ee746e1f8c8c95,f034afe4bf01c84177c29dbbf6023d00d70268120ab91fd6d0d9ce8ae41226ef,9b0f9ba8a2d4ce2db731729f1681853a7c5d9fc352a1e9830d79206ddefcb2ad,c2a4f7909c9f4db72f8fec268a07e7949311fbd7bdcad6f41c536bc365b37a67,26bfd57814909105b659723e102d48842d75492265ce529db29e2fc434d56dc8,5c26e3351cc48b0f1c14dc684617a96dfe6da30d6bb7e6db2425538a15976aad,43ba0872d3abac2ef709929a48d582b1d39e2cfd432ea6e442fb99dbb9d92925,844ce8a2b317cf93a08045d646b9c37e3f9efc2993d156c6eae59687752f6c10,4da92618c8020872aa513f6f99f1b5ef4d3d8c60dac98997ff55f659ecb4b2d7,3ec80a6ced14be237310302e0f5cc8f2f680444c62b8bf8fe9517b3c5f03754f,f033fb12426b7761f0280c93b820eb04ad52e40b11dce9f929e8673518322823,0876fa7ce72f5677a0e77d469e91054052497a9ad23232500e3a1f63eb804c5f,a2781c27f86d30f89f79349df1cea37feeb5e9afd6b59d3687d35c379553679f,98b1c6a714e86ba8fb1f275a7e6ecd06ded8ceb9449578b55cc1a93e18f525d2,3e575a46f7a73fa7103570de5fd44f2ce21a9b92c1a329ae5ec438979255a982,d927e49bbc3064fe2fb92e730693b237b31181634245bf598d22769d64fc89b8,2c513c3892527a1eb5377bbc14600aafffc2ae24eefe57997a7bd3f6cc7cafd3,cedd424d16b2a1a51555c73130c62b6207426e18d74aa126ac800233bc415677,c0607ceb4301c2cd839a33282ff4013dc75c0ea1946087db8167b891fb0941e1,01dd2a9b51c6b558b67392ff29302aaafbc3130fd13495ded5405862ab5ee4fa,af645258f43255589fbdf040794e9c386a1b32bca1959e2a60af21c4bf78cdfc,94a94300e632486fd49d04dfed1cb5f1a1f7c177c3f62aa8a7984f22ebb039fd,0fe2fc428917bda9dec57c2624d004ce3216e21fbc297fefcf9ff310fb3b7ab8
"103361","","105720404","0","0","","0","105720401","0","150720041","bgm_MC086","105720403","90","bgm_MC086","0","1","15072004","","0","0","105720402","105720405","0","","0","0"
"103361","","105720504","0","0","","0","105720501","0","150720051","bgm_MC086","105720503","90","bgm_MC086","0","1","15072005","","0","0","105720502","105720505","0","","0","0"
"103331","","105720604","0","0","","0","105720601","0","150720061","bgm_MC086","105720603","90","bgm_MC086","0","1","15072006","","0","0","105720602","0","0","","0","0"
"103581","","105730104","0","0","","0","105730101","0","150730011","bgm_MC202","105730103","90","bgm_MC202","0","1","15073001","","0","0","105730102","105730105","0","","0","0"
"103601","","105730204","0","0","","0","105730201","0","150730021","bgm_MC202","105730203","90","bgm_MC202","0","1","15073002","","0","0","105730202","105730205","0","","0","0"
"103581","","0","0","0","","0","105730301","0","150730031","bgm_MC202","105730303","90","bgm_MC202","0","1","15073003","","0","0","105730302","0","0","","0","0"
"103581","","105730404","0","0","","0","105730401","0","150730041","bgm_MC202","105730403","90","bgm_MC202","0","1","15073004","","0","0","105730402","105730405","0","","0","0"
"103602","","105730504","0","0","","0","105730501","0","150730051","bgm_MC202","105730503","90","bgm_MC202","0","1","15073005","","0","0","105730502","105730505","0","","0","0"
"103601","","105740104","0","0","","0","105740101","0","150740011","bgm_MC202","105740103","90","bgm_MC202","0","1","15074001","","0","0","105740102","105740105","0","","0","0"
"103601","","105740204","0","0","","0","105740201","0","150740021","bgm_MC202","105740203","90","bgm_MC202","0","1","15074002","","0","0","105740202","105740205","0","","0","0"
"103581","","0","0","0","","0","105740301","0","150740031","bgm_MC202","105740303","90","bgm_MC202","0","1","15074003","","0","0","105740302","0","0","","0","0"
"103601","","105740404","0","0","","0","105740401","0","150740041","bgm_MC202","105740403","90","bgm_MC202","0","1","15074004","","0","0","105740402","105740405","0","","0","0"
"103581","","105740504","0","0","","0","105740501","0","150740051","bgm_MC202","105740503","90","bgm_MC202","0","1","15074005","","0","0","105740502","105740505","0","","0","0"
"103581","","105750104","0","0","","0","105750101","0","150750011","bgm_MC202","105750103","90","bgm_MC202","0","1","15075001","","0","0","105750102","105750105","0","","0","0"
"103601","","0","0","0","","0","105750201","0","150750021","bgm_MC202","105750203","90","bgm_MC202","0","1","15075002","","0","0","105750202","0","0","","0","0"
"103601","","105750304","0","0","","0","105750301","0","150750031","bgm_MC202","105750303","90","bgm_MC202","0","1","15075003","","0","0","105750302","105750305","0","","0","0"
"103581","","0","0","0","","0","105750402","0","150750041","bgm_MC202","105750403","90","bgm_MC202","0","1","15075004","","0","0","105750401","0","0","","0","0"
"103601","","105760104","0","0","","0","105760101","0","150760011","bgm_MC202","105760103","90","bgm_MC202","0","1","15076001","","0","0","105760102","105760105","0","","0","0"
"103581","","105760204","0","0","","0","105760201","0","150760021","bgm_MC202","105760203","90","bgm_MC202","0","1","15076002","","0","0","105760202","105760205","0","","0","0"
"103581","","0","0","0","","0","105760301","0","150760031","bgm_MC202","105760303","90","bgm_MC202","0","1","15076003","","0","0","105760302","0","0","","0","0"
"103601","","105760404","0","0","","0","105760401","0","150760041","bgm_MC202","105760403","90","bgm_MC202","0","1","15076004","","0","0","105760402","105760405","0","","0","0"
"103601","","105760504","0","0","","0","105760501","0","150760051","bgm_MC202","105760503","90","bgm_MC202","0","1","15076005","","0","0","105760502","105760505","0","","0","0"
"103581","","105770104","0","0","","0","105770101","0","150770011","bgm_MC202","105770103","90","bgm_MC202","0","1","15077001","","0","0","105770102","105770105","0","","0","0"
"103581","","0","0","0","","0","105770201","0","150770021","bgm_MC202","105770203","90","bgm_MC202","0","1","15077002","","0","0","105770202","0","0","","0","0"
"103581","","105770304","0","0","","0","105770301","0","150770031","bgm_MC202","105770303","90","bgm_MC202","0","1","15077003","","0","0","105770302","105770305","0","","0","0"
"103581","","105770404","0","0","","0","105770401","0","150770041","bgm_MC202","105770403","90","bgm_MC202","0","1","15077004","","0","0","105770402","105770405","0","","0","0"
"103581","","0","0","0","","0","105770501","0","150770051","bgm_MC202","105770503","90","bgm_MC202","0","1","15077005","","0","0","105770502","0","0","","0","0"
"103581","","105780104","0","0","","0","105780101","0","150780011","bgm_MC202","105780103","90","bgm_MC202","0","1","15078001","","0","0","105780102","105780105","0","","0","0"
"103581","","0","0","0","","0","105780201","0","150780021","bgm_MC202","0","90","bgm_MC202","0","1","15078002","","0","0","0","0","0","","0","0"
"103581","","105780304","0","0","","0","105780301","0","150780031","bgm_MC202","105780303","90","bgm_MC202","0","1","15078003","","0","0","105780302","105780305","0","","0","0"
"103581","","0","0","0","","0","105780401","0","150780041","bgm_MC202","0","90","bgm_MC202","0","1","15078004","","0","0","0","0","0","","0","0"
"103581","","105780504","0","0","","0","105780501","0","150780051","bgm_MC202","105780503","90","bgm_MC202","0","1","15078005","","0","0","105780502","105780505","0","","0","0"
"103581","","0","0","0","","0","105780601","0","150780061","bgm_MC202","0","90","bgm_MC202","0","1","15078006","","0","0","0","0","0","","0","0"
"103581","","105790104","0","0","","0","105790101","0","150790011","bgm_MC202","105790103","90","bgm_MC202","0","1","15079001","","0","0","105790102","105790105","0","","0","0"
"103581","","0","0","0","","0","105790201","0","150790021","bgm_MC202","0","90","bgm_MC202","0","1","15079002","","0","0","0","0","0","","0","0"
"103601","","105790304","0","0","","0","105790301","0","150790031","bgm_MC202","105790303","90","bgm_MC202","0","1","15079003","","0","0","105790302","105790305","0","","0","0"
"103601","","0","0","0","","0","105790401","0","150790041","bgm_MC202","0","90","bgm_MC202","0","1","15079004","","0","0","0","0","0","","0","0"
"103581","","105790504","0","0","","0","105790501","0","150790051","bgm_MC202","105790503","90","bgm_MC202","0","1","15079005","","0","0","105790502","105790505","0","","0","0"
"103581","","0","0","0","","0","105790601","0","150790061","bgm_MC202","0","90","bgm_MC202","0","1","15079006","","0","0","0","0","0","","0","0"
"103601","","0","0","0","","0","105800101","0","150800011","bgm_MC202","0","90","bgm_MC202","0","1","15080001","","0","0","0","0","0","","0","0"
"103581","","0","0","0","","0","105800201","0","150800021","bgm_MC202","0","90","bgm_MC202","0","1","15080002","","0","0","0","0","0","","0","0"
"103581","","0","0","0","","0","0","0","0","bgm_MC202","0","90","bgm_MC202","0","1","15080003","","0","0","0","0","0","","0","0"
"103581","","0","0","0","","0","0","0","0","bgm_MC202","0","90","bgm_MC202","0","1","15080004","","0","0","0","0","0","","0","0"
