ae572e2e714e1fdab24cc04439a7ff2843862cd4ad635417e79296faad2bf542,b83ea11ddc96e4a4a4ac4bd0fa5566bb82a95ed4f18be2c4786ad4d9e9dd6cc2,90e19067f7ee6a6ac8a307c2fb6906da23c72283bbf5f15b628e7a7d47d1e5dd,f77b2ca16af596d21b90cb9082150ed682c296276e7351e457589f5344ae117a,4d42855741d353e8325dec90e7b441abb11d87d0abc930789be343c265a2e99b,4763838907f5da2d206f2b6409fe52c596abc805c549ffd2f6a73529b246e85b,d02f8b30be447190bb52de46674a44524285d043be55501ec2f086b28bc3328d,239a9ac2beb4777201dd2b4232809ba38de10f60461d586bc9bd3c16d8cc32b1,6bbbf461502d068b725cf81eb5ac09d1b355d16ee41503ebda96eaddf45b2e8a,886365de54125c067f0e5b105d4d3d7f793f5dcc1bf333f71e1f6bb8e214c58b,d0fb52eb074ae0bea24c7857edf982bedd241b6b90210499a94c17f507959d2e,552787314e8857c0b04a8e5f1b53aa257470dda15b632e251b6d4e317c331a48,591091639bb3b8955c1709685da62e9a600f381161f01c42c35fce121f5cfdb5,d07ca4690f18d47ff5d067939368b903c1abffadc11e2f646e453bf3a669658c,f1d9d7f0b852c65e7cd05f1cc525069f68315c6c00666ff5d73762f86efbf544,fc1510791a2cd7e955671da4909cbbb089a916d200fd9bbd64eca2adf159fd50,1bb90f7aafe83d6ce49cb7643e85294d36cc260cbe169a6f544198d3e6c5f26d,c74d6a17c3acb7e8923e708ff874b408a556d915b595287a0ea7e20741f4ba0e
"0","0","7100","8","0","0","0","0","91002","0","39","0","7100","0","0","50","0","0"
"0","0","7200","8","0","0","0","0","91002","0","40","0","7200","0","0","50","0","0"
"0","0","7300","8","0","0","0","0","91002","0","41","0","7300","0","0","50","0","0"
"0","0","7400","8","0","0","0","0","91002","0","42","0","7400","0","0","50","0","0"
"0","0","7500","8","0","0","0","0","91002","0","43","0","7500","0","0","50","0","0"
"0","0","7600","8","0","0","0","0","91002","0","44","0","7600","0","0","50","0","0"
"0","0","7700","8","0","0","0","0","91002","0","45","0","7700","0","0","50","0","0"
"0","0","7800","8","0","0","0","0","91002","0","46","0","7800","0","0","50","0","0"
"0","0","7900","8","0","0","0","0","91002","0","47","0","7900","0","0","50","0","0"
"0","0","8000","8","0","0","0","0","91002","0","48","0","8000","0","0","50","0","0"
"0","0","8100","8","0","0","0","0","91002","0","49","0","8100","0","0","15","0","0"
"0","0","8200","8","0","0","0","0","91002","0","50","0","8200","0","0","15","0","0"
"0","0","8300","8","0","0","0","0","91002","0","51","0","8300","0","0","15","0","0"
"0","0","8400","8","0","0","0","0","91002","0","52","0","8400","0","0","15","0","0"
"0","0","8500","8","0","0","0","0","91002","0","53","0","8500","0","0","15","0","0"
"0","0","8600","8","0","0","0","0","91002","0","54","0","8600","0","0","15","0","0"
"0","0","8700","8","0","0","0","0","91002","0","55","0","8700","0","0","15","0","0"
"0","0","8800","8","0","0","0","0","91002","0","56","0","8800","0","0","15","0","0"
"0","0","8900","8","0","0","0","0","91002","0","57","0","8900","0","0","15","0","0"
"0","0","9000","8","0","0","0","0","91002","0","58","0","9000","0","0","15","0","0"
"0","0","9100","8","0","0","0","0","91002","0","59","0","9100","0","0","15","0","0"
"0","0","9200","8","0","0","0","0","91002","0","60","0","9200","0","0","15","0","0"
"0","0","9300","8","0","0","0","0","91002","0","61","0","9300","0","0","15","0","0"
"0","0","9400","8","0","0","0","0","91002","0","62","0","9400","0","0","15","0","0"
"0","0","9500","8","0","0","0","0","91002","0","63","0","9500","0","0","15","0","0"
"0","0","9600","8","0","0","0","0","91002","0","64","0","9600","0","0","15","0","0"
"0","0","9700","8","0","0","0","0","91002","0","65","0","9700","0","0","15","0","0"
"0","0","9800","8","0","0","0","0","91002","0","66","0","9800","0","0","15","0","0"
"0","0","9900","8","0","0","0","0","91002","0","67","0","9900","0","0","15","0","0"
"0","0","10000","8","0","0","0","0","91002","0","68","0","10000","0","0","15","0","0"
"0","0","10100","8","0","0","0","0","91002","0","69","0","10100","0","0","15","0","0"
"0","0","10200","8","0","0","0","0","91002","0","70","0","10200","0","0","15","0","0"
"0","0","10300","8","0","0","0","0","91002","0","71","0","10300","0","0","15","0","0"
"0","0","10400","8","0","0","0","0","91002","0","72","0","10400","0","0","15","0","0"
"0","0","10500","8","0","0","0","0","91002","0","73","0","10500","0","0","15","0","0"
"0","0","10600","8","0","0","0","0","91002","0","74","0","10600","0","0","15","0","0"
"0","0","10700","8","0","0","0","0","91002","0","75","0","10700","0","0","15","0","0"
"0","0","10800","8","0","0","0","0","91002","0","76","0","10800","0","0","15","0","0"
"0","0","10900","8","0","0","0","0","91002","0","77","0","10900","0","0","15","0","0"
"0","0","11000","8","0","0","0","0","91002","0","78","0","11000","0","0","15","0","0"
"0","0","11100","8","0","0","0","0","91002","0","79","0","11100","0","0","15","0","0"
"0","0","11200","8","0","0","0","0","91002","0","80","0","11200","0","0","15","0","0"
"0","0","11300","8","0","0","0","0","91002","0","81","0","11300","0","0","15","0","0"
"0","0","11400","8","0","0","0","0","91002","0","82","0","11400","0","0","15","0","0"
"0","0","11500","8","0","0","0","0","91002","0","83","0","11500","0","0","15","0","0"
"0","0","11600","8","0","0","0","0","91002","0","84","0","11600","0","0","15","0","0"
"0","0","11700","8","0","0","0","0","91002","0","85","0","11700","0","0","15","0","0"
"0","0","11800","8","0","0","0","0","91002","0","86","0","11800","0","0","15","0","0"
"0","0","11900","8","0","0","0","0","91002","0","87","0","11900","0","0","15","0","0"
"0","0","12000","8","0","0","0","0","91002","0","88","0","12000","0","0","15","0","0"
"0","0","12100","8","0","0","0","0","91002","0","89","0","12100","0","0","15","0","0"
"0","0","12200","8","0","0","0","0","91002","0","90","0","12200","0","0","15","0","0"
"0","0","12300","8","0","0","0","0","91002","0","91","0","12300","0","0","15","0","0"
"0","0","12400","8","0","0","0","0","91002","0","92","0","12400","0","0","15","0","0"
"0","0","12500","8","0","0","0","0","91002","0","93","0","12500","0","0","15","0","0"
"0","0","12600","8","0","0","0","0","91002","0","94","0","12600","0","0","15","0","0"
"0","0","12700","8","0","0","0","0","91002","0","95","0","12700","0","0","15","0","0"
"0","0","12800","8","0","0","0","0","91002","0","96","0","12800","0","0","15","0","0"
"0","0","12900","8","0","0","0","0","91002","0","97","0","12900","0","0","15","0","0"
"0","0","13000","8","0","0","0","0","91002","0","98","0","13000","0","0","15","0","0"
"0","0","13100","8","0","0","0","0","91002","0","99","0","13100","0","0","15","0","0"
"0","0","13200","8","0","0","0","0","91002","0","100","0","13200","0","0","15","0","0"
"0","0","13300","8","0","0","0","0","91002","0","101","0","13300","0","0","15","0","0"
"0","0","13400","8","0","0","0","0","91002","0","102","0","13400","0","0","15","0","0"
"0","0","13500","8","0","0","0","0","91002","0","103","0","13500","0","0","15","0","0"
"0","0","13600","8","0","0","0","0","91002","0","104","0","13600","0","0","15","0","0"
"0","0","13700","8","0","0","0","0","91002","0","105","0","13700","0","0","15","0","0"
"0","0","13800","8","0","0","0","0","91002","0","106","0","13800","0","0","15","0","0"
"0","0","13900","8","0","0","0","0","91002","0","107","0","13900","0","0","15","0","0"
"0","0","14000","8","0","0","0","0","91002","0","108","0","14000","0","0","15","0","0"
"0","0","14100","8","0","0","0","0","91002","0","109","0","14100","0","0","15","0","0"
"0","0","14200","8","0","0","0","0","91002","0","110","0","14200","0","0","15","0","0"
"0","0","14300","8","0","0","0","0","91002","0","111","0","14300","0","0","15","0","0"
"0","0","14400","8","0","0","0","0","91002","0","112","0","14400","0","0","15","0","0"
"0","0","14500","8","0","0","0","0","91002","0","113","0","14500","0","0","15","0","0"
"0","0","14600","8","0","0","0","0","91002","0","114","0","14600","0","0","15","0","0"
"0","0","14700","8","0","0","0","0","91002","0","115","0","14700","0","0","15","0","0"
"0","0","14800","8","0","0","0","0","91002","0","116","0","14800","0","0","15","0","0"
"0","0","14900","8","0","0","0","0","91002","0","117","0","14900","0","0","15","0","0"
"0","0","15000","8","0","0","0","0","91002","0","118","0","15000","0","0","15","0","0"
