12d73c57a39d9d27c7a4af0d0314fcf085f310b156db89ce2c50573d6854ff71,bb66cebd6236536435a1a8e4658ed0096d14b1e4ee7e90bd52b14def775e3ecf,2d09359ad0638bd7e130bef872086208519ec360d728fb10010125f9c3c3878d,20dbfe9ee8946c34eaad90a47ba6764a5eae545c5d621afb7d168203975dd70b,786d2e2bf652a199eae0b454ab0507c91c1f8cf6845837a52fd2d6e0aeef385f,ef17207a8ae1429f1b0685d94b8d073f56468ea0474ab8bbfc6b24d600ca53e8,f8f4db9794a199fcf82aad0b410fd7ef9dae7939756283d5a1ecb3ab033d000e,cfccb04af93e9015e9e974b68549a85629f999bf2205ce0941d15518ea9be039
"100201","2","102252","102251","102371","102461","101611","101611"
"100201","3","103251","102252","102372","102521","102612","102581"
"100201","4","103252","103251","103521","103521","102613","102614"
"100201","5","103222","103252","103371","103461","103612","103581"
"100201","6","104251","103222","103372","103522","103613","103613"
"100201","7","104252","104251","104371","103614","103614","103461"
"100201","8","104253","104252","104372","104461","104611","103614"
"100201","9","104254","104253","104523","104522","104612","104611"
"100201","10","105251","104254","104373","104523","104613","104612"
"100201","11","105252","105251","105371","104373","105581","104613"
"100201","12","105253","105252","105522","105371","105582","105581"
"100201","13","105254","105253","105462","105372","105583","105582"
"100201","14","105255","105254","105374","105373","105584","105583"
"100201","15","105256","105255","105463","105374","105585","105584"
"100201","16","105257","105256","105524","105463","105586","105585"
"100201","17","106251","105257","105464","105524","105587","105586"
"100201","18","106252","106251","106461","105464","106581","105587"
"100201","19","106253","106252","106521","106461","106582","106581"
"100201","20","107251","106253","106462","106372","106583","106582"
"100201","21","107252","107251","107461","106462","107581","106583"
"100201","22","107253","107252","107462","107461","107582","107581"
"100201","23","108251","107253","107463","107462","107583","107582"
"100201","24","108252","108251","108371","107463","108581","107583"
"100201","25","108253","108252","108372","108371","108582","108581"
"100201","26","108254","108253","108373","108372","108583","108582"
"100201","27","109251","108254","108374","108373","108584","108583"
"100201","28","109252","109251","109371","108374","109581","108584"
"100201","29","109253","109252","109372","109371","109582","109581"
"100201","30","109254","109253","109373","109372","109583","109582"
"100201","31","999999","109254","109374","109373","109584","109583"
"100301","1","101011","101011","101281","101401","101071","101581"
"100301","2","102014","102011","102311","102493","101071","101551"
"100301","3","103011","102014","102282","102401","102071","102551"
"100301","4","103012","103011","103311","103581","102582","102552"
"100301","5","103013","103012","103282","103401","103071","103551"
"100301","6","104011","103013","103283","103401","103552","103552"
"100301","7","104012","104011","104311","103553","103072","103582"
"100301","8","104013","104012","104312","104401","104551","103553"
"100301","9","104014","104013","104402","104432","104552","104551"
"100301","10","105011","104014","104284","104402","104554","104552"
"100301","11","105012","105011","105281","104284","105551","104553"
"100301","12","105013","105012","105431","105281","105552","105551"
"100301","13","105014","105013","105343","105282","105553","105552"
"100301","14","105015","105014","105314","105283","105554","105553"
"100301","15","105016","105015","105285","105284","105555","105554"
"100301","16","105017","105016","105286","105285","105556","105555"
"100301","17","106011","105017","105287","105286","105557","105556"
"100301","18","106012","106011","106281","105287","106551","105557"
"100301","19","106013","106012","106282","106281","106552","106551"
"100301","20","107011","106013","106343","106282","106553","106552"
"100301","21","107012","107011","107341","106343","107551","106553"
"100301","22","107013","107012","107342","107341","107552","107551"
"100301","23","108011","107013","107343","107342","107553","107552"
"100301","24","108012","108011","108431","107343","108551","107553"
"100301","25","108013","108012","108492","108431","108552","108551"
"100301","26","108014","108013","108343","108492","108553","108552"
"100301","27","109011","108014","108494","108343","108554","108553"
"100301","28","109012","109011","109401","108494","109551","108554"
"100301","29","109013","109012","109402","109401","109552","109551"
"100301","30","109014","109013","109493","109402","109553","109552"
"100301","31","999999","109014","109494","109493","109554","109553"
"100401","1","101101","101101","101281","101431","101581","101581"
"100401","2","102101","102071","102341","102431","101581","101581"
"100401","3","103071","102101","102342","102432","102581","102581"
"100401","4","103101","103071","103341","103431","102582","102582"
"100401","5","103072","103101","103342","103432","103551","103581"
"100401","6","104101","103072","103343","103432","103552","103582"
"100401","7","104102","104101","104341","103583","103583","103552"
"100401","8","104103","104102","104342","104431","104581","103583"
"100401","9","104104","104103","104343","104432","104582","104581"
"100401","10","105101","104104","104433","104343","104583","104582"
"100401","11","105102","105101","105401","104433","105581","104583"
"100401","12","105103","105102","105312","105401","105552","105581"
"100401","13","105104","105103","105283","105431","105553","105582"
"100401","14","105105","105104","105432","105491","105554","105583"
"100401","15","105106","105105","105345","105432","105555","105584"
"100401","16","105107","105106","105346","105345","105556","105585"
"100401","17","106101","105107","105347","105346","105557","105586"
"100401","18","106102","106101","106281","105347","106551","105587"
"100401","19","106103","106102","106282","106281","106552","106581"
"100401","20","107101","106103","106491","106282","106553","106582"
"100401","21","107102","107101","107281","106491","107551","106583"
"100401","22","107103","107102","107342","107281","107552","107581"
"100401","23","108101","107103","107343","107342","107553","107582"
"100401","24","108102","108101","108281","107343","108551","107583"
"100401","25","108103","108102","108282","108281","108552","108581"
"100401","26","108104","108103","108283","108282","108553","108582"
"100401","27","109101","108104","108284","108283","108554","108583"
"100401","28","109102","109101","109401","108284","109581","108584"
"100401","29","109103","109102","109402","109401","109582","109581"
"100401","30","109104","109103","109343","109402","109583","109582"
"100401","31","999999","109104","109494","109343","109584","109583"
"100501","1","101071","101401","101281","101401","101581","101581"
"100501","2","102013","102491","102281","102431","101581","101581"
"100501","3","103071","102401","102282","102401","102581","102581"
"100501","4","103012","103431","103311","103431","102582","102582"
"100501","5","103072","103401","103282","103401","103581","103581"
"100501","6","104071","103072","103283","103401","103582","103582"
"100501","7","104072","104401","104281","103583","103583","103582"
"100501","8","104073","104072","104432","104401","104581","103583"
"100501","9","104074","104073","104402","104282","104582","104581"
"100501","10","105071","104074","104284","104402","104583","104582"
"100501","11","105072","105071","105311","104284","105581","104583"
"100501","12","105073","105072","105431","105281","105582","105581"
"100501","13","105074","105073","105283","105282","105583","105582"
"100501","14","105075","105074","105432","105283","105584","105583"
"100501","15","105076","105075","105402","105284","105585","105584"
"100501","16","105077","105076","105433","105402","105586","105585"
"100501","17","106071","105077","105403","105433","105587","105586"
"100501","18","106072","106071","106401","105403","106581","105587"
"100501","19","106073","106072","106431","106401","106582","106581"
"100501","20","107071","106073","106491","106431","106583","106582"
"100501","21","107072","107071","107281","106491","107581","106583"
"100501","22","107073","107072","107342","107281","107582","107581"
"100501","23","108071","107073","107343","107342","107583","107582"
"100501","24","108072","108071","108281","107343","108581","107583"
"100501","25","108073","108072","108282","108281","108582","108581"
"100501","26","108074","108073","108283","108282","108583","108582"
"100501","27","109071","108074","108314","108283","108584","108583"
"100501","28","109072","109071","109311","108314","109581","108584"
"100501","29","109073","109072","109312","109311","109582","109581"
"100501","30","109074","109073","109313","109312","109583","109582"
"100501","31","999999","109074","109314","109313","109584","109583"
"100601","1","101251","101251","101371","101521","101611","101581"
"100601","2","102252","102251","102371","102461","101611","101581"
"100601","3","103251","102252","102372","102521","102612","102581"
"100601","4","103252","103251","103521","103521","102614","102582"
"100601","5","103222","103252","103371","103461","103612","103581"
"100601","6","104251","103222","103372","103522","103613","103582"
"100601","7","104252","104521","104371","103614","103583","103613"
"100601","8","104253","104252","104372","104461","104581","103614"
"100601","9","104254","104253","104523","104372","104612","104581"
"100601","10","105251","104254","104373","104523","104613","104582"
"100601","11","105252","105251","105371","104463","105611","104583"
"100601","12","105253","105252","105372","105521","105612","105581"
"100601","13","105254","105253","105373","105522","105613","105582"
"100601","14","105255","105254","105374","105462","105614","105583"
"100601","15","105256","105255","105463","105374","105615","105584"
"100601","16","105257","105256","105524","105463","105616","105585"
"100601","17","106251","105257","105464","105524","105617","105586"
"100601","18","106252","106251","106461","105464","106611","105587"
"100601","19","106253","106252","106521","106461","106612","106581"
"100601","20","107251","106253","106462","106521","106613","106582"
"100601","21","107252","107251","107461","106462","107611","106583"
"100601","22","107253","107252","107462","107461","107612","107581"
"100601","23","108251","107253","107463","107462","107613","107582"
"100601","24","108252","108251","108371","107463","108611","107583"
"100601","25","108253","108252","108372","108371","108612","108581"
"100601","26","108254","108253","108373","108372","108613","108582"
"100601","27","109251","108254","108374","108373","108614","108583"
"100601","28","109252","109251","109371","108374","109611","108584"
"100601","29","109253","109252","109372","109371","109612","109581"
"100601","30","109254","109253","109373","109372","109613","109582"
"100601","31","999999","109254","109374","109373","109614","109583"
"100701","1","101161","101281","101431","101431","101581","101581"
"100701","2","102163","102162","102341","102431","101581","101581"
"100701","3","103161","102432","102342","102432","102581","102581"
"100701","4","103162","103161","103341","103431","102582","102582"
"100701","5","103343","103162","103432","103162","103581","103581"
"100701","6","104161","103583","103343","103432","103582","103582"
"100701","7","104162","104431","104341","103583","103583","103432"
"100701","8","104163","104162","104342","104431","104581","103583"
"100701","9","104164","104163","104343","104342","104582","104581"
"100701","10","105161","104164","104433","104343","104583","104582"
"100701","11","105162","105161","105341","104433","105581","104583"
"100701","12","105163","105162","105342","105341","105582","105581"
"100701","13","105164","105163","105343","105342","105583","105582"
"100701","14","105165","105164","105432","105343","105584","105583"
"100701","15","105166","105165","105345","105344","105585","105584"
"100701","16","105167","105166","105346","105345","105586","105585"
"100701","17","106161","105167","105347","105346","105587","105586"
"100701","18","106162","106161","106341","105347","106581","105587"
"100701","19","106163","106162","106342","106341","106582","106581"
"100701","20","107161","106073","106491","106342","106583","106582"
"100701","21","107162","107071","107341","106491","107581","106583"
"100701","22","107163","107162","107342","107341","107582","107581"
"100701","23","108161","107163","107343","107342","107583","107582"
"100701","24","108162","108161","108281","107343","108581","107583"
"100701","25","108163","108162","108282","108281","108582","108581"
"100701","26","108164","108163","108283","108282","108583","108582"
"100701","27","109161","108164","108314","108283","108584","108583"
"100701","28","109162","109161","109281","108314","109581","108584"
"100701","29","109163","109162","109312","109281","109582","109581"
"100701","30","109164","109163","109313","109312","109583","109582"
"100701","31","999999","109164","109314","109313","109584","109583"
"100801","1","101251","101251","101371","101521","101611","101581"
"100801","2","102252","102251","102371","102461","101611","101581"
"100801","3","103251","102252","102372","102521","102612","102581"
"100801","4","103252","103251","103521","103521","102614","102582"
"100801","5","103222","103252","103371","103461","103612","103581"
"100801","6","104251","103222","103372","103522","103613","103582"
"100801","7","104252","104251","104371","103614","103614","103582"
"100801","8","104253","104252","104372","104461","104581","103614"
"100801","9","104254","104253","104523","104522","104582","104611"
"100801","10","105251","104254","104373","104462","104613","104612"
"100801","11","105252","105251","105371","104463","105611","104613"
"100801","12","105253","105252","105372","105521","105612","105611"
"100801","13","105254","105253","105373","105522","105613","105612"
"100801","14","105255","105254","105374","105462","105614","105613"
"100801","15","105256","105255","105463","105374","105615","105614"
"100801","16","105257","105256","105524","105463","105616","105615"
"100801","17","106251","105257","105464","105524","105617","105616"
"100801","18","106252","106251","106461","105464","106611","105617"
"100801","19","106253","106252","106521","106461","106612","106611"
"100801","20","107251","106253","106462","106372","106613","106612"
"100801","21","107252","107251","107461","106462","107611","106613"
"100801","22","107253","107252","107462","107461","107612","107611"
"100801","23","108251","107253","107463","107462","107613","107612"
"100801","24","108252","108251","108371","107463","108611","107613"
"100801","25","108253","108252","108372","108371","108612","108611"
"100801","26","108254","108253","108373","108372","108613","108612"
"100801","27","109251","108254","108374","108373","108614","108613"
"100801","28","109252","109251","109371","108374","109611","108614"
"100801","29","109253","109252","109372","109371","109612","109611"
"100801","30","109254","109253","109373","109372","109613","109612"
"100801","31","999999","109254","109374","109373","109614","109613"
"100901","1","101251","101251","101371","101521","101611","101611"
"100901","2","102222","102221","102371","102461","101611","101611"
"100901","3","103221","102222","102372","102521","102611","102611"
"100901","4","103252","103521","103251","103611","102613","102613"
"100901","5","103222","103252","103371","103522","103611","103611"
"100901","6","104221","103222","103372","103522","103371","103613"
"100901","7","104222","104221","104371","103614","103614","103613"
"100901","8","104223","104222","104522","104221","104611","103583"
"100901","9","104224","104223","104462","104222","104612","104581"
"100901","10","105221","104224","104463","104223","104613","104582"
"100901","11","105222","105221","105521","104224","105611","104613"
"100901","12","105223","105222","105372","105221","105612","105611"
"100901","13","105224","105223","105373","105222","105613","105612"
"100901","14","105225","105224","105523","105223","105614","105613"
"100901","15","105226","105225","105375","105224","105615","105614"
"100901","16","105227","105226","105376","105225","105616","105615"
"100901","17","106221","105227","105377","105226","105617","105616"
"100901","18","106222","106221","106371","105227","106611","105617"
"100901","19","106223","106222","106372","106221","106612","106611"
"100901","20","107221","106223","106373","106222","106613","106612"
"100901","21","107222","107221","107371","106223","107611","106613"
"100901","22","107223","107222","107372","107221","107612","107611"
"100901","23","108221","107223","107373","107222","107613","107612"
"100901","24","108222","108221","108521","107223","108611","107613"
"100901","25","108223","108222","108462","108221","108612","108611"
"100901","26","108224","108223","108523","108222","108613","108612"
"100901","27","109221","108224","108524","108523","108614","108613"
"100901","28","109222","109221","109461","108224","109611","108614"
"100901","29","109223","109222","109522","109221","109612","109611"
"100901","30","109224","109223","109463","109222","109613","109612"
"100901","31","999999","109224","109524","109223","109614","109613"
"101001","1","101251","101251","101371","101521","101611","101581"
"101001","2","102252","102251","102371","102461","101611","101581"
"101001","3","103251","102252","102372","102521","102612","102581"
"101001","4","103252","103251","103521","103521","102614","102582"
"101001","5","103222","103252","103371","103461","103612","103581"
"101001","6","104251","103222","103372","103522","103613","103582"
"101001","7","104252","104461","104371","103614","103222","103582"
"101001","8","104253","104252","104372","104461","104581","103614"
"101001","9","104254","104253","104523","104522","104582","104611"
"101001","10","105251","104254","104373","104462","104583","104612"
"101001","11","105252","105251","105371","104463","105581","104613"
"101001","12","105253","105252","105522","105521","105582","105611"
"101001","13","105254","105253","105462","105522","105583","105612"
"101001","14","105255","105254","105374","105462","105584","105613"
"101001","15","105256","105255","105463","105374","105585","105614"
"101001","16","105257","105256","105524","105463","105586","105615"
"101001","17","106251","105257","105464","105524","105587","105616"
"101001","18","106252","106251","106461","105464","106581","105617"
"101001","19","106253","106252","106521","106461","106582","106611"
"101001","20","107251","106253","106462","106372","106583","106612"
"101001","21","107252","107251","107461","106462","107581","106613"
"101001","22","107253","107252","107462","107461","107582","107611"
"101001","23","108251","107253","107463","107462","107583","107612"
"101001","24","108252","108251","108371","107463","108581","107613"
"101001","25","108253","108252","108372","108371","108582","108611"
"101001","26","108254","108253","108373","108372","108583","108612"
"101001","27","109251","108254","108374","108373","108584","108613"
"101001","28","109252","109251","109371","108374","109581","108614"
"101001","29","109253","109252","109372","109371","109582","109611"
"101001","30","109254","109253","109373","109372","109583","109612"
"101001","31","999999","109254","109374","109373","109584","109613"
"101101","1","101131","101131","101281","101551","101131","101551"
"101101","2","102131","102071","102341","102551","101131","101551"
"101101","3","103071","102131","102342","102552","102071","102551"
"101101","4","103131","103071","103341","103431","102131","102552"
"101101","5","103132","103131","103342","103342","103071","103551"
"101101","6","104131","103132","103343","103432","103131","103552"
"101101","7","104132","104131","104341","103553","103132","103582"
"101101","8","104133","104132","104342","104431","104551","103553"
"101101","9","104134","104133","104343","104432","104552","104551"
"101101","10","105131","104134","104344","104133","104553","104552"
"101101","11","105132","105131","105341","104433","105551","104553"
"101101","12","105133","105132","105282","105131","105552","105551"
"101101","13","105134","105133","105343","105132","105553","105552"
"101101","14","105135","105134","105344","105133","105554","105553"
"101101","15","105136","105135","105345","105134","105555","105554"
"101101","16","105137","105136","105286","105135","105556","105555"
"101101","17","106131","105137","105287","105136","105557","105556"
"101101","18","106132","106131","106341","105137","106551","105557"
"101101","19","106133","106132","106282","106131","106552","106551"
"101101","20","107131","106133","106283","106132","106553","106552"
"101101","21","107132","107131","107281","106133","107551","106553"
"101101","22","107133","107132","107282","107131","107552","107551"
"101101","23","108131","107133","107283","107132","107553","107552"
"101101","24","108132","108131","108431","107133","108551","107553"
"101101","25","108133","108132","108342","108131","108552","108551"
"101101","26","108134","108133","108343","108132","108553","108552"
"101101","27","109131","108134","108434","108133","108554","108553"
"101101","28","109132","109131","109341","108134","109551","108554"
"101101","29","109133","109132","109432","109131","109552","109551"
"101101","30","109134","109133","109343","109132","109553","109552"
"101101","31","999999","109134","109434","109133","109554","109553"
"101201","1","101251","101251","101371","101521","101611","101611"
"101201","2","102222","102221","102371","102461","101611","101611"
"101201","3","103221","102222","102372","102521","102611","102611"
"101201","4","103252","103221","103521","103521","102613","102613"
"101201","5","103222","103252","103371","103522","103611","103611"
"101201","6","104221","103222","103372","103522","103371","103613"
"101201","7","104222","104221","104371","103614","103614","103613"
"101201","8","104223","104222","104522","104461","104611","103583"
"101201","9","104224","104223","104462","104522","104612","104581"
"101201","10","105221","104224","104463","104523","104613","104612"
"101201","11","105222","105221","105521","104463","105611","104613"
"101201","12","105223","105222","105372","105521","105612","105611"
"101201","13","105224","105223","105373","105522","105613","105612"
"101201","14","105225","105224","105523","105462","105614","105613"
"101201","15","105226","105225","105375","105523","105615","105614"
"101201","16","105227","105226","105376","105375","105616","105615"
"101201","17","106221","105227","105377","105376","105617","105616"
"101201","18","106222","106221","106371","105377","106611","105617"
"101201","19","106223","106222","106372","106371","106612","106611"
"101201","20","107221","106223","106373","106521","106613","106612"
"101201","21","107222","107221","107371","106373","107611","106613"
"101201","22","107223","107222","107372","107371","107612","107611"
"101201","23","108221","107223","107373","107372","107613","107612"
"101201","24","108222","108221","108521","107373","108611","107613"
"101201","25","108223","108222","108462","108521","108612","108611"
"101201","26","108224","108223","108523","108462","108613","108612"
"101201","27","109221","108224","108524","108523","108614","108613"
"101201","28","109222","109221","109461","108524","109611","108614"
"101201","29","109223","109222","109522","109461","109612","109611"
"101201","30","109224","109223","109463","109522","109613","109612"
"101201","31","999999","109224","109524","109463","109614","109613"
"101301","1","101251","101251","101371","101521","101611","101611"
"101301","2","102222","102221","102371","102461","101611","101611"
"101301","3","103221","102222","102372","102521","102611","102611"
"101301","4","103252","103221","103521","103521","102613","102613"
"101301","5","103222","103252","103371","103522","103611","103611"
"101301","6","104221","103222","103372","103522","103371","103613"
"101301","7","104222","104221","104371","103614","103614","103613"
"101301","8","104223","104222","104522","104461","104611","103583"
"101301","9","104224","104223","104462","104522","104612","104581"
"101301","10","105221","104224","104463","104523","104613","104612"
"101301","11","105222","105221","105521","104463","105611","104613"
"101301","12","105223","105222","105372","105521","105612","105611"
"101301","13","105224","105223","105373","105522","105613","105612"
"101301","14","105225","105224","105523","105462","105614","105613"
"101301","15","105226","105225","105375","105523","105615","105614"
"101301","16","105227","105226","105376","105375","105616","105615"
"101301","17","106221","105227","105377","105376","105617","105616"
"101301","18","106222","106221","106371","105377","106611","105617"
"101301","19","106223","106222","106372","106371","106612","106611"
"101301","20","107221","106223","106373","106521","106613","106612"
"101301","21","107222","107221","107371","106373","107611","106613"
"101301","22","107223","107222","107372","107371","107612","107611"
"101301","23","108221","107223","107373","107372","107613","107612"
"101301","24","108222","108221","108521","107373","108611","107613"
"101301","25","108223","108222","108462","108521","108612","108611"
"101301","26","108224","108223","108523","108462","108613","108612"
"101301","27","109221","108224","108524","108523","108614","108613"
"101301","28","109222","109221","109461","108524","109611","108614"
"101301","29","109223","109222","109522","109461","109612","109611"
"101301","30","109224","109223","109463","109522","109613","109612"
"101301","31","999999","109224","109524","109463","109614","109613"
"101401","1","101251","101251","101371","101521","101611","101581"
"101401","2","102252","102251","102371","102461","101611","101581"
"101401","3","103251","102252","102372","102521","102612","102581"
"101401","4","103252","103251","103521","103521","102614","102582"
"101401","5","103222","103252","103371","103461","103612","103581"
"101401","6","104251","103222","103372","103522","103613","103582"
"101401","7","104252","104521","104371","103614","103583","103613"
"101401","8","104253","104252","104372","104461","104581","103614"
"101401","9","104254","104253","104523","104372","104612","104581"
"101401","10","105251","104254","104373","104523","104613","104582"
"101401","11","105252","105251","105371","104463","105611","104583"
"101401","12","105253","105252","105372","105521","105612","105581"
"101401","13","105254","105253","105373","105522","105613","105582"
"101401","14","105255","105254","105374","105462","105614","105583"
"101401","15","105256","105255","105463","105374","105615","105584"
"101401","16","105257","105256","105524","105463","105616","105585"
"101401","17","106251","105257","105464","105524","105617","105586"
"101401","18","106252","106251","106461","105464","106611","105587"
"101401","19","106253","106252","106521","106461","106612","106581"
"101401","20","107251","106253","106462","106372","106613","106582"
"101401","21","107252","107251","107461","106462","107611","106583"
"101401","22","107253","107252","107462","107461","107612","107581"
"101401","23","108251","107253","107463","107462","107613","107582"
"101401","24","108252","108251","108371","107463","108611","107583"
"101401","25","108253","108252","108372","108371","108612","108581"
"101401","26","108254","108253","108373","108372","108613","108582"
"101401","27","109251","108254","108374","108373","108614","108583"
"101401","28","109252","109251","109371","108374","109611","108584"
"101401","29","109253","109252","109372","109371","109612","109581"
"101401","30","109254","109253","109373","109372","109613","109582"
"101401","31","999999","109254","109374","109373","109614","109583"
"101501","1","101251","101251","101371","101521","101611","101581"
"101501","2","102252","102251","102371","102461","101611","101611"
"101501","3","103251","102252","102372","102521","102612","102581"
"101501","4","103252","103251","103521","103521","102613","102614"
"101501","5","103222","103252","103371","103461","103612","103581"
"101501","6","104251","103222","103372","103522","103613","103613"
"101501","7","104252","104251","104371","103614","103614","103461"
"101501","8","104253","104252","104372","104461","104611","103614"
"101501","9","104254","104253","104523","104522","104612","104611"
"101501","10","105251","104254","104373","104523","104613","104612"
"101501","11","105252","105251","105371","104463","105581","104613"
"101501","12","105253","105252","105522","105521","105582","105611"
"101501","13","105254","105253","105462","105522","105583","105612"
"101501","14","105255","105254","105374","105462","105584","105613"
"101501","15","105256","105255","105375","105374","105585","105614"
"101501","16","105257","105256","105376","105375","105586","105615"
"101501","17","106251","105257","105464","105376","105587","105616"
"101501","18","106252","106251","106461","105464","106581","105617"
"101501","19","106253","106252","106521","106461","106582","106611"
"101501","20","107251","106253","106462","106372","106583","106612"
"101501","21","107252","107251","107461","106462","107581","106613"
"101501","22","107253","107252","107462","107461","107582","107611"
"101501","23","108251","107253","107463","107462","107583","107612"
"101501","24","108252","108251","108371","107463","108581","107613"
"101501","25","108253","108252","108372","108371","108582","108611"
"101501","26","108254","108253","108373","108372","108583","108612"
"101501","27","109251","108254","108374","108373","108584","108613"
"101501","28","109252","109251","109371","108374","109581","108614"
"101501","29","109253","109252","109372","109371","109582","109611"
"101501","30","109254","109253","109373","109372","109583","109612"
"101501","31","999999","109254","109374","109373","109584","109613"
"101601","1","101131","101131","101281","101551","101131","101551"
"101601","2","102131","102071","102341","102551","101131","101551"
"101601","3","103071","102131","102342","102552","102071","102551"
"101601","4","103131","103071","103341","103551","102131","102552"
"101601","5","103132","103131","103342","103552","103071","103551"
"101601","6","104131","103132","103343","103552","103131","103552"
"101601","7","104132","104131","104341","103553","103553","103582"
"101601","8","104133","104132","104342","104131","104551","103553"
"101601","9","104134","104133","104343","104132","104552","104551"
"101601","10","105131","104134","104344","104133","104554","104552"
"101601","11","105132","105131","105281","104134","105551","104553"
"101601","12","105133","105132","105282","105131","105552","105551"
"101601","13","105134","105133","105491","105132","105553","105552"
"101601","14","105135","105134","105284","105133","105554","105553"
"101601","15","105136","105135","105345","105134","105555","105554"
"101601","16","105137","105136","105286","105135","105556","105555"
"101601","17","106131","105137","105287","105136","105557","105556"
"101601","18","106132","106131","106341","105137","106551","105557"
"101601","19","106133","106132","106282","106131","106552","106551"
"101601","20","107131","106133","106283","106132","106553","106552"
"101601","21","107132","107131","107491","106133","107551","106553"
"101601","22","107133","107132","107492","107131","107552","107551"
"101601","23","108131","107133","107343","107132","107553","107552"
"101601","24","108132","108131","108431","107133","108551","107553"
"101601","25","108133","108132","108492","108131","108552","108551"
"101601","26","108134","108133","108343","108132","108553","108552"
"101601","27","109131","108134","108434","108133","108554","108553"
"101601","28","109132","109131","109341","108134","109551","108554"
"101601","29","109133","109132","109432","109131","109552","109551"
"101601","30","109134","109133","109493","109132","109553","109552"
"101601","31","999999","109134","109494","109133","109554","109553"
"101701","1","101101","101071","101281","101431","101071","101551"
"101701","2","102101","102071","102341","102431","101551","101551"
"101701","3","103071","102101","102342","102432","102551","102551"
"101701","4","103101","103071","103341","103431","102552","102552"
"101701","5","103072","103101","103342","103432","103551","103551"
"101701","6","104101","103072","103343","103432","103342","103582"
"101701","7","104102","104101","104341","103553","103072","103552"
"101701","8","104103","104102","104342","104101","104551","103553"
"101701","9","104104","104103","104343","104102","104552","104551"
"101701","10","105101","104104","104344","104103","104554","104552"
"101701","11","105102","105101","105341","104104","105551","104553"
"101701","12","105103","105102","105282","105101","105552","105551"
"101701","13","105104","105103","105343","105102","105553","105552"
"101701","14","105105","105104","105344","105103","105554","105553"
"101701","15","105106","105105","105285","105104","105555","105554"
"101701","16","105107","105106","105286","105105","105556","105555"
"101701","17","106101","105107","105287","105106","105557","105556"
"101701","18","106102","106101","106341","105107","106551","105557"
"101701","19","106103","106102","106282","106101","106552","106551"
"101701","20","107101","106103","106283","106102","106553","106552"
"101701","21","107102","107101","107341","106103","107551","106553"
"101701","22","107103","107102","107492","107101","107552","107551"
"101701","23","108101","107103","107493","107102","107553","107552"
"101701","24","108102","108101","108401","107103","108551","107553"
"101701","25","108103","108102","108342","108101","108552","108551"
"101701","26","108104","108103","108403","108102","108553","108552"
"101701","27","109101","108104","108434","108103","108554","108553"
"101701","28","109102","109101","109341","108104","109551","108554"
"101701","29","109103","109102","109432","109101","109552","109551"
"101701","30","109104","109103","109343","109102","109553","109552"
"101701","31","999999","109104","109434","109103","109554","109553"
"101801","1","101251","101251","101371","101521","101611","101611"
"101801","2","102222","102221","102371","102461","101611","101611"
"101801","3","103221","102222","102372","102521","102611","102611"
"101801","4","103252","103221","103521","103611","102613","102613"
"101801","5","103222","103252","103371","103522","103611","103611"
