a792b4bb26171d2548f2811ab69d54984a41bebadddcd9c2986ad135b9ce0773,4bf8f681193ee9d06e856bac839a0fe83901bd1a908839d85e527d2339d2b3c4,5b06429c504074381faa85a51192248e4fa8a5809dcb75ab69ec2a91f8eb19b2,55289db4c12582a7c42bda3e9b60ccc1c94e8e79febee81cbb6475645e062c6e,86aebad245398c0270200c6fc694c2111ac2a8d0ff0ad936827c922bb332ea51,2fd240420a755bc81c7a0d435681edd6e86060d38ec9a578b068f3cdc3d65b36,52a98d7d35f65e7c65b362b5d7e12362f5c20cd801a83726f36d49cb3b504b6e,0ea6e31ae72d9b28c63d893323191bd8ffdf121b1f5427a301889627427916ff,09e0accf76b8059847f3e249e5b48feed9c813c01620515f5681505a117f1a07,3091f084488183580331eeb7628fde22a9daa08f6863f268376ac696b54de7ab,d7ae0303d9f9e94aaf86fa513a41029817bdf486442a814c674f9709a57bb224,d73675b4cf178312e0815d1f855300310bca3bb7e60e05c44976f18c14f60987
"2019/07/01 16:00:00","0","2019/07/15 15:59:59","4","0","109001","82","0","10011","1003","0","5011407"
"2019/07/01 16:00:00","0","2019/07/15 15:59:59","7","0","109101","83","0","10011","1003","0","5011408"
"2019/07/01 16:00:00","0","2019/07/15 15:59:59","10","0","109001","84","0","10011","1003","0","5011409"
"2019/07/01 16:00:00","0","2019/07/15 15:59:59","13","0","101101","85","0","10011","1003","0","5011410"
"2019/07/01 16:00:00","0","2019/07/15 15:59:59","15","0","109101","86","0","10011","1003","0","5011411"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","1001203","0","101401","87","0","10012","1002","1","5012402"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","10","0","105501","88","0","10012","1001","0","5012403"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","20","0","101401","89","0","10012","1001","0","5012404"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","30","0","101401","90","0","10012","1001","0","5012405"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","2","0","101401","91","0","10012","1003","0","5012406"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","4","0","101401","92","0","10012","1003","0","5012407"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","7","0","101401","93","0","10012","1003","0","5012408"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","10","0","105501","94","0","10012","1003","0","5012409"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","13","0","105501","95","0","10012","1003","0","5012410"
"2019/07/17 16:00:00","0","2019/07/31 15:59:59","15","0","101401","96","0","10012","1003","0","5012411"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","109301","0","109301","97","0","10013","1004","0","5013401"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","1001303","0","109201","98","0","10013","1002","1","5013402"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","10","0","109301","99","0","10013","1001","0","5013403"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","20","0","109401","100","0","10013","1001","0","5013404"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","30","0","109201","101","0","10013","1001","0","5013405"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","2","0","109201","102","0","10013","1003","0","5013406"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","4","0","109401","103","0","10013","1003","0","5013407"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","6","0","109301","104","0","10013","1003","0","5013408"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","8","0","109201","105","0","10013","1003","0","5013409"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","10","0","109401","106","0","10013","1003","0","5013410"
"2019/08/01 16:00:00","0","2019/08/15 15:59:59","13","0","109201","107","0","10013","1003","0","5013411"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","1001503","0","105301","108","0","10015","1002","1","5015402"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","10","0","105301","109","0","10015","1001","0","5015403"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","20","0","109501","110","0","10015","1001","0","5015404"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","30","0","109601","111","0","10015","1001","0","5015405"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","2","0","109501","112","0","10015","1003","0","5015406"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","4","0","109501","113","0","10015","1003","0","5015407"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","6","0","105301","114","0","10015","1003","0","5015408"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","8","0","109601","115","0","10015","1003","0","5015409"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","10","0","109601","116","0","10015","1003","0","5015410"
"2019/09/03 16:00:00","0","2019/09/15 15:59:59","13","0","105301","117","0","10015","1003","0","5015411"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","109801","0","109801","118","0","10017","1004","0","5017401"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","1001703","0","109901","119","0","10017","1002","1","5017402"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","10","0","109801","120","0","10017","1001","0","5017403"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","20","0","109701","121","0","10017","1001","0","5017404"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","30","0","109901","122","0","10017","1001","0","5017405"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","2","0","109701","123","0","10017","1003","0","5017406"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","4","0","109701","124","0","10017","1003","0","5017407"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","7","0","109801","125","0","10017","1003","0","5017408"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","10","0","109901","126","0","10017","1003","0","5017409"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","13","0","109901","127","0","10017","1003","0","5017410"
"2019/10/01 16:00:00","0","2019/10/15 15:59:59","15","0","109901","128","0","10017","1003","0","5017411"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","110101","0","110101","129","0","10019","1004","0","5019401"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","1001903","0","110201","130","0","10019","1002","1","5019402"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","10","0","110001","131","0","10019","1001","0","5019403"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","20","0","110201","132","0","10019","1001","0","5019404"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","30","0","110101","133","0","10019","1001","0","5019405"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","2","0","110001","134","0","10019","1003","0","5019406"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","4","0","110001","135","0","10019","1003","0","5019407"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","7","0","110201","136","0","10019","1003","0","5019408"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","10","0","110101","137","0","10019","1003","0","5019409"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","13","0","110101","138","0","10019","1003","0","5019410"
"2019/11/01 16:00:00","0","2019/11/15 15:59:59","15","0","110201","139","0","10019","1003","0","5019411"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","107601","0","107601","140","0","10020","1004","0","5004401"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","1002003","0","107601","141","0","10020","1002","1","5004402"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","10","0","107701","142","0","10020","1001","0","5004403"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","20","0","107501","143","0","10020","1001","0","5004404"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","30","0","107601","144","0","10020","1001","0","5004405"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","2","0","107501","145","0","10020","1003","0","5004406"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","3","0","107601","146","0","10020","1003","0","5004407"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","4","0","107801","147","0","10020","1003","0","5004408"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","5","0","107701","148","0","10020","1003","0","5004409"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","6","0","107501","149","0","10020","1003","0","5004410"
"2019/11/17 16:00:00","0","2019/11/24 15:59:59","8","0","107601","150","0","10020","1003","0","5004411"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","110501","0","110501","151","0","10021","1004","0","5021401"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","1002103","0","110401","152","0","10021","1002","1","5021402"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","10","0","110501","153","0","10021","1001","0","5021403"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","20","0","110401","154","0","10021","1001","0","5021404"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","30","0","110601","155","0","10021","1001","0","5021405"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","2","0","110601","156","0","10021","1003","0","5021406"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","4","0","110401","157","0","10021","1003","0","5021407"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","6","0","110501","158","0","10021","1003","0","5021408"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","8","0","110401","159","0","10021","1003","0","5021409"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","11","0","110601","160","0","10021","1003","0","5021410"
"2019/12/02 16:00:00","0","2019/12/15 15:59:59","14","0","110501","161","0","10021","1003","0","5021411"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","108001","0","108001","162","0","10022","1004","0","5005401"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","1002203","0","107901","163","0","10022","1002","1","5005402"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","10","0","108001","164","0","10022","1001","0","5005403"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","20","0","107901","165","0","10022","1001","0","5005404"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","30","0","108001","166","0","10022","1001","0","5005405"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","2","0","107901","167","0","10022","1003","0","5005406"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","3","0","108001","168","0","10022","1003","0","5005407"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","4","0","107901","169","0","10022","1003","0","5005408"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","5","0","108001","170","0","10022","1003","0","5005409"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","6","0","107901","171","0","10022","1003","0","5005410"
"2019/12/17 16:00:00","0","2019/12/24 15:59:59","8","0","108001","172","0","10022","1003","0","5005411"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","1002303","0","110701","173","0","10023","1002","1","5023402"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","10","0","110801","174","0","10023","1001","0","5023403"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","20","0","110901","175","0","10023","1001","0","5023404"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","30","0","111001","176","0","10023","1001","0","5023405"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","2","0","110701","177","0","10023","1003","0","5023406"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","4","0","110701","178","0","10023","1003","0","5023407"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","7","0","111001","179","0","10023","1003","0","5023408"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","10","0","110801","180","0","10023","1003","0","5023409"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","13","0","110901","181","0","10023","1003","0","5023410"
"2020/01/02 16:00:00","0","2020/01/16 15:59:59","15","0","110701","182","0","10023","1003","0","5023411"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","1002403","0","103701","183","0","10024","1002","1","5006402"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","10","0","100501","184","0","10024","1001","0","5006403"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","20","0","103701","185","0","10024","1001","0","5006404"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","30","0","104701","186","0","10024","1001","0","5006405"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","2","0","100501","187","0","10024","1003","0","5006406"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","3","0","103701","188","0","10024","1003","0","5006407"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","4","0","104701","189","0","10024","1003","0","5006408"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","5","0","107101","190","0","10024","1003","0","5006409"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","6","0","100501","191","0","10024","1003","0","5006410"
"2020/01/16 16:00:00","0","2020/01/23 15:59:59","8","0","104701","192","0","10024","1003","0","5006411"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","111201","0","111201","193","0","10025","1004","0","5025401"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","1002503","0","111301","194","0","10025","1002","1","5025402"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","10","0","111201","195","0","10025","1001","0","5025403"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","20","0","111101","196","0","10025","1001","0","5025404"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","30","0","111301","197","0","10025","1001","0","5025405"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","2","0","111101","198","0","10025","1003","0","5025406"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","4","0","111101","199","0","10025","1003","0","5025407"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","7","0","111201","200","0","10025","1003","0","5025408"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","10","0","111301","201","0","10025","1003","0","5025409"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","13","0","111301","202","0","10025","1003","0","5025410"
"2020/02/04 16:00:00","0","2020/02/18 15:59:59","15","0","111301","203","0","10025","1003","0","5025411"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","108201","0","108201","204","0","10026","1004","0","5007401"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","1002603","0","108101","205","0","10026","1002","1","5007402"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","10","0","108101","206","0","10026","1001","0","5007403"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","20","0","108201","207","0","10026","1001","0","5007404"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","30","0","108101","208","0","10026","1001","0","5007405"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","2","0","108201","209","0","10026","1003","0","5007406"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","3","0","108101","210","0","10026","1003","0","5007407"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","4","0","108201","211","0","10026","1003","0","5007408"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","5","0","108101","212","0","10026","1003","0","5007409"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","6","0","108201","213","0","10026","1003","0","5007410"
"2020/02/18 16:00:00","0","2020/02/25 15:59:59","8","0","108101","214","0","10026","1003","0","5007411"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","1002703","0","106601","215","0","10027","1002","1","5027402"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","10","0","100501","216","0","10027","1001","0","5027403"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","20","0","103701","217","0","10027","1001","0","5027404"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","30","0","106501","218","0","10027","1001","0","5027405"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","2","0","100501","219","0","10027","1003","0","5027406"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","4","0","103701","220","0","10027","1003","0","5027407"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","7","0","106501","221","0","10027","1003","0","5027408"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","10","0","100501","222","0","10027","1003","0","5027409"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","13","0","103701","223","0","10027","1003","0","5027410"
"2020/03/02 16:00:00","0","2020/03/16 15:59:59","15","0","100501","224","0","10027","1003","0","5027411"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","1002803","0","105601","225","0","10028","1002","1","5008402"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","10","0","101301","226","0","10028","1001","0","5008403"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","20","0","100901","227","0","10028","1001","0","5008404"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","30","0","105601","228","0","10028","1001","0","5008405"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","2","0","105601","229","0","10028","1003","0","5008406"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","3","0","100901","230","0","10028","1003","0","5008407"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","4","0","101301","231","0","10028","1003","0","5008408"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","5","0","105101","232","0","10028","1003","0","5008409"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","6","0","102701","233","0","10028","1003","0","5008410"
"2020/03/16 16:00:00","0","2020/03/23 15:59:59","8","0","105601","234","0","10028","1003","0","5008411"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","111601","0","111601","235","0","10029","1004","0","5029401"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","1002903","0","111501","236","0","10029","1002","1","5029402"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","10","0","111601","237","0","10029","1001","0","5029403"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","20","0","111701","238","0","10029","1001","0","5029404"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","30","0","111501","239","0","10029","1001","0","5029405"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","2","0","111501","240","0","10029","1003","0","5029406"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","4","0","111701","241","0","10029","1003","0","5029407"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","7","0","111601","242","0","10029","1003","0","5029408"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","10","0","111701","243","0","10029","1003","0","5029409"
"2020/04/01 16:00:00","0","2020/04/15 15:59:59","13","0","111501","244","0","10029","1003","0","5029410"
