64b312267c3014a1d951a2dd8c9c0a486a0323ae33099011f1ff59ed9a4d448c,8a460678a7e5446677d27eb8140c5db5b06aa46a769181f500f8ff561ec4378e,36327b2542ff9336ca868cca58e299aa0cd508eb2968b1bdd286a743e0f6b091,e213dcffa019072db3970c663b3b1daccd4af53e413edfa518f9ef59fea623c3,45adbb8325b3f6b304cbac040710a8ee944df24645b7c1f65e0cee66bbeab4de,1f47f68089fa0a843c8d69fa399460fec6f524584c67cd411ae2cea43ab71ce7,32e679f2a7ad20ae35c8b909ecb23849bf3566720bdf95370743174be14e6498,fa32788985b1db559209ef7b00d5df7474393aecb89f641dbd0026110e12446e,e36b06b941fc4ced0c6990c2dbf5de330a762fd195a55ab435b27aad7c7f94be,5364b656360fc034b04fb4b3867b8751940e824ce4a782e7067ff94b1b0d6a49,2a34c2552ed495c837fd0a113f1fa1669b297417f277a47b9f7dd7f588a1d6e7,68ea7327e5efc1367b90421be09b8c08c674186980a47fc87caed7174db58244,6c3697393454493413f793e018bad7bd895629ef3fd9f5b3682215c5681427f9,491ca986b04192a11103ae327aa0e646f0158c5a655ae6bfb975fb02292c5f7c
"1","0","2019/03/27 04:59:59","0","2000","52","40","101","2019/03/22 05:00:00","41","0","-1","1","0"
"1","0","2019/04/01 04:59:59","0","2000","53","30","102","2019/03/27 05:00:00","32","0","-1","1","0"
"1","0","2019/04/01 04:59:59","0","2000","54","40","102","2019/03/27 05:00:00","42","0","-1","1","0"
"1","0","2019/04/11 04:59:59","0","2000","55","30","103","2019/04/01 05:00:00","34","0","-1","1","0"
"1","0","2019/04/11 04:59:59","0","2000","56","40","103","2019/04/01 05:00:00","44","0","-1","1","0"
"1","0","2019/04/17 15:59:59","0","1500","57","80","6004","2019/04/03 16:00:00","151","0","-1","1","0"
"1","0","2019/04/17 15:59:59","0","1500","58","80","6005","2019/04/03 16:00:00","152","0","-1","1","0"
"1","0","2019/04/21 04:59:59","0","2000","59","40","104","2019/04/11 05:00:00","45","0","-1","1","0"
"1","0","2019/04/26 04:59:59","0","2000","60","30","101","2019/04/21 05:00:00","31","0","-1","1","0"
"1","0","2019/04/26 04:59:59","0","2000","61","40","101","2019/04/21 05:00:00","41","0","-1","1","0"
"1","0","2019/05/01 04:59:59","0","2000","62","30","102","2019/04/26 05:00:00","32","0","-1","1","0"
"1","0","2019/05/01 04:59:59","0","2000","63","40","102","2019/04/26 05:00:00","42","0","-1","1","0"
"1","0","2019/05/11 04:59:59","0","2000","64","30","103","2019/05/01 05:00:00","34","0","-1","1","0"
"1","0","2019/05/11 04:59:59","0","2000","65","40","103","2019/05/01 05:00:00","44","0","-1","1","0"
"1","0","2019/05/16 15:59:59","0","1500","66","80","6004","2019/05/02 16:00:00","151","0","-1","1","0"
"1","0","2019/05/16 15:59:59","0","1500","67","80","6005","2019/05/02 16:00:00","152","0","-1","1","0"
"1","0","2019/05/21 04:59:59","0","2000","68","40","104","2019/05/11 05:00:00","45","0","-1","1","0"
"1","0","2019/05/27 04:59:59","0","2000","69","30","101","2019/05/21 05:00:00","31","0","-1","1","0"
"1","0","2019/05/27 04:59:59","0","2000","70","40","101","2019/05/21 05:00:00","41","0","-1","1","0"
"1","0","2019/06/01 04:59:59","0","2000","71","30","102","2019/05/27 05:00:00","32","0","-1","1","0"
"1","0","2019/06/01 04:59:59","0","2000","72","40","102","2019/05/27 05:00:00","42","0","-1","1","0"
"1","0","2019/06/13 04:59:59","0","2000","73","30","103","2019/06/01 05:00:00","34","0","-1","1","0"
"1","0","2019/06/13 04:59:59","0","2000","74","40","103","2019/06/01 05:00:00","44","0","-1","1","0"
"1","0","2019/06/17 15:59:59","0","1500","75","80","6004","2019/06/03 16:00:00","151","0","-1","1","0"
"1","0","2019/06/17 15:59:59","0","1500","76","80","6005","2019/06/03 16:00:00","152","0","-1","1","0"
"1","0","2019/06/23 04:59:59","0","2000","77","40","104","2019/06/13 05:00:00","45","0","-1","1","0"
"1","0","2019/06/25 04:59:59","0","2000","78","30","101","2019/06/13 05:00:00","31","0","-1","1","0"
"1","0","2019/06/25 04:59:59","0","2000","79","40","101","2019/06/13 05:00:00","41","0","-1","1","0"
"1","0","2019/07/01 04:59:59","0","2000","80","30","102","2019/06/25 05:00:00","32","0","-1","1","0"
"1","0","2019/07/01 04:59:59","0","2000","81","40","102","2019/06/25 05:00:00","42","0","-1","1","0"
"1","0","2019/07/13 04:59:59","0","2000","82","30","103","2019/07/01 05:00:00","34","0","-1","1","0"
"1","0","2019/07/13 04:59:59","0","2000","83","40","103","2019/07/01 05:00:00","44","0","-1","1","0"
"1","0","2019/07/15 15:59:59","0","1500","84","80","6004","2019/07/01 16:00:00","151","0","-1","1","0"
"1","0","2019/07/15 15:59:59","0","1500","85","80","6005","2019/07/01 16:00:00","152","0","-1","1","0"
"1","0","2019/07/22 04:59:59","0","2000","86","40","104","2019/07/08 05:00:00","45","0","-1","1","0"
"1","0","2019/07/26 04:59:59","0","2000","87","30","101","2019/07/13 05:00:00","31","0","-1","1","0"
"1","0","2019/07/26 04:59:59","0","2000","88","40","101","2019/07/13 05:00:00","41","0","-1","1","0"
"1","0","2019/07/31 15:59:59","0","1500","89","80","6004","2019/07/17 16:00:00","151","0","-1","1","0"
"1","0","2019/07/31 15:59:59","0","1500","90","80","6005","2019/07/17 16:00:00","152","0","-1","1","0"
"1","0","2019/07/27 04:59:59","0","2000","91","30","109","2019/07/22 05:00:00","37","0","-1","1","0"
"1","0","2019/08/01 04:59:59","0","2000","92","30","102","2019/07/26 05:00:00","32","0","-1","1","0"
"1","0","2019/08/01 04:59:59","0","2000","93","40","102","2019/07/26 05:00:00","42","0","-1","1","0"
"1","0","2019/08/14 04:59:59","0","3000","94","30","103","2019/08/01 05:00:00","34","0","-1","1","0"
"1","0","2019/08/14 04:59:59","0","3000","95","40","103","2019/08/01 05:00:00","44","0","-1","1","0"
"1","0","2019/08/15 15:59:59","0","1500","96","80","6004","2019/08/01 16:00:00","151","0","-1","1","0"
"1","0","2019/08/15 15:59:59","0","1500","97","80","6005","2019/08/01 16:00:00","152","0","-1","1","0"
"1","0","2019/08/22 04:59:59","0","2000","98","40","104","2019/08/08 05:00:00","45","0","-1","1","0"
"1","0","2019/08/26 04:59:59","0","3000","99","30","101","2019/08/14 05:00:00","31","0","-1","1","0"
"1","0","2019/08/26 04:59:59","0","3000","100","40","101","2019/08/14 05:00:00","41","0","-1","1","0"
"1","0","2019/08/27 04:59:59","0","2000","101","30","109","2019/08/22 05:00:00","37","0","-1","1","0"
"1","0","2019/09/01 04:59:59","0","3000","102","30","102","2019/08/26 05:00:00","32","0","-1","1","0"
"1","0","2019/09/01 04:59:59","0","3000","103","40","102","2019/08/26 05:00:00","42","0","-1","1","0"
"1","0","2019/09/13 04:59:59","0","2000","104","30","103","2019/09/01 05:00:00","34","0","-1","1","0"
"1","0","2019/09/13 04:59:59","0","2000","105","40","103","2019/09/01 05:00:00","44","0","-1","1","0"
"1","0","2019/09/18 15:59:59","0","1500","106","80","6004","2019/09/03 16:00:00","151","0","-1","1","0"
"1","0","2019/09/18 15:59:59","0","1500","107","80","6005","2019/09/03 16:00:00","152","0","-1","1","0"
"1","0","2019/09/20 04:59:59","0","2000","108","40","104","2019/09/05 05:00:00","45","0","-1","1","0"
"1","0","2019/09/26 04:59:59","0","2000","109","30","101","2019/09/13 05:00:00","31","0","-1","1","0"
"1","0","2019/09/26 04:59:59","0","2000","110","40","101","2019/09/13 05:00:00","41","0","-1","1","0"
"1","0","2019/09/26 04:59:59","0","2000","111","30","103","2019/09/20 05:00:00","34","0","-1","1","0"
"1","0","2019/09/26 04:59:59","0","2000","112","40","103","2019/09/20 05:00:00","44","0","-1","1","0"
"1","0","2019/10/01 04:59:59","0","2000","113","30","109","2019/09/26 05:00:00","37","0","-1","1","0"
"1","0","2019/10/01 04:59:59","0","2000","114","30","102","2019/09/26 05:00:00","32","0","-1","1","0"
"1","0","2019/10/01 04:59:59","0","2000","115","40","102","2019/09/26 05:00:00","42","0","-1","1","0"
"1","0","2019/10/13 04:59:59","0","2000","116","30","103","2019/10/01 05:00:00","34","0","-1","1","0"
"1","0","2019/10/13 04:59:59","0","2000","117","40","103","2019/10/01 05:00:00","44","0","-1","1","0"
"1","0","2019/10/15 15:59:59","0","1500","118","80","6004","2019/10/01 16:00:00","151","0","-1","1","0"
"1","0","2019/10/15 15:59:59","0","1500","119","80","6005","2019/10/01 16:00:00","152","0","-1","1","0"
"1","0","2019/10/20 04:59:59","0","2000","120","40","104","2019/10/07 05:00:00","45","0","-1","1","0"
"1","0","2019/10/26 04:59:59","0","2000","121","30","101","2019/10/13 05:00:00","31","0","-1","1","0"
"1","0","2019/10/26 04:59:59","0","2000","122","40","101","2019/10/13 05:00:00","41","0","-1","1","0"
"1","0","2019/10/24 15:59:59","0","1500","123","80","7004","2019/10/17 16:00:00","251","0","-1","1","0"
"1","0","2019/10/24 15:59:59","0","1500","124","80","7005","2019/10/17 16:00:00","252","0","-1","1","0"
"1","0","2019/10/27 04:59:59","0","2000","125","30","109","2019/10/22 05:00:00","37","0","-1","1","0"
"1","0","2019/11/01 04:59:59","0","2000","126","30","102","2019/10/26 05:00:00","32","0","-1","1","0"
"1","0","2019/11/01 04:59:59","0","2000","127","40","102","2019/10/26 05:00:00","42","0","-1","1","0"
"1","0","2019/11/13 04:59:59","0","2000","128","30","103","2019/11/01 05:00:00","34","0","-1","1","0"
"1","0","2019/11/13 04:59:59","0","2000","129","40","103","2019/11/01 05:00:00","44","0","-1","1","0"
"1","0","2019/11/15 15:59:59","0","1500","130","80","6004","2019/11/01 16:00:00","151","0","-1","1","0"
"1","0","2019/11/15 15:59:59","0","1500","131","80","6005","2019/11/01 16:00:00","152","0","-1","1","0"
"1","0","2019/11/20 04:59:59","0","2000","132","40","104","2019/11/07 05:00:00","45","0","-1","1","0"
"1","0","2019/11/26 04:59:59","0","2000","133","30","101","2019/11/13 05:00:00","31","0","-1","1","0"
"1","0","2019/11/26 04:59:59","0","2000","134","40","101","2019/11/13 05:00:00","41","0","-1","1","0"
"1","0","2019/11/24 15:59:59","0","1500","135","80","7004","2019/11/17 16:00:00","251","0","-1","1","0"
"1","0","2019/11/24 15:59:59","0","1500","136","80","7005","2019/11/17 16:00:00","252","0","-1","1","0"
"1","0","2019/11/26 04:59:59","0","2000","137","30","109","2019/11/20 05:00:00","37","0","-1","1","0"
"1","0","2019/12/01 04:59:59","0","2000","138","30","102","2019/11/26 05:00:00","32","0","-1","1","0"
"1","0","2019/12/01 04:59:59","0","2000","139","40","102","2019/11/26 05:00:00","42","0","-1","1","0"
"1","0","2019/12/13 04:59:59","0","2000","140","30","103","2019/12/01 05:00:00","34","0","-1","1","0"
"1","0","2019/12/13 04:59:59","0","2000","141","40","103","2019/12/01 05:00:00","44","0","-1","1","0"
"1","0","2019/12/15 15:59:59","0","1500","142","80","6004","2019/12/02 16:00:00","151","0","-1","1","0"
"1","0","2019/12/15 15:59:59","0","1500","143","80","6005","2019/12/02 16:00:00","152","0","-1","1","0"
"1","0","2019/12/20 04:59:59","0","2000","144","40","104","2019/12/07 05:00:00","45","0","-1","1","0"
"1","0","2019/12/26 04:59:59","0","2000","145","30","101","2019/12/13 05:00:00","31","0","-1","1","0"
"1","0","2019/12/26 04:59:59","0","2000","146","40","101","2019/12/13 05:00:00","41","0","-1","1","0"
"1","0","2019/12/24 15:59:59","0","1500","147","80","7004","2019/12/17 16:00:00","251","0","-1","1","0"
"1","0","2019/12/24 15:59:59","0","1500","148","80","7005","2019/12/17 16:00:00","252","0","-1","1","0"
"1","0","2019/12/26 04:59:59","0","2000","149","30","109","2019/12/20 05:00:00","37","0","-1","1","0"
"1","0","2020/01/01 04:59:59","0","2000","150","30","102","2019/12/26 05:00:00","32","0","-1","1","0"
"1","0","2020/01/01 04:59:59","0","2000","151","40","102","2019/12/26 05:00:00","42","0","-1","1","0"
"1","0","2020/01/10 04:59:59","0","2000","152","30","103","2020/01/01 05:00:00","34","0","-1","1","0"
"1","0","2020/01/10 04:59:59","0","2000","153","40","103","2020/01/01 05:00:00","44","0","-1","1","0"
"1","0","2020/01/08 04:59:59","0","2000","154","30","109","2020/01/02 05:00:00","37","0","-1","1","0"
"1","0","2020/01/08 04:59:59","0","2000","155","30","112","2020/01/02 05:00:00","38","0","-1","1","0"
"1","0","2020/01/16 15:59:59","0","1500","156","80","6004","2020/01/02 16:00:00","151","0","-1","1","0"
"1","0","2020/01/16 15:59:59","0","1500","157","80","6005","2020/01/02 16:00:00","152","0","-1","1","0"
"1","0","2020/01/23 04:59:59","0","2000","158","40","104","2020/01/10 05:00:00","45","0","-1","1","0"
"1","0","2020/01/23 04:59:59","0","2000","159","30","101","2020/01/10 05:00:00","31","0","-1","1","0"
"1","0","2020/01/23 04:59:59","0","2000","160","40","101","2020/01/10 05:00:00","41","0","-1","1","0"
"1","0","2020/01/23 15:59:59","0","1500","161","80","7004","2020/01/16 16:00:00","251","0","-1","1","0"
"1","0","2020/01/23 15:59:59","0","1500","162","80","7005","2020/01/16 16:00:00","252","0","-1","1","0"
"1","0","2020/01/26 04:59:59","0","2000","163","30","103","2020/01/21 05:00:00","34","0","-1","1","0"
"1","0","2020/01/26 04:59:59","0","2000","164","40","103","2020/01/21 05:00:00","44","0","-1","1","0"
"1","0","2020/02/01 04:59:59","0","2000","165","30","102","2020/01/26 05:00:00","32","0","-1","1","0"
"1","0","2020/02/01 04:59:59","0","2000","166","40","102","2020/01/26 05:00:00","42","0","-1","1","0"
"1","0","2020/02/14 04:59:59","0","2000","167","40","104","2020/02/01 05:00:00","45","0","-1","1","0"
"1","0","2020/02/14 04:59:59","0","2000","168","30","103","2020/02/01 05:00:00","34","0","-1","1","0"
"1","0","2020/02/14 04:59:59","0","2000","169","40","103","2020/02/01 05:00:00","44","0","-1","1","0"
"1","0","2020/02/18 15:59:59","0","1500","170","80","6004","2020/02/04 16:00:00","151","0","-1","1","0"
"1","0","2020/02/18 15:59:59","0","1500","171","80","6005","2020/02/04 16:00:00","152","0","-1","1","0"
"1","0","2020/02/24 04:59:59","0","2000","172","30","109","2020/02/14 05:00:00","37","0","-1","1","0"
"1","0","2020/02/24 04:59:59","0","2000","173","30","112","2020/02/14 05:00:00","38","0","-1","1","0"
"1","0","2020/02/24 04:59:59","0","3000","174","30","101","2020/02/14 05:00:00","31","0","-1","1","0"
"1","0","2020/02/24 04:59:59","0","3000","175","40","101","2020/02/14 05:00:00","41","0","-1","1","0"
"1","0","2020/02/25 15:59:59","0","1500","176","80","7004","2020/02/18 16:00:00","251","0","-1","1","0"
"1","0","2020/02/25 15:59:59","0","1500","177","80","7005","2020/02/18 16:00:00","252","0","-1","1","0"
"1","0","2020/03/01 04:59:59","0","2000","178","30","101","2020/02/24 05:00:00","31","0","-1","1","0"
"1","0","2020/03/01 04:59:59","0","2000","179","40","101","2020/02/24 05:00:00","41","0","-1","1","0"
"1","0","2020/03/01 04:59:59","0","3000","180","30","102","2020/02/24 05:00:00","32","0","-1","1","0"
"1","0","2020/03/01 04:59:59","0","3000","181","40","102","2020/02/24 05:00:00","42","0","-1","1","0"
"1","0","2020/03/13 04:59:59","0","2000","182","40","104","2020/03/01 05:00:00","45","0","-1","1","0"
"1","0","2020/03/15 04:59:59","0","2000","183","30","103","2020/03/01 05:00:00","34","0","-1","1","0"
"1","0","2020/03/15 04:59:59","0","2000","184","40","103","2020/03/01 05:00:00","44","0","-1","1","0"
"1","0","2020/03/09 04:59:59","0","1500","185","100","101","2020/03/02 05:00:00","91","0","-1","1","0"
"1","0","2020/03/09 04:59:59","0","1500","186","100","102","2020/03/02 05:00:00","92","0","-1","1","0"
"1","0","2020/03/09 04:59:59","0","1500","187","100","111","2020/03/02 05:00:00","93","0","-1","1","0"
"1","0","2020/03/09 04:59:59","0","1500","188","100","109","2020/03/02 05:00:00","94","0","-1","1","0"
"1","0","2020/03/09 04:59:59","0","1500","189","100","112","2020/03/02 05:00:00","95","0","-1","1","0"
"1","0","2020/03/09 04:59:59","0","1500","190","100","6004","2020/03/02 05:00:00","96","0","-1","1","0"
"1","0","2020/03/09 04:59:59","0","1500","191","100","6005","2020/03/02 05:00:00","97","0","-1","1","0"
"1","0","2020/03/16 15:59:59","0","1500","192","80","6004","2020/03/02 16:00:00","151","0","-1","1","0"
"1","0","2020/03/16 15:59:59","0","1500","193","80","6005","2020/03/02 16:00:00","152","0","-1","1","0"
"1","0","2020/04/01 04:59:59","0","2000","194","30","101","2020/03/13 05:00:00","31","0","-1","1","0"
"1","0","2020/04/01 04:59:59","0","2000","195","40","101","2020/03/13 05:00:00","41","0","-1","1","0"
"1","0","2020/03/25 04:59:59","0","2000","196","30","109","2020/03/15 05:00:00","37","0","-1","1","0"
"1","0","2020/03/25 04:59:59","0","2000","197","30","112","2020/03/15 05:00:00","38","0","-1","1","0"
"1","0","2020/03/23 15:59:59","0","1500","198","80","7004","2020/03/16 16:00:00","251","0","-1","1","0"
"1","0","2020/03/23 15:59:59","0","1500","199","80","7005","2020/03/16 16:00:00","252","0","-1","1","0"
"1","0","2020/04/01 04:59:59","0","2000","200","30","102","2020/03/25 05:00:00","32","0","-1","1","0"
"1","0","2020/04/01 04:59:59","0","2000","201","40","102","2020/03/25 05:00:00","42","0","-1","1","0"
"1","0","2020/04/14 04:59:59","0","2000","202","40","104","2020/04/01 05:00:00","45","0","-1","1","0"
"1","0","2020/04/14 04:59:59","0","2000","203","30","103","2020/04/01 05:00:00","34","0","-1","1","0"
"1","0","2020/04/14 04:59:59","0","2000","204","40","103","2020/04/01 05:00:00","44","0","-1","1","0"
"1","0","2020/04/15 15:59:59","0","1500","205","80","6004","2020/04/01 16:00:00","151","0","-1","1","0"
"1","0","2020/04/15 15:59:59","0","1500","206","80","6005","2020/04/01 16:00:00","152","0","-1","1","0"
"1","0","2020/05/05 04:59:59","0","1500","207","80","101","2020/04/01 05:00:00","81","0","-1","1","0"
"1","0","2020/05/05 04:59:59","0","1500","208","80","102","2020/04/01 05:00:00","82","0","-1","1","0"
"1","0","2020/05/05 04:59:59","0","1500","209","80","111","2020/04/01 05:00:00","83","0","-1","1","0"
"1","0","2020/05/05 04:59:59","0","1500","210","80","109","2020/04/01 05:00:00","84","0","-1","1","0"
"1","0","2020/05/05 04:59:59","0","1500","211","80","112","2020/04/01 05:00:00","85","0","-1","1","0"
"1","0","2020/04/25 04:59:59","0","2000","212","30","109","2020/04/14 05:00:00","37","0","-1","1","0"
"1","0","2020/04/25 04:59:59","0","2000","213","30","112","2020/04/14 05:00:00","38","0","-1","1","0"
"1","0","2020/05/01 04:59:59","0","2000","214","30","101","2020/04/14 05:00:00","31","0","-1","1","0"
"1","0","2020/05/01 04:59:59","0","2000","215","40","101","2020/04/14 05:00:00","41","0","-1","1","0"
"1","0","2020/04/22 15:59:59","0","1500","216","80","7004","2020/04/15 16:00:00","251","0","-1","1","0"
"1","0","2020/04/22 15:59:59","0","1500","217","80","7005","2020/04/15 16:00:00","252","0","-1","1","0"
"1","0","2020/05/01 04:59:59","0","2000","218","30","102","2020/04/25 05:00:00","32","0","-1","1","0"
"1","0","2020/05/01 04:59:59","0","2000","219","40","102","2020/04/25 05:00:00","42","0","-1","1","0"
"1","0","2020/05/15 04:59:59","0","2000","220","40","104","2020/05/01 05:00:00","45","0","-1","1","0"
"1","0","2020/05/15 04:59:59","0","2000","221","30","103","2020/05/01 05:00:00","34","0","-1","1","0"
"1","0","2020/05/15 04:59:59","0","2000","222","40","103","2020/05/01 05:00:00","44","0","-1","1","0"
"1","0","2020/05/19 15:59:59","0","1500","223","80","6004","2020/05/05 16:00:00","151","0","-1","1","0"
"1","0","2020/05/19 15:59:59","0","1500","224","80","6005","2020/05/05 16:00:00","152","0","-1","1","0"
"1","0","2020/05/25 04:59:59","0","2000","225","30","109","2020/05/15 05:00:00","37","0","-1","1","0"
"1","0","2020/05/25 04:59:59","0","2000","226","30","112","2020/05/15 05:00:00","38","0","-1","1","0"
"1","0","2020/06/01 04:59:59","0","2000","227","30","101","2020/05/15 05:00:00","31","0","-1","1","0"
"1","0","2020/06/01 04:59:59","0","2000","228","40","101","2020/05/15 05:00:00","41","0","-1","1","0"
"1","0","2020/05/26 15:59:59","0","1500","229","80","7004","2020/05/19 16:00:00","251","0","-1","1","0"
"1","0","2020/05/26 15:59:59","0","1500","230","80","7005","2020/05/19 16:00:00","252","0","-1","1","0"
"1","0","2020/06/01 04:59:59","0","2000","231","30","102","2020/05/25 05:00:00","32","0","-1","1","0"
"1","0","2020/06/01 04:59:59","0","2000","232","40","102","2020/05/25 05:00:00","42","0","-1","1","0"
"1","0","2020/06/15 04:59:59","0","2000","233","40","104","2020/06/01 05:00:00","45","0","-1","1","0"
"1","0","2020/06/15 04:59:59","0","2000","234","30","103","2020/06/01 05:00:00","34","0","-1","1","0"
"1","0","2020/06/15 04:59:59","0","2000","235","40","103","2020/06/01 05:00:00","44","0","-1","1","0"
"1","0","2020/06/17 15:59:59","0","1500","236","80","6004","2020/06/03 16:00:00","151","0","-1","1","0"
