b6a3e571c4a328fef57af803563bb75281ad8a77235ebf920c6189b15d9713bc,580f5dd25f9b0c5b12c81b3a54104e0512d7f292cceae94d999c44df8f5f0599,78f091cd20bdd32abd91310934b6ccf471ccde1a1b5a02ff4ebc7acbfc84beb1,515124ba07c126436fa39eb5705ac5827659567554667e31e5b33fe838336a13,857ce063288a1b255e80306553508eb6f9667d71d5374bea2a9b7b86b2372584,444b15f37bab72f778877e2d1f5ded5cd0f5b2eb86e6f01e1e41b566af8d09c9,749ffa1a78fb700d5aa6ae611587cd45f97321a082e1e76d2cd4f74ea3fea5e2,864cd4dcf6718fab2dc422e4b55b93eff6a1d2d4532f117076c1e23a12a40f85,393ede77ed02a0a285c5dcd42035fd08f575652f1dda2ad438b6657eb1c2d0c9,6518487be7e14aefa243871c1dde8b8ee2b6fefe66d9ae04973291edee153458,865116b72c15783959ab97da5cc86d4231587d20f926c3010f826ce03978fd67,562b9516e0b920ee8bf1ed46993eedafbc387bcea85a39ee79cc795275ff8adc,5dcba815e9df937b94fab79ecdb1b55d73d459076473bfa23222c1f60a94c9c3,816953dca82ecabc48c4891aac02d753ca5d18f98c76c65f342596c6079029a3,759605c45be2a4ddd6078184ef9dd7d6b06abf722137e0c0d77af8210ec03ef9,08498a15f19ad4616846822927d69bc73b3ce954f4583aed676c1e0d602335b0,2ee7a09b4557cd45e54aaf0fed25260645013e4c4f39f9ab4454f59a38fd94f0,dad9fb2e8ef77711adcfe94a82e9b099ec29115a6ab0ec588312be70b5249e97,1aed47c93ca2f048ddb192a990d91e8982065f91768f87a78e11c32f3f78282a,c7f911c1a8995ddde18fb9d96ddf9d79272a4ede7b7ddb43e31e1f58a081179c,556b438b5894ec61ae8f0cd65f2967f9755eb334d5eda08f6706c4aa36c98434,7c8f28841a945d6322922fa501255cd57fe4ce3a1407a6d4d1445deaf5c372c6,05b9933971a6a6286db17d83d93642435c743bce96929a70827e52662e873bc5,1bd4d5a76e7b53ea3d407b3b720c8f6ac3ea615606856ba9df9fe84b73f9c960,8df9ea1d83673b2c05bfe546ff9a96b004f1146f1f3056305524411e8258d92f,ab8364c8158be0075304a4fb8f1146a43a4b2b769d6f1addd773cec407ec1ffa,30590bf001167f65d43eaf2f584833e862688091e9af2838682bedb7509515e8,2b600932c5addfa0d0a0c3618f5b8dbc272822eaaad959fee772730de2d00cb5,4e598f3af81ef8978b5c5a68f08369dcc10c44cd6130faeff3b4337374d58ee2,d8c2e4486a19310cb5bce337d33e2bb63fee53cdef344848748b2038f8b89032,f204b8c575f0f9b6337ce6771adec68558b0017844c79ae0ae7ef9e24882a9a1,58fa4de484c4ace9aecbe532c4545856225a1aa14d8f8b2d72dacb1a533eac70,09613f7bba99e66e32fc9a9a73ebd3d22b952c82a4aef2f310e5083895394245,aa12cca08f1449def7c2c72cfef860bd21fcd74fbde5af91f536d7f1c7bb22c5,f54082a2a152fd94dfd89dd6586f9986b588eb31b3a1d99d873b782a890064af,02a0447930114baa5035640c30d1924f70063188c102789594fc06fc43b887ef,1e5c5292e8408b5bc19e773d90f25c24c7bb4c6c01f2be7d4d9c224642dc7332,9e27e00535e7fe342c804cd3ab00621774fafe2cb315e87a9ae2bfad79746a53,f34248b23d1304af60ebd40ba59b208417ebca8b757598cdf9aba4568252a1dc,0a02816534c3bbb863a349d841b886892e98ea1b98e7de84e481f1a337a1ab12,0886142f185b5c27341760b47cf2e8970d68d4c53bca7f15655f032bbd127ce5
"18","1","30","0","620060015","1","0","0","1","0","0","0","620090015","0","61001005","1","0","0","18001","0","0","0","0","0","61001004","0","0","0","0","366","600110181","600000018","61001007","0","1","0","36","0","0","18001","620130015"
"18","1","30","0","620060016","1","0","0","1","0","0","0","620090016","0","61001005","1","0","0","19001","0","0","0","0","0","61001004","0","0","0","0","371","600110191","600000019","61001007","0","1","0","36","0","0","19001","620130016"
"18","1","30","0","620060017","1","0","0","1","0","0","0","620090017","0","61001005","1","0","0","20001","0","0","0","0","0","61001004","0","0","0","0","375","600110201","600000020","61001007","0","1","0","36","0","0","20001","620130017"
"18","1","30","0","620060018","1","0","0","1","0","0","0","620090018","0","61001005","1","0","0","21001","0","0","0","0","0","61001004","0","0","0","0","381","600110211","600000021","61001007","0","1","0","36","0","0","21001","620130018"
"18","1","30","0","620060019","1","0","0","1","0","0","0","620090019","0","61001005","1","0","0","22001","0","0","0","0","0","61001004","0","0","0","0","386","600110221","600000022","61001007","0","1","0","36","0","0","22001","620130019"
"18","1","30","0","620060020","1","0","0","1","0","0","0","620090020","0","61001005","1","0","0","23001","0","0","0","0","0","61001004","0","0","0","0","390","600110231","600000023","61001007","0","1","0","36","0","0","23001","620130020"
"18","1","30","0","620060021","1","0","0","1","0","0","0","620090021","0","61001005","1","0","0","24001","0","0","0","0","0","61001004","0","0","0","0","396","600110241","600000024","61001007","0","1","0","36","0","0","24001","620130021"
"18","1","30","0","620060022","1","0","0","1","0","0","0","620090022","0","61001005","1","0","0","25001","0","0","0","0","0","61001004","0","0","0","0","401","600110251","600000025","61001007","0","1","0","36","0","0","25001","620130022"
"18","1","30","0","620060023","1","0","0","1","0","0","0","620090023","0","61001005","1","0","0","26001","0","0","0","0","0","61001004","0","0","0","0","405","600110261","600000026","61001007","0","1","0","36","0","0","26001","620130023"
"18","1","30","0","620060024","1","0","0","1","0","0","0","620090024","0","61001005","1","0","0","27001","0","0","0","0","0","61001004","0","0","0","0","411","600110271","600000027","61001007","0","1","0","36","0","0","27001","620130024"
"18","1","30","0","620060025","1","0","0","1","0","0","0","620090025","0","61001005","1","0","0","28001","0","0","0","0","0","61001004","0","0","0","0","417","600110281","600000028","61001007","0","1","0","36","0","0","28001","620130025"
"18","1","30","0","620060026","1","0","0","1","0","0","0","620090026","0","61001005","1","0","0","29001","0","0","0","0","0","61001004","0","0","0","0","422","600110291","600000029","61001007","0","1","0","36","0","0","29001","620130026"
"18","1","30","0","620060027","1","0","0","1","0","0","0","620090027","0","61001005","1","0","0","30001","0","0","0","0","0","61001004","0","0","0","0","427","600110301","600000030","61001007","0","1","0","36","0","0","30001","620130027"
"18","1","30","0","620060028","1","0","0","1","0","0","0","620090028","0","61001005","1","0","0","31001","0","0","0","0","0","61001004","0","0","0","0","433","600110311","600000031","61001007","0","1","0","36","0","0","31001","620130028"
"18","1","30","0","620060029","1","0","0","1","0","0","0","620090029","0","61001005","1","0","0","32001","0","0","0","0","0","61001004","0","0","0","0","442","600110321","600000032","61001007","0","1","0","36","0","0","32001","620130029"
"18","1","30","0","620060030","1","0","0","1","0","0","0","620090030","0","61001005","1","0","0","33001","0","0","0","0","0","61001004","0","0","0","0","455","600110331","600000033","61001007","0","1","0","36","0","0","33001","620130030"
"18","1","30","0","620060031","1","0","0","1","0","0","0","620090031","0","61001005","1","0","0","34001","0","0","0","0","0","61001004","0","0","0","0","460","600110341","600000034","61001007","0","1","0","36","0","0","34001","620130031"
"18","1","30","0","620060032","1","0","0","1","0","0","0","620090032","0","61001005","1","0","0","35001","0","0","0","0","0","61001004","0","0","0","0","464","600110351","600000035","61001007","0","1","0","36","0","0","35001","620130032"
"18","1","30","0","620060033","1","0","0","1","0","0","0","620090033","0","61001005","1","0","0","36001","0","0","0","0","0","61001004","0","0","0","0","476","600110361","600000036","61001007","0","1","0","36","0","0","36001","620130033"
"18","1","30","0","620060034","1","0","0","1","0","0","0","620090034","0","61001005","1","0","0","37001","0","0","0","0","0","61001004","0","0","0","0","482","600110371","600000037","61001007","0","1","0","36","0","0","37001","620130034"
"18","1","30","0","620060035","1","0","0","1","0","0","0","620090035","0","61001005","1","0","0","38001","0","0","0","0","0","61001004","0","0","0","0","492","600110381","600000038","61001007","0","1","0","36","0","0","38001","620130035"
"18","1","30","0","620060036","1","0","0","1","0","0","0","620090036","0","61001005","1","0","0","39001","0","0","0","0","0","61001004","0","0","0","0","500","600110391","600000039","61001007","0","1","0","36","0","0","39001","620130036"
"18","1","30","0","620060037","1","0","0","1","0","0","0","620090037","0","61001005","1","0","0","40001","0","0","0","0","0","61001004","0","0","0","0","514","600110401","600000040","61001007","0","1","0","36","0","0","40001","620130037"
"18","1","30","0","620060038","1","0","0","1","0","0","0","620090038","0","61001005","1","0","0","41001","0","0","0","0","0","61001004","0","0","0","0","518","600110411","600000041","61001007","0","1","0","36","0","0","41001","620130038"
"18","1","30","0","620060039","1","0","0","1","0","0","0","620090039","0","61001005","1","0","0","42001","0","0","0","0","0","61001004","0","0","0","0","523","600110421","600000042","61001007","0","1","0","36","0","0","42001","620130039"
"18","1","30","0","620060040","1","0","0","1","0","0","0","620090040","0","61001005","1","0","0","43001","0","0","0","0","0","61001004","0","0","0","0","538","600110431","600000043","61001007","0","1","0","36","0","0","43001","620130040"
"18","1","30","0","620060041","1","0","0","1","0","0","0","620090041","0","61001005","1","0","0","44001","0","0","0","0","0","61001004","0","0","0","0","551","600110441","600000044","61001007","0","1","0","36","0","0","44001","620130041"
"18","1","30","0","620060042","1","0","0","1","0","0","0","620090042","0","61001005","1","0","0","45001","0","0","0","0","0","61001004","0","0","0","0","565","600110451","600000045","61001007","0","1","0","36","0","0","45001","620130042"
"18","1","30","0","620060043","1","0","0","1","0","0","0","620090043","0","61001005","1","0","0","46001","0","0","0","0","0","61001004","0","0","0","0","574","600110461","600000046","61001007","0","1","0","36","0","0","46001","620130043"
"18","1","30","0","620060044","1","0","0","1","0","0","0","620090044","0","61001005","1","0","0","47001","0","0","0","0","0","61001004","0","0","0","0","577","600110471","600000047","61001007","0","1","0","36","0","0","47001","620130044"
"18","1","30","0","620060045","1","0","0","1","0","0","0","620090045","0","61001005","1","0","0","48001","0","0","0","0","0","61001004","0","0","0","0","587","600110481","600000048","61001007","0","1","0","36","0","0","48001","620130045"
"18","1","30","0","620060046","1","0","0","1","0","0","0","620090046","0","61001005","1","0","0","49001","0","0","0","0","0","61001004","0","0","0","0","598","600110491","600000049","61001007","0","1","0","36","0","0","49001","620130046"
"18","1","30","0","620060047","1","0","0","1","0","0","0","620090047","0","61001005","1","0","0","50001","0","0","0","0","0","61001004","0","0","0","0","614","600110501","600000050","61001007","0","1","0","36","0","0","50001","620130047"
"18","1","30","0","620060048","1","0","0","1","0","0","0","620090048","0","61001005","1","0","0","51001","0","0","0","0","0","61001004","0","0","0","0","621","600110511","600000051","61001007","0","1","0","36","0","0","51001","620130048"
"18","1","30","0","620060049","1","0","0","1","0","0","0","620090049","0","61001005","1","0","0","52001","0","0","0","0","0","61001004","0","0","0","0","629","600110521","600000052","61001007","0","1","0","36","0","0","52001","620130049"
"18","1","30","0","620060050","1","0","0","1","0","0","0","620090050","0","61001005","1","0","0","53001","0","0","0","0","0","61001004","0","0","0","0","640","600110531","600000053","61001007","0","1","0","36","0","0","53001","620130050"
"18","1","30","0","620060051","1","0","0","1","0","0","0","620090051","0","61001005","1","0","0","54001","0","0","0","0","0","61001004","0","0","0","0","647","600110541","600000054","61001007","0","1","0","36","0","0","54001","620130051"
"18","1","30","0","620060052","1","0","0","1","0","0","0","620090052","0","61001005","1","0","0","55001","0","0","0","0","0","61001004","0","0","0","0","652","600110551","600000055","61001007","0","1","0","36","0","0","55001","620130052"
"18","1","30","0","620060053","1","0","0","1","0","0","0","620090053","0","61001005","1","0","0","56001","0","0","0","0","0","61001004","0","0","0","0","659","600110561","600000056","61001007","0","1","0","36","0","0","56001","620130053"
"18","1","30","0","620060054","1","0","0","1","0","0","0","620090054","0","61001005","1","0","0","57001","0","0","0","0","0","61001004","0","0","0","0","662","600110571","600000057","61001007","0","1","0","36","0","0","57001","620130054"
"18","1","30","0","620060055","1","0","0","1","0","0","0","620090055","0","61001005","1","0","0","58001","0","0","0","0","0","61001004","0","0","0","0","667","600110581","600000058","61001007","0","1","0","36","0","0","58001","620130055"
"18","1","30","0","620060056","1","0","0","1","0","0","0","620090056","0","61001005","1","0","0","59001","0","0","0","0","0","61001004","0","0","0","0","679","600110591","600000059","61001007","0","1","0","36","0","0","59001","620130056"
"18","1","30","0","620060057","1","0","0","1","0","0","0","620090057","0","61001005","1","0","0","60001","0","0","0","0","0","61001004","0","0","0","0","683","600110601","600000060","61001007","0","1","0","36","0","0","60001","620130057"
"18","1","30","0","620060058","1","0","0","1","0","0","0","620090058","0","61001005","1","0","0","61001","0","0","0","0","0","61001004","0","0","0","0","692","600110611","600000061","61001007","0","1","0","36","0","0","61001","620130058"
"18","1","30","0","620060059","1","0","0","1","0","0","0","620090059","0","61001005","1","0","0","62001","0","0","0","0","0","61001004","0","0","0","0","698","600110621","600000062","61001007","0","1","0","36","0","0","62001","620130059"
"18","1","30","0","620060060","1","0","0","1","0","0","0","620090060","0","61001005","1","0","0","63001","0","0","0","0","0","61001004","0","0","0","0","703","600110631","600000063","61001007","0","1","0","36","0","0","63001","620130060"
"18","1","30","0","620060061","1","0","0","1","0","0","0","620090061","0","61001005","1","0","0","64001","0","0","0","0","0","61001004","0","0","0","0","713","600110641","600000064","61001007","0","1","0","36","0","0","64001","620130061"
"18","1","30","0","620060062","1","0","0","1","0","0","0","620090062","0","61001005","1","0","0","65001","0","0","0","0","0","61001004","0","0","0","0","722","600110651","600000065","61001007","0","1","0","36","0","0","65001","620130062"
"18","1","30","0","620060063","1","0","0","1","0","0","0","620090063","0","61001005","1","0","0","66001","0","0","0","0","0","61001004","0","0","0","0","733","600110661","600000066","61001007","0","1","0","36","0","0","66001","620130063"
"18","1","30","0","620060064","1","0","0","1","0","0","0","620090064","0","61001005","1","0","0","67001","0","0","0","0","0","61001004","0","0","0","0","741","600110671","600000067","61001007","0","1","0","36","0","0","67001","620130064"
"18","1","30","0","620060065","1","0","0","1","0","0","0","620090065","0","61001005","1","0","0","68001","0","0","0","0","0","61001004","0","0","0","0","750","600110681","600000068","61001007","0","1","0","36","0","0","68001","620130065"
"18","1","30","0","620060066","1","0","0","1","0","0","0","620090066","0","61001005","1","0","0","69001","0","0","0","0","0","61001004","0","0","0","0","762","600110691","600000069","61001007","0","1","0","36","0","0","69001","620130066"
"18","1","30","0","620060067","1","0","0","1","0","0","0","620090067","0","61001005","1","0","0","70001","0","0","0","0","0","61001004","0","0","0","0","774","600110701","600000070","61001007","0","1","0","36","0","0","70001","620130067"
"18","1","30","0","620060068","1","0","0","1","0","0","0","620090068","0","61001005","1","0","0","71001","0","0","0","0","0","61001004","0","0","0","0","783","600110711","600000071","61001007","0","1","0","36","0","0","71001","620130068"
"18","1","30","0","620090101","1","0","0","1","0","0","0","620300001","0","61001005","1","0","0","1001","0","0","0","0","0","61001004","0","0","0","0","258","600110011","600000072","61001007","0","1","0","36","0","0","1001","620110001"
"18","1","30","0","620090101","1","0","0","1","0","0","0","620300001","0","61001005","1","0","0","2001","0","0","0","0","0","61001004","0","0","0","0","258","600110021","600000073","61001007","0","1","0","36","0","0","2001","620110001"
"18","1","30","0","620090101","1","0","0","1","0","0","0","620300001","0","61001005","1","0","0","3001","0","0","0","0","0","61001004","0","0","0","0","258","600110031","600000074","61001007","0","1","0","36","0","0","3001","620110001"
"18","1","30","0","620090101","1","0","0","1","0","0","0","620300001","0","61001005","1","0","0","4001","0","0","0","0","0","61001004","0","0","0","0","258","600110041","600000075","61001007","0","1","0","36","0","0","4001","620110001"
"18","1","30","0","620090102","1","0","0","1","0","0","0","620300002","0","61001005","1","0","0","5001","0","0","0","0","0","61001004","0","0","0","0","268","600110051","600000076","61001007","0","1","0","36","0","0","5001","620110002"
"18","1","30","0","620090103","1","0","0","1","0","0","0","620300003","0","61001005","1","0","0","6001","0","0","0","0","0","61001004","0","0","0","0","273","600110061","600000077","61001007","0","1","0","36","0","0","6001","620110003"
"18","1","30","0","620090104","1","0","0","1","0","0","0","620300004","0","61001005","1","0","0","7001","0","0","0","0","0","61001004","0","0","0","0","281","600110071","600000078","61001007","0","1","0","36","0","0","7001","620110004"
"18","1","30","0","620090105","1","0","0","1","0","0","0","620300005","0","61001005","1","0","0","8001","0","0","0","0","0","61001004","0","0","0","0","288","600110081","600000079","61001007","0","1","0","36","0","0","8001","620110005"
"18","1","30","0","620090106","1","0","0","1","0","0","0","620300006","0","61001005","1","0","0","9001","0","0","0","0","0","61001004","0","0","0","0","298","600110091","600000080","61001007","0","1","0","36","0","0","9001","620110006"
"18","1","30","0","620090107","1","0","0","1","0","0","0","620300007","0","61001005","1","0","0","10001","0","0","0","0","0","61001004","0","0","0","0","309","600110101","600000081","61001007","0","1","0","36","0","0","10001","620110007"
"18","1","30","0","620090108","1","0","0","1","0","0","0","620300008","0","61001005","1","0","0","11001","0","0","0","0","0","61001004","0","0","0","0","313","600110111","600000082","61001007","0","1","0","36","0","0","11001","620110008"
"18","1","30","0","620090109","1","0","0","1","0","0","0","620300009","0","61001005","1","0","0","12001","0","0","0","0","0","61001004","0","0","0","0","321","600110121","600000083","61001007","0","1","0","36","0","0","12001","620110009"
"18","1","30","0","620090110","1","0","0","1","0","0","0","620300010","0","61001005","1","0","0","13001","0","0","0","0","0","61001004","0","0","0","0","326","600110131","600000084","61001007","0","1","0","36","0","0","13001","620110010"
"18","1","30","0","620090111","1","0","0","1","0","0","0","620300011","0","61001005","1","0","0","14001","0","0","0","0","0","61001004","0","0","0","0","336","600110141","600000085","61001007","0","1","0","36","0","0","14001","620110011"
"18","1","30","0","620090112","1","0","0","1","0","0","0","620300012","0","61001005","1","0","0","15001","0","0","0","0","0","61001004","0","0","0","0","341","600110151","600000086","61001007","0","1","0","36","0","0","15001","620110012"
"18","1","30","0","620090113","1","0","0","1","0","0","0","620300013","0","61001005","1","0","0","16001","0","0","0","0","0","61001004","0","0","0","0","351","600110161","600000087","61001007","0","1","0","36","0","0","16001","620110013"
"18","1","30","0","620090114","1","0","0","1","0","0","0","620300014","0","61001005","1","0","0","17001","0","0","0","0","0","61001004","0","0","0","0","356","600110171","600000088","61001007","0","1","0","36","0","0","17001","620110014"
"18","1","30","0","620090115","1","0","0","1","0","0","0","620300015","0","61001005","1","0","0","18001","0","0","0","0","0","61001004","0","0","0","0","366","600110181","600000089","61001007","0","1","0","36","0","0","18001","620110015"
"18","1","30","0","620090116","1","0","0","1","0","0","0","620300016","0","61001005","1","0","0","19001","0","0","0","0","0","61001004","0","0","0","0","371","600110191","600000090","61001007","0","1","0","36","0","0","19001","620110016"
"18","1","30","0","620090117","1","0","0","1","0","0","0","620300017","0","61001005","1","0","0","20001","0","0","0","0","0","61001004","0","0","0","0","375","600110201","600000091","61001007","0","1","0","36","0","0","20001","620110017"
"18","1","30","0","620090118","1","0","0","1","0","0","0","620300018","0","61001005","1","0","0","21001","0","0","0","0","0","61001004","0","0","0","0","381","600110211","600000092","61001007","0","1","0","36","0","0","21001","620110018"
"18","1","30","0","620090119","1","0","0","1","0","0","0","620300019","0","61001005","1","0","0","22001","0","0","0","0","0","61001004","0","0","0","0","386","600110221","600000093","61001007","0","1","0","36","0","0","22001","620110019"
"18","1","30","0","620090120","1","0","0","1","0","0","0","620300020","0","61001005","1","0","0","23001","0","0","0","0","0","61001004","0","0","0","0","390","600110231","600000094","61001007","0","1","0","36","0","0","23001","620110020"
"18","1","30","0","620090121","1","0","0","1","0","0","0","620300021","0","61001005","1","0","0","24001","0","0","0","0","0","61001004","0","0","0","0","396","600110241","600000095","61001007","0","1","0","36","0","0","24001","620110021"
"18","1","30","0","620090122","1","0","0","1","0","0","0","620300022","0","61001005","1","0","0","25001","0","0","0","0","0","61001004","0","0","0","0","401","600110251","600000096","61001007","0","1","0","36","0","0","25001","620110022"
"18","1","30","0","620090123","1","0","0","1","0","0","0","620300023","0","61001005","1","0","0","26001","0","0","0","0","0","61001004","0","0","0","0","405","600110261","600000097","61001007","0","1","0","36","0","0","26001","620110023"
"18","1","30","0","620090124","1","0","0","1","0","0","0","620300024","0","61001005","1","0","0","27001","0","0","0","0","0","61001004","0","0","0","0","411","600110271","600000098","61001007","0","1","0","36","0","0","27001","620110024"
"18","1","30","0","620090125","1","0","0","1","0","0","0","620300025","0","61001005","1","0","0","28001","0","0","0","0","0","61001004","0","0","0","0","417","600110281","600000099","61001007","0","1","0","36","0","0","28001","620110025"
"18","1","30","0","620090126","1","0","0","1","0","0","0","620300026","0","61001005","1","0","0","29001","0","0","0","0","0","61001004","0","0","0","0","422","600110291","600000100","61001007","0","1","0","36","0","0","29001","620110026"
"18","1","30","0","620090127","1","0","0","1","0","0","0","620300027","0","61001005","1","0","0","30001","0","0","0","0","0","61001004","0","0","0","0","427","600110301","600000101","61001007","0","1","0","36","0","0","30001","620110027"
"18","1","30","0","620090128","1","0","0","1","0","0","0","620300028","0","61001005","1","0","0","31001","0","0","0","0","0","61001004","0","0","0","0","433","600110311","600000102","61001007","0","1","0","36","0","0","31001","620110028"
"18","1","30","0","620090129","1","0","0","1","0","0","0","620300029","0","61001005","1","0","0","32001","0","0","0","0","0","61001004","0","0","0","0","442","600110321","600000103","61001007","0","1","0","36","0","0","32001","620110029"
