8c246927edb848df34542aa38e288a9b9c41997b92530d9a593bfd29b172df9e,b18031a8b929b939d158fbd269fc65f93dc78f98e68b46b443767f3db22226ae,7e4a3daa0a17074dc503460cb8ad32496f31c32ad81aa48d1b6fad505e5b47e0,255578ab73f40b227db05275cd8e6e7703cbd6aee0da92cadf9534d83fb4f86b,56b0b7c52b5f36d8da4224b6f3425507f9cd3fe0e78ac161003c7cf4cda36296,954d1d25553ec0c245fc808d5c93c133c1b94299354ec88adcf2fc8c332085dd,db42c3a13849ba6c047d144a2547b725b546dd681182036bd6e8be5f322c6d63,e2bbcbe12d66f057e26ceb5b18239e72a461b1cb21a45fb9592b9235a57a8278,c68ffcbf5b4a11b8be3963d7eda0dfc344193a399e6e05567b11694ead2cbe84,72cfe3cfa406da3587f9afb73d86e6340e3a2b5bf8480c93cabd881f35450a44,8c15be2740b1f47d96a8501e54c19c34a5f6579b4576e04c744576065fc47028,cda4796ea8792157a761afc6dd3932cf22e88eee9194c366d9b13b6deb112205,006907f7b7be9bed7a70d463815530a18f40dd879a54e89952b8743b7da0e614,f65459de104d6210fd2a68f2d45317a200a94ee59c07b9013471972d0fb8ca21,d1d9898aea4daa12651c8cb1fe87e73939507727017625c81ba84ec24f09d61b,1b1bc50df0a94310ab2d6f4b18f87bd08f52a6c332615eb0e785527200428b3e
"12","200","8","2","94002","1004002","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004003","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004004","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004005","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004006","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004007","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004008","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004009","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004010","25001","90008","400","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1004011","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004012","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004013","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004014","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004015","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1004016","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1004017","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1004018","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1005001","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005002","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005003","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005004","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005005","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005006","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005007","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005008","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005009","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005010","25001","90008","400","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1005011","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005012","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005013","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005014","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005015","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1005016","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1005017","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1005018","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1006001","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006002","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006003","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006004","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006005","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006006","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006007","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006008","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006009","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006010","25001","90008","400","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1006011","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006012","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006013","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006014","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006015","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1006016","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1006017","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1006018","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1007001","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007002","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007003","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007004","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007005","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007006","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007007","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007008","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007009","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007010","25001","90008","400","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1007011","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007012","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007013","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007014","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007015","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1007016","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1007017","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1007018","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1008001","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008002","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008003","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008004","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008005","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008006","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008007","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008008","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008009","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008010","25001","90008","400","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1008011","25021","90008","400","25011","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008012","25021","90008","400","25012","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008013","25021","90008","400","25013","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008014","25021","90008","400","25014","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008015","25021","90008","400","25015","2","10","91002","500000","2","50"
"12","200","8","2","94002","1008016","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1008017","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1008018","25021","90008","0","0","2","10","91002","500000","0","50"
"12","200","8","2","94002","1009001","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009002","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009003","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009004","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009005","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009006","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009007","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009008","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009009","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009010","25001","90008","1000","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1009011","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009012","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009013","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009014","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009015","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1009016","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1009017","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1009018","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1010001","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010002","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010003","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010004","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010005","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010006","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010007","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010008","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010009","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010010","25001","90008","1000","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1010011","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010012","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010013","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010014","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010015","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1010016","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1010017","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1010018","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1011001","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011002","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011003","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011004","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011005","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011006","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011007","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011008","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011009","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011010","25001","90008","1000","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1011011","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011012","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011013","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011014","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011015","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1011016","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1011017","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1011018","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1012001","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012002","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012003","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012004","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012005","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012006","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012007","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012008","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012009","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012010","25001","90008","1000","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1012011","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012012","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012013","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012014","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012015","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1012016","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1012017","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1012018","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1013001","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013002","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013003","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013004","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013005","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013006","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013007","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013008","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013009","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013010","25001","90008","1000","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1013011","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013012","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013013","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013014","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013015","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1013016","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1013017","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1013018","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1014001","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014002","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014003","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014004","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014005","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014006","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014007","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014008","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014009","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014010","25001","90008","1000","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1014011","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014012","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014013","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014014","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014015","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1014016","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1014017","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1014018","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1015001","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015002","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015003","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015004","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015005","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015006","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015007","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015008","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015009","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015010","25001","90008","1000","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1015011","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015012","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015013","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015014","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015015","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1015016","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1015017","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1015018","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1016001","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016002","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016003","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016004","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016005","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016006","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016007","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016008","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016009","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016010","25001","90008","1000","25015","2","10","91002","500000","2","10"
"12","200","8","2","94002","1016011","25021","90008","1000","25011","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016012","25021","90008","1000","25012","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016013","25021","90008","1000","25013","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016014","25021","90008","1000","25014","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016015","25021","90008","1000","25015","2","10","91002","500000","2","125"
"12","200","8","2","94002","1016016","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1016017","25021","90008","0","0","2","10","91002","500000","0","125"
"12","200","8","2","94002","1016018","25021","90008","0","0","2","10","91002","500000","0","125"
