2274ce793280dbbb355666519280bf6b939c80168ca680f0149eb2eeedcf5f0e,c5b9bcee0def78640aac6411b271da013370e925f3c3443f329c57c52a7794ee,2e949414f163b549a8d79cd912e6e5d733b9ce2c79c736ae593b5f721e9c4a51,719a8d6d99e9fbd773cec81b0f53566cbff619440f70a66050f97b246ab6cd0c,3e93cabdad79341865d8d4b16fd6667c5edf3dc096fd5fc01b991e962ad99c64,86b2a5b40d677ff992a6381d1a0b9560676fe85022b626909942b9badf8ae36a,1a347611896d0863d0d3dfe899249fcbc649f8d352fe2b31d0bf26906bc664e6,5577d74014c670bc6ae5b4d471a4fcd8c05649a296ba1c61c89aa6a06968a26c,e25fdfdf34d4d93b7cad272bff0d073167c47da869e30ea1e4b0c44e681b28d2,9716da007ea36805091f96a68e4f831693b198e7d40284b37a62c0780483aa6e,b1c852784c6b1ae732462fb049a017d888ecc3d3160a6ad55bb4177f4d0e5b02,751d12903e4c847f63502976b740c630669e3d9892b8a6e45c4ab0e3c4948145,5adc13eba1b445cff1ed376964205e4eb990ed211ca49274a7bfb6949fec730b
"1","10010198","0","0","0","0","10010197","1","10010199","52","2","0","0"
"1","10010199","0","0","0","0","10010198","2","10010200","51","14","0","0"
"1","10010200","0","0","0","0","10010199","1","10010201","50","2","0","0"
"1","10010201","0","0","0","0","10010200","1","10010214","49","3","10010716","0"
"1","10010214","0","0","0","0","10010201","0","10010215","48","4","0","0"
"1","10010215","0","0","0","0","10010214","0","10010710","47","12","0","0"
"1","10010218","0","0","0","0","10010711","10001","10010219","44","11","0","0"
"1","10010219","0","0","0","0","10010218","2","10010220","43","2","0","0"
"1","10010220","0","0","0","0","10010219","0","10010221","42","4","0","0"
"1","10010221","0","0","0","0","10010220","2","10010222","41","3","0","0"
"1","10010222","0","0","0","0","10010221","1","10010223","40","2","0","0"
"1","10010223","0","0","0","0","10010222","2","10010224","39","2","0","0"
"1","10010224","0","0","0","0","10010223","0","10010225","38","4","0","0"
"1","10010225","0","0","0","0","10010224","10002","10010226","37","7","0","0"
"1","10010226","0","0","0","0","10010225","10001","10010227","36","11","0","0"
"1","10010227","0","0","0","0","10010226","4","10010228","35","14","0","0"
"1","10010228","0","0","0","0","10010227","0","10010229","34","5","0","0"
"1","10010229","0","0","0","0","10010228","1","10010230","33","2","0","0"
"1","10010230","0","0","0","0","10010229","3","10010231","32","14","0","0"
"1","10010231","0","0","0","0","10010230","0","10010232","31","4","0","0"
"1","10010232","0","0","0","0","10010231","10001","10010233","30","7","0","0"
"1","10010233","0","0","0","0","10010232","0","10010234","29","6","10010236","0"
"1","10010234","0","0","0","0","10010233","10001","10010573","28","7","0","0"
"1","10010236","0","0","0","0","10010233","3","10010237","28","2","0","0"
"1","10010237","0","0","0","0","10010236","2","10010574","27","3","0","0"
"1","10010239","0","0","0","0","10010574","3","10010240","25","3","0","0"
"1","10010240","0","0","0","0","10010239","3","10010241","24","2","0","0"
"1","10010241","0","0","0","0","10010240","0","10010575","23","4","0","0"
"1","10010244","0","0","0","0","10010245","2","10010564","24","14","0","0"
"1","10010245","0","0","0","0","10010246","10003","10010244","25","7","0","0"
"1","10010246","0","0","0","0","10010573","1","10010245","26","14","0","0"
"1","10010247","0","0","0","0","10010575","0","10010248","21","4","0","0"
"1","10010248","0","0","0","0","10010247","10001","10010249","20","11","10010250","0"
"1","10010249","0","0","0","0","10010248","10003","10010253","19","7","0","0"
"1","10010250","0","0","0","0","10010248","0","10010251","19","5","0","0"
"1","10010251","0","0","0","0","10010250","0","10010577","18","6","0","0"
"1","10010253","0","0","0","0","10010249","2","10010576","18","3","0","0"
"1","10010255","0","10010577","0","0","10010576","5","10010256","16","14","0","0"
"1","10010256","0","0","0","0","10010255","2","10010257","15","2","0","0"
"1","10010257","0","0","0","0","10010256","0","10010258","14","12","0","0"
"1","10010258","0","0","0","0","10010257","1","10010259","13","2","0","0"
"1","10010259","0","0","0","0","10010258","10001","10010260","12","7","0","0"
"1","10010260","0","0","0","0","10010259","2","10010261","11","2","0","0"
"1","10010261","0","0","0","0","10010260","10001","10010262","10","7","0","0"
"1","10010262","0","0","0","0","10010261","1","10010263","9","3","0","0"
"1","10010263","0","0","0","0","10010262","10001","10010264","8","7","0","0"
"1","10010264","0","0","0","0","10010263","0","10010719","7","6","10010717","0"
"1","10010272","0","0","0","0","10010719","2","10010273","5","3","0","0"
"1","10010273","0","10010721","0","0","10010272","10002","10010274","4","7","0","0"
"1","10010274","0","0","0","0","10010273","0","10010275","3","4","0","0"
"1","10010275","0","0","0","0","10010274","3","10010276","2","2","0","0"
"1","10010276","0","0","0","0","10010275","3","10010277","1","3","0","0"
"1","10010277","0","0","0","0","10010276","0","10010278","0","13","0","0"
"1","10010278","0","0","0","0","10010277","1","10010279","60","2","0","0"
"1","10010279","0","0","0","0","10010278","2","10010280","59","3","0","0"
"1","10010280","0","0","0","0","10010279","2","10010281","58","2","0","0"
"1","10010281","0","0","0","0","10010280","0","10010282","57","5","0","0"
"1","10010282","0","0","0","0","10010281","10002","10010283","56","7","10010285","0"
"1","10010283","0","0","0","0","10010282","0","10010296","55","12","0","0"
"1","10010285","0","0","0","0","10010282","3","10010695","61","2","0","0"
"1","10010287","0","0","0","0","10010696","10003","10010697","58","7","0","0"
"1","10010290","0","0","0","0","10010697","3","10010291","56","14","0","0"
"1","10010291","0","0","0","0","10010290","3","10010292","55","3","0","0"
"1","10010292","0","0","0","0","10010291","10002","10010699","54","7","0","0"
"1","10010295","0","0","0","0","10010700","2","10010300","51","2","0","0"
"1","10010296","0","0","0","0","10010283","0","10010578","54","6","0","0"
"1","10010299","0","0","0","0","10010723","0","10010300","51","4","0","0"
"1","10010300","0","10010299","0","0","10010295","0","10010301","50","5","0","0"
"1","10010301","0","0","0","0","10010300","1","10010580","49","3","0","0"
"1","10010304","0","0","0","0","10010581","10001","10010305","46","11","10010307","0"
"1","10010305","0","0","0","0","10010304","1","10010306","45","2","0","0"
"1","10010306","0","0","0","0","10010305","1","10010316","44","3","0","0"
"1","10010307","0","0","0","0","10010304","3","10010308","47","3","0","0"
"1","10010308","0","0","0","0","10010307","3","10010583","46","2","0","0"
"1","10010310","0","0","0","0","10010583","10003","10010584","44","7","0","0"
"1","10010312","0","0","0","0","10010584","3","10010582","42","2","0","0"
"1","10010314","0","0","0","0","10010582","0","10010315","40","12","0","0"
"1","10010315","0","0","0","0","10010314","3","10010586","39","2","0","0"
"1","10010316","0","0","0","0","10010306","0","10010317","43","4","0","0"
"1","10010317","0","0","0","0","10010316","2","10010318","42","2","0","0"
"1","10010318","0","0","0","0","10010317","0","10010319","41","6","0","0"
"1","10010319","0","0","0","0","10010318","0","10010320","40","4","0","0"
"1","10010320","0","0","0","0","10010319","10001","10010586","39","7","0","0"
"1","10010322","0","0","0","0","10010586","2","10010323","37","3","0","0"
"1","10010323","0","0","0","0","10010322","0","10010324","36","4","0","0"
"1","10010324","0","0","0","0","10010323","0","10010325","35","6","0","0"
"1","10010325","0","0","0","0","10010324","2","10010326","34","2","0","0"
"1","10010326","0","0","0","0","10010325","3","10010327","33","14","0","0"
"1","10010327","0","0","0","0","10010326","10001","10010328","32","7","0","0"
"1","10010328","0","0","0","0","10010327","4","10010329","31","14","0","0"
"1","10010329","0","0","0","0","10010328","0","10010330","30","4","0","0"
"1","10010330","0","0","0","0","10010329","0","10010587","29","12","0","0"
"1","10010332","0","0","0","0","10010587","0","10010333","27","5","0","0"
"1","10010333","0","0","0","0","10010332","10001","10010334","26","7","0","0"
"1","10010334","0","0","0","0","10010333","2","10010335","25","3","0","0"
"1","10010335","0","0","0","0","10010334","1","10010588","24","2","0","0"
"1","10010337","0","0","0","0","10010588","0","10010338","22","4","0","0"
"1","10010338","0","0","0","0","10010337","10001","10010339","21","11","0","0"
"1","10010339","0","0","0","0","10010338","0","10010340","20","6","0","0"
"1","10010340","0","0","0","0","10010339","2","10010341","19","2","0","0"
"1","10010341","0","0","0","0","10010340","1","10010342","18","3","0","0"
"1","10010342","0","0","0","0","10010341","0","10010343","17","5","10010355","0"
"1","10010343","0","0","0","0","10010342","1","10010344","16","3","0","0"
"1","10010344","0","0","0","0","10010343","10002","10010589","15","7","0","0"
"1","10010346","0","0","0","0","10010589","2","10010347","13","2","0","0"
"1","10010347","0","0","0","0","10010346","10001","10010348","12","7","0","0"
"1","10010348","0","0","0","0","10010347","3","10010349","11","3","0","0"
"1","10010349","0","10010350","0","0","10010348","0","10010590","10","6","0","0"
"1","10010350","0","0","0","0","10010351","1","10010349","11","2","0","0"
"1","10010351","0","0","0","0","10010352","3","10010350","12","2","0","0"
"1","10010352","0","0","0","0","10010353","10002","10010351","13","7","0","0"
"1","10010353","0","0","0","0","10010354","1","10010352","14","2","0","0"
"1","10010354","0","0","0","0","10010355","2","10010353","15","2","0","0"
"1","10010355","0","0","0","0","10010342","0","10010354","16","4","0","0"
"1","10010357","0","0","0","0","10010590","0","10010591","8","4","10010592","0"
"1","10010361","0","10010596","0","0","10010595","0","10010365","4","4","0","0"
"1","10010365","0","0","0","0","10010361","3","10010598","3","2","0","0"
"1","10010430","0","0","0","0","10010597","0","10010431","0","13","0","0"
"1","10010431","0","0","0","0","10010430","1","10010432","60","2","0","0"
"1","10010432","0","0","0","0","10010431","0","10010434","59","6","0","0"
"1","10010434","0","0","0","0","10010432","10001","10010439","58","7","0","0"
"1","10010439","0","0","0","0","10010434","10001","10010484","57","11","0","0"
"1","10010484","0","10010439","0","0","10010001","0","10010485","56","6","0","0"
"1","10010485","0","0","0","0","10010484","1","10010486","55","2","0","0"
"1","10010486","0","0","0","0","10010485","0","10010487","54","4","0","0"
"1","10010487","0","0","0","0","10010486","10001","10010488","53","7","0","0"
"1","10010488","0","0","0","0","10010487","0","10010489","52","12","0","0"
"1","10010489","0","0","0","0","10010488","1","10010490","51","2","0","0"
"1","10010490","0","0","0","0","10010489","0","10010491","50","5","0","0"
"1","10010491","0","0","0","0","10010490","0","10010611","49","4","10010612","0"
"1","10010555","0","0","0","0","10010184","0","10010556","6","5","0","0"
"1","10010556","0","0","0","0","10010555","0","10010558","5","6","0","0"
"1","10010558","0","0","0","0","10010556","10002","10010186","4","7","0","0"
"1","10010559","0","0","0","0","10010107","1","10010119","50","2","10010560","0"
"1","10010560","0","0","0","0","10010559","0","10010110","49","4","0","0"
"1","10010561","0","0","0","0","10010111","2","10010113","46","2","0","0"
"1","10010562","0","0","0","0","10010114","3","10010116","43","14","0","0"
"1","10010563","0","10010128","0","0","10010118","3","10010130","39","14","0","0"
"1","10010564","0","0","0","0","10010244","10001","10010575","23","11","0","0"
"1","10010565","0","0","0","0","10010121","3","10010123","46","14","0","0"
"1","10010566","0","0","0","0","10010123","10001","10010125","44","7","0","0"
"1","10010568","0","0","0","0","10010167","0","10010169","21","5","0","0"
"1","10010570","0","0","0","0","10010169","0","10010173","19","4","0","0"
"1","10010573","0","0","0","0","10010234","1","10010246","27","2","0","0"
"1","10010574","0","0","0","0","10010237","1","10010239","26","14","0","0"
"1","10010575","0","10010564","0","0","10010241","0","10010247","22","12","0","0"
"1","10010576","0","0","0","0","10010253","0","10010255","17","4","0","0"
"1","10010577","0","0","0","0","10010251","3","10010255","17","2","0","0"
"1","10010578","0","0","0","0","10010296","10001","10010723","53","11","0","0"
"1","10010580","0","0","0","0","10010301","2","10010581","48","14","0","0"
"1","10010581","0","0","0","0","10010580","1","10010304","47","2","0","0"
"1","10010582","0","0","0","0","10010312","10003","10010314","41","7","0","0"
"1","10010583","0","0","0","0","10010308","0","10010310","45","4","0","0"
"1","10010584","0","0","0","0","10010310","4","10010312","43","14","0","0"
"1","10010586","0","10010320","0","0","10010315","0","10010322","38","12","0","0"
"1","10010587","0","0","0","0","10010330","10001","10010332","28","11","0","0"
"1","10010588","0","0","0","0","10010335","5","10010337","23","14","0","0"
"1","10010589","0","0","0","0","10010344","10001","10010346","14","11","0","0"
"1","10010590","0","0","0","0","10010349","3","10010357","9","14","0","0"
"1","10010591","0","0","0","0","10010357","2","10010593","7","2","0","0"
"1","10010592","0","0","0","0","10010357","0","10010594","7","6","0","0"
"1","10010593","0","0","0","0","10010591","10003","10010595","6","7","0","0"
"1","10010594","0","0","0","0","10010592","3","10010596","6","3","0","0"
"1","10010595","0","0","0","0","10010593","0","10010361","5","12","0","0"
"1","10010596","0","0","0","0","10010594","10001","10010361","5","11","0","0"
"1","10010597","0","0","0","0","10010598","10003","10010430","1","7","0","0"
"1","10010598","0","0","0","0","10010365","10001","10010597","2","7","0","0"
"1","10010611","0","0","0","0","10010491","1","10010614","48","14","0","0"
"1","10010612","0","0","0","0","10010491","1","10010613","48","14","0","0"
"1","10010613","0","0","0","0","10010612","3","10010616","47","2","0","0"
"1","10010614","0","0","0","0","10010611","3","10010615","47","3","0","0"
"1","10010615","0","0","0","0","10010614","0","10010618","46","6","0","0"
"1","10010616","0","0","0","0","10010613","0","10010617","46","4","0","0"
"1","10010617","0","0","0","0","10010616","2","10010619","45","14","0","0"
"1","10010618","0","0","0","0","10010615","2","10010624","45","14","0","0"
"1","10010619","0","0","0","0","10010617","1","10010620","44","2","0","0"
"1","10010620","0","0","0","0","10010619","2","10010621","43","2","0","0"
"1","10010621","0","10010622","0","0","10010620","2","10010625","42","2","0","0"
"1","10010622","0","0","0","0","10010624","1","10010621","43","3","0","0"
"1","10010624","0","0","0","0","10010618","10001","10010622","44","7","0","0"
"1","10010625","0","0","0","0","10010621","0","10010626","41","4","0","0"
"1","10010626","0","0","0","0","10010625","10001","10010627","40","7","0","0"
"1","10010627","0","0","0","0","10010626","1","10010628","39","2","0","0"
"1","10010628","0","0","0","0","10010627","4","10010629","38","14","0","0"
"1","10010629","0","0","0","0","10010628","0","10010630","37","5","0","0"
"1","10010630","0","0","0","0","10010629","1","10010631","36","2","10010637","0"
"1","10010631","0","0","0","0","10010630","2","10010632","35","3","0","0"
"1","10010632","0","0","0","0","10010631","2","10010633","34","2","0","0"
"1","10010633","0","0","0","0","10010632","10001","10010634","33","11","0","0"
"1","10010634","0","10010635","0","0","10010633","0","10010638","32","4","0","0"
"1","10010635","0","0","0","0","10010636","2","10010634","33","3","0","0"
"1","10010636","0","0","0","0","10010637","10002","10010635","34","7","0","0"
"1","10010637","0","0","0","0","10010630","0","10010636","35","12","0","0"
"1","10010638","0","0","0","0","10010634","0","10010639","31","6","0","0"
"1","10010639","0","0","0","0","10010638","1","10010640","30","2","0","0"
"1","10010640","0","0","0","0","10010639","10001","10010641","29","11","0","0"
"1","10010641","0","0","0","0","10010640","5","10010642","28","14","0","0"
"1","10010642","0","0","0","0","10010641","0","10010643","27","4","0","0"
"1","10010643","0","0","0","0","10010642","0","10010644","26","12","0","0"
"1","10010644","0","0","0","0","10010643","1","10010645","25","2","0","0"
"1","10010645","0","0","0","0","10010644","2","10010646","24","3","0","0"
"1","10010646","0","0","0","0","10010645","0","10010647","23","4","0","0"
"1","10010647","0","0","0","0","10010646","2","10010648","22","2","0","0"
"1","10010648","0","0","0","0","10010647","3","10010649","21","14","0","0"
"1","10010649","0","0","0","0","10010648","1","10010650","20","3","10010653","0"
"1","10010650","0","0","0","0","10010649","2","10010651","19","3","0","0"
"1","10010651","0","0","0","0","10010650","3","10010654","18","2","0","0"
"1","10010652","0","0","0","0","10010653","10003","10010655","18","7","0","0"
"1","10010653","0","0","0","0","10010649","1","10010652","19","2","0","0"
"1","10010654","0","0","0","0","10010651","10001","10010658","17","11","0","0"
"1","10010655","0","0","0","0","10010652","2","10010656","17","3","0","0"
"1","10010656","0","0","0","0","10010655","10002","10010657","16","7","0","0"
"1","10010657","0","10010658","0","0","10010656","10001","10010659","15","7","0","0"
"1","10010658","0","0","0","0","10010654","2","10010657","16","2","0","0"
"1","10010659","0","0","0","0","10010657","0","10010660","14","5","0","0"
"1","10010660","0","0","0","0","10010659","2","10010661","13","2","0","0"
"1","10010661","0","0","0","0","10010660","0","10010662","12","4","0","0"
"1","10010662","0","0","0","0","10010661","5","10010663","11","14","0","0"
"1","10010663","0","0","0","0","10010662","3","10010664","10","2","0","0"
"1","10010664","0","0","0","0","10010663","0","10010665","9","12","0","0"
"1","10010665","0","0","0","0","10010664","0","10010666","8","6","0","0"
"1","10010666","0","0","0","0","10010665","1","10010667","7","2","0","0"
"1","10010667","0","0","0","0","10010666","10003","10010668","6","7","0","0"
"1","10010668","0","0","0","0","10010667","10001","10010669","5","11","0","0"
"1","10010669","0","0","0","0","10010668","0","10010670","4","4","0","0"
"1","10010670","0","0","0","0","10010669","1","10010671","3","3","0","0"
"1","10010671","0","0","0","0","10010670","3","10010672","2","2","0","0"
"1","10010672","0","0","0","0","10010671","10001","10010673","1","7","0","0"
"1","10010673","0","0","0","0","10010672","0","10010674","0","13","0","0"
"1","10010674","0","0","0","0","10010673","1","10010099","60","3","0","0"
"1","10010695","0","0","0","0","10010285","3","10010696","60","3","0","0"
"1","10010696","0","0","0","0","10010695","6","10010287","59","14","0","0"
"1","10010697","0","0","0","0","10010287","3","10010290","57","2","0","0"
"1","10010699","0","0","0","0","10010292","0","10010700","53","4","0","0"
"1","10010700","0","0","0","0","10010699","7","10010295","52","14","0","0"
"1","10010701","0","0","0","0","10010132","1","10010153","35","2","0","0"
"1","10010702","0","0","0","0","10010132","3","10010703","37","2","0","0"
"1","10010703","0","0","0","0","10010702","3","10010704","36","14","0","0"
"1","10010704","0","0","0","0","10010703","0","10010709","35","6","0","0"
"1","10010705","0","10010709","0","0","10010153","3","10010706","33","3","0","0"
"1","10010706","0","0","0","0","10010705","0","10010707","32","4","0","0"
"1","10010707","0","0","0","0","10010706","10001","10010708","31","7","0","0"
"1","10010708","0","0","0","0","10010707","1","10010158","30","3","0","0"
"1","10010709","0","0","0","0","10010704","10003","10010705","34","7","0","0"
"1","10010710","0","0","0","0","10010215","1","10010711","46","2","0","0"
"1","10010711","0","10010712","0","0","10010710","0","10010218","45","6","0","0"
"1","10010712","0","0","0","0","10010713","3","10010711","46","3","0","0"
"1","10010713","0","0","0","0","10010714","6","10010712","47","14","0","0"
"1","10010714","0","0","0","0","10010715","3","10010713","48","2","0","0"
"1","10010715","0","0","0","0","10010716","0","10010714","49","4","0","0"
"1","10010716","0","0","0","0","10010201","4","10010715","50","14","0","0"
"1","10010717","0","0","0","0","10010264","0","10010718","8","5","0","0"
"1","10010718","0","0","0","0","10010717","5","10010720","7","14","0","0"
"1","10010719","0","0","0","0","10010264","10001","10010272","6","7","0","0"
"1","10010720","0","0","0","0","10010718","10003","10010721","6","7","0","0"
"1","10010721","0","0","0","0","10010720","3","10010273","5","3","0","0"
"1","10010723","0","0","0","0","10010578","1","10010299","52","2","0","0"
"2","10020001","0","0","0","0","0","0","10020002","63","1","0","0"
"2","10020002","0","10020390","0","0","10020001","1","10020003","62","2","0","0"
"2","10020003","0","0","0","0","10020002","0","10020004","61","4","0","0"
"2","10020004","0","0","0","0","10020003","0","10020005","60","6","0","0"
"2","10020005","0","0","0","0","10020004","10001","10020006","59","7","0","0"
"2","10020006","0","0","0","0","10020005","2","10020007","58","2","0","0"
"2","10020007","0","0","0","0","10020006","0","10020592","57","5","0","0"
"2","10020009","0","0","0","0","10020592","0","10020588","55","12","10020589","0"
"2","10020012","0","0","0","0","10020588","1","10020015","53","14","0","0"
"2","10020013","0","0","0","0","10020589","1","10020014","53","14","0","0"
"2","10020014","0","0","0","0","10020013","0","10020016","52","4","0","0"
"2","10020015","0","0","0","0","10020012","0","10020020","52","6","0","0"
"2","10020016","0","0","0","0","10020014","2","10020590","51","14","0","0"
"2","10020018","0","10020590","0","0","10020587","0","10020021","49","4","0","0"
"2","10020020","0","0","0","0","10020015","2","10020587","51","14","0","0"
"2","10020021","0","0","0","0","10020018","1","10020022","48","3","0","0"
"2","10020022","0","0","0","0","10020021","1","10020023","47","2","0","0"
"2","10020023","0","0","0","0","10020022","0","10020024","46","6","0","0"
"2","10020024","0","0","0","0","10020023","0","10020025","45","5","0","0"
"2","10020025","0","0","0","0","10020024","0","10020026","44","4","0","0"
"2","10020026","0","0","0","0","10020025","4","10020027","43","14","0","0"
"2","10020027","0","0","0","0","10020026","1","10020028","42","2","0","0"
"2","10020028","0","0","0","0","10020027","0","10020029","41","6","0","0"
"2","10020029","0","0","0","0","10020028","1","10020030","40","2","0","0"
"2","10020030","0","0","0","0","10020029","10001","10020031","39","11","0","0"
"2","10020031","0","0","0","0","10020030","10001","10020518","38","7","10020586","0"
"2","10020062","0","0","0","0","10020544","1","10020063","12","2","0","0"
"2","10020063","0","0","0","0","10020062","0","10020064","11","4","0","0"
"2","10020064","0","0","0","0","10020063","2","10020515","10","3","0","0"
"2","10020079","0","0","0","0","10020516","10002","10020404","7","7","0","0"
"2","10020083","0","0","0","0","10020406","10003","10020084","3","7","0","0"
"2","10020084","0","0","0","0","10020083","0","10020085","2","12","0","0"
"2","10020085","0","0","0","0","10020084","0","10020086","1","6","0","0"
"2","10020086","0","0","0","0","10020085","0","10020087","0","13","0","0"
"2","10020087","0","0","0","0","10020086","2","10020088","66","2","0","0"
"2","10020088","0","0","0","0","10020087","0","10020089","65","4","0","0"
"2","10020089","0","0","0","0","10020088","10001","10020090","64","7","0","0"
"2","10020090","0","0","0","0","10020089","0","10020091","63","6","0","0"
"2","10020091","0","0","0","0","10020090","0","10020092","62","12","0","0"
"2","10020092","0","0","0","0","10020091","1","10020407","61","3","0","0"
"2","10020094","0","0","0","0","10020407","1","10020101","59","2","0","0"
"2","10020101","0","0","0","0","10020094","0","10020491","58","4","0","0"
"2","10020127","0","0","0","0","10020512","10002","10020128","38","7","0","0"
"2","10020128","0","0","0","10020567","10020127","0","10020573","37","6","10020561","0"
"2","10020143","0","10020566","10020571","0","10020146","10001","10020147","33","11","0","0"
"2","10020146","0","0","0","0","10020564","1","10020143","34","3","0","0"
"2","10020147","0","0","0","0","10020143","2","10020148","32","2","0","0"
"2","10020148","0","0","0","0","10020147","0","10020408","31","5","0","0"
"2","10020150","0","0","0","0","10020408","5","10020151","29","14","0","0"
"2","10020151","0","0","0","0","10020150","1","10020152","28","2","0","0"
"2","10020152","0","0","0","0","10020151","0","10020153","27","6","0","0"
"2","10020153","0","0","0","0","10020152","2","10020154","26","3","0","0"
"2","10020154","0","0","0","0","10020153","3","10020155","25","2","0","0"
"2","10020155","0","0","0","0","10020154","0","10020156","24","4","0","0"
"2","10020156","0","0","0","0","10020155","0","10020157","23","5","0","0"
"2","10020157","0","0","0","0","10020156","10001","10020158","22","11","0","0"
