0541620ae7e8b845892cbb51f52959ee317316f29e17aa10ffdfb349f179fa45,6385cd01efce69cfdbaccef2dfab575f67eae0f8daa70f728d40d716657a79f2,f6419f30bc4c3a4aece9d8997f8d5ab432fdb5bf585095ac45696e8571cba8cc,e52d06b3cc68eb7f553ef431c6cdf86ffe34589cc2bdc6d9a219ab9875621690,1f0d107f1f7adf08a261fcf46b3b9ef6df5e292c9aa8419358c9dc5d2114dfbb,543d66cf533b7605e3b054eabf942a4cbe3e5f886a2203c54ede82dd600287c3,ffa502194a1ab41c57b1f3f161031aadbd02b4bde2c80ad058510a39974c83b9,4c67257c6d435e0350c0e21d6fcc7f49312ef3a53bdae1b1093b6e78e7506a08,6f7eea3873ceb9decc5d7fc5ddf4ff0863486ce9ed1bb891ad25127b8861f371,cb127248870b9bbce802b63153e1742f21f7be82bec4a16a313054c4ac4b1b11,aaec6e5611a89deb689f9d59d28286f5279a87626dfd048cfb1ee081d55fa663,70171cdf1fc7923512075666e0ada118a79852546a9bc335b21de65ca2f49f70,f4daf3bd56f007843ca9017c451edba22e59f56100a59c79fc0f05aa462019f2,75c4f793a8ba473872a6a2ea916a27c0b25c5eaa8a7d3947bf75ad39743c81bc,08565a813791ea814da5fbb624183812cf7b19d48f211a3db88b1d017ba1e933
"0","2","92408240","-30","94002","0","bgm_MC170","0","101822","0","1","20","0","101822","bgm_MC170"
"0","3","92408310","-30","94002","0","bgm_MC170","0","101822","0","0.9","0","0","101822","bgm_MC170"
"0","3","92408320","-30","94002","0","bgm_MC170","0","101822","0","0.9","0","0","101822","bgm_MC170"
"0","3","92408330","-30","94002","0","bgm_MC170","0","101822","0","0.9","0","0","101822","bgm_MC170"
"0","3","92408340","-30","94002","0","bgm_MC170","0","101822","0","0.9","0","0","101822","bgm_MC170"
"0","1","92409110","-30","94002","0","bgm_MC170","0","101191","-50","1.25","-30","0","101191","bgm_MC170"
"0","1","92409120","-30","94002","0","bgm_MC170","0","101191","-50","1.25","-30","0","101191","bgm_MC170"
"0","1","92409130","-30","94002","0","bgm_MC170","0","101191","-50","1.25","-30","0","101191","bgm_MC170"
"0","1","92409140","-30","94002","0","bgm_MC170","0","101191","-50","1.25","-30","0","101191","bgm_MC170"
"0","2","92409210","-30","94002","0","bgm_MC170","0","101191","0","1","20","0","101191","bgm_MC170"
"0","2","92409220","-30","94002","0","bgm_MC170","0","101191","0","1","20","0","101191","bgm_MC170"
"0","2","92409230","-30","94002","0","bgm_MC170","0","101191","0","1","20","0","101191","bgm_MC170"
"0","2","92409240","-30","94002","0","bgm_MC170","0","101191","0","1","20","0","101191","bgm_MC170"
"0","3","92409310","-30","94002","0","bgm_MC170","0","101191","-50","1.25","-30","0","101191","bgm_MC170"
"0","3","92409320","-30","94002","0","bgm_MC170","0","101191","-50","1.25","-30","0","101191","bgm_MC170"
"0","3","92409330","-30","94002","0","bgm_MC170","0","101191","-50","1.25","-30","0","101191","bgm_MC170"
"0","3","92409340","-30","94002","0","bgm_MC170","0","101191","-50","1.25","-30","0","101191","bgm_MC170"
"0","1","92410110","-30","94002","0","bgm_MC170","0","103013","0","1.3","-30","0","103013","bgm_MC170"
"0","1","92410120","-30","94002","0","bgm_MC170","0","103013","0","1.3","-30","0","103013","bgm_MC170"
"0","1","92410130","-30","94002","0","bgm_MC170","0","103013","0","1.3","-30","0","103013","bgm_MC170"
"0","1","92410140","-30","94002","0","bgm_MC170","0","103013","0","1.3","-30","0","103013","bgm_MC170"
"0","2","92410210","-30","94002","0","bgm_MC170","0","103013","0","1.45","20","0","103013","bgm_MC170"
"0","2","92410220","-30","94002","0","bgm_MC170","0","103013","0","1.45","20","0","103013","bgm_MC170"
"0","2","92410230","-30","94002","0","bgm_MC170","0","103013","0","1.45","20","0","103013","bgm_MC170"
"0","2","92410240","-30","94002","0","bgm_MC170","0","103013","0","1.45","20","0","103013","bgm_MC170"
"0","3","92410310","-30","94002","0","bgm_MC170","0","103013","0","1.4","-30","0","103013","bgm_MC170"
"0","3","92410320","-30","94002","0","bgm_MC170","0","103013","0","1.4","-30","0","103013","bgm_MC170"
"0","3","92410330","-30","94002","0","bgm_MC170","0","103013","0","1.4","-30","0","103013","bgm_MC170"
"0","3","92410340","-30","94002","0","bgm_MC170","0","103013","0","1.4","-30","0","103013","bgm_MC170"
"0","1","92411110","-30","94002","0","bgm_MC170","0","100198","40","1","-30","0","100198","bgm_MC170"
"0","1","92411120","-30","94002","0","bgm_MC170","0","100198","40","1","-30","0","100198","bgm_MC170"
"0","1","92411130","-30","94002","0","bgm_MC170","0","100198","40","1","-30","0","100198","bgm_MC170"
"0","1","92411140","-30","94002","0","bgm_MC170","0","100198","40","1","-30","0","100198","bgm_MC170"
"0","2","92411210","-30","94002","0","bgm_MC170","0","100198","140","1.45","-90","0","100198","bgm_MC170"
"0","2","92411220","-30","94002","0","bgm_MC170","0","100198","140","1.45","-90","0","100198","bgm_MC170"
"0","2","92411230","-30","94002","0","bgm_MC170","0","100198","140","1.45","-90","0","100198","bgm_MC170"
"0","2","92411240","-30","94002","0","bgm_MC170","0","100198","140","1.45","-90","0","100198","bgm_MC170"
"0","3","92411310","-30","94002","0","bgm_MC170","0","100198","40","1.1","-30","0","100198","bgm_MC170"
"0","3","92411320","-30","94002","0","bgm_MC170","0","100198","40","1.1","-30","0","100198","bgm_MC170"
"0","3","92411330","-30","94002","0","bgm_MC170","0","100198","40","1.1","-30","0","100198","bgm_MC170"
"0","3","92411340","-30","94002","0","bgm_MC170","0","100198","40","1.1","-30","0","100198","bgm_MC170"
"0","1","92412110","-30","94002","0","bgm_MC170","0","101621","210","1","-210","0","101621","bgm_MC170"
"0","1","92412120","-30","94002","0","bgm_MC170","0","101621","210","1","-210","0","101621","bgm_MC170"
"0","1","92412130","-30","94002","0","bgm_MC170","0","101621","210","1","-210","0","101621","bgm_MC170"
"0","1","92412140","-30","94002","0","bgm_MC170","0","101621","210","1","-210","0","101621","bgm_MC170"
"0","2","92412210","-30","94002","0","bgm_MC170","0","101621","140","1.45","-90","0","101621","bgm_MC170"
"0","2","92412220","-30","94002","0","bgm_MC170","0","101621","140","1.45","-90","0","101621","bgm_MC170"
"0","2","92412230","-30","94002","0","bgm_MC170","0","101621","140","1.45","-90","0","101621","bgm_MC170"
"0","2","92412240","-30","94002","0","bgm_MC170","0","101621","140","1.45","-90","0","101621","bgm_MC170"
"0","3","92412310","-30","94002","0","bgm_MC170","0","101621","180","1.1","-30","0","101621","bgm_MC170"
"0","3","92412320","-30","94002","0","bgm_MC170","0","101621","180","1.1","-30","0","101621","bgm_MC170"
"0","3","92412330","-30","94002","0","bgm_MC170","0","101621","180","1.1","-30","0","101621","bgm_MC170"
"0","3","92412340","-30","94002","0","bgm_MC170","0","101621","180","1.1","-30","0","101621","bgm_MC170"
"0","1","92414110","-30","94002","0","bgm_MC170","0","101822","60","1.4","-60","0","101822","bgm_MC170"
"0","1","92414120","-30","94002","0","bgm_MC170","0","101822","60","1.4","-60","0","101822","bgm_MC170"
"0","1","92414130","-30","94002","0","bgm_MC170","0","101822","60","1.4","-60","0","101822","bgm_MC170"
"0","1","92414140","-30","94002","0","bgm_MC170","0","101822","60","1.4","-60","0","101822","bgm_MC170"
"0","2","92414210","-30","94002","0","bgm_MC170","0","101822","150","1","-330","0","101822","bgm_MC170"
"0","2","92414220","-30","94002","0","bgm_MC170","0","101822","150","1","-330","0","101822","bgm_MC170"
"0","2","92414230","-30","94002","0","bgm_MC170","0","101822","150","1","-330","0","101822","bgm_MC170"
"0","2","92414240","-30","94002","0","bgm_MC170","0","101822","150","1","-330","0","101822","bgm_MC170"
"0","3","92414310","-30","94002","0","bgm_MC170","0","101822","100","1.2","0","0","101822","bgm_MC170"
"0","3","92414320","-30","94002","0","bgm_MC170","0","101822","100","1.2","0","0","101822","bgm_MC170"
"0","3","92414330","-30","94002","0","bgm_MC170","0","101822","100","1.2","0","0","101822","bgm_MC170"
"0","3","92414340","-30","94002","0","bgm_MC170","0","101822","100","1.2","0","0","101822","bgm_MC170"
"0","1","92415110","-30","94002","0","bgm_MC170","0","101623","30","2.4","0","0","101623","bgm_MC170"
"0","1","92415120","-30","94002","0","bgm_MC170","0","101623","30","2.4","0","0","101623","bgm_MC170"
"0","1","92415130","-30","94002","0","bgm_MC170","0","101623","30","2.4","0","0","101623","bgm_MC170"
"0","1","92415140","-30","94002","0","bgm_MC170","0","101623","30","2.4","0","0","101623","bgm_MC170"
"0","2","92415210","-30","94002","0","bgm_MC170","0","101623","150","1.1","-270","0","101623","bgm_MC170"
"0","2","92415220","-30","94002","0","bgm_MC170","0","101623","150","1.1","-270","0","101623","bgm_MC170"
"0","2","92415230","-30","94002","0","bgm_MC170","0","101623","150","1.1","-270","0","101623","bgm_MC170"
"0","2","92415240","-30","94002","0","bgm_MC170","0","101623","150","1.1","-270","0","101623","bgm_MC170"
"0","3","92415310","-30","94002","0","bgm_MC170","0","101623","250","1.2","-400","0","101623","bgm_MC170"
"0","3","92415320","-30","94002","0","bgm_MC170","0","101623","250","1.2","-400","0","101623","bgm_MC170"
"0","3","92415330","-30","94002","0","bgm_MC170","0","101623","250","1.2","-400","0","101623","bgm_MC170"
"0","3","92415340","-30","94002","0","bgm_MC170","0","101623","250","1.2","-400","0","101623","bgm_MC170"
"0","1","92416110","-30","94002","0","bgm_MC170","0","103013","150","1.3","-120","0","103013","bgm_MC170"
"0","1","92416120","-30","94002","0","bgm_MC170","0","103013","150","1.3","-120","0","103013","bgm_MC170"
"0","1","92416130","-30","94002","0","bgm_MC170","0","103013","150","1.3","-120","0","103013","bgm_MC170"
"0","1","92416140","-30","94002","0","bgm_MC170","0","103013","150","1.3","-120","0","103013","bgm_MC170"
"0","2","92416210","-30","94002","0","bgm_MC170","0","103013","140","1.5","-90","0","103013","bgm_MC170"
"0","2","92416220","-30","94002","0","bgm_MC170","0","103013","140","1.5","-90","0","103013","bgm_MC170"
"0","2","92416230","-30","94002","0","bgm_MC170","0","103013","140","1.5","-90","0","103013","bgm_MC170"
"0","2","92416240","-30","94002","0","bgm_MC170","0","103013","140","1.5","-90","0","103013","bgm_MC170"
"0","3","92416310","-30","94002","0","bgm_MC170","0","103013","140","1.25","-450","0","103013","bgm_MC170"
"0","3","92416320","-30","94002","0","bgm_MC170","0","103013","140","1.25","-450","0","103013","bgm_MC170"
"0","3","92416330","-30","94002","0","bgm_MC170","0","103013","140","1.25","-450","0","103013","bgm_MC170"
"0","3","92416340","-30","94002","0","bgm_MC170","0","103013","140","1.25","-450","0","103013","bgm_MC170"
"0","1","92501110","-30","94002","0","bgm_MC170","0","101191","90","1","-210","0","101191","bgm_MC170"
"0","1","92501120","-30","94002","0","bgm_MC170","0","101191","90","1","-210","0","101191","bgm_MC170"
"0","1","92501130","-30","94002","0","bgm_MC170","0","101191","90","1","-210","0","101191","bgm_MC170"
"0","1","92501140","-30","94002","0","bgm_MC170","0","101191","90","1","-210","0","101191","bgm_MC170"
"0","2","92501210","-30","94002","0","bgm_MC170","0","101191","210","1","-240","0","101191","bgm_MC170"
"0","2","92501220","-30","94002","0","bgm_MC170","0","101191","210","1","-240","0","101191","bgm_MC170"
"0","2","92501230","-30","94002","0","bgm_MC170","0","101191","210","1","-240","0","101191","bgm_MC170"
"0","2","92501240","-30","94002","0","bgm_MC170","0","101191","210","1","-240","0","101191","bgm_MC170"
"0","3","92501310","-30","94002","0","bgm_MC170","0","101191","250","1.1","-90","0","101191","bgm_MC170"
"0","3","92501320","-30","94002","0","bgm_MC170","0","101191","250","1.1","-90","0","101191","bgm_MC170"
"0","3","92501330","-30","94002","0","bgm_MC170","0","101191","250","1.1","-90","0","101191","bgm_MC170"
"0","3","92501340","-30","94002","0","bgm_MC170","0","101191","250","1.1","-90","0","101191","bgm_MC170"
