b594011afc34f4d284379e0fa11942f4fe44df795c3169c0d8ecbc6fa9e42432,a40f9cdc9036b40efbaba366bb8feaa97eeac93a4b7c13fb119cd9062ca72d3b,c375542c09c386c5a59173a628d8adcdcf20900ea927770ba36eb82222e8c118,920902c3bc77af46daed841edf4e3cf4df644fa0e4c0360ba1e98c4a57daee0e,c366ef6a9d5b2d2f95112c3e24e48a10deee7f04ab9f86f032afb61f796f237a,16158fac62a10438be9f66c52288fca1c93a21d2047b7921243790f7077a1915,4918e7617d7eb5b27b47b9e5947264aca67db5b304e8a82972aba5732125e9eb,88ec417d9b28fa64ae429299c1b194df9cdfecdac5806f496af6a415a7a0d986
"3","72","0","0","0","4","0","1921"
"3","108","0","0","0","4","0","1931"
"3","144","0","0","0","4","0","1941"
"3","180","0","0","0","4","0","1951"
"4","84","0","0","0","1","0","2011"
"4","168","0","0","0","1","0","2021"
"4","252","0","0","0","1","0","2031"
"4","336","0","0","0","1","0","2041"
"4","420","0","0","0","1","0","2051"
"100","1","0","0","0","3","0","2111"
"2","84","0","0","0","5","0","2211"
"2","168","0","0","0","5","0","2221"
"2","252","0","0","0","5","0","2231"
"2","336","0","0","0","5","0","2241"
"2","420","0","0","0","5","0","2251"
"1","44","0","0","0","1","0","2311"
"1","88","0","0","0","1","0","2321"
"1","132","0","0","0","1","0","2331"
"1","176","0","0","0","1","0","2341"
"1","220","0","0","0","1","0","2351"
"2","84","0","0","0","2","0","2411"
"2","168","0","0","0","2","0","2421"
"2","252","0","0","0","2","0","2431"
"2","336","0","0","0","2","0","2441"
"2","420","0","0","0","2","0","2451"
"4","86","0","0","0","5","0","2511"
"4","172","0","0","0","5","0","2521"
"4","258","0","0","0","5","0","2531"
"4","344","0","0","0","5","0","2541"
"4","430","0","0","0","5","0","2551"
"100","1","5","2","4","1","3","2611"
"100","2","5","2","4","1","3","2621"
"100","3","5","2","4","1","3","2631"
"3","36","0","0","0","1","0","2711"
"3","72","0","0","0","1","0","2721"
"3","108","0","0","0","1","0","2731"
"3","144","0","0","0","1","0","2741"
"3","180","0","0","0","1","0","2751"
"4","86","0","0","0","4","0","2811"
"4","172","0","0","0","4","0","2821"
"4","258","0","0","0","4","0","2831"
"4","344","0","0","0","4","0","2841"
"4","430","0","0","0","4","0","2851"
"7","10","0","0","0","5","0","2911"
"7","20","0","0","0","5","0","2921"
"7","30","0","0","0","5","0","2931"
"7","40","0","0","0","5","0","2941"
"7","50","0","0","0","5","0","2951"
"3","36","0","0","0","2","0","3011"
"3","72","0","0","0","2","0","3021"
"3","108","0","0","0","2","0","3031"
"3","144","0","0","0","2","0","3041"
"3","180","0","0","0","2","0","3051"
"1","46","0","0","0","3","0","3111"
"1","92","0","0","0","3","0","3121"
"1","138","0","0","0","3","0","3131"
"1","184","0","0","0","3","0","3141"
"1","230","0","0","0","3","0","3151"
"4","88","0","0","0","4","0","3211"
"4","176","0","0","0","4","0","3221"
"4","264","0","0","0","4","0","3231"
"4","352","0","0","0","4","0","3241"
"4","440","0","0","0","4","0","3251"
"4","86","0","0","0","1","0","3311"
"4","172","0","0","0","1","0","3321"
"4","258","0","0","0","1","0","3331"
"4","344","0","0","0","1","0","3341"
"4","430","0","0","0","1","0","3351"
"2","86","0","0","0","2","0","3411"
"2","172","0","0","0","2","0","3421"
"2","258","0","0","0","2","0","3431"
"2","344","0","0","0","2","0","3441"
"2","430","0","0","0","2","0","3451"
"5","38","0","0","0","3","0","3511"
"5","76","0","0","0","3","0","3521"
"5","114","0","0","0","3","0","3531"
"5","152","0","0","0","3","0","3541"
"5","190","0","0","0","3","0","3551"
"2","86","0","0","0","4","0","3611"
"2","172","0","0","0","4","0","3621"
"2","258","0","0","0","4","0","3631"
"2","344","0","0","0","4","0","3641"
"2","430","0","0","0","4","0","3651"
"4","88","0","0","0","5","0","3711"
"4","176","0","0","0","5","0","3721"
"4","264","0","0","0","5","0","3731"
"4","352","0","0","0","5","0","3741"
"4","440","0","0","0","5","0","3751"
"1","44","0","0","0","2","0","3811"
"1","88","0","0","0","2","0","3821"
"1","132","0","0","0","2","0","3831"
"1","176","0","0","0","2","0","3841"
"1","220","0","0","0","2","0","3851"
"4","86","0","0","0","3","0","3911"
"4","172","0","0","0","3","0","3921"
"4","258","0","0","0","3","0","3931"
"4","344","0","0","0","3","0","3941"
"4","430","0","0","0","3","0","3951"
"3","36","0","0","0","5","0","4011"
"3","72","0","0","0","5","0","4021"
"3","108","0","0","0","5","0","4031"
"3","144","0","0","0","5","0","4041"
"3","180","0","0","0","5","0","4051"
"7","10","0","0","0","2","0","4111"
"7","20","0","0","0","2","0","4121"
"7","30","0","0","0","2","0","4131"
"7","40","0","0","0","2","0","4141"
"7","50","0","0","0","2","0","4151"
"2","88","0","0","0","1","0","4211"
"2","176","0","0","0","1","0","4221"
"2","264","0","0","0","1","0","4231"
"2","352","0","0","0","1","0","4241"
"2","440","0","0","0","1","0","4251"
"3","38","0","0","0","4","0","4311"
"3","76","0","0","0","4","0","4321"
"3","114","0","0","0","4","0","4331"
"3","152","0","0","0","4","0","4341"
"3","190","0","0","0","4","0","4351"
"1","58","0","0","0","5","0","4411"
"1","116","0","0","0","5","0","4421"
"1","174","0","0","0","5","0","4431"
"1","232","0","0","0","5","0","4441"
"1","290","0","0","0","5","0","4451"
"2","88","0","0","0","2","0","4511"
"2","176","0","0","0","2","0","4521"
"2","264","0","0","0","2","0","4531"
"2","352","0","0","0","2","0","4541"
"2","440","0","0","0","2","0","4551"
"2","86","0","0","0","3","0","4611"
"2","172","0","0","0","3","0","4621"
"2","258","0","0","0","3","0","4631"
"2","344","0","0","0","3","0","4641"
"2","430","0","0","0","3","0","4651"
"7","10","0","0","0","4","0","4711"
"7","20","0","0","0","4","0","4721"
"7","30","0","0","0","4","0","4731"
"7","40","0","0","0","4","0","4741"
"7","50","0","0","0","4","0","4751"
"3","38","0","0","0","1","0","4811"
"3","76","0","0","0","1","0","4821"
"3","114","0","0","0","1","0","4831"
"3","152","0","0","0","1","0","4841"
"3","190","0","0","0","1","0","4851"
"5","38","0","0","0","2","0","4911"
"5","76","0","0","0","2","0","4921"
"5","114","0","0","0","2","0","4931"
"5","152","0","0","0","2","0","4941"
"5","190","0","0","0","2","0","4951"
"2","86","0","0","0","5","0","5011"
"2","172","0","0","0","5","0","5021"
"2","258","0","0","0","5","0","5031"
"2","344","0","0","0","5","0","5041"
"2","430","0","0","0","5","0","5051"
"4","88","0","0","0","1","0","5111"
"4","176","0","0","0","1","0","5121"
"4","264","0","0","0","1","0","5131"
"4","352","0","0","0","1","0","5141"
"4","440","0","0","0","1","0","5151"
"3","36","0","0","0","3","0","5211"
"3","72","0","0","0","3","0","5221"
"3","108","0","0","0","3","0","5231"
"3","144","0","0","0","3","0","5241"
"3","180","0","0","0","3","0","5251"
"7","15","0","0","0","4","0","5311"
"7","30","0","0","0","4","0","5321"
"7","45","0","0","0","4","0","5331"
"7","60","0","0","0","4","0","5341"
"7","75","0","0","0","4","0","5351"
"101","1","5","2","4","1","3","5411"
"101","2","5","2","4","1","3","5421"
"101","3","5","2","4","1","3","5431"
"4","90","0","0","0","1","0","5511"
"4","180","0","0","0","1","0","5521"
"4","270","0","0","0","1","0","5531"
"4","360","0","0","0","1","0","5541"
"4","450","0","0","0","1","0","5551"
"100","1","0","0","0","2","0","5611"
"100","2","0","0","0","2","0","5621"
"6","10","0","0","0","5","0","5711"
"6","20","0","0","0","5","0","5721"
"6","30","0","0","0","5","0","5731"
"6","40","0","0","0","5","0","5741"
"6","50","0","0","0","5","0","5751"
"2","90","0","0","0","2","0","5811"
"2","180","0","0","0","2","0","5821"
"2","270","0","0","0","2","0","5831"
"2","360","0","0","0","2","0","5841"
"2","450","0","0","0","2","0","5851"
"1","48","0","0","0","3","0","5911"
"1","96","0","0","0","3","0","5921"
"1","144","0","0","0","3","0","5931"
"1","192","0","0","0","3","0","5941"
"1","240","0","0","0","3","0","5951"
"101","1","0","0","0","5","0","6011"
"101","2","0","0","0","5","0","6021"
"2","90","0","0","0","1","0","6111"
"2","180","0","0","0","1","0","6121"
"2","270","0","0","0","1","0","6131"
"2","360","0","0","0","1","0","6141"
"2","450","0","0","0","1","0","6151"
"3","38","0","0","0","2","0","6211"
"3","76","0","0","0","2","0","6221"
"3","114","0","0","0","2","0","6231"
"3","152","0","0","0","2","0","6241"
"3","190","0","0","0","2","0","6251"
"2","88","0","0","0","3","0","6311"
"2","176","0","0","0","3","0","6321"
"2","264","0","0","0","3","0","6331"
"2","352","0","0","0","3","0","6341"
"2","440","0","0","0","3","0","6351"
"2","88","0","0","0","4","0","6411"
"2","176","0","0","0","4","0","6421"
"2","264","0","0","0","4","0","6431"
"2","352","0","0","0","4","0","6441"
"2","440","0","0","0","4","0","6451"
"7","10","0","0","0","1","0","6511"
"7","20","0","0","0","1","0","6521"
"7","30","0","0","0","1","0","6531"
"7","40","0","0","0","1","0","6541"
"7","50","0","0","0","1","0","6551"
"100","1","0","0","0","4","0","6611"
"5","36","0","0","0","5","0","6711"
"5","72","0","0","0","5","0","6721"
"5","108","0","0","0","5","0","6731"
"5","144","0","0","0","5","0","6741"
"5","180","0","0","0","5","0","6751"
"5","36","0","0","0","1","0","6811"
"5","72","0","0","0","1","0","6821"
"5","108","0","0","0","1","0","6831"
"5","144","0","0","0","1","0","6841"
"5","180","0","0","0","1","0","6851"
"4","86","0","0","0","2","0","6911"
"4","172","0","0","0","2","0","6921"
"4","258","0","0","0","2","0","6931"
"4","344","0","0","0","2","0","6941"
"4","430","0","0","0","2","0","6951"
"6","10","0","0","0","4","0","7011"
"6","20","0","0","0","4","0","7021"
"6","30","0","0","0","4","0","7031"
"6","40","0","0","0","4","0","7041"
"6","50","0","0","0","4","0","7051"
"6","10","0","0","0","1","0","7111"
"6","20","0","0","0","1","0","7121"
"6","30","0","0","0","1","0","7131"
"6","40","0","0","0","1","0","7141"
"6","50","0","0","0","1","0","7151"
"101","1","0","0","0","3","0","7211"
"3","38","0","0","0","3","0","7311"
"3","76","0","0","0","3","0","7321"
"3","114","0","0","0","3","0","7331"
"3","152","0","0","0","3","0","7341"
"3","190","0","0","0","3","0","7351"
"1","56","0","0","0","4","0","7411"
"1","112","0","0","0","4","0","7421"
"1","168","0","0","0","4","0","7431"
"1","224","0","0","0","4","0","7441"
"1","280","0","0","0","4","0","7451"
"5","40","0","0","0","2","0","7511"
"5","80","0","0","0","2","0","7521"
"5","120","0","0","0","2","0","7531"
"5","160","0","0","0","2","0","7541"
"5","200","0","0","0","2","0","7551"
"4","90","0","0","0","4","0","7611"
"4","180","0","0","0","4","0","7621"
"4","270","0","0","0","4","0","7631"
"4","360","0","0","0","4","0","7641"
"4","450","0","0","0","4","0","7651"
"100","1","0","0","0","5","0","7711"
"101","1","0","0","0","1","0","7811"
"101","2","0","0","0","1","0","7821"
"3","40","0","0","0","4","0","7911"
"3","80","0","0","0","4","0","7921"
"3","120","0","0","0","4","0","7931"
"3","160","0","0","0","4","0","7941"
"3","200","0","0","0","4","0","7951"
"7","10","0","0","0","3","0","8011"
"7","20","0","0","0","3","0","8021"
"7","30","0","0","0","3","0","8031"
"7","40","0","0","0","3","0","8041"
"7","50","0","0","0","3","0","8051"
"3","38","0","0","0","5","0","8111"
"3","76","0","0","0","5","0","8121"
"3","114","0","0","0","5","0","8131"
"3","152","0","0","0","5","0","8141"
"3","190","0","0","0","5","0","8151"
"6","15","5","2","4","1","3","8211"
"6","30","5","2","4","1","3","8221"
"6","45","5","2","4","1","3","8231"
"6","60","5","2","4","1","3","8241"
"6","75","5","2","4","1","3","8251"
"6","10","0","0","0","2","0","8311"
"6","20","0","0","0","2","0","8321"
"6","30","0","0","0","2","0","8331"
"6","40","0","0","0","2","0","8341"
"6","50","0","0","0","2","0","8351"
"1","58","0","0","0","4","0","8411"
"1","116","0","0","0","4","0","8421"
"1","174","0","0","0","4","0","8431"
"1","232","0","0","0","4","0","8441"
"1","290","0","0","0","4","0","8451"
"2","92","0","0","0","1","0","8511"
"2","184","0","0","0","1","0","8521"
"2","276","0","0","0","1","0","8531"
"2","368","0","0","0","1","0","8541"
"2","460","0","0","0","1","0","8551"
"5","40","0","0","0","3","0","8611"
"5","80","0","0","0","3","0","8621"
"5","120","0","0","0","3","0","8631"
"5","160","0","0","0","3","0","8641"
"5","200","0","0","0","3","0","8651"
"1","46","0","0","0","1","0","8711"
"1","92","0","0","0","1","0","8721"
"1","138","0","0","0","1","0","8731"
"1","184","0","0","0","1","0","8741"
"1","230","0","0","0","1","0","8751"
"7","15","0","0","0","2","0","8811"
"7","30","0","0","0","2","0","8821"
"7","45","0","0","0","2","0","8831"
"7","60","0","0","0","2","0","8841"
"7","75","0","0","0","2","0","8851"
"4","90","0","0","0","5","0","8911"
"4","180","0","0","0","5","0","8921"
"4","270","0","0","0","5","0","8931"
"4","360","0","0","0","5","0","8941"
"4","450","0","0","0","5","0","8951"
"4","88","0","0","0","2","0","9011"
"4","176","0","0","0","2","0","9021"
"4","264","0","0","0","2","0","9031"
"4","352","0","0","0","2","0","9041"
"4","440","0","0","0","2","0","9051"
"5","42","0","0","0","3","0","9111"
"5","84","0","0","0","3","0","9121"
"5","126","0","0","0","3","0","9131"
"5","168","0","0","0","3","0","9141"
"5","210","0","0","0","3","0","9151"
"6","15","0","0","0","4","0","9211"
"6","30","0","0","0","4","0","9221"
"6","45","0","0","0","4","0","9231"
"6","60","0","0","0","4","0","9241"
"6","75","0","0","0","4","0","9251"
"3","40","0","0","0","5","0","9311"
"3","80","0","0","0","5","0","9321"
"3","120","0","0","0","5","0","9331"
"3","160","0","0","0","5","0","9341"
"3","200","0","0","0","5","0","9351"
"5","38","0","0","0","1","0","9411"
"5","76","0","0","0","1","0","9421"
"5","114","0","0","0","1","0","9431"
"5","152","0","0","0","1","0","9441"
"5","190","0","0","0","1","0","9451"
"3","40","0","0","0","3","0","9511"
"3","80","0","0","0","3","0","9521"
"3","120","0","0","0","3","0","9531"
"3","160","0","0","0","3","0","9541"
"3","200","0","0","0","3","0","9551"
"4","92","0","0","0","4","0","9611"
"4","184","0","0","0","4","0","9621"
"4","276","0","0","0","4","0","9631"
"4","368","0","0","0","4","0","9641"
"4","460","0","0","0","4","0","9651"
"7","15","0","0","0","5","0","9711"
"7","30","0","0","0","5","0","9721"
"7","45","0","0","0","5","0","9731"
"7","60","0","0","0","5","0","9741"
"7","75","0","0","0","5","0","9751"
"3","40","0","0","0","2","0","9811"
"3","80","0","0","0","2","0","9821"
"3","120","0","0","0","2","0","9831"
"3","160","0","0","0","2","0","9841"
"3","200","0","0","0","2","0","9851"
"2","90","0","0","0","3","0","9911"
"2","180","0","0","0","3","0","9921"
"2","270","0","0","0","3","0","9931"
"2","360","0","0","0","3","0","9941"
"2","450","0","0","0","3","0","9951"
"2","90","0","0","0","4","0","10011"
"2","180","0","0","0","4","0","10021"
"2","270","0","0","0","4","0","10031"
"2","360","0","0","0","4","0","10041"
"2","450","0","0","0","4","0","10051"
"5","40","0","0","0","1","0","10111"
"5","80","0","0","0","1","0","10121"
"5","120","0","0","0","1","0","10131"
"5","160","0","0","0","1","0","10141"
"5","200","0","0","0","1","0","10151"
"1","46","0","0","0","2","0","10211"
"1","92","0","0","0","2","0","10221"
"1","138","0","0","0","2","0","10231"
"1","184","0","0","0","2","0","10241"
"1","230","0","0","0","2","0","10251"
"3","42","0","0","0","5","0","10311"
"3","84","0","0","0","5","0","10321"
"3","126","0","0","0","5","0","10331"
"3","168","0","0","0","5","0","10341"
"3","210","0","0","0","5","0","10351"
"6","10","0","0","0","3","0","10411"
"6","20","0","0","0","3","0","10421"
"6","30","0","0","0","3","0","10431"
"6","40","0","0","0","3","0","10441"
"6","50","0","0","0","3","0","10451"
"5","38","0","0","0","5","0","10511"
"5","76","0","0","0","5","0","10521"
"5","114","0","0","0","5","0","10531"
"5","152","0","0","0","5","0","10541"
"5","190","0","0","0","5","0","10551"
"7","15","0","0","0","1","0","10611"
"7","30","0","0","0","1","0","10621"
"7","45","0","0","0","1","0","10631"
"7","60","0","0","0","1","0","10641"
"7","75","0","0","0","1","0","10651"
"5","42","0","0","0","2","0","10711"
"5","84","0","0","0","2","0","10721"
"5","126","0","0","0","2","0","10731"
"5","168","0","0","0","2","0","10741"
"5","210","0","0","0","2","0","10751"
"4","88","0","0","0","3","0","10811"
"4","176","0","0","0","3","0","10821"
"4","264","0","0","0","3","0","10831"
"4","352","0","0","0","3","0","10841"
"4","440","0","0","0","3","0","10851"
"2","88","0","0","0","5","0","10911"
"2","176","0","0","0","5","0","10921"
"2","264","0","0","0","5","0","10931"
"2","352","0","0","0","5","0","10941"
"2","440","0","0","0","5","0","10951"
"7","15","5","2","4","1","3","11011"
"7","30","5","2","4","1","3","11021"
"7","45","5","2","4","1","3","11031"
"7","60","5","2","4","1","3","11041"
"7","75","5","2","4","1","3","11051"
"6","15","0","0","0","2","0","11111"
"6","30","0","0","0","2","0","11121"
"6","45","0","0","0","2","0","11131"
"6","60","0","0","0","2","0","11141"
"6","75","0","0","0","2","0","11151"
"2","92","0","0","0","4","0","11211"
"2","184","0","0","0","4","0","11221"
"2","276","0","0","0","4","0","11231"
"2","368","0","0","0","4","0","11241"
"2","460","0","0","0","4","0","11251"
"4","92","0","0","0","5","0","11311"
"4","184","0","0","0","5","0","11321"
"4","276","0","0","0","5","0","11331"
"4","368","0","0","0","5","0","11341"
"4","460","0","0","0","5","0","11351"
"2","92","0","0","0","2","0","11411"
"2","184","0","0","0","2","0","11421"
"2","276","0","0","0","2","0","11431"
"2","368","0","0","0","2","0","11441"
"2","460","0","0","0","2","0","11451"
"4","90","0","0","0","3","0","11511"
"4","180","0","0","0","3","0","11521"
"4","270","0","0","0","3","0","11531"
"4","360","0","0","0","3","0","11541"
"4","450","0","0","0","3","0","11551"
"7","20","0","0","0","4","0","11611"
"7","40","0","0","0","4","0","11621"
"7","60","0","0","0","4","0","11631"
"7","80","0","0","0","4","0","11641"
"7","100","0","0","0","4","0","11651"
"1","48","0","0","0","2","0","11711"
"1","96","0","0","0","2","0","11721"
"1","144","0","0","0","2","0","11731"
"1","192","0","0","0","2","0","11741"
"1","240","0","0","0","2","0","11751"
"6","15","0","0","0","3","0","11811"
"6","30","0","0","0","3","0","11821"
"6","45","0","0","0","3","0","11831"
"6","60","0","0","0","3","0","11841"
"6","75","0","0","0","3","0","11851"
"3","44","0","0","0","5","0","11911"
"3","88","0","0","0","5","0","11921"
"3","132","0","0","0","5","0","11931"
"3","176","0","0","0","5","0","11941"
"3","220","0","0","0","5","0","11951"
"5","42","0","0","0","1","0","12011"
"5","84","0","0","0","1","0","12021"
"5","126","0","0","0","1","0","12031"
"5","168","0","0","0","1","0","12041"
"5","210","0","0","0","1","0","12051"
"2","92","0","0","0","3","0","12111"
"2","184","0","0","0","3","0","12121"
"2","276","0","0","0","3","0","12131"
"2","368","0","0","0","3","0","12141"
"2","460","0","0","0","3","0","12151"
"100","1","0","0","0","4","0","12211"
"100","2","0","0","0","4","0","12221"
"6","15","0","0","0","1","0","12311"
"6","30","0","0","0","1","0","12321"
"6","45","0","0","0","1","0","12331"
"6","60","0","0","0","1","0","12341"
"6","75","0","0","0","1","0","12351"
"4","90","0","0","0","2","0","12411"
"4","180","0","0","0","2","0","12421"
"4","270","0","0","0","2","0","12431"
"4","360","0","0","0","2","0","12441"
"4","450","0","0","0","2","0","12451"
"7","15","0","0","0","3","0","12511"
"7","30","0","0","0","3","0","12521"
"7","45","0","0","0","3","0","12531"
"7","60","0","0","0","3","0","12541"
"7","75","0","0","0","3","0","12551"
"101","1","0","0","0","5","0","12611"
"101","2","0","0","0","5","0","12621"
"101","3","0","0","0","5","0","12631"
"3","42","0","0","0","3","0","12711"
"3","84","0","0","0","3","0","12721"
"3","126","0","0","0","3","0","12731"
"3","168","0","0","0","3","0","12741"
"3","210","0","0","0","3","0","12751"
"5","38","0","0","0","4","0","12811"
"5","76","0","0","0","4","0","12821"
"5","114","0","0","0","4","0","12831"
"5","152","0","0","0","4","0","12841"
"5","190","0","0","0","4","0","12851"
"1","48","0","0","0","1","0","12911"
"1","96","0","0","0","1","0","12921"
"1","144","0","0","0","1","0","12931"
"1","192","0","0","0","1","0","12941"
"1","240","0","0","0","1","0","12951"
"5","44","0","0","0","2","0","13011"
"5","88","0","0","0","2","0","13021"
"5","132","0","0","0","2","0","13031"
"5","176","0","0","0","2","0","13041"
"5","220","0","0","0","2","0","13051"
"6","20","0","0","0","4","0","13111"
"6","40","0","0","0","4","0","13121"
"6","60","0","0","0","4","0","13131"
"6","80","0","0","0","4","0","13141"
"6","100","0","0","0","4","0","13151"
"2","90","0","0","0","5","0","13211"
"2","180","0","0","0","5","0","13221"
"2","270","0","0","0","5","0","13231"
"2","360","0","0","0","5","0","13241"
"2","450","0","0","0","5","0","13251"
"101","1","0","0","0","1","0","13311"
"101","2","0","0","0","1","0","13321"
"101","3","0","0","0","1","0","13331"
"101","1","0","0","0","4","0","13411"
"1","62","0","0","0","5","0","13511"
"1","124","0","0","0","5","0","13521"
"1","186","0","0","0","5","0","13531"
"1","248","0","0","0","5","0","13541"
"1","310","0","0","0","5","0","13551"
"4","92","0","0","0","1","0","13611"
"4","184","0","0","0","1","0","13621"
"4","276","0","0","0","1","0","13631"
"4","368","0","0","0","1","0","13641"
"4","460","0","0","0","1","0","13651"
"5","40","0","0","0","5","0","13711"
"5","80","0","0","0","5","0","13721"
"5","120","0","0","0","5","0","13731"
"5","160","0","0","0","5","0","13741"
"5","200","0","0","0","5","0","13751"
"5","42","5","2","4","1","3","13811"
"5","84","5","2","4","1","3","13821"
"5","126","5","2","4","1","3","13831"
"5","168","5","2","4","1","3","13841"
"5","210","5","2","4","1","3","13851"
"6","20","0","0","0","3","0","13911"
"6","40","0","0","0","3","0","13921"
"6","60","0","0","0","3","0","13931"
"6","80","0","0","0","3","0","13941"
"6","100","0","0","0","3","0","13951"
"5","40","0","0","0","4","0","14011"
"5","80","0","0","0","4","0","14021"
"5","120","0","0","0","4","0","14031"
"5","160","0","0","0","4","0","14041"
"5","200","0","0","0","4","0","14051"
"3","40","0","0","0","1","0","14111"
"3","80","0","0","0","1","0","14121"
"3","120","0","0","0","1","0","14131"
"3","160","0","0","0","1","0","14141"
"3","200","0","0","0","1","0","14151"
"2","94","0","0","0","2","0","14211"
"2","188","0","0","0","2","0","14221"
"2","282","0","0","0","2","0","14231"
"2","376","0","0","0","2","0","14241"
"2","470","0","0","0","2","0","14251"
"1","62","0","0","0","4","0","14311"
"1","124","0","0","0","4","0","14321"
"1","186","0","0","0","4","0","14331"
"1","248","0","0","0","4","0","14341"
"1","310","0","0","0","4","0","14351"
"2","92","0","0","0","5","0","14411"
"2","184","0","0","0","5","0","14421"
"2","276","0","0","0","5","0","14431"
"2","368","0","0","0","5","0","14441"
"2","460","0","0","0","5","0","14451"
"7","20","0","0","0","1","0","14511"
"7","40","0","0","0","1","0","14521"
"7","60","0","0","0","1","0","14531"
"7","80","0","0","0","1","0","14541"
"7","100","0","0","0","1","0","14551"
"5","46","0","0","0","2","0","14611"
"5","92","0","0","0","2","0","14621"
"5","138","0","0","0","2","0","14631"
"5","184","0","0","0","2","0","14641"
"5","230","0","0","0","2","0","14651"
"101","1","0","0","0","3","0","14711"
"101","2","0","0","0","3","0","14721"
"101","1","0","0","0","4","0","14811"
"101","2","0","0","0","4","0","14821"
"1","50","0","0","0","3","0","14911"
"1","100","0","0","0","3","0","14921"
"1","150","0","0","0","3","0","14931"
"1","200","0","0","0","3","0","14941"
"1","250","0","0","0","3","0","14951"
"5","42","0","0","0","5","0","15011"
"5","84","0","0","0","5","0","15021"
"5","126","0","0","0","5","0","15031"
"5","168","0","0","0","5","0","15041"
"5","210","0","0","0","5","0","15051"
"5","44","0","0","0","1","0","15111"
"5","88","0","0","0","1","0","15121"
"5","132","0","0","0","1","0","15131"
"5","176","0","0","0","1","0","15141"
"5","220","0","0","0","1","0","15151"
"100","1","0","0","0","1","0","15211"
"101","1","0","0","0","2","0","15311"
"101","2","0","0","0","2","0","15321"
"2","94","0","0","0","3","0","15411"
"2","188","0","0","0","3","0","15421"
"2","282","0","0","0","3","0","15431"
"2","376","0","0","0","3","0","15441"
"2","470","0","0","0","3","0","15451"
"5","42","0","0","0","4","0","15511"
"5","84","0","0","0","4","0","15521"
