921da3490c213635a0bc75664f1c30d0610af1be66c8cb1e72eea3af0b044981,b08c2f715fdc07bbd70a98476fa5677842ebdad5366d3170a9915a40432ba941,944eb17abf3f3b7b11e0dfa89759eb1e0d4922974edc4fbe97d5793ec0aa04c1,9faddef3d921efa34f54f261275ab9a1e3a15e303757455189959de43d529db2,ab3a2509dd1aaedec04fb1355cee34fbea95c6f68f66ab2a518e4946022b3546,fcddac822d73813e683f6aaca103b1b85775d912446d44b61a0075dc82fae4f9,44738e5acf882dc7b115482bb361b0194fd3f48177bce6fbad921e2d09c1af8b,530ac5a511475944e27ce54ff9b8f01893145c89669d8f2b8ae012ae1bea2336,24502e0ca6f52f7ffe2dc9d41a8882c8a31acbd3810116e33b5664211222bc37,5a270c6481e072095237f8ef9a2c9884b95622a7e3cd182d7026c39b45681dcb,7940a5024c7fe0cb8002167ae7b4fd2f1b77470862104478dd552f15513f29d8,1c13f8c561fe748ed2ebba16b70398765db8d14947918e609f0c51889697e28a,8e515cbc4c05e11a057a8aa401979e288514dc6cf771d003469ea82146543c51,d976d6558fa6598ce9e201840a5c1d6ea2e3f766398d9e9393d99efe588fb353,938a26ccbada816d38ec9b436fd912f5d10eb53edfe77ca47adf412a61a38cd0,3e972f96e5cded8bc43bcd14e7d718b32545f6ec87402e9b557c083d863a4abb,3d8ea995fe5246a4189d1db64482b2fb7e8c80c39c183756ff095b97394c9ba8,409e326433c8f2db78920599a837f6cfccfc63ed6637065fccb9f516ffcaa069,1a7fb00ae1ecad5cf802d4cbf2a41e53dc01d7041c8cfa834f3be8580de33ce0,929138b02872da746dfe7f6e4273cfbbccfdfffd35bddb7afef00e8cd8319cb9
"0","0","10","0","0","0","2","20003","90006","0","1002204","10","0","0","4","2","0","55","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1002204","5","0","0","11","2","0","56","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1002205","40","0","0","1","2","0","57","10","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1002205","30","0","0","2","2","0","58","8","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1002205","20","0","0","4","2","0","59","6","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1002205","10","0","0","11","2","0","60","2","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1002206","10","0","0","1","2","0","61","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1002206","8","0","0","2","2","0","62","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1002206","6","0","0","4","2","0","63","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1002206","4","0","0","11","2","0","64","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1002207","10","0","0","1","2","0","65","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1002207","8","0","0","2","2","0","66","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1002207","6","0","0","4","2","0","67","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1002207","4","0","0","11","2","0","68","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1002208","10","0","0","1","2","0","69","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1002208","8","0","0","2","2","0","70","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1002208","6","0","0","4","2","0","71","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1002208","4","0","0","11","2","0","72","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1002209","10","0","0","1","2","0","73","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1002209","8","0","0","2","2","0","74","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1002209","6","0","0","4","2","0","75","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1002209","4","0","0","11","2","0","76","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1002210","10","0","0","1","2","0","77","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1002210","8","0","0","2","2","0","78","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1002210","6","0","0","4","2","0","79","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1002210","4","0","0","11","2","0","80","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003201","20","0","0","1","2","0","81","5","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003201","15","0","0","2","2","0","82","4","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003201","10","0","0","4","2","0","83","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003201","5","0","0","11","2","0","84","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003202","20","0","0","1","2","0","85","5","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003202","15","0","0","2","2","0","86","4","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003202","10","0","0","4","2","0","87","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003202","5","0","0","11","2","0","88","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003203","20","0","0","1","2","0","89","5","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003203","15","0","0","2","2","0","90","4","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003203","10","0","0","4","2","0","91","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003203","5","0","0","11","2","0","92","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003204","20","0","0","1","2","0","93","5","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003204","15","0","0","2","2","0","94","4","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003204","10","0","0","4","2","0","95","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003204","5","0","0","11","2","0","96","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003205","40","0","0","1","2","0","97","10","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003205","30","0","0","2","2","0","98","8","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003205","20","0","0","4","2","0","99","6","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003205","10","0","0","11","2","0","100","2","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003206","10","0","0","1","2","0","101","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003206","8","0","0","2","2","0","102","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003206","6","0","0","4","2","0","103","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003206","4","0","0","11","2","0","104","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003207","10","0","0","1","2","0","105","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003207","8","0","0","2","2","0","106","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003207","6","0","0","4","2","0","107","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003207","4","0","0","11","2","0","108","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003208","10","0","0","1","2","0","109","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003208","8","0","0","2","2","0","110","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003208","6","0","0","4","2","0","111","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003208","4","0","0","11","2","0","112","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003209","10","0","0","1","2","0","113","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003209","8","0","0","2","2","0","114","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003209","6","0","0","4","2","0","115","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003209","4","0","0","11","2","0","116","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1003210","10","0","0","1","2","0","117","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1003210","8","0","0","2","2","0","118","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1003210","6","0","0","4","2","0","119","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1003210","4","0","0","11","2","0","120","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004201","20","0","0","1","2","0","121","5","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004201","15","0","0","2","2","0","122","4","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004201","10","0","0","4","2","0","123","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004201","5","0","0","11","2","0","124","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004202","20","0","0","1","2","0","125","5","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004202","15","0","0","2","2","0","126","4","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004202","10","0","0","4","2","0","127","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004202","5","0","0","11","2","0","128","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004203","20","0","0","1","2","0","129","5","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004203","15","0","0","2","2","0","130","4","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004203","10","0","0","4","2","0","131","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004203","5","0","0","11","2","0","132","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004204","20","0","0","1","2","0","133","5","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004204","15","0","0","2","2","0","134","4","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004204","10","0","0","4","2","0","135","3","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004204","5","0","0","11","2","0","136","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004205","40","0","0","1","2","0","137","10","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004205","30","0","0","2","2","0","138","8","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004205","20","0","0","4","2","0","139","6","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004205","10","0","0","11","2","0","140","2","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004206","10","0","0","1","2","0","141","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004206","8","0","0","2","2","0","142","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004206","6","0","0","4","2","0","143","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004206","4","0","0","11","2","0","144","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004207","10","0","0","1","2","0","145","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004207","8","0","0","2","2","0","146","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004207","6","0","0","4","2","0","147","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004207","4","0","0","11","2","0","148","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004208","10","0","0","1","2","0","149","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004208","8","0","0","2","2","0","150","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004208","6","0","0","4","2","0","151","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004208","4","0","0","11","2","0","152","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004209","10","0","0","1","2","0","153","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004209","8","0","0","2","2","0","154","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004209","6","0","0","4","2","0","155","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004209","4","0","0","11","2","0","156","1","3100101"
"0","0","1","0","0","0","2","20003","90006","0","1004210","10","0","0","1","2","0","157","4","3100104"
"0","0","3","0","0","0","2","20003","90006","0","1004210","8","0","0","2","2","0","158","3","3100103"
"0","0","10","0","0","0","2","20003","90006","0","1004210","6","0","0","4","2","0","159","2","3100102"
"0","0","30","0","0","0","2","20003","90006","0","1004210","4","0","0","11","2","0","160","1","3100101"
