ec9dc6871f3da743a3b68c7f162c3a66842ad8a5fbe9e4d5b4f4584e2375d200,428ef9cd7cf7bd289af685c9a9f63d0f8ef0e88821f3538a147596c28d5dd67e,e5971f3c2f46f5284f6cfe18d9f163c8fa18188dd4ed0bed1ebaf45492db64ce,e0521542922a054c48754458a46a006f8283754ad5cc901fe004554bb05b6368,097427018396d6752864012cd0cd01a7f5c125bb47e7aea27b35aa136a4fa1df,fe0c3cd08f60b39a144d2248a968f665d4c23624631c768422c5f2623571087f,dabce03ac5cdb7da1d6ecab5a03fd8bf9dd9030064393ed80ddf46a0c415a8d4,67f3b7cde8ec62a45c6bbbf769c5c500c1f4640077d5c4899971b6fa7749e334,bcfe12dae42862050435e0ff802ba11b808c698bfca07fc7bcdfb888ab1ca4bf,b6fcc84f0d87d6d8751c34ab3250c67ad706186a66e3820a0b3b5a0e90a5367d,bec154b1b1f62e8e17b4a4e7347f94119eb35b71df012be4cb3b19ba60cfe947,77a3a0471b87e3260b678ffde463a8e763038259fcef4caec5c418bb0c9bb5bd
"0","20","0","36","0","2019/03/06 16:00:00","108201","2019/03/25 15:59:59","5007404","1001","10007","0"
"0","30","0","37","0","2019/03/06 16:00:00","108101","2019/03/25 15:59:59","5007405","1001","10007","0"
"0","2","0","38","0","2019/03/06 16:00:00","108201","2019/03/25 15:59:59","5007406","1003","10007","0"
"0","5","0","39","0","2019/03/06 16:00:00","108101","2019/03/25 15:59:59","5007407","1003","10007","0"
"0","8","0","40","0","2019/03/06 16:00:00","108201","2019/03/25 15:59:59","5007408","1003","10007","0"
"0","12","0","41","0","2019/03/06 16:00:00","108101","2019/03/25 15:59:59","5007409","1003","10007","0"
"0","16","0","42","0","2019/03/06 16:00:00","108201","2019/03/25 15:59:59","5007410","1003","10007","0"
"0","19","0","43","0","2019/03/06 16:00:00","108101","2019/03/25 15:59:59","5007411","1003","10007","0"
"0","1000803","1","44","0","2019/04/03 16:00:00","105601","2019/04/17 15:59:59","5008402","1002","10008","0"
"0","10","0","45","0","2019/04/03 16:00:00","101301","2019/04/17 15:59:59","5008403","1001","10008","0"
"0","20","0","46","0","2019/04/03 16:00:00","100901","2019/04/17 15:59:59","5008404","1001","10008","0"
"0","30","0","47","0","2019/04/03 16:00:00","105601","2019/04/17 15:59:59","5008405","1001","10008","0"
"0","2","0","48","0","2019/04/03 16:00:00","105601","2019/04/17 15:59:59","5008406","1003","10008","0"
"0","4","0","49","0","2019/04/03 16:00:00","100901","2019/04/17 15:59:59","5008407","1003","10008","0"
"0","7","0","50","0","2019/04/03 16:00:00","101301","2019/04/17 15:59:59","5008408","1003","10008","0"
"0","10","0","51","0","2019/04/03 16:00:00","105101","2019/04/17 15:59:59","5008409","1003","10008","0"
"0","13","0","52","0","2019/04/03 16:00:00","102701","2019/04/17 15:59:59","5008410","1003","10008","0"
"0","15","0","53","0","2019/04/03 16:00:00","105601","2019/04/17 15:59:59","5008411","1003","10008","0"
"0","108501","0","54","0","2019/05/02 16:00:00","108501","2019/05/16 15:59:59","5009401","1004","10009","0"
"0","1000903","1","55","0","2019/05/02 16:00:00","108401","2019/05/16 15:59:59","5009402","1002","10009","0"
"0","10","0","56","0","2019/05/02 16:00:00","108601","2019/05/16 15:59:59","5009403","1001","10009","0"
"0","20","0","57","0","2019/05/02 16:00:00","108501","2019/05/16 15:59:59","5009404","1001","10009","0"
"0","30","0","58","0","2019/05/02 16:00:00","108401","2019/05/16 15:59:59","5009405","1001","10009","0"
"0","2","0","59","0","2019/05/02 16:00:00","108601","2019/05/16 15:59:59","5009406","1003","10009","0"
"0","4","0","60","0","2019/05/02 16:00:00","108601","2019/05/16 15:59:59","5009407","1003","10009","0"
"0","7","0","61","0","2019/05/02 16:00:00","108501","2019/05/16 15:59:59","5009408","1003","10009","0"
"0","10","0","62","0","2019/05/02 16:00:00","108501","2019/05/16 15:59:59","5009409","1003","10009","0"
"0","13","0","63","0","2019/05/02 16:00:00","108401","2019/05/16 15:59:59","5009410","1003","10009","0"
"0","15","0","64","0","2019/05/02 16:00:00","108401","2019/05/16 15:59:59","5009411","1003","10009","0"
"0","108901","0","65","0","2019/06/03 16:00:00","108901","2019/06/17 15:59:59","5010401","1004","10010","0"
"0","1001003","1","66","0","2019/06/03 16:00:00","108801","2019/06/17 15:59:59","5010402","1002","10010","0"
"0","10","0","67","0","2019/06/03 16:00:00","108901","2019/06/17 15:59:59","5010403","1001","10010","0"
"0","20","0","68","0","2019/06/03 16:00:00","108701","2019/06/17 15:59:59","5010404","1001","10010","0"
"0","30","0","69","0","2019/06/03 16:00:00","108801","2019/06/17 15:59:59","5010405","1001","10010","0"
"0","2","0","70","0","2019/06/03 16:00:00","108801","2019/06/17 15:59:59","5010406","1003","10010","0"
"0","4","0","71","0","2019/06/03 16:00:00","108901","2019/06/17 15:59:59","5010407","1003","10010","0"
"0","7","0","72","0","2019/06/03 16:00:00","108701","2019/06/17 15:59:59","5010408","1003","10010","0"
"0","10","0","73","0","2019/06/03 16:00:00","108901","2019/06/17 15:59:59","5010409","1003","10010","0"
"0","13","0","74","0","2019/06/03 16:00:00","108801","2019/06/17 15:59:59","5010410","1003","10010","0"
"0","15","0","75","0","2019/06/03 16:00:00","108701","2019/06/17 15:59:59","5010411","1003","10010","0"
"0","109001","0","76","0","2019/07/01 16:00:00","109001","2019/07/15 15:59:59","5011401","1004","10011","0"
"0","1001103","1","77","0","2019/07/01 16:00:00","101101","2019/07/15 15:59:59","5011402","1002","10011","0"
"0","10","0","78","0","2019/07/01 16:00:00","101101","2019/07/15 15:59:59","5011403","1001","10011","0"
"0","20","0","79","0","2019/07/01 16:00:00","109101","2019/07/15 15:59:59","5011404","1001","10011","0"
"0","30","0","80","0","2019/07/01 16:00:00","109001","2019/07/15 15:59:59","5011405","1001","10011","0"
"0","2","0","81","0","2019/07/01 16:00:00","109101","2019/07/15 15:59:59","5011406","1003","10011","0"
"0","4","0","82","0","2019/07/01 16:00:00","109001","2019/07/15 15:59:59","5011407","1003","10011","0"
"0","7","0","83","0","2019/07/01 16:00:00","109101","2019/07/15 15:59:59","5011408","1003","10011","0"
"0","10","0","84","0","2019/07/01 16:00:00","109001","2019/07/15 15:59:59","5011409","1003","10011","0"
"0","13","0","85","0","2019/07/01 16:00:00","101101","2019/07/15 15:59:59","5011410","1003","10011","0"
"0","15","0","86","0","2019/07/01 16:00:00","109101","2019/07/15 15:59:59","5011411","1003","10011","0"
"0","1001203","1","87","0","2019/07/17 16:00:00","101401","2019/07/31 15:59:59","5012402","1002","10012","0"
"0","10","0","88","0","2019/07/17 16:00:00","105501","2019/07/31 15:59:59","5012403","1001","10012","0"
"0","20","0","89","0","2019/07/17 16:00:00","101401","2019/07/31 15:59:59","5012404","1001","10012","0"
"0","30","0","90","0","2019/07/17 16:00:00","101401","2019/07/31 15:59:59","5012405","1001","10012","0"
"0","2","0","91","0","2019/07/17 16:00:00","101401","2019/07/31 15:59:59","5012406","1003","10012","0"
"0","4","0","92","0","2019/07/17 16:00:00","101401","2019/07/31 15:59:59","5012407","1003","10012","0"
"0","7","0","93","0","2019/07/17 16:00:00","101401","2019/07/31 15:59:59","5012408","1003","10012","0"
"0","10","0","94","0","2019/07/17 16:00:00","105501","2019/07/31 15:59:59","5012409","1003","10012","0"
"0","13","0","95","0","2019/07/17 16:00:00","105501","2019/07/31 15:59:59","5012410","1003","10012","0"
"0","15","0","96","0","2019/07/17 16:00:00","101401","2019/07/31 15:59:59","5012411","1003","10012","0"
"0","109301","0","97","0","2019/08/01 16:00:00","109301","2019/08/15 15:59:59","5013401","1004","10013","0"
"0","1001303","1","98","0","2019/08/01 16:00:00","109201","2019/08/15 15:59:59","5013402","1002","10013","0"
"0","10","0","99","0","2019/08/01 16:00:00","109301","2019/08/15 15:59:59","5013403","1001","10013","0"
"0","20","0","100","0","2019/08/01 16:00:00","109401","2019/08/15 15:59:59","5013404","1001","10013","0"
"0","30","0","101","0","2019/08/01 16:00:00","109201","2019/08/15 15:59:59","5013405","1001","10013","0"
"0","2","0","102","0","2019/08/01 16:00:00","109201","2019/08/15 15:59:59","5013406","1003","10013","0"
"0","4","0","103","0","2019/08/01 16:00:00","109401","2019/08/15 15:59:59","5013407","1003","10013","0"
"0","6","0","104","0","2019/08/01 16:00:00","109301","2019/08/15 15:59:59","5013408","1003","10013","0"
"0","8","0","105","0","2019/08/01 16:00:00","109201","2019/08/15 15:59:59","5013409","1003","10013","0"
"0","10","0","106","0","2019/08/01 16:00:00","109401","2019/08/15 15:59:59","5013410","1003","10013","0"
"0","13","0","107","0","2019/08/01 16:00:00","109201","2019/08/15 15:59:59","5013411","1003","10013","0"
"0","1001503","1","108","0","2019/09/03 16:00:00","105301","2019/09/15 15:59:59","5015402","1002","10015","0"
"0","10","0","109","0","2019/09/03 16:00:00","105301","2019/09/15 15:59:59","5015403","1001","10015","0"
"0","20","0","110","0","2019/09/03 16:00:00","109501","2019/09/15 15:59:59","5015404","1001","10015","0"
"0","30","0","111","0","2019/09/03 16:00:00","109601","2019/09/15 15:59:59","5015405","1001","10015","0"
"0","2","0","112","0","2019/09/03 16:00:00","109501","2019/09/15 15:59:59","5015406","1003","10015","0"
"0","4","0","113","0","2019/09/03 16:00:00","109501","2019/09/15 15:59:59","5015407","1003","10015","0"
"0","6","0","114","0","2019/09/03 16:00:00","105301","2019/09/15 15:59:59","5015408","1003","10015","0"
"0","8","0","115","0","2019/09/03 16:00:00","109601","2019/09/15 15:59:59","5015409","1003","10015","0"
"0","10","0","116","0","2019/09/03 16:00:00","109601","2019/09/15 15:59:59","5015410","1003","10015","0"
"0","13","0","117","0","2019/09/03 16:00:00","105301","2019/09/15 15:59:59","5015411","1003","10015","0"
"0","109801","0","118","0","2019/10/01 16:00:00","109801","2019/10/15 15:59:59","5017401","1004","10017","0"
"0","1001703","1","119","0","2019/10/01 16:00:00","109901","2019/10/15 15:59:59","5017402","1002","10017","0"
"0","10","0","120","0","2019/10/01 16:00:00","109801","2019/10/15 15:59:59","5017403","1001","10017","0"
"0","20","0","121","0","2019/10/01 16:00:00","109701","2019/10/15 15:59:59","5017404","1001","10017","0"
"0","30","0","122","0","2019/10/01 16:00:00","109901","2019/10/15 15:59:59","5017405","1001","10017","0"
"0","2","0","123","0","2019/10/01 16:00:00","109701","2019/10/15 15:59:59","5017406","1003","10017","0"
"0","4","0","124","0","2019/10/01 16:00:00","109701","2019/10/15 15:59:59","5017407","1003","10017","0"
"0","7","0","125","0","2019/10/01 16:00:00","109801","2019/10/15 15:59:59","5017408","1003","10017","0"
"0","10","0","126","0","2019/10/01 16:00:00","109901","2019/10/15 15:59:59","5017409","1003","10017","0"
"0","13","0","127","0","2019/10/01 16:00:00","109901","2019/10/15 15:59:59","5017410","1003","10017","0"
"0","15","0","128","0","2019/10/01 16:00:00","109901","2019/10/15 15:59:59","5017411","1003","10017","0"
"0","110101","0","129","0","2019/11/01 16:00:00","110101","2019/11/15 15:59:59","5019401","1004","10019","0"
"0","1001903","1","130","0","2019/11/01 16:00:00","110201","2019/11/15 15:59:59","5019402","1002","10019","0"
"0","10","0","131","0","2019/11/01 16:00:00","110001","2019/11/15 15:59:59","5019403","1001","10019","0"
"0","20","0","132","0","2019/11/01 16:00:00","110201","2019/11/15 15:59:59","5019404","1001","10019","0"
"0","30","0","133","0","2019/11/01 16:00:00","110101","2019/11/15 15:59:59","5019405","1001","10019","0"
"0","2","0","134","0","2019/11/01 16:00:00","110001","2019/11/15 15:59:59","5019406","1003","10019","0"
"0","4","0","135","0","2019/11/01 16:00:00","110001","2019/11/15 15:59:59","5019407","1003","10019","0"
"0","7","0","136","0","2019/11/01 16:00:00","110201","2019/11/15 15:59:59","5019408","1003","10019","0"
"0","10","0","137","0","2019/11/01 16:00:00","110101","2019/11/15 15:59:59","5019409","1003","10019","0"
"0","13","0","138","0","2019/11/01 16:00:00","110101","2019/11/15 15:59:59","5019410","1003","10019","0"
"0","15","0","139","0","2019/11/01 16:00:00","110201","2019/11/15 15:59:59","5019411","1003","10019","0"
"0","107601","0","140","0","2019/11/17 16:00:00","107601","2019/11/24 15:59:59","5004401","1004","10020","0"
"0","1002003","1","141","0","2019/11/17 16:00:00","107601","2019/11/24 15:59:59","5004402","1002","10020","0"
"0","10","0","142","0","2019/11/17 16:00:00","107701","2019/11/24 15:59:59","5004403","1001","10020","0"
"0","20","0","143","0","2019/11/17 16:00:00","107501","2019/11/24 15:59:59","5004404","1001","10020","0"
"0","30","0","144","0","2019/11/17 16:00:00","107601","2019/11/24 15:59:59","5004405","1001","10020","0"
"0","2","0","145","0","2019/11/17 16:00:00","107501","2019/11/24 15:59:59","5004406","1003","10020","0"
"0","3","0","146","0","2019/11/17 16:00:00","107601","2019/11/24 15:59:59","5004407","1003","10020","0"
"0","4","0","147","0","2019/11/17 16:00:00","107801","2019/11/24 15:59:59","5004408","1003","10020","0"
"0","5","0","148","0","2019/11/17 16:00:00","107701","2019/11/24 15:59:59","5004409","1003","10020","0"
"0","6","0","149","0","2019/11/17 16:00:00","107501","2019/11/24 15:59:59","5004410","1003","10020","0"
"0","8","0","150","0","2019/11/17 16:00:00","107601","2019/11/24 15:59:59","5004411","1003","10020","0"
"0","110501","0","151","0","2019/12/02 16:00:00","110501","2019/12/15 15:59:59","5021401","1004","10021","0"
"0","1002103","1","152","0","2019/12/02 16:00:00","110401","2019/12/15 15:59:59","5021402","1002","10021","0"
"0","10","0","153","0","2019/12/02 16:00:00","110501","2019/12/15 15:59:59","5021403","1001","10021","0"
"0","20","0","154","0","2019/12/02 16:00:00","110401","2019/12/15 15:59:59","5021404","1001","10021","0"
"0","30","0","155","0","2019/12/02 16:00:00","110601","2019/12/15 15:59:59","5021405","1001","10021","0"
"0","2","0","156","0","2019/12/02 16:00:00","110601","2019/12/15 15:59:59","5021406","1003","10021","0"
"0","4","0","157","0","2019/12/02 16:00:00","110401","2019/12/15 15:59:59","5021407","1003","10021","0"
"0","6","0","158","0","2019/12/02 16:00:00","110501","2019/12/15 15:59:59","5021408","1003","10021","0"
"0","8","0","159","0","2019/12/02 16:00:00","110401","2019/12/15 15:59:59","5021409","1003","10021","0"
"0","11","0","160","0","2019/12/02 16:00:00","110601","2019/12/15 15:59:59","5021410","1003","10021","0"
"0","14","0","161","0","2019/12/02 16:00:00","110501","2019/12/15 15:59:59","5021411","1003","10021","0"
"0","108001","0","162","0","2019/12/17 16:00:00","108001","2019/12/24 15:59:59","5005401","1004","10022","0"
"0","1002203","1","163","0","2019/12/17 16:00:00","107901","2019/12/24 15:59:59","5005402","1002","10022","0"
"0","10","0","164","0","2019/12/17 16:00:00","108001","2019/12/24 15:59:59","5005403","1001","10022","0"
"0","20","0","165","0","2019/12/17 16:00:00","107901","2019/12/24 15:59:59","5005404","1001","10022","0"
"0","30","0","166","0","2019/12/17 16:00:00","108001","2019/12/24 15:59:59","5005405","1001","10022","0"
"0","2","0","167","0","2019/12/17 16:00:00","107901","2019/12/24 15:59:59","5005406","1003","10022","0"
"0","3","0","168","0","2019/12/17 16:00:00","108001","2019/12/24 15:59:59","5005407","1003","10022","0"
"0","4","0","169","0","2019/12/17 16:00:00","107901","2019/12/24 15:59:59","5005408","1003","10022","0"
"0","5","0","170","0","2019/12/17 16:00:00","108001","2019/12/24 15:59:59","5005409","1003","10022","0"
"0","6","0","171","0","2019/12/17 16:00:00","107901","2019/12/24 15:59:59","5005410","1003","10022","0"
"0","8","0","172","0","2019/12/17 16:00:00","108001","2019/12/24 15:59:59","5005411","1003","10022","0"
"0","1002303","1","173","0","2020/01/02 16:00:00","110701","2020/01/16 15:59:59","5023402","1002","10023","0"
"0","10","0","174","0","2020/01/02 16:00:00","110801","2020/01/16 15:59:59","5023403","1001","10023","0"
"0","20","0","175","0","2020/01/02 16:00:00","110901","2020/01/16 15:59:59","5023404","1001","10023","0"
"0","30","0","176","0","2020/01/02 16:00:00","111001","2020/01/16 15:59:59","5023405","1001","10023","0"
"0","2","0","177","0","2020/01/02 16:00:00","110701","2020/01/16 15:59:59","5023406","1003","10023","0"
"0","4","0","178","0","2020/01/02 16:00:00","110701","2020/01/16 15:59:59","5023407","1003","10023","0"
"0","7","0","179","0","2020/01/02 16:00:00","111001","2020/01/16 15:59:59","5023408","1003","10023","0"
"0","10","0","180","0","2020/01/02 16:00:00","110801","2020/01/16 15:59:59","5023409","1003","10023","0"
"0","13","0","181","0","2020/01/02 16:00:00","110901","2020/01/16 15:59:59","5023410","1003","10023","0"
"0","15","0","182","0","2020/01/02 16:00:00","110701","2020/01/16 15:59:59","5023411","1003","10023","0"
"0","1002403","1","183","0","2020/01/16 16:00:00","103701","2020/01/23 15:59:59","5006402","1002","10024","0"
"0","10","0","184","0","2020/01/16 16:00:00","100501","2020/01/23 15:59:59","5006403","1001","10024","0"
"0","20","0","185","0","2020/01/16 16:00:00","103701","2020/01/23 15:59:59","5006404","1001","10024","0"
"0","30","0","186","0","2020/01/16 16:00:00","104701","2020/01/23 15:59:59","5006405","1001","10024","0"
"0","2","0","187","0","2020/01/16 16:00:00","100501","2020/01/23 15:59:59","5006406","1003","10024","0"
"0","3","0","188","0","2020/01/16 16:00:00","103701","2020/01/23 15:59:59","5006407","1003","10024","0"
"0","4","0","189","0","2020/01/16 16:00:00","104701","2020/01/23 15:59:59","5006408","1003","10024","0"
"0","5","0","190","0","2020/01/16 16:00:00","107101","2020/01/23 15:59:59","5006409","1003","10024","0"
"0","6","0","191","0","2020/01/16 16:00:00","100501","2020/01/23 15:59:59","5006410","1003","10024","0"
"0","8","0","192","0","2020/01/16 16:00:00","104701","2020/01/23 15:59:59","5006411","1003","10024","0"
"0","111201","0","193","0","2020/02/04 16:00:00","111201","2020/02/18 15:59:59","5025401","1004","10025","0"
"0","1002503","1","194","0","2020/02/04 16:00:00","111301","2020/02/18 15:59:59","5025402","1002","10025","0"
"0","10","0","195","0","2020/02/04 16:00:00","111201","2020/02/18 15:59:59","5025403","1001","10025","0"
"0","20","0","196","0","2020/02/04 16:00:00","111101","2020/02/18 15:59:59","5025404","1001","10025","0"
"0","30","0","197","0","2020/02/04 16:00:00","111301","2020/02/18 15:59:59","5025405","1001","10025","0"
"0","2","0","198","0","2020/02/04 16:00:00","111101","2020/02/18 15:59:59","5025406","1003","10025","0"
"0","4","0","199","0","2020/02/04 16:00:00","111101","2020/02/18 15:59:59","5025407","1003","10025","0"
"0","7","0","200","0","2020/02/04 16:00:00","111201","2020/02/18 15:59:59","5025408","1003","10025","0"
"0","10","0","201","0","2020/02/04 16:00:00","111301","2020/02/18 15:59:59","5025409","1003","10025","0"
"0","13","0","202","0","2020/02/04 16:00:00","111301","2020/02/18 15:59:59","5025410","1003","10025","0"
"0","15","0","203","0","2020/02/04 16:00:00","111301","2020/02/18 15:59:59","5025411","1003","10025","0"
"0","108201","0","204","0","2020/02/18 16:00:00","108201","2020/02/25 15:59:59","5007401","1004","10026","0"
"0","1002603","1","205","0","2020/02/18 16:00:00","108101","2020/02/25 15:59:59","5007402","1002","10026","0"
"0","10","0","206","0","2020/02/18 16:00:00","108101","2020/02/25 15:59:59","5007403","1001","10026","0"
"0","20","0","207","0","2020/02/18 16:00:00","108201","2020/02/25 15:59:59","5007404","1001","10026","0"
"0","30","0","208","0","2020/02/18 16:00:00","108101","2020/02/25 15:59:59","5007405","1001","10026","0"
"0","2","0","209","0","2020/02/18 16:00:00","108201","2020/02/25 15:59:59","5007406","1003","10026","0"
"0","3","0","210","0","2020/02/18 16:00:00","108101","2020/02/25 15:59:59","5007407","1003","10026","0"
"0","4","0","211","0","2020/02/18 16:00:00","108201","2020/02/25 15:59:59","5007408","1003","10026","0"
"0","5","0","212","0","2020/02/18 16:00:00","108101","2020/02/25 15:59:59","5007409","1003","10026","0"
"0","6","0","213","0","2020/02/18 16:00:00","108201","2020/02/25 15:59:59","5007410","1003","10026","0"
"0","8","0","214","0","2020/02/18 16:00:00","108101","2020/02/25 15:59:59","5007411","1003","10026","0"
"0","1002703","1","215","0","2020/03/02 16:00:00","106601","2020/03/16 15:59:59","5027402","1002","10027","0"
"0","10","0","216","0","2020/03/02 16:00:00","100501","2020/03/16 15:59:59","5027403","1001","10027","0"
"0","20","0","217","0","2020/03/02 16:00:00","103701","2020/03/16 15:59:59","5027404","1001","10027","0"
"0","30","0","218","0","2020/03/02 16:00:00","106501","2020/03/16 15:59:59","5027405","1001","10027","0"
"0","2","0","219","0","2020/03/02 16:00:00","100501","2020/03/16 15:59:59","5027406","1003","10027","0"
"0","4","0","220","0","2020/03/02 16:00:00","103701","2020/03/16 15:59:59","5027407","1003","10027","0"
"0","7","0","221","0","2020/03/02 16:00:00","106501","2020/03/16 15:59:59","5027408","1003","10027","0"
"0","10","0","222","0","2020/03/02 16:00:00","100501","2020/03/16 15:59:59","5027409","1003","10027","0"
"0","13","0","223","0","2020/03/02 16:00:00","103701","2020/03/16 15:59:59","5027410","1003","10027","0"
"0","15","0","224","0","2020/03/02 16:00:00","100501","2020/03/16 15:59:59","5027411","1003","10027","0"
"0","1002803","1","225","0","2020/03/16 16:00:00","105601","2020/03/23 15:59:59","5008402","1002","10028","0"
"0","10","0","226","0","2020/03/16 16:00:00","101301","2020/03/23 15:59:59","5008403","1001","10028","0"
"0","20","0","227","0","2020/03/16 16:00:00","100901","2020/03/23 15:59:59","5008404","1001","10028","0"
"0","30","0","228","0","2020/03/16 16:00:00","105601","2020/03/23 15:59:59","5008405","1001","10028","0"
"0","2","0","229","0","2020/03/16 16:00:00","105601","2020/03/23 15:59:59","5008406","1003","10028","0"
"0","3","0","230","0","2020/03/16 16:00:00","100901","2020/03/23 15:59:59","5008407","1003","10028","0"
"0","4","0","231","0","2020/03/16 16:00:00","101301","2020/03/23 15:59:59","5008408","1003","10028","0"
"0","5","0","232","0","2020/03/16 16:00:00","105101","2020/03/23 15:59:59","5008409","1003","10028","0"
"0","6","0","233","0","2020/03/16 16:00:00","102701","2020/03/23 15:59:59","5008410","1003","10028","0"
"0","8","0","234","0","2020/03/16 16:00:00","105601","2020/03/23 15:59:59","5008411","1003","10028","0"
"0","111601","0","235","0","2020/04/01 16:00:00","111601","2020/04/15 15:59:59","5029401","1004","10029","0"
"0","1002903","1","236","0","2020/04/01 16:00:00","111501","2020/04/15 15:59:59","5029402","1002","10029","0"
"0","10","0","237","0","2020/04/01 16:00:00","111601","2020/04/15 15:59:59","5029403","1001","10029","0"
"0","20","0","238","0","2020/04/01 16:00:00","111701","2020/04/15 15:59:59","5029404","1001","10029","0"
"0","30","0","239","0","2020/04/01 16:00:00","111501","2020/04/15 15:59:59","5029405","1001","10029","0"
"0","2","0","240","0","2020/04/01 16:00:00","111501","2020/04/15 15:59:59","5029406","1003","10029","0"
"0","4","0","241","0","2020/04/01 16:00:00","111701","2020/04/15 15:59:59","5029407","1003","10029","0"
"0","7","0","242","0","2020/04/01 16:00:00","111601","2020/04/15 15:59:59","5029408","1003","10029","0"
