cfa92755aed45d719c44efb00fcec9efdea095e555e76fc22c702ee6b4c8abaa,08165eee8424baaea4ce4a6f4c21ba863f9bf56facd4147b4a550dd46a9e453f,7ae7fa8b8000afd4fd1028069ce2ad527a54ea38dc1130f43193de945585e6a0,d46be016d89d64275d4f6d983fb27eb70375d366b2cebf53a8395b18b3c9f28e,1143d6aefb01271ea500cdbb349d7154e9407ed491dfcac54fb55dd283c01909,74d21f1d01cb372fa366ac80be04c0682754de17e4cc6e802ef0e694b2e70101,d460a15931ce094e5164b80d119df1199fd87b74df60038ba405ab5b3e87ed8d,ae919cf3ba01bf94efd3fe5b331d3bc0b5629755aec4520601efa25ea0bb9d14,9e37d2170f042d62fa0ca4858e415727206c81329b75c9d53cdc0ada71e6b562,326547427f7c19cad49051fb0f2704b960ac545e2953cb5a4161db3faedae543,a2439c0ed7270beceb96883826649882adf6cea6311b905dde8736e6fddcc9ea,ab8412fe64905be21f826448df104d0b47f6e37b79e9423c8881b60b1623ece9
"1009802","0","8","100980225","0","0","0","1","0","300","1.83","25"
"1009802","1","0","100980226","2.4","0","0","4","0","0","0","26"
"1009802","0","9","100980227","0","0","0","1","0","300","1.7","27"
"1009802","1","0","100980228","2.1","0","0","4","0","0","0","28"
"1009802","0","10","100980229","0","0","0","1","0","210","1.1","29"
"1009802","1","0","100980230","0.5","0","0","4","0","0","0","30"
"1009803","1","0","100980301","0.8","0","0","4","0","0","0","1"
"1009803","0","0","100980302","0","vo_lsv_0301","vo_lsv","2","0","0","0","2"
"1009803","0","1","100980303","0","0","0","1","0","141","1.87","3"
"1009803","1","0","100980304","2","0","0","4","0","0","0","4"
"1009803","0","1","100980305","0","0","0","1","141","300","0.561","5"
"1009803","1","0","100980306","1.561","0","0","4","0","0","0","6"
"1009803","0","0","100980307","0","vo_lsv_0302","vo_lsv","2","0","0","0","7"
"1009803","0","2","100980308","0","0","0","1","0","320","1.3","8"
"1009803","1","0","100980309","1.3","0","0","4","0","0","0","9"
"1009803","0","3","100980310","0","0","0","1","0","227","1.2","10"
"1009803","1","0","100980311","2.2","0","0","4","0","0","0","11"
"1009803","0","0","100980312","0","vo_lsv_0303","vo_lsv","2","0","0","0","12"
"1009803","0","4","100980313","0","0","0","1","0","280","2.1","13"
"1009803","1","0","100980314","2.1","0","0","4","0","0","0","14"
"1009803","0","5","100980315","0","0","0","1","0","280","1.2","15"
"1009803","1","0","100980316","2.2","0","0","4","0","0","0","16"
"1009803","0","0","100980317","0","vo_lsv_0304","vo_lsv","2","0","0","0","17"
"1009803","0","6","100980318","0","0","0","1","0","350","1.305","18"
"1009803","1","0","100980319","1.305","0","0","4","0","0","0","19"
"1009803","0","6","100980320","0","0","0","1","350","350","2.181","20"
"1009803","1","0","100980321","2.781","0","0","4","0","0","0","21"
"1009803","0","7","100980322","0","0","0","1","0","350","1.32","22"
"1009803","1","0","100980323","2.32","0","0","4","0","0","0","23"
"1009803","0","0","100980324","0","vo_lsv_0305","vo_lsv","2","0","0","0","24"
"1009803","0","8","100980325","0","0","0","1","0","350","2.453","25"
"1009803","1","0","100980326","2.453","0","0","4","0","0","0","26"
"1009803","0","9","100980327","0","0","0","1","0","350","1.547","27"
"1009803","1","0","100980328","2.547","0","0","4","0","0","0","28"
"1009803","0","0","100980329","0","vo_lsv_0306","vo_lsv","2","0","0","0","29"
"1009803","0","10","100980330","0","0","0","1","0","350","1.95","30"
"1009803","1","0","100980331","2.95","0","0","4","0","0","0","31"
"1009803","0","0","100980332","0","vo_lsv_0307","vo_lsv","2","0","0","0","32"
"1009803","0","11","100980333","0","0","0","1","0","240","1.39","33"
"1009804","1","0","100980401","0.8","0","0","4","0","0","0","1"
"1009804","0","0","100980402","0","vo_lsv_0401","vo_lsv","2","0","0","0","2"
"1009804","0","1","100980403","0","0","0","1","0","300","1.2","3"
"1009804","1","0","100980404","1.2","0","0","4","0","0","0","4"
"1009804","0","2","100980405","0","0","0","1","0","300","1.8","5"
"1009804","1","0","100980406","2.8","0","0","4","0","0","0","6"
"1009804","0","0","100980407","0","vo_lsv_0402","vo_lsv","2","0","0","0","7"
"1009804","0","3","100980408","0","0","0","1","0","355","2.35","8"
"1009804","1","0","100980409","3.35","0","0","4","0","0","0","9"
"1009804","0","0","100980410","0","vo_lsv_0403","vo_lsv","2","0","0","0","10"
"1009804","0","4","100980411","0","0","0","1","0","300","1.669","11"
"1009804","1","0","100980412","2.1","0","0","4","0","0","0","12"
"1009804","0","5","100980413","0","0","0","1","0","230","1.7","13"
"1009804","1","0","100980414","2","0","0","4","0","0","0","14"
"1009804","0","6","100980415","0","0","0","1","0","230","1.35","15"
"1009804","1","0","100980416","2.85","0","0","4","0","0","0","16"
"1009804","0","0","100980417","0","vo_lsv_0404","vo_lsv","2","0","0","0","17"
"1009804","0","7","100980418","0","0","0","1","0","327","1.51","18"
"1009804","1","0","100980419","1.61","0","0","4","0","0","0","19"
"1009804","0","7","100980420","0","0","0","1","327","327","1.29","20"
"1009804","1","0","100980421","1.949","0","0","4","0","0","0","21"
"1009804","0","8","100980422","0","0","0","1","0","300","1.925","22"
"1009805","1","0","100980501","0.8","0","0","4","0","0","0","1"
"1009805","0","0","100980502","0","vo_lsv_0501","vo_lsv","2","0","0","0","2"
"1009805","0","1","100980503","0","0","0","1","0","300","2.115","3"
"1009805","1","0","100980504","3.115","0","0","4","0","0","0","4"
"1009805","0","0","100980505","0","vo_lsv_0502","vo_lsv","2","0","0","0","5"
"1009805","0","2","100980506","0","0","0","1","0","310","1.743","6"
"1009805","1","0","100980507","2.743","0","0","4","0","0","0","7"
"1009805","0","0","100980508","0","vo_lsv_0503","vo_lsv","2","0","0","0","8"
"1009805","0","3","100980509","0","0","0","1","0","300","1.86","9"
"1009805","1","0","100980510","2.26","0","0","4","0","0","0","10"
"1009805","0","4","100980511","0","0","0","1","0","350","1.667","11"
"1009805","1","0","100980512","2.324","0","0","4","0","0","0","12"
"1009805","0","5","100980513","0","0","0","1","0","310","2.168","13"
"1009805","1","0","100980514","3.168","0","0","4","0","0","0","14"
"1009805","0","0","100980515","0","vo_lsv_0504","vo_lsv","2","0","0","0","15"
"1009805","0","6","100980516","0","0","0","1","0","300","1.752","16"
"1009805","1","0","100980517","2.276","0","0","4","0","0","0","17"
"1009805","0","7","100980518","0","0","0","1","0","300","1.43","18"
"1009805","1","0","100980519","1.43","0","0","4","0","0","0","19"
"1009805","0","7","100980520","0","0","0","1","300","300","0.749","20"
"1009805","1","0","100980521","1.749","0","0","4","0","0","0","21"
"1009805","0","0","100980522","0","vo_lsv_0505","vo_lsv","2","0","0","0","22"
"1009805","0","8","100980523","0","0","0","1","0","300","0.65","23"
"1009805","1","0","100980524","0.65","0","0","4","0","0","0","24"
"1009805","0","8","100980525","0","0","0","1","300","300","1.753","25"
"1009805","1","0","100980526","1.753","0","0","4","0","0","0","26"
"1009805","0","9","100980527","0","0","0","1","0","300","0.929","27"
"1009805","1","0","100980528","1.929","0","0","4","0","0","0","28"
"1009805","0","0","100980529","0","vo_lsv_0506","vo_lsv","2","0","0","0","29"
"1009805","0","10","100980530","0","0","0","1","0","300","0.536","30"
"1009805","1","0","100980531","0.536","0","0","4","0","0","0","31"
"1009805","0","10","100980532","0","0","0","1","300","300","1.438","32"
"1009805","1","0","100980533","1.438","0","0","4","0","0","0","33"
"1009805","0","11","100980534","0","0","0","1","0","327","2.426","34"
"1009806","1","0","100980601","0.8","0","0","4","0","0","0","1"
"1009806","0","0","100980602","0","vo_lsv_0601","vo_lsv","2","0","0","0","2"
"1009806","0","1","100980603","0","0","0","1","0","330","2.5","3"
"1009806","1","0","100980604","2.5","0","0","4","0","0","0","4"
"1009806","0","2","100980605","0","0","0","1","0","350","1.5","5"
"1009806","1","0","100980606","2.5","0","0","4","0","0","0","6"
"1009806","0","0","100980607","0","vo_lsv_0602","vo_lsv","2","0","0","0","7"
"1009806","0","3","100980608","0","0","0","1","0","325","1.9","8"
"1009806","1","0","100980609","1.9","0","0","4","0","0","0","9"
"1009806","0","4","100980610","0","0","0","1","0","300","1.744","10"
"1009806","1","0","100980611","2.329","0","0","4","0","0","0","11"
"1009806","0","5","100980612","0","0","0","1","0","300","1.049","12"
"1009806","1","0","100980613","1.049","0","0","4","0","0","0","13"
"1009806","0","6","100980614","0","0","0","1","0","210","1.093","14"
"1009806","1","0","100980615","2.093","0","0","4","0","0","0","15"
"1009806","0","0","100980616","0","vo_lsv_0603","vo_lsv","2","0","0","0","16"
"1009806","0","7","100980617","0","0","0","1","0","300","1.9","17"
"1009806","1","0","100980618","1.9","0","0","4","0","0","0","18"
"1009806","0","8","100980619","0","0","0","1","0","300","2.4","19"
"1009806","1","0","100980620","2.4","0","0","4","0","0","0","20"
"1009806","0","9","100980621","0","0","0","1","0","300","1.65","21"
"1009806","1","0","100980622","2.65","0","0","4","0","0","0","22"
"1009806","0","0","100980623","0","vo_lsv_0604","vo_lsv","2","0","0","0","23"
"1009806","0","10","100980624","0","0","0","1","0","300","1.763","24"
"1009806","1","0","100980625","1.763","0","0","4","0","0","0","25"
"1009806","0","11","100980626","0","0","0","1","0","320","1.308","26"
"1009806","1","0","100980627","2.308","0","0","4","0","0","0","27"
"1009806","0","0","100980628","0","vo_lsv_0605","vo_lsv","2","0","0","0","28"
"1009806","0","12","100980629","0","0","0","1","0","320","1","29"
"1009806","1","0","100980630","1","0","0","4","0","0","0","30"
"1009806","0","12","100980631","0","0","0","1","320","320","1.853","31"
"1009807","1","0","100980701","0.8","0","0","4","0","0","0","1"
"1009807","0","0","100980702","0","vo_lsv_0701","vo_lsv","2","0","0","0","2"
"1009807","0","1","100980703","0","0","0","1","0","300","1.355","3"
"1009807","1","0","100980704","1.355","0","0","4","0","0","0","4"
"1009807","0","2","100980705","0","0","0","1","0","300","1.126","5"
"1009807","1","0","100980706","1.126","0","0","4","0","0","0","6"
"1009807","0","3","100980707","0","0","0","1","0","300","1.641","7"
"1009807","1","0","100980708","2","0","0","4","0","0","0","8"
"1009807","0","0","100980709","0","vo_lsv_0702","vo_lsv","2","0","0","0","9"
"1009807","0","4","100980710","0","0","0","1","0","300","1.325","10"
"1009807","1","0","100980711","1.325","0","0","4","0","0","0","11"
"1009807","0","5","100980712","0","0","0","1","0","327","1.891","12"
"1009807","1","0","100980713","2.437","0","0","4","0","0","0","13"
"1009807","0","6","100980714","0","0","0","1","0","327","1.93","14"
"1009807","1","0","100980715","2.93","0","0","4","0","0","0","15"
"1009807","0","0","100980716","0","vo_lsv_0703","vo_lsv","2","0","0","0","16"
"1009807","0","7","100980717","0","0","0","1","0","300","1.84","17"
"1009807","1","0","100980718","2.361","0","0","4","0","0","0","18"
"1009807","0","8","100980719","0","0","0","1","0","300","1.38","19"
"1009807","1","0","100980720","1.38","0","0","4","0","0","0","20"
"1009807","0","9","100980721","0","0","0","1","0","300","1.399","21"
"1009807","1","0","100980722","2.399","0","0","4","0","0","0","22"
"1009807","0","0","100980723","0","vo_lsv_0704","vo_lsv","2","0","0","0","23"
"1009807","0","10","100980724","0","0","0","1","0","300","2.268","24"
"1009807","1","0","100980725","2.268","0","0","4","0","0","0","25"
"1009807","0","11","100980726","0","0","0","1","0","300","1.299","26"
"1009808","1","0","100980801","0.8","0","0","4","0","0","0","1"
"1009808","0","0","100980802","0","vo_lsv_0801","vo_lsv","2","0","0","0","2"
"1009808","0","1","100980803","0","0","0","1","0","300","1.4","3"
"1009808","1","0","100980804","1.4","0","0","4","0","0","0","4"
"1009808","0","2","100980805","0","0","0","1","0","300","1","5"
"1009808","1","0","100980806","2","0","0","4","0","0","0","6"
"1009808","0","0","100980807","0","vo_lsv_0802","vo_lsv","2","0","0","0","7"
"1009808","0","3","100980808","0","0","0","1","0","300","1.6","8"
"1009808","1","0","100980809","1.8","0","0","4","0","0","0","9"
"1009808","0","4","100980810","0","0","0","1","0","300","1","10"
"1009808","1","0","100980811","1","0","0","4","0","0","0","11"
"1009808","0","4","100980812","0","0","0","1","300","300","1.5","12"
"1009808","1","0","100980813","2.5","0","0","4","0","0","0","13"
"1009808","0","0","100980814","0","vo_lsv_0803","vo_lsv","2","0","0","0","14"
"1009808","0","5","100980815","0","0","0","1","0","320","1.9","15"
"1009808","1","0","100980816","2.5","0","0","4","0","0","0","16"
"1009808","0","6","100980817","0","0","0","1","0","350","1.3","17"
"1009808","1","0","100980818","2.3","0","0","4","0","0","0","18"
"1009808","0","0","100980819","0","vo_lsv_0804","vo_lsv","2","0","0","0","19"
"1009808","0","7","100980820","0","0","0","1","0","300","1.3","20"
"1009808","1","0","100980821","1.3","0","0","4","0","0","0","21"
"1009808","0","8","100980822","0","0","0","1","0","300","1.5","22"
"1009808","1","0","100980823","2.5","0","0","4","0","0","0","23"
"1009808","0","0","100980824","0","vo_lsv_0805","vo_lsv","2","0","0","0","24"
"1009808","0","9","100980825","0","0","0","1","0","300","1.4","25"
"1009808","1","0","100980826","2.6","0","0","4","0","0","0","26"
"1009808","0","0","100980827","0","vo_lsv_0806","vo_lsv","2","0","0","0","27"
"1009808","0","10","100980828","0","0","0","1","15","327","1.363","28"
"1009809","1","0","100980901","0.8","0","0","4","0","0","0","1"
"1009809","0","0","100980902","0","vo_lsv_0901","vo_lsv","2","0","0","0","2"
"1009809","0","1","100980903","0","0","0","1","0","300","2.1","3"
"1009809","1","0","100980904","2.9","0","0","4","0","0","0","4"
"1009809","0","0","100980905","0","vo_lsv_0902","vo_lsv","2","0","0","0","5"
"1009809","0","2","100980906","0","0","0","1","0","327","2.46","6"
"1009809","1","0","100980907","2.64","0","0","4","0","0","0","7"
"1009809","0","2","100980908","0","0","0","1","327","327","1.845","8"
"1009809","1","0","100980909","1.85","0","0","4","0","0","0","9"
"1009809","0","3","100980910","0","0","0","1","0","300","1.735","10"
"1009809","1","0","100980911","2","0","0","4","0","0","0","11"
"1009809","0","0","100980912","0","vo_lsv_0903","vo_lsv","2","0","0","0","12"
"1009809","0","4","100980913","0","0","0","1","0","327","2.484","13"
"1009809","1","0","100980914","2.663","0","0","4","0","0","0","14"
"1009809","0","4","100980915","0","0","0","1","327","327","1.546","15"
"1009809","1","0","100980916","1.55","0","0","4","0","0","0","16"
"1009809","0","5","100980917","0","0","0","1","0","327","1.205","17"
"1009809","1","0","100980918","1.5","0","0","4","0","0","0","18"
"1009809","0","0","100980919","0","vo_lsv_0904","vo_lsv","2","0","0","0","19"
"1009809","0","6","100980920","0","0","0","1","0","327","2.079","20"
"1009809","1","0","100980921","2.4","0","0","4","0","0","0","21"
"1009809","0","7","100980922","0","0","0","1","0","327","2.05","22"
"1009809","1","0","100980923","2.35","0","0","4","0","0","0","23"
"1009809","0","8","100980924","0","0","0","1","0","327","2.55","24"
"1009810","1","0","100981001","0.8","0","0","4","0","0","0","1"
"1009810","0","0","100981002","0","vo_lsv_1001","vo_lsv","2","0","0","0","2"
"1009810","0","1","100981003","0","0","0","1","0","300","1.707","3"
"1009810","1","0","100981004","1.717","0","0","4","0","0","0","4"
"1009810","0","2","100981005","0","0","0","1","0","120","0.75","5"
"1009810","1","0","100981006","1.15","0","0","4","0","0","0","6"
"1009810","0","2","100981007","0","0","0","1","120","327","1.46","7"
"1009810","1","0","100981008","1.66","0","0","4","0","0","0","8"
"1009810","0","3","100981009","0","0","0","1","0","327","2.03","9"
"1009810","1","0","100981010","2.23","0","0","4","0","0","0","10"
"1009810","0","3","100981011","0","0","0","1","327","327","1.732","11"
"1009810","1","0","100981012","2.5","0","0","4","0","0","0","12"
"1009810","0","0","100981013","0","vo_lsv_1002","vo_lsv","2","0","0","0","13"
"1009810","0","4","100981014","0","0","0","1","0","300","1.9","14"
"1009810","1","0","100981015","1.949","0","0","4","0","0","0","15"
"1009810","0","5","100981016","0","0","0","1","0","327","2.05","16"
"1009810","1","0","100981017","2.08","0","0","4","0","0","0","17"
"1009810","0","5","100981018","0","0","0","1","327","327","0.8","18"
"1009810","1","0","100981019","2","0","0","4","0","0","0","19"
"1009810","0","0","100981020","0","vo_lsv_1003","vo_lsv","2","0","0","0","20"
"1009810","0","6","100981021","0","0","0","1","0","116","1.575","21"
"1009810","1","0","100981022","1.6","0","0","4","0","0","0","22"
"1009810","0","6","100981023","0","0","0","1","116","300","1.243","23"
"1009810","1","0","100981024","3","0","0","4","0","0","0","24"
"1009810","0","0","100981025","0","vo_lsv_1004","vo_lsv","2","0","0","0","25"
"1009810","0","7","100981026","0","0","0","1","0","300","1.867","26"
"1009810","1","0","100981027","2.067","0","0","4","0","0","0","27"
"1009810","0","8","100981028","0","0","0","1","0","327","0.956","28"
"1009810","1","0","100981029","1","0","0","4","0","0","0","29"
"1009810","0","9","100981030","0","0","0","1","0","160","1.851","30"
"1009810","1","0","100981031","1.88","0","0","4","0","0","0","31"
"1009810","0","9","100981032","0","0","0","1","160","160","1.172","32"
"1009810","1","0","100981033","2.5","0","0","4","0","0","0","33"
"1009810","0","0","100981034","0","vo_lsv_1005","vo_lsv","2","0","0","0","34"
"1009810","0","10","100981035","0","0","0","1","0","52","0.95","35"
"1009810","1","0","100981036","1.1","0","0","4","0","0","0","36"
"1009810","0","10","100981037","0","0","0","1","52","300","1.392","37"
"1009811","1","0","100981101","0.8","0","0","4","0","0","0","1"
"1009811","0","0","100981102","0","vo_lsv_1101","vo_lsv","2","0","0","0","2"
"1009811","0","1","100981103","0","0","0","1","0","300","1.813","3"
"1009811","1","0","100981104","2","0","0","4","0","0","0","4"
"1009811","0","2","100981105","0","0","0","1","0","280","1.065","5"
"1009811","1","0","100981106","1.095","0","0","4","0","0","0","6"
"1009811","0","3","100981107","0","0","0","1","0","327","2.176","7"
"1009811","1","0","100981108","3.1","0","0","4","0","0","0","8"
"1009811","0","0","100981109","0","vo_lsv_1102","vo_lsv","2","0","0","0","9"
"1009811","0","4","100981110","0","0","0","1","0","327","1.283","10"
"1009811","1","0","100981111","1.31","0","0","4","0","0","0","11"
"1009811","0","5","100981112","0","0","0","1","0","327","2.351","12"
"1009811","1","0","100981113","2.381","0","0","4","0","0","0","13"
"1009811","0","6","100981114","0","0","0","1","0","327","2.037","14"
"1009811","1","0","100981115","3","0","0","4","0","0","0","15"
"1009811","0","0","100981116","0","vo_lsv_1103","vo_lsv","2","0","0","0","16"
"1009811","0","7","100981117","0","0","0","1","0","327","2.637","17"
"1009811","1","0","100981118","3.23","0","0","4","0","0","0","18"
"1009811","0","8","100981119","0","0","0","1","0","327","1.789","19"
"1009811","1","0","100981120","1.81","0","0","4","0","0","0","20"
"1009811","0","9","100981121","0","0","0","1","0","167","0.763","21"
"1009811","1","0","100981122","0.893","0","0","4","0","0","0","22"
"1009811","0","9","100981123","0","0","0","1","167","327","1.079","23"
"1009811","1","0","100981124","1.1","0","0","4","0","0","0","24"
"1009811","0","9","100981125","0","0","0","1","327","327","1.424","25"
"1009811","1","0","100981126","2.5","0","0","4","0","0","0","26"
"1009811","0","0","100981127","0","vo_lsv_1104","vo_lsv","2","0","0","0","27"
"1009811","0","10","100981128","0","0","0","1","0","350","2.2","28"
"1009811","1","0","100981129","2.25","0","0","4","0","0","0","29"
"1009811","0","10","100981130","0","0","0","1","350","350","0.85","30"
"1009811","1","0","100981131","1.05","0","0","4","0","0","0","31"
"1009811","0","11","100981132","0","0","0","1","0","300","1.6","32"
"1009812","1","0","100981201","0.8","0","0","4","0","0","0","1"
"1009812","0","0","100981202","0","vo_lsv_1201","vo_lsv","2","0","0","0","2"
"1009812","0","1","100981203","0","0","0","1","0","300","2.379","3"
"1009812","1","0","100981204","3.5","0","0","4","0","0","0","4"
"1009812","0","0","100981205","0","vo_lsv_1202","vo_lsv","2","0","0","0","5"
"1009812","0","2","100981206","0","0","0","1","0","327","1.623","6"
"1009812","1","0","100981207","1.63","0","0","4","0","0","0","7"
"1009812","0","3","100981208","0","0","0","1","0","327","2.644","8"
"1009812","1","0","100981209","3.5","0","0","4","0","0","0","9"
"1009812","0","0","100981210","0","vo_lsv_1203","vo_lsv","2","0","0","0","10"
"1009812","0","4","100981211","0","0","0","1","0","300","1.502","11"
"1009812","1","0","100981212","1.51","0","0","4","0","0","0","12"
"1009812","0","5","100981213","0","0","0","1","0","327","2.171","13"
"1009812","1","0","100981214","2.2","0","0","4","0","0","0","14"
"1009812","0","6","100981215","0","0","0","1","0","155","1.319","15"
"1009812","1","0","100981216","1.8","0","0","4","0","0","0","16"
"1009812","0","0","100981217","0","vo_lsv_1204","vo_lsv","2","0","0","0","17"
"1009812","0","6","100981218","0","0","0","1","155","300","1.03","18"
"1009812","1","0","100981219","2","0","0","4","0","0","0","19"
"1009812","0","0","100981220","0","vo_lsv_1205","vo_lsv","2","0","0","0","20"
"1009812","0","7","100981221","0","0","0","1","0","300","3.21","21"
"1009812","1","0","100981222","3.25","0","0","4","0","0","0","22"
"1009812","0","8","100981223","0","0","0","1","0","327","0.887","23"
"1009812","1","0","100981224","2.25","0","0","4","0","0","0","24"
"1009812","0","0","100981225","0","vo_lsv_1206","vo_lsv","2","0","0","0","25"
"1009812","0","9","100981226","0","0","0","1","0","300","1.602","26"
"1009812","1","0","100981227","1.7","0","0","4","0","0","0","27"
"1009812","0","10","100981228","0","0","0","1","0","327","2.476","28"
"1009812","1","0","100981229","3.5","0","0","4","0","0","0","29"
"1009812","0","0","100981230","0","vo_lsv_1207","vo_lsv","2","0","0","0","30"
"1009812","0","11","100981231","0","0","0","1","0","355","1.155","31"
"1009812","1","0","100981232","1.18","0","0","4","0","0","0","32"
"1009812","0","11","100981233","0","0","0","1","355","355","1.28","33"
"1009813","1","0","100981301","0.8","0","0","4","0","0","0","1"
"1009813","0","0","100981302","0","vo_lsv_1301","vo_lsv","2","0","0","0","2"
"1009813","0","1","100981303","0","0","0","1","0","300","2.09","3"
"1009813","1","0","100981304","2.12","0","0","4","0","0","0","4"
"1009813","0","2","100981305","0","0","0","1","0","340","2.649","5"
"1009813","1","0","100981306","3.6","0","0","4","0","0","0","6"
"1009813","0","0","100981307","0","vo_lsv_1302","vo_lsv","2","0","0","0","7"
"1009813","0","3","100981308","0","0","0","1","0","300","2.138","8"
"1009813","1","0","100981309","2.17","0","0","4","0","0","0","9"
"1009813","0","4","100981310","0","0","0","1","0","327","2.111","10"
"1009813","1","0","100981311","2.45","0","0","4","0","0","0","11"
"1009813","0","5","100981312","0","0","0","1","0","327","2","12"
"1009813","1","0","100981313","2.3","0","0","4","0","0","0","13"
"1009813","0","6","100981314","0","0","0","1","0","290","1.354","14"
"1009813","1","0","100981315","3","0","0","4","0","0","0","15"
"1009813","0","0","100981316","0","vo_lsv_1303","vo_lsv","2","0","0","0","16"
"1009813","0","7","100981317","0","0","0","1","0","300","1.539","17"
"1009813","1","0","100981318","1.569","0","0","4","0","0","0","18"
"1009813","0","8","100981319","0","0","0","1","0","0","0.732","19"
"1009813","1","0","100981320","1.08","0","0","4","0","0","0","20"
"1009813","0","8","100981321","0","0","0","1","0","300","1.207","21"
"1009813","1","0","100981322","1.407","0","0","4","0","0","0","22"
"1009813","0","9","100981323","0","0","0","1","0","327","1.798","23"
"1009813","1","0","100981324","2.7","0","0","4","0","0","0","24"
"1009813","0","0","100981325","0","vo_lsv_1304","vo_lsv","2","0","0","0","25"
"1009813","0","10","100981326","0","0","0","1","0","300","1.633","26"
"1009814","1","0","100981401","0.8","0","0","4","0","0","0","1"
