ddcbfb3de8c1daa11b39b858c0a6097a24c17bc6cba3452db909234b30e74bc9,57bb4052adfa3702f83603db0a15e1898261ed8e64682c6162d4a35f825f9b9e,43fbff31a074ee57725e15a17e3bd7ca231346913c436096a23a7d92d78732bb,af466e25433bc1017e4689e15333f6b84b0b626bff0bbda34aa585a8b469ecdc,465022f73385c4be0bca0f5001e7f6b57c2477227c2dcc4507dcaafd48f5bc07,741cdfa122c6cc9cd6f44dc918f57a9d091a4e592cb07054fb23990b18123fd0,3da63951ab98512a84a3feec017740ab17c5cec664d3ce7f166bd04a2eb87d63,b16c1776c096003cb7f23251232c8aec7568675b8e031db6179c11d81ab3e3de,58a9481f050623d7cc63932a4366bb370b8b887d950bf7cead257fe914476882,77298cf4611308d9275a36f52f8f2760f2f05037f62c80145798b3a1d75c0cb9,f32ae944aca0fbec265d3beab059a265c60e205b5a1c4208cb40890721974cf0,22ab87f051177435c2eef84f22b86382d73d9e901d8f002f3b3962c46af743de,46b3f6a6a7f269a63db297df3217837c0ca2645b8d1b953632ea96fcf7f980af,15ce1a34be4b79084c1d80d852982dd4094d3b9f45218fa604308cdb3b385fe2,cf1c6092cba96193944b1e2f5f11566f9b6134597ec6def5bb6817b0481c1f9d,4886c58ae69626519b6733d0b2dc3d3b092cc1366fc0042a189cb86083bc9b8b,15f976888106eb11fd5c0a96fa69c0dbb9526914069786cf9cd283c079be2950,7705592fca552a2f1c8e6affcdbb22a04658193d2f6301819f8c35940d38594f
"0","0","0","8900","0","15","0","0","57","91002","0","8900","8","0","0","0","0","0"
"0","0","0","9000","0","15","0","0","58","91002","0","9000","8","0","0","0","0","0"
"0","0","0","9100","0","15","0","0","59","91002","0","9100","8","0","0","0","0","0"
"0","0","0","9200","0","15","0","0","60","91002","0","9200","8","0","0","0","0","0"
"0","0","0","9300","0","15","0","0","61","91002","0","9300","8","0","0","0","0","0"
"0","0","0","9400","0","15","0","0","62","91002","0","9400","8","0","0","0","0","0"
"0","0","0","9500","0","15","0","0","63","91002","0","9500","8","0","0","0","0","0"
"0","0","0","9600","0","15","0","0","64","91002","0","9600","8","0","0","0","0","0"
"0","0","0","9700","0","15","0","0","65","91002","0","9700","8","0","0","0","0","0"
"0","0","0","9800","0","15","0","0","66","91002","0","9800","8","0","0","0","0","0"
"0","0","0","9900","0","15","0","0","67","91002","0","9900","8","0","0","0","0","0"
"0","0","0","10000","0","15","0","0","68","91002","0","10000","8","0","0","0","0","0"
"0","0","0","10100","0","15","0","0","69","91002","0","10100","8","0","0","0","0","0"
"0","0","0","10200","0","15","0","0","70","91002","0","10200","8","0","0","0","0","0"
"0","0","0","10300","0","15","0","0","71","91002","0","10300","8","0","0","0","0","0"
"0","0","0","10400","0","15","0","0","72","91002","0","10400","8","0","0","0","0","0"
"0","0","0","10500","0","15","0","0","73","91002","0","10500","8","0","0","0","0","0"
"0","0","0","10600","0","15","0","0","74","91002","0","10600","8","0","0","0","0","0"
"0","0","0","10700","0","15","0","0","75","91002","0","10700","8","0","0","0","0","0"
"0","0","0","10800","0","15","0","0","76","91002","0","10800","8","0","0","0","0","0"
"0","0","0","10900","0","15","0","0","77","91002","0","10900","8","0","0","0","0","0"
"0","0","0","11000","0","15","0","0","78","91002","0","11000","8","0","0","0","0","0"
"0","0","0","11100","0","15","0","0","79","91002","0","11100","8","0","0","0","0","0"
"0","0","0","11200","0","15","0","0","80","91002","0","11200","8","0","0","0","0","0"
"0","0","0","11300","0","15","0","0","81","91002","0","11300","8","0","0","0","0","0"
"0","0","0","11400","0","15","0","0","82","91002","0","11400","8","0","0","0","0","0"
"0","0","0","11500","0","15","0","0","83","91002","0","11500","8","0","0","0","0","0"
"0","0","0","11600","0","15","0","0","84","91002","0","11600","8","0","0","0","0","0"
"0","0","0","11700","0","15","0","0","85","91002","0","11700","8","0","0","0","0","0"
"0","0","0","11800","0","15","0","0","86","91002","0","11800","8","0","0","0","0","0"
"0","0","0","11900","0","15","0","0","87","91002","0","11900","8","0","0","0","0","0"
"0","0","0","12000","0","15","0","0","88","91002","0","12000","8","0","0","0","0","0"
"0","0","0","12100","0","15","0","0","89","91002","0","12100","8","0","0","0","0","0"
"0","0","0","12200","0","15","0","0","90","91002","0","12200","8","0","0","0","0","0"
"0","0","0","12300","0","15","0","0","91","91002","0","12300","8","0","0","0","0","0"
"0","0","0","12400","0","15","0","0","92","91002","0","12400","8","0","0","0","0","0"
"0","0","0","12500","0","15","0","0","93","91002","0","12500","8","0","0","0","0","0"
"0","0","0","12600","0","15","0","0","94","91002","0","12600","8","0","0","0","0","0"
"0","0","0","12700","0","15","0","0","95","91002","0","12700","8","0","0","0","0","0"
"0","0","0","12800","0","15","0","0","96","91002","0","12800","8","0","0","0","0","0"
"0","0","0","12900","0","15","0","0","97","91002","0","12900","8","0","0","0","0","0"
"0","0","0","13000","0","15","0","0","98","91002","0","13000","8","0","0","0","0","0"
"0","0","0","13100","0","15","0","0","99","91002","0","13100","8","0","0","0","0","0"
"0","0","0","13200","0","15","0","0","100","91002","0","13200","8","0","0","0","0","0"
"0","0","0","13300","0","15","0","0","101","91002","0","13300","8","0","0","0","0","0"
"0","0","0","13400","0","15","0","0","102","91002","0","13400","8","0","0","0","0","0"
"0","0","0","13500","0","15","0","0","103","91002","0","13500","8","0","0","0","0","0"
"0","0","0","13600","0","15","0","0","104","91002","0","13600","8","0","0","0","0","0"
"0","0","0","13700","0","15","0","0","105","91002","0","13700","8","0","0","0","0","0"
"0","0","0","13800","0","15","0","0","106","91002","0","13800","8","0","0","0","0","0"
"0","0","0","13900","0","15","0","0","107","91002","0","13900","8","0","0","0","0","0"
"0","0","0","14000","0","15","0","0","108","91002","0","14000","8","0","0","0","0","0"
"0","0","0","14100","0","15","0","0","109","91002","0","14100","8","0","0","0","0","0"
"0","0","0","14200","0","15","0","0","110","91002","0","14200","8","0","0","0","0","0"
"0","0","0","14300","0","15","0","0","111","91002","0","14300","8","0","0","0","0","0"
"0","0","0","14400","0","15","0","0","112","91002","0","14400","8","0","0","0","0","0"
"0","0","0","14500","0","15","0","0","113","91002","0","14500","8","0","0","0","0","0"
"0","0","0","14600","0","15","0","0","114","91002","0","14600","8","0","0","0","0","0"
"0","0","0","14700","0","15","0","0","115","91002","0","14700","8","0","0","0","0","0"
"0","0","0","14800","0","15","0","0","116","91002","0","14800","8","0","0","0","0","0"
"0","0","0","14900","0","15","0","0","117","91002","0","14900","8","0","0","0","0","0"
"0","0","0","15000","0","15","0","0","118","91002","0","15000","8","0","0","0","0","0"
