15b425c6969131c99eabbdeee156e2518a3c0642d7b83835567781b073dd4ade,a0c820949578735b96638a105617d22557f66360b7d2d319c4c7a7e6b4222238,c687dedfaf2d6e97f95f31f0cd2e0b8f0abef9e6fb5b800cbf2ed717dcdf9b12,5bbcf391dfa17494334e0f88677ecc40b7d24cc7385026379b0175cd8f67fb0c,a52ab7617efd691754c1ca97bf3c935ffa7411aa3f3ed3ad838096dc932ea761,e438a3faf476329b8cfd77a8b17b39df85990a37cc88aa174135e5728df4829f,7a0c663fa20f351f1f0a037c437f55578564092b4c87d6e7f9fea6bd0a49e7bf,fd437ec84beaf1543b6924badbb946c2acb86609c2bbb91ff0ea95188ab8acf6,5e5f40753f2028216bb772a5797c3156276a49402b149c7bfab69c0ec64a5c88,24a701efcea4dbb2f3f636f674127fb3ede8007075e91bc2e1375c96d792043a,6ab47295b95023a64d3ac5bdbe06a211ed960ad5f59cfde184ec71448316b4bb,e6d0672a4328aee5c824e7c08b6a5b7a356c247a02f283942b662a274c53aebc,ea7d3212f3d615b9d83a9bf6484803f4ce511a341fc05a37a59c5ec270523fd6,8b3bfe6c11c0989f6b7636526768d4266f94945ae1ca411ff47a571180816f64,3cc59b96e036914dd323ba8b53e2d9c3c44610a48346b0149efc0b21fe217cde,85aa4254054e238a079eacecd5f9e14cb81aa13f72b9e5420742ac22b92430bb,2701c7c56699828b7d4612e9955985f3e050643c92bd90636507f7fa67cf372d,d300572c42d79c9abcc93c16b4b12c426744ed69e5762958cbd52803f50adf30,329ff235c849c42aa110e0976f59e06408d4de8db1921de7f48c7a89dfc98899,d3857638076b033e9a2380cd06b362f8f7b36d9cd5d6b0c1832f246b0ce0b702,e1593523da6df68387927f3e7188b9986665e36419600de6454c40d98d922710
"0","0","0","回復法杖","104252","0","生命之杖","4","0","0","0.8","13.4","0","0","0","0","3","0","0","0","0"
"0","0","0","回復法杖","104253","0","不死鳥之杖","4","0","0","0.8","15.4","0","0","0","0","0","0","0","0","1"
"20","0","0","回復杖","104254","0","大天使之杖","4","0","0","0.8","17.2","0","0","0","0","1","0","0","0","0"
"0","0","0","輕型鎧甲","104281","0","隱身鎧衣","4","0","0","0.4","0","0","0.4","0","0","0","90","0","4","0"
"0","0","5","輕型鎧甲","104282","0","祕銀脛甲","4","0","0","0.4","0","0","0.6","0","0","0","50","0","5","0"
"0","0","0","輕型鎧甲","104283","0","十字軍板甲","4","2","0","0.8","0","0","1","0","0","0","30","0","7","0"
"0","0","0","輕型鎧甲","104284","0","緋紅鎧甲","4","2","0","0.6","0","0","0.8","0","0","0","32","0","8.8","0"
"0","0","0","重型鎧甲","104311","0","天使盔甲","4","0","0","0.8","0","0","1","0","0","0","90","0","0","0"
"80","0","0","重型鎧甲","104312","0","朱紅鎧甲","4","0","0","0.8","0","0","0.8","0","0","0","60","0","0","0"
"0","0","0","重型鎧甲","104313","0","紫羅蘭盔甲","4","0","0","2","0","0","0.8","0","0","0","60","0","0","0"
"0","0","0","重型鎧甲","104314","0","龍威戰甲","4","0","0.2","2","0","0","1.4","0","0","0","20","0","0","0"
"65","0","0","衣服","104341","0","月下之法衣","4","0","0","0.4","0","0","0.4","0","0","0","72","0","2","0"
"0","0","0","衣服","104342","0","隱者服飾","4","0","0","0.6","0","0","1","0","0.2","0","36","0","7","0"
"0","0","0","衣服","104343","0","蒼天長袍","4","2","0","0.4","0","0","0.6","0","0","0","40","0","9","0"
"50","0","0","衣服","104344","0","暗黑懼袍","4","0","0","0","0","0","1.4","0","0","0","40","0","6","0"
"0","0","0","魔法服","104371","0","大魔導師長袍","4","0","0","0.8","9.4","0","0.4","0.8","0","0","33","0","0","0"
"0","0","0","魔法服","104372","0","聖者長袍","4","0","0","0.8","7.4","0","0.4","0","0","1","48","0","0","0"
"0","0","0","魔法服","104373","0","翠綠靈衣","4","0","0","1.2","5","0","0.8","0","0","0.6","40","0","0","0"
"0","0","0","盾","104401","0","女帝之盾","4","0","0.8","0.8","0","0","0.8","0","0","0","33","0","3.6","0"
"0","0","0","盾","104402","0","守護者之盾","4","0","0.6","0.8","0","0","0.8","0","0","0","0","0","10","0"
"0","0","0","鞋","104431","0","聖騎士脛甲","4","0","0","0.4","0","0","0.8","0","1.2","0","33","0","1.8","0"
"0","0","0","鞋","104432","0","天使之靴","4","0","0","0.6","0","0","0.6","0","1","3","44","0","0","0"
"0","0","0","鞋","104433","0","妖精護靴","4","0","0","0.6","0","0","0","0","1","2","0","0","7.6","0"
"0","0","0","魔法鞋","104461","0","巫師靴","4","0","0","1.2","5.4","0","0.8","0","0","0","33","0","0","0"
"40","0","0","魔法鞋","104462","0","死靈術士之靴","4","0","0","2.4","3","0","0.2","0","0","0","20","0","0","0"
"0","0","0","魔法鞋","104463","1.4","寶瓶之靴","4","0","0","1","10","0","0","0","0","0","8","0","0","0.4"
"0","0","0","頭盔","104491","0","羽翼圓舞曲","4","0","0","0","0","0","0.8","0","0","0","98","0","3.6","0"
"0","0","0","魔法帽","104521","0","巫師兜帽","4","0","0","1.6","7.4","0","0","0","0","0","33","0","0","0"
"0","0","4","魔法帽","104522","1","法王兜帽","4","0","0","0.8","9","0","0","0","0","0","18","0","0","0"
"0","0","0","魔法帽","104523","1","福音之冠","4","0","0","1","9","0","0.6","0","0","0","20","0","0","0"
"0","0","0","攻擊配件","104551","0","元素之心","4","2","0","0","0","0","0.4","1","0","0","0","0","13.2","0"
"0","0","0","攻擊配件","104552","0","太陽的護身符","4","2","0","0.4","0","0","0","0","0","2","0","0","14","0"
"0","0","0","攻擊配件","104553","0","焰帝的戒指","4","2.4","0","0","0","0","0","0","0","0","40","0","14.8","0"
"0","2","0","命中アクセサリ","104554","0","貓神的項墜","4","1.6","0","0","0","0","0","0","0.4","0","0","0","10.8","0"
"0","0","0","防禦配件","104581","0","替身手環","4","0","0","1.2","2","0","1","1","0","0","26","0","0","0"
"0","0","0","防禦配件","104582","0","月之手鍊","4","0","0","1","0","0","1.8","0","0","0","60","0","0","0"
"0","0","0","防禦配件","104583","0","聖信徒的項墜","4","0","0","1.2","0","0","1.2","0","0","2","40","0","0","0"
"0","0","3","魔法配件","104611","1.2","新月的嘆息","4","0","0","0","9.2","0","0","1","0","0","10","0","0","0"
"24","0","0","魔法配件","104612","1.6","龍之淚","4","0","0","0","14","0","0","0","0","0","24","0","0","0"
"0","0","3.2","魔法配件","104613","2","大賢者的寶珠","4","0","0","0","16","0","0","0","0","0","0","0","0","0"
"0","0.6","0","劍","105011","0","雷霆神鋒","5","2","0","0","0","0","0","0","0","0","24","0","21","0"
"0","0.6","0","剣","105012","0","天開之聖劍","5","0","0","0","0","0","0","0","0","0","24","0","23","0"
"0","0","1.6","剣","105013","0","罪過之大劍","5","0","0","0","0","0","0","0","0","0","28","0","24","0"
"0","0","0","剣","105014","0","神湊劍水之統治者","5","0.8","0","0","0","0","0","0","0","0","32","0","26.4","0"
"0","0","0","剣","105015","0","霸王光龍劍","5","2","0","0","0","0","0","0","0","0","12","0","29","0"
"0","0","0","剣","105016","0","星核劍艾爾茲修奈德","5","2.8","0","0","0","0","0","0","0","0","16","0","30.6","0"
"0","0","0","剣","105017","0","神兔之大劍","5","3.2","0","0","0","0","0","0","0","0","12","0","33.4","0"
"0","0.6","0","刀","105041","0","百華白櫻刀","5","2.4","0","0","0","0","0","0","0","0","0","0","23.6","0"
"0","0","0","刀","105042","0","流禍之蒼刃","5","2.4","0","0","0","0","0","0","0","1.2","0","0","24","0"
"0","0","0","刀","105043","0","妖刀血鴉","5","2.8","0.4","0","0","0","0","0","0","0","0","0","25","0"
"0","0","0","刀","105044","0","焰神刀伊格尼斯","5","3.2","0","0","0","0","0","0","0","0","16","0","26.8","0"
"0","0","0","刀","105045","0","翠風神之太刀","5","2","0","0","0","0","0.8","0","0","0","20","0","24","0"
"0","0.4","0","刀","105046","0","迎神的枝刃刀","5","5","0","0","0","0","0","0","0","0","0","0","30","0"
"0","0","0","刀","105047","0","旺鯉之神刀","5","4","0","0","0","0","0","0","0","0","0","0","34.4","0"
"30","0","0","短劍","105071","0","翡翠匕首","5","4","0","0","0","0","0","0","0","0","24","0","20","0"
"0","0","0","短剣","105072","0","熔岩烈鋒","5","4","0","0","0","0","0","0.4","0","0","8","0","23","0"
"24","0","0","短剣","105073","0","常春國短劍","5","3.2","0","0","0","0","0","0","0","0","12","0","24","0"
"0","0","1.2","短剣","105074","0","天雷之雙神劍","5","4","0","0","0","0","0","0","0","0","22","0","24.8","0"
"0","0","0","短剣","105075","0","天黑劍奧比修斯","5","4","0","0","0","0","0","0","0","0","0","0","29.2","0"
"0","0","0","短剣","105076","0","獄炎龍爪刃","5","2.8","0","0","0","0","0","0","0","0","0","0","32.2","0"
"0","0.8","0","短剣","105077","0","冥刃‧鴉天狗","5","6","0","0","0","0","0","0","0","0","0","0","30.6","0"
"0","0.6","0","拳","105101","0","月之拳套","5","1.2","0","0","0","0","0","0","0","0","0","0","24","0"
"0","0","0","拳","105102","0","深紅之爪","5","3.2","0","0","0","0","0","0","0","0","0","0","26","0"
"0","0","0","拳","105103","0","冥河之爪","5","2.8","0","0","0","0","0.6","0","0","0","0","0","24","0"
"0","0","0","拳","105104","0","嵐神風暴護手","5","3.2","0","0","0","0","0.8","0","0","0","0","0","24.8","0"
"0","0","0","拳","105105","0","極闇爪血腥嚎叫","5","6","0","1.2","0","0","0","0","0","0","0","0","22.2","0"
"0","0","0","拳","105106","0","星核拳艾爾茲羅亞","5","6","0","0","0","0","0","0","0","0","0","0","30.8","0"
"0","0","0","拳","105107","0","通天手甲‧犀打","5","5.6","0","0.6","0","0","0.8","0","0","0","0","0","26.6","0"
"0","0","0","弓","105131","0","白銀大翼弓","5","0.8","0","0.8","0","0","0","0.4","0","0","0","0","20","0"
"0","0","0","弓","105132","0","深淵之弓","5","1.4","0.4","0.6","0","0","0","0","0","0","0","0","22","0"
"0","0.6","0","弓","105133","0","紅天弓","5","3","0","0","0","0","0","0","0","0","0","0","25.2","0"
"0","0","0","弓","105134","0","裝號弓天帝殞落","5","0","0","0.4","0","0","0.4","0","0","0","0","0","26.4","0"
"0","0","0","弓","105135","0","冰淚弓寒霜之淚","5","0","0","0.2","0","0","0.6","0","0","0","0","0","27.4","0"
"0","0","0","弓","105136","0","星核弓艾爾茲波根","5","0","0","0.4","0","0","0.8","0","0","0","0","0","27.8","0"
"0","0","0","弓","105137","0","天穿之隼弓","5","4.4","0","0.4","0","0","0","0","0","0","0","0","32","0"
"0","0","0","槍","105161","0","零霜之槍","5","2","0","0.4","0","0","0.8","0","0","0","0","0","19.6","0"
"0","0","0","槍","105162","0","雄風刺針","5","0","0","0.6","0","0","0.8","0","0.4","0","0","0","18.4","0"
"0","0","0","槍","105163","0","護天之聖槍","5","0","0","0.8","0","0","0.8","0","0","0","0","0","20.4","0"
"0","0","0","槍","105164","0","冥神槍毀滅苦痛","5","0","0.4","0.6","0","0","0.6","0","0","0","0","0","22.6","0"
"0","0","0","槍","105165","0","豪炎槍日珥","5","0","0","0.6","0","0","0","0","0","0","0","0","28.2","0"
"0","0","0","槍","105166","0","星核槍艾爾茲柏格","5","0","0","0","0","0","1","0","0","0","30","0","25.4","0"
"0","0","0","弓","105167","0","聖鹿槍阿爾瑪貝納德","5","0","0","0","0","0","0.6","0","0","0","50","0","27.8","0"
"0","0.2","0","斧","105191","0","死靈之斧","5","0","0.4","0","0","0","0","0","0","0","0","0","24","0"
"0","0","0","斧","105192","0","神判之聖斧","5","2","0","0","0","0","0","0.6","0","0","0","0","24","0"
