c31367325ade288f9af834deac6bfd635f2df3b3fb5a1eb9e4795f20e4c2f3e6,f9215ece4917a7b0d48648acbc0396ee7115318d2dfc380d3a8ef08c04954da0,6cd3255f5a4bdaf41a397b891cb676fca000d766d93f5c282d9faabc223d4d7c,c968b590190bd9e2454a45d7e803a8316443f79bbc3b933e6cb0b3b1b72c3d8b,356a947282835c9943594ff1b7568d6cbfc166aa733acd02121ee7361fce87e5,6bd2985a15b04d03c32c485a8c780dd72001e7c0beea1df5725c4dcf81332d8c,62f634d50afe4d73ac607e731f6c7680e50fd7215d7d6a7ae4cd4ce88e138b04,05c4a63d14a74ac53a22a4903da589f00385a90839fb7ba3ab3a0b1edeeeae08,9f30186d376d5f9282c759a65985216154aa64a22cae186e35505a3f9c877da1,f2c93e25e54d42bd66b37f125d63e4f5219b7a65b5992344c765f79be5c3de31,d8781b55eb34580d9cc201925cc0e8615b74f6ff29f2ceaac362591152bd797f,503bd86796bb452179999a217a158cda63e8dfd7e40fb70146cfc26357e81f18,9fe0110f4ba191afc82b0ea90ad6cccacface33dae25cf6f7fd5528fc3e9da03,f5acc25355f6147c165756a8af34e7f91f3f64e834f51a2ec62e2da59fe0b77d,ce180d8f22529fcd13b9bb59fdd3709ab5c10e76a7709859c4b70d30dc14ded6,b3aed44545fdfadbe51176f17c6f4fc1fcfe380cd4796b063afb6a619ba70770,6c1f79425b39117b347dbfdd27abc1f067e3ed6b944c46ca90ae6824c6204a4d,2891eecc7782e829f76fe26de933c6679f47630b7f57a6bba5bd47e951ced988,97b9a5b1594a1426101c703e1abfb77e96a67cdc6f2fe2b0d2c03a093899e5f8,d74c8366c763494776f8bd6499d9d709a918ea6f7b22da23006884dbf52b8b44,a7dc8b8b46c77fb768c357d6db163176806b8184e58c525ca74d61436da05916,c717a1ccdaf8dd2252dd8486021a47f25447dc17397d1f7cc447114af627de50,7116bfd0e0b3d672a10f53f8b742e8fe3bfe1be606461d32d53e85e4ed1cfd92,352a5cd10fef495202812368c07d3cfbfe83cd860e9af126663b781977393c4d,d8b3c1a8da6cfb7295e794037389c6b30324f5439e1a3810128377195a1103e1,9149357f581dbabe473e67552cd74c7a992e9212c4302bc2feda1d9262f1e193,3b01d3858395db91e65281531764d75f7bd0c693f0c29b5412afe0c65c0c6ea5,f20d4cb0cfa68864a62d686b2c79ef75dfa8930771d44381772fc114faa31b3b,361154d8db49db0a1eeb9cfd8cfad7b3ca4ae4ff5293f158d205f7ef71292663,5f6451cad962c54e39cc37e80be5090c241d93c9d0ab437e66c42ff339707eca,dec6c2744b636458b6f671d435a50cf39a5c77f4fa95f887b8f71adf28c980a7,612493b4741dd2c31c6a891b96dca5182663d369ff08acd6ffc9dfb13e962e49,84ca1fefa2b4b083b26eb17ac03b0de92ae9bb06fd3cbb93fadb926970537bb1,433450a7719bf72f2aba1c2e26f45c0b81994839b87a33021be22fda8b37b324,9c7a6f281f5a0612ffd3afadef99680e4908451f1025af8aa48526c1de2206b2,134d09a133aa379fbe81b7a6088a60a426efba35eea5cf842e174f3baa7c3bb9,d693cdb9261dd0d65fa17591908fbc357606a38eed877e9e6be76d4e375b3b01,927d30e4b6da870a5d70e0b53fb9c6623e5cc836325c52aa9bf85b34563e6fe9
"23001","bgm_M06","0","瑪那冒險Lv11","0","210010112","90","0","11025001","bgm_M06","2021/08/01 16:00:00","21001","bgm_M06","0","1","0","100051","201011105","bgm_M06","bgm_M06","100052","100052","21001011","201011104","0","201011107","2030/12/17 14:59:59","221001011","0","bgm_M06","500","201011102","21001010","210010111","100053","210010113","201011106","94002"
"23001","bgm_M06","0","瑪那冒險Lv12","0","210010122","90","0","11030001","bgm_M06","2022/02/01 16:00:00","21001","bgm_M06","0","1","0","100051","201011205","bgm_M06","bgm_M06","100052","100052","21001012","201011207","0","201011208","2030/12/17 14:59:59","221001012","0","bgm_M06","550","201011202","21001011","210010121","100053","210010123","201011206","94002"
"23001","bgm_M06","0","瑪那冒險Lv13","0","210010132","90","0","11036001","bgm_M06","2022/08/01 16:00:00","21001","bgm_M06","0","1","0","100051","201011305","bgm_M06","bgm_M06","100052","100052","21001013","201011306","0","201011307","2030/12/17 14:59:59","221001013","0","bgm_M06","600","201011302","21001012","210010131","100053","210010133","201011304","94002"
"23001","bgm_M06","0","瑪那冒險Lv14","0","210010142","90","0","11041001","bgm_M06","2023/01/20 16:00:00","21001","bgm_M06","0","1","0","100051","201011405","bgm_M06","bgm_M06","100052","100052","21001014","201011402","0","201011407","2030/12/17 14:59:59","221001014","0","bgm_M06","600","201011404","21001013","210010141","100053","210010143","201011406","94002"
"23001","bgm_M06","0","瑪那冒險Lv15","0","210010152","90","0","11045001","bgm_M06","2023/08/01 16:00:00","21001","bgm_M06","0","1","0","100051","201011501","bgm_M06","bgm_M06","100052","100052","21001015","201011504","0","201011508","2030/12/17 14:59:59","221001015","0","bgm_M06","600","201011506","21001014","210010151","100053","210010153","201011505","94002"
"23001","bgm_M06","0","瑪那冒險Lv16","0","210010162","90","0","11051001","bgm_M06","2024/02/07 16:00:00","21001","bgm_M06","0","1","0","100051","201011601","bgm_M06","bgm_M06","100052","100052","21001016","201011605","0","201011608","2030/12/17 14:59:59","221001016","0","bgm_M06","600","201011602","21001015","210010161","100053","210010163","201011604","94002"
"23001","bgm_M06","0","瑪那冒險Lv17","0","210010172","90","0","11056001","bgm_M06","2024/08/01 16:00:00","21001","bgm_M06","0","1","0","100051","201011701","bgm_M06","bgm_M06","100052","100052","21001017","201011707","0","201011708","2030/12/17 14:59:59","221001017","0","bgm_M06","600","201011704","21001016","210010171","100053","210010173","201011705","94002"
"23001","bgm_M06","0","瑪那冒險Lv18","0","210010182","90","0","11061001","bgm_M06","2025/02/01 16:00:00","21001","bgm_M06","0","1","0","100051","201011801","bgm_M06","bgm_M06","100052","100052","21001018","201011806","0","201011808","2030/12/17 14:59:59","221001018","0","bgm_M06","600","201011803","21001017","210010181","100053","210010183","201011805","94002"
"20002","bgm_M06","0","經驗值冒險 Lv1","0","210020012","90","0","0","bgm_M06","2015/12/17 15:00:00","21002","bgm_M06","0","1","0","100391","202020104","bgm_M06","bgm_M06","100392","100392","21002001","202020102","23001","0","2030/12/17 14:59:59","221002001","0","bgm_M06","80","202020101","0","210020011","100393","210020013","202020105","20001"
"20002","bgm_M06","0","經驗值冒險 Lv2","0","210020022","90","0","11004001","bgm_M06","2015/12/17 15:00:00","21002","bgm_M06","0","1","23001","100391","202020204","bgm_M06","bgm_M06","100392","100392","21002002","202020205","20003","202020206","2030/12/17 14:59:59","221002002","0","bgm_M06","100","202020201","21002001","210020021","100393","210020023","202020202","20001"
"20002","bgm_M06","0","經驗值冒險 Lv3","0","210020032","90","0","11006001","bgm_M06","2015/12/17 15:00:00","21002","bgm_M06","0","1","23001","100391","202020304","bgm_M06","bgm_M06","100392","100392","21002003","202020307","20003","0","2030/12/17 14:59:59","221002003","0","bgm_M06","140","202020305","21002002","210020031","100393","210020033","202020306","20001"
"20002","bgm_M06","0","經驗值冒險 Lv4","0","210020042","90","0","11007001","bgm_M06","2015/12/17 15:00:00","21002","bgm_M06","0","1","23001","100391","202020404","bgm_M06","bgm_M06","100392","100392","21002004","202020402","20003","0","2030/12/17 14:59:59","221002004","0","bgm_M06","180","202020406","21002003","210020041","100393","210020043","202020401","20001"
"20002","bgm_M06","0","經驗值冒險 Lv5","0","210020052","90","0","11008001","bgm_M06","2015/12/17 15:00:00","21002","bgm_M06","0","1","23001","100391","202020504","bgm_M06","bgm_M06","100392","100392","21002005","202020508","20003","202020506","2030/12/17 14:59:59","221002005","0","bgm_M06","200","202020507","21002004","210020051","100393","210020053","202020502","20001"
"20003","bgm_M06","0","經驗值冒險 Lv6","0","210020062","90","0","11010001","bgm_M06","2019/03/06 16:00:00","21002","bgm_M06","0","1","23001","100391","202020607","bgm_M06","bgm_M06","100392","100392","21002006","202020603","20004","0","2030/12/17 14:59:59","221002006","0","bgm_M06","250","202020608","21002005","210020061","100393","210020063","202020605","20002"
"20003","bgm_M06","0","經驗值冒險 Lv7","0","210020072","90","0","11011001","bgm_M06","2019/08/01 16:00:00","21002","bgm_M06","0","1","23001","100391","202020705","bgm_M06","bgm_M06","100392","100392","21002007","202020707","20004","202020704","2030/12/17 14:59:59","221002007","0","bgm_M06","300","202020701","21002006","210020071","100393","210020073","202020706","20002"
"20003","bgm_M06","0","經驗值冒險 Lv8","0","210020082","90","0","11013001","bgm_M06","2020/02/18 16:00:00","21002","bgm_M06","0","1","23001","100391","202020808","bgm_M06","bgm_M06","100392","100392","21002008","202020803","20004","202020804","2030/12/17 14:59:59","221002008","0","bgm_M06","350","202020809","21002007","210020081","100393","210020083","202020806","20002"
"20003","bgm_M06","0","經驗值冒險 Lv9","0","210020092","90","0","11015001","bgm_M06","2020/08/03 16:00:00","21002","bgm_M06","0","1","23001","100391","202020908","bgm_M06","bgm_M06","100392","100392","21002009","202020903","20004","202020909","2030/12/17 14:59:59","221002009","0","bgm_M06","400","202020901","21002008","210020091","100393","210020093","202020902","20002"
"20003","bgm_M06","0","經驗值冒險Lv10","0","210020102","90","0","11020001","bgm_M06","2021/02/09 05:00:00","21002","bgm_M06","0","1","23001","100391","202021004","bgm_M06","bgm_M06","100392","100392","21002010","202021006","20004","202021009","2030/12/17 14:59:59","221002010","0","bgm_M06","450","202021001","21002009","210020101","100393","210020103","202021002","20002"
"20003","bgm_M06","0","經驗值冒險Lv11","0","210020112","90","0","11025001","bgm_M06","2021/08/01 16:00:00","21002","bgm_M06","0","1","23001","100391","202021105","bgm_M06","bgm_M06","100392","100392","21002011","202021107","20004","202021109","2030/12/17 14:59:59","221002011","0","bgm_M06","500","202021108","21002010","210020111","100393","210020113","202021104","20002"
"20004","bgm_M06","0","經驗值冒險Lv12","0","210020122","90","0","11030001","bgm_M06","2022/02/01 16:00:00","21002","bgm_M06","0","1","23001","100391","202021205","bgm_M06","bgm_M06","100392","100392","21002012","202021207","20005","202021208","2030/12/17 14:59:59","221002012","0","bgm_M06","550","202021201","21002011","210020121","100393","210020123","202021206","20003"
"20004","bgm_M06","0","經驗值冒險Lv13","0","210020132","90","0","11036001","bgm_M06","2022/08/01 16:00:00","21002","bgm_M06","0","1","23001","100391","202021301","bgm_M06","bgm_M06","100392","100392","21002013","202021305","20005","202021303","2030/12/17 14:59:59","221002013","0","bgm_M06","600","202021307","21002012","210020131","100393","210020133","202021304","20003"
"20004","bgm_M06","0","經驗值冒險Lv14","0","210020142","90","0","11041001","bgm_M06","2023/01/20 16:00:00","21002","bgm_M06","0","1","23001","100391","202021406","bgm_M06","bgm_M06","100392","100392","21002014","202021405","20005","202021408","2030/12/17 14:59:59","221002014","0","bgm_M06","600","202021407","21002013","210020141","100393","210020143","202021404","20003"
"20004","bgm_M06","0","經驗值冒險Lv15","0","210020152","90","0","11045001","bgm_M06","2023/08/01 16:00:00","21002","bgm_M06","0","1","23001","100391","202021502","bgm_M06","bgm_M06","100392","100392","21002015","202021505","20005","202021503","2030/12/17 14:59:59","221002015","0","bgm_M06","600","202021508","21002014","210020151","100393","210020153","202021507","20003"
"20004","bgm_M06","0","經驗值冒險Lv16","0","210020162","90","0","11051001","bgm_M06","2024/02/07 16:00:00","21002","bgm_M06","0","1","23001","100391","202021601","bgm_M06","bgm_M06","100392","100392","21002016","202021606","20005","202021608","2030/12/17 14:59:59","221002016","0","bgm_M06","600","202021602","21002015","210020161","100393","210020163","202021605","20003"
"20004","bgm_M06","0","經驗值冒險Lv17","0","210020172","90","0","11056001","bgm_M06","2024/08/01 16:00:00","21002","bgm_M06","0","1","23001","100391","202021701","bgm_M06","bgm_M06","100392","100392","21002017","202021707","20005","202021708","2030/12/17 14:59:59","221002017","0","bgm_M06","600","202021705","21002016","210020171","100393","210020173","202021706","20003"
"20005","bgm_M06","0","經驗值冒險Lv18","0","210020182","90","0","11061001","bgm_M06","2025/02/01 16:00:00","21002","bgm_M06","0","1","0","100391","202021801","bgm_M06","bgm_M06","100392","100392","21002018","202021807","23001","202021808","2030/12/17 14:59:59","221002018","0","bgm_M06","600","202021803","21002017","210020181","100393","210020183","202021805","20004"
