3c1b913cf644d0641a2bc72dcaaf70a0dc01540f67c8c5280f420b41aa9f4fac,40f27788f209deb024d25f30df9e93326a1c938b775cbf90c9a2d1502770da61,728f61bfc6ec140ab944348dbb6e1c174d47714471948b3968b2af9cd2928545,8049b95a4f98f59cc6fade07c32c3d28e609caadb1d25b3a420b447b539ff087,fb0ad9fda3654c05000492113fbbb494d8845732b1de1417f3b4c93956791ac7,e4f7544a634175dbcc7b1ee45613c60a690f5fde7a74d4a2ec99964ce8ef1779,694da00650c427e0642ad24664994c96674abbdcc7fa267c6a21631ed9b77b1a,b77660875a75bdd53ea86678bd5ba70e719567693ab9f53957efe25af2aefa67,1d8043a114710c7472cb4775a6ccdd3c888a70eadcf754d8cdb0921b8315579d,ea7e8cf127e2c5189fdcb5b5eaf87b5e19d35e2c8d771ed78782c275ccc80128,a1385ddcddc140545c186a69e284321febc1388b028c5093cc08270d0c34fd4a,c016c18aa605af6f6c484879631ce98441307e333af2a989abb0dc7a4739fc87,910b736fe0227c55198370ee343532519c6a9022004fa4e1aaecac968309f729,62b9e0e4aaf74a82e3673b2f319c0bb9a5b808f8c0319a4d6b41edd52cf42c39,59f7e6200848ff94351c9191ac0242e9e827c726c4ec0482b14db37368711c2f,19ba06b4e796a47cfd3ec0bccdaf79eff0d36f403706573ec1bdca7ff0f0d240,e489d49c5f119404799ae1fcea2de1020f691b9f9d29eb00a63807253a2da470,151c7d55808809f98500748db227f73d6f84d74828510276527690fd39edd1c9,f28858ce4598a5196b0a9ddd0509e3fc7bc2d17503476f3208a80d0bb9627874,fb04c0796631d88ed96adbdb32e104a2d304a48fb36f3142508b9bb89dcfc3bb,74520697de55e8feeeb7a5b00bbb77f1b6b7a5118e9e7790e8343bdcb9c995bc,ee01777d598bc0e1254884b58b03e34c3299efccb8100d053b0cf2350eda3f56,c3dc8d3774ace032e4312e7d726a22771d60618a249bdc6f8fb6be16c730a99a,376d4635fcdcfbe73698dbfd188d80a23df31fa80095e4d1c1fff03f9c9f5cc5,b9ef49799ff9f102ecf4560671be5396ad6f1a6952a60dcd891b7d9d39ac4f48,a33e0f4f63551ae296c7642d1b7fbe4c2ef6af9f8f31b86644c4b136f2f330c7,c8efe3223c103a37bf05aa49d9a9f55e8c46089108244845ef7ca4380e7ea57c,b7e39cc469161e43d4a08fd9cbf869ee1983136272be94dae98f8ab3afd77a16,550c190349ee3fe8408014818006b7c418ca654528d5680e1df5b9331641956a,9a89d9aacade890f8d8a66de81f364b254c4dd46645c0e7a2d5f129ae9269b62,e925c162dcaa00cd0e0fd71a78c5146b60235da89f3ee701060363685bca4c58,19f8a14255a5b623808001cafb4ddc6ac5d2c4dd4fd4ebba19e327ddb586e1d4,9e75e1cda319d57ae7b4452d05a982f59352e8434bb8144fbc137dc5f60b2771,4d76a60c3ad5e8d168ecdd8e67ac183fdfe80c5967cea4be6a8c0e8955a95b71
"0","-50","81000806","510082","0","-80","1","0","Boss戰(VERYHARD)","0.8","100","0","20008","bgm_M165","650008031","0","0","81000806","bgm_M165","-40","450","0","0.6","90","1","20008201","5008308","450","3","660008003","1","0","2000803","1.5"
"0","-50","81000905","510091","0","-56","1.1","0","BOSS戰(NORMAL)","0.8","250","0","20009","bgm_M172","650009011","0","0","81000905","bgm_M172","-40","770","0","0.8","90","1","20009101","5009301","885","1","660009001","1","0","2000901","1.5"
"0","-50","81000906","510092","0","37","1.1","0","BOSS戰(HARD)","0.8","250","0","20009","bgm_M172","650009021","0","0","81000906","bgm_M172","-40","450","0","0.8","90","1","20009201","5009302","-404","2","660009002","1","0","2000902","1.5"
"0","-50","81000906","510092","0","-104","1.1","0","BOSS戰(VERY HARD)","0.8","250","0","20009","bgm_M172","650009031","0","0","81000906","bgm_M172","-40","450","0","0.8","90","1","20009201","5009308","442","3","660009003","1","0","2000903","1.5"
"0","-50","81001005","510101","0","770","1","0","BOSS戰(NORMAL)","0.8","200","0","20010","bgm_M183","650010011","0","0","81001005","bgm_M183","770","450","0","0.6","90","1","20010101","5010301","450","1","660010001","1","0","2001001","1.5"
"0","-50","81001006","510102","0","12","1.4","0","BOSS戰(HARD)","0.8","200","0","20010","bgm_M183","650010021","0","0","81001006","bgm_M183","12","-173","0","0.6","90","1","20010201","5010302","-173","2","660010002","1","0","2001002","1.5"
"0","-50","81001006","510102","0","85","1.4","0","BOSS戰(VERY HARD)","0.8","200","0","20010","bgm_M183","650010031","0","0","81001006","bgm_M183","85","213","0","0.6","90","1","20010201","5010308","213","3","660010003","1","0","2001003","1.5"
"0","0","81001105","510111","0","-56","1.1","0","BOSS戰(NORMAL)","0.8","100","0","20011","bgm_M192","650011011","0","0","81001105","bgm_M192","-40","770","0","0.8","90","1","20011102","5011301","885","1","660011001","1","0","2001101","1.4"
"0","0","81001106","510112","0","-1","1.1","0","BOSS戰(HARD)","0.8","100","0","20011","bgm_M192","650011021","0","0","81001106","bgm_M192","-90","450","0","0.8","90","1","20011201","5011302","-67","2","660011002","1","0","2001102","1.4"
"0","0","81001106","510112","0","-99","1.1","0","Boss戰(VERYHARD)","0.8","100","0","20011","bgm_M192","650011031","0","0","81001106","bgm_M192","-55","375","0","0.8","90","1","20011201","5011308","395","3","660011003","1","0","2001103","1.4"
"0","-50","81001205","510121","0","-40","1.1","0","BOSS戰(NORMAL)","0.8","100","0","20012","bgm_M209","650012011","0","0","81001205","bgm_M209","-60","1130","0","0.8","90","1","20012101","5012301","980","1","660012001","1","0","2001201","1.5"
"0","-50","81001206","510122","0","-175","1.1","0","BOSS戰(HARD)","0.8","100","0","20012","bgm_M209","650012021","0","0","81001206","bgm_M209","-175","-32","0","0.8","90","1","20012201","5012302","-32","2","660012002","1","0","2001202","1.5"
"0","-50","81001206","510122","0","-80","1.1","0","BOSS戰(VERY HARD)","0.8","100","0","20012","bgm_M209_02","650012031","0","0","81001206","bgm_M209","-63","510","0","0.8","90","1","20012201","5012308","500","3","660012003","1","0","2001203","1.5"
"1","84","81001305","0","-48","29","1.1","205","BOSS戰(NORMAL)","1","120","0","20013","bgm_M218","650013011","0","0","81001305","bgm_M218","-40","450","0","0.2","90","1","20013102","5013301","313","1","660013001","1","0","2001301","1"
"1","84","81001306","0","-41","41","1.1","73","BOSS戰(HARD)","1","120","0","20013","bgm_M218","650013021","0","0","81001306","bgm_M218","-40","450","0","-0.18","90","1","20013201","5013302","-384","2","660013002","1","0","2001302","1"
"1","84","81001306","0","-40","52","1.1","178","Boss戰(VERYHARD)","1","120","0","20013","bgm_M218","650013031","0","0","81001306","bgm_M218","-40","450","0","0.2","90","1","20013201","5013308","220","3","660013003","1","0","2001303","1"
"0","-50","81001505","510141","0","-65","1","0","BOSS戰(NORMAL)","0.7","100","0","20014","bgm_M226","650014011","0","0","81001505","bgm_M226","-95","963","0","0.7","90","1","20014101","5015301","963","1","660014001","1","0","2001401","1.3"
"0","-50","81001506","510142","0","-4","1","0","BOSS戰(HARD)","0.7","100","0","20014","bgm_M226","650014021","0","0","81001506","bgm_M226","-4","121","0","0.7","90","1","20014201","5015302","121","2","660014002","1","0","2001402","1.3"
"0","-50","81001506","510142","0","23","1","0","Boss戰(VERYHARD)","0.7","100","0","20014","bgm_M226_02","650014031","0","0","81001506","bgm_M226","23","500","0","0.7","90","1","20014201","5015308","500","3","660014003","1","0","2001403","1.3"
"0","-50","81001905","510181","0","-35","1","0","BOSS戰(NORMAL)","1","370","0","20015","bgm_M240_02","650015011","0","0","81001905","bgm_M240","-85","800","0","0.6","90","1","20015101","5019301","900","1","660015001","1","0","2001501","1.25"
"0","-50","81001906","510182","0","40","1","0","BOSS戰(HARD)","1","370","0","20015","bgm_M240_02","650015021","0","0","81001906","bgm_M240","-10","145","0","0.6","90","1","20015201","5019302","205","2","660015002","1","0","2001502","1.25"
"0","-50","81001906","510182","0","-70","1","0","BOSS戰(VERY HARD)","1","370","0","20015","bgm_M240_02","650015031","0","0","81001906","bgm_M240","-70","480","0","0.6","90","1","20015201","5019308","515","3","660015003","1","0","2001503","1.25"
"0","0","81002101","510211","0","-71","1","0","BOSS戰(NORMAL)","1","300","0","20016","bgm_M248","650016011","0","0","81002101","bgm_M248","-116","1019","0","0.6","90","1","20016101","5021301","1072","1","660016001","1","0","2001601","1"
"0","0","81002102","510212","0","65","1","0","BOSS戰(HARD)","1","300","0","20016","bgm_M248","650016021","0","0","81002102","bgm_M248","20","180","0","0.6","90","1","20016201","5021302","233","2","660016002","1","0","2001602","1"
"0","0","81002102","510212","0","-65","1","0","BOSS戰(VERY HARD)","1","300","0","20016","bgm_M248_02","650016031","0","0","81002102","bgm_M248","-40","450","0","0.6","90","1","20016201","5021308","515","3","660016003","1","0","2001603","1"
"0","-50","81002301","510231","0","0","1","0","BOSS戰(NORMAL)","1","170","0","20017","bgm_M257","650017011","0","0","81002301","bgm_M257","-50","730","0","0.6","90","1","20017101","5023301","780","1","660017001","1","0","2001701","1.25"
"0","-50","81002302","510232","0","70","1","0","BOSS戰(HARD)","0.8","170","0","20017","bgm_M257","650017021","0","0","81002302","bgm_M257","20","160","0","0.6","90","1","20017201","5023302","210","2","660017002","1","0","2001702","1.25"
"0","-50","81002302","510232","0","-35","1","0","BOSS戰(VERY HARD)","0.8","170","0","20017","bgm_M257","650017031","0","0","81002302","bgm_M257","-85","460","0","0.6","90","1","20017201","5023308","510","3","660017003","1","0","2001703","1.25"
"0","-50","81002501","510251","0","0","1","0","BOSS戰(NORMAL)","1","240","0","20018","bgm_M268","650018011","0","0","81002501","bgm_M268","-85","800","0","0.6","90","1","20018102","5025301","458","1","660018001","1","0","2001801","1.25"
"0","-50","81002502","510252","0","8","1","0","BOSS戰(HARD)","1","240","0","20018","bgm_M268","650018021","0","0","81002502","bgm_M268","-10","145","0","0.6","90","1","20018201","5025302","0","2","660018002","1","0","2001802","1.25"
"0","-50","81002502","510252","0","-80","1","0","BOSS戰(VERY HARD)","1","240","0","20018","bgm_M268","650018031","0","0","81002502","bgm_M268","-70","480","0","0.6","90","1","20018201","5025308","490","3","660018003","1","0","2001803","1.25"
"0","-50","81002701","510271","0","0","1","0","Boss戰（NORMAL）","1","170","0","20019","bgm_M276","650019011","0","0","81002701","bgm_M276","-85","800","0","0.6","90","1","20019101","5027301","827","1","660019001","1","0","2001901","1.25"
"0","-50","81002702","510272","0","10","1","0","Boss戰（HARD）","1","170","0","20019","bgm_M276","650019021","0","0","81002702","bgm_M276","-10","145","0","0.6","90","1","20019201","5027302","-43","2","660019002","1","0","2001902","1.25"
"0","-50","81002702","510272","0","-15","1","0","Boss戰（VERY HARD）","1","170","0","20019","bgm_M276","650019031","0","0","81002702","bgm_M276","-70","480","0","0.6","90","1","20019201","5027308","450","3","660019003","1","0","2001903","1.25"
"0","0","81002901","510331","0","0","1","0","Boss戰（NORMAL）","0.6","170","0","20020","bgm_M284","650020011","0","0","81002901","bgm_M284","-57","820","0","0.8","90","1","20020102","5029301","458","1","660020001","1","0","2002001","1.7"
"0","0","81002902","510332","0","39","1","0","Boss戰（HARD）","0.6","170","0","20020","bgm_M284","650020021","0","0","81002902","bgm_M284","19","150","0","0.8","90","1","20020201","5029302","-38","2","660020002","1","0","2002002","1.7"
"0","0","81002902","510333","0","-40","1","0","Boss戰（VERY HARD）","0.6","170","0","20020","bgm_M284","650020031","0","0","81002902","bgm_M284","-70","480","0","0.8","90","1","20020201","5029308","474","3","660020003","1","0","2002003","1.7"
"0","-50","81003101","510311","0","-50","1","0","BOSS戰(NORMAL)","1","170","0","20021","bgm_M297","650021011","0","0","81003101","bgm_M297","-85","800","0","0.6","90","1","20021102","5031301","550","1","660021001","1","0","2002101","1.25"
"0","-50","81003102","510312","0","10","1","0","BOSS戰(HARD)","1","170","0","20021","bgm_M297","650021021","0","0","81003102","bgm_M297","-10","145","0","0.6","90","1","20021201","5031302","-17","2","660021002","1","0","2002102","1.25"
"0","-50","81003102","510312","0","-70","1","0","BOSS戰(VERY HARD)","1","170","0","20021","bgm_M297","650021031","0","0","81003102","bgm_M297","-70","480","0","0.6","90","1","20021201","5031308","516","3","660021003","1","0","2002103","1.25"
"0","-50","81000605","510331","0","-85","1.1","0","Boss戰（NORMAL）","0.8","100","0","20022","bgm_M319","650022011","0","0","81000605","bgm_M319","-75","822","0","0.8","90","1","20022101","5033301","825","1","660022001","1","0","2002201","1.25"
"0","-50","81003304","510332","0","-200","1.1","0","Boss戰（HARD）","0.8","100","0","20022","bgm_M319","650022021","0","0","81003301","bgm_M319","-190","-30","0","0.8","90","1","20022201","5033302","-27","2","660022002","1","0","2002202","1.25"
"0","-50","81003304","510333","0","-70","1.1","0","Boss戰（VERY HARD）","0.8","100","0","20022","bgm_M319","650022031","0","0","81003301","bgm_M319","-60","482","0","0.8","90","1","20022201","5033308","485","3","660022003","1","0","2002203","1.25"
"0","-50","81003801","510331","0","-43","0.8","0","BOSS戰(NORMAL)","0.65","325","0","20023","bgm_M346","650023011","0","0","81003801","bgm_M346","-93","613","0","0.8","90","1","20023101","5038301","663","1","660023001","1","0","2002301","1.8"
"0","-50","81003803","510332","0","29","0.8","0","Boss戰（HARD）","0.65","325","0","20023","bgm_M346","650023021","0","0","81003802","bgm_M346","-21","-62","0","0.8","90","1","20023201","5038302","-12","2","660023002","1","0","2002302","1.8"
"0","-50","81003803","510333","0","-67","0.8","0","Boss戰（VERY HARD）","0.65","325","0","20023","bgm_M346","650023031","0","0","81003802","bgm_M346","-117","467","0","0.8","90","1","20023201","5038308","517","3","660023003","1","0","2002303","1.8"
"0","-35","81004001","510331","0","-35","0.8","0","BOSS戰(NORMAL)","0.65","100","0","20024","bgm_M354","650024011","0","0","81004001","bgm_M354","-85","406","0","0.8","90","1","20024103","5040301","456","1","660024001","1","0","2002401","1.7"
"0","-35","81004002","510332","0","9","0.8","0","Boss戰（HARD）","0.65","100","0","20024","bgm_M354","650024021","0","0","81004002","bgm_M354","-41","49","0","0.8","90","1","20024201","5040302","99","2","660024002","1","0","2002402","1.7"
"0","-35","81004002","510333","0","-59","0.8","0","Boss戰（VERY HARD）","0.65","100","0","20024","bgm_M354","650024031","0","0","81004002","bgm_M354","-109","431","0","0.8","90","1","20024201","5040308","481","3","660024003","1","0","2002403","1.7"
"0","-50","81004201","510331","0","33","0.8","0","BOSS戰(NORMAL)","0.65","140","0","20025","bgm_M378","650025011","0","0","81004201","bgm_M378","-40","770","0","0.8","90","1","20025101","5042301","1345","1","660025001","1","0","2002501","1.8"
"0","-50","81004202","510332","0","-155","0.8","0","Boss戰（HARD）","0.65","140","0","20025","bgm_M378","650025021","0","0","81004202","bgm_M378","-40","450","0","0.8","90","1","20025201","5042302","160","2","660025002","1","0","2002502","1.8"
"0","-50","81004202","510333","0","44","0.8","0","Boss戰（VERY HARD）","0.65","140","0","20025","bgm_M378","650025031","0","0","81004202","bgm_M378","-40","450","0","0.8","90","1","20025201","5042308","577","3","660025003","1","0","2002503","1.8"
"0","-54","81004401","510331","0","-35","0.8","0","BOSS戰(NORMAL)","0.65","140","0","20026","bgm_M384","650026011","0","0","81004401","bgm_M384","-85","770","0","0.8","90","1","20026102","5044301","482","1","660026001","1","0","2002601","1.8"
"0","-54","81004402","510332","0","-22","0.8","0","Boss戰（HARD）","0.65","140","0","20026","bgm_M384","650026021","0","0","81004402","bgm_M384","110","720","0","0.8","90","1","20026201","5044302","-37","2","660026002","1","0","2002602","1.8"
"0","-54","81004402","510333","0","-51","0.8","0","Boss戰（VERY HARD）","0.65","140","0","20026","bgm_M384","650026031","0","0","81004402","bgm_M384","-40","490","0","0.8","90","1","20026201","5044308","514","3","660026003","1","0","2002603","1.8"
"0","-35","81004601","510331","0","80","0.8","0","Boss戰（NORMAL）","0.65","320","0","20027","bgm_M397","650027011","0","0","81004601","bgm_M397","6","833","0","0.8","90","1","20027101","5046301","883","1","660027001","1","0","2002701","1.7"
"0","-35","81004602","510332","0","79","0.8","0","Boss戰（HARD）","0.65","320","0","20027","bgm_M397","650027021","0","0","81004602","bgm_M397","29","124","0","0.8","90","1","20027201","5046302","174","2","660027002","1","0","2002702","1.7"
"0","-35","81004602","510333","0","-7","0.8","0","Boss戰（VERY HARD）","0.65","320","0","20027","bgm_M397","650027031","0","0","81004602","bgm_M397","43","436","0","0.8","90","1","20027201","5046308","486","3","660027003","1","0","2002703","1.7"
"0","-35","81000605","510331","0","-73","0.7","0","BOSS戰(NORMAL)","0.75","100","0","20028","bgm_M406","650028011","0","0","81000605","bgm_M406","-176","798","0","0.7","90","1","20028101","5048301","828","1","660028001","1","0","2002801","1.25"
"0","-35","81000606","510332","0","-210","0.7","0","Boss戰（HARD）","0.75","100","0","20028","bgm_M406","650028021","0","0","81000606","bgm_M406","-260","-63","0","0.7","90","1","20028201","5048302","-13","2","660028002","1","0","2002802","1.25"
"0","-35","81000606","510333","0","-65","0.7","0","Boss戰（VERY HARD）","0.75","100","0","20028","bgm_M406","650028031","0","0","81000606","bgm_M406","-115","432","0","0.7","90","1","20028201","5048308","482","3","660028003","1","0","2002803","1.25"
"0","-35","81005001","510331","0","-25","0.8","0","BOSS戰(NORMAL)","0.65","100","0","20029","bgm_M416","650029011","0","0","81005001","bgm_M416","-85","770","0","0.8","90","1.3","20029101","5050301","1029","1","660029001","1","0","2002901","1.7"
"0","-35","81005002","510332","0","-190","0.8","0","Boss戰（HARD）","0.65","100","0","20029","bgm_M416","650029021","0","0","81005002","bgm_M416","110","720","0","0.8","90","1.3","20029201","5050302","-88","2","660029002","1","0","2002902","1.7"
"0","-35","81005002","510333","0","-65","0.8","0","Boss戰（VERY HARD）","0.65","100","0","20029","bgm_M416","650029031","0","0","81005002","bgm_M416","-40","490","0","0.8","90","1.3","20029201","5050308","465","3","660029003","1","0","2002903","1.7"
"0","-75","81000605","510331","0","-54","0.8","0","BOSS戰(NORMAL)","0.65","260","0","20030","bgm_M424","650030011","0","0","81000605","bgm_M424","-85","770","0","0.8","90","1","20030101","5052301","842","1","660030001","1","0","2003001","1.7"
"0","-75","81003304","510332","0","32","0.8","0","Boss戰（HARD）","0.65","260","0","20030","bgm_M424","650030021","0","0","81003301","bgm_M424","110","720","0","0.8","90","1","20030201","5052302","-15","2","660030002","1","0","2003002","1.7"
"0","-75","81003304","510333","0","-25","0.8","0","Boss戰（VERY HARD）","0.65","260","0","20030","bgm_M424","650030031","0","0","81003301","bgm_M424","-40","490","0","0.8","90","1","20030201","5052308","514","3","660030003","1","0","2003003","1.7"
"0","-75","81000905","510331","0","-25","0.8","0","BOSS戰(NORMAL)","0.65","380","0","20031","bgm_M429","650031011","0","0","81000905","bgm_M429","0","698","0","0.8","90","1","20031101","5054301","732","1","660031001","1","0","2003101","1.7"
"0","-75","81000906","510332","0","-10","0.8","0","Boss戰（HARD）","0.65","380","0","20031","bgm_M429","650031021","0","0","81000906","bgm_M429","110","720","0","0.8","90","1","20031201","5054302","-42","2","660031002","1","0","2003102","1.7"
"0","-75","81000906","510333","0","-63","0.8","0","Boss戰（VERY HARD）","0.65","380","0","20031","bgm_M429","650031031","0","0","81000906","bgm_M429","-40","490","0","0.8","90","1","20031201","5054308","437","3","660031003","1","0","2003103","1.7"
"0","-20","81005601","510331","0","-30","0.75","0","Boss戰（NORMAL）","0.65","150","0","20032","bgm_M438","650032011","0","0","81005601","bgm_M438","-85","800","0","0.8","90","1","20032101","5056301","883","1","660032001","1","0","2003201","2"
"0","-20","81005602","510332","0","-21","0.75","0","Boss戰（HARD）","0.65","150","0","20032","bgm_M438","650032021","0","0","81005602","bgm_M438","-10","145","0","0.8","90","1","20032201","5056302","-28","2","660032002","1","0","2003202","2"
