33f7e9be86c0454c34b4dfc6ba932a0dca093903d6ba34d44c0fa56771f39821,4343f580faa275cb071cdaeea71129bc00b328e3cb4dbbd3473c838c67bc894b,802a8dc09a822cc9f40b8fb59f99f143f1ec6597bd700d87e47fdc3c22a7b73d,4e7c66c32a0a39a601cb66f706c4cdd176b4156ba25e4c67898fe2910eb80233,1f65f169c677e9a1aeab58ccf5fb8348895bba58ba60b8affd516394fd6e6019,da118ec776a71f15cb9507bb8792b89ff026f113ffd76ba3c48d72c96c874e1e,1b7984bf4d6b92ccc7de379b09e58ddcc0a8e2cb02d469b5885683bc68708fb4,cb434362eb1b0357c4a5bd8f3b07a8d7fef4e67fff98451430b78258cff0d54e,06c19f8d04f3349be107103a578f19d7a858b7bd96d04ba084e4f8ce6cc105f9,94b08c1f47e5bc5a1161b409498a64eaeb7398546f09bda7d01894c0b79e4091,896576adf164d3234f227008631b73270aad37227e0e7ac65c074ffcce358caa,a83d83a05bc0d34d39635e777c95458aafc1c34261de778148cd168ddbe410b4,3f21532f21d0ed83c20c45025bdd6b8d41a8e569f5875e09ab2cfcb78b66af5a,9301c2e6a48c277c192d28fd11b941c17e410b142fd0ef1316c6eb86c09c3dce,57726478fd12bfb59e765144ab01b6b5e5e22e7b0c16164f9f1b1a1b980e6484,121c7e76cdd63730b1dfe540211aa429d69ec1c09b57390142112f0f280f76a0,01bf549bb64356cf5c040bca577686bf7b42eae3b343e9bae9b8c6543e1b5744,79486f8d52251ea607d916d0a6b893fb671ed139bb97db3adfc897d106df43c1,cabb4c3e689533a4ab8c2ef8c021d05fb307c680a235f98f261adfd7476ecae7,c6b985511983ed580e7a2d4c4453a4bd9f852c2e2ae639f5c5a5ad50e41a779f,15f7593b3839271bba15fd8501435754fefddb8c4e122ba62ec4b4ca82ab08fa,6baae28a6dd8c18843b7ca279340211fb97c63033c2a3a61700efbea7d3e09df,929b86bbdff982431d6853bc02a4eff02dd247007be747dd08472a138b9f86fa,e415bcd0ef64446d4fd6043b80552638b9c79b2ab665ea0fb629c3f38cedff93,1635020b04da6a50f0ca9bd73969baff198d0577c2572fa7d0ee56da4ef252c6,f402db54685bab4e357db6b47b345b90ce0b6883b878e83fe70a4e5b2df1812d,fe770250ba5a0576e4149f6488e6a934d4e04c6a89d6d18486b879565729cbac,1f15fa56777df50ed91a7e14993614272bf2212d1fe33573f5cb25d5c09851e5,a3de043985c344414a18dd3fee3fd58724fd3ec6088a99cfa6dc8a23e806912f,8e323c63817250e6f746ce1d052c25c11d6a2fd7ea4764bd067fe520c76ddbe1,b74b17e2c43499718f466bdbd3b0e718a98c207d5ec8d9ff045ef5085f5e40e4,6d077aaf9fe660237015336308ceb4bbc0bc8efe04dd425c904f2308a5aa3bf9,33e954e606da3eaf6d0c3b9b799aadb331ff3280baaf1efc6ffa68de3b035591,ee7979c4e2dc732d88b811a8ee2168ef9532ac768c0b19c3eaa56b396946e4ca,86b01857363e90cddbd2bec5a92e7e415c9f38617662f4e1fdc8f993dcfc6f8c,df3a1d923c8a29ab8509aa87214e2d71d13598b088ac23cc70345f67d86891bc,b4d632d141b8d0492002f1cae5cd07a8e120792f5bcb37e252ab46ccfd2c2839,8a361e5bbdb9143334a46966d69e78fb01dac300b5c22388f4770ccfbc91e97a,6e9c00a686615a34919f587a397957286c1f030b4c4707330cc202ae1e3f30a8,fd5289a969b632d3f69ae34a6d8485e77f2654cd25b80bf13c52e038762275c0,86ff9e131ae16b588601a8336764ba9a9859f5076c9689129a1ac99c79d50d67
"1","0","0","18001","600110181","0","0","620130015","0","0","1","0","0","0","0","18001","18","0","61001007","0","0","36","620060015","0","0","0","30","620090015","61001004","0","0","1","61001005","0","0","366","0","1","600000018","1","0"
"1","0","0","19001","600110191","0","0","620130016","0","0","1","0","0","0","0","19001","18","0","61001007","0","0","36","620060016","0","0","0","30","620090016","61001004","0","0","1","61001005","0","0","371","0","1","600000019","1","0"
"1","0","0","20001","600110201","0","0","620130017","0","0","1","0","0","0","0","20001","18","0","61001007","0","0","36","620060017","0","0","0","30","620090017","61001004","0","0","1","61001005","0","0","375","0","1","600000020","1","0"
"1","0","0","21001","600110211","0","0","620130018","0","0","1","0","0","0","0","21001","18","0","61001007","0","0","36","620060018","0","0","0","30","620090018","61001004","0","0","1","61001005","0","0","381","0","1","600000021","1","0"
"1","0","0","22001","600110221","0","0","620130019","0","0","1","0","0","0","0","22001","18","0","61001007","0","0","36","620060019","0","0","0","30","620090019","61001004","0","0","1","61001005","0","0","386","0","1","600000022","1","0"
"1","0","0","23001","600110231","0","0","620130020","0","0","1","0","0","0","0","23001","18","0","61001007","0","0","36","620060020","0","0","0","30","620090020","61001004","0","0","1","61001005","0","0","390","0","1","600000023","1","0"
"1","0","0","24001","600110241","0","0","620130021","0","0","1","0","0","0","0","24001","18","0","61001007","0","0","36","620060021","0","0","0","30","620090021","61001004","0","0","1","61001005","0","0","396","0","1","600000024","1","0"
"1","0","0","25001","600110251","0","0","620130022","0","0","1","0","0","0","0","25001","18","0","61001007","0","0","36","620060022","0","0","0","30","620090022","61001004","0","0","1","61001005","0","0","401","0","1","600000025","1","0"
"1","0","0","26001","600110261","0","0","620130023","0","0","1","0","0","0","0","26001","18","0","61001007","0","0","36","620060023","0","0","0","30","620090023","61001004","0","0","1","61001005","0","0","405","0","1","600000026","1","0"
"1","0","0","27001","600110271","0","0","620130024","0","0","1","0","0","0","0","27001","18","0","61001007","0","0","36","620060024","0","0","0","30","620090024","61001004","0","0","1","61001005","0","0","411","0","1","600000027","1","0"
"1","0","0","28001","600110281","0","0","620130025","0","0","1","0","0","0","0","28001","18","0","61001007","0","0","36","620060025","0","0","0","30","620090025","61001004","0","0","1","61001005","0","0","417","0","1","600000028","1","0"
"1","0","0","29001","600110291","0","0","620130026","0","0","1","0","0","0","0","29001","18","0","61001007","0","0","36","620060026","0","0","0","30","620090026","61001004","0","0","1","61001005","0","0","422","0","1","600000029","1","0"
"1","0","0","30001","600110301","0","0","620130027","0","0","1","0","0","0","0","30001","18","0","61001007","0","0","36","620060027","0","0","0","30","620090027","61001004","0","0","1","61001005","0","0","427","0","1","600000030","1","0"
"1","0","0","31001","600110311","0","0","620130028","0","0","1","0","0","0","0","31001","18","0","61001007","0","0","36","620060028","0","0","0","30","620090028","61001004","0","0","1","61001005","0","0","433","0","1","600000031","1","0"
"1","0","0","32001","600110321","0","0","620130029","0","0","1","0","0","0","0","32001","18","0","61001007","0","0","36","620060029","0","0","0","30","620090029","61001004","0","0","1","61001005","0","0","442","0","1","600000032","1","0"
"1","0","0","33001","600110331","0","0","620130030","0","0","1","0","0","0","0","33001","18","0","61001007","0","0","36","620060030","0","0","0","30","620090030","61001004","0","0","1","61001005","0","0","455","0","1","600000033","1","0"
"1","0","0","34001","600110341","0","0","620130031","0","0","1","0","0","0","0","34001","18","0","61001007","0","0","36","620060031","0","0","0","30","620090031","61001004","0","0","1","61001005","0","0","460","0","1","600000034","1","0"
"1","0","0","35001","600110351","0","0","620130032","0","0","1","0","0","0","0","35001","18","0","61001007","0","0","36","620060032","0","0","0","30","620090032","61001004","0","0","1","61001005","0","0","464","0","1","600000035","1","0"
"1","0","0","36001","600110361","0","0","620130033","0","0","1","0","0","0","0","36001","18","0","61001007","0","0","36","620060033","0","0","0","30","620090033","61001004","0","0","1","61001005","0","0","476","0","1","600000036","1","0"
"1","0","0","37001","600110371","0","0","620130034","0","0","1","0","0","0","0","37001","18","0","61001007","0","0","36","620060034","0","0","0","30","620090034","61001004","0","0","1","61001005","0","0","482","0","1","600000037","1","0"
"1","0","0","38001","600110381","0","0","620130035","0","0","1","0","0","0","0","38001","18","0","61001007","0","0","36","620060035","0","0","0","30","620090035","61001004","0","0","1","61001005","0","0","492","0","1","600000038","1","0"
"1","0","0","39001","600110391","0","0","620130036","0","0","1","0","0","0","0","39001","18","0","61001007","0","0","36","620060036","0","0","0","30","620090036","61001004","0","0","1","61001005","0","0","500","0","1","600000039","1","0"
"1","0","0","40001","600110401","0","0","620130037","0","0","1","0","0","0","0","40001","18","0","61001007","0","0","36","620060037","0","0","0","30","620090037","61001004","0","0","1","61001005","0","0","514","0","1","600000040","1","0"
"1","0","0","41001","600110411","0","0","620130038","0","0","1","0","0","0","0","41001","18","0","61001007","0","0","36","620060038","0","0","0","30","620090038","61001004","0","0","1","61001005","0","0","518","0","1","600000041","1","0"
"1","0","0","42001","600110421","0","0","620130039","0","0","1","0","0","0","0","42001","18","0","61001007","0","0","36","620060039","0","0","0","30","620090039","61001004","0","0","1","61001005","0","0","523","0","1","600000042","1","0"
"1","0","0","43001","600110431","0","0","620130040","0","0","1","0","0","0","0","43001","18","0","61001007","0","0","36","620060040","0","0","0","30","620090040","61001004","0","0","1","61001005","0","0","538","0","1","600000043","1","0"
"1","0","0","44001","600110441","0","0","620130041","0","0","1","0","0","0","0","44001","18","0","61001007","0","0","36","620060041","0","0","0","30","620090041","61001004","0","0","1","61001005","0","0","551","0","1","600000044","1","0"
"1","0","0","45001","600110451","0","0","620130042","0","0","1","0","0","0","0","45001","18","0","61001007","0","0","36","620060042","0","0","0","30","620090042","61001004","0","0","1","61001005","0","0","565","0","1","600000045","1","0"
"1","0","0","46001","600110461","0","0","620130043","0","0","1","0","0","0","0","46001","18","0","61001007","0","0","36","620060043","0","0","0","30","620090043","61001004","0","0","1","61001005","0","0","574","0","1","600000046","1","0"
"1","0","0","47001","600110471","0","0","620130044","0","0","1","0","0","0","0","47001","18","0","61001007","0","0","36","620060044","0","0","0","30","620090044","61001004","0","0","1","61001005","0","0","577","0","1","600000047","1","0"
"1","0","0","48001","600110481","0","0","620130045","0","0","1","0","0","0","0","48001","18","0","61001007","0","0","36","620060045","0","0","0","30","620090045","61001004","0","0","1","61001005","0","0","587","0","1","600000048","1","0"
"1","0","0","49001","600110491","0","0","620130046","0","0","1","0","0","0","0","49001","18","0","61001007","0","0","36","620060046","0","0","0","30","620090046","61001004","0","0","1","61001005","0","0","598","0","1","600000049","1","0"
"1","0","0","50001","600110501","0","0","620130047","0","0","1","0","0","0","0","50001","18","0","61001007","0","0","36","620060047","0","0","0","30","620090047","61001004","0","0","1","61001005","0","0","614","0","1","600000050","1","0"
"1","0","0","51001","600110511","0","0","620130048","0","0","1","0","0","0","0","51001","18","0","61001007","0","0","36","620060048","0","0","0","30","620090048","61001004","0","0","1","61001005","0","0","621","0","1","600000051","1","0"
"1","0","0","52001","600110521","0","0","620130049","0","0","1","0","0","0","0","52001","18","0","61001007","0","0","36","620060049","0","0","0","30","620090049","61001004","0","0","1","61001005","0","0","629","0","1","600000052","1","0"
"1","0","0","53001","600110531","0","0","620130050","0","0","1","0","0","0","0","53001","18","0","61001007","0","0","36","620060050","0","0","0","30","620090050","61001004","0","0","1","61001005","0","0","640","0","1","600000053","1","0"
"1","0","0","54001","600110541","0","0","620130051","0","0","1","0","0","0","0","54001","18","0","61001007","0","0","36","620060051","0","0","0","30","620090051","61001004","0","0","1","61001005","0","0","647","0","1","600000054","1","0"
"1","0","0","55001","600110551","0","0","620130052","0","0","1","0","0","0","0","55001","18","0","61001007","0","0","36","620060052","0","0","0","30","620090052","61001004","0","0","1","61001005","0","0","652","0","1","600000055","1","0"
"1","0","0","56001","600110561","0","0","620130053","0","0","1","0","0","0","0","56001","18","0","61001007","0","0","36","620060053","0","0","0","30","620090053","61001004","0","0","1","61001005","0","0","659","0","1","600000056","1","0"
"1","0","0","57001","600110571","0","0","620130054","0","0","1","0","0","0","0","57001","18","0","61001007","0","0","36","620060054","0","0","0","30","620090054","61001004","0","0","1","61001005","0","0","662","0","1","600000057","1","0"
"1","0","0","58001","600110581","0","0","620130055","0","0","1","0","0","0","0","58001","18","0","61001007","0","0","36","620060055","0","0","0","30","620090055","61001004","0","0","1","61001005","0","0","667","0","1","600000058","1","0"
"1","0","0","59001","600110591","0","0","620130056","0","0","1","0","0","0","0","59001","18","0","61001007","0","0","36","620060056","0","0","0","30","620090056","61001004","0","0","1","61001005","0","0","679","0","1","600000059","1","0"
"1","0","0","60001","600110601","0","0","620130057","0","0","1","0","0","0","0","60001","18","0","61001007","0","0","36","620060057","0","0","0","30","620090057","61001004","0","0","1","61001005","0","0","683","0","1","600000060","1","0"
"1","0","0","61001","600110611","0","0","620130058","0","0","1","0","0","0","0","61001","18","0","61001007","0","0","36","620060058","0","0","0","30","620090058","61001004","0","0","1","61001005","0","0","692","0","1","600000061","1","0"
"1","0","0","62001","600110621","0","0","620130059","0","0","1","0","0","0","0","62001","18","0","61001007","0","0","36","620060059","0","0","0","30","620090059","61001004","0","0","1","61001005","0","0","698","0","1","600000062","1","0"
"1","0","0","63001","600110631","0","0","620130060","0","0","1","0","0","0","0","63001","18","0","61001007","0","0","36","620060060","0","0","0","30","620090060","61001004","0","0","1","61001005","0","0","703","0","1","600000063","1","0"
"1","0","0","64001","600110641","0","0","620130061","0","0","1","0","0","0","0","64001","18","0","61001007","0","0","36","620060061","0","0","0","30","620090061","61001004","0","0","1","61001005","0","0","713","0","1","600000064","1","0"
"1","0","0","65001","600110651","0","0","620130062","0","0","1","0","0","0","0","65001","18","0","61001007","0","0","36","620060062","0","0","0","30","620090062","61001004","0","0","1","61001005","0","0","722","0","1","600000065","1","0"
"1","0","0","66001","600110661","0","0","620130063","0","0","1","0","0","0","0","66001","18","0","61001007","0","0","36","620060063","0","0","0","30","620090063","61001004","0","0","1","61001005","0","0","733","0","1","600000066","1","0"
"1","0","0","67001","600110671","0","0","620130064","0","0","1","0","0","0","0","67001","18","0","61001007","0","0","36","620060064","0","0","0","30","620090064","61001004","0","0","1","61001005","0","0","741","0","1","600000067","1","0"
"1","0","0","68001","600110681","0","0","620130065","0","0","1","0","0","0","0","68001","18","0","61001007","0","0","36","620060065","0","0","0","30","620090065","61001004","0","0","1","61001005","0","0","750","0","1","600000068","1","0"
"1","0","0","69001","600110691","0","0","620130066","0","0","1","0","0","0","0","69001","18","0","61001007","0","0","36","620060066","0","0","0","30","620090066","61001004","0","0","1","61001005","0","0","762","0","1","600000069","1","0"
"1","0","0","70001","600110701","0","0","620130067","0","0","1","0","0","0","0","70001","18","0","61001007","0","0","36","620060067","0","0","0","30","620090067","61001004","0","0","1","61001005","0","0","774","0","1","600000070","1","0"
"1","0","0","71001","600110711","0","0","620130068","0","0","1","0","0","0","0","71001","18","0","61001007","0","0","36","620060068","0","0","0","30","620090068","61001004","0","0","1","61001005","0","0","783","0","1","600000071","1","0"
"1","0","0","1001","600110011","0","0","620110001","0","0","1","0","0","0","0","1001","18","0","61001007","0","0","36","620090101","0","0","0","30","620300001","61001004","0","0","1","61001005","0","0","258","0","1","600000072","1","0"
"1","0","0","2001","600110021","0","0","620110001","0","0","1","0","0","0","0","2001","18","0","61001007","0","0","36","620090101","0","0","0","30","620300001","61001004","0","0","1","61001005","0","0","258","0","1","600000073","1","0"
"1","0","0","3001","600110031","0","0","620110001","0","0","1","0","0","0","0","3001","18","0","61001007","0","0","36","620090101","0","0","0","30","620300001","61001004","0","0","1","61001005","0","0","258","0","1","600000074","1","0"
"1","0","0","4001","600110041","0","0","620110001","0","0","1","0","0","0","0","4001","18","0","61001007","0","0","36","620090101","0","0","0","30","620300001","61001004","0","0","1","61001005","0","0","258","0","1","600000075","1","0"
"1","0","0","5001","600110051","0","0","620110002","0","0","1","0","0","0","0","5001","18","0","61001007","0","0","36","620090102","0","0","0","30","620300002","61001004","0","0","1","61001005","0","0","268","0","1","600000076","1","0"
"1","0","0","6001","600110061","0","0","620110003","0","0","1","0","0","0","0","6001","18","0","61001007","0","0","36","620090103","0","0","0","30","620300003","61001004","0","0","1","61001005","0","0","273","0","1","600000077","1","0"
"1","0","0","7001","600110071","0","0","620110004","0","0","1","0","0","0","0","7001","18","0","61001007","0","0","36","620090104","0","0","0","30","620300004","61001004","0","0","1","61001005","0","0","281","0","1","600000078","1","0"
"1","0","0","8001","600110081","0","0","620110005","0","0","1","0","0","0","0","8001","18","0","61001007","0","0","36","620090105","0","0","0","30","620300005","61001004","0","0","1","61001005","0","0","288","0","1","600000079","1","0"
"1","0","0","9001","600110091","0","0","620110006","0","0","1","0","0","0","0","9001","18","0","61001007","0","0","36","620090106","0","0","0","30","620300006","61001004","0","0","1","61001005","0","0","298","0","1","600000080","1","0"
"1","0","0","10001","600110101","0","0","620110007","0","0","1","0","0","0","0","10001","18","0","61001007","0","0","36","620090107","0","0","0","30","620300007","61001004","0","0","1","61001005","0","0","309","0","1","600000081","1","0"
"1","0","0","11001","600110111","0","0","620110008","0","0","1","0","0","0","0","11001","18","0","61001007","0","0","36","620090108","0","0","0","30","620300008","61001004","0","0","1","61001005","0","0","313","0","1","600000082","1","0"
"1","0","0","12001","600110121","0","0","620110009","0","0","1","0","0","0","0","12001","18","0","61001007","0","0","36","620090109","0","0","0","30","620300009","61001004","0","0","1","61001005","0","0","321","0","1","600000083","1","0"
"1","0","0","13001","600110131","0","0","620110010","0","0","1","0","0","0","0","13001","18","0","61001007","0","0","36","620090110","0","0","0","30","620300010","61001004","0","0","1","61001005","0","0","326","0","1","600000084","1","0"
"1","0","0","14001","600110141","0","0","620110011","0","0","1","0","0","0","0","14001","18","0","61001007","0","0","36","620090111","0","0","0","30","620300011","61001004","0","0","1","61001005","0","0","336","0","1","600000085","1","0"
"1","0","0","15001","600110151","0","0","620110012","0","0","1","0","0","0","0","15001","18","0","61001007","0","0","36","620090112","0","0","0","30","620300012","61001004","0","0","1","61001005","0","0","341","0","1","600000086","1","0"
"1","0","0","16001","600110161","0","0","620110013","0","0","1","0","0","0","0","16001","18","0","61001007","0","0","36","620090113","0","0","0","30","620300013","61001004","0","0","1","61001005","0","0","351","0","1","600000087","1","0"
"1","0","0","17001","600110171","0","0","620110014","0","0","1","0","0","0","0","17001","18","0","61001007","0","0","36","620090114","0","0","0","30","620300014","61001004","0","0","1","61001005","0","0","356","0","1","600000088","1","0"
"1","0","0","18001","600110181","0","0","620110015","0","0","1","0","0","0","0","18001","18","0","61001007","0","0","36","620090115","0","0","0","30","620300015","61001004","0","0","1","61001005","0","0","366","0","1","600000089","1","0"
"1","0","0","19001","600110191","0","0","620110016","0","0","1","0","0","0","0","19001","18","0","61001007","0","0","36","620090116","0","0","0","30","620300016","61001004","0","0","1","61001005","0","0","371","0","1","600000090","1","0"
"1","0","0","20001","600110201","0","0","620110017","0","0","1","0","0","0","0","20001","18","0","61001007","0","0","36","620090117","0","0","0","30","620300017","61001004","0","0","1","61001005","0","0","375","0","1","600000091","1","0"
"1","0","0","21001","600110211","0","0","620110018","0","0","1","0","0","0","0","21001","18","0","61001007","0","0","36","620090118","0","0","0","30","620300018","61001004","0","0","1","61001005","0","0","381","0","1","600000092","1","0"
"1","0","0","22001","600110221","0","0","620110019","0","0","1","0","0","0","0","22001","18","0","61001007","0","0","36","620090119","0","0","0","30","620300019","61001004","0","0","1","61001005","0","0","386","0","1","600000093","1","0"
"1","0","0","23001","600110231","0","0","620110020","0","0","1","0","0","0","0","23001","18","0","61001007","0","0","36","620090120","0","0","0","30","620300020","61001004","0","0","1","61001005","0","0","390","0","1","600000094","1","0"
"1","0","0","24001","600110241","0","0","620110021","0","0","1","0","0","0","0","24001","18","0","61001007","0","0","36","620090121","0","0","0","30","620300021","61001004","0","0","1","61001005","0","0","396","0","1","600000095","1","0"
"1","0","0","25001","600110251","0","0","620110022","0","0","1","0","0","0","0","25001","18","0","61001007","0","0","36","620090122","0","0","0","30","620300022","61001004","0","0","1","61001005","0","0","401","0","1","600000096","1","0"
"1","0","0","26001","600110261","0","0","620110023","0","0","1","0","0","0","0","26001","18","0","61001007","0","0","36","620090123","0","0","0","30","620300023","61001004","0","0","1","61001005","0","0","405","0","1","600000097","1","0"
"1","0","0","27001","600110271","0","0","620110024","0","0","1","0","0","0","0","27001","18","0","61001007","0","0","36","620090124","0","0","0","30","620300024","61001004","0","0","1","61001005","0","0","411","0","1","600000098","1","0"
"1","0","0","28001","600110281","0","0","620110025","0","0","1","0","0","0","0","28001","18","0","61001007","0","0","36","620090125","0","0","0","30","620300025","61001004","0","0","1","61001005","0","0","417","0","1","600000099","1","0"
"1","0","0","29001","600110291","0","0","620110026","0","0","1","0","0","0","0","29001","18","0","61001007","0","0","36","620090126","0","0","0","30","620300026","61001004","0","0","1","61001005","0","0","422","0","1","600000100","1","0"
"1","0","0","30001","600110301","0","0","620110027","0","0","1","0","0","0","0","30001","18","0","61001007","0","0","36","620090127","0","0","0","30","620300027","61001004","0","0","1","61001005","0","0","427","0","1","600000101","1","0"
"1","0","0","31001","600110311","0","0","620110028","0","0","1","0","0","0","0","31001","18","0","61001007","0","0","36","620090128","0","0","0","30","620300028","61001004","0","0","1","61001005","0","0","433","0","1","600000102","1","0"
