c9f4190be296f366272831442fee3eafe38c7d51a98805385631819467d9aa8e,ff44fc20b562d3958e6c45043b9bc46a7da1e61d967c4a0e7deecbb9b6b68f20,1d258b38d0eb43a4a14024b472c48369c8fba8a7b50f8c993b33354e9dfb4a75,7d8b06b1c232155a43d2af7a1d36b5f2e103bea29e9262376354523560140424,68154e56b7a9cefbca0e1aa28c54eecf068bbe28ba920da117b861e2b14a1c77,dd8dfd8c0598d6ba48dd822f31206ee23db910847b13a8390a8f869a10745784,c4d619f04221c8cb4c8aa7a2a6faab9b091aaf8006583b7f244183afdf3e937d,01784c0e3ffd10c8e1a651ba000a871b6d770eb96bc387147e0afbef8cce4b24,d9eb2b1b1b285f0b41ec3b9478c89d3f8eef5d2c2657d2391ea917578cba4ebf,8d569c00816375da411359b364d533d74a8d3c3ecb36c81403fc946f72643ddf,bff41451fb8cfbf9a9633b6aa82096b29453ec17ea103fa80e9b1f11db0f3231,dfd2971f2b00425b06e26791187315f97d3372194053b7c45bbc751de4ea17ea
"0","999","27007","17","0","2030/08/01 14:59:59","2023/01/20 16:00:00","0","特別交換券","1","可以交換特定角色的券。","0"
"0","999","27008","17","0","2030/08/01 14:59:59","2023/05/11 16:00:00","0","特別交換券","1","可以交換特定角色的券。","0"
"0","999","27009","17","0","2030/08/01 14:59:59","2023/08/01 16:00:00","0","5th Anniv. 特別交換券","1","可以交換特定角色的券。","0"
"0","999","27010","17","0","2030/08/01 14:59:59","2023/09/01 16:00:00","0","合作紀念 特別交換券","1","可以交換特定角色的券。","0"
"0","999","27011","17","0","2030/08/01 14:59:59","2024/02/07 16:00:00","0","特別交換券","1","可以交換特定角色的券。","0"
"0","999","27012","17","0","2030/08/01 14:59:59","2024/02/07 16:00:00","0","新手衝刺 特別交換券","1","可以交換特定角色的券。","0"
"0","999","27013","17","0","2030/08/01 14:59:59","2024/05/01 16:00:00","0","特別交換券（限定+）","1","可以交換特定角色的券。","0"
"0","999","27014","17","0","2030/08/01 14:59:59","2024/08/15 16:00:00","0","6th Anniv. 特別交換券","1","可以交換特定角色的券。","0"
"0","999","27015","17","0","2030/08/01 14:59:59","2024/10/01 00:00:00","0","特別交換券（限定+）","1","可以交換特定角色的券。","0"
"0","999","27016","17","0","2030/08/01 14:59:59","2025/02/01 00:00:00","0","特別交換券（限定+）","1","可以交換特定角色的券。","0"
"0","999","27018","17","0","2030/08/01 14:59:59","2025/05/01 00:00:00","0","特別交換券（限定+）","1","可以交換特定角色的券。","0"
"0","999","27019","17","0","2030/08/01 14:59:59","2025/08/01 00:00:00","0","特別交換券（祭典限定+）","1","可以交換特定角色的券。","0"
"0","999","27020","17","0","2030/08/01 14:59:59","2025/08/01 00:00:00","0","特別交換券（限定+）","1","可以交換特定角色的券。","0"
"0","999","27021","17","0","2030/08/01 14:59:59","2025/10/01 00:00:00","0","特別交換券（限定+）","1","可以交換特定角色的券。","0"
"0","999","27022","17","0","2030/08/01 14:59:59","2025/12/15 16:00:00","0","新手衝刺角色交換券","1","可以交換特定角色的券。","0"
"0","999","27023","17","0","2030/08/01 14:59:59","2025/12/15 16:00:00","0","新手衝刺公主角色交換券","1","可以交換特定角色的券。","0"
"0","999","27024","17","0","2030/08/01 14:59:59","2026/02/01 00:00:00","0","特別交換券（限定+）","1","可以交換特定角色的券。","0"
"0","999","27026","17","0","2030/08/01 14:59:59","2026/05/01 00:00:00","0","特別交換券（限定+）","1","可以交換特定角色的券。","0"
"0","999","28016","17","0","2030/08/01 14:59:59","2022/04/18 00:00:00","0","千歌的記憶碎片交換券","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28017","17","0","2030/08/01 14:59:59","2022/04/18 00:00:00","0","霞的記憶碎片交換券","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28018","17","0","2030/08/01 14:59:59","2022/04/18 00:00:00","0","莫妮卡的記憶碎片交換券","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28025","17","0","2030/08/01 14:59:59","2024/10/01 00:00:00","0","秋季特賣 記憶碎片交換券2024","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28026","17","0","2030/08/01 14:59:59","2024/10/01 00:00:00","0","秋季特賣 純淨記憶碎片交換券2024","1","能夠交換特定角色純淨記憶碎片的交換券。","0"
"0","999","28027","17","0","2030/08/01 14:59:59","2025/02/01 00:00:00","0","6.5周年記憶碎片交換券","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28028","17","0","2030/08/01 14:59:59","2025/02/01 00:00:00","0","6.5周年純淨記憶碎片交換券","1","能夠交換特定角色純淨記憶碎片的交換券。","0"
"0","999","28029","17","0","2030/08/01 14:59:59","2025/05/01 00:00:00","0","春夏特賣記憶碎片交換券","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28030","17","0","2030/08/01 14:59:59","2025/05/01 00:00:00","0","春夏特賣純淨記憶碎片交換券","1","能夠交換特定角色純淨記憶碎片的交換券。","0"
"0","999","28031","17","0","2030/08/01 14:59:59","2025/08/01 00:00:00","0","7周年記憶碎片交換券","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28032","17","0","2030/08/01 14:59:59","2025/08/01 00:00:00","0","7周年純淨記憶碎片交換券","1","能夠交換特定角色純淨記憶碎片的交換券。","0"
"0","999","28033","17","0","2030/08/01 14:59:59","2025/10/01 00:00:00","0","秋冬特賣 記憶碎片交換券2025","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28034","17","0","2030/08/01 14:59:59","2025/10/01 00:00:00","0","秋冬特賣 純淨記憶碎片交換券2025","1","能夠交換特定角色純淨記憶碎片的交換券。","0"
"0","999","28035","17","0","2030/08/01 14:59:59","2026/02/01 05:00:00","0","回歸純淨記憶碎片交換券","1","能夠交換特定角色純淨記憶碎片的交換券。","0"
"0","999","28036","17","0","2030/08/01 14:59:59","2026/02/01 00:00:00","0","7.5th Anniv. 記憶碎片交換券","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28037","17","0","2030/08/01 14:59:59","2026/02/01 00:00:00","0","7.5th Anniv. 純淨記憶碎片交換券","1","能夠交換特定角色純淨記憶碎片的交換券。","0"
"0","999","28038","17","0","2030/08/01 14:59:59","2026/05/01 00:00:00","0","春夏特賣 記憶碎片交換券","1","能夠交換特定角色記憶碎片的交換券。","0"
"0","999","28039","17","0","2030/08/01 14:59:59","2026/05/01 00:00:00","0","春夏特賣 純淨記憶碎片交換券","1","能夠交換特定角色純淨記憶碎片的交換券。","0"
"0","999","28501","17","0","2030/08/01 14:59:59","2025/02/15 16:00:00","0","EX★5武器交換券","1","能夠交換特定EX★5武器的交換券。","0"
"0","999","28503","17","0","2030/08/01 14:59:59","2025/12/25 16:00:00","0","EX★5防具交換券","1","能夠交換特定EX★5防具的交換券。","0"
"0","99999","31001","11","5174112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","日和的記憶碎片","1","封印有日和的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31001"
"0","99999","31002","11","7201112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","優衣的記憶碎片","1","封印有優衣的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31002"
"0","99999","31003","11","8301112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","怜的記憶碎片","1","封印有怜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31003"
"0","99999","31004","11","6124112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","禊的記憶碎片","1","封印有禊的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31004"
"0","99999","31005","11","6032112","2030/08/01 14:59:59","2019/01/22 16:00:00","0","茉莉的記憶碎片","1","封印有茉莉的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31005"
"0","99999","31006","11","10112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","茜里的記憶碎片","1","封印有茜里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31006"
"0","99999","31007","11","6170112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","宮子的記憶碎片","1","封印有宮子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31007"
"0","99999","31008","11","7211112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","雪的記憶碎片","1","封印有雪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31008"
"0","99999","31009","11","94312","2030/08/01 14:59:59","2015/12/17 15:00:00","0","杏奈的記憶碎片","1","封印有杏奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31009"
"0","99999","31010","11","6054112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","真步的記憶碎片","1","封印有真步的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31010"
"0","99999","31011","11","8144112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","璃乃的記憶碎片","1","封印有璃乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31011"
"0","99999","31012","11","5032112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","初音的記憶碎片","1","封印有初音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31012"
"0","99999","31013","11","4040112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","七七香的記憶碎片","1","封印有七七香的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31013"
"0","99999","31014","11","1022112","2030/08/01 14:59:59","2019/07/15 16:00:00","0","霞的記憶碎片","1","封印有霞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31014"
"0","99999","31015","11","6120212","2030/08/01 14:59:59","2015/12/17 15:00:00","0","美里的記憶碎片","1","封印有美里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31015"
"0","99999","31016","11","2222112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","鈴奈的記憶碎片","1","封印有鈴奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31016"
"0","99999","31017","11","1004112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","香織的記憶碎片","1","封印有香織的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31017"
"0","99999","31018","11","104112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","伊緒的記憶碎片","1","封印有伊緒的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31018"
"0","99999","31020","11","6161112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","美美的記憶碎片","1","封印有美美的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31020"
"0","99999","31021","11","1282112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","胡桃的記憶碎片","1","封印有胡桃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31021"
"0","99999","31022","11","7481112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","依里的記憶碎片","1","封印有依里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31022"
"0","99999","31023","11","70112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","綾音的記憶碎片","1","封印有綾音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31023"
"0","99999","31025","11","2222212","2030/08/01 14:59:59","2015/12/17 15:00:00","0","鈴莓的記憶碎片","1","封印有鈴莓的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31025"
