d644e9344c7bd7b6224e39f3df985ecfa3ff3ded92905d60b22fb3ea8897d1c1,539b860529f95c743d1b1fbd33f66f349b7f9fe7fb85876db88bc535838807cf,034a105bdb820007ea2cf95b26f8c241906ea5b9a72d88e8265a1e4cf581961d,e2c0302f54c988697609e6db78a9efcaa9bce2383e7995565fc91e93286c913e,9fe318296c17cf02620a7d4f50cb2416bd4e7307d43541d3896b3c5e59291f45,045eb6a7d380265c9305af4d043ee8187edefb6768ecc3db352937bd6b6a4327,7dc71bd57d261f9e43cbebb883e92021cab75ca402d649619b55f6d1e70cd431,791386b49b5a713bebcd93a8b3661f7143e12d0d15e519cef9c8145efae7800b,a085ba68e447de00196793ca47adfa739bcd82a38d29eed6dd10f6d22c010470,79bf8c7c4625886c57d929b83826504f976e9226771f6aefa317c57ec07ab915,88487273f6049c37c893ac5561bbcbe57106a971ea3f9aee0ea4a70646d245e7,29f9c1566d1219e08ed6af29f96072f53f156909584c768915f78b1d7dad168c,5c34f411fabf2746619bf57e6f7f8214baa39140a60ee81d4e0363d06bfb515f
"","","2019-12-12 16:00:00","跨越危險之根","94","-1","94","","","跨越危險之根","","20","1000"
"","","2019-12-12 16:00:00","香織的靈魂式空手道場","95","-1","95","","","香織的靈魂式空手道場","","20","1000"
"","","2019-12-12 16:00:00","小小勇敢的萬聖節之夜！","96","-1","96","","","小小勇敢的萬聖節之夜！","","20","1000"
"","","2019-12-12 16:00:00","幻影男爵","97","-1","97","","","幻影男爵","","20","1000"
"","","2019-12-12 16:00:00","惡作劇狂熱","98","-1","98","","","惡作劇狂熱","","20","1500"
"","","2020-02-18 16:00:00","泥濘森林的前方","94","-1","99","","","泥濘森林的前方","","20","1000"
"","","2020-02-18 16:00:00","大激戰！龍人們的接龍競賽","95","-1","100","","","大激戰！龍人們的接龍競賽","","20","1000"
"","","2020-02-18 16:00:00","龍的探索者們","96","-1","101","","","龍的探索者們","","20","1000"
"","","2020-02-18 16:00:00","似龍生物","97","-1","102","","","似龍生物","","20","1000"
"","","2020-02-18 16:00:00","in flames","98","-1","103","","","in flames","","20","1500"
"","","2020-02-18 16:00:00","獲得全新力量的試煉","104","-1","104","","","獲得全新力量的試煉","","20","1000"
"","","2020-02-18 16:00:00","禮物大恐慌！　蘭德索爾的聖誕老人們","105","-1","105","","","禮物大恐慌！　蘭德索爾的聖誕老人們","","20","1000"
"","","2020-02-18 16:00:00","復仇者馴鹿","106","-1","106","","","復仇者馴鹿","","20","1000"
"","","2020-02-18 16:00:00","Call Me Darling！","107","-1","107","","","Call Me Darling！","","20","1500"
"","","2020-04-20 16:00:00","王都終末決戰","108","2015007","108","","","王都終末決戰","","20","1000"
"","","2020-04-20 16:00:00","與侍奉皇帝之徒的戰鬥","109","2015007","109","","","與侍奉皇帝之徒的戰鬥","","20","1000"
"","","2020-04-20 16:00:00","與神的決戰","110","2015007","110","","","與神的決戰","","20","1000"
"","","2020-04-20 16:00:00","狂奔！　蘭德索爾的公會競速賽","111","-1","111","","","狂奔！　蘭德索爾的公會競速賽","","20","1000"
"","","2020-04-20 16:00:00","山神大人","112","-1","112","","","山神大人","","20","1000"
"","","2020-04-20 16:00:00","SAI＊KOU起跑衝刺","113","-1","113","","","SAI＊KOU起跑衝刺","","20","1500"
"","","2020-04-20 16:00:00","遙望著大海","114","-1","114","","","遙望著大海","","20","1000"
"","","2020-04-20 16:00:00","魔法少女　兩人是Misty&Purely","115","-1","115","","","魔法少女　兩人是Misty&Purely","","20","1000"
"","","2020-04-20 16:00:00","反逆獸","116","-1","116","","","反逆獸","","20","1000"
"","","2020-04-20 16:00:00","枝葉流光下的蒙太奇","117","-1","117","","","枝葉流光下的蒙太奇","","20","1500"
"","","2020-09-30 16:00:00","目標成為偶像！","118","-1","118","","","目標成為偶像！","","20","1000"
"","","2020-09-30 16:00:00","回憶的足跡","119","-1","119","","","回憶的足跡","","20","1000"
"","","2020-06-18 10:00:00","公主騎士","120","-1","120","","","公主騎士","","20","1000"
"","","2020-06-18 10:00:00","恩賜的財團與神聖學院的問題兒童","121","-1","121","","","恩賜的財團與神聖學院的問題兒童","","20","1000"
"","","2020-06-18 10:00:00","好朋友X","122","-1","122","","","好朋友X","","20","1000"
"","","2020-06-18 10:00:00","青春翻轉家","123","-1","123","","","青春翻轉家","","20","1500"
"","","2020-06-18 10:00:00","密林暗處潛伏者","124","-1","124","","","密林暗處潛伏者","","20","1000"
"","","2020-06-18 10:00:00","Mirage Game","125","2101001","125","","","Mirage Game","","20","1500"
"","","2020-06-18 10:00:00","Yes！ Precious Harmony！","126","2101014","126","","","Yes！ Precious Harmony！","","20","1500"
"","","2020-05-15 15:00:00","啾啾大恐慌！　保衛起司大作戰！","127","-1","127","","","啾啾大恐慌！　保衛起司大作戰！","","20","1000"
"","","2020-05-15 15:00:00","牧場的四農士　貧窮農場奮鬥記！","128","-1","128","","","牧場的四農士　貧窮農場奮鬥記！","","20","1000"
"","","2020-05-15 15:00:00","忍者首領半藏","129","-1","129","","","忍者首領半藏","","20","1000"
"","","2020-05-15 15:00:00","Heartful Place","130","-1","130","","","Heartful Place","","20","1500"
"","","2020-06-17 15:00:00","不可思議之國的璃乃 小小愛麗絲與希望的繪本","131","-1","131","","","不可思議之國的璃乃 小小愛麗絲與希望的繪本","","20","1000"
"","","2020-06-17 15:00:00","暗黑之王賈巴沃克","132","-1","132","","","暗黑之王賈巴沃克","","20","1000"
"","","2020-06-17 15:00:00","童話故事就在夢中","133","-1","133","","","童話故事就在夢中","","20","1500"
"","","2020-06-17 15:00:00","幽靜森林","134","-1","134","","","幽靜森林","","20","1000"
"","","2020-07-15 15:00:00","七夕劍客旅情譚 天際川流夏之戀","135","-1","135","","","七夕劍客旅情譚 天際川流夏之戀","","20","1000"
"","","2020-07-15 15:00:00","覺醒‧花心星","136","-1","136","","","覺醒‧花心星","","20","1000"
"","","2020-07-15 15:00:00","黃昏太平旅路之歌","137","-1","137","","","黃昏太平旅路之歌","","20","1500"
"","","2020-11-12 12:00:00","美里的夏日聲援！　追夢的盛夏棒球隊","138","-1","138","","","美里的夏日聲援！　追夢的盛夏棒球隊","","20","1000"
"","","2020-11-12 12:00:00","海岸暴君‧鮫吉","139","-1","139","","","海岸暴君‧鮫吉","","20","1000"
"","","2020-11-12 12:00:00","猛訓打擊道！　美里的全壘打訓練場","140","-1","140","","","猛訓打擊道！　美里的全壘打訓練場","","20","1000"
"","","2020-11-12 12:00:00","目標全壘打！","141","-1","141","","","目標全壘打！","","20","1000"
"","","2020-11-12 12:00:00","夏天的回憶","142","-1","142","","","夏天的回憶","","20","1000"
"","","2020-11-12 12:00:00","那個夏天的記憶","143","-1","143","","","那個夏天的記憶","","20","1500"
"","","2020-11-12 12:00:00","清澈的河水聲","144","-1","144","","","清澈的河水聲","","20","1000"
"","","2020-11-12 12:00:00","Happy‧Change‧Angels","145","-1","145","","","Happy‧Change‧Angels","","20","1000"
"","","2020-11-12 12:00:00","失控的純潔之弓","146","-1","146","","","失控的純潔之弓","","20","1000"
"","","2020-11-12 12:00:00","吶吶Please！","147","-1","147","","","吶吶Please！","","20","1500"
"","","2021-01-12 12:00:00","迴盪的尖叫！萬聖鬼怪狂歡節","148","-1","148","","","迴盪的尖叫！萬聖鬼怪狂歡節","","20","1000"
"","","2021-01-12 12:00:00","驚叫鬼魂教父","149","-1","149","","","驚叫鬼魂教父","","20","1000"
"","","2021-01-12 12:00:00","Paradox","150","-1","150","","","Paradox","","20","1500"
"","","2021-01-12 12:00:00","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！","151","-1","151","","","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！","","20","1000"
"","","2021-01-12 12:00:00","反逆獸 de M","152","-1","152","","","反逆獸 de M","","20","1000"
"","","2021-01-12 12:00:00","閃耀吧！Lovely★Dreamy","153","-1","153","","","閃耀吧！Lovely★Dreamy","","20","1500"
"","","2021-01-12 12:00:00","跨越斷崖　前進山麓","154","-1","154","","","跨越斷崖　前進山麓","","20","1000"
"","","2020-12-21 15:00:00","名媛初登夢想秘境　聖誕夜的戀愛遊戲","155","-1","155","","","名媛初登夢想秘境　聖誕夜的戀愛遊戲","","20","1000"
"","","2020-12-21 15:00:00","被操控的雪人","156","-1","156","","","被操控的雪人","","20","1000"
"","","2020-12-21 15:00:00","Holy Passion Roses","157","-1","157","","","Holy Passion Roses","","20","1500"
"","","2021-01-22 15:00:00","新春美食家公主！　賭上關鍵一擲的少女們","158","-1","158","","","新春美食家公主！　賭上關鍵一擲的少女們","","20","1000"
"","","2021-01-22 15:00:00","究極金槍鮪","159","-1","159","","","究極金槍鮪","","20","1000"
"","","2021-01-22 15:00:00","Brand New Sunrise","160","-1","160","","","Brand New Sunrise","","20","1500"
"","","2021-02-15 15:00:00","無比珍貴的日常","161","-1","161","","","無比珍貴的日常","","20","1000"
"","","2021-02-15 15:00:00","離別與決意","162","-1","162","","","離別與決意","","20","1000"
"","","2021-02-15 15:00:00","黑風之精靈","163","-1","163","","","黑風之精靈","","20","1000"
"","","2021-02-15 15:00:00","心的思念 ～心的思念～","164","-1","164","","","心的思念 ～心的思念～","","20","1500"
"","","2021-06-01 15:00:00","灰姑娘課程　璀璨的日子有著蘋果的滋味","165","-1","165","","","灰姑娘課程　璀璨的日子有著蘋果的滋味","","20","1000"
"","","2021-06-01 15:00:00","魔物的公主","166","-1","166","","","魔物的公主","","20","1000"
"","","2021-06-01 15:00:00","戀愛閃亮魔法☆彡","167","-1","167","","","戀愛閃亮魔法☆彡","","18","1500"
"","","2021-06-01 15:00:00","鋼鐵聖女與神聖學院的問題兒童","168","-1","168","","","鋼鐵聖女與神聖學院的問題兒童","","20","1000"
"","","2021-06-01 15:00:00","無名的藝術","169","-1","169","","","無名的藝術","","20","1000"
"","","2021-06-01 15:00:00","無敵DREAMING","170","-1","170","","","無敵DREAMING","","20","1500"
"","","2021-07-12 12:00:00","祈梨ＳＯＳ！！　踏上時空旅行的龍人族","171","-1","171","","","祈梨ＳＯＳ！！　踏上時空旅行的龍人族","","20","1000"
"","","2021-07-12 12:00:00","爆裂‧時間儀","172","-1","172","","","爆裂‧時間儀","","20","1000"
"","","2021-07-12 12:00:00","Seize The Day！","173","-1","173","","","Seize The Day！","","20","1500"
"","","2021-10-07 12:00:00","心電感應！碧與玩具朋友們","174","-1","174","","","心電感應！碧與玩具朋友們","","20","1000"
"","","2021-10-07 12:00:00","究極機械玩具王","175","-1","175","","","究極機械玩具王","","20","1000"
"","","2021-10-07 12:00:00","邊緣人的朋友進行曲","176","-1","176","","","邊緣人的朋友進行曲","","20","1500"
"","","2021-10-07 12:00:00","於飛舞的沙塵之中","177","-1","177","","","於飛舞的沙塵之中","","20","1000"
"","","2021-10-07 12:00:00","永不完結的夏日計畫　盛夏的雙人獨佔樂園","178","-1","178","","","永不完結的夏日計畫　盛夏的雙人獨佔樂園","","20","1000"
"","","2021-10-07 12:00:00","暑假作業","179","-1","179","","","暑假作業","","20","1000"
"","","2021-10-07 12:00:00","Only Only You","180","-1","180","","","Only Only You","","20","1500"
"","","2021-12-09 12:00:00","慈樂之音的夏日演唱會　Just a moment！","181","-1","181","","","慈樂之音的夏日演唱會　Just a moment！","","20","1000"
"","","2021-12-09 12:00:00","女王歌唱水母","182","-1","182","","","女王歌唱水母","","20","1000"
"","","2021-12-09 12:00:00","Just a Moment！","183","-1","183","","","Just a moment！","","20","1500"
"","","2021-12-09 12:00:00","Shining Future （Battle Arrange Ver.）","184","-1","184","","","Shining Future 戰鬥編曲版本","","20","1500"
"","","2021-12-09 12:00:00","大江戶的非法病歷　Dr.深月的診療室","185","-1","185","","","大江戶的非法病歷　Dr.深月的診療室","","20","1000"
"","","2021-12-09 12:00:00","基古魯博士","186","-1","186","","","基古魯博士","","20","1000"
"","","2021-12-09 12:00:00","Narcistration♡","187","-1","187","","","Narcistration♡","","20","1500"
"","","2021-12-17 16:00:00","軍團之戰","188","2109007","188","","","軍團之戰","","20","1000"
"","","2021-12-17 16:00:00","VS憤怒軍團　與阿澤爾德的戰鬥","189","2109007","189","","","VS憤怒軍團　與阿澤爾德的戰鬥","","20","1000"
"","","2021-12-17 16:00:00","VS憤怒軍團　與卡里莎的戰鬥","190","2109007","190","","","VS憤怒軍團　與卡里莎的戰鬥","","20","1000"
"","","2021-12-17 16:00:00","VS憤怒軍團　與贊恩的戰鬥","191","2109007","191","","","VS憤怒軍團　與贊恩的戰鬥","","20","1000"
"","","2021-12-17 16:00:00","VS憤怒軍團　與美空的戰鬥","192","2109007","192","","","VS憤怒軍團　與美空的戰鬥","","20","1000"
"","","2021-12-17 16:00:00","VS憤怒軍團　與蘭法的戰鬥","193","2109007","193","","","VS憤怒軍團　與蘭法的戰鬥","","20","1000"
"","","2021-12-09 12:00:00","萬聖節拯救隊大亂鬥！　捕獲毛茸茸大作戰","194","-1","194","","","萬聖節拯救隊大亂鬥！　捕獲毛茸茸大作戰","","20","1000"
"","","2021-12-09 12:00:00","哀暴小棉花糖","195","-1","195","","","哀暴小棉花糖","","20","1000"
"","","2021-12-09 12:00:00","Halloween Monster Jam ！！！","196","-1","196","","","Halloween Monster Jam ！！！","","20","1500"
"","","2022-01-25 12:00:00","魔法少女外傳　黑暗魔法★三人組！","197","-1","197","","","魔法少女外傳　魔法的★黑色魅力！","","20","1000"
"","","2022-01-25 12:00:00","反逆獸‧三重","198","-1","198","","","反逆獸‧三重","","20","1000"
"","","2022-01-25 12:00:00","GREEDY LOVE","199","-1","199","","","GREEDY LOVE","","20","1500"
"","","2021-12-15 15:00:00","聖誕布丁快樂！　飛舞的少女與飽含真心的點心","200","-1","200","","","聖誕布丁快樂！ 飛舞的少女與飽含真心的點心","","20","1000"
"","","2021-12-15 15:00:00","孤伶伶的聖誕夜妖精","201","-1","201","","","孤伶伶的聖誕夜妖精","","20","1000"
"","","2021-12-15 15:00:00","宮子廚房　通往究極之路","202","-1","202","","","宮子廚房 通往究極之路","","20","1000"
"","","2021-12-15 15:00:00","布丁‧聖‧代‧聖誕節來的！","203","-1","203","","","布丁聖代聖誕節來的","","20","1500"
"","","2022-01-15 15:00:00","新春美食回憶　雪菲的跑腿大作戰！","204","-1","204","","","新春美食回憶雪菲的跑腿大作戰","","20","1000"
"","","2022-01-15 15:00:00","邪牛神哞猛","205","-1","205","","","邪牛神哞猛","","20","1000"
"","","2022-01-15 15:00:00","Ice Wings","206","-1","206","","","Ice Wings","","20","1500"
"","","2022-02-15 15:00:00","尋找線索","207","-1","207","","","尋找線索","","20","1000"
"","","2022-02-15 15:00:00","到大家所度過的世界","208","-1","208","","","到大家所度過的世界","","20","1000"
"","","2022-02-15 15:00:00","超載力量","209","-1","209","","","超載力量","","20","1000"
"","","2022-02-15 15:00:00","Asymmetric World","210","-1","210","","","Asymmetric World","","20","1500"
"","","2022-02-15 15:00:00","大家的情感","211","-1","211","","","大家的情感","","20","1000"
"","","2022-03-15 15:00:00","Sweet Tiny Stage！ 新進女演員與小小淑女","212","-1","212","","","Sweet Tiny Stage！ 新進女演員與小小淑女","","20","1000"
"","","2022-03-15 15:00:00","仇鼠‧怒髮衝冠的啾二","213","-1","213","","","仇鼠‧怒髮衝冠的啾二","","20","1000"
"","","2022-03-15 15:00:00","Happy Anniv.特別版 蘭德索爾猜謎連結！","214","-1","214","","","Happy Anniv.特別版 蘭德索爾猜謎連結！","","20","1000"
"","","2022-03-15 15:00:00","Thinking Time！","215","-1","215","","","Thinking Time！","","20","1000"
"","","2022-03-15 15:00:00","聽得見音樂劇嗎？","216","-1","216","","","聽得見音樂劇嗎？","","20","1500"
"","","2022-03-15 15:00:00","Crossing Truth","217","2109012","217","","","Crossing Truth","","20","1500"
"","","2022-04-15 15:00:00","交出寶物！透明怪盜雙人組","218","-1","218","","","交出寶物！透明怪盜雙人組","","20","1000"
"","","2022-04-15 15:00:00","貪婪暴君‧賭場王","219","-1","219","","","貪婪暴君‧賭場王","","20","1000"
"","","2022-04-15 15:00:00","Secret Longing","220","-1","220","","","Secret Longing","","20","1500"
"","","2022-05-15 15:00:00"," Episode of Pirate　海盜島上被詛咒的遺寶","221","-1","221","","","海盜篇章　海盜島受詛咒的遺寶","","20","1000"
"","","2022-05-15 15:00:00","受解放的寶藏守護者","222","-1","222","","","受解放的寶藏守護者","","20","1000"
"","","2022-05-15 15:00:00","無敵海盜","223","-1","223","","","無敵海盜","","20","1500"
"","","2022-05-15 15:00:00","莊嚴的熱沙","224","-1","224","","","莊嚴的熱沙","","20","1000"
"","","2022-06-15 15:00:00","Enjoy＆Refresh！　天差地遠的女孩露營","225","-1","225","","","Enjoy＆Refresh！　天差地遠的女孩露營","","20","1000"
"","","2022-06-15 15:00:00","阿斯特賴亞牛肝菌","226","-1","226","","","阿斯特賴亞牛肝菌","","20","1000"
"","","2022-06-15 15:00:00","SAN！SHINE PARTY","227","-1","227","","","SAN！SHINE PARTY","","20","1500"
