22a3b093c293312053928668c478f3ef19652471adc4fa14816c472632a47cbc,4d766046f31fe0638b7842f57576b7d7116e02dc01826b918e0fdec4df416beb,5a77ea6dab3862d9bab522981ab1cc76ac6a1695d017bbbde3d0d356dad39741,430883df6cfec5f96dfdbbc179dbd93ba825d09098d02fa7a78c6df35c40a2ee,564be3efe61c76272a500c7963519db3c1f7f9c5b77cb904040fd8f18723cc5e,1022976653c71cfe96381d7d85e323d3ab5517d01d40897421fce87334b8dafa,6a3622604a617811c2fdc768d446a5e560ddda78a6987e000c2e5303de76fa71,13080f2d43cb86f4ce1168f08f6586b35707fa8e17447b3559c854c6d457d378,e9a26351da864507311e743d0ccb168a2f6aec41b307bc85d2024f717f781bb4,1e40105a45dd48b90e3fdc0ccfa914d3b6547e339d0fe88db47d453f0d147f69,afedd660fe5f92858e37b5562fe56cb39fd3b85f765ed2bd51decce4a23697f5,efb0610d99d0d23152a0ea7650e42d492a76e9d2d2a1b18b785150d50718cc0c,99daddc182a12cdf6848f75284472e0076649f5a6a071444fc3d28ac8d358726,50456d914de301a6ac1df7486f17938f2d45660aaf44cb3d74dfae2d4a7867fe
"601","2018/09/19 15:59:59","9011","10001","打倒25隻席茲（NORMAL、HARD共通）","71001029","105","0","2018/08/28 16:00:00","0","71001029","25","0","6008"
"601","2018/09/19 15:59:59","9011","10001","打倒30隻席茲（NORMAL、HARD共通）","71001030","105","0","2018/08/28 16:00:00","0","71001030","30","0","6008"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-1 (NORMAL)","71002001","102","0","2018/10/03 16:00:00","10002101","71002001","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-2 (NORMAL)","71002002","102","0","2018/10/03 16:00:00","10002102","71002002","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-3 (NORMAL)","71002003","102","0","2018/10/03 16:00:00","10002103","71002003","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-4 (NORMAL)","71002004","102","0","2018/10/03 16:00:00","10002104","71002004","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-5 (NORMAL)","71002005","102","0","2018/10/03 16:00:00","10002105","71002005","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-6 (NORMAL)","71002006","102","0","2018/10/03 16:00:00","10002106","71002006","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-7 (NORMAL)","71002007","102","0","2018/10/03 16:00:00","10002107","71002007","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-8 (NORMAL)","71002008","102","0","2018/10/03 16:00:00","10002108","71002008","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-9 (NORMAL)","71002009","102","0","2018/10/03 16:00:00","10002109","71002009","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-10 (NORMAL)","71002010","102","0","2018/10/03 16:00:00","10002110","71002010","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-11 (NORMAL)","71002011","102","0","2018/10/03 16:00:00","10002111","71002011","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-12 (NORMAL)","71002012","102","0","2018/10/03 16:00:00","10002112","71002012","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-13 (NORMAL)","71002013","102","0","2018/10/03 16:00:00","10002113","71002013","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-14 (NORMAL)","71002014","102","0","2018/10/03 16:00:00","10002114","71002014","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-15 (NORMAL)","71002015","102","0","2018/10/03 16:00:00","10002115","71002015","1","0","6004"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-1 (HARD)","71002016","103","0","2018/10/03 16:00:00","10002201","71002016","1","0","6005"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-2 (HARD)","71002017","103","0","2018/10/03 16:00:00","10002202","71002017","1","0","6005"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-3 (HARD)","71002018","103","0","2018/10/03 16:00:00","10002203","71002018","1","0","6005"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-4 (HARD)","71002019","103","0","2018/10/03 16:00:00","10002204","71002019","1","0","6005"
"601","2018/10/28 15:59:59","9003","10002","完成活動任務1-5 (HARD)","71002020","103","0","2018/10/03 16:00:00","10002205","71002020","1","0","6005"
"601","2018/10/28 15:59:59","9006","10002","將討伐證交換的獎賞一覽重置1次","71002021","104","0","2018/10/03 16:00:00","0","71002021","1","0","6002"
"601","2018/10/28 15:59:59","9006","10002","將討伐證交換的獎賞一覽重置2次","71002022","104","0","2018/10/03 16:00:00","0","71002022","2","0","6002"
"601","2018/10/28 15:59:59","9006","10002","將討伐證交換的獎賞一覽重置3次","71002023","104","0","2018/10/03 16:00:00","0","71002023","3","0","6002"
"601","2018/10/28 15:59:59","9006","10002","將討伐證交換的獎賞一覽重置4次","71002024","104","0","2018/10/03 16:00:00","0","71002024","4","0","6002"
"601","2018/10/28 15:59:59","9011","10002","打倒5隻阿爾瑪（NORMAL、HARD共通）","71002025","105","0","2018/10/03 16:00:00","0","71002025","5","0","6008"
"601","2018/10/28 15:59:59","9011","10002","打倒10隻阿爾瑪（NORMAL、HARD共通）","71002026","105","0","2018/10/03 16:00:00","0","71002026","10","0","6008"
"601","2018/10/28 15:59:59","9011","10002","打倒15隻阿爾瑪（NORMAL、HARD共通）","71002027","105","0","2018/10/03 16:00:00","0","71002027","15","0","6008"
"601","2018/10/28 15:59:59","9011","10002","打倒20隻阿爾瑪（NORMAL、HARD共通）","71002028","105","0","2018/10/03 16:00:00","0","71002028","20","0","6008"
"601","2018/10/28 15:59:59","9011","10002","打倒25隻阿爾瑪（NORMAL、HARD共通）","71002029","105","0","2018/10/03 16:00:00","0","71002029","25","0","6008"
"601","2018/10/28 15:59:59","9011","10002","打倒30隻阿爾瑪（NORMAL、HARD共通）","71002030","105","0","2018/10/03 16:00:00","0","71002030","30","0","6008"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-1 (NORMAL)","71003001","102","0","2018/11/01 15:59:59","10003101","71003001","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-2 (NORMAL)","71003002","102","0","2018/11/01 15:59:59","10003102","71003002","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-3 (NORMAL)","71003003","102","0","2018/11/01 15:59:59","10003103","71003003","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-4 (NORMAL)","71003004","102","0","2018/11/01 15:59:59","10003104","71003004","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-5 (NORMAL)","71003005","102","0","2018/11/01 15:59:59","10003105","71003005","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-6 (NORMAL)","71003006","102","0","2018/11/01 15:59:59","10003106","71003006","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-7 (NORMAL)","71003007","102","0","2018/11/01 15:59:59","10003107","71003007","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-8 (NORMAL)","71003008","102","0","2018/11/01 15:59:59","10003108","71003008","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-9 (NORMAL)","71003009","102","0","2018/11/01 15:59:59","10003109","71003009","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-10 (NORMAL)","71003010","102","0","2018/11/01 15:59:59","10003110","71003010","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-11 (NORMAL)","71003011","102","0","2018/11/01 15:59:59","10003111","71003011","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-12 (NORMAL)","71003012","102","0","2018/11/01 15:59:59","10003112","71003012","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-13 (NORMAL)","71003013","102","0","2018/11/01 15:59:59","10003113","71003013","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-14 (NORMAL)","71003014","102","0","2018/11/01 15:59:59","10003114","71003014","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-15 (NORMAL)","71003015","102","0","2018/11/01 15:59:59","10003115","71003015","1","0","6004"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-1 (HARD)","71003016","103","0","2018/11/01 15:59:59","10003201","71003016","1","0","6005"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-2 (HARD)","71003017","103","0","2018/11/01 15:59:59","10003202","71003017","1","0","6005"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-3 (HARD)","71003018","103","0","2018/11/01 15:59:59","10003203","71003018","1","0","6005"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-4 (HARD)","71003019","103","0","2018/11/01 15:59:59","10003204","71003019","1","0","6005"
"601","2018/11/25 15:59:59","9003","10003","完成活動任務1-5 (HARD)","71003020","103","0","2018/11/01 15:59:59","10003205","71003020","1","0","6005"
"601","2018/11/25 15:59:59","9006","10003","將討伐證交換的獎賞一覽重置1次","71003021","104","0","2018/11/01 15:59:59","0","71003021","1","0","6002"
"601","2018/11/25 15:59:59","9006","10003","將討伐證交換的獎賞一覽重置2次","71003022","104","0","2018/11/01 15:59:59","0","71003022","2","0","6002"
"601","2018/11/25 15:59:59","9006","10003","將討伐證交換的獎賞一覽重置3次","71003023","104","0","2018/11/01 15:59:59","0","71003023","3","0","6002"
"601","2018/11/25 15:59:59","9006","10003","將討伐證交換的獎賞一覽重置4次","71003024","104","0","2018/11/01 15:59:59","0","71003024","4","0","6002"
"601","2018/11/25 15:59:59","9011","10003","打倒5隻食屍巨狼（NORMAL、HARD共通）","71003025","105","0","2018/11/01 15:59:59","0","71003025","5","0","6008"
"601","2018/11/25 15:59:59","9011","10003","打倒10隻食屍巨狼（NORMAL、HARD共通）","71003026","105","0","2018/11/01 15:59:59","0","71003026","10","0","6008"
"601","2018/11/25 15:59:59","9011","10003","打倒15隻食屍巨狼（NORMAL、HARD共通）","71003027","105","0","2018/11/01 15:59:59","0","71003027","15","0","6008"
"601","2018/11/25 15:59:59","9011","10003","打倒20隻食屍巨狼（NORMAL、HARD共通）","71003028","105","0","2018/11/01 15:59:59","0","71003028","20","0","6008"
"601","2018/11/25 15:59:59","9011","10003","打倒25隻食屍巨狼（NORMAL、HARD共通）","71003029","105","0","2018/11/01 15:59:59","0","71003029","25","0","6008"
"601","2018/11/25 15:59:59","9011","10003","打倒30隻食屍巨狼（NORMAL、HARD共通）","71003030","105","0","2018/11/01 15:59:59","0","71003030","30","0","6008"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-1 (NORMAL)","71004001","102","0","2018/12/01 16:00:00","10004101","71004001","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-2 (NORMAL)","71004002","102","0","2018/12/01 16:00:00","10004102","71004002","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-3 (NORMAL)","71004003","102","0","2018/12/01 16:00:00","10004103","71004003","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-4 (NORMAL)","71004004","102","0","2018/12/01 16:00:00","10004104","71004004","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-5 (NORMAL)","71004005","102","0","2018/12/01 16:00:00","10004105","71004005","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-6 (NORMAL)","71004006","102","0","2018/12/01 16:00:00","10004106","71004006","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-7 (NORMAL)","71004007","102","0","2018/12/01 16:00:00","10004107","71004007","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-8 (NORMAL)","71004008","102","0","2018/12/01 16:00:00","10004108","71004008","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-9 (NORMAL)","71004009","102","0","2018/12/01 16:00:00","10004109","71004009","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-10 (NORMAL)","71004010","102","0","2018/12/01 16:00:00","10004110","71004010","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-11 (NORMAL)","71004011","102","0","2018/12/01 16:00:00","10004111","71004011","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-12 (NORMAL)","71004012","102","0","2018/12/01 16:00:00","10004112","71004012","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-13 (NORMAL)","71004013","102","0","2018/12/01 16:00:00","10004113","71004013","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-14 (NORMAL)","71004014","102","0","2018/12/01 16:00:00","10004114","71004014","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-15 (NORMAL)","71004015","102","0","2018/12/01 16:00:00","10004115","71004015","1","0","6004"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-1 (HARD)","71004016","103","0","2018/12/01 16:00:00","10004201","71004016","1","0","6005"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-2 (HARD)","71004017","103","0","2018/12/01 16:00:00","10004202","71004017","1","0","6005"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-3 (HARD)","71004018","103","0","2018/12/01 16:00:00","10004203","71004018","1","0","6005"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-4 (HARD)","71004019","103","0","2018/12/01 16:00:00","10004204","71004019","1","0","6005"
"601","2018/12/24 15:59:59","9003","10004","完成活動任務1-5 (HARD)","71004020","103","0","2018/12/01 16:00:00","10004205","71004020","1","0","6005"
"601","2018/12/24 15:59:59","9006","10004","將討伐證交換的獎賞一覽重置1次","71004021","104","0","2018/12/01 16:00:00","0","71004021","1","0","6002"
"601","2018/12/24 15:59:59","9006","10004","將討伐證交換的獎賞一覽重置2次","71004022","104","0","2018/12/01 16:00:00","0","71004022","2","0","6002"
"601","2018/12/24 15:59:59","9006","10004","將討伐證交換的獎賞一覽重置3次","71004023","104","0","2018/12/01 16:00:00","0","71004023","3","0","6002"
"601","2018/12/24 15:59:59","9006","10004","將討伐證交換的獎賞一覽重置4次","71004024","104","0","2018/12/01 16:00:00","0","71004024","4","0","6002"
"601","2018/12/24 15:59:59","9011","10004","打倒5隻天塔帕斯（全難度共通）","71004025","105","0","2018/12/01 16:00:00","0","71004025","5","0","6008"
"601","2018/12/24 15:59:59","9011","10004","打倒10隻天塔帕斯（全難度共通）","71004026","105","0","2018/12/01 16:00:00","0","71004026","10","0","6008"
"601","2018/12/24 15:59:59","9011","10004","打倒15隻天塔帕斯（全難度共通）","71004027","105","0","2018/12/01 16:00:00","0","71004027","15","0","6008"
"601","2018/12/24 15:59:59","9011","10004","打倒20隻天塔帕斯（全難度共通）","71004028","105","0","2018/12/01 16:00:00","0","71004028","20","0","6008"
"601","2018/12/24 15:59:59","9011","10004","打倒25隻天塔帕斯（全難度共通）","71004029","105","0","2018/12/01 16:00:00","0","71004029","25","0","6008"
"601","2018/12/24 15:59:59","9011","10004","打倒30隻天塔帕斯（全難度共通）","71004030","105","0","2018/12/01 16:00:00","0","71004030","30","0","6008"
"601","2018/12/24 15:59:59","9001","10004","打倒1隻天塔帕斯(VERY HARD限定)","71004031","106","0","2018/12/01 16:00:00","610004301","71004031","1","0","6010"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-1 (NORMAL)","71005001","102","0","2019/01/03 16:00:00","10005101","71005001","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-2 (NORMAL)","71005002","102","0","2019/01/03 16:00:00","10005102","71005002","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-3 (NORMAL)","71005003","102","0","2019/01/03 16:00:00","10005103","71005003","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-4 (NORMAL)","71005004","102","0","2019/01/03 16:00:00","10005104","71005004","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-5 (NORMAL)","71005005","102","0","2019/01/03 16:00:00","10005105","71005005","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-6 (NORMAL)","71005006","102","0","2019/01/03 16:00:00","10005106","71005006","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-7 (NORMAL)","71005007","102","0","2019/01/03 16:00:00","10005107","71005007","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-8 (NORMAL)","71005008","102","0","2019/01/03 16:00:00","10005108","71005008","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-9 (NORMAL)","71005009","102","0","2019/01/03 16:00:00","10005109","71005009","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-10 (NORMAL)","71005010","102","0","2019/01/03 16:00:00","10005110","71005010","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-11 (NORMAL)","71005011","102","0","2019/01/03 16:00:00","10005111","71005011","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-12 (NORMAL)","71005012","102","0","2019/01/03 16:00:00","10005112","71005012","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-13 (NORMAL)","71005013","102","0","2019/01/03 16:00:00","10005113","71005013","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-14 (NORMAL)","71005014","102","0","2019/01/03 16:00:00","10005114","71005014","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-15 (NORMAL)","71005015","102","0","2019/01/03 16:00:00","10005115","71005015","1","0","6004"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-1 (HARD)","71005016","103","0","2019/01/03 16:00:00","10005201","71005016","1","0","6005"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-2 (HARD)","71005017","103","0","2019/01/03 16:00:00","10005202","71005017","1","0","6005"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-3 (HARD)","71005018","103","0","2019/01/03 16:00:00","10005203","71005018","1","0","6005"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-4 (HARD)","71005019","103","0","2019/01/03 16:00:00","10005204","71005019","1","0","6005"
"601","2019/01/25 15:59:59","9003","10005","完成活動任務1-5 (HARD)","71005020","103","0","2019/01/03 16:00:00","10005205","71005020","1","0","6005"
"601","2019/01/25 15:59:59","9006","10005","將討伐證交換的獎賞一覽重置1次","71005021","104","0","2019/01/03 16:00:00","0","71005021","1","0","6002"
"601","2019/01/25 15:59:59","9006","10005","將討伐證交換的獎賞一覽重置2次","71005022","104","0","2019/01/03 16:00:00","0","71005022","2","0","6002"
"601","2019/01/25 15:59:59","9006","10005","將討伐證交換的獎賞一覽重置3次","71005023","104","0","2019/01/03 16:00:00","0","71005023","3","0","6002"
"601","2019/01/25 15:59:59","9006","10005","將討伐證交換的獎賞一覽重置4次","71005024","104","0","2019/01/03 16:00:00","0","71005024","4","0","6002"
"601","2019/01/25 15:59:59","9011","10005","打倒5隻島鯨（全難度共通）","71005025","105","0","2019/01/03 16:00:00","0","71005025","5","0","6008"
"601","2019/01/25 15:59:59","9011","10005","打倒10隻島鯨（全難度共通）","71005026","105","0","2019/01/03 16:00:00","0","71005026","10","0","6008"
"601","2019/01/25 15:59:59","9011","10005","打倒15隻島鯨（全難度共通）","71005027","105","0","2019/01/03 16:00:00","0","71005027","15","0","6008"
"601","2019/01/25 15:59:59","9011","10005","打倒20隻島鯨（全難度共通）","71005028","105","0","2019/01/03 16:00:00","0","71005028","20","0","6008"
"601","2019/01/25 15:59:59","9011","10005","打倒25隻島鯨（全難度共通）","71005029","105","0","2019/01/03 16:00:00","0","71005029","25","0","6008"
"601","2019/01/25 15:59:59","9011","10005","打倒30隻島鯨（全難度共通）","71005030","105","0","2019/01/03 16:00:00","0","71005030","30","0","6008"
"601","2019/01/25 15:59:59","9001","10005","打倒1隻島鯨(VERY HARD限定)","71005031","106","0","2019/01/03 16:00:00","610005301","71005031","1","0","6010"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-1 (NORMAL)","71006001","102","0","2019/02/01 12:00:00","10006101","71006001","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-2 (NORMAL)","71006002","102","0","2019/02/01 12:00:00","10006102","71006002","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-3 (NORMAL)","71006003","102","0","2019/02/01 12:00:00","10006103","71006003","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-4 (NORMAL)","71006004","102","0","2019/02/01 12:00:00","10006104","71006004","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-5 (NORMAL)","71006005","102","0","2019/02/01 12:00:00","10006105","71006005","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-6 (NORMAL)","71006006","102","0","2019/02/01 12:00:00","10006106","71006006","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-7 (NORMAL)","71006007","102","0","2019/02/01 12:00:00","10006107","71006007","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-8 (NORMAL)","71006008","102","0","2019/02/01 12:00:00","10006108","71006008","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-9 (NORMAL)","71006009","102","0","2019/02/01 12:00:00","10006109","71006009","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-10 (NORMAL)","71006010","102","0","2019/02/01 12:00:00","10006110","71006010","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-11 (NORMAL)","71006011","102","0","2019/02/01 12:00:00","10006111","71006011","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-12 (NORMAL)","71006012","102","0","2019/02/01 12:00:00","10006112","71006012","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-13 (NORMAL)","71006013","102","0","2019/02/01 12:00:00","10006113","71006013","1","0","6004"
"601","2019/02/22 15:59:59","9003","10006","完成活動任務1-14 (NORMAL)","71006014","102","0","2019/02/01 12:00:00","10006114","71006014","1","0","6004"
