376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9,667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e
"2","3402","0","3421","0","0","0","510000","25021","280"
"2","3403","0","3431","0","0","0","510000","25021","280"
"2","3404","0","3441","0","0","0","510000","25021","280"
"2","3405","0","3451","0","0","0","510000","25021","280"
"2","3501","0","3511","0","0","0","510000","25021","280"
"2","3502","0","3521","0","0","0","510000","25021","280"
"2","3503","0","3531","0","0","0","510000","25021","280"
"2","3504","0","3541","0","0","0","510000","25021","280"
"2","3505","0","3551","0","0","0","510000","25021","280"
"2","3601","0","3611","0","0","0","510000","25021","280"
"2","3602","0","3621","0","0","0","510000","25021","280"
"2","3603","0","3631","0","0","0","510000","25021","280"
"2","3604","0","3641","0","0","0","510000","25021","280"
"2","3605","0","3651","0","0","0","510000","25021","280"
"2","3701","0","3711","0","0","0","510000","25021","280"
"2","3702","0","3721","0","0","0","510000","25021","280"
"2","3703","0","3731","0","0","0","510000","25021","280"
"2","3704","0","3741","0","0","0","510000","25021","280"
"2","3705","0","3751","0","0","0","510000","25021","280"
"2","3801","0","3811","0","0","0","510000","25021","280"
"2","3802","0","3821","0","0","0","510000","25021","280"
"2","3803","0","3831","0","0","0","510000","25021","280"
"2","3804","0","3841","0","0","0","510000","25021","280"
"2","3805","0","3851","0","0","0","510000","25021","280"
"2","3901","0","3911","0","0","0","510000","25021","280"
"2","3902","0","3921","0","0","0","510000","25021","280"
"2","3903","0","3931","0","0","0","510000","25021","280"
"2","3904","0","3941","0","0","0","510000","25021","280"
"2","3905","0","3951","0","0","0","510000","25021","280"
"2","4001","0","4011","0","0","0","510000","25021","280"
"2","4002","0","4021","0","0","0","510000","25021","280"
"2","4003","0","4031","0","0","0","510000","25021","280"
"2","4004","0","4041","0","0","0","510000","25021","280"
"2","4005","0","4051","0","0","0","510000","25021","280"
"2","4101","0","4111","0","0","0","510000","25021","280"
"2","4102","0","4121","0","0","0","510000","25021","280"
"2","4103","0","4131","0","0","0","510000","25021","280"
"2","4104","0","4141","0","0","0","510000","25021","280"
"2","4105","0","4151","0","0","0","510000","25021","280"
"2","4201","0","4211","0","0","0","510000","25021","280"
"2","4202","0","4221","0","0","0","510000","25021","280"
"2","4203","0","4231","0","0","0","510000","25021","280"
"2","4204","0","4241","0","0","0","510000","25021","280"
"2","4205","0","4251","0","0","0","510000","25021","280"
"2","4301","0","4311","0","0","0","510000","25021","280"
"2","4302","0","4321","0","0","0","510000","25021","280"
"2","4303","0","4331","0","0","0","510000","25021","280"
"2","4304","0","4341","0","0","0","510000","25021","280"
"2","4305","0","4351","0","0","0","510000","25021","280"
"2","4401","0","4411","0","0","0","510000","25021","280"
"2","4402","0","4421","0","0","0","510000","25021","280"
"2","4403","0","4431","0","0","0","510000","25021","280"
"2","4404","0","4441","0","0","0","510000","25021","280"
"2","4405","0","4451","0","0","0","510000","25021","280"
"2","4501","0","4511","0","0","0","510000","25021","280"
"2","4502","0","4521","0","0","0","510000","25021","280"
"2","4503","0","4531","0","0","0","510000","25021","280"
"2","4504","0","4541","0","0","0","510000","25021","280"
"2","4505","0","4551","0","0","0","510000","25021","280"
"2","4601","0","4611","0","0","0","510000","25021","280"
"2","4602","0","4621","0","0","0","510000","25021","280"
"2","4603","0","4631","0","0","0","510000","25021","280"
"2","4604","0","4641","0","0","0","510000","25021","280"
"2","4605","0","4651","0","0","0","510000","25021","280"
"2","4701","0","4711","0","0","0","510000","25021","280"
"2","4702","0","4721","0","0","0","510000","25021","280"
"2","4703","0","4731","0","0","0","510000","25021","280"
"2","4704","0","4741","0","0","0","510000","25021","280"
"2","4705","0","4751","0","0","0","510000","25021","280"
"2","4801","0","4811","0","0","0","510000","25021","280"
"2","4802","0","4821","0","0","0","510000","25021","280"
"2","4803","0","4831","0","0","0","510000","25021","280"
"2","4804","0","4841","0","0","0","510000","25021","280"
"2","4805","0","4851","0","0","0","510000","25021","280"
"2","4901","0","4911","0","0","0","510000","25021","280"
"2","4902","0","4921","0","0","0","510000","25021","280"
"2","4903","0","4931","0","0","0","510000","25021","280"
"2","4904","0","4941","0","0","0","510000","25021","280"
"2","4905","0","4951","0","0","0","510000","25021","280"
"2","5001","0","5011","0","0","0","510000","25021","280"
"2","5002","0","5021","0","0","0","510000","25021","280"
"2","5003","0","5031","0","0","0","510000","25021","280"
"2","5004","0","5041","0","0","0","510000","25021","280"
"2","5005","0","5051","0","0","0","510000","25021","280"
"2","5101","0","5111","0","0","0","510000","25021","280"
"2","5102","0","5121","0","0","0","510000","25021","280"
"2","5103","0","5131","0","0","0","510000","25021","280"
"2","5104","0","5141","0","0","0","510000","25021","280"
"2","5105","0","5151","0","0","0","510000","25021","280"
"2","5201","0","5211","0","0","0","510000","25021","280"
"2","5202","0","5221","0","0","0","510000","25021","280"
"2","5203","0","5231","0","0","0","510000","25021","280"
"2","5204","0","5241","0","0","0","510000","25021","280"
"2","5205","0","5251","0","0","0","510000","25021","280"
"2","5301","0","5311","0","0","0","510000","25021","280"
"2","5302","0","5321","0","0","0","510000","25021","280"
"2","5303","0","5331","0","0","0","510000","25021","280"
"2","5304","0","5341","0","0","0","510000","25021","280"
"2","5305","0","5351","0","0","0","510000","25021","280"
"2","5401","0","5411","0","0","0","520000","25021","640"
"2","5402","0","5421","0","0","0","520000","25021","640"
"2","5403","0","5431","0","0","0","520000","25021","640"
"2","5501","0","5511","0","0","0","520000","25021","380"
"2","5502","0","5521","0","0","0","520000","25021","380"
"2","5503","0","5531","0","0","0","520000","25021","380"
"2","5504","0","5541","0","0","0","520000","25021","380"
"2","5505","0","5551","0","0","0","520000","25021","380"
"2","5601","0","5611","0","0","0","520000","25021","950"
"2","5602","0","5621","0","0","0","520000","25021","950"
"2","5701","0","5711","0","0","0","520000","25021","380"
"2","5702","0","5721","0","0","0","520000","25021","380"
"2","5703","0","5731","0","0","0","520000","25021","380"
"2","5704","0","5741","0","0","0","520000","25021","380"
"2","5705","0","5751","0","0","0","520000","25021","380"
"2","5801","0","5811","0","0","0","520000","25021","380"
"2","5802","0","5821","0","0","0","520000","25021","380"
"2","5803","0","5831","0","0","0","520000","25021","380"
"2","5804","0","5841","0","0","0","520000","25021","380"
"2","5805","0","5851","0","0","0","520000","25021","380"
"2","5901","0","5911","0","0","0","520000","25021","380"
"2","5902","0","5921","0","0","0","520000","25021","380"
"2","5903","0","5931","0","0","0","520000","25021","380"
"2","5904","0","5941","0","0","0","520000","25021","380"
"2","5905","0","5951","0","0","0","520000","25021","380"
"2","6001","0","6011","0","0","0","520000","25021","950"
"2","6002","0","6021","0","0","0","520000","25021","950"
"2","6101","0","6111","0","0","0","520000","25021","380"
"2","6102","0","6121","0","0","0","520000","25021","380"
"2","6103","0","6131","0","0","0","520000","25021","380"
"2","6104","0","6141","0","0","0","520000","25021","380"
"2","6105","0","6151","0","0","0","520000","25021","380"
"2","6201","0","6211","0","0","0","520000","25021","380"
"2","6202","0","6221","0","0","0","520000","25021","380"
"2","6203","0","6231","0","0","0","520000","25021","380"
"2","6204","0","6241","0","0","0","520000","25021","380"
"2","6205","0","6251","0","0","0","520000","25021","380"
"2","6301","0","6311","0","0","0","520000","25021","380"
"2","6302","0","6321","0","0","0","520000","25021","380"
"2","6303","0","6331","0","0","0","520000","25021","380"
"2","6304","0","6341","0","0","0","520000","25021","380"
"2","6305","0","6351","0","0","0","520000","25021","380"
"2","6401","0","6411","0","0","0","520000","25021","380"
"2","6402","0","6421","0","0","0","520000","25021","380"
"2","6403","0","6431","0","0","0","520000","25021","380"
"2","6404","0","6441","0","0","0","520000","25021","380"
"2","6405","0","6451","0","0","0","520000","25021","380"
"2","6501","0","6511","0","0","0","520000","25021","380"
"2","6502","0","6521","0","0","0","520000","25021","380"
"2","6503","0","6531","0","0","0","520000","25021","380"
"2","6504","0","6541","0","0","0","520000","25021","380"
"2","6505","0","6551","0","0","0","520000","25021","380"
"2","6601","0","6611","0","0","0","520000","25021","1900"
"2","6701","0","6711","0","0","0","520000","25021","380"
"2","6702","0","6721","0","0","0","520000","25021","380"
"2","6703","0","6731","0","0","0","520000","25021","380"
"2","6704","0","6741","0","0","0","520000","25021","380"
"2","6705","0","6751","0","0","0","520000","25021","380"
"2","6801","0","6811","0","0","0","520000","25021","380"
"2","6802","0","6821","0","0","0","520000","25021","380"
"2","6803","0","6831","0","0","0","520000","25021","380"
"2","6804","0","6841","0","0","0","520000","25021","380"
"2","6805","0","6851","0","0","0","520000","25021","380"
"2","6901","0","6911","0","0","0","520000","25021","380"
"2","6902","0","6921","0","0","0","520000","25021","380"
"2","6903","0","6931","0","0","0","520000","25021","380"
"2","6904","0","6941","0","0","0","520000","25021","380"
"2","6905","0","6951","0","0","0","520000","25021","380"
"2","7001","0","7011","0","0","0","520000","25021","380"
"2","7002","0","7021","0","0","0","520000","25021","380"
"2","7003","0","7031","0","0","0","520000","25021","380"
"2","7004","0","7041","0","0","0","520000","25021","380"
"2","7005","0","7051","0","0","0","520000","25021","380"
"2","7101","0","7111","0","0","0","520000","25021","380"
"2","7102","0","7121","0","0","0","520000","25021","380"
"2","7103","0","7131","0","0","0","520000","25021","380"
"2","7104","0","7141","0","0","0","520000","25021","380"
"2","7105","0","7151","0","0","0","520000","25021","380"
"2","7201","0","7211","0","0","0","520000","25021","1900"
"2","7301","0","7311","0","0","0","520000","25021","380"
"2","7302","0","7321","0","0","0","520000","25021","380"
"2","7303","0","7331","0","0","0","520000","25021","380"
"2","7304","0","7341","0","0","0","520000","25021","380"
"2","7305","0","7351","0","0","0","520000","25021","380"
"2","7401","0","7411","0","0","0","520000","25021","380"
"2","7402","0","7421","0","0","0","520000","25021","380"
"2","7403","0","7431","0","0","0","520000","25021","380"
"2","7404","0","7441","0","0","0","520000","25021","380"
"2","7405","0","7451","0","0","0","520000","25021","380"
"2","7501","0","7511","0","0","0","520000","25021","380"
"2","7502","0","7521","0","0","0","520000","25021","380"
"2","7503","0","7531","0","0","0","520000","25021","380"
"2","7504","0","7541","0","0","0","520000","25021","380"
"2","7505","0","7551","0","0","0","520000","25021","380"
"2","7601","0","7611","0","0","0","520000","25021","380"
"2","7602","0","7621","0","0","0","520000","25021","380"
"2","7603","0","7631","0","0","0","520000","25021","380"
"2","7604","0","7641","0","0","0","520000","25021","380"
"2","7605","0","7651","0","0","0","520000","25021","380"
"2","7701","0","7711","0","0","0","520000","25021","1900"
"2","7801","0","7811","0","0","0","520000","25021","950"
"2","7802","0","7821","0","0","0","520000","25021","950"
"2","7901","0","7911","0","0","0","520000","25021","380"
"2","7902","0","7921","0","0","0","520000","25021","380"
"2","7903","0","7931","0","0","0","520000","25021","380"
"2","7904","0","7941","0","0","0","520000","25021","380"
"2","7905","0","7951","0","0","0","520000","25021","380"
"2","8001","0","8011","0","0","0","520000","25021","380"
"2","8002","0","8021","0","0","0","520000","25021","380"
"2","8003","0","8031","0","0","0","520000","25021","380"
"2","8004","0","8041","0","0","0","520000","25021","380"
"2","8005","0","8051","0","0","0","520000","25021","380"
"2","8101","0","8111","0","0","0","520000","25021","380"
"2","8102","0","8121","0","0","0","520000","25021","380"
"2","8103","0","8131","0","0","0","520000","25021","380"
"2","8104","0","8141","0","0","0","520000","25021","380"
"2","8105","0","8151","0","0","0","520000","25021","380"
"2","8201","0","8211","0","0","0","530000","25021","460"
"2","8202","0","8221","0","0","0","530000","25021","460"
"2","8203","0","8231","0","0","0","530000","25021","460"
"2","8204","0","8241","0","0","0","530000","25021","460"
"2","8205","0","8251","0","0","0","530000","25021","460"
"2","8301","0","8311","0","0","0","530000","25021","460"
"2","8302","0","8321","0","0","0","530000","25021","460"
"2","8303","0","8331","0","0","0","530000","25021","460"
"2","8304","0","8341","0","0","0","530000","25021","460"
"2","8305","0","8351","0","0","0","530000","25021","460"
"2","8401","0","8411","0","0","0","530000","25021","460"
"2","8402","0","8421","0","0","0","530000","25021","460"
"2","8403","0","8431","0","0","0","530000","25021","460"
"2","8404","0","8441","0","0","0","530000","25021","460"
"2","8405","0","8451","0","0","0","530000","25021","460"
"2","8501","0","8511","0","0","0","530000","25021","460"
"2","8502","0","8521","0","0","0","530000","25021","460"
"2","8503","0","8531","0","0","0","530000","25021","460"
"2","8504","0","8541","0","0","0","530000","25021","460"
"2","8505","0","8551","0","0","0","530000","25021","460"
"2","8601","0","8611","0","0","0","530000","25021","460"
"2","8602","0","8621","0","0","0","530000","25021","460"
"2","8603","0","8631","0","0","0","530000","25021","460"
"2","8604","0","8641","0","0","0","530000","25021","460"
"2","8605","0","8651","0","0","0","530000","25021","460"
"2","8701","0","8711","0","0","0","530000","25021","460"
"2","8702","0","8721","0","0","0","530000","25021","460"
"2","8703","0","8731","0","0","0","530000","25021","460"
"2","8704","0","8741","0","0","0","530000","25021","460"
"2","8705","0","8751","0","0","0","530000","25021","460"
"2","8801","0","8811","0","0","0","530000","25021","460"
"2","8802","0","8821","0","0","0","530000","25021","460"
"2","8803","0","8831","0","0","0","530000","25021","460"
"2","8804","0","8841","0","0","0","530000","25021","460"
"2","8805","0","8851","0","0","0","530000","25021","460"
"2","8901","0","8911","0","0","0","530000","25021","460"
"2","8902","0","8921","0","0","0","530000","25021","460"
"2","8903","0","8931","0","0","0","530000","25021","460"
"2","8904","0","8941","0","0","0","530000","25021","460"
"2","8905","0","8951","0","0","0","530000","25021","460"
"2","9001","0","9011","0","0","0","530000","25021","460"
"2","9002","0","9021","0","0","0","530000","25021","460"
"2","9003","0","9031","0","0","0","530000","25021","460"
"2","9004","0","9041","0","0","0","530000","25021","460"
"2","9005","0","9051","0","0","0","530000","25021","460"
"2","9101","0","9111","0","0","0","530000","25021","460"
"2","9102","0","9121","0","0","0","530000","25021","460"
"2","9103","0","9131","0","0","0","530000","25021","460"
"2","9104","0","9141","0","0","0","530000","25021","460"
"2","9105","0","9151","0","0","0","530000","25021","460"
"2","9201","0","9211","0","0","0","530000","25021","460"
"2","9202","0","9221","0","0","0","530000","25021","460"
"2","9203","0","9231","0","0","0","530000","25021","460"
"2","9204","0","9241","0","0","0","530000","25021","460"
"2","9205","0","9251","0","0","0","530000","25021","460"
"2","9301","0","9311","0","0","0","530000","25021","460"
"2","9302","0","9321","0","0","0","530000","25021","460"
"2","9303","0","9331","0","0","0","530000","25021","460"
"2","9304","0","9341","0","0","0","530000","25021","460"
"2","9305","0","9351","0","0","0","530000","25021","460"
"2","9401","0","9411","0","0","0","530000","25021","460"
"2","9402","0","9421","0","0","0","530000","25021","460"
"2","9403","0","9431","0","0","0","530000","25021","460"
"2","9404","0","9441","0","0","0","530000","25021","460"
"2","9405","0","9451","0","0","0","530000","25021","460"
"2","9501","0","9511","0","0","0","530000","25021","460"
"2","9502","0","9521","0","0","0","530000","25021","460"
"2","9503","0","9531","0","0","0","530000","25021","460"
"2","9504","0","9541","0","0","0","530000","25021","460"
"2","9505","0","9551","0","0","0","530000","25021","460"
"2","9601","0","9611","0","0","0","530000","25021","460"
"2","9602","0","9621","0","0","0","530000","25021","460"
"2","9603","0","9631","0","0","0","530000","25021","460"
"2","9604","0","9641","0","0","0","530000","25021","460"
"2","9605","0","9651","0","0","0","530000","25021","460"
"2","9701","0","9711","0","0","0","530000","25021","460"
"2","9702","0","9721","0","0","0","530000","25021","460"
"2","9703","0","9731","0","0","0","530000","25021","460"
"2","9704","0","9741","0","0","0","530000","25021","460"
"2","9705","0","9751","0","0","0","530000","25021","460"
"2","9801","0","9811","0","0","0","530000","25021","460"
"2","9802","0","9821","0","0","0","530000","25021","460"
"2","9803","0","9831","0","0","0","530000","25021","460"
"2","9804","0","9841","0","0","0","530000","25021","460"
"2","9805","0","9851","0","0","0","530000","25021","460"
"2","9901","0","9911","0","0","0","530000","25021","460"
"2","9902","0","9921","0","0","0","530000","25021","460"
"2","9903","0","9931","0","0","0","530000","25021","460"
"2","9904","0","9941","0","0","0","530000","25021","460"
"2","9905","0","9951","0","0","0","530000","25021","460"
"2","10001","0","10011","0","0","0","530000","25021","460"
"2","10002","0","10021","0","0","0","530000","25021","460"
"2","10003","0","10031","0","0","0","530000","25021","460"
"2","10004","0","10041","0","0","0","530000","25021","460"
"2","10005","0","10051","0","0","0","530000","25021","460"
"2","10101","0","10111","0","0","0","530000","25021","460"
"2","10102","0","10121","0","0","0","530000","25021","460"
"2","10103","0","10131","0","0","0","530000","25021","460"
"2","10104","0","10141","0","0","0","530000","25021","460"
"2","10105","0","10151","0","0","0","530000","25021","460"
"2","10201","0","10211","0","0","0","530000","25021","460"
"2","10202","0","10221","0","0","0","530000","25021","460"
"2","10203","0","10231","0","0","0","530000","25021","460"
"2","10204","0","10241","0","0","0","530000","25021","460"
"2","10205","0","10251","0","0","0","530000","25021","460"
"2","10301","0","10311","0","0","0","530000","25021","460"
"2","10302","0","10321","0","0","0","530000","25021","460"
"2","10303","0","10331","0","0","0","530000","25021","460"
"2","10304","0","10341","0","0","0","530000","25021","460"
"2","10305","0","10351","0","0","0","530000","25021","460"
"2","10401","0","10411","0","0","0","530000","25021","460"
"2","10402","0","10421","0","0","0","530000","25021","460"
"2","10403","0","10431","0","0","0","530000","25021","460"
"2","10404","0","10441","0","0","0","530000","25021","460"
"2","10405","0","10451","0","0","0","530000","25021","460"
"2","10501","0","10511","0","0","0","530000","25021","460"
"2","10502","0","10521","0","0","0","530000","25021","460"
"2","10503","0","10531","0","0","0","530000","25021","460"
"2","10504","0","10541","0","0","0","530000","25021","460"
"2","10505","0","10551","0","0","0","530000","25021","460"
"2","10601","0","10611","0","0","0","530000","25021","460"
"2","10602","0","10621","0","0","0","530000","25021","460"
"2","10603","0","10631","0","0","0","530000","25021","460"
"2","10604","0","10641","0","0","0","530000","25021","460"
"2","10605","0","10651","0","0","0","530000","25021","460"
"2","10701","0","10711","0","0","0","530000","25021","460"
"2","10702","0","10721","0","0","0","530000","25021","460"
"2","10703","0","10731","0","0","0","530000","25021","460"
"2","10704","0","10741","0","0","0","530000","25021","460"
"2","10705","0","10751","0","0","0","530000","25021","460"
"2","10801","0","10811","0","0","0","530000","25021","460"
"2","10802","0","10821","0","0","0","530000","25021","460"
"2","10803","0","10831","0","0","0","530000","25021","460"
"2","10804","0","10841","0","0","0","530000","25021","460"
"2","10805","0","10851","0","0","0","530000","25021","460"
"2","10901","0","10911","0","0","0","530000","25021","460"
"2","10902","0","10921","0","0","0","530000","25021","460"
"2","10903","0","10931","0","0","0","530000","25021","460"
"2","10904","0","10941","0","0","0","530000","25021","460"
"2","10905","0","10951","0","0","0","530000","25021","460"
"2","11001","0","11011","0","0","0","540000","25021","580"
"2","11002","0","11021","0","0","0","540000","25021","580"
"2","11003","0","11031","0","0","0","540000","25021","580"
"2","11004","0","11041","0","0","0","540000","25021","580"
"2","11005","0","11051","0","0","0","540000","25021","580"
"2","11101","0","11111","0","0","0","540000","25021","580"
"2","11102","0","11121","0","0","0","540000","25021","580"
"2","11103","0","11131","0","0","0","540000","25021","580"
