b9d80a70d21121b60592176da88b5154e1a935f7d5760fd913f7fd8c067ca3d2,ed8c15cbaf6f393307211cb7242d270ae0b06b10b14e53f0e54d8d7f10930ec6,072e381c9d4427b9118b51652b5a5bbba072cafda2d60a0c647a331c7d83adf8,52c2f54973e46b4d619dd07b96a96954351697dc6636cf7991b2b0c9a0707a88,89c45b96febd4772ba47c5bc095ca3e2fee2911bb6084054b85db8ee18a06560,915e52ec02ecdbaeff2c2835acfa629a926e09f67bb64feecb8adada3de1b9c0,a0dd67c4dfe8998bc3189d6ab887abbd6fc9d8d4cf765e51e47d8587a29b9769,0851d48a577d7b8b85921eff7cb8e6a8ea40458bbaf3ead7c02bed9ab3a5cc9b,2d7d6822ee9d6cbcfd35ecc4860769430671d73cc76938d2bb45d70c017e71d8,83f6c484ccbf5550e7b2f97e339e19b16f45b855abe48e0462bb49df145ad833,f0c8b9f2dc73524702d28ff14c0d3a64b6fb94ef194b2768ac0ec13fa16bb820,8e76bf61d0467dbaa3a27fce31850e7a3b51e8aad848e7b0679e242c41e91a02,85ae3667a3d091dfd9eb636fbe1e17dd97f4ad35ddb054801beb445859ddf629,e62a2c6cf47f51695cab6e500a043f2fbaded2867fcf41edf861c7b81149bbed,2a4dc75e849e8f002e6c879b59fbf3bdd84a35414689a640eee12f97006ed8f0,ada7f0de8ca9cb7face0416c5009f5d84e6e559e9f044c305cd295061afcb92a,d5d733266295be07bba64d5d9f56ba70057443c4892fb1b7db6839fe41f78a5d,959e1e78a9f6b40788750208a49d54757842482da4062f79c07d4c8d2847b7d2,5f757b1570ff13c5480af64a4b8b12e9ed652622d5bcf14c8df916df554f5e1f,d9fb60ad52267ef8bbfee1d11d9f1174db9cd926ab3f0c73fff607864a6309fc
"101030202","101000070","0","0","0","11003021","100","101030201","0","0","0","0","110030021","11999091","0","0","0","0","356","0"
"101030203","101000071","0","0","0","11003022","100","101030203","0","0","101030204","0","110030022","11999092","0","0","0","0","356","0"
"101030203","101000072","0","101030204","0","11003023","100","101030201","0","0","101030205","0","110030023","11999093","0","0","0","0","356","11999103"
"101030301","101000073","0","0","0","11003031","100","101030301","0","0","101030302","0","110030031","11999091","0","0","0","0","360","0"
"101030301","101000074","0","0","0","11003032","100","101030303","0","0","101030304","0","110030032","11999092","0","0","0","0","360","0"
"101030307","101000075","0","101030305","0","11003033","100","101030306","0","0","101030308","0","110030033","11999093","0","0","0","0","360","11999101"
"101030401","101000076","0","0","0","11003041","100","101030401","0","0","101030405","0","110030041","11999091","0","0","0","0","366","0"
"101030403","101000077","0","101030405","0","11003042","100","101030402","0","0","101030404","0","110030042","11999092","0","0","0","0","366","0"
"101030404","101000078","0","101030405","0","11003043","100","101030402","0","0","101030401","0","110030043","11999093","0","0","0","0","366","11999102"
"101030502","101000079","0","0","0","11003051","100","101030501","0","0","101030503","0","110030051","11999091","0","0","0","0","371","0"
"101030504","101000080","0","101030506","0","11003052","100","101030501","0","0","101030505","0","110030052","11999092","0","0","0","0","371","0"
"101030501","101000081","0","101030507","0","11003053","100","101030508","0","0","101030502","0","110030053","11999093","0","0","0","0","371","11999103"
"101030601","101000082","0","0","0","11003061","100","101030601","0","0","101030603","0","110030061","11999091","0","0","0","0","375","0"
"101030601","101000083","0","101030602","0","11003062","100","101030603","0","0","101030604","0","110030062","11999092","0","0","0","0","375","0"
"101030601","101000084","0","101030606","0","11003063","100","101030605","0","0","101030601","0","110030063","11999093","0","0","0","0","375","11999101"
"101030703","101000085","0","0","0","11003071","100","101030701","0","0","101030702","0","110030071","11999091","0","0","0","0","381","0"
"101030703","101000086","0","101030705","0","11003072","100","101030707","0","0","101030702","0","110030072","11999092","0","0","0","0","381","0"
"101030706","101000087","0","101030705","0","11003073","100","101030701","0","0","101030706","0","110030073","11999093","0","0","0","0","381","11999102"
"101030802","101000088","0","0","0","11003081","100","101030801","0","0","101030803","0","110030081","11999091","0","0","0","0","386","11003084"
"101030804","101000089","0","101030806","0","11003082","100","101030804","0","0","101030805","0","110030082","11999092","0","0","0","0","386","0"
"101030808","101000090","0","101030810","0","11003083","100","101030807","0","0","101030809","0","110030083","11999093","0","0","0","0","386","11999103"
"101030901","101000091","0","0","0","11003091","100","101030901","0","0","101030902","0","110030091","11999091","0","0","0","0","390","11003094"
"101030903","101000092","0","101030905","0","11003092","100","101030901","0","0","101030904","0","110030092","11999092","0","0","0","0","390","0"
"101030906","101000093","0","0","0","11003093","100","101030905","0","0","101030906","0","110030093","11999093","0","0","0","0","390","11999101"
"101031004","101000094","0","0","0","11003101","100","101031001","0","0","101031002","0","110030101","11999091","0","0","0","0","396","11003104"
"101031001","101000095","0","101031008","0","11003102","100","101031007","0","0","101031004","0","110030102","11999092","0","0","0","0","396","0"
"101031004","101000096","101031002","101031005","0","11003103","100","101031007","0","0","101031006","0","110030103","11999093","0","0","0","0","396","11999102"
"101031101","101000097","0","101031102","0","11003111","100","101031101","0","0","101031102","0","110030111","11999091","0","0","0","0","401","11003114"
"101031103","101000098","0","101031105","0","11003112","100","101031103","0","0","101031104","0","110030112","11999092","0","0","0","0","401","0"
"101031107","101000099","101031104","101031108","0","11003113","100","101031106","0","0","101031101","0","110030113","11999093","0","0","0","0","401","11999103"
"101031205","101000100","0","0","0","11003121","100","101031201","0","0","101031202","0","110030121","11999091","0","0","0","0","405","11999101"
"101031204","101000101","0","0","0","11003122","100","101031203","0","0","101031205","0","110030122","11999092","0","0","0","0","405","11990093"
"0","101000102","0","0","0","11003123","100","101031206","0","0","0","0","110030123","0","0","0","0","0","405","0"
"101040101","101000103","0","0","0","11004011","100","101040101","0","0","101040103","0","110040011","11999191","0","0","0","0","411","0"
"101040104","101000104","0","0","0","11004012","100","101040101","0","0","101040106","0","110040012","11999192","0","0","0","0","411","0"
"101040106","101000105","0","0","0","11004013","100","101040106","0","0","101040104","0","110040013","11999193","0","0","0","0","411","11999102"
"101040202","101000106","0","0","0","11004021","100","101040201","0","0","101040203","0","110040021","11999191","0","0","0","0","420","0"
"101040204","101000107","0","0","0","11004022","100","101040202","0","0","101040205","0","110040022","11999292","0","0","0","0","420","0"
"101040206","101000108","0","101040204","0","11004023","100","101040201","0","0","101040205","0","110040023","11999193","0","0","0","0","420","11999103"
"101040303","101000109","0","0","0","11004031","100","101040301","0","0","101040302","0","110040031","11999191","0","0","0","0","426","0"
"101040301","101000110","101040302","101040302","0","11004032","100","101040301","0","0","101040301","0","110040032","11999192","0","0","0","0","426","0"
"101040306","101000111","0","101040304","0","11004033","100","101040305","0","0","101040306","0","110040033","11999193","0","0","0","0","426","11999101"
"101040401","101000112","0","0","0","11004041","100","101040401","0","0","101040402","0","110040041","11999191","0","0","0","0","431","0"
"101040405","101000113","0","101040408","0","11004042","100","101040404","0","0","101040406","0","110040042","11999192","0","0","0","0","431","0"
"101040402","101000114","0","101040405","0","11004043","100","101040407","0","0","101040406","0","110040043","11999193","0","0","0","0","431","11999102"
"101040503","101000115","0","0","0","11004051","100","101040501","0","0","101040502","0","110040051","11999191","0","0","0","0","435","0"
"101040503","101000116","0","101040504","0","11004052","100","101040501","0","0","101040504","0","110040052","11999192","0","0","0","0","435","0"
"101040503","101000117","101040507","101040502","0","11004053","100","101040505","0","0","101040503","0","110040053","11999193","0","0","0","0","435","11999103"
"101040602","101000118","0","101040607","0","11004061","100","101040601","0","0","101040602","0","110040061","11999191","0","0","0","0","441","0"
"101040604","101000119","0","101040605","0","11004062","100","101040603","0","0","101040605","0","110040062","11999192","0","0","0","0","441","0"
"101040603","101000120","0","101040607","0","11004063","100","101040603","0","0","101040607","0","110040063","11999193","0","0","0","0","441","11999101"
"101040701","101000121","0","0","0","11004071","100","101040701","0","0","101040702","0","110040071","11999191","0","0","0","0","446","0"
"101040705","101000122","0","0","0","11004072","100","101040703","0","0","101040706","0","110040072","11999192","0","0","0","0","446","0"
"101040701","101000123","0","101040705","0","11004073","100","101040707","0","0","101040706","0","110040073","11999193","0","0","0","0","446","11999102"
"101040801","101000124","0","0","0","11004081","100","101040801","0","0","101040803","0","110040081","11999191","0","0","0","0","450","0"
"101040806","101000125","0","101040807","0","11004082","100","101040801","0","0","101040804","0","110040082","11999192","0","0","0","0","450","0"
"101040806","101000126","0","101040808","0","11004083","100","101040805","0","0","101040807","0","110040083","11999193","0","0","0","0","450","11999103"
"101040901","101000127","0","0","0","11004091","100","101040901","0","0","101040902","0","110040091","11999191","0","0","0","0","456","11004094"
"101040903","101000128","0","101040902","0","11004092","100","101040903","0","0","101040904","0","110040092","11999192","0","0","0","0","456","0"
"101040906","101000129","0","101040905","0","11004093","100","101040907","0","0","101040901","0","110040093","11999193","0","0","0","0","456","11999101"
"101041005","101000130","0","0","0","11004101","100","101041001","0","0","101041002","0","110040101","11999191","0","0","0","0","461","11004104"
"101041003","101000131","0","101041002","0","11004102","100","101041001","0","0","101041003","0","110040102","11999192","0","0","0","0","461","0"
"101041005","101000132","0","101041004","0","11004103","100","101041005","0","0","101041002","0","110040103","11999193","0","0","0","0","461","11999102"
"101041102","101000133","0","0","0","11004111","100","101041104","0","0","101041103","0","110040111","11999191","0","0","0","0","465","11004114"
"101041104","101000134","0","101041104","0","11004112","100","101041101","0","0","101041105","0","110040112","11999192","0","0","0","0","465","0"
"101041102","101000135","0","101041105","0","11004113","100","101041106","0","0","101041102","0","110040113","11999193","0","0","0","0","465","11999103"
"101041202","101000136","0","0","0","11004121","100","101041201","0","0","101041203","0","110040121","11999191","0","0","0","0","471","11004124"
"101041201","101000137","0","101041204","0","11004122","100","101041205","0","0","101041204","0","110040122","11999192","0","0","0","0","471","0"
"101041203","101000138","101041201","101041201","0","11004123","100","101041205","0","0","101041204","0","110040123","11999193","0","0","0","0","471","11999101"
"101041301","101000139","0","0","0","11004131","100","101041301","0","0","0","0","110040131","11999191","0","0","0","0","476","0"
"101041301","101000140","0","0","0","11004132","100","101041303","0","0","101041305","0","110040132","11999102","0","0","0","0","476","11990193"
"0","101000141","0","0","0","11004133","100","101041306","0","0","0","0","110040133","0","0","0","0","0","476","0"
"101050101","101000142","0","0","0","11005011","100","101050103","0","0","101050102","0","110050011","11999191","0","0","0","0","480","0"
"101050105","101000143","0","0","0","11005012","100","101050101","0","0","101050102","0","110050012","11999192","0","0","0","0","480","0"
"101050101","101000144","0","0","0","11005013","100","101050105","0","0","101050107","0","110050013","11999193","0","0","0","0","480","11999201"
"101050202","101000145","0","0","0","11005021","100","101050201","0","0","101050202","0","110050021","11999191","0","0","0","0","486","0"
"101050204","101000146","0","0","0","11005022","100","101050201","0","0","101050202","0","110050022","11999292","0","0","0","0","486","0"
"101050207","101000147","0","101050209","0","11005023","100","101050206","0","0","101050208","0","110050023","11999193","0","0","0","0","486","11999202"
"101050302","101000148","0","0","0","11005031","100","101050301","0","0","101050307","0","110050031","11999191","0","0","0","0","491","0"
"101050301","101000149","0","101050307","0","11005032","100","101050303","0","0","101050304","0","110050032","11999192","0","0","0","0","491","0"
"101050305","101000150","0","0","0","11005033","100","101050302","0","0","101050306","0","110050033","11999193","0","0","0","0","491","11999203"
"101050401","101000151","0","0","0","11005041","100","101050401","0","0","101050402","0","110050041","11999191","0","0","0","0","495","0"
"101050403","101000152","0","0","0","11005042","100","101050401","0","0","101050404","0","110050042","11999192","0","0","0","0","495","0"
"101050406","101000153","0","101050402","0","11005043","100","101050405","0","0","101050404","0","110050043","11999193","0","0","0","0","495","11999201"
"101050502","101000154","0","0","0","11005051","100","101050501","0","0","101050504","0","110050051","11999191","0","0","0","0","501","0"
"101050503","101000155","0","0","0","11005052","100","101050503","0","0","101050504","0","110050052","11999192","0","0","0","0","501","0"
"101050505","101000156","0","101050506","0","11005053","100","101050507","0","0","101050506","0","110050053","11999193","0","0","0","0","501","11999202"
"101050601","101000157","0","0","0","11005061","100","101050603","0","0","101050602","0","110050061","11999191","0","0","0","0","506","0"
"101050604","101000158","0","101050602","0","11005062","100","101050604","0","0","101050605","0","110050062","11999192","0","0","0","0","506","0"
"101050604","101000159","101050607","101050606","0","11005063","100","101050604","0","0","101050601","0","110050063","11999193","0","0","0","0","506","11999203"
"101050702","101000160","0","0","0","11005071","100","101050701","0","0","101050703","0","110050071","11999191","0","0","0","0","510","0"
"101050705","101000161","101050706","101050703","0","11005072","100","101050704","0","0","101050702","0","110050072","11999192","0","0","0","0","510","0"
"101050702","101000162","0","101050709","0","11005073","100","101050708","0","0","101050703","0","110050073","11999193","0","0","0","0","510","11999201"
"101050801","101000163","0","101050805","0","11005081","100","101050801","0","0","101050804","0","110050081","11999191","0","0","0","0","516","0"
"101050807","101000164","0","101050803","0","11005082","100","101050801","0","0","101050802","0","110050082","11999192","0","0","0","0","516","0"
"101050807","101000165","0","101050805","0","11005083","100","101050806","0","0","101050808","0","110050083","11999193","0","0","0","0","516","11999202"
"101050902","101000166","0","0","0","11005091","100","101050901","0","0","101050904","0","110050091","11999191","0","0","0","0","521","11005094"
"101050903","101000167","0","0","0","11005092","100","101050901","0","0","101050901","0","110050092","11999192","0","0","0","0","521","0"
"101050901","101000168","0","101050904","0","11005093","100","101050902","0","0","101050903","0","110050093","11999193","0","0","0","0","521","11999203"
"101051003","101000169","0","101051002","0","11005101","100","101051001","0","0","101051002","0","110050101","11999191","0","0","0","0","525","11005104"
"101051001","101000170","0","101051005","0","11005102","100","101051003","0","0","101051004","0","110050102","11999192","0","0","0","0","525","0"
"101051001","101000171","101051007","101051007","0","11005103","100","101051006","0","0","101051001","0","110050103","11999193","0","0","0","0","525","11999201"
"101051102","101000172","0","0","0","11005111","100","101051101","0","0","101051103","0","110050111","11999191","0","0","0","0","531","11005114"
"101051104","101000173","0","101051105","0","11005112","100","101051102","0","0","101051107","0","110050112","11999192","0","0","0","0","531","0"
"101051101","101000174","101051105","101051105","0","11005113","100","101051101","0","0","101051106","0","110050113","11999193","0","0","0","0","531","11999202"
"101051203","101000175","0","0","0","11005121","100","101051202","0","0","101051203","0","110050121","11999191","0","0","0","0","536","11005124"
"101051201","101000176","0","101051203","0","11005122","100","101051201","0","0","101051205","0","110050122","11999192","0","0","0","0","536","0"
"101051202","101000177","101051205","101051201","0","11005123","100","101051202","0","0","101051207","0","110050123","11999193","0","0","0","0","536","11999203"
"101051307","101000178","0","0","0","11005131","100","101051301","0","0","101051303","0","110050131","11999191","0","0","0","0","540","11990193"
"101051301","101000179","0","0","0","11005132","100","101051304","0","0","101051307","0","110050132","11999192","0","0","0","0","540","11999201"
"0","101000180","0","0","0","11005133","100","101051309","0","0","0","0","110050133","0","0","0","0","0","540","0"
"101060102","101000181","0","0","0","11006011","100","101060101","0","0","101060104","0","110060011","11999191","0","0","0","0","546","0"
"101060104","101000182","0","0","0","11006012","100","101060103","0","0","101060105","0","110060012","11999192","0","0","0","0","546","0"
"101060106","101000183","0","101060108","0","11006013","100","101060104","0","0","101060107","0","110060013","11999193","0","0","0","0","546","11999202"
"101060202","101000184","0","0","0","11006021","100","101060201","0","0","101060203","0","110060021","11999191","0","0","0","0","551","0"
"101060202","101000185","0","101060206","0","11006022","100","101060204","0","0","101060205","0","110060022","11999292","0","0","0","0","551","0"
"101060207","101000186","0","101060205","0","11006023","100","101060204","0","0","101060208","0","110060023","11999193","0","0","0","0","551","11999203"
"101060302","101000187","0","0","0","11006031","100","101060306","0","0","101060302","0","110060031","11999191","0","0","0","0","555","0"
"101060304","101000188","101060303","101060301","0","11006032","100","101060304","0","0","101060302","0","110060032","11999192","0","0","0","0","555","0"
"101060304","101000189","0","101060302","0","11006033","100","101060305","0","0","101060306","0","110060033","11999193","0","0","0","0","555","11999201"
"101060402","101000190","0","0","0","11006041","100","101060401","0","0","101060405","0","110060041","11999191","0","0","0","0","561","0"
"101060408","101000191","0","101060406","0","11006042","100","101060404","0","0","101060403","0","110060042","11999192","0","0","0","0","561","0"
"101060408","101000192","0","101060409","0","11006043","100","101060407","0","0","101060405","0","110060043","11999193","0","0","0","0","561","11999202"
"101060502","101000193","0","0","0","11006051","100","101060501","0","0","101060504","0","110060051","11999191","0","0","0","0","566","0"
"101060505","101000194","0","101060504","0","11006052","100","101060505","0","0","101060506","0","110060052","11999192","0","0","0","0","566","0"
"101060508","101000195","0","101060507","0","11006053","100","101060501","0","0","101060504","0","110060053","11999193","0","0","0","0","566","11999203"
"101060604","101000196","0","0","0","11006061","100","101060601","0","0","101060605","0","110060061","11999191","0","0","0","0","570","0"
"101060602","101000197","0","101060604","0","11006062","100","101060601","0","0","101060605","0","110060062","11999192","0","0","0","0","570","0"
"101060606","101000198","101060607","101060605","0","11006063","100","101060606","0","0","101060601","0","110060063","11999193","0","0","0","0","570","11999201"
"101060702","101000199","0","0","0","11006071","100","101060701","0","0","101060702","0","110060071","11999191","0","0","0","0","576","0"
"101060704","101000200","0","101060703","0","11006072","100","101060701","0","0","101060704","0","110060072","11999192","0","0","0","0","576","0"
"101060704","101000201","0","101060703","0","11006073","100","101060705","0","0","101060704","0","110060073","11999193","0","0","0","0","576","11999202"
"101060802","101000202","0","0","0","11006081","100","101060801","0","0","101060805","0","110060081","11999191","0","0","0","0","581","0"
"101060805","101000203","0","101060806","0","11006082","100","101060804","0","0","101060801","0","110060082","11999192","0","0","0","0","581","0"
"101060804","101000204","0","101060809","0","11006083","100","101060804","0","0","101060802","0","110060083","11999193","0","0","0","0","581","11999203"
"101060903","101000205","0","101060907","0","11006091","100","101060901","0","0","101060904","0","110060091","11999191","0","0","0","0","585","0"
"101060904","101000206","0","101060902","0","11006092","100","101060903","0","0","101060904","0","110060092","11999192","0","0","0","0","585","0"
"101060906","101000207","0","101060907","0","11006093","100","101060905","0","0","101060902","0","110060093","11999193","0","0","0","0","585","11999201"
"101061001","101000208","0","101061007","0","11006101","100","101061001","0","0","101061002","0","110060101","11999191","0","0","0","0","591","11006104"
"101061004","101000209","0","0","0","11006102","100","101061006","0","0","101061005","0","110060102","11999192","0","0","0","0","591","0"
"101061006","101000210","0","101061007","0","11006103","100","101061003","0","0","101061006","0","110060103","11999193","0","0","0","0","591","11999202"
