928b849d70f8b4fe83846f63caf0419c6d276d90adb09e20ed43010b055c5588,58482d3e9e7b51c2c2ddf633adb3c96ee17437aead21f9e5e67f84b12c3d8b85,a1bf103141971f02a67c063b5b856dc5a2da9970dbabc47803bf1ef055cef64e,6dbf11133177f05bd928c7deb2760c1df618c97f480f8d7fd2791ec2526eb6e3,2301452833c77683ce04e54506450edfaebe0e7082c24de331f87911a9e0fe69,5aac3bfeffac29cde9e2eec287a539eab00a36002e7c13dec00fa38de3f018ef,ef5b9638b21e4eb016e397a3e2768bb84815b7a938d98bb8b93db1c6f17ba614,3758382ca20bfcf6f1a5f1b3e28ee25fa879871652eba9f2776d823690fb8b65,32494b1a682e8e008da080ae3b49330b599c2ad93a48a7caba635494e49eb624,d1d0d27047d2de5e54cd279068acaebbca11a7a2e64a4809e610b815c2944ce8
"4704","25021","0","0","4741","2","0","280","510000","0"
"4705","25021","0","0","4751","2","0","280","510000","0"
"4801","25021","0","0","4811","2","0","280","510000","0"
"4802","25021","0","0","4821","2","0","280","510000","0"
"4803","25021","0","0","4831","2","0","280","510000","0"
"4804","25021","0","0","4841","2","0","280","510000","0"
"4805","25021","0","0","4851","2","0","280","510000","0"
"4901","25021","0","0","4911","2","0","280","510000","0"
"4902","25021","0","0","4921","2","0","280","510000","0"
"4903","25021","0","0","4931","2","0","280","510000","0"
"4904","25021","0","0","4941","2","0","280","510000","0"
"4905","25021","0","0","4951","2","0","280","510000","0"
"5001","25021","0","0","5011","2","0","280","510000","0"
"5002","25021","0","0","5021","2","0","280","510000","0"
"5003","25021","0","0","5031","2","0","280","510000","0"
"5004","25021","0","0","5041","2","0","280","510000","0"
"5005","25021","0","0","5051","2","0","280","510000","0"
"5101","25021","0","0","5111","2","0","280","510000","0"
"5102","25021","0","0","5121","2","0","280","510000","0"
"5103","25021","0","0","5131","2","0","280","510000","0"
"5104","25021","0","0","5141","2","0","280","510000","0"
"5105","25021","0","0","5151","2","0","280","510000","0"
"5201","25021","0","0","5211","2","0","280","510000","0"
"5202","25021","0","0","5221","2","0","280","510000","0"
"5203","25021","0","0","5231","2","0","280","510000","0"
"5204","25021","0","0","5241","2","0","280","510000","0"
"5205","25021","0","0","5251","2","0","280","510000","0"
"5301","25021","0","0","5311","2","0","280","510000","0"
"5302","25021","0","0","5321","2","0","280","510000","0"
"5303","25021","0","0","5331","2","0","280","510000","0"
"5304","25021","0","0","5341","2","0","280","510000","0"
"5305","25021","0","0","5351","2","0","280","510000","0"
"5401","25021","0","0","5411","2","0","640","520000","0"
"5402","25021","0","0","5421","2","0","640","520000","0"
"5403","25021","0","0","5431","2","0","640","520000","0"
"5501","25021","0","0","5511","2","0","380","520000","0"
"5502","25021","0","0","5521","2","0","380","520000","0"
"5503","25021","0","0","5531","2","0","380","520000","0"
"5504","25021","0","0","5541","2","0","380","520000","0"
"5505","25021","0","0","5551","2","0","380","520000","0"
"5601","25021","0","0","5611","2","0","950","520000","0"
"5602","25021","0","0","5621","2","0","950","520000","0"
"5701","25021","0","0","5711","2","0","380","520000","0"
"5702","25021","0","0","5721","2","0","380","520000","0"
"5703","25021","0","0","5731","2","0","380","520000","0"
"5704","25021","0","0","5741","2","0","380","520000","0"
"5705","25021","0","0","5751","2","0","380","520000","0"
"5801","25021","0","0","5811","2","0","380","520000","0"
"5802","25021","0","0","5821","2","0","380","520000","0"
"5803","25021","0","0","5831","2","0","380","520000","0"
"5804","25021","0","0","5841","2","0","380","520000","0"
"5805","25021","0","0","5851","2","0","380","520000","0"
"5901","25021","0","0","5911","2","0","380","520000","0"
"5902","25021","0","0","5921","2","0","380","520000","0"
"5903","25021","0","0","5931","2","0","380","520000","0"
"5904","25021","0","0","5941","2","0","380","520000","0"
"5905","25021","0","0","5951","2","0","380","520000","0"
"6001","25021","0","0","6011","2","0","950","520000","0"
"6002","25021","0","0","6021","2","0","950","520000","0"
"6101","25021","0","0","6111","2","0","380","520000","0"
"6102","25021","0","0","6121","2","0","380","520000","0"
"6103","25021","0","0","6131","2","0","380","520000","0"
"6104","25021","0","0","6141","2","0","380","520000","0"
"6105","25021","0","0","6151","2","0","380","520000","0"
"6201","25021","0","0","6211","2","0","380","520000","0"
"6202","25021","0","0","6221","2","0","380","520000","0"
"6203","25021","0","0","6231","2","0","380","520000","0"
"6204","25021","0","0","6241","2","0","380","520000","0"
"6205","25021","0","0","6251","2","0","380","520000","0"
"6301","25021","0","0","6311","2","0","380","520000","0"
"6302","25021","0","0","6321","2","0","380","520000","0"
"6303","25021","0","0","6331","2","0","380","520000","0"
"6304","25021","0","0","6341","2","0","380","520000","0"
"6305","25021","0","0","6351","2","0","380","520000","0"
"6401","25021","0","0","6411","2","0","380","520000","0"
"6402","25021","0","0","6421","2","0","380","520000","0"
"6403","25021","0","0","6431","2","0","380","520000","0"
"6404","25021","0","0","6441","2","0","380","520000","0"
"6405","25021","0","0","6451","2","0","380","520000","0"
"6501","25021","0","0","6511","2","0","380","520000","0"
"6502","25021","0","0","6521","2","0","380","520000","0"
"6503","25021","0","0","6531","2","0","380","520000","0"
"6504","25021","0","0","6541","2","0","380","520000","0"
"6505","25021","0","0","6551","2","0","380","520000","0"
"6601","25021","0","0","6611","2","0","1900","520000","0"
"6701","25021","0","0","6711","2","0","380","520000","0"
"6702","25021","0","0","6721","2","0","380","520000","0"
"6703","25021","0","0","6731","2","0","380","520000","0"
"6704","25021","0","0","6741","2","0","380","520000","0"
"6705","25021","0","0","6751","2","0","380","520000","0"
"6801","25021","0","0","6811","2","0","380","520000","0"
"6802","25021","0","0","6821","2","0","380","520000","0"
"6803","25021","0","0","6831","2","0","380","520000","0"
"6804","25021","0","0","6841","2","0","380","520000","0"
"6805","25021","0","0","6851","2","0","380","520000","0"
"6901","25021","0","0","6911","2","0","380","520000","0"
"6902","25021","0","0","6921","2","0","380","520000","0"
"6903","25021","0","0","6931","2","0","380","520000","0"
"6904","25021","0","0","6941","2","0","380","520000","0"
"6905","25021","0","0","6951","2","0","380","520000","0"
"7001","25021","0","0","7011","2","0","380","520000","0"
"7002","25021","0","0","7021","2","0","380","520000","0"
"7003","25021","0","0","7031","2","0","380","520000","0"
"7004","25021","0","0","7041","2","0","380","520000","0"
"7005","25021","0","0","7051","2","0","380","520000","0"
"7101","25021","0","0","7111","2","0","380","520000","0"
"7102","25021","0","0","7121","2","0","380","520000","0"
"7103","25021","0","0","7131","2","0","380","520000","0"
"7104","25021","0","0","7141","2","0","380","520000","0"
"7105","25021","0","0","7151","2","0","380","520000","0"
"7201","25021","0","0","7211","2","0","1900","520000","0"
"7301","25021","0","0","7311","2","0","380","520000","0"
"7302","25021","0","0","7321","2","0","380","520000","0"
"7303","25021","0","0","7331","2","0","380","520000","0"
"7304","25021","0","0","7341","2","0","380","520000","0"
"7305","25021","0","0","7351","2","0","380","520000","0"
"7401","25021","0","0","7411","2","0","380","520000","0"
"7402","25021","0","0","7421","2","0","380","520000","0"
"7403","25021","0","0","7431","2","0","380","520000","0"
"7404","25021","0","0","7441","2","0","380","520000","0"
"7405","25021","0","0","7451","2","0","380","520000","0"
"7501","25021","0","0","7511","2","0","380","520000","0"
"7502","25021","0","0","7521","2","0","380","520000","0"
"7503","25021","0","0","7531","2","0","380","520000","0"
"7504","25021","0","0","7541","2","0","380","520000","0"
"7505","25021","0","0","7551","2","0","380","520000","0"
"7601","25021","0","0","7611","2","0","380","520000","0"
"7602","25021","0","0","7621","2","0","380","520000","0"
"7603","25021","0","0","7631","2","0","380","520000","0"
"7604","25021","0","0","7641","2","0","380","520000","0"
"7605","25021","0","0","7651","2","0","380","520000","0"
"7701","25021","0","0","7711","2","0","1900","520000","0"
"7801","25021","0","0","7811","2","0","950","520000","0"
"7802","25021","0","0","7821","2","0","950","520000","0"
"7901","25021","0","0","7911","2","0","380","520000","0"
"7902","25021","0","0","7921","2","0","380","520000","0"
"7903","25021","0","0","7931","2","0","380","520000","0"
"7904","25021","0","0","7941","2","0","380","520000","0"
"7905","25021","0","0","7951","2","0","380","520000","0"
"8001","25021","0","0","8011","2","0","380","520000","0"
"8002","25021","0","0","8021","2","0","380","520000","0"
"8003","25021","0","0","8031","2","0","380","520000","0"
"8004","25021","0","0","8041","2","0","380","520000","0"
"8005","25021","0","0","8051","2","0","380","520000","0"
"8101","25021","0","0","8111","2","0","380","520000","0"
"8102","25021","0","0","8121","2","0","380","520000","0"
"8103","25021","0","0","8131","2","0","380","520000","0"
"8104","25021","0","0","8141","2","0","380","520000","0"
"8105","25021","0","0","8151","2","0","380","520000","0"
"8201","25021","0","0","8211","2","0","460","530000","0"
"8202","25021","0","0","8221","2","0","460","530000","0"
"8203","25021","0","0","8231","2","0","460","530000","0"
"8204","25021","0","0","8241","2","0","460","530000","0"
"8205","25021","0","0","8251","2","0","460","530000","0"
"8301","25021","0","0","8311","2","0","460","530000","0"
"8302","25021","0","0","8321","2","0","460","530000","0"
"8303","25021","0","0","8331","2","0","460","530000","0"
"8304","25021","0","0","8341","2","0","460","530000","0"
"8305","25021","0","0","8351","2","0","460","530000","0"
"8401","25021","0","0","8411","2","0","460","530000","0"
"8402","25021","0","0","8421","2","0","460","530000","0"
"8403","25021","0","0","8431","2","0","460","530000","0"
"8404","25021","0","0","8441","2","0","460","530000","0"
"8405","25021","0","0","8451","2","0","460","530000","0"
"8501","25021","0","0","8511","2","0","460","530000","0"
"8502","25021","0","0","8521","2","0","460","530000","0"
"8503","25021","0","0","8531","2","0","460","530000","0"
"8504","25021","0","0","8541","2","0","460","530000","0"
"8505","25021","0","0","8551","2","0","460","530000","0"
"8601","25021","0","0","8611","2","0","460","530000","0"
"8602","25021","0","0","8621","2","0","460","530000","0"
"8603","25021","0","0","8631","2","0","460","530000","0"
"8604","25021","0","0","8641","2","0","460","530000","0"
"8605","25021","0","0","8651","2","0","460","530000","0"
"8701","25021","0","0","8711","2","0","460","530000","0"
"8702","25021","0","0","8721","2","0","460","530000","0"
"8703","25021","0","0","8731","2","0","460","530000","0"
"8704","25021","0","0","8741","2","0","460","530000","0"
"8705","25021","0","0","8751","2","0","460","530000","0"
"8801","25021","0","0","8811","2","0","460","530000","0"
"8802","25021","0","0","8821","2","0","460","530000","0"
"8803","25021","0","0","8831","2","0","460","530000","0"
"8804","25021","0","0","8841","2","0","460","530000","0"
"8805","25021","0","0","8851","2","0","460","530000","0"
"8901","25021","0","0","8911","2","0","460","530000","0"
"8902","25021","0","0","8921","2","0","460","530000","0"
"8903","25021","0","0","8931","2","0","460","530000","0"
"8904","25021","0","0","8941","2","0","460","530000","0"
"8905","25021","0","0","8951","2","0","460","530000","0"
"9001","25021","0","0","9011","2","0","460","530000","0"
"9002","25021","0","0","9021","2","0","460","530000","0"
"9003","25021","0","0","9031","2","0","460","530000","0"
"9004","25021","0","0","9041","2","0","460","530000","0"
"9005","25021","0","0","9051","2","0","460","530000","0"
"9101","25021","0","0","9111","2","0","460","530000","0"
"9102","25021","0","0","9121","2","0","460","530000","0"
"9103","25021","0","0","9131","2","0","460","530000","0"
"9104","25021","0","0","9141","2","0","460","530000","0"
"9105","25021","0","0","9151","2","0","460","530000","0"
"9201","25021","0","0","9211","2","0","460","530000","0"
"9202","25021","0","0","9221","2","0","460","530000","0"
"9203","25021","0","0","9231","2","0","460","530000","0"
"9204","25021","0","0","9241","2","0","460","530000","0"
"9205","25021","0","0","9251","2","0","460","530000","0"
"9301","25021","0","0","9311","2","0","460","530000","0"
"9302","25021","0","0","9321","2","0","460","530000","0"
"9303","25021","0","0","9331","2","0","460","530000","0"
"9304","25021","0","0","9341","2","0","460","530000","0"
"9305","25021","0","0","9351","2","0","460","530000","0"
"9401","25021","0","0","9411","2","0","460","530000","0"
"9402","25021","0","0","9421","2","0","460","530000","0"
"9403","25021","0","0","9431","2","0","460","530000","0"
"9404","25021","0","0","9441","2","0","460","530000","0"
"9405","25021","0","0","9451","2","0","460","530000","0"
"9501","25021","0","0","9511","2","0","460","530000","0"
"9502","25021","0","0","9521","2","0","460","530000","0"
"9503","25021","0","0","9531","2","0","460","530000","0"
"9504","25021","0","0","9541","2","0","460","530000","0"
"9505","25021","0","0","9551","2","0","460","530000","0"
"9601","25021","0","0","9611","2","0","460","530000","0"
"9602","25021","0","0","9621","2","0","460","530000","0"
"9603","25021","0","0","9631","2","0","460","530000","0"
"9604","25021","0","0","9641","2","0","460","530000","0"
"9605","25021","0","0","9651","2","0","460","530000","0"
"9701","25021","0","0","9711","2","0","460","530000","0"
"9702","25021","0","0","9721","2","0","460","530000","0"
"9703","25021","0","0","9731","2","0","460","530000","0"
"9704","25021","0","0","9741","2","0","460","530000","0"
"9705","25021","0","0","9751","2","0","460","530000","0"
"9801","25021","0","0","9811","2","0","460","530000","0"
"9802","25021","0","0","9821","2","0","460","530000","0"
"9803","25021","0","0","9831","2","0","460","530000","0"
"9804","25021","0","0","9841","2","0","460","530000","0"
"9805","25021","0","0","9851","2","0","460","530000","0"
"9901","25021","0","0","9911","2","0","460","530000","0"
"9902","25021","0","0","9921","2","0","460","530000","0"
"9903","25021","0","0","9931","2","0","460","530000","0"
"9904","25021","0","0","9941","2","0","460","530000","0"
"9905","25021","0","0","9951","2","0","460","530000","0"
"10001","25021","0","0","10011","2","0","460","530000","0"
"10002","25021","0","0","10021","2","0","460","530000","0"
"10003","25021","0","0","10031","2","0","460","530000","0"
"10004","25021","0","0","10041","2","0","460","530000","0"
"10005","25021","0","0","10051","2","0","460","530000","0"
"10101","25021","0","0","10111","2","0","460","530000","0"
"10102","25021","0","0","10121","2","0","460","530000","0"
"10103","25021","0","0","10131","2","0","460","530000","0"
"10104","25021","0","0","10141","2","0","460","530000","0"
"10105","25021","0","0","10151","2","0","460","530000","0"
"10201","25021","0","0","10211","2","0","460","530000","0"
"10202","25021","0","0","10221","2","0","460","530000","0"
"10203","25021","0","0","10231","2","0","460","530000","0"
"10204","25021","0","0","10241","2","0","460","530000","0"
"10205","25021","0","0","10251","2","0","460","530000","0"
"10301","25021","0","0","10311","2","0","460","530000","0"
"10302","25021","0","0","10321","2","0","460","530000","0"
"10303","25021","0","0","10331","2","0","460","530000","0"
"10304","25021","0","0","10341","2","0","460","530000","0"
"10305","25021","0","0","10351","2","0","460","530000","0"
"10401","25021","0","0","10411","2","0","460","530000","0"
"10402","25021","0","0","10421","2","0","460","530000","0"
"10403","25021","0","0","10431","2","0","460","530000","0"
"10404","25021","0","0","10441","2","0","460","530000","0"
"10405","25021","0","0","10451","2","0","460","530000","0"
"10501","25021","0","0","10511","2","0","460","530000","0"
"10502","25021","0","0","10521","2","0","460","530000","0"
"10503","25021","0","0","10531","2","0","460","530000","0"
"10504","25021","0","0","10541","2","0","460","530000","0"
"10505","25021","0","0","10551","2","0","460","530000","0"
"10601","25021","0","0","10611","2","0","460","530000","0"
"10602","25021","0","0","10621","2","0","460","530000","0"
"10603","25021","0","0","10631","2","0","460","530000","0"
"10604","25021","0","0","10641","2","0","460","530000","0"
"10605","25021","0","0","10651","2","0","460","530000","0"
"10701","25021","0","0","10711","2","0","460","530000","0"
"10702","25021","0","0","10721","2","0","460","530000","0"
"10703","25021","0","0","10731","2","0","460","530000","0"
"10704","25021","0","0","10741","2","0","460","530000","0"
"10705","25021","0","0","10751","2","0","460","530000","0"
"10801","25021","0","0","10811","2","0","460","530000","0"
"10802","25021","0","0","10821","2","0","460","530000","0"
"10803","25021","0","0","10831","2","0","460","530000","0"
"10804","25021","0","0","10841","2","0","460","530000","0"
"10805","25021","0","0","10851","2","0","460","530000","0"
"10901","25021","0","0","10911","2","0","460","530000","0"
"10902","25021","0","0","10921","2","0","460","530000","0"
"10903","25021","0","0","10931","2","0","460","530000","0"
"10904","25021","0","0","10941","2","0","460","530000","0"
"10905","25021","0","0","10951","2","0","460","530000","0"
"11001","25021","0","0","11011","2","0","580","540000","0"
"11002","25021","0","0","11021","2","0","580","540000","0"
"11003","25021","0","0","11031","2","0","580","540000","0"
"11004","25021","0","0","11041","2","0","580","540000","0"
"11005","25021","0","0","11051","2","0","580","540000","0"
"11101","25021","0","0","11111","2","0","580","540000","0"
"11102","25021","0","0","11121","2","0","580","540000","0"
"11103","25021","0","0","11131","2","0","580","540000","0"
