7749532325747148fc583276c015789a83551cc4ee0e41468ee55f8bfcfa10cf,4a08bb5586228f4d3eb5a658cdd31fbe38a3d59a2ee03927b9e0c2c4765c3600,4370c8e15e5b5cc91b4af4fd3cd21e507fab5cf66468941de98109c445079bfb,ca2b3a2ecedad2dd36f4f25a75e6ca99200ec56edc2cd65887db831f8dcf43b2,19006b7635dcf40f1c496cccc66509fa2f9f8cd8b6ae781c96c85686745020c4,70cde0a5a25f93b7af11cdcc393614e0021cdfce7824258b916b384f81bf6b2f,1f16f5c0364b10ba4f27dde2359c7854c0130f7ce9f1814427eefc38ff5de2f6,8c10a385200f803b1c0dd2d49d7a4943fecea5fb3594d9a46e823dfb5150e268,3dfe41d5a535b19dac7306e930a289764ad181ea554a0cdb0169a78daddc61d4,aa6b82c88731ec963ce949e5ef76c89636f33b2a4d68db218685217c41c4c3cb,3f074d10b5d24d6b8e19164a6ee4f4d057f1ab4c0124355a2ec4f0c4675dfdbe,9caa35261ec5e05704da697d3b42545e7b73be8d9e0c72bdb0fa93b2c18bcb77,711c1eda881f7d0ba35a43ae981b012fa01a756ab2de0bb181537260baed0eb0,49444859b87b83a1dd8ca5c6a33e5419b69ae56115b6cbd52ba9b6ebb181369e,34dc6e57eca5e063ae403747a531f533633d38385d9555edf8172952769030f2
"0","bgm_MC170","103013","3","94002","1.4","0","0","92410320","bgm_MC170","103013","0","0","-30","-30"
"0","bgm_MC170","103013","3","94002","1.4","0","0","92410330","bgm_MC170","103013","0","0","-30","-30"
"0","bgm_MC170","103013","3","94002","1.4","0","0","92410340","bgm_MC170","103013","0","0","-30","-30"
"40","bgm_MC170","100198","1","94002","1","0","0","92411110","bgm_MC170","100198","0","0","-30","-30"
"40","bgm_MC170","100198","1","94002","1","0","0","92411120","bgm_MC170","100198","0","0","-30","-30"
"40","bgm_MC170","100198","1","94002","1","0","0","92411130","bgm_MC170","100198","0","0","-30","-30"
"40","bgm_MC170","100198","1","94002","1","0","0","92411140","bgm_MC170","100198","0","0","-30","-30"
"140","bgm_MC170","100198","2","94002","1.45","0","0","92411210","bgm_MC170","100198","0","0","-90","-30"
"140","bgm_MC170","100198","2","94002","1.45","0","0","92411220","bgm_MC170","100198","0","0","-90","-30"
"140","bgm_MC170","100198","2","94002","1.45","0","0","92411230","bgm_MC170","100198","0","0","-90","-30"
"140","bgm_MC170","100198","2","94002","1.45","0","0","92411240","bgm_MC170","100198","0","0","-90","-30"
"40","bgm_MC170","100198","3","94002","1.1","0","0","92411310","bgm_MC170","100198","0","0","-30","-30"
"40","bgm_MC170","100198","3","94002","1.1","0","0","92411320","bgm_MC170","100198","0","0","-30","-30"
"40","bgm_MC170","100198","3","94002","1.1","0","0","92411330","bgm_MC170","100198","0","0","-30","-30"
"40","bgm_MC170","100198","3","94002","1.1","0","0","92411340","bgm_MC170","100198","0","0","-30","-30"
"210","bgm_MC170","101621","1","94002","1","0","0","92412110","bgm_MC170","101621","0","0","-210","-30"
"210","bgm_MC170","101621","1","94002","1","0","0","92412120","bgm_MC170","101621","0","0","-210","-30"
"210","bgm_MC170","101621","1","94002","1","0","0","92412130","bgm_MC170","101621","0","0","-210","-30"
"210","bgm_MC170","101621","1","94002","1","0","0","92412140","bgm_MC170","101621","0","0","-210","-30"
"140","bgm_MC170","101621","2","94002","1.45","0","0","92412210","bgm_MC170","101621","0","0","-90","-30"
"140","bgm_MC170","101621","2","94002","1.45","0","0","92412220","bgm_MC170","101621","0","0","-90","-30"
"140","bgm_MC170","101621","2","94002","1.45","0","0","92412230","bgm_MC170","101621","0","0","-90","-30"
"140","bgm_MC170","101621","2","94002","1.45","0","0","92412240","bgm_MC170","101621","0","0","-90","-30"
"180","bgm_MC170","101621","3","94002","1.1","0","0","92412310","bgm_MC170","101621","0","0","-30","-30"
"180","bgm_MC170","101621","3","94002","1.1","0","0","92412320","bgm_MC170","101621","0","0","-30","-30"
"180","bgm_MC170","101621","3","94002","1.1","0","0","92412330","bgm_MC170","101621","0","0","-30","-30"
"180","bgm_MC170","101621","3","94002","1.1","0","0","92412340","bgm_MC170","101621","0","0","-30","-30"
