cc363ff9ce4c89286a298fa2c9a3904aa20e62d497cd35e6da60dad9cb179dd8,7a5e23bc0d7e58d0e6cb364c9c3d872a8ab2312e65106572242b0151791c3547,ff49b002cb8e41837756fe575fe7e36e3b74d93214a8eee433db23f1b282e4a6,a398918a3c294e7395e120e64f8e00315bbf5b39250150d2c053b9e40a5d2e9e,329f55338f6f19cf70ea095bdff01da4b1d24bfead75383d931d79369845c4b5,e8edb35ed5f413259fc2b98b645f09668521326c5b65c66b74660dcf5d1edf6b,915aaf7819777f982707d0d56ab9391fb7babbcd5748c0428d22dca29ec8d314,9b238479a81e300ed3fdf0a8f258c6c9cf6ecd3dbaf517cb45003e4353bd00cb,7631d9a2177b4f65c31b24fbe74b1353c0ff37507d7fcd53a1682c6f64e8d319,91886f4a8dccd547e110af962bd32c1d7e905ef4be873db6deb663e0d96b70d3,fc0d742d41053a57ec803466eed7fc923fe0b5177acbe8fa9fead3be9a290297,5e81d0d64c717c72c0a8ef4e5f36a7290173a21f9c568684c47bc110e5310ece,2b1e37dae6cb24fb54957878b6e3511e1b74c3fc13c7510029bf00ba61c985d2,13787fd50ac02b9ed62d63b44e95190e4ac837cfb2a3bcb99a52196bb5fe7de6,d764436198a1a00d50f3a5b3b49a00ec188435efe19e53d7ce24ea77f1231390,ad960ee1d497b654cd995aca6d20c84f7d139b20bd1846285113d3ebded36718,6d976e17c8c34a48eb47d736b184d2c6c360e37e20c492521317c9bca4baf9c8,470ac6947c268497a114e63b9e2e8d4ce01f31c1b621df4522365f150c94e6ce,f59fe0d2ca2ca7100e085c3a0d866c8048aa767e3cdd96b13ad3d207248bdfd3,28fe1cb9a992bdbe82c66348928c1eeb35327621f11339034d198bd63f6aea20
"-450","770111401","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770111501","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770111601","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770111701","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","1.2","450","1","103121","0"
"-450","770111801","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","1","450","0.8","103121","0"
"-450","770111901","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770112001","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770112101","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770112201","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770112301","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770112401","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770112501","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770112601","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770112701","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770112801","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770112901","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1.2","103121","0"
"-450","770113001","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770113101","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770113201","0","1","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770113301","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770113401","0","1","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770113501","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","1","0","-225","0.8","450","0.8","103121","0"
"-450","770113601","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"0","770113701","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770113801","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770113901","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114001","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114101","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114201","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114301","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114401","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114501","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114601","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114701","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770114801","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770120101","-1","0.8","戰鬥格子（EXTREME）","101201","0.8","-100","0","0","0","0","0.8","-10","0","0.8","0","1.2","101201","0"
"0","770120201","-1","0.8","戰鬥格子（EXTREME）","81003801","0.8","-100","0","0","0","0","0.8","-20","0","0.8","0","1.6","81003801","0"
"0","770120301","-1","0.8","戰鬥格子（EXTREME）","81000506","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","1.4","81000506","0"
"5","770120401","-1","0.8","戰鬥格子（EXTREME）","81003301","0.8","-100","0","0","0","0","0.8","-20","0","0.8","0","1.1","81003301","0"
"-140","770120501","-1","0.8","戰鬥格子（EXTREME）","81005602","0.8","-100","0","0","0","0","0.8","140","0","0.8","0","1.8","81005602","0"
"5","770120601","-1","0.8","戰鬥格子（EXTREME）","100198","0.8","-100","0","0","0","0","0.8","10","0","0.8","0","1.2","100198","0"
"-400","770120701","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","1","103121","0"
"-400","770120801","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","0.8","103121","0"
"-400","770120901","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","0.8","103121","0"
"-400","770121001","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","0.8","103121","0"
"-400","770121101","0","0.8","戰鬥格子（EXTREME）","103123","1","-100","0","0","0","200","0.8","0","-200","0.8","400","1","103121","0"
"-400","770121201","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","1","103121","0"
"-300","770210101","300","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","1","103121","0"
"-300","770210201","300","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","1","0","0.8","103121","0"
"-300","770210301","300","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","0","0.8","0","0","0.8","0","1","103121","0"
"-450","770210401","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","0.8","0","1","103121","0"
"-450","770210501","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","1","0","0.8","103121","0"
"-450","770210601","150","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","450","0.8","0","-150","1","0","0.8","103121","0"
"-450","770210701","150","1","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","1","0","1","103121","0"
"-450","770210801","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","0.8","0","1","103121","0"
"-450","770210901","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","0.8","0","1","103121","0"
"-450","770211001","150","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","450","0.8","0","-150","0.8","0","1.2","103121","0"
"-450","770211101","150","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","450","0.8","0","-150","0.8","0","1","103121","0"
"-450","770211201","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","0.8","0","0.8","103121","0"
"-450","770211301","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","1.2","450","1","103121","0"
"-450","770211401","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770211501","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770211601","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770211701","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","1.2","450","1","103121","0"
"-450","770211801","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","1","450","0.8","103121","0"
"-450","770211901","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770212001","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770212101","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770212201","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770212301","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770212401","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770212501","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770212601","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770212701","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770212801","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770212901","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1.2","103121","0"
"-450","770213001","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770213101","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770213201","0","1","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770213301","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770213401","0","1","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770213501","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","1","0","-225","0.8","450","0.8","103121","0"
"-450","770213601","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"0","770213701","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770213801","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770213901","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214001","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214101","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214201","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214301","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214401","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214501","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214601","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214701","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770214801","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770220101","-1","0.8","戰鬥格子（EXTREME）","101201","0.8","-100","0","0","0","0","0.8","-10","0","0.8","0","1.2","101201","0"
"0","770220201","-1","0.8","戰鬥格子（EXTREME）","81003801","0.8","-100","0","0","0","0","0.8","-20","0","0.8","0","1.6","81003801","0"
"0","770220301","-1","0.8","戰鬥格子（EXTREME）","81000506","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","1.4","81000506","0"
"5","770220401","-1","0.8","戰鬥格子（EXTREME）","81003301","0.8","-100","0","0","0","0","0.8","-20","0","0.8","0","1.1","81003301","0"
"-140","770220501","-1","0.8","戰鬥格子（EXTREME）","81005602","0.8","-100","0","0","0","0","0.8","140","0","0.8","0","1.8","81005602","0"
"5","770220601","-1","0.8","戰鬥格子（EXTREME）","100198","0.8","-100","0","0","0","0","0.8","10","0","0.8","0","1.2","100198","0"
"-400","770220701","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","1","103121","0"
"-400","770220801","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","0.8","103121","0"
"-400","770220901","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","0.8","103121","0"
"-400","770221001","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","0.8","103121","0"
"-400","770221101","0","0.8","戰鬥格子（EXTREME）","103123","1","-100","0","0","0","200","0.8","0","-200","0.8","400","1","103121","0"
"-400","770221201","0","0.8","戰鬥格子（EXTREME）","103123","0.8","-100","0","0","0","200","0.8","0","-200","0.8","400","1","103121","0"
"-300","770310101","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"-300","770310201","300","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","1","0","0.8","103121","0"
"-300","770310301","300","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","0","0.8","0","0","0.8","0","1","103121","0"
"-450","770310401","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","0.8","0","1","103121","0"
"-450","770310501","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","1","0","0.8","103121","0"
"-450","770310601","150","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","450","0.8","0","-150","1","0","0.8","103121","0"
"-450","770310701","150","1","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","1","0","1","103121","0"
"-450","770310801","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","0.8","0","1","103121","0"
"-450","770310901","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","0.8","0","1","103121","0"
"-450","770311001","150","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","450","0.8","0","-150","0.8","0","1.2","103121","0"
"-450","770311101","150","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","450","0.8","0","-150","0.8","0","1","103121","0"
"-450","770311201","150","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","450","0.8","0","-150","0.8","0","0.8","103121","0"
"-450","770311301","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","1.2","450","1","103121","0"
"-450","770311401","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770311501","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770311601","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770311701","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","1.2","450","1","103121","0"
"-450","770311801","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","1","450","0.8","103121","0"
"-450","770311901","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770312001","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770312101","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770312201","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770312301","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770312401","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770312501","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770312601","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770312701","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770312801","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770312901","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1.2","103121","0"
"-450","770313001","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770313101","0","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770313201","0","1","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770313301","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"-450","770313401","0","1","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","225","0.8","0","-225","0.8","450","0.8","103121","0"
"-450","770313501","0","0.8","戰鬥格子（NORMAL）","103123","1.2","-100","0","0","0","225","1","0","-225","0.8","450","0.8","103121","0"
"-450","770313601","0","0.8","戰鬥格子（NORMAL）","103123","1","-100","0","0","0","225","0.8","0","-225","0.8","450","1","103121","0"
"0","770313701","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770313801","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770313901","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314001","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314101","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314201","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314301","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314401","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314501","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314601","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314701","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770314801","-1","0.8","戰鬥格子（NORMAL）","103123","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","0.8","103121","0"
"0","770320101","-1","0.8","戰鬥格子（EXTREME）","101201","0.8","-100","0","0","0","0","0.8","-10","0","0.8","0","1.2","101201","0"
"0","770320201","-1","0.8","戰鬥格子（EXTREME）","81003801","0.8","-100","0","0","0","0","0.8","-20","0","0.8","0","1.6","81003801","0"
"0","770320301","-1","0.8","戰鬥格子（EXTREME）","81000506","0.8","-100","0","0","0","0","0.8","0","0","0.8","0","1.4","81000506","0"
"5","770320401","-1","0.8","戰鬥格子（EXTREME）","81003301","0.8","-100","0","0","0","0","0.8","-20","0","0.8","0","1.1","81003301","0"
"-140","770320501","-1","0.8","戰鬥格子（EXTREME）","81005602","0.8","-100","0","0","0","0","0.8","140","0","0.8","0","1.8","81005602","0"
