f77ecf9439d36f53a700f41c0f5604ddba70a10d5248057ba57926925d680bb7,46ab9c3f2a35e7d697a1fd09d6b032a99dfb1080160e877e52e0364778860eb2,07120bb6f77b8bb56344b7b2077bcb24171f08b9bd6b713c46ad8a023b1fce74,07226b676115fa5c2325291486876133652cc78211c53436346cd6b7460a778c,45f41f30aa792328ff5c85e35ae2fde2fff98abeea4f0ee16251c033ebb9e768,9d582990f5ee12cd664807eb1260bde8c0c419dc8520fb291cc9ec618ddaeac7,3a2a7595491d063594b34a7ec105f67b3137536fc48477a89da2f67ca87fe717,3836a8100912d230fd371b15b5a758c266834ae61841e9f6c2ee76859e70687e,49e17ce74b0e200d5131df288b15e009ce3bb134ad9fa9d171e905912a8e1c8e,1b4a4fc244ceab8ff1ef3cb7346e9b9227ea40c814123ad07d3c20b160fbf61e,d402b67da99d23a2cb5c9fe187e4ea57ef03bff20d109cd191da21525f7f7e7e,c4013a726ae1c1d64bab1ea328659a450fd91c8a734da6cb09f5e1e4f745bf49,b6a8e6adce0ec7faaf99e47f8d21d2e73c6a5f2a95410728a114dd20470495cd,eb8fde8c2b004da55352a8fba90e0bf7f2b0823187c85c5c8305773b9447aaf7,4ae5a9c3050898ff6a9005869c4ae2d104784be6a51c4550b3556cb0a783b24d,fb55a57b5652cf9345d9d620035e15e68ccf2432454940649671aa8a6e38ada5,116745e05a0163a56d5acb0bc178748399ce286e6d4a951ec23c6289a1f37704,64dbf01b3e4894710c33b951ce2dd449661e3dbfa8ddb9da5c332fcfe74a2da8,ab42dc760f0dd07adfc52b989658e10e645e2c643c1076832689ca3a1038d290
"0","0","1","202","","300","2015-04-01 14:00:00","900039","150","0","著粉紅色禮服的模特兒人台","0","103","0","10","0","1","","1"
"0","0","1","202","","300","2015-04-01 14:00:00","900038","150","0","著女僕裝的模特兒人台","0","104","0","10","0","1","","1"
"0","0","1","202","","300","2015-04-01 14:00:00","900037","150","0","石膏雕像①","1","105","0","10","0","1","","1"
"0","0","1","202","","300","2015-04-01 14:00:00","900036","150","0","石膏雕像②","1","106","0","10","0","1","","1"
"0","0","1","202","","900","2015-04-01 14:00:00","900035","450","0","花朵壁飾","0","107","0","10","0","1","","2"
"0","0","1","202","","900","2015-04-01 14:00:00","900034","450","0","繪畫①","0","108","0","10","0","1","","2"
"0","0","1","202","","900","2015-04-01 14:00:00","900033","450","0","繪畫②","0","109","0","10","0","1","","2"
"0","0","1","202","","900","2015-04-01 14:00:00","900032","450","0","盾牌壁飾","0","110","0","10","0","1","","2"
"0","0","1","202","","900","2015-04-01 14:00:00","900031","450","0","劍壁飾","0","111","0","10","0","1","","2"
"0","0","1","204","","600","2015-04-01 14:00:00","900030","300","0","手扶欄杆①","0","112","0","10","0","1","","1"
"0","0","1","204","","600","2015-04-01 14:00:00","900029","300","0","手扶欄杆②","0","113","0","10","0","1","","1"
"0","0","1","204","","600","2015-04-01 14:00:00","900028","300","0","彩繪玻璃隔板","0","114","0","10","0","1","","1"
"0","0","1","204","","600","2015-04-01 14:00:00","900027","300","0","紅磚隔板","0","115","0","10","0","1","","1"
"0","0","1","902","","1200","2015-04-01 14:00:00","900026","600","0","石板牆","0","116","0","1","0","1","","4"
"0","0","1","902","","1200","2015-04-01 14:00:00","900025","600","0","大理石牆","0","117","0","1","0","1","","4"
"0","0","1","902","","1200","2015-04-01 14:00:00","900024","600","0","紅磚牆","0","118","0","1","0","1","","4"
"0","0","1","901","","1200","2015-04-01 14:00:00","900023","600","0","石板地板","0","119","0","1","0","1","","3"
"0","0","1","901","","1200","2015-04-01 14:00:00","900022","600","0","大理石地板","0","120","0","1","0","1","","3"
"0","0","1","901","","1200","2015-04-01 14:00:00","900021","600","0","紅磚地板","0","121","0","1","0","1","","3"
"0","0","1","901","","1200","2015-04-01 14:00:00","900020","600","0","馬賽克磁磚地板","0","122","0","1","0","1","","3"
"0","0","1","901","","1200","2015-04-01 14:00:00","900019","600","0","黑白磁磚地板","0","123","0","1","0","1","","3"
"0","0","1","901","","1200","2015-04-01 14:00:00","900018","600","0","紅白磁磚地板","0","124","0","1","0","1","","3"
"0","0","1","903","","1200","2015-04-01 14:00:00","900017","600","0","粉紅色印花背景①","0","125","0","1","0","1","","5"
"0","0","1","903","","1200","2015-04-01 14:00:00","900016","600","0","粉紅色印花背景②","0","126","0","1","0","1","","5"
"0","0","1","903","","1200","2015-04-01 14:00:00","900015","600","0","藍色印花背景①","0","127","0","1","0","1","","5"
"0","0","1","903","","1200","2015-04-01 14:00:00","900014","600","0","藍色印花背景②","0","128","0","1","0","1","","5"
"0","0","1","903","","1200","2015-04-01 14:00:00","900013","600","0","黃色印花背景①","0","129","0","1","0","1","","5"
"0","0","1","903","","1200","2015-04-01 14:00:00","900012","600","0","黃色印花背景②","0","130","0","1","0","1","","5"
"0","0","1","201","","1200","2015-04-01 14:00:00","900043","600","0","虎皮地毯","0","131","0","10","0","1","","1"
"0","0","1","201","","120","2015-04-01 14:00:00","900011","60","0","彩色磁磚①","0","132","0","99","0","1","","1"
"0","0","1","201","","120","2015-04-01 14:00:00","900010","60","0","彩色磁磚②","0","133","0","99","0","1","","1"
"0","0","1","201","","120","2015-04-01 14:00:00","900009","60","0","彩色磁磚③","0","134","0","99","0","1","","1"
"0","0","1","201","","120","2015-04-01 14:00:00","900008","60","0","彩色磁磚④","0","135","0","99","0","1","","1"
"0","0","1","201","","120","2015-04-01 14:00:00","900007","60","0","彩色磁磚⑤","0","136","0","99","0","1","","1"
"0","0","1","201","","120","2015-04-01 14:00:00","900006","60","0","彩色磁磚⑥","0","137","0","99","0","1","","1"
"0","0","1","201","","120","2015-04-01 14:00:00","900005","60","0","彩色磁磚⑦","0","138","0","99","0","1","","1"
"0","0","1","201","","120","2015-04-01 14:00:00","900004","60","0","彩色磁磚⑧","0","139","0","99","0","1","","1"
"0","0","1","199","","500","2015-04-01 14:00:00","900003","0","0","點心桌","1","140","2","1","0","37","","1"
"0","0","1","299","","500","2015-04-01 14:00:00","900002","0","0","藥水產生器","1","141","3","1","0","37","","1"
"0","0","1","299","","500","2015-04-01 14:00:00","900001","0","0","瑪那產生器","1","142","4","1","0","37","","1"
"0","0","1","299","","600","2015-04-01 14:00:00","900042","300","0","咖啡廳小黑板","0","143","0","1","0","1","","1"
"0","0","1","299","","-1","2015-04-01 14:00:00","900144","0","0","雲海的魔物肉","0","144","5","1","0","1","","1"
"0","0","1","299","","-1","2015-04-01 14:00:00","900145","0","0","密林的果實","0","145","6","1","0","1","","1"
"0","0","1","299","","-1","2015-04-01 14:00:00","900146","0","0","斷崖的小點","0","146","7","1","0","1","","1"
"0","0","1","299","","-1","2015-04-01 14:00:00","900177","0","0","蒼海的淡雪糖","0","147","8","1","0","1","","1"
"0","0","1","299","","300","2018-08-30 16:00:00","900155","150","0","粉紅色的民族風花紋靠枕","0","148","0","10","0","1","","1"
"0","0","1","204","","600","2018-08-30 16:00:00","900154","300","0","童話洋裝風幕簾","1","149","0","10","0","1","","1"
"0","0","1","299","","600","2018-08-30 16:00:00","900153","300","0","奇幻之柱子","0","150","0","10","0","1","","1"
"0","0","1","299","","1500","2018-08-30 16:00:00","900152","750","0","真步珍藏的玩偶","1","151","0","1","0","1","","1"
"0","0","1","299","","300","2018-08-30 16:00:00","900151","150","0","哞哞自衛隊的武器桶","0","152","0","10","0","1","","1"
"0","0","1","299","","300","2018-08-30 16:00:00","900150","150","0","真琴的祕密寶箱","0","153","0","10","0","1","","1"
"0","0","1","199","","300","2018-08-30 16:00:00","900149","150","0","童話風燈飾","0","154","0","10","0","1","","1"
"0","0","1","902","","1200","2018-08-30 16:00:00","900148","600","0","真步真步王國的牆壁","0","155","0","1","0","1","","4"
"0","0","1","901","","1200","2018-08-30 16:00:00","900147","600","0","民族風花紋圖樣的多彩地板","0","156","0","1","0","1","","3"
"0","0","1","904","","1500","2018-08-30 16:00:00","900119","750","0","奇幻風的上樓樓梯","0","157","0","3","0","1","","1"
"0","0","1","904","","1500","2018-08-30 16:00:00","900118","750","0","幻想風的下樓樓梯","0","158","0","3","0","1","","1"
"0","0","1","102","","300","2025-09-15 16:00:00","900156","150","0","漆紋椅子","1","201","0","10","0","1","2025-10-15 15:59:59","1"
"0","0","1","101","","1200","2025-09-15 16:00:00","900158","600","0","漆紋桌子","0","202","0","10","0","1","2025-10-15 15:59:59","1"
"0","0","1","102","","300","2025-09-15 16:00:00","900157","150","0","漆紋軟墊椅","1","203","0","10","0","1","2025-10-15 15:59:59","1"
"0","0","1","201","","1200","2025-09-15 16:00:00","900162","600","0","榻榻米","0","204","0","4","0","1","2025-10-15 15:59:59","1"
"0","0","1","204","","600","2025-09-15 16:00:00","900159","300","0","金箔製屏風","0","205","0","10","0","1","2025-10-15 15:59:59","1"
"0","0","1","299","","300","2025-09-15 16:00:00","900161","150","0","日式紙燈","0","206","0","10","0","1","2025-10-15 15:59:59","1"
"0","0","1","199","","900","2025-09-15 16:00:00","900166","450","0","可攜式茶屋","1","207","0","10","0","1","2025-10-15 15:59:59","1"
"0","0","1","299","","600","2025-09-15 16:00:00","900164","300","0","神樂搖鈴","1","208","0","10","0","1","2025-10-15 15:59:59","1"
"0","0","1","203","","1200","2025-09-15 16:00:00","900165","600","0","櫻花木","1","209","0","10","0","1","2025-10-15 15:59:59","1"
"0","0","1","902","","1200","2025-09-15 16:00:00","900163","600","0","襖繪之壁","0","210","0","1","0","1","2025-10-15 15:59:59","4"
"0","0","1","901","","1200","2025-09-15 16:00:00","900160","600","0","紅色地毯與木紋地板","0","211","0","1","0","1","2025-10-15 15:59:59","3"
"0","0","1","102","","300","2018-10-24 16:00:00","900171","150","0","軟綿綿海綿凳子（粉紅色）","1","301","0","10","0","1","","1"
"0","0","1","102","","300","2018-10-24 16:00:00","900170","150","0","軟綿綿海綿凳子（橘色）","1","302","0","10","0","1","","1"
"0","0","1","102","","300","2018-10-24 16:00:00","900169","150","0","軟綿綿海綿凳子（紫羅蘭色）","1","303","0","10","0","1","","1"
"0","0","1","101","","1200","2018-10-24 16:00:00","900173","600","0","彩繪孩童用桌","0","304","0","10","0","1","","1"
"0","0","1","201","","1300","2018-10-24 16:00:00","900172","650","0","氣球鳥樣式地毯","0","305","0","10","0","1","","1"
"0","0","1","299","","600","2018-10-24 16:00:00","900176","300","0","神秘水晶組","1","306","0","10","0","1","","1"
"0","0","1","299","","900","2018-10-24 16:00:00","900175","450","0","小小格里芬造型的搖搖樂木馬","1","307","0","10","0","1","","1"
"0","0","1","299","","600","2018-10-24 16:00:00","900174","300","0","會突然彈出的驚喜箱","1","308","0","10","0","1","","1"
"0","0","1","902","","1200","2018-10-24 16:00:00","900168","600","0","孩童藝術牆壁","0","309","0","1","0","1","","4"
"0","0","1","901","","1200","2018-10-24 16:00:00","900167","600","0","孩童藝術地板","0","310","0","1","0","1","","3"
"0","0","1","299","","5000","2018-11-15 16:00:00","900187","2500","0","交響曲之星舞台（主舞台）","1","401","0","1","0","1","","1"
"0","0","1","299","","2500","2018-11-15 16:00:00","900186","1250","0","交響曲之星舞台（副舞台）","1","402","0","2","0","1","","1"
"0","0","1","202","","300","2018-11-15 16:00:00","900185","150","0","超級偶像的模特兒模型","0","403","0","10","0","1","","1"
"0","0","1","204","","600","2018-11-15 16:00:00","900180","300","0","阻隔線柱","0","404","0","10","0","1","","1"
"0","0","1","102","","1200","2018-11-15 16:00:00","900181","600","0","銀白色的長椅","1","405","0","10","0","1","","1"
"0","0","1","202","","900","2018-11-15 16:00:00","900182","450","0","人氣偶像團體的掛軸","0","406","0","10","0","1","","2"
"0","0","1","204","","600","2018-11-15 16:00:00","900183","300","0","人氣偶像團體的立豎旗","0","407","0","10","0","1","","1"
"0","0","1","299","","600","2018-11-15 16:00:00","900184","300","0","銀白色之柱","0","408","0","10","0","1","","1"
"0","0","1","902","","1200","2018-11-15 16:00:00","900179","600","0","舞台設計的垂幕牆壁","0","409","0","1","0","1","","4"
"0","0","1","901","","1200","2018-11-15 16:00:00","900178","600","0","偶像取向的舞蹈用地面","0","410","0","1","0","1","","3"
"0","0","1","104","","1500","2025-12-15 16:00:00","900201","750","0","度假氛圍的吊床","1","501","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","204","","600","2025-12-15 16:00:00","900200","300","0","阿拉伯花紋圖樣的隔板","0","502","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","102","","900","2025-12-15 16:00:00","900199","450","0","度假氛圍的單人沙發","1","503","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","102","","1200","2025-12-15 16:00:00","900198","600","0","度假氛圍的雙人沙發","1","504","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","103","","600","2025-12-15 16:00:00","900197","300","0","度假氛圍的餐具櫃","0","505","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","103","","600","2025-12-15 16:00:00","900196","300","0","度假氛圍的櫥櫃","0","506","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","103","","600","2025-12-15 16:00:00","900195","300","0","度假氛圍的衣櫥","0","507","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","102","","300","2025-12-15 16:00:00","900194","150","0","度假氛圍的椅子","1","508","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","102","","300","2025-12-15 16:00:00","900193","150","0","度假氛圍的凳子","1","509","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","103","","600","2025-12-15 16:00:00","900192","300","0","白色的掛牆式層架","0","510","0","10","0","1","2026-01-15 15:59:59","2"
"0","0","1","101","","600","2025-12-15 16:00:00","900191","300","0","度假氛圍的桌子①","0","511","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","101","","1200","2025-12-15 16:00:00","900190","600","0","度假氛圍的桌子②","0","512","0","10","0","1","2026-01-15 15:59:59","1"
"0","0","1","902","","1200","2025-12-15 16:00:00","900189","600","0","度假氛圍的牆壁","0","513","0","1","0","1","2026-01-15 15:59:59","4"
"0","0","1","901","","1200","2025-12-15 16:00:00","900188","600","0","度假氛圍的地板","0","514","0","1","0","1","2026-01-15 15:59:59","3"
"0","0","1","201","","1400","2026-01-15 16:00:00","900209","700","0","嵌地式水族箱","0","601","0","10","0","1","2026-02-15 15:59:59","1"
"0","0","1","299","","1500","2026-01-15 16:00:00","900212","750","0","軟綿綿的海龍","1","602","0","1","0","1","2026-02-15 15:59:59","1"
"0","0","1","299","","1500","2026-01-15 16:00:00","900211","750","0","蔚藍貝殼坐墊","1","603","0","10","0","1","2026-02-15 15:59:59","1"
"0","0","1","102","","300","2026-01-15 16:00:00","900206","150","0","海洋凳子","1","604","0","10","0","1","2026-02-15 15:59:59","1"
"0","0","1","204","","700","2026-01-15 16:00:00","900208","350","0","海洋隔板","0","605","0","10","0","1","2026-02-15 15:59:59","1"
"0","0","1","202","","300","2026-01-15 16:00:00","900207","150","0","珊瑚的裝飾物","0","606","0","10","0","1","2026-02-15 15:59:59","1"
