346f9c9ca08d9100e67d96b9239d1a12345b948967580af078cc0e800aeeb3f8,f02b7c183e73928c046c719f6ac314f5414e4eeba02ccaf72b1e79b4c2d312ad,a979d9f0639cd18db8be14a6bdfe07f695ce15ddb844ffcf979b2d3e07427a1e,339e02d6895a9863ba9629551760f4c8f916e564bfb808d059a1740f0a059ba5,9f23469b10433c63318af58de3bdf3ee9d78bfb32cf62877144c4a90d716f709,9ad4a5a3992c1b1586f092f741910ba348bc81cdf5647edf755f5e21d9514863,88789647c92875e755d3d05a4a852c6cebee80b1f75e4d51014640fffc9f2f4a,60a5fbd7434c25b3238caa2467ddd053ca371df717aa291a12b9fff76736bdec,524c8f33c6f801ab5e832ef19a978562fa91685c0fbd69b215471438fe918ef7,45fe65d50550da07794c0fd2cb6dd58c55adf0ab158a3ae4d030b45bf3c0fe4f,9c6bec82e2f533a2a6fa5753e7c24aff954a9dfcb46371165909ce6162deadd8,5bf461100b0ce0f442100f9b630f2f54af492c6391ed4999d6e4fe328b0a4cd2,c79d40bb5ee536e544115c38585342e4186b207ddd8c5f0aa267e4a2ff1fa67d,af4b6f8e08468b2d7a80a89983afe7f5020fc552d20450df693d98f1a34ebfc3,2717a03ba4514224533e3160931973bcfea65af6bc8bdfdec430059b069d42b0,3e1ea1eccf15b0cab4c68652995c89a8c6d8f4d710d104b7a5b6dc02648e5d84,6ef3cb656eeba7a35847f8a31ef2bee0c855145b0efd0d2ea0a81a2f98e192d4,431a4a59d8916bd6efe2a1066cde178ae84b6a13e7b179377f770b861271184e,209312995fc45158a24e8ed74e4cdf5ef71a8824ccf7c4c0a4675ca39b84cb36,7dbcf75bf4d0e103f64934a0c4d8f5a339b32735d7e145263136ffd836e33dc8,7157abd05ff029903b5764264b630da49807ae793e3347df0f5ea50fb7c9bffb,3facec67039f97fa002911b52bc8efdd0ec986d707d46df7f719bc1b27b88abb,f3585f3f2f0ecf2f9cac54655254e7ab8c04506202b9ba8bb6815965f36fa959,33781368478d76f86237142be51c7cc8dcff4e0dbb7cda6a9e1cf2b05be0a022,0d9df70a95938c1be69e7df5f1238ec2279b400f396528bd4b23c92217861b99,6189c8d3074b4a835fd16feda5cf1a8c65dad193fe42583e03658c0308add5bc,5ac605b062fbeebf2b1d7d15b661de7ee9fbc065a3855750e6015e378347b964,aee7012d12806b8c5f4075bcb163aa193c843f85291906da799253ac1764fb5e,c8ef6f09454201b61171eb8855458c6b94eca28061f8d5c05f61964f62c9c072,b54eaa9a1335faf3210c60af3e4c5b9390d208b49fd49f930d2a34a3f2abeb43,9ebbd9113df3eb7bfe38bc2eee531d481e3851966b6c5d003f61a2407acee933
"0","0","0","29","0","0","4","32","103041","0","0","0","3000","58","0","0","65","存在於東國的某個劍術流派中，\n授予獲得宗師認可的人的刀劍。\n因寄宿著月光之力，而更能夠\n琢磨精鍊裝備者的五感與靈力。","103041","0","0","0","0","1","月光刀","0","0","0","0","3","0"
"0","0","0","37","0","0","4","40","103042","0","0","0","4000","68","0","0","75","是某位技術甚高的武士，\n在退治雷獸時所使用的刀。\n斬除了雷獸的刀身，\n寄宿著閃電之力。","103042","0","0","0","0","1","雷神刀","0","0","0","0","3","0"
"0","0","0","19","0","0","7","12","103071","0","0","0","1400","40","0","0","0","是以高價珍貴的白金，\n打造而成的短劍。\n不少貴族把它藏在懷中以用來護身。","103071","0","0","0","0","1","鉑金小刀","0","0","0","0","3","15"
"0","0","3","37","0","0","7","45","103072","0","0","0","4000","61","0","0","0","擁有意志並且不斷渴望著鮮血，\n是把令人畏懼的短劍。　\n沾染上血跡而生鏽的部分\n將會比平時更閃爍著惡寒之氣。","103072","0","0","0","0","1","吸血鬼匕首","0","0","0","0","3","0"
"0","0","0","29","0","0","10","20","103101","0","0","0","3000","53","0","0","0","仿照兇惡之黑龍的下顎形狀而製的\n鉤爪。暗器的一種，據說以前使用\n這種鉤爪暗殺人時，會在爪上塗上\n毒液，提高殺傷能力。","103101","0","0","0","0","1","龍牙之爪","0","0","0","0","3","15"
"0","0","0","29","0","0","13","20","103131","0","0","3","3000","53","0","0","0","過去曾有一位男人以此弓狩獵，\n並將狩得的獵物贈於心上人成就了\n愛戀。他因此事而做為契機閃念，\n以愛神命名這把弓。","103131","0","0","0","0","1","邱比特之弓","0","0","0","0","3","0"
"0","0","0","37","0","0","13","40","103132","0","0","3","4000","61","0","0","0","是被人類迫害，而被追討到地底\n深處的魔族所製造的弓。\n只要是踏入他們的領域的人類，\n就會葬送於這把弓下。","103132","0","0","0","0","1","惡魔之弓","0","0","0","0","3","0"
"0","0","0","19","0","0","16","18","103161","0","3","0","1400","35","0","0","0","贈送給名譽騎士的斧戟。\n其刀刃堅實銳利不容折損，\n如同體現了為國為民而戰的騎士，\n心中的那股驕傲。","103161","0","0","0","0","1","騎士的驕傲","0","0","0","0","3","0"
"0","0","0","29","0","0","16","20","103162","0","5","0","3000","46","0","0","0","用來刺殺的長戟。\n它的殺傷能力，\n能輕易刺穿堅固的鎧甲，\n僅一擊便能奪走敵人性命。","103162","0","0","0","0","1","絕對之矛","0","0","0","0","3","0"
"0","0","0","19","0","0","19","12","103191","0","0","0","1400","50","0","0","0","以湛藍天體點綴的戰斧。\n象徵著世界本質的天體，\n能吸收天與地的能量，\n進而賦予裝備者力量。","103191","0","0","0","0","1","天球斧","0","0","0","0","3","0"
"0","0","0","29","0","0","19","46","103192","0","0","0","3000","66","0","0","0","被賦予著華麗之花的這把斧頭，\n每次揮舞，就會綻放出大朵鮮血。","103192","0","0","0","0","1","麗花戰斧","0","0","0","0","3","0"
"0","0","0","37","0","0","19","66","103193","0","0","0","4000","77","0","0","0","是研究先進武器製造的某個工坊的\n自豪之作。\n能在斧頭的內部積蓄雷電，\n並能夠在攻擊之際一齊放出。","103193","0","0","0","0","1","閃電之斧","0","0","0","0","3","0"
"0","0","0","19","0","0","22","12","103221","0","0","0","1400","0","0","0","0","某個殘酷的魔法師團體，\n使過的法杖。\n被害者人們的鮮血，\n將此法杖染上了鮮明的血紅色。","103221","0","0","0","0","1","芒刺血杖","50","0","0","0","3","0"
"0","0","0","37","0","0","22","20","103222","0","0","0","4000","0","0","0","0","據說是某位魔法師與惡魔交易之後，\n而獲得的問題法杖。\n傳說被擊倒的敵人之魂，\n將會透過此法杖獻上給惡魔。","103222","0","0","0","0","1","惡魔之角","77","0","0","0","3","0"
"0","0","0","19","0","0","25","12","103251","0","0","2","1400","0","0","0","0","是將占星術為業的某個魔法師一族，\n所使用的法杖。\n據說他們能藉由觀測星象，\n預知未來。","103251","0","0","0","0","1","天球的守護","40","0","0","0","3","0"
"0","0","0","29","0","0","25","20","103252","0","0","3","3000","0","0","0","0","試圖拯救人們的意念，\n使花蕾綻放，\n而那純淨的能量，\n成為了治癒的力量","103252","0","0","0","0","1","花蕾之杖","53","0","0","0","3","0"
"0","0","0","21","0","0","28","32","103281","0","1","1","1400","11","0","0","245","以強大又時尚的騎士為主題，\n所製作出的鎧甲。但不管再怎麼\n盛裝打扮，若不具有相應的實力，\n魅力定會減半。","103281","0","0","0","0","1","時尚盔甲","0","0","0","0","3","0"
"0","0","0","32","0","0","28","42","103282","0","2","2","3000","15","0","0","325","將威猛的男人全部擊敗，\n成為鬥技場女王的女戰士的鎧甲。\n傳聞對戰對手只見到她那\n如野獸般的銳利眼光就戰意全失了。","103282","0","0","0","0","1","戰陣鎧衣","0","0","0","0","3","0"
"0","0","0","43","0","0","28","25","103283","0","2","2","4000","17","0","0","380","使用厚實的鐵板組合而成的鎧甲。\n捨去輕便性，而著重於防禦力。\n是使用斧頭或大劍的戰士們\n愛用的裝備之一。","103283","0","0","0","0","1","重金屬盔甲","0","0","0","0","3","0"
"0","0","0","21","0","0","31","30","103311","0","3","2","1400","0","0","0","245","愛好華麗的騎士，向設計師委託\n而製成的鎧甲。\n過於華麗的緣故，在戰場上格外顯\n眼，在敵人眼中也正好成為了靶子。","103311","0","0","0","0","1","華麗盔甲","0","0","0","0","3","0"
"0","0","0","21","160","0","34","30","103341","0","1","1","1400","10","0","0","180","在布料上覆蓋一層皮革長袍的服飾。\n具有優異的防寒效果，\n適合在寒冷的地方採集素材時穿著。","103341","0","0","0","0","1","多層次服飾","0","0","0","0","3","0"
"0","0","0","32","210","0","34","25","103342","0","2","1","3000","13","0","0","235","任職於王城內的女騎士所著裝之服。\n使用了高級的皮革與黑色金屬，\n在胸前還有顯示騎士的身分地位的\n裝飾。構思極具品味。","103342","0","0","0","0","1","宮廷服飾","0","0","0","0","3","0"
"0","0","0","37","370","0","34","75","103343","0","2","2","4000","15","0","0","205","是精靈族的女王，在和其他種族的\n和平協定會議上所穿著的服飾。\n精靈族為以防萬一，在女王的\n服飾上施加了強力魔法的薄紗。","103343","0","0","0","0","1","玻斯菊服飾","0","0","0","0","3","0"
"0","0","0","32","0","0","37","30","103371","0","2","4","3000","0","0","0","235","以傳說中愛神的服裝為形象\n製作的長袍。\n背上之羽，因魔法漂浮。\n讓人分不出來它與真品之差。","103371","0","0","0","0","1","邱比特長袍","13","0","0","0","3","0"
"0","0","0","43","0","0","37","25","103372","0","2","4","4000","0","0","0","245","一生輔佐自幼即成為皇帝的少年的\n哲學家，所著的服裝。\n指引皇帝踏上正途，\n他引領了國家朝著更好的未來邁進。","103372","0","0","0","0","1","哲學家長袍","14","0","5","0","3","0"
"0","0","0","29","0","0","40","25","103401","0","6","0","3000","8","0","0","290","驍勇果敢的將軍之盾。\n他只要一站上戰場，\n親自率兵破軍殺敵，\n引領軍隊迎向勝利。","103401","0","0","0","0","1","石榴石之盾","0","0","0","0","3","0"
"0","0","0","23","0","0","43","25","103431","0","2","1","1400","5","3","0","90","穿上之後可以消除腳步聲的特殊靴。\n傳說是東國間諜所穿的靴子，\n但有關於他們的任何情報，\n一直都是個謎。","103431","0","0","0","0","1","忍者鞋","0","0","0","0","3","0"
"0","0","0","35","0","0","43","45","103432","0","0","0","3000","26","4","0","115","為了使用西洋劍的劍士們，\n所製成的靴子。相當輕盈，\n是對於比起力量更重視機動性\n的細劍士，最合適的一件裝備。","103432","0","0","0","0","1","擊劍之靴","0","0","0","0","3","0"
"0","0","0","34","0","0","46","46","103461","0","3","4","3000","0","0","0","115","魔法師的正式服裝之一的靴子。\n附有無論走在任何地方\n都不會髒掉的魔法。","103461","0","0","0","0","1","女巫宮廷靴","20","0","0","0","3","0"
"0","0","0","35","0","0","49","40","103491","0","5","4","3000","0","0","0","235","信仰曾存在的黑龍的騎士團\n所用的頭盔。\n他們為了供奉活祭品給龍，\n不斷奪走無辜的人的性命。","103491","0","0","0","0","1","黑龍頭盔","0","0","0","0","3","0"
"0","0","0","23","0","0","52","20","103521","0","0","4","1400","0","0","0","90","魔法師的一家人，贈送給為修行\n而離家的女兒的髮箍。\n是母親以自己的魔力，\n以及愛所製成。","103521","0","0","0","0","1","女巫髮箍","20","0","0","0","3","0"
