89fa6a041bef6ecca9d05c1792f93259bd1f2fd5355652ad1d9458d66f8415c0,62267bcb0176ba299012044a9a2e9ebf107cbecaffe783feb60c24278a8c957b,7130ca344bdf29e377ca70d96f15de115de0e6be967c2f3088a671b761456a3b,c92d614dc2384e0e8d6e8fd43958f308bb45edefc3843765d5018b606ceb3062,edd5ac6a2dbc8e22c4bc476702bf3c111c8fdbd0932d965129acaf24213f88e2,1499823486b9df1bca16e69b25b53010c4502536c2f678dd71840c6768dc2e52,594e50ebff7c291cf5b628ce146be359399fcd8a0e8a6a0fc8018b20d99f646e,4d99ed1a387c76ab80c76a0f3afd076ba3dfb722641d6768168948428c1492d8,4d05f2435abe81783f5b26a5a8e477088bfe65fc6139d5fcd0a3fe1840e69b27,298e87f43019cc784e08ad2bac0333f1d4e7a253e43b0f22d76c738767e9c0a2,0150cb8c08eaba07d4a0b0f1ff6f5b11d94b7c74a95c9b93dc46b5478c7a02e5,e837b1287d5b002774def8d02f8b2177ebf0d6da9e2791cce62580cb58d5ff6c
"0","17","999","0","0","21","依里（聖誕節）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","依里（聖誕節）專用水晶球 / Lv250","2030/08/01 14:59:59","21015","2023/04/01 16:00:00","1"
"0","20","999","0","0","21","深月（新年）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","深月（新年）專用水晶球 / Lv250","2030/08/01 14:59:59","21016","2023/05/01 16:00:00","1"
"0","21","999","0","0","21","嘉夜（解放者）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","嘉夜（解放者）專用水晶球 / Lv250","2030/08/01 14:59:59","21017","2023/01/31 12:00:00","1"
"0","22","999","0","0","21","花凜（煉金術士）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","花凜（煉金術士）專用水晶球 / Lv250","2030/08/01 14:59:59","21018","2023/09/01 16:00:00","1"
"0","24","999","0","0","21","秋乃（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","秋乃（夏日）專用水晶球 / Lv250","2030/08/01 14:59:59","21019","2023/11/01 16:00:00","1"
"0","25","999","0","0","21","空花（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","空花（夏日）專用水晶球 / Lv250","2030/08/01 14:59:59","21020","2023/12/01 16:00:00","1"
"0","27","999","0","0","21","祈梨（新年）專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","祈梨（新年）專用水晶球 / Lv280","2030/08/01 14:59:59","21021","2024/05/01 16:00:00","1"
"0","28","999","0","0","21","怜（星素）專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","怜（星素）專用水晶球 / Lv280","2030/08/01 14:59:59","21022","2024/06/01 16:00:00","1"
"0","4","999","0","0","21","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv180/RANK19。","輝光水晶球 / Lv180","2030/08/01 14:59:59","21900","2021/08/02 16:00:00","1"
"0","11","999","0","0","21","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv215/RANK23。","輝光水晶球 / Lv215","2030/08/01 14:59:59","21901","2022/06/01 16:00:00","1"
"0","18","999","0","0","21","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv250/RANK26。","輝光水晶球 / Lv250","2030/08/01 14:59:59","21902","2023/04/01 16:00:00","1"
"0","19","999","0","0","21","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv100/RANK12。","輝光水晶球 / Lv100","2030/08/01 14:59:59","21903","2022/12/15 12:00:00","1"
"0","23","999","0","0","21","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv260/RANK28。","輝光水晶球 / Lv260","2030/08/01 14:59:59","21904","2023/09/01 16:00:00","1"
"0","26","999","0","0","21","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv280/RANK29。","輝光水晶球 / Lv280","2030/08/01 14:59:59","21905","2024/03/01 16:00:00","1"
"0","10001","999","0","0","23","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv240。","專用裝備1輝光水晶球 / Lv240","2030/08/01 14:59:59","21951","2022/10/14 16:00:00","1"
"0","10002","999","0","0","23","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv270。","專用裝備1輝光水晶球 / Lv270","2030/08/01 14:59:59","21952","2023/09/16 16:00:00","1"
"0","10003","999","0","0","23","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv290。","專用裝備1輝光水晶球 / Lv290","2030/08/01 14:59:59","21953","2024/07/15 16:00:00","1"
"0","10","999999","120","0","3","用來強化角色裝備，使用後增加 10 點裝備強化值。","精煉石","2030/08/01 14:59:59","22001","2015/12/17 15:00:00","1"
"0","60","999999","720","0","3","用來強化角色裝備，使用後增加 60 點裝備強化值。","上級精煉石","2030/08/01 14:59:59","22002","2015/12/17 15:00:00","2"
"0","200","999999","2400","0","3","用來強化角色裝備，使用後增加 200 點裝備強化值。","精練結晶","2030/08/01 14:59:59","22003","2015/12/17 15:00:00","3"
"0","0","999999","0","0","5","使用於已獲得通關 Rank★3 的冒險時，能夠直接略過戰鬥時間的票券。","掃蕩券","2030/08/01 14:59:59","23001","2015/12/17 15:00:00","1"
"0","0","999999","0","0","5","可縮短探險的冒險之所需時間的票券。","縮時券","2030/08/01 14:59:59","23002","2015/12/17 15:00:00","1"
"0","0","999999","0","0","5","可以玩 1 次專精轉蛋的票券。","專精券","2030/08/01 14:59:59","23003","2015/12/17 15:00:00","1"
"0","0","999","0","0","8","可以玩 1 次白金轉蛋或精選轉蛋的轉蛋券。","白金轉蛋券","2030/08/01 14:59:59","24001","2015/12/17 15:00:00","1"
"0","0","999","0","0","10","可使共鬥通關的獎勵變得豪華的票券。","共鬥券","2030/08/01 14:59:59","24003","2015/12/17 15:00:00","1"
"0","0","999","0","0","8","可以玩 10 次白金轉蛋或精選轉蛋的轉蛋券。","白金10連轉蛋券","2030/08/01 14:59:59","24004","2015/12/17 15:00:00","1"
"0","0","999","0","0","17","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中3周年轉蛋券","2030/08/01 14:59:59","24009","2021/02/21 12:00:00","1"
"0","0","999","0","0","17","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中4周年轉蛋券","2030/08/01 14:59:59","24010","2022/02/14 12:00:00","1"
"0","0","999","0","0","17","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 公主連結慶典2023紀念轉蛋券","2030/08/01 14:59:59","24014","2023/09/01 16:00:00","1"
"0","0","999","0","0","17","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 5周年紀念轉蛋券","2030/08/01 14:59:59","24015","2023/08/01 16:00:00","1"
"0","0","999","0","0","17","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 新手衝刺轉蛋券","2030/08/01 14:59:59","24016","2023/08/01 05:00:00","1"
"0","0","999","0","0","17","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 公主連結慶典2024紀念轉蛋券","2030/08/01 14:59:59","24017","2024/08/23 16:00:00","1"
"0","0","99999","0","0","20","喚醒角色所潛藏極大力量的道具。","公主寶珠","2030/08/01 14:59:59","25001","2020/01/02 16:00:00","1"
"0","0","999999999","0","0","29","由構成世界的屬性之力，星素中的火屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（火）","2030/08/01 14:59:59","25011","2015/12/17 15:00:00","1"
"0","0","999999999","0","0","29","由構成世界的屬性之力，星素中的水屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（水）","2030/08/01 14:59:59","25012","2015/12/17 15:00:00","1"
"0","0","999999999","0","0","29","由構成世界的屬性之力，星素中的風屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（風）","2030/08/01 14:59:59","25013","2015/12/17 15:00:00","1"
"0","0","999999999","0","0","29","由構成世界的屬性之力，星素中的光屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（光）","2030/08/01 14:59:59","25014","2015/12/17 15:00:00","1"
"0","0","999999999","0","0","29","由構成世界的屬性之力，星素中的闇屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（闇）","2030/08/01 14:59:59","25015","2015/12/17 15:00:00","1"
"0","0","999999999","0","0","29","由構成世界的屬性之力，星素形成的結晶。因其內蘊含的屬性還尚未被分化，因此相當不穩定，可透過激發的方式使其釋出龐大的屬性之力。","星素碎片","2030/08/01 14:59:59","25021","2015/12/17 15:00:00","1"
"0","0","9999","0","0","29","伴隨著星素顯現而出現的寶珠。以不明物質所組成，不知道為何使用後能夠提升公主騎士的權能。","大師碎片","2030/08/01 14:59:59","25101","2015/12/17 15:00:00","1"
"0","0","99999","0","0","29","大師碎片的碎片。","大師碎片（碎片）","2030/08/01 14:59:59","25102","2015/12/17 15:00:00","1"
"0","0","999","0","0","9","只有挑戰過露娜之塔的人可以獲得，阿斯特朗的商店內並不流通的珍稀錢幣。","露娜幣","2030/08/01 14:59:59","26101","2015/12/17 15:00:00","1"
"0","0","999999999","0","0","25","用來強化EX裝備，使用後增加 1 點強化值。","EX裝備強化Pt","2030/08/01 14:59:59","26201","2015/12/17 15:00:00","1"
"0","0","999999999","0","0","25","能用來鍊成EX裝備。","EX裝備鍊成Pt","2030/08/01 14:59:59","26202","2015/12/17 15:00:00","1"
"0","0","999999999","0","0","33","阿爾克絲鍊金堂最厲害的秘術，究極鍊成所使用的寶玉。將裝備效果實體化，並可施加在特殊的武具上。","鍊成水晶球","2030/08/01 14:59:59","26203","2015/12/17 15:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券","2030/08/01 14:59:59","27001","2020/06/22 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券","2030/08/01 14:59:59","27002","2020/08/03 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券","2030/08/01 14:59:59","27003","2021/08/02 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券","2030/08/01 14:59:59","27004","2022/02/01 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券","2030/08/01 14:59:59","27005","2022/05/02 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","4th Anniv. 特別交換券","2030/08/01 14:59:59","27006","2022/08/01 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券","2030/08/01 14:59:59","27007","2023/01/20 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券","2030/08/01 14:59:59","27008","2023/05/11 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","5th Anniv. 特別交換券","2030/08/01 14:59:59","27009","2023/08/01 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","合作紀念 特別交換券","2030/08/01 14:59:59","27010","2023/09/01 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券","2030/08/01 14:59:59","27011","2024/02/07 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","新手衝刺 特別交換券","2030/08/01 14:59:59","27012","2024/02/07 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券（限定+）","2030/08/01 14:59:59","27013","2024/05/01 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","6th Anniv. 特別交換券","2030/08/01 14:59:59","27014","2024/08/15 16:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券（限定+）","2030/08/01 14:59:59","27015","2024/10/01 00:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券（限定+）","2030/08/01 14:59:59","27016","2025/02/01 00:00:00","1"
"0","0","999","0","0","17","可以交換特定角色的券。","特別交換券（限定+）","2030/08/01 14:59:59","27018","2025/05/01 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色記憶碎片的交換券。","千歌的記憶碎片交換券","2030/08/01 14:59:59","28016","2022/04/18 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色記憶碎片的交換券。","霞的記憶碎片交換券","2030/08/01 14:59:59","28017","2022/04/18 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色記憶碎片的交換券。","莫妮卡的記憶碎片交換券","2030/08/01 14:59:59","28018","2022/04/18 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色記憶碎片的交換券。","秋季特賣 記憶碎片交換券2024","2030/08/01 14:59:59","28025","2024/10/01 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色純淨記憶碎片的交換券。","秋季特賣 純淨記憶碎片交換券2024","2030/08/01 14:59:59","28026","2024/10/01 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色記憶碎片的交換券。","6.5周年記憶碎片交換券","2030/08/01 14:59:59","28027","2025/02/01 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色純淨記憶碎片的交換券。","6.5周年純淨記憶碎片交換券","2030/08/01 14:59:59","28028","2025/02/01 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色記憶碎片的交換券。","春夏特賣記憶碎片交換券","2030/08/01 14:59:59","28029","2025/05/01 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定角色純淨記憶碎片的交換券。","春夏特賣純淨記憶碎片交換券","2030/08/01 14:59:59","28030","2025/05/01 00:00:00","1"
"0","0","999","0","0","17","能夠交換特定EX★5武器的交換券。","EX★5武器交換券","2030/08/01 14:59:59","28501","2025/02/15 16:00:00","1"
"5174112","31001","9999","0","0","11","封印有日和的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","日和的記憶碎片","2030/08/01 14:59:59","31001","2015/12/17 15:00:00","1"
"7201112","31002","9999","0","0","11","封印有優衣的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","優衣的記憶碎片","2030/08/01 14:59:59","31002","2015/12/17 15:00:00","1"
"8301112","31003","9999","0","0","11","封印有怜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","怜的記憶碎片","2030/08/01 14:59:59","31003","2015/12/17 15:00:00","1"
"6124112","31004","9999","0","0","11","封印有禊的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","禊的記憶碎片","2030/08/01 14:59:59","31004","2015/12/17 15:00:00","1"
"6032112","31005","9999","0","0","11","封印有茉莉的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","茉莉的記憶碎片","2030/08/01 14:59:59","31005","2019/01/22 16:00:00","1"
"10112","31006","9999","0","0","11","封印有茜里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","茜里的記憶碎片","2030/08/01 14:59:59","31006","2015/12/17 15:00:00","1"
"6170112","31007","9999","0","0","11","封印有宮子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","宮子的記憶碎片","2030/08/01 14:59:59","31007","2015/12/17 15:00:00","1"
"7211112","31008","9999","0","0","11","封印有雪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","雪的記憶碎片","2030/08/01 14:59:59","31008","2015/12/17 15:00:00","1"
"94312","31009","9999","0","0","11","封印有杏奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","杏奈的記憶碎片","2030/08/01 14:59:59","31009","2015/12/17 15:00:00","1"
"6054112","31010","9999","0","0","11","封印有真步的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","真步的記憶碎片","2030/08/01 14:59:59","31010","2015/12/17 15:00:00","1"
"8144112","31011","9999","0","0","11","封印有璃乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","璃乃的記憶碎片","2030/08/01 14:59:59","31011","2015/12/17 15:00:00","1"
"5032112","31012","9999","0","0","11","封印有初音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","初音的記憶碎片","2030/08/01 14:59:59","31012","2015/12/17 15:00:00","1"
"4040112","31013","9999","0","0","11","封印有七七香的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","七七香的記憶碎片","2030/08/01 14:59:59","31013","2015/12/17 15:00:00","1"
"1022112","31014","9999","0","0","11","封印有霞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","霞的記憶碎片","2030/08/01 14:59:59","31014","2019/07/15 16:00:00","1"
"6120212","31015","9999","0","0","11","封印有美里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","美里的記憶碎片","2030/08/01 14:59:59","31015","2015/12/17 15:00:00","1"
"2222112","31016","9999","0","0","11","封印有鈴奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","鈴奈的記憶碎片","2030/08/01 14:59:59","31016","2015/12/17 15:00:00","1"
"1004112","31017","9999","0","0","11","封印有香織的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","香織的記憶碎片","2030/08/01 14:59:59","31017","2015/12/17 15:00:00","1"
"104112","31018","9999","0","0","11","封印有伊緒的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","伊緒的記憶碎片","2030/08/01 14:59:59","31018","2015/12/17 15:00:00","1"
"6161112","31020","9999","0","0","11","封印有美美的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","美美的記憶碎片","2030/08/01 14:59:59","31020","2015/12/17 15:00:00","1"
"1282112","31021","9999","0","0","11","封印有胡桃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","胡桃的記憶碎片","2030/08/01 14:59:59","31021","2015/12/17 15:00:00","1"
"7481112","31022","9999","0","0","11","封印有依里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","依里的記憶碎片","2030/08/01 14:59:59","31022","2015/12/17 15:00:00","1"
"70112","31023","9999","0","0","11","封印有綾音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","綾音的記憶碎片","2030/08/01 14:59:59","31023","2015/12/17 15:00:00","1"
"2222212","31025","9999","0","0","11","封印有鈴莓的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","鈴莓的記憶碎片","2030/08/01 14:59:59","31025","2015/12/17 15:00:00","1"
"8194112","31026","9999","0","0","11","封印有鈴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","鈴的記憶碎片","2030/08/01 14:59:59","31026","2015/12/17 15:00:00","1"
"381112","31027","9999","0","0","11","封印有惠理子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","惠理子的記憶碎片","2030/08/01 14:59:59","31027","2015/12/17 15:00:00","1"
"2083112","31028","9999","0","0","11","封印有咲戀的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","咲戀的記憶碎片","2030/08/01 14:59:59","31028","2015/12/17 15:00:00","1"
"4424112","31029","9999","0","0","11","封印有望的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","望的記憶碎片","2030/08/01 14:59:59","31029","2015/12/17 15:00:00","1"
"4144112","31030","9999","0","0","11","封印有妮諾的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","妮諾的記憶碎片","2030/08/01 14:59:59","31030","2015/12/17 15:00:00","1"
"2144112","31031","9999","0","0","11","封印有忍的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","忍的記憶碎片","2030/08/01 14:59:59","31031","2015/12/17 15:00:00","1"
"11112","31032","9999","0","0","11","封印有秋乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","秋乃的記憶碎片","2030/08/01 14:59:59","31032","2015/12/17 15:00:00","1"
"6051112","31033","9999","0","0","11","封印有真陽的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","真陽的記憶碎片","2030/08/01 14:59:59","31033","2015/12/17 15:00:00","1"
"7210112","31034","9999","0","0","11","封印有優花梨的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","優花梨的記憶碎片","2030/08/01 14:59:59","31034","2015/12/17 15:00:00","1"
"1174112","31036","9999","0","0","11","封印有鏡華的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","鏡華的記憶碎片","2030/08/01 14:59:59","31036","2015/12/17 15:00:00","1"
"3464112","31037","9999","0","0","11","封印有智的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","智的記憶碎片","2030/08/01 14:59:59","31037","2015/12/17 15:00:00","1"
"2104112","31038","9999","0","0","11","封印有栞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","栞的記憶碎片","2030/08/01 14:59:59","31038","2015/12/17 15:00:00","1"
"4112","31040","9999","0","0","11","封印有碧的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","碧的記憶碎片","2030/08/01 14:59:59","31040","2015/12/17 15:00:00","1"
"3110112","31042","9999","0","0","11","封印有千歌的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","千歌的記憶碎片","2030/08/01 14:59:59","31042","2015/12/17 15:00:00","1"
"6014112","31043","9999","0","0","11","封印有真琴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","真琴的記憶碎片","2030/08/01 14:59:59","31043","2015/12/17 15:00:00","1"
"171112","31044","9999","0","0","11","封印有伊莉亞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","伊莉亞的記憶碎片","2030/08/01 14:59:59","31044","2015/12/17 15:00:00","1"
"1202112","31045","9999","0","0","11","封印有空花的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","空花的記憶碎片","2030/08/01 14:59:59","31045","2015/12/17 15:00:00","1"
"3060112","31046","9999","0","0","11","封印有珠希的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","珠希的記憶碎片","2030/08/01 14:59:59","31046","2015/12/17 15:00:00","1"
"2172112","31047","9999","0","0","11","封印有純的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","純的記憶碎片","2030/08/01 14:59:59","31047","2015/12/17 15:00:00","1"
"6152112","31048","9999","0","0","11","封印有美冬的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","美冬的記憶碎片","2030/08/01 14:59:59","31048","2015/12/17 15:00:00","1"
"2122112","31049","9999","0","0","11","封印有靜流的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","靜流的記憶碎片","2030/08/01 14:59:59","31049","2015/12/17 15:00:00","1"
"6120112","31050","9999","0","0","11","封印有美咲的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","美咲的記憶碎片","2030/08/01 14:59:59","31050","2015/12/17 15:00:00","1"
"6132112","31051","9999","0","0","11","封印有深月的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","深月的記憶碎片","2030/08/01 14:59:59","31051","2015/12/17 15:00:00","1"
