552bdb0e169dae35474f9631490d98245d78e0315fe527187ded9561cad0c086,15dcd78b29a686098cc275352fef2159069969c1144a4e1c027fddddebc0cb9d,545caaf3a3ea2aaa40849cbc64ea89294b39841f9baf1cf38b7021fb3085236b,de33ca8f835906dbd63568b837e3d833cd4f089246b717ba63223e200050806b,8f33bc2c2f52e3d3eb7c7ba46db9958bacb8b29987910850ee8755b27ae4a292,85c4c9537736f8fb93456a7c9f8b133e1aa3f78deed4660a576005839f6d914c,299bc32769c8f7a6b71c6a010b0c34317dcd89b9eda7e564b0bdee5687928378,c40802da1f9786d9b02db7432f6c0f2dc2bfa026cbae86e4741e8beb27e10c5c,b0e0dd475b7365f9d105f998d421b6d9a828fb1f79316d3566b037c27f04f10b,cc10d76973359ef08a502f4c396966d05b30c4329f06ae6813adc166bfec8b52,ac4e0c896fc76bdc17edee821cdfcc923974328440f23afc9cf7a9eb8c6d2c9d,fad3d47dd1e8bb446e13c4dc2cc7e8ac54115c452cdbaa55492cba409a7c4df5,9f8d64d1edb1b8e892f6f8909f5450eb787482acd5ec83a1742f8cee9cfc7327,c051b787b828cb1d43e60246edb9eac73a3e561fe5f79f92058815f597b93744,a4796ff1b6608ca310c9131ffff8803afe82cc83c9583a0e39a01e8c4f2fcaeb,593efae666249f37b00b94a658d0d0a997d9329aea63107dd3d26f2e01270d36,82e7444efdb08fb964781530d7fa01f0ea6d4aa63e6389faaead43017d8b4e2d,37ef5c046ecd48aedd9bad97171e57411d048ebb5c6581ff47e76d1aa5994c21,4c90197abbe448223ced8e4d86f7c196dc6ee0feb95519f053dd6b8cd8a118cc
"1","104001","94000","0","20000000","0","0","1104001","0","0","120","2","0","0","12","41040","31040","0","0"
"1","104201","94000","0","20000000","0","0","1104201","0","0","120","2","0","0","12","41042","31042","0","0"
"1","104301","94000","0","20000000","0","0","1104301","0","0","120","2","0","0","12","41043","31043","0","0"
"1","104401","94000","0","20000000","0","0","1104401","0","0","120","2","0","0","12","41044","31044","0","0"
"1","104501","94000","0","20000000","0","0","1104501","0","0","120","2","0","0","12","41045","31045","0","0"
"1","104601","94000","0","20000000","0","0","1104601","0","0","120","2","0","0","12","41046","31046","0","0"
"1","104701","94000","0","20000000","0","0","1104701","0","0","120","2","0","0","12","41047","31047","0","0"
"1","104801","94000","0","20000000","0","0","1104801","0","0","120","2","0","0","12","41048","31048","0","0"
"1","104901","94000","0","20000000","0","0","1104901","0","0","120","2","0","0","12","41049","31049","0","0"
"1","105001","94000","0","20000000","0","0","1105001","0","0","120","2","0","0","12","41050","31050","0","0"
"1","105101","94000","0","20000000","0","0","1105101","0","0","120","2","0","0","12","41051","31051","0","0"
"1","105201","94000","0","20000000","0","0","1105201","0","0","120","2","0","0","12","41052","31052","0","0"
"1","105301","94000","0","20000000","0","0","1105301","0","0","120","2","0","0","12","41053","31053","0","0"
"1","105401","94000","0","20000000","0","0","1105401","0","0","120","2","0","0","12","41054","31054","0","0"
"1","105501","94000","0","20000000","0","0","1105501","0","0","120","2","0","0","12","41055","31055","0","0"
"1","105601","94000","0","20000000","0","0","1105601","0","0","120","2","0","0","12","41056","31056","0","0"
"1","105701","94000","0","20000000","0","0","1105701","0","0","120","2","0","0","12","41057","31057","0","0"
"1","105801","94000","0","20000000","0","0","1105801","0","0","120","2","0","0","12","41058","31058","0","0"
"1","105901","94000","0","20000000","0","0","1105901","0","0","120","2","0","0","12","41059","31059","0","0"
"1","106001","94000","0","20000000","0","0","1106001","0","0","120","2","0","0","12","41060","31060","0","0"
"1","106101","94000","0","30000000","0","0","1106101","0","0","40","2","0","0","12","41061","31061","0","0"
"1","106301","94000","0","20000000","0","0","1106301","0","0","120","2","0","0","12","41063","31063","0","0"
"1","106401","94000","0","20000000","0","0","1106401","0","0","120","2","0","0","12","41064","31064","0","0"
"1","106501","94000","0","20000000","0","0","1106501","0","0","120","2","0","0","12","41065","31065","0","0"
"1","106601","94000","0","20000000","0","0","1106601","0","0","120","2","0","0","12","41066","31066","0","0"
"1","106701","94000","0","30000000","0","0","1106701","0","0","40","2","0","0","12","41067","31067","0","0"
"1","106801","94000","0","30000000","0","0","1106801","0","0","40","2","0","0","12","41068","31068","0","0"
"1","106901","94000","0","30000000","0","0","1106901","0","0","40","2","0","0","12","41069","31069","0","0"
"1","107001","94000","0","30000000","0","0","1107001","0","0","40","2","0","0","12","41070","31070","0","0"
"1","107101","94000","0","30000000","0","0","1107101","0","0","40","2","0","0","12","41071","31071","0","0"
"1","107501","94000","0","30000000","0","0","1107501","0","0","40","2","0","0","12","41075","31075","0","0"
"1","107601","94000","0","30000000","0","0","1107601","0","0","40","2","0","0","12","41076","31076","0","0"
"1","107701","94000","0","30000000","0","0","1107701","0","0","40","2","0","0","12","41077","31077","0","0"
"1","107801","94000","0","30000000","0","0","1107801","0","0","40","2","0","0","12","41078","31078","0","0"
"1","107901","94000","0","30000000","0","0","1107901","0","0","40","2","0","0","12","41079","31079","0","0"
"1","108001","94000","0","30000000","0","0","1108001","0","0","40","2","0","0","12","41080","31080","0","0"
"1","108101","94000","0","30000000","0","0","1108101","0","0","40","2","0","0","12","41081","31081","0","0"
"1","108201","94000","0","30000000","0","0","1108201","0","0","40","2","0","0","12","41082","31082","0","0"
"1","108301","94000","0","30000000","0","0","1108301","0","0","40","2","0","0","12","41083","31083","0","0"
"1","108401","94000","0","30000000","0","0","1108401","0","0","40","2","0","0","12","41084","31084","0","0"
"1","108501","94000","0","30000000","0","0","1108501","0","0","40","2","0","0","12","41085","31085","0","0"
"1","108601","94000","0","30000000","0","0","1108601","0","0","40","2","0","0","12","41086","31086","0","0"
"1","108701","94000","0","30000000","0","0","1108701","0","0","40","2","0","0","12","41087","31087","0","0"
"1","108801","94000","0","30000000","0","0","1108801","0","0","40","2","0","0","12","41088","31088","0","0"
"1","108901","94000","0","30000000","0","0","1108901","0","0","40","2","0","0","12","41089","31089","0","0"
"1","109001","94000","0","30000000","0","0","1109001","0","0","40","2","0","0","12","41090","31090","0","0"
"1","109101","94000","0","30000000","0","0","1109101","0","0","40","2","0","0","12","41091","31091","0","0"
"1","109201","94000","0","20000000","0","0","1109201","0","0","120","2","0","0","12","41092","31092","0","0"
"1","109301","94000","0","30000000","0","0","1109301","0","0","40","2","0","0","12","41093","31093","0","0"
"1","109401","94000","0","20000000","0","0","1109401","0","0","120","2","0","0","12","41094","31094","0","0"
"1","109501","94000","0","20000000","0","0","1109501","0","0","120","2","0","0","12","41095","31095","0","0"
"1","109601","94000","0","20000000","0","0","1109601","0","0","120","2","0","0","12","41096","31096","0","0"
"1","109701","94000","0","30000000","0","0","1109701","0","0","40","2","0","0","12","41097","31097","0","0"
"1","109801","94000","0","30000000","0","0","1109801","0","0","40","2","0","0","12","41098","31098","0","0"
"1","109901","94000","0","30000000","0","0","1109901","0","0","40","2","0","0","12","41099","31099","0","0"
"1","110001","94000","0","30000000","0","0","1110001","0","0","40","2","0","0","12","41100","31100","0","0"
"1","110101","94000","0","30000000","0","0","1110101","0","0","40","2","0","0","12","41101","31101","0","0"
"1","110301","94000","0","30000000","0","0","1110301","0","0","40","2","0","0","12","41103","31103","0","0"
"1","110401","94000","0","30000000","0","0","1110401","0","0","40","2","0","0","12","41104","31104","0","0"
"1","110501","94000","0","30000000","0","0","1110501","0","0","40","2","0","0","12","41105","31105","0","0"
"1","110601","94000","0","30000000","0","0","1110601","0","0","40","2","0","0","12","41106","31106","0","0"
"1","110701","94000","0","20000000","0","0","1110701","0","0","120","2","0","0","12","41107","31107","0","0"
"1","110801","94000","0","20000000","0","0","1110801","0","0","120","2","0","0","12","41108","31108","0","0"
"1","110901","94000","0","20000000","0","0","1110901","0","0","120","2","0","0","12","41109","31109","0","0"
"1","111001","94000","0","20000000","0","0","1111001","0","0","120","2","0","0","12","41110","31110","0","0"
"1","111101","94000","0","30000000","0","0","1111101","0","0","40","2","0","0","12","41111","31111","0","0"
"1","111201","94000","0","30000000","0","0","1111201","0","0","40","2","0","0","12","41112","31112","0","0"
"1","111301","94000","0","20000000","0","0","1111301","0","0","120","2","0","0","12","41113","31113","0","0"
"1","111401","94000","0","20000000","0","0","1111401","0","0","120","2","0","0","12","41114","31114","0","0"
"1","111501","94000","0","30000000","0","0","1111501","0","0","40","2","0","0","12","41115","31115","0","0"
"1","111601","94000","0","30000000","0","0","1111601","0","0","40","2","0","0","12","41116","31116","0","0"
"1","111701","94000","0","20000000","0","0","1111701","0","0","120","2","0","0","12","41117","31117","0","0"
"1","111801","94000","0","30000000","0","0","1111801","0","0","40","2","0","0","12","41118","31118","0","0"
"1","111901","94000","0","30000000","0","0","1111901","0","0","40","2","0","0","12","41119","31119","0","0"
"1","112001","94000","0","30000000","0","0","1112001","0","0","40","2","0","0","12","41120","31120","0","0"
"1","112101","94000","0","30000000","0","0","1112101","0","0","40","2","0","0","12","41121","31121","0","0"
"1","112201","94000","0","20000000","0","0","1112201","0","0","120","2","0","0","12","41122","31122","0","0"
"1","112301","94000","0","30000000","0","0","1112301","0","0","40","2","0","0","12","41123","31123","0","0"
"1","112401","94000","0","30000000","0","0","1112401","0","0","40","2","0","0","12","41124","31124","0","0"
"1","112501","94000","0","30000000","0","0","1112501","0","0","40","2","0","0","12","41125","31125","0","0"
"1","112601","94000","0","30000000","0","0","1112601","0","0","40","2","0","0","12","41126","31126","0","0"
"1","112701","94000","0","20000000","0","0","1112701","0","0","120","2","0","0","12","41127","31127","0","0"
"1","112801","94000","0","20000000","0","0","1112801","0","0","120","2","0","0","12","41128","31128","0","0"
"1","112901","94000","0","20000000","0","0","1112901","0","0","120","2","0","0","12","41129","31129","0","0"
"1","113001","94000","0","30000000","0","0","1113001","0","0","40","2","0","0","12","41130","31130","0","0"
"1","113101","94000","0","30000000","0","0","1113101","0","0","40","2","0","0","12","41131","31131","0","0"
"1","113201","94000","0","30000000","0","0","1113201","0","0","40","2","0","0","12","41132","31132","0","0"
"1","113301","94000","0","20000000","0","0","1113301","0","0","120","2","0","0","12","41133","31133","0","0"
"1","113401","94000","0","30000000","0","0","1113401","0","0","40","2","0","0","12","41134","31134","0","0"
"1","113501","94000","0","30000000","0","0","1113501","0","0","40","2","0","0","12","41135","31135","0","0"
"1","113601","94000","0","20000000","0","0","1113601","0","0","120","2","0","0","12","41136","31136","0","0"
"1","113701","94000","0","20000000","0","0","1113701","0","0","120","2","0","0","12","41137","31137","0","0"
"1","113801","94000","0","20000000","0","0","1113801","0","0","120","2","0","0","12","41138","31138","0","0"
"1","113901","94000","0","30000000","0","0","1113901","0","0","40","2","0","0","12","41139","31139","0","0"
"1","114001","94000","0","20000000","0","0","1114001","0","0","120","2","0","0","12","41140","31140","0","0"
"1","114101","94000","0","30000000","0","0","1114101","0","0","40","2","0","0","12","41141","31141","0","0"
"1","114201","94000","0","20000000","0","0","1114201","0","0","120","2","0","0","12","41142","31142","0","0"
"1","114301","94000","0","20000000","0","0","1114301","0","0","120","2","0","0","12","41143","31143","0","0"
"1","114401","94000","0","30000000","0","0","1114401","0","0","40","2","0","0","12","41144","31144","0","0"
"1","114501","94000","0","20000000","0","0","1114501","0","0","120","2","0","0","12","41145","31145","0","0"
"1","114601","94000","0","30000000","0","0","1114601","0","0","40","2","0","0","12","41146","31146","0","0"
"1","114701","94000","0","30000000","0","0","1114701","0","0","40","2","0","0","12","41147","31147","0","0"
"1","115001","94000","0","30000000","0","0","1115001","0","0","40","2","0","0","12","41150","31150","0","0"
"1","115501","94000","0","30000000","0","0","1115501","0","0","40","2","0","0","12","41155","31155","0","0"
"1","115601","94000","0","30000000","0","0","1115601","0","0","40","2","0","0","12","41156","31156","0","0"
"1","115701","94000","0","20000000","0","0","1115701","0","0","120","2","0","0","12","41157","31157","0","0"
"1","115801","94000","0","30000000","0","0","1115801","0","0","40","2","0","0","12","41158","31158","0","0"
"1","115901","94000","0","20000000","0","0","1115901","0","0","120","2","0","0","12","41159","31159","0","0"
"1","116001","94000","0","20000000","0","0","1116001","0","0","120","2","0","0","12","41160","31160","0","0"
"1","116201","94000","0","20000000","0","0","1116201","0","0","120","2","0","0","12","41162","31162","0","0"
"1","116301","94000","0","20000000","0","0","1116301","0","0","120","2","0","0","12","41163","31163","0","0"
"1","116401","94000","0","20000000","0","0","1116401","0","0","120","2","0","0","12","41164","31164","0","0"
"1","116501","94000","0","20000000","0","0","1116501","0","0","120","2","0","0","12","41165","31165","0","0"
"1","116601","94000","0","20000000","0","0","1116601","0","0","120","2","0","0","12","41166","31166","0","0"
"1","116701","94000","0","20000000","0","0","1116701","0","0","120","2","0","0","12","41167","31167","0","0"
"1","116801","94000","0","30000000","0","0","1116801","0","0","40","2","0","0","12","41168","31168","0","0"
"1","116901","94000","0","20000000","0","0","1116901","0","0","120","2","0","0","12","41169","31169","0","0"
"1","117001","94000","0","30000000","0","0","1117001","0","0","40","2","0","0","12","41170","31170","0","0"
"1","117101","94000","0","20000000","0","0","1117101","0","0","120","2","0","0","12","41171","31171","0","0"
"1","117201","94000","0","30000000","0","0","1117201","0","0","40","2","0","0","12","41172","31172","0","0"
"1","117301","94000","0","20000000","0","0","1117301","0","0","120","2","0","0","12","41173","31173","0","0"
"1","117401","94000","0","30000000","0","0","1117401","0","0","40","2","0","0","12","41174","31174","0","0"
"1","117501","94000","0","20000000","0","0","1117501","0","0","120","2","0","0","12","41175","31175","0","0"
"1","117601","94000","0","20000000","0","0","1117601","0","0","120","2","0","0","12","41176","31176","0","0"
"1","117701","94000","0","30000000","0","0","1117701","0","0","40","2","0","0","12","41177","31177","0","0"
"1","117801","94000","0","30000000","0","0","1117801","0","0","40","2","0","0","12","41178","31178","0","0"
"1","117901","94000","0","20000000","0","0","1117901","0","0","120","2","0","0","12","41179","31179","0","0"
"1","118001","94000","0","30000000","0","0","1118001","0","0","40","2","0","0","12","41180","31180","0","0"
"1","118101","94000","0","30000000","0","0","1118101","0","0","40","2","0","0","12","41181","31181","0","0"
"1","118201","94000","0","30000000","0","0","1118201","0","0","40","2","0","0","12","41182","31182","0","0"
"1","118501","94000","0","30000000","0","0","1118501","0","0","40","2","0","0","12","41185","31185","0","0"
"1","118601","94000","0","30000000","0","0","1118601","0","0","40","2","0","0","12","41186","31186","0","0"
"1","119001","94000","0","20000000","0","0","1119001","0","0","120","2","0","0","12","41190","31190","0","0"
"1","119101","94000","0","20000000","0","0","1119101","0","0","120","2","0","0","12","41191","31191","0","0"
"1","119201","94000","0","30000000","0","0","1119201","0","0","40","2","0","0","12","41192","31192","0","0"
"1","119301","94000","0","20000000","0","0","1119301","0","0","120","2","0","0","12","41193","31193","0","0"
"1","119901","94000","0","30000000","0","0","1119901","0","0","40","2","0","0","12","41199","31199","0","0"
"1","120001","94000","0","30000000","0","0","1120001","0","0","40","2","0","0","12","41200","31200","0","0"
"1","120701","94000","0","30000000","0","0","1120701","0","0","40","2","0","0","12","41207","31207","0","0"
"1","120801","94000","0","30000000","0","0","1120801","0","0","40","2","0","0","12","41208","31208","0","0"
"1","120901","94000","0","30000000","0","0","1120901","0","0","40","2","0","0","12","41209","31209","0","0"
"1","121001","94000","0","30000000","0","0","1121001","0","0","40","2","0","0","12","41210","31210","0","0"
"1","121101","94000","0","30000000","0","0","1121101","0","0","40","2","0","0","12","41211","31211","0","0"
"1","121201","94000","0","30000000","0","0","1121201","0","0","40","2","0","0","12","41212","31212","0","0"
"1","121301","94000","0","20000000","0","0","1121301","0","0","120","2","0","0","12","41213","31213","0","0"
"1","121401","94000","0","20000000","0","0","1121401","0","0","120","2","0","0","12","41214","31214","0","0"
"1","121501","94000","0","30000000","0","0","1121501","0","0","40","2","0","0","12","41215","31215","0","0"
"1","121601","94000","0","20000000","0","0","1121601","0","0","120","2","0","0","12","41216","31216","0","0"
"1","121901","94000","0","20000000","0","0","1121901","0","0","120","2","0","0","12","41219","31219","0","0"
"1","122001","94000","0","20000000","0","0","1122001","0","0","120","2","0","0","12","41220","31220","0","0"
"1","122101","94000","0","30000000","0","0","1122101","0","0","40","2","0","0","12","41221","31221","0","0"
"1","122201","94000","0","20000000","0","0","1122201","0","0","120","2","0","0","12","41222","31222","0","0"
"1","122301","94000","0","20000000","0","0","1122301","0","0","120","2","0","0","12","41223","31223","0","0"
"1","122401","94000","0","30000000","0","0","1122401","0","0","40","2","0","0","12","41224","31224","0","0"
"1","122501","94000","0","30000000","0","0","1122501","0","0","40","2","0","0","12","41225","31225","0","0"
"1","122601","94000","0","20000000","0","0","1122601","0","0","120","2","0","0","12","41226","31226","0","0"
"1","122701","94000","0","20000000","0","0","1122701","0","0","120","2","0","0","12","41227","31227","0","0"
"1","122801","94000","0","30000000","0","0","1122801","0","0","40","2","0","0","12","41228","31228","0","0"
"1","122901","94000","0","30000000","0","0","1122901","0","0","40","2","0","0","12","41229","31229","0","0"
"1","123001","94000","0","30000000","0","0","1123001","0","0","40","2","0","0","12","41230","31230","0","0"
"1","123101","94000","0","20000000","0","0","1123101","0","0","120","2","0","0","12","41231","31231","0","0"
"1","123201","94000","0","20000000","0","0","1123201","0","0","120","2","0","0","12","41232","31232","0","0"
"1","123301","94000","0","30000000","0","0","1123301","0","0","40","2","0","0","12","41233","31233","0","0"
"1","123501","94000","0","30000000","0","0","1123501","0","0","40","2","0","0","12","41235","31235","0","0"
"1","123601","94000","0","30000000","0","0","1123601","0","0","40","2","0","0","12","41236","31236","0","0"
"1","123701","94000","0","20000000","0","0","1123701","0","0","120","2","0","0","12","41237","31237","0","0"
"1","123801","94000","0","30000000","0","0","1123801","0","0","40","2","0","0","12","41238","31238","0","0"
"1","123901","94000","0","20000000","0","0","1123901","0","0","120","2","0","0","12","41239","31239","0","0"
"1","124001","94000","0","30000000","0","0","1124001","0","0","40","2","0","0","12","41240","31240","0","0"
"1","124101","94000","0","30000000","0","0","1124101","0","0","40","2","0","0","12","41241","31241","0","0"
"1","124201","94000","0","20000000","0","0","1124201","0","0","120","2","0","0","12","41242","31242","0","0"
"1","124501","94000","0","30000000","0","0","1124501","0","0","40","2","0","0","12","41245","31245","0","0"
"1","124601","94000","0","30000000","0","0","1124601","0","0","40","2","0","0","12","41246","31246","0","0"
"1","124701","94000","0","30000000","0","0","1124701","0","0","40","2","0","0","12","41247","31247","0","0"
"1","124801","94000","0","30000000","0","0","1124801","0","0","40","2","0","0","12","41248","31248","0","0"
"1","124901","94000","0","30000000","0","0","1124901","0","0","40","2","0","0","12","41249","31249","0","0"
"1","125001","94000","0","30000000","0","0","1125001","0","0","40","2","0","0","12","41250","31250","0","0"
"1","125101","94000","0","20000000","0","0","1125101","0","0","120","2","0","0","12","41251","31251","0","0"
"1","125201","94000","0","20000000","0","0","1125201","0","0","120","2","0","0","12","41252","31252","0","0"
"1","125301","94000","0","30000000","0","0","1125301","0","0","40","2","0","0","12","41253","31253","0","0"
"1","125401","94000","0","20000000","0","0","1125401","0","0","120","2","0","0","12","41254","31254","0","0"
"1","125501","94000","0","30000000","0","0","1125501","0","0","40","2","0","0","12","41255","31255","0","0"
"1","125601","94000","0","30000000","0","0","1125601","0","0","40","2","0","0","12","41256","31256","0","0"
"1","125701","94000","0","30000000","0","0","1125701","0","0","40","2","0","0","12","41257","31257","0","0"
"1","125801","94000","0","20000000","0","0","1125801","0","0","120","2","0","0","12","41258","31258","0","0"
"1","126001","94000","0","20000000","0","0","1126001","0","0","120","2","0","0","12","41260","31260","0","0"
"1","126101","94000","0","20000000","0","0","1126101","0","0","120","2","0","0","12","41261","31261","0","0"
"1","126201","94000","0","30000000","0","0","1126201","0","0","40","2","0","0","12","41262","31262","0","0"
"1","126301","94000","0","20000000","0","0","1126301","0","0","120","2","0","0","12","41263","31263","0","0"
"1","126401","94000","0","30000000","0","0","1126401","0","0","40","2","0","0","12","41264","31264","0","0"
"1","126501","94000","0","30000000","0","0","1126501","0","0","40","2","0","0","12","41265","31265","0","0"
"1","126601","94000","0","30000000","0","0","1126601","0","0","40","2","0","0","12","41266","31266","0","0"
"1","126701","94000","0","30000000","0","0","1126701","0","0","40","2","0","0","12","41267","31267","0","0"
"1","126801","94000","0","20000000","0","0","1126801","0","0","120","2","0","0","12","41268","31268","0","0"
"1","126901","94000","0","30000000","0","0","1126901","0","0","40","2","0","0","12","41269","31269","0","0"
"1","127001","94000","0","30000000","0","0","1127001","0","0","40","2","0","0","12","41270","31270","0","0"
"1","127101","94000","0","30000000","0","0","1127101","0","0","40","2","0","0","12","41271","31271","0","0"
"1","127201","94000","0","30000000","0","0","1127201","0","0","40","2","0","0","12","41272","31272","0","0"
"1","127301","94000","0","20000000","0","0","1127301","0","0","120","2","0","0","12","41273","31273","0","0"
"1","127501","94000","0","30000000","0","0","1127501","0","0","40","2","0","0","12","41275","31275","0","0"
"1","127601","94000","0","20000000","0","0","1127601","0","0","120","2","0","0","12","41276","31276","0","0"
"1","127701","94000","0","20000000","0","0","1127701","0","0","120","2","0","0","12","41277","31277","0","0"
"1","127801","94000","0","20000000","0","0","1127801","0","0","120","2","0","0","12","41278","31278","0","0"
"1","127901","94000","0","30000000","0","0","1127901","0","0","40","2","0","0","12","41279","31279","0","0"
"1","128001","94000","0","20000000","0","0","1128001","0","0","120","2","0","0","12","41280","31280","0","0"
"1","128301","94000","0","30000000","0","0","1128301","0","0","40","2","0","0","12","41283","31283","0","0"
"1","128401","94000","0","30000000","0","0","1128401","0","0","40","2","0","0","12","41284","31284","0","0"
"1","128501","94000","0","30000000","0","0","1128501","0","0","40","2","0","0","12","41285","31285","0","0"
"1","128701","94000","0","30000000","0","0","1128701","0","0","40","2","0","0","12","41287","31287","0","0"
"1","128801","94000","0","30000000","0","0","1128801","0","0","40","2","0","0","12","41288","31288","0","0"
"1","128901","94000","0","30000000","0","0","1128901","0","0","40","2","0","0","12","41289","31289","0","0"
"1","129001","94000","0","30000000","0","0","1129001","0","0","40","2","0","0","12","41290","31290","0","0"
"1","129301","94000","0","30000000","0","0","1129301","0","0","40","2","0","0","12","41293","31293","0","0"
"1","129401","94000","0","20000000","0","0","1129401","0","0","120","2","0","0","12","41294","31294","0","0"
"1","129501","94000","0","30000000","0","0","1129501","0","0","40","2","0","0","12","41295","31295","0","0"
"1","129601","94000","0","30000000","0","0","1129601","0","0","40","2","0","0","12","41296","31296","0","0"
"1","129701","94000","0","30000000","0","0","1129701","0","0","40","2","0","0","12","41297","31297","0","0"
"1","129801","94000","0","30000000","0","0","1129801","0","0","40","2","0","0","12","41298","31298","0","0"
"1","129901","94000","0","20000000","0","0","1129901","0","0","120","2","0","0","12","41299","31299","0","0"
"1","130001","94000","0","30000000","0","0","1130001","0","0","40","2","0","0","12","41300","31300","0","0"
"1","130101","94000","0","30000000","0","0","1130101","0","0","40","2","0","0","12","41301","31301","0","0"
"1","130201","94000","0","30000000","0","0","1130201","0","0","40","2","0","0","12","41302","31302","0","0"
