c036a5a398174a0659cdb960ce11a0061c23a7d014648d82333069813f184b27,fae4363ed11a7fdc1ce0b5e30067caf87e174a8eef739aee84197341e6480b4d,fb716e466f4ad5be5f952ed36fbd0a0872a8ab0cd68ccf24004ce68adb2f37c1,f432c2e4db753f4b0e6ac6c34715a8d0ffecbe124b75918eb85314a86f0b3fa1,89af6a74568b4048a29c979b808d2a99d9faac1a8c22d50e09e316a23998fe2d,1ed19f122cc119569120fd80afad29e80a7b071220b874882209c1e246b75ee3,711324054eb2433e3778f7eeba395560cb3c1a0d9fa486a424edb777aaa5344c,a4271624275f5f4a80f60b8ef91389d2d31c22d2f5ad973c1eea5b1512dbc4ac,2c653c9abe1867d7c846ccb84cf9acf3c5515e01176c097d7e64fade74e23fa5,0a4d75c505c09985a0f31bfb5b92a5a645122ac38340e6225b87859f5c89cf10,5581d467de9c4b8630fd155d422e560acf133a735fdcf7b931ed26f0960dc21c,6c153d382ae29f46cd854aa827c5892d55c0d6d27d5714bf26cd16b5a6a05a15,de66c63c558bb60c67e138d8f65f00641965d3441ff6853e9d9f807519217698,398aa6434cd81c6676ecca3609e50162fed7c9f303b053d7348ffa695cbdf3a3,f99f5e5b081291b551f6be51d0a2cec435d5d1d670c00c3623d217426e8da818,c2e1e0a0183557a3d784fbb6b5733f27aa0e2bac54a0b7308a775a23014ee5fb,f3dbc2d4ad755013acc03530bb4031809572e296cf496374a41eec343a6c5181,289ec4837110c9c009a8b808134cea7af31a4304dd21488466a3ce2e9d006ff7,bc2bf77c9b25e274407e2ffc80cedeb5f11d3f0441310afdc581be6c093f45b0,85ce29bb1ec0cf46ecb160f9cf3b1fec5e1b8e2bfe77218d5c2d6e7e655ce6c5,b37365b27d528bc4ddaa6cabbfcb6da91cb1395e082d0197ac4453aa5c826143,335016d53dc92f54e5ecb3c311f2fb35d87d510040445327f1181eecc9615996,2f32d85f68b110f7b2d191893001a57de4b251986e8eacb5655f02ae61d592a2,8595d722b5db0809e68bd834112f2622992e287eb222e5693ea3a243102bf585,50f1b0701e724aab0c0eeaa930fe1b6835fe6b9ea7c8ecc3c2784ddc5fefb261,07a2baabcd78d88f47666ebb223a2901716132c68706ee6b5216c2bb27e06ef7,28f90a128b7b816da63ee94c353746242a5cc0ed69ef857de47c272bb83a9e87,eeeafca5309fe4f9a0a2590df666249ee9091b24efb57db181df80aff91c4559,dc3e66f069a3d5bf59fea0eae7c6274cbc17dbc46c3f6b66e7f804044eec17ec,9b21664436a03b40b4cde31859e60621c5e3a3ecaf27cf93969e2eaa3cc9f92a,f02669658e433e0a5061d7012fbd419d3144cfd670d495f24bc4948afbf8b710,1a023c8ecebed407245641ecc0308f8d60e9111ab3f37fa588994bdee6e7037b,cc23a2d2a1818de8951a924db58e99cadabc1032015039e59acd67cb6a246aac,8ace7f62685ae9b79607d3dc32ba39c60d3da95da8c0a5a0ca9bd285e1592593,d3b100f8d452d11bf17da0ba242fb7bbe45322bde50f058ca2a7090bdb1edacf,d6c3e7b4ae518e169117659d043252b0b1807636ec378d061a8cadc0d7b1e536,4e21b8b988c86b31abff098b71490e07df4ae4815b24ccd66e5637a9df620a73,b0858653ed0e886dc1f28476e7c9b750a9556d3973454724c826bd9593b075cf,d5e60068ab904b51ea3d7ebabe01432170538961544fc8c798a2e897975b3245,1411d9b31fdd214e42dad075ec08d39faed24f545efe471b64a59cf5310dabc9,4d4a4ecb9d206fe672e9d7633176f134e4cbe1e6c3c039678c06a812e660ba04
"61001005","0","620130015","1","0","0","0","0","600110181","36","1","0","1","1","0","620060015","0","61001004","30","0","0","18001","18001","600000018","0","0","0","0","0","0","0","61001007","0","18","0","620090015","0","1","0","366","0"
"61001005","0","620130016","1","0","0","0","0","600110191","36","1","0","1","1","0","620060016","0","61001004","30","0","0","19001","19001","600000019","0","0","0","0","0","0","0","61001007","0","18","0","620090016","0","1","0","371","0"
"61001005","0","620130017","1","0","0","0","0","600110201","36","1","0","1","1","0","620060017","0","61001004","30","0","0","20001","20001","600000020","0","0","0","0","0","0","0","61001007","0","18","0","620090017","0","1","0","375","0"
"61001005","0","620130018","1","0","0","0","0","600110211","36","1","0","1","1","0","620060018","0","61001004","30","0","0","21001","21001","600000021","0","0","0","0","0","0","0","61001007","0","18","0","620090018","0","1","0","381","0"
"61001005","0","620130019","1","0","0","0","0","600110221","36","1","0","1","1","0","620060019","0","61001004","30","0","0","22001","22001","600000022","0","0","0","0","0","0","0","61001007","0","18","0","620090019","0","1","0","386","0"
"61001005","0","620130020","1","0","0","0","0","600110231","36","1","0","1","1","0","620060020","0","61001004","30","0","0","23001","23001","600000023","0","0","0","0","0","0","0","61001007","0","18","0","620090020","0","1","0","390","0"
"61001005","0","620130021","1","0","0","0","0","600110241","36","1","0","1","1","0","620060021","0","61001004","30","0","0","24001","24001","600000024","0","0","0","0","0","0","0","61001007","0","18","0","620090021","0","1","0","396","0"
"61001005","0","620130022","1","0","0","0","0","600110251","36","1","0","1","1","0","620060022","0","61001004","30","0","0","25001","25001","600000025","0","0","0","0","0","0","0","61001007","0","18","0","620090022","0","1","0","401","0"
"61001005","0","620130023","1","0","0","0","0","600110261","36","1","0","1","1","0","620060023","0","61001004","30","0","0","26001","26001","600000026","0","0","0","0","0","0","0","61001007","0","18","0","620090023","0","1","0","405","0"
"61001005","0","620130024","1","0","0","0","0","600110271","36","1","0","1","1","0","620060024","0","61001004","30","0","0","27001","27001","600000027","0","0","0","0","0","0","0","61001007","0","18","0","620090024","0","1","0","411","0"
"61001005","0","620130025","1","0","0","0","0","600110281","36","1","0","1","1","0","620060025","0","61001004","30","0","0","28001","28001","600000028","0","0","0","0","0","0","0","61001007","0","18","0","620090025","0","1","0","417","0"
"61001005","0","620130026","1","0","0","0","0","600110291","36","1","0","1","1","0","620060026","0","61001004","30","0","0","29001","29001","600000029","0","0","0","0","0","0","0","61001007","0","18","0","620090026","0","1","0","422","0"
"61001005","0","620130027","1","0","0","0","0","600110301","36","1","0","1","1","0","620060027","0","61001004","30","0","0","30001","30001","600000030","0","0","0","0","0","0","0","61001007","0","18","0","620090027","0","1","0","427","0"
"61001005","0","620130028","1","0","0","0","0","600110311","36","1","0","1","1","0","620060028","0","61001004","30","0","0","31001","31001","600000031","0","0","0","0","0","0","0","61001007","0","18","0","620090028","0","1","0","433","0"
"61001005","0","620130029","1","0","0","0","0","600110321","36","1","0","1","1","0","620060029","0","61001004","30","0","0","32001","32001","600000032","0","0","0","0","0","0","0","61001007","0","18","0","620090029","0","1","0","442","0"
"61001005","0","620130030","1","0","0","0","0","600110331","36","1","0","1","1","0","620060030","0","61001004","30","0","0","33001","33001","600000033","0","0","0","0","0","0","0","61001007","0","18","0","620090030","0","1","0","455","0"
"61001005","0","620130031","1","0","0","0","0","600110341","36","1","0","1","1","0","620060031","0","61001004","30","0","0","34001","34001","600000034","0","0","0","0","0","0","0","61001007","0","18","0","620090031","0","1","0","460","0"
"61001005","0","620130032","1","0","0","0","0","600110351","36","1","0","1","1","0","620060032","0","61001004","30","0","0","35001","35001","600000035","0","0","0","0","0","0","0","61001007","0","18","0","620090032","0","1","0","464","0"
"61001005","0","620130033","1","0","0","0","0","600110361","36","1","0","1","1","0","620060033","0","61001004","30","0","0","36001","36001","600000036","0","0","0","0","0","0","0","61001007","0","18","0","620090033","0","1","0","476","0"
"61001005","0","620130034","1","0","0","0","0","600110371","36","1","0","1","1","0","620060034","0","61001004","30","0","0","37001","37001","600000037","0","0","0","0","0","0","0","61001007","0","18","0","620090034","0","1","0","482","0"
"61001005","0","620130035","1","0","0","0","0","600110381","36","1","0","1","1","0","620060035","0","61001004","30","0","0","38001","38001","600000038","0","0","0","0","0","0","0","61001007","0","18","0","620090035","0","1","0","492","0"
"61001005","0","620130036","1","0","0","0","0","600110391","36","1","0","1","1","0","620060036","0","61001004","30","0","0","39001","39001","600000039","0","0","0","0","0","0","0","61001007","0","18","0","620090036","0","1","0","500","0"
"61001005","0","620130037","1","0","0","0","0","600110401","36","1","0","1","1","0","620060037","0","61001004","30","0","0","40001","40001","600000040","0","0","0","0","0","0","0","61001007","0","18","0","620090037","0","1","0","514","0"
"61001005","0","620130038","1","0","0","0","0","600110411","36","1","0","1","1","0","620060038","0","61001004","30","0","0","41001","41001","600000041","0","0","0","0","0","0","0","61001007","0","18","0","620090038","0","1","0","518","0"
"61001005","0","620130039","1","0","0","0","0","600110421","36","1","0","1","1","0","620060039","0","61001004","30","0","0","42001","42001","600000042","0","0","0","0","0","0","0","61001007","0","18","0","620090039","0","1","0","523","0"
"61001005","0","620130040","1","0","0","0","0","600110431","36","1","0","1","1","0","620060040","0","61001004","30","0","0","43001","43001","600000043","0","0","0","0","0","0","0","61001007","0","18","0","620090040","0","1","0","538","0"
"61001005","0","620130041","1","0","0","0","0","600110441","36","1","0","1","1","0","620060041","0","61001004","30","0","0","44001","44001","600000044","0","0","0","0","0","0","0","61001007","0","18","0","620090041","0","1","0","551","0"
"61001005","0","620130042","1","0","0","0","0","600110451","36","1","0","1","1","0","620060042","0","61001004","30","0","0","45001","45001","600000045","0","0","0","0","0","0","0","61001007","0","18","0","620090042","0","1","0","565","0"
"61001005","0","620130043","1","0","0","0","0","600110461","36","1","0","1","1","0","620060043","0","61001004","30","0","0","46001","46001","600000046","0","0","0","0","0","0","0","61001007","0","18","0","620090043","0","1","0","574","0"
"61001005","0","620130044","1","0","0","0","0","600110471","36","1","0","1","1","0","620060044","0","61001004","30","0","0","47001","47001","600000047","0","0","0","0","0","0","0","61001007","0","18","0","620090044","0","1","0","577","0"
"61001005","0","620130045","1","0","0","0","0","600110481","36","1","0","1","1","0","620060045","0","61001004","30","0","0","48001","48001","600000048","0","0","0","0","0","0","0","61001007","0","18","0","620090045","0","1","0","587","0"
"61001005","0","620130046","1","0","0","0","0","600110491","36","1","0","1","1","0","620060046","0","61001004","30","0","0","49001","49001","600000049","0","0","0","0","0","0","0","61001007","0","18","0","620090046","0","1","0","598","0"
"61001005","0","620130047","1","0","0","0","0","600110501","36","1","0","1","1","0","620060047","0","61001004","30","0","0","50001","50001","600000050","0","0","0","0","0","0","0","61001007","0","18","0","620090047","0","1","0","614","0"
"61001005","0","620130048","1","0","0","0","0","600110511","36","1","0","1","1","0","620060048","0","61001004","30","0","0","51001","51001","600000051","0","0","0","0","0","0","0","61001007","0","18","0","620090048","0","1","0","621","0"
"61001005","0","620130049","1","0","0","0","0","600110521","36","1","0","1","1","0","620060049","0","61001004","30","0","0","52001","52001","600000052","0","0","0","0","0","0","0","61001007","0","18","0","620090049","0","1","0","629","0"
"61001005","0","620130050","1","0","0","0","0","600110531","36","1","0","1","1","0","620060050","0","61001004","30","0","0","53001","53001","600000053","0","0","0","0","0","0","0","61001007","0","18","0","620090050","0","1","0","640","0"
"61001005","0","620130051","1","0","0","0","0","600110541","36","1","0","1","1","0","620060051","0","61001004","30","0","0","54001","54001","600000054","0","0","0","0","0","0","0","61001007","0","18","0","620090051","0","1","0","647","0"
"61001005","0","620130052","1","0","0","0","0","600110551","36","1","0","1","1","0","620060052","0","61001004","30","0","0","55001","55001","600000055","0","0","0","0","0","0","0","61001007","0","18","0","620090052","0","1","0","652","0"
"61001005","0","620130053","1","0","0","0","0","600110561","36","1","0","1","1","0","620060053","0","61001004","30","0","0","56001","56001","600000056","0","0","0","0","0","0","0","61001007","0","18","0","620090053","0","1","0","659","0"
"61001005","0","620130054","1","0","0","0","0","600110571","36","1","0","1","1","0","620060054","0","61001004","30","0","0","57001","57001","600000057","0","0","0","0","0","0","0","61001007","0","18","0","620090054","0","1","0","662","0"
"61001005","0","620130055","1","0","0","0","0","600110581","36","1","0","1","1","0","620060055","0","61001004","30","0","0","58001","58001","600000058","0","0","0","0","0","0","0","61001007","0","18","0","620090055","0","1","0","667","0"
"61001005","0","620130056","1","0","0","0","0","600110591","36","1","0","1","1","0","620060056","0","61001004","30","0","0","59001","59001","600000059","0","0","0","0","0","0","0","61001007","0","18","0","620090056","0","1","0","679","0"
"61001005","0","620130057","1","0","0","0","0","600110601","36","1","0","1","1","0","620060057","0","61001004","30","0","0","60001","60001","600000060","0","0","0","0","0","0","0","61001007","0","18","0","620090057","0","1","0","683","0"
"61001005","0","620130058","1","0","0","0","0","600110611","36","1","0","1","1","0","620060058","0","61001004","30","0","0","61001","61001","600000061","0","0","0","0","0","0","0","61001007","0","18","0","620090058","0","1","0","692","0"
"61001005","0","620130059","1","0","0","0","0","600110621","36","1","0","1","1","0","620060059","0","61001004","30","0","0","62001","62001","600000062","0","0","0","0","0","0","0","61001007","0","18","0","620090059","0","1","0","698","0"
"61001005","0","620130060","1","0","0","0","0","600110631","36","1","0","1","1","0","620060060","0","61001004","30","0","0","63001","63001","600000063","0","0","0","0","0","0","0","61001007","0","18","0","620090060","0","1","0","703","0"
"61001005","0","620130061","1","0","0","0","0","600110641","36","1","0","1","1","0","620060061","0","61001004","30","0","0","64001","64001","600000064","0","0","0","0","0","0","0","61001007","0","18","0","620090061","0","1","0","713","0"
"61001005","0","620130062","1","0","0","0","0","600110651","36","1","0","1","1","0","620060062","0","61001004","30","0","0","65001","65001","600000065","0","0","0","0","0","0","0","61001007","0","18","0","620090062","0","1","0","722","0"
"61001005","0","620130063","1","0","0","0","0","600110661","36","1","0","1","1","0","620060063","0","61001004","30","0","0","66001","66001","600000066","0","0","0","0","0","0","0","61001007","0","18","0","620090063","0","1","0","733","0"
"61001005","0","620130064","1","0","0","0","0","600110671","36","1","0","1","1","0","620060064","0","61001004","30","0","0","67001","67001","600000067","0","0","0","0","0","0","0","61001007","0","18","0","620090064","0","1","0","741","0"
"61001005","0","620130065","1","0","0","0","0","600110681","36","1","0","1","1","0","620060065","0","61001004","30","0","0","68001","68001","600000068","0","0","0","0","0","0","0","61001007","0","18","0","620090065","0","1","0","750","0"
"61001005","0","620130066","1","0","0","0","0","600110691","36","1","0","1","1","0","620060066","0","61001004","30","0","0","69001","69001","600000069","0","0","0","0","0","0","0","61001007","0","18","0","620090066","0","1","0","762","0"
"61001005","0","620130067","1","0","0","0","0","600110701","36","1","0","1","1","0","620060067","0","61001004","30","0","0","70001","70001","600000070","0","0","0","0","0","0","0","61001007","0","18","0","620090067","0","1","0","774","0"
"61001005","0","620130068","1","0","0","0","0","600110711","36","1","0","1","1","0","620060068","0","61001004","30","0","0","71001","71001","600000071","0","0","0","0","0","0","0","61001007","0","18","0","620090068","0","1","0","783","0"
"61001005","0","620110001","1","0","0","0","0","600110011","36","1","0","1","1","0","620090101","0","61001004","30","0","0","1001","1001","600000072","0","0","0","0","0","0","0","61001007","0","18","0","620300001","0","1","0","258","0"
"61001005","0","620110001","1","0","0","0","0","600110021","36","1","0","1","1","0","620090101","0","61001004","30","0","0","2001","2001","600000073","0","0","0","0","0","0","0","61001007","0","18","0","620300001","0","1","0","258","0"
"61001005","0","620110001","1","0","0","0","0","600110031","36","1","0","1","1","0","620090101","0","61001004","30","0","0","3001","3001","600000074","0","0","0","0","0","0","0","61001007","0","18","0","620300001","0","1","0","258","0"
"61001005","0","620110001","1","0","0","0","0","600110041","36","1","0","1","1","0","620090101","0","61001004","30","0","0","4001","4001","600000075","0","0","0","0","0","0","0","61001007","0","18","0","620300001","0","1","0","258","0"
"61001005","0","620110002","1","0","0","0","0","600110051","36","1","0","1","1","0","620090102","0","61001004","30","0","0","5001","5001","600000076","0","0","0","0","0","0","0","61001007","0","18","0","620300002","0","1","0","268","0"
"61001005","0","620110003","1","0","0","0","0","600110061","36","1","0","1","1","0","620090103","0","61001004","30","0","0","6001","6001","600000077","0","0","0","0","0","0","0","61001007","0","18","0","620300003","0","1","0","273","0"
"61001005","0","620110004","1","0","0","0","0","600110071","36","1","0","1","1","0","620090104","0","61001004","30","0","0","7001","7001","600000078","0","0","0","0","0","0","0","61001007","0","18","0","620300004","0","1","0","281","0"
"61001005","0","620110005","1","0","0","0","0","600110081","36","1","0","1","1","0","620090105","0","61001004","30","0","0","8001","8001","600000079","0","0","0","0","0","0","0","61001007","0","18","0","620300005","0","1","0","288","0"
"61001005","0","620110006","1","0","0","0","0","600110091","36","1","0","1","1","0","620090106","0","61001004","30","0","0","9001","9001","600000080","0","0","0","0","0","0","0","61001007","0","18","0","620300006","0","1","0","298","0"
"61001005","0","620110007","1","0","0","0","0","600110101","36","1","0","1","1","0","620090107","0","61001004","30","0","0","10001","10001","600000081","0","0","0","0","0","0","0","61001007","0","18","0","620300007","0","1","0","309","0"
"61001005","0","620110008","1","0","0","0","0","600110111","36","1","0","1","1","0","620090108","0","61001004","30","0","0","11001","11001","600000082","0","0","0","0","0","0","0","61001007","0","18","0","620300008","0","1","0","313","0"
"61001005","0","620110009","1","0","0","0","0","600110121","36","1","0","1","1","0","620090109","0","61001004","30","0","0","12001","12001","600000083","0","0","0","0","0","0","0","61001007","0","18","0","620300009","0","1","0","321","0"
"61001005","0","620110010","1","0","0","0","0","600110131","36","1","0","1","1","0","620090110","0","61001004","30","0","0","13001","13001","600000084","0","0","0","0","0","0","0","61001007","0","18","0","620300010","0","1","0","326","0"
"61001005","0","620110011","1","0","0","0","0","600110141","36","1","0","1","1","0","620090111","0","61001004","30","0","0","14001","14001","600000085","0","0","0","0","0","0","0","61001007","0","18","0","620300011","0","1","0","336","0"
"61001005","0","620110012","1","0","0","0","0","600110151","36","1","0","1","1","0","620090112","0","61001004","30","0","0","15001","15001","600000086","0","0","0","0","0","0","0","61001007","0","18","0","620300012","0","1","0","341","0"
"61001005","0","620110013","1","0","0","0","0","600110161","36","1","0","1","1","0","620090113","0","61001004","30","0","0","16001","16001","600000087","0","0","0","0","0","0","0","61001007","0","18","0","620300013","0","1","0","351","0"
"61001005","0","620110014","1","0","0","0","0","600110171","36","1","0","1","1","0","620090114","0","61001004","30","0","0","17001","17001","600000088","0","0","0","0","0","0","0","61001007","0","18","0","620300014","0","1","0","356","0"
"61001005","0","620110015","1","0","0","0","0","600110181","36","1","0","1","1","0","620090115","0","61001004","30","0","0","18001","18001","600000089","0","0","0","0","0","0","0","61001007","0","18","0","620300015","0","1","0","366","0"
"61001005","0","620110016","1","0","0","0","0","600110191","36","1","0","1","1","0","620090116","0","61001004","30","0","0","19001","19001","600000090","0","0","0","0","0","0","0","61001007","0","18","0","620300016","0","1","0","371","0"
"61001005","0","620110017","1","0","0","0","0","600110201","36","1","0","1","1","0","620090117","0","61001004","30","0","0","20001","20001","600000091","0","0","0","0","0","0","0","61001007","0","18","0","620300017","0","1","0","375","0"
"61001005","0","620110018","1","0","0","0","0","600110211","36","1","0","1","1","0","620090118","0","61001004","30","0","0","21001","21001","600000092","0","0","0","0","0","0","0","61001007","0","18","0","620300018","0","1","0","381","0"
"61001005","0","620110019","1","0","0","0","0","600110221","36","1","0","1","1","0","620090119","0","61001004","30","0","0","22001","22001","600000093","0","0","0","0","0","0","0","61001007","0","18","0","620300019","0","1","0","386","0"
"61001005","0","620110020","1","0","0","0","0","600110231","36","1","0","1","1","0","620090120","0","61001004","30","0","0","23001","23001","600000094","0","0","0","0","0","0","0","61001007","0","18","0","620300020","0","1","0","390","0"
"61001005","0","620110021","1","0","0","0","0","600110241","36","1","0","1","1","0","620090121","0","61001004","30","0","0","24001","24001","600000095","0","0","0","0","0","0","0","61001007","0","18","0","620300021","0","1","0","396","0"
"61001005","0","620110022","1","0","0","0","0","600110251","36","1","0","1","1","0","620090122","0","61001004","30","0","0","25001","25001","600000096","0","0","0","0","0","0","0","61001007","0","18","0","620300022","0","1","0","401","0"
"61001005","0","620110023","1","0","0","0","0","600110261","36","1","0","1","1","0","620090123","0","61001004","30","0","0","26001","26001","600000097","0","0","0","0","0","0","0","61001007","0","18","0","620300023","0","1","0","405","0"
"61001005","0","620110024","1","0","0","0","0","600110271","36","1","0","1","1","0","620090124","0","61001004","30","0","0","27001","27001","600000098","0","0","0","0","0","0","0","61001007","0","18","0","620300024","0","1","0","411","0"
"61001005","0","620110025","1","0","0","0","0","600110281","36","1","0","1","1","0","620090125","0","61001004","30","0","0","28001","28001","600000099","0","0","0","0","0","0","0","61001007","0","18","0","620300025","0","1","0","417","0"
"61001005","0","620110026","1","0","0","0","0","600110291","36","1","0","1","1","0","620090126","0","61001004","30","0","0","29001","29001","600000100","0","0","0","0","0","0","0","61001007","0","18","0","620300026","0","1","0","422","0"
"61001005","0","620110027","1","0","0","0","0","600110301","36","1","0","1","1","0","620090127","0","61001004","30","0","0","30001","30001","600000101","0","0","0","0","0","0","0","61001007","0","18","0","620300027","0","1","0","427","0"
"61001005","0","620110028","1","0","0","0","0","600110311","36","1","0","1","1","0","620090128","0","61001004","30","0","0","31001","31001","600000102","0","0","0","0","0","0","0","61001007","0","18","0","620300028","0","1","0","433","0"
