5c0842d567bb9f9a9a705d4fe8573da394be757767a07715ce7a68fc4560ea38,c137899d5eddf5f680e207d5f74269922ed164b026be084e706e16465bb91adf,4b886c18980754d8e7478bce766d630acb993e52c73be38acde1e607e733cade,5ace30dcd4c163ee70fc47dedb82303a476d8db7de7e32ade9145addd7c284d4,ea00c88427c97c60bd3eaf029056722eb534bcb17d278cbd508c49ed9b35b550,4d3861595c8b04930b96f40d6cf5fb083563202f40d21e4ac5b1fb6906792c0d,e1ea0b24194c0b7b8a3e902e49e5fec049b84602dd1cca22fdb90b25570f5d19,440689745e4efd1403cd253fd87871834d3a6aea0cfc3303c02a4fa8c271545c,69787454c418016a22a356c555f7dcaa6466d83d9e55101178a292eb799f9421,a9455c1dd2e557bcf12cf97ba91e86c9eab5ef37efb3f5354b0722a2f714bb3e,02b6d6f8512c03260378a8c25785a154ec5203d6d9ef5382c62c5382067b05b0
"","91002","8","0","0","49001","70","","0","4","150"
"","91002","8","0","0","49001","71","","0","5","150"
"","91002","8","0","0","49001","72","","0","6","150"
"","91002","8","0","0","49001","73","","0","7","150"
"","91002","8","0","0","49001","74","","0","8","150"
"","91002","8","0","0","49001","75","","0","9","150"
"","91002","8","0","0","49001","76","","0","10","150"
"","91002","8","0","0","49002","77","","0","1","150"
"","91002","8","0","0","49002","78","","0","2","150"
"","91002","8","0","0","49002","79","","0","3","150"
"","91002","8","0","0","49002","80","","0","4","150"
"","91002","8","0","0","49002","81","","0","5","150"
"","91002","8","0","0","49002","82","","0","6","150"
"","91002","8","0","0","49002","83","","0","7","150"
"","91002","8","0","0","49002","84","","0","8","150"
"","91002","8","0","0","49002","85","","0","9","150"
"","91002","8","0","0","49002","86","","0","10","150"
"","91002","8","0","0","49003","87","","0","1","150"
"","91002","8","0","0","49003","88","","0","2","150"
"","91002","8","0","0","49003","89","","0","3","150"
"","91002","8","0","0","49003","90","","0","4","150"
"","91002","8","0","0","49003","91","","0","5","150"
"","91002","8","0","0","49003","92","","0","6","150"
"","91002","8","0","0","49003","93","","0","7","150"
"","91002","8","0","0","49003","94","","0","8","150"
"","91002","8","0","0","49003","95","","0","9","150"
"","91002","8","0","0","49003","96","","0","10","150"
"","91002","8","0","0","49004","97","","0","1","1500"
"","91002","8","0","0","49004","98","","0","2","1500"
"","91002","8","0","0","49004","99","","0","3","1500"
"","91002","8","0","0","49004","100","","0","4","1500"
"","91002","8","0","0","49004","101","","0","5","1500"
"","91002","8","0","0","49004","102","","0","6","1500"
"","91002","8","0","0","49004","103","","0","7","1500"
"","91002","8","0","0","49004","104","","0","8","1500"
"","91002","8","0","0","49005","105","","0","1","150"
"","91002","8","0","0","49005","106","","0","2","150"
"","91002","8","0","0","49005","107","","0","3","150"
"","91002","8","0","0","49005","108","","0","4","150"
"","91002","8","0","0","49005","109","","0","5","150"
"","91002","8","0","0","49005","110","","0","6","150"
"","91002","8","0","0","49005","111","","0","7","150"
"","91002","8","0","0","49005","112","","0","8","150"
"","91002","8","0","0","49005","113","","0","9","150"
"","91002","8","0","0","49005","114","","0","10","150"
"","91002","8","0","0","49006","115","","0","1","300"
"","91002","8","0","0","49006","116","","0","2","300"
"","91002","8","0","0","49006","117","","0","3","300"
"","91002","8","0","0","49006","118","","0","4","300"
"","91002","8","0","0","49006","119","","0","5","300"
"","91002","8","0","0","49007","120","","0","1","150"
"","91002","8","0","0","49007","121","","0","2","150"
"","91002","8","0","0","49007","122","","0","3","150"
"","91002","8","0","0","49007","123","","0","4","150"
"","91002","8","0","0","49007","124","","0","5","150"
"","91002","8","0","0","49007","125","","0","6","150"
"","91002","8","0","0","49007","126","","0","7","150"
"","91002","8","0","0","49007","127","","0","8","150"
"","91002","8","0","0","49007","128","","0","9","150"
"","91002","8","0","0","49007","129","","0","10","150"
"","91002","8","0","0","49008","130","","0","1","150"
"","91002","8","0","0","49008","131","","0","2","150"
"","91002","8","0","0","49008","132","","0","3","150"
"","91002","8","0","0","49008","133","","0","4","150"
"","91002","8","0","0","49008","134","","0","5","150"
"","91002","8","0","0","49008","135","","0","6","150"
"","91002","8","0","0","49008","136","","0","7","150"
"","91002","8","0","0","49008","137","","0","8","150"
"","91002","8","0","0","49008","138","","0","9","150"
"","91002","8","0","0","49008","139","","0","10","150"
"","91002","8","0","0","49009","140","","0","1","150"
"","91002","8","0","0","49009","141","","0","2","150"
"","91002","8","0","0","49009","142","","0","3","150"
"","91002","8","0","0","49009","143","","0","4","150"
"","91002","8","0","0","49009","144","","0","5","150"
"","91002","8","0","0","49009","145","","0","6","150"
"","91002","8","0","0","49009","146","","0","7","150"
"","91002","8","0","0","49009","147","","0","8","150"
"","91002","8","0","0","49009","148","","0","9","150"
"","91002","8","0","0","49009","149","","0","10","150"
"","91002","8","0","0","49010","150","","0","1","150"
"","91002","8","0","0","49010","151","","0","2","150"
"","91002","8","0","0","49010","152","","0","3","150"
"","91002","8","0","0","49010","153","","0","4","150"
"","91002","8","0","0","49010","154","","0","5","150"
"","91002","8","0","0","49010","155","","0","6","150"
"","91002","8","0","0","49010","156","","0","7","150"
"","91002","8","0","0","49010","157","","0","8","150"
"","91002","8","0","0","49010","158","","0","9","150"
"","91002","8","0","0","49010","159","","0","10","150"
"","91002","8","0","0","49011","160","","0","1","150"
"","91002","8","0","0","49011","161","","0","2","150"
"","91002","8","0","0","49011","162","","0","3","150"
"","91002","8","0","0","49011","163","","0","4","150"
"","91002","8","0","0","49011","164","","0","5","150"
"","91002","8","0","0","49011","165","","0","6","150"
"","91002","8","0","0","49011","166","","0","7","150"
"","91002","8","0","0","49011","167","","0","8","150"
"","91002","8","0","0","49011","168","","0","9","150"
"","91002","8","0","0","49011","169","","0","10","150"
"","91002","8","0","0","49012","170","","0","1","300"
"","91002","8","0","0","49012","171","","0","2","300"
"","91002","8","0","0","49012","172","","0","3","300"
"","91002","8","0","0","49012","173","","0","4","300"
"","91002","8","0","0","49012","174","","0","5","300"
"","91002","8","0","0","49012","175","","0","6","300"
"","91002","8","0","0","49012","176","","0","7","300"
"","91002","8","0","0","49012","177","","0","8","300"
"","91002","8","0","0","49012","178","","0","9","300"
"","91002","8","0","0","49012","179","","0","10","300"
"","91002","8","500371","0","80003","180","","1","1","100"
"","91002","8","500371","0","80003","181","","1","2","100"
"","91002","8","500033","0","80003","182","","1","3","100"
"","91002","8","500371","0","80003","183","","1","4","100"
"","91002","8","500033","0","80003","184","","1","5","100"
"","91002","8","500371","0","80003","185","","1","6","100"
"","91002","8","500367","0","80003","186","","1","7","100"
"","91002","8","500367","0","80003","187","","1","8","100"
"","91002","8","500367","0","80003","188","","1","9","100"
"","91002","8","500033","0","80003","189","","1","10","100"
"","91002","8","500033","0","80003","190","","1","11","100"
"","91002","8","500033","0","80003","191","","1","12","100"
"","91002","8","509020","0","80003","192","","1","13","100"
"","91002","8","500371","0","80003","193","","1","14","100"
"","91002","8","500033","0","80003","194","","1","15","100"
"","91002","8","0","0","49013","195","","0","1","150"
"","91002","8","0","0","49013","196","","0","2","150"
"","91002","8","0","0","49013","197","","0","3","150"
"","91002","8","0","0","49013","198","","0","4","150"
"","91002","8","0","0","49013","199","","0","5","150"
"","91002","8","0","0","49013","200","","0","6","150"
"","91002","8","0","0","49013","201","","0","7","150"
"","91002","8","0","0","49013","202","","0","8","150"
"","91002","8","0","0","49013","203","","0","9","150"
"","91002","8","0","0","49013","204","","0","10","150"
"","91002","8","0","0","70004","205","","0","1","500"
"","91002","8","0","0","70004","206","","0","2","500"
"","91002","8","0","0","70005","207","","0","1","300"
"","91002","8","0","0","70005","208","","0","2","300"
"","91002","8","0","0","70005","209","","0","3","300"
"","91002","8","530101","0","80004","210","","0","1","100"
"","91002","8","530102","0","80004","211","","0","2","100"
"","91002","8","530103","0","80004","212","","0","3","100"
"","91002","8","530104","0","80004","213","","0","4","100"
"","91002","8","530105","0","80004","214","","0","5","100"
"","91002","8","530106","0","80004","215","","0","6","100"
"","91002","8","530107","0","80004","216","","0","7","100"
"","91002","8","530108","0","80004","217","","0","8","100"
"","91002","8","530109","0","80004","218","","0","9","100"
"","91002","8","530110","0","80004","219","","0","10","100"
"","91002","8","530111","0","80004","220","","0","11","100"
"","91002","8","530112","0","80004","221","","0","12","100"
"","91002","8","530113","0","80004","222","","0","13","100"
"","91002","8","530114","0","80004","223","","0","14","100"
"","91002","8","530115","0","80004","224","","0","15","100"
"","91002","8","530116","0","80004","225","","0","16","100"
"","91002","8","530117","0","80004","226","","0","17","100"
"","2805","7","530117","0","80004","227","","0","17","1"
"","91002","8","0","0","40009","228","","0","1","150"
"","91002","8","0","0","40009","229","","0","2","150"
"","91002","8","0","0","40009","230","","0","3","150"
"","91002","8","0","0","40009","231","","0","4","150"
"","91002","8","0","0","40009","232","","0","5","150"
"","91002","8","0","0","40009","233","","0","6","150"
"","91002","8","0","0","40009","234","","0","7","150"
"","91002","8","0","0","40009","235","","0","8","150"
"","91002","8","0","0","40009","236","","0","9","150"
"","91002","8","0","0","40009","237","","0","10","150"
"","91002","8","0","0","49014","238","","0","1","150"
"","91002","8","0","0","49014","239","","0","2","150"
"","91002","8","0","0","49014","240","","0","3","150"
"","91002","8","0","0","49014","241","","0","4","150"
"","91002","8","0","0","49014","242","","0","5","150"
"","91002","8","0","0","49014","243","","0","6","150"
"","91002","8","0","0","49014","244","","0","7","150"
"","91002","8","0","0","49014","245","","0","8","150"
"","91002","8","0","0","49014","246","","0","9","150"
"","91002","8","0","0","49014","247","","0","10","150"
"","91002","8","0","0","49015","248","","0","1","150"
"","91002","8","0","0","49015","249","","0","2","150"
"","91002","8","0","0","49015","250","","0","3","150"
"","91002","8","0","0","49015","251","","0","4","150"
"","91002","8","0","0","49015","252","","0","5","150"
"","91002","8","0","0","49015","253","","0","6","150"
"","91002","8","0","0","49015","254","","0","7","150"
"","91002","8","0","0","49015","255","","0","8","150"
"","91002","8","0","0","49015","256","","0","9","150"
"","91002","8","0","0","49015","257","","0","10","150"
"","91002","8","0","0","49016","258","","0","1","300"
"","91002","8","0","0","49016","259","","0","2","300"
"","91002","8","0","0","49016","260","","0","3","300"
"","91002","8","0","0","49016","261","","0","4","300"
"","91002","8","0","0","49016","262","","0","5","300"
"","91002","8","0","0","49016","263","","0","6","300"
"","91002","8","0","0","49016","264","","0","7","300"
"","91002","8","0","0","49016","265","","0","8","300"
"","91002","8","0","0","49016","266","","0","9","300"
"","91002","8","0","0","49016","267","","0","10","300"
"","91002","8","500367","0","80005","268","","0","1","100"
"","91002","8","500367","0","80005","269","","0","2","100"
"","91002","8","500367","0","80005","270","","0","3","100"
"","91002","8","500367","0","80005","271","","0","4","100"
"","91002","8","500367","0","80005","272","","0","5","100"
"","91002","8","500367","0","80005","273","","0","6","100"
"","91002","8","500367","0","80005","274","","0","7","100"
"","91002","8","500367","0","80005","275","","0","8","100"
"","91002","8","500367","0","80005","276","","0","9","100"
"","91002","8","500367","0","80005","277","","0","10","100"
"","91002","8","500367","0","80005","278","","0","11","100"
"","91002","8","500367","0","80005","279","","0","12","100"
"","91002","8","500367","0","80005","280","","0","13","100"
"","91002","8","500367","0","80005","281","","0","14","100"
"","91002","8","500367","0","80005","282","","0","15","100"
"","91002","8","0","0","70006","283","","0","1","500"
"","91002","8","0","0","70006","284","","0","2","500"
"","91002","8","0","0","70007","285","","0","1","300"
"","91002","8","0","0","70007","286","","0","2","300"
"","91002","8","0","0","70007","287","","0","3","300"
"","91002","8","530121","0","80006","298","","0","1","100"
"","91002","8","530122","0","80006","299","","0","2","100"
"","91002","8","530123","0","80006","300","","0","3","100"
"","91002","8","530124","0","80006","301","","0","4","100"
"","91002","8","530125","0","80006","302","","0","5","100"
"","91002","8","530126","0","80006","303","","0","6","100"
"","91002","8","530127","0","80006","304","","0","7","100"
"","91002","8","530128","0","80006","305","","0","8","100"
"","91002","8","530129","0","80006","306","","0","9","100"
"","91002","8","530130","0","80006","307","","0","10","100"
"","91002","8","530131","0","80006","308","","0","11","100"
"","91002","8","530132","0","80006","309","","0","12","100"
"","91002","8","530133","0","80006","310","","0","13","100"
"","91002","8","530134","0","80006","311","","0","14","100"
"","91002","8","530135","0","80006","312","","0","15","100"
"","91002","8","530136","0","80006","313","","0","16","100"
"","91002","8","530137","0","80006","314","","0","17","100"
"","91002","8","530123","0","80007","316","","0","1","100"
"","91002","8","530124","0","80007","317","","0","2","100"
"","91002","8","530125","0","80007","318","","0","3","100"
"","91002","8","530126","0","80007","319","","0","4","100"
"","91002","8","530127","0","80007","320","","0","5","100"
"","91002","8","530128","0","80007","321","","0","6","100"
"","91002","8","530129","0","80007","322","","0","7","100"
"","91002","8","530130","0","80007","323","","0","8","100"
"","91002","8","530131","0","80007","324","","0","9","100"
"","91002","8","530132","0","80007","325","","0","10","100"
"","91002","8","530133","0","80007","326","","0","11","100"
"","91002","8","530134","0","80007","327","","0","12","100"
"","91002","8","530135","0","80007","328","","0","13","100"
"","91002","8","530136","0","80007","329","","0","14","100"
"","91002","8","530137","0","80007","330","","0","15","100"
"","9000215","16","530137","0","80007","331","","0","15","1"
"","9000216","16","530137","0","80007","332","","0","15","1"
"","91002","8","0","0","49017","333","","0","1","150"
"","91002","8","0","0","49017","334","","0","2","150"
"","91002","8","0","0","49017","335","","0","3","150"
"","91002","8","0","0","49017","336","","0","4","150"
"","91002","8","0","0","49017","337","","0","5","150"
"","91002","8","0","0","49017","338","","0","6","150"
"","91002","8","0","0","49017","339","","0","7","150"
"","91002","8","0","0","49017","340","","0","8","150"
"","91002","8","0","0","49017","341","","0","9","150"
"","91002","8","0","0","49017","342","","0","10","150"
"","91002","8","0","0","49018","343","","0","1","300"
"","91002","8","0","0","49018","344","","0","2","300"
"","91002","8","0","0","49018","345","","0","3","300"
"","91002","8","0","0","49018","346","","0","4","300"
"","91002","8","0","0","49018","347","","0","5","300"
"","91002","8","0","0","49018","348","","0","6","300"
"","91002","8","0","0","49018","349","","0","7","300"
"","91002","8","0","0","49018","350","","0","8","300"
"","91002","8","0","0","49018","351","","0","9","300"
"","91002","8","0","0","49018","352","","0","10","300"
"","91002","8","0","0","49019","353","","0","1","300"
"","91002","8","0","0","49019","354","","0","2","300"
"","91002","8","0","0","49019","355","","0","3","300"
"","91002","8","0","0","49019","356","","0","4","300"
"","91002","8","0","0","49019","357","","0","5","300"
"","91002","8","0","0","49019","358","","0","6","300"
"","91002","8","0","0","49019","359","","0","7","300"
"","91002","8","0","0","49019","360","","0","8","300"
"","91002","8","0","0","49019","361","","0","9","300"
"","91002","8","0","0","49019","362","","0","10","300"
"","91002","8","0","0","70008","363","","0","1","500"
"","91002","8","0","0","70008","364","","0","2","500"
"","91002","8","0","0","70009","365","","0","1","1000"
"","91002","8","0","0","49020","366","","0","1","150"
"","91002","8","0","0","49020","367","","0","2","150"
"","91002","8","0","0","49020","368","","0","3","150"
"","91002","8","0","0","49020","369","","0","4","750"
"","91002","8","0","0","49020","370","","0","5","200"
"","91002","8","0","0","49020","371","","0","6","200"
"","91002","8","0","0","49020","372","","0","7","200"
"","91002","8","0","0","49020","373","","0","8","300"
"","91002","8","0","0","49020","374","","0","9","300"
"","91002","8","0","0","49020","375","","0","10","600"
"馬上就可以\n見到大家了呢。\n現在我的內心雀躍不已……\n","24001","2","0","125801","40011","376","莉莉","1","1","1"
"初次見面，我是可璃亞♪\n我非常期待\n和大家一起冒險","24001","2","0","126001","40011","377","可璃亞","1","2","1"
"嗯──\n這個，給你。\n是的","24001","2","0","126101","40011","378","普蕾西亞","1","3","1"
"讓我再次自我介紹……\n我是【幻變少女】的\n公會長莉莉","24001","2","0","125801","40011","379","莉莉","2","4","1"
"你好，哥哥♪\n我是【幻變少女】的\n可璃亞","24001","2","0","126001","40011","380","可璃亞","2","5","1"
"哥哥。\n你願意過來，我很開心","24001","2","0","126101","40011","381","普蕾西亞","2","6","1"
"","91002","8","530141","0","80008","382","","0","1","100"
"","91002","8","530142","0","80008","383","","0","2","100"
"","91002","8","530143","0","80008","384","","0","3","100"
"","91002","8","530144","0","80008","385","","0","4","100"
"","91002","8","530145","0","80008","386","","0","5","100"
"","91002","8","530146","0","80008","387","","0","6","100"
"","91002","8","530147","0","80008","388","","0","7","100"
"","91002","8","530148","0","80008","389","","0","8","100"
"","91002","8","530149","0","80008","390","","0","9","100"
"","91002","8","530150","0","80008","391","","0","10","100"
"","91002","8","530151","0","80008","392","","0","11","100"
"","91002","8","530152","0","80008","393","","0","12","100"
"","91002","8","530153","0","80008","394","","0","13","100"
"","91002","8","530154","0","80008","395","","0","14","100"
"","91002","8","530155","0","80008","396","","0","15","100"
"","91002","8","530156","0","80008","397","","0","16","100"
"","2830","7","530156","0","80008","398","","0","16","1"
"","91002","8","0","0","20001","399","","0","1","100"
"","23001","2","0","0","20001","400","","0","1","20"
"","91002","8","0","0","20001","401","","0","2","100"
"","23001","2","0","0","20001","402","","0","2","20"
"","24016","2","0","0","20001","403","","0","3","1"
"","23001","2","0","0","20001","404","","0","3","20"
"","91002","8","0","0","20001","405","","0","4","100"
"","23001","2","0","0","20001","406","","0","4","20"
"","91002","8","0","0","20001","407","","0","5","300"
"","23001","2","0","0","20001","408","","0","5","20"
"","91002","8","0","0","20001","409","","0","6","100"
"","23001","2","0","0","20001","410","","0","6","20"
"","91002","8","0","0","20001","411","","0","7","100"
"","23001","2","0","0","20001","412","","0","7","20"
"","91002","8","0","0","20001","413","","0","8","200"
"","23001","2","0","0","20001","414","","0","8","20"
"","91002","8","0","0","20001","415","","0","9","300"
"","23001","2","0","0","20001","416","","0","9","20"
"","24016","2","0","0","20001","417","","0","10","1"
"","23001","2","0","0","20001","418","","0","10","20"
"","91002","8","532001","0","80009","419","","0","1","100"
"","91002","8","532002","0","80009","420","","0","2","100"
"","91002","8","532003","0","80009","421","","0","3","100"
"","91002","8","532004","0","80009","422","","0","4","100"
"","91002","8","532005","0","80009","423","","0","5","100"
"","91002","8","532006","0","80009","424","","0","6","100"
"","91002","8","532007","0","80009","425","","0","7","100"
"","91002","8","532008","0","80009","426","","0","8","100"
"","91002","8","532009","0","80009","427","","0","9","100"
"","91002","8","532010","0","80009","428","","0","10","100"
"","91002","8","532011","0","80009","429","","0","11","100"
"","91002","8","532012","0","80009","430","","0","12","100"
"","91002","8","532013","0","80009","431","","0","13","100"
"","91002","8","532014","0","80009","432","","0","14","100"
"","91002","8","532015","0","80009","433","","0","15","100"
"","91002","8","0","0","49021","434","","0","1","1500"
"","91002","8","0","0","70010","443","","0","1","500"
"","41000","2","0","0","70012","444","","0","1","1"
"","91002","8","0","0","70011","445","","0","1","1000"
"","91002","8","530157","0","80010","446","","0","1","100"
"","91002","8","530158","0","80010","447","","0","2","100"
"","91002","8","530159","0","80010","448","","0","3","100"
"","91002","8","530160","0","80010","449","","0","4","100"
"","91002","8","530161","0","80010","450","","0","5","100"
"","91002","8","530162","0","80010","451","","0","6","100"
"","91002","8","530163","0","80010","452","","0","7","100"
"","91002","8","530164","0","80010","453","","0","8","100"
"","91002","8","530165","0","80010","454","","0","9","100"
"","91002","8","530166","0","80010","455","","0","10","100"
"","91002","8","530167","0","80010","456","","0","11","100"
"","91002","8","530168","0","80010","457","","0","12","100"
"","2844","7","530173","0","80010","458","","0","12","1"
"","91002","8","530169","0","80010","459","","0","13","100"
"","2846","7","530173","0","80010","460","","0","13","1"
"","91002","8","530170","0","80010","461","","0","14","100"
"","2845","7","530173","0","80010","462","","0","14","1"
"","91002","8","530171","0","80010","463","","0","15","100"
"","2843","7","530173","0","80010","464","","0","15","5"
"","91002","8","530172","0","80010","465","","0","16","100"
"","2842","7","530173","0","80010","466","","0","16","1"
"","9000236","16","0","0","40013","467","","0","1","1"
"","9000237","16","0","0","40013","468","","0","1","1"
"","9000238","16","0","0","40013","469","","0","1","1"
"","9000239","16","0","0","40013","470","","0","1","1"
"","91002","8","532001","0","80011","471","","0","1","100"
"","91002","8","532002","0","80011","472","","0","2","100"
"","91002","8","532003","0","80011","473","","0","3","100"
"","91002","8","532004","0","80011","474","","0","4","100"
"","91002","8","532005","0","80011","475","","0","5","100"
"","91002","8","532006","0","80011","476","","0","6","100"
"","91002","8","532007","0","80011","477","","0","7","100"
"","91002","8","532008","0","80011","478","","0","8","100"
"","91002","8","532009","0","80011","479","","0","9","100"
"","91002","8","532010","0","80011","480","","0","10","100"
"","91002","8","532011","0","80011","481","","0","11","100"
"","91002","8","532012","0","80011","482","","0","12","100"
"","91002","8","532013","0","80011","483","","0","13","100"
"","91002","8","532014","0","80011","484","","0","14","100"
"","91002","8","532015","0","80011","485","","0","15","100"
"","91002","8","0","0","40015","488","","0","1","500"
"","90008","2","0","0","40015","489","","0","2","3000"
"","91002","8","0","0","40015","490","","0","3","500"
"","90008","2","0","0","40015","491","","0","4","3000"
"","91002","8","0","0","40015","492","","0","5","1000"
"","91002","8","0","0","70013","493","","0","1","1000"
"","91002","8","0","0","70014","494","","0","1","500"
"","41000","2","0","0","70015","495","","0","1","1"
"","91002","8","530208","0","80012","496","","0","1","100"
"","91002","8","530209","0","80012","497","","0","2","100"
"","91002","8","530210","0","80012","498","","0","3","100"
"","91002","8","530211","0","80012","499","","0","4","100"
"","91002","8","530212","0","80012","500","","0","5","100"
"","91002","8","530213","0","80012","501","","0","6","100"
"","91002","8","530214","0","80012","502","","0","7","100"
"","91002","8","530215","0","80012","503","","0","8","100"
"","91002","8","0","0","70016","504","","0","1","50"
"","25011","2","0","0","40015","505","","0","1","10000"
"","25021","2","0","0","40015","506","","0","1","3000"
"","25012","2","0","0","40015","507","","0","2","10000"
"","25021","2","0","0","40015","508","","0","2","3000"
"","25013","2","0","0","40015","509","","0","3","10000"
"","25021","2","0","0","40015","510","","0","3","3000"
"","25014","2","0","0","40015","511","","0","4","10000"
"","25021","2","0","0","40015","512","","0","4","3000"
"","25015","2","0","0","40015","513","","0","5","10000"
"","25021","2","0","0","40015","514","","0","5","3000"
