ff2c9c05decb17022219949f37e4f7576116e62ae805ffc3d334860c724dd329,fa1fd192e772ffaa751f131d7bc4b8dc82c9b2cb44cb582c3c29ef85a0ed4ee6,cf9f371c5efd15399449f033e31c93912af9c85706495e57b007a292cb1de4b7,488d943f016614b4a20010c7ce213f616f4ba74c134d86d2224824d65d507b85,b885cc17c180e065d1cac5107395f2cf859f9a4f322148d943e96259d3aa8e95,1073672a5b5680314a04cb89ea7d0abe85a74a0dddc8a442a20c7a7f4017416b,aa74dcfcc40753e561aa658265f74fe1240e42c1fba22cc1337d94ea3e77d6b7,f192d73c32285670709272dcc3959d653edb74c923bf09329bdc617a5b4244dc,fecfa1cf821e2c8a95f191e34e3dcf27eae63615b0497e9adedf10bb8c102aea,1e79868edbeee901f442d2177a1d3e1d0fc946cb674bd06ef38da3b10e4c848f,cc5096bc5f186549a10a3d42c35c0cace2d9954145f5bf800001b03d545f1c47,6c832f53366a8a233eb3c88ec5bc23b91254503c84c603f1917a19a87aaf670a,11d037a084c864156ba77f474bd1bc7fe127b1218d3090e90a4a8232d1223aae,36958bc2108a78cfa7f189f582b5dd1cf1e15a87e9bf865ba61dd4efb17e2c05,c7708fabf597892eda529beae3951dd02f263a94fe6d02520c5a0ec70e75b570,841c91a368d69860facf4edf5762d00c1d1dc61118fdb4732aceb2fc8d82c7eb,83cc8771d2fef87cbd2fd24c3b62d77b2f5f27678a9cc396d996ede7297d0fc0,228316766985bf642ec5edf246712dae53a0b0598978aecd4af8f315fdbbc92d,71fbd5bae49093ebc0853ad1c2f6c6d6b27baf30b87ab64228146be5613423fe,6db1c1e462d7f5cc14e7b1407f8fd88b2f9fa24756c2acd916b9cd52c5c6961f,29bb5893d4bc680a0e1030a15fdaa487177ec1cbc49c89a2315aaae69e78353c,b79eff8451954514d28866a2543917fff7936676ae38f37eea9e58c9be328d9a,07a63cfbadbe20c0487586c40d9534ae768672a2c3bdb944eae07980c4c80461,76aa2c088e7ca9a27fc6d971faaba4a47ec6cb89ba4340990e86b5dc29791b4b,70507844da7e95cea9b465856f6e0c6ebcb70f587f7cb335269628e6c73a0051,9167822048382e77a0ab42f61a5760d6a94fa5dc302c8bae98329d2dd324fb1e,811fed097f7a475958bb47bf82861260c434333601c8b72f71c3cf5fe62d8bb6,660faf1125384f61a065dc90f5e854f8e819985436b4619cb2a914e5fb35bc04,73a44879f67966d3320d634d3daa583458e5378ebd581a7d166f52c130a113b0,c1f6523b0d037d7caa199667c145034dd9ee41ab866fbc850dcfd72c222e636c,aae63748109634ca9a15615e0eac2ac884c7632299a85c217a119d77b5d2bc47,949983442063a9a4e8f61bbb66c398bd2d529e995dbda625109072fc682a9ffc,c75ddbfd5acba1534971a31a4fd7d824b84e9ecec3babeb9a526572d95f228e9,52b056842ba20b2c162e84264cfa3ea877989cafdf57834695220cdb690ba5ef,9670a548ea9b4983f2ef8c6304ed2fe3dcd86b7b5e65b32b87a27998ec8fe3f7,ad72c83a99f3886f23ea83af1d0f3cf9e10a842dc820255d79ea6ba334d15033,886f8bfc73e559a32e91ed95de8f272db917fb2951439d2e7ff70dc8939a2b2c,4003fe6bbc8ebaee5da7e2fb08b667fa25ade745f81526b1854330f8767965bb,05334761412b6844be81f7802f469251712ec3e79f19fcd44da6820b1bba25dc,f6323747a0bceabbb2c79729f137147e54ec5072583979977eb6b9a1513e5532,7ce3e09aaece85d3cd92b18e11bbde8fa839342acd113082c55e2e84c2de3d71,815f7ade5f9f0b2acec18dd9710441e44ea6e2e9584b0b422511600cec06bfca,ddd6bac5a7e60fbb39970e4e580a67a1842237f6c22c74ef36dd04f6032e6dff,951a34679c909df61c1bdd3d13e8d454754458c36638c1cdf13d1ecd19f9527e
"0","0","0","0","1","365","750000601","107000000","311409","0","0","0","0","70","0","海岸暴君‧鮫吉","0","10000","0","1","0","0","0","10000","0","83000","0","0","0","10000","0","0","10000","0","300000020","0","0","600","0","0","0","600","60","10000"
"0","0","0","0","1","500","750000602","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","100","100","300000008","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","368","750000701","99000000","313602","0","0","0","0","110","0","蘭法","0","1000","0","1","0","0","0","0","0","0","0","0","0","10000","0","0","1000","10000","300000008","0","0","0","0","0","0","0","60","10000"
"0","0","0","0","1","368","750000702","3000000","313602","0","0","0","0","0","66000","龍牙兵","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","3200","0","0","0","3200","60","0"
"0","0","0","0","1","368","750000703","1000000","313602","0","0","0","0","0","0","蘭法","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","600","0","0","0","600","60","0"
"0","0","0","0","1","500","750000704","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","100","100","300000008","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","371","750000801","122000000","315407","10000","0","0","0","110","0","貪婪暴君‧賭場王","0","10000","0","1","0","0","0","10000","0","50000","0","0","0","10000","0","0","0","10000","300000022","0","0","1200","0","0","0","1200","60","5000"
"0","0","0","0","1","500","750000802","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","100","100","300000008","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","374","750000901","120000000","309601","300","0","0","0","130","0","僕役‧洛克斯（複部位）","0","300","0","1","0","0","0","300","0","0","0","0","0","50000","0","0","50000","50000","300000008","0","0","0","0","0","0","0","60","50000"
"0","0","0","0","1","374","750000902","2000000","309601","0","0","0","0","0","1000","僕役‧洛克斯（複部位）","0","0","0","1","0","0","0","0","0","80000","0","0","0","0","0","0","0","0","300000008","0","0","5000","0","0","0","5000","60","0"
"0","0","0","0","1","374","750000903","3000000","309601","0","0","0","0","0","0","僕役‧洛克斯（複部位）","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","1000","0","0","0","1000","60","0"
"0","0","0","0","1","374","750000904","2000000","309601","0","0","0","0","0","0","僕役‧洛克斯（複部位）","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","300","0","0","0","300","60","0"
"0","0","0","0","1","500","750000905","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","100","100","300000008","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","377","750001001","90000000","313708","0","0","0","0","130","0","美空","0","0","0","1","0","0","0","0","0","65000","0","0","0","50000","0","0","50000","50000","300000008","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","320","750001002","50000000","210701","0","0","0","0","0","0","怪奇怪靈","0","0","0","1","0","0","0","0","0","35000","0","0","0","0","0","0","0","0","200000011","0","0","5000","0","0","0","5000","60","25000"
"0","0","0","0","1","500","750001003","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","100","100","300000008","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","380","750001101","180000000","316507","0","0","0","0","180","0","哀執的植物羊","0","50000","0","1","0","0","0","50000","0","30000","0","0","0","50000","0","0","50000","50000","300000025","0","0","2000","0","0","0","2000","60","50000"
"0","0","0","0","1","500","750001102","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","200","200","300000008","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","383","750001201","150000000","313802","50000","0","0","0","180","0","阿澤爾德","0","50000","0","1","0","0","0","50000","0","25000","0","0","0","50000","0","0","50000","50000","300000008","0","0","6000","0","0","0","6000","60","50000"
"0","0","0","0","1","323","750001202","1500000","210803","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","323","750001203","3000000","210804","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","323","750001204","6000000","210805","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","323","750001205","3000000","210803","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","323","750001206","6000000","210804","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","323","750001207","12000000","210805","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","323","750001208","4500000","210803","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","323","750001209","9000000","210804","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","323","750001210","18000000","210805","0","0","0","0","0","0","萬能人偶","0","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","0","50000","400","200000001","0","0","200","0","0","0","200","60","50000"
"0","0","0","0","1","500","750001211","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","100","100","300000008","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","450","760100101","40000000","309805","0","0","0","0","30","34000","霸瞳皇帝","0","38000","0","1","0","0","0","0","0","34000","0","0","0","38000","0","0","38000","38000","300000008","0","0","360","0","0","0","360","100","38000"
"0","0","0","0","1","500","760100102","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","200","200","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","453","760100201","60000000","309805","0","0","0","0","30","38000","霸瞳皇帝","0","41000","0","1","0","0","0","0","0","38000","0","0","0","41000","0","0","41000","41000","300000008","0","0","420","0","0","0","420","100","41000"
"0","0","0","0","1","500","760100202","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","200","200","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","456","760100301","80000000","309805","0","0","0","0","30","42000","霸瞳皇帝","0","44000","0","1","0","0","0","0","0","42000","0","0","0","44000","0","0","44000","44000","300000008","0","0","480","0","0","0","480","100","44000"
"0","0","0","0","1","500","760100302","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","200","200","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","459","760100401","100000000","309805","0","0","0","0","30","46000","霸瞳皇帝","0","47000","0","1","0","0","0","0","0","46000","0","0","0","47000","0","0","47000","47000","300000008","0","0","540","0","0","0","540","100","47000"
"0","0","0","0","1","500","760100402","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","200","200","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","462","760100501","120000000","309805","0","0","0","0","30","50000","霸瞳皇帝","0","50000","0","1","0","0","0","0","0","50000","0","0","0","50000","0","0","50000","50000","300000008","0","0","600","0","0","0","600","100","50000"
"0","0","0","0","1","500","760100502","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","200","200","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","504","760100601","350000000","309805","0","0","0","0","30","34000","霸瞳皇帝","0","53000","0","1","0","0","0","0","0","34000","0","0","0","53000","0","0","53000","53000","300000008","0","0","900","0","0","0","900","100","106000"
"0","0","0","0","1","500","760100602","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","400","400","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","500","760100603","1000000","217308","0","0","0","0","0","0","瑪那的脈流","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","30","30","300000009","0","0","0","0","0","0","0","100","0"
"0","0","0","0","1","500","760100604","1000000","217308","0","0","0","0","0","0","爆裂敵人","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","0","0","100","10000"
"0","0","0","0","1","500","760100605","1000000","217305","0","0","0","0","0","0","爆裂敵人","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","0","0","100","100"
"0","0","0","0","1","513","760100701","400000000","309805","0","0","0","0","30","38000","霸瞳皇帝","0","56000","0","1","0","0","0","0","0","38000","0","0","0","56000","0","0","56000","56000","300000008","0","0","1000","0","0","0","1000","100","112000"
"0","0","0","0","1","500","760100702","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","450","450","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","522","760100801","450000000","309805","0","0","0","0","30","42000","霸瞳皇帝","0","59000","0","1","0","0","0","0","0","42000","0","0","0","59000","0","0","59000","59000","300000008","0","0","1100","0","0","0","1100","100","118000"
"0","0","0","0","1","500","760100802","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","531","760100901","500000000","309805","0","0","0","0","30","46000","霸瞳皇帝","0","62000","0","1","0","0","0","0","0","46000","0","0","0","62000","0","0","62000","62000","300000008","0","0","1200","0","0","0","1200","100","124000"
"0","0","0","0","1","500","760100902","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","550","550","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","540","760101001","550000000","309805","0","0","0","0","30","50000","霸瞳皇帝","0","65000","0","1","0","0","0","0","0","50000","0","0","0","65000","0","0","65000","65000","300000008","0","0","1300","0","0","0","1300","100","130000"
"0","0","0","0","1","500","760101002","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","600","600","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","450","760200101","50000000","313902","38000","0","0","0","60","0","贊恩","0","38000","0","1","0","0","0","38000","0","7000","0","0","0","38000","0","0","38000","38000","300000008","0","0","360","0","0","0","360","100","38000"
"0","0","0","0","1","500","760200102","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","150","150","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","453","760200201","65000000","313902","41000","0","0","0","60","0","贊恩","0","41000","0","1","0","0","0","41000","0","9000","0","0","0","41000","0","0","41000","41000","300000008","0","0","420","0","0","0","420","100","41000"
"0","0","0","0","1","500","760200202","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","150","150","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","456","760200301","80000000","313902","44000","0","0","0","60","0","贊恩","0","44000","0","1","0","0","0","44000","0","11000","0","0","0","44000","0","0","44000","44000","300000008","0","0","480","0","0","0","480","100","44000"
"0","0","0","0","1","500","760200302","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","150","150","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","459","760200401","95000000","313902","47000","0","0","0","60","0","贊恩","0","47000","0","1","0","0","0","47000","0","13000","0","0","0","47000","0","0","47000","47000","300000008","0","0","540","0","0","0","540","100","47000"
"0","0","0","0","1","500","760200402","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","150","150","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","462","760200501","110000000","313902","50000","0","0","0","60","0","贊恩","0","50000","0","1","0","0","0","50000","0","15000","0","0","0","50000","0","0","50000","50000","300000008","0","0","600","0","0","0","600","100","50000"
"0","0","0","0","1","500","760200502","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","150","150","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","504","760200601","240000000","313902","52000","0","0","0","60","0","贊恩","0","52000","0","1","0","0","0","52000","0","16000","0","0","0","52000","0","0","52000","52000","300000008","0","0","660","0","0","0","660","100","52000"
"0","0","0","0","1","500","760200602","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","200","200","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","513","760200701","280000000","313902","54000","0","0","0","60","0","贊恩","0","54000","0","1","0","0","0","54000","0","18000","0","0","0","54000","0","0","54000","54000","300000008","0","0","720","0","0","0","720","100","54000"
"0","0","0","0","1","500","760200702","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","250","250","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","522","760200801","320000000","313902","56000","0","0","0","60","0","贊恩","0","56000","0","1","0","0","0","56000","0","22000","0","0","0","56000","0","0","56000","56000","300000008","0","0","780","0","0","0","780","100","56000"
"0","0","0","0","1","500","760200802","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","300","300","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","531","760200901","360000000","313902","58000","0","0","0","60","0","贊恩","0","58000","0","1","0","0","0","58000","0","26000","0","0","0","58000","0","0","58000","58000","300000008","0","0","840","0","0","0","840","100","58000"
"0","0","0","0","1","500","760200902","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","350","350","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","540","760201001","400000000","313902","60000","0","0","0","60","0","贊恩","0","60000","0","1","0","0","0","60000","0","30000","0","0","0","60000","0","0","60000","60000","300000008","0","0","900","0","0","0","900","100","60000"
"0","0","0","0","1","500","760201002","1000000","217300","9000","250","0","0","0","0","爆裂敵人","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","400","400","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","486","760300101","200000000","317901","38000","0","0","0","120","6000","彌勒","0","38000","0","1","0","0","0","38000","0","0","0","0","0","38000","0","0","38000","38000","300000008","0","0","350","0","0","0","350","100","38000"
"0","0","0","0","1","500","760300102","1000000","217300","0","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","450","450","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","495","760300201","250000000","317901","41000","0","0","0","120","7000","彌勒","0","41000","0","1","0","0","0","41000","0","0","0","0","0","41000","0","0","41000","41000","300000008","0","0","450","0","0","0","450","100","41000"
"0","0","0","0","1","500","760300202","1000000","217300","0","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","504","760300301","300000000","317901","44000","0","0","0","120","8000","彌勒","0","44000","0","1","0","0","0","44000","0","0","0","0","0","44000","0","0","44000","44000","300000008","0","0","550","0","0","0","550","100","44000"
"0","0","0","0","1","500","760300302","1000000","217300","0","250","0","0","0","0","爆裂敵人","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","550","550","300000009","0","150","0","0","0","0","0","100","0"
"0","0","0","0","1","513","760300401","350000000","317901","47000","0","0","0","120","9000","彌勒","0","47000","0","1","0","0","0","47000","0","0","0","0","0","47000","0","0","47000","47000","300000008","0","0","650","0","0","0","650","100","47000"
