9409e163a2f7507e76d6d6cbc91715ee6531d517a4c22b73de7a167f08768fee,6232d89162a6911c9fd953f33b93f040ec1b5659c76c3dcd2e579dc6b043c0c0,34a2ca02372ccb868a1d56d51f7e6317540f8fd61a511160f9ec16ef65542056,6abcce766dec2cb47c8b5a242e83b84f372f5de6ed7c06446b44f1ad20454877,97fe0c6243db234042bc0f47c9699deff8c130ac02e48bd98b9c7f4ce72ddc29,d0491c1aba5f18ee6b1cc9433272bfde790b4578ba5f86b27a5b80e6a210bf9a,ba23089e8794aeffdd7f4cce3a720bd486749db51caa5f1af2b7b4370acfe20d,40b926ca68198f75d5ff06576b5e657d223646a57a1f74add32462050f7c1f29,90f54bcc16b91cecc1ea2e59034742d01646f574e27b435aa11276f1400d3a87,4feb50c29535f0709167b09f53ce13bb74c97ef2714b8d2e2c79df5428e5a0f8,90e5ccd9837ee43359699d9e71763fc339c4cbcc8ec7406d24fd772ec5121140,3f4b8375258cad13b154154914e5a51a29e9e7cf996a477b363f423a7fd8c60c,fa8283ca82e6708a3ab5a85b052ead54c9f0c3f5475c98c05d0477e48078c2be,88d8ab624dee93ccb4d09b26ea4df6c562d0a25361e664c244a86b9c85cba280,dded93ae6dbd4599682ba97e93ad9281716291b2a291ba2de1f27a3dc998ada7,b747bf801d3ef07f877979524acb53269a9fbc81ce57cdb245dfe83cc93c5abd,fb5c45c82f33f05d3b17e310b944509365f3688bf33d30d3ed163ba4bf122c8a,db657d1802e0c494689345be5bb8afc145c471dc9221da45500b0f331f07d1c2,be34ed89c0d6ebe5088ee563f21e44a6ea6c1658006bbacfb80e6e1bf57e8658
"12","1101801","0","0","0","101801","31018","0","0","41018","1","0","94000","0","0","20000000","2","0","120"
"12","1102001","0","0","0","102001","31020","0","0","41020","1","0","94000","0","0","20000000","2","0","120"
"12","1102101","0","0","0","102101","31021","0","0","41021","1","0","94000","0","0","20000000","2","0","120"
"12","1102201","0","0","0","102201","31022","0","0","41022","1","0","94000","0","0","20000000","2","0","120"
"12","1102301","0","0","0","102301","31023","0","0","41023","1","0","94000","0","0","20000000","2","0","120"
"12","1102501","0","0","0","102501","31025","0","0","41025","1","0","94000","0","0","20000000","2","0","120"
"12","1102601","0","0","0","102601","31026","0","0","41026","1","0","94000","0","0","20000000","2","0","120"
"12","1102701","0","0","0","102701","31027","0","0","41027","1","0","94000","0","0","20000000","2","0","120"
"12","1102801","0","0","0","102801","31028","0","0","41028","1","0","94000","0","0","20000000","2","0","120"
"12","1102901","0","0","0","102901","31029","0","0","41029","1","0","94000","0","0","20000000","2","0","120"
"12","1103001","0","0","0","103001","31030","0","0","41030","1","0","94000","0","0","20000000","2","0","120"
"12","1103101","0","0","0","103101","31031","0","0","41031","1","0","94000","0","0","20000000","2","0","120"
"12","1103201","0","0","0","103201","31032","0","0","41032","1","0","94000","0","0","20000000","2","0","120"
"12","1103301","0","0","0","103301","31033","0","0","41033","1","0","94000","0","0","20000000","2","0","120"
"12","1103401","0","0","0","103401","31034","0","0","41034","1","0","94000","0","0","20000000","2","0","120"
"12","1103601","0","0","0","103601","31036","0","0","41036","1","0","94000","0","0","20000000","2","0","120"
"12","1103701","0","0","0","103701","31037","0","0","41037","1","0","94000","0","0","20000000","2","0","120"
"12","1103801","0","0","0","103801","31038","0","0","41038","1","0","94000","0","0","20000000","2","0","120"
"12","1104001","0","0","0","104001","31040","0","0","41040","1","0","94000","0","0","20000000","2","0","120"
"12","1104201","0","0","0","104201","31042","0","0","41042","1","0","94000","0","0","20000000","2","0","120"
"12","1104301","0","0","0","104301","31043","0","0","41043","1","0","94000","0","0","20000000","2","0","120"
"12","1104401","0","0","0","104401","31044","0","0","41044","1","0","94000","0","0","20000000","2","0","120"
"12","1104501","0","0","0","104501","31045","0","0","41045","1","0","94000","0","0","20000000","2","0","120"
"12","1104601","0","0","0","104601","31046","0","0","41046","1","0","94000","0","0","20000000","2","0","120"
"12","1104701","0","0","0","104701","31047","0","0","41047","1","0","94000","0","0","20000000","2","0","120"
"12","1104801","0","0","0","104801","31048","0","0","41048","1","0","94000","0","0","20000000","2","0","120"
"12","1104901","0","0","0","104901","31049","0","0","41049","1","0","94000","0","0","20000000","2","0","120"
"12","1105001","0","0","0","105001","31050","0","0","41050","1","0","94000","0","0","20000000","2","0","120"
"12","1105101","0","0","0","105101","31051","0","0","41051","1","0","94000","0","0","20000000","2","0","120"
"12","1105201","0","0","0","105201","31052","0","0","41052","1","0","94000","0","0","20000000","2","0","120"
"12","1105301","0","0","0","105301","31053","0","0","41053","1","0","94000","0","0","20000000","2","0","120"
"12","1105401","0","0","0","105401","31054","0","0","41054","1","0","94000","0","0","20000000","2","0","120"
"12","1105501","0","0","0","105501","31055","0","0","41055","1","0","94000","0","0","20000000","2","0","120"
"12","1105601","0","0","0","105601","31056","0","0","41056","1","0","94000","0","0","20000000","2","0","120"
"12","1105701","0","0","0","105701","31057","0","0","41057","1","0","94000","0","0","20000000","2","0","120"
"12","1105801","0","0","0","105801","31058","0","0","41058","1","0","94000","0","0","20000000","2","0","120"
"12","1105901","0","0","0","105901","31059","0","0","41059","1","0","94000","0","0","20000000","2","0","120"
"12","1106001","0","0","0","106001","31060","0","0","41060","1","0","94000","0","0","20000000","2","0","120"
"12","1106101","0","0","0","106101","31061","0","0","41061","1","0","94000","0","0","30000000","2","0","40"
"12","1106301","0","0","0","106301","31063","0","0","41063","1","0","94000","0","0","20000000","2","0","120"
"12","1106401","0","0","0","106401","31064","0","0","41064","1","0","94000","0","0","20000000","2","0","120"
"12","1106501","0","0","0","106501","31065","0","0","41065","1","0","94000","0","0","20000000","2","0","120"
"12","1106601","0","0","0","106601","31066","0","0","41066","1","0","94000","0","0","20000000","2","0","120"
"12","1106701","0","0","0","106701","31067","0","0","41067","1","0","94000","0","0","30000000","2","0","40"
"12","1106801","0","0","0","106801","31068","0","0","41068","1","0","94000","0","0","30000000","2","0","40"
"12","1106901","0","0","0","106901","31069","0","0","41069","1","0","94000","0","0","30000000","2","0","40"
"12","1107001","0","0","0","107001","31070","0","0","41070","1","0","94000","0","0","30000000","2","0","40"
"12","1107101","0","0","0","107101","31071","0","0","41071","1","0","94000","0","0","30000000","2","0","40"
"12","1107501","0","0","0","107501","31075","0","0","41075","1","0","94000","0","0","30000000","2","0","40"
"12","1107601","0","0","0","107601","31076","0","0","41076","1","0","94000","0","0","30000000","2","0","40"
"12","1107701","0","0","0","107701","31077","0","0","41077","1","0","94000","0","0","30000000","2","0","40"
"12","1107801","0","0","0","107801","31078","0","0","41078","1","0","94000","0","0","30000000","2","0","40"
"12","1107901","0","0","0","107901","31079","0","0","41079","1","0","94000","0","0","30000000","2","0","40"
"12","1108001","0","0","0","108001","31080","0","0","41080","1","0","94000","0","0","30000000","2","0","40"
"12","1108101","0","0","0","108101","31081","0","0","41081","1","0","94000","0","0","30000000","2","0","40"
"12","1108201","0","0","0","108201","31082","0","0","41082","1","0","94000","0","0","30000000","2","0","40"
"12","1108301","0","0","0","108301","31083","0","0","41083","1","0","94000","0","0","30000000","2","0","40"
"12","1108401","0","0","0","108401","31084","0","0","41084","1","0","94000","0","0","30000000","2","0","40"
"12","1108501","0","0","0","108501","31085","0","0","41085","1","0","94000","0","0","30000000","2","0","40"
"12","1108601","0","0","0","108601","31086","0","0","41086","1","0","94000","0","0","30000000","2","0","40"
"12","1108701","0","0","0","108701","31087","0","0","41087","1","0","94000","0","0","30000000","2","0","40"
"12","1108801","0","0","0","108801","31088","0","0","41088","1","0","94000","0","0","30000000","2","0","40"
"12","1108901","0","0","0","108901","31089","0","0","41089","1","0","94000","0","0","30000000","2","0","40"
"12","1109001","0","0","0","109001","31090","0","0","41090","1","0","94000","0","0","30000000","2","0","40"
"12","1109101","0","0","0","109101","31091","0","0","41091","1","0","94000","0","0","30000000","2","0","40"
"12","1109201","0","0","0","109201","31092","0","0","41092","1","0","94000","0","0","20000000","2","0","120"
"12","1109301","0","0","0","109301","31093","0","0","41093","1","0","94000","0","0","30000000","2","0","40"
"12","1109401","0","0","0","109401","31094","0","0","41094","1","0","94000","0","0","20000000","2","0","120"
"12","1109501","0","0","0","109501","31095","0","0","41095","1","0","94000","0","0","20000000","2","0","120"
"12","1109601","0","0","0","109601","31096","0","0","41096","1","0","94000","0","0","20000000","2","0","120"
"12","1109701","0","0","0","109701","31097","0","0","41097","1","0","94000","0","0","30000000","2","0","40"
"12","1109801","0","0","0","109801","31098","0","0","41098","1","0","94000","0","0","30000000","2","0","40"
"12","1109901","0","0","0","109901","31099","0","0","41099","1","0","94000","0","0","30000000","2","0","40"
"12","1110001","0","0","0","110001","31100","0","0","41100","1","0","94000","0","0","30000000","2","0","40"
"12","1110101","0","0","0","110101","31101","0","0","41101","1","0","94000","0","0","30000000","2","0","40"
"12","1110301","0","0","0","110301","31103","0","0","41103","1","0","94000","0","0","30000000","2","0","40"
"12","1110401","0","0","0","110401","31104","0","0","41104","1","0","94000","0","0","30000000","2","0","40"
"12","1110501","0","0","0","110501","31105","0","0","41105","1","0","94000","0","0","30000000","2","0","40"
"12","1110601","0","0","0","110601","31106","0","0","41106","1","0","94000","0","0","30000000","2","0","40"
"12","1110701","0","0","0","110701","31107","0","0","41107","1","0","94000","0","0","20000000","2","0","120"
"12","1110801","0","0","0","110801","31108","0","0","41108","1","0","94000","0","0","20000000","2","0","120"
"12","1110901","0","0","0","110901","31109","0","0","41109","1","0","94000","0","0","20000000","2","0","120"
"12","1111001","0","0","0","111001","31110","0","0","41110","1","0","94000","0","0","20000000","2","0","120"
"12","1111101","0","0","0","111101","31111","0","0","41111","1","0","94000","0","0","30000000","2","0","40"
"12","1111201","0","0","0","111201","31112","0","0","41112","1","0","94000","0","0","30000000","2","0","40"
"12","1111301","0","0","0","111301","31113","0","0","41113","1","0","94000","0","0","20000000","2","0","120"
"12","1111401","0","0","0","111401","31114","0","0","41114","1","0","94000","0","0","20000000","2","0","120"
"12","1111501","0","0","0","111501","31115","0","0","41115","1","0","94000","0","0","30000000","2","0","40"
"12","1111601","0","0","0","111601","31116","0","0","41116","1","0","94000","0","0","30000000","2","0","40"
"12","1111701","0","0","0","111701","31117","0","0","41117","1","0","94000","0","0","20000000","2","0","120"
"12","1111801","0","0","0","111801","31118","0","0","41118","1","0","94000","0","0","30000000","2","0","40"
"12","1111901","0","0","0","111901","31119","0","0","41119","1","0","94000","0","0","30000000","2","0","40"
"12","1112001","0","0","0","112001","31120","0","0","41120","1","0","94000","0","0","30000000","2","0","40"
"12","1112101","0","0","0","112101","31121","0","0","41121","1","0","94000","0","0","30000000","2","0","40"
"12","1112201","0","0","0","112201","31122","0","0","41122","1","0","94000","0","0","20000000","2","0","120"
"12","1112301","0","0","0","112301","31123","0","0","41123","1","0","94000","0","0","30000000","2","0","40"
"12","1112401","0","0","0","112401","31124","0","0","41124","1","0","94000","0","0","30000000","2","0","40"
"12","1112501","0","0","0","112501","31125","0","0","41125","1","0","94000","0","0","30000000","2","0","40"
"12","1112601","0","0","0","112601","31126","0","0","41126","1","0","94000","0","0","30000000","2","0","40"
"12","1112701","0","0","0","112701","31127","0","0","41127","1","0","94000","0","0","20000000","2","0","120"
"12","1112801","0","0","0","112801","31128","0","0","41128","1","0","94000","0","0","20000000","2","0","120"
"12","1112901","0","0","0","112901","31129","0","0","41129","1","0","94000","0","0","20000000","2","0","120"
"12","1113001","0","0","0","113001","31130","0","0","41130","1","0","94000","0","0","30000000","2","0","40"
"12","1113101","0","0","0","113101","31131","0","0","41131","1","0","94000","0","0","30000000","2","0","40"
"12","1113201","0","0","0","113201","31132","0","0","41132","1","0","94000","0","0","30000000","2","0","40"
"12","1113301","0","0","0","113301","31133","0","0","41133","1","0","94000","0","0","20000000","2","0","120"
"12","1113401","0","0","0","113401","31134","0","0","41134","1","0","94000","0","0","30000000","2","0","40"
"12","1113501","0","0","0","113501","31135","0","0","41135","1","0","94000","0","0","30000000","2","0","40"
"12","1113601","0","0","0","113601","31136","0","0","41136","1","0","94000","0","0","20000000","2","0","120"
"12","1113701","0","0","0","113701","31137","0","0","41137","1","0","94000","0","0","20000000","2","0","120"
"12","1113801","0","0","0","113801","31138","0","0","41138","1","0","94000","0","0","20000000","2","0","120"
"12","1113901","0","0","0","113901","31139","0","0","41139","1","0","94000","0","0","30000000","2","0","40"
"12","1114001","0","0","0","114001","31140","0","0","41140","1","0","94000","0","0","20000000","2","0","120"
"12","1114101","0","0","0","114101","31141","0","0","41141","1","0","94000","0","0","30000000","2","0","40"
"12","1114201","0","0","0","114201","31142","0","0","41142","1","0","94000","0","0","20000000","2","0","120"
"12","1114301","0","0","0","114301","31143","0","0","41143","1","0","94000","0","0","20000000","2","0","120"
"12","1114401","0","0","0","114401","31144","0","0","41144","1","0","94000","0","0","30000000","2","0","40"
"12","1114501","0","0","0","114501","31145","0","0","41145","1","0","94000","0","0","20000000","2","0","120"
"12","1114601","0","0","0","114601","31146","0","0","41146","1","0","94000","0","0","30000000","2","0","40"
"12","1114701","0","0","0","114701","31147","0","0","41147","1","0","94000","0","0","30000000","2","0","40"
"12","1115001","0","0","0","115001","31150","0","0","41150","1","0","94000","0","0","30000000","2","0","40"
"12","1115501","0","0","0","115501","31155","0","0","41155","1","0","94000","0","0","30000000","2","0","40"
"12","1115601","0","0","0","115601","31156","0","0","41156","1","0","94000","0","0","30000000","2","0","40"
"12","1115701","0","0","0","115701","31157","0","0","41157","1","0","94000","0","0","20000000","2","0","120"
"12","1115801","0","0","0","115801","31158","0","0","41158","1","0","94000","0","0","30000000","2","0","40"
"12","1115901","0","0","0","115901","31159","0","0","41159","1","0","94000","0","0","20000000","2","0","120"
"12","1116001","0","0","0","116001","31160","0","0","41160","1","0","94000","0","0","20000000","2","0","120"
"12","1116201","0","0","0","116201","31162","0","0","41162","1","0","94000","0","0","20000000","2","0","120"
"12","1116301","0","0","0","116301","31163","0","0","41163","1","0","94000","0","0","20000000","2","0","120"
"12","1116401","0","0","0","116401","31164","0","0","41164","1","0","94000","0","0","20000000","2","0","120"
"12","1116501","0","0","0","116501","31165","0","0","41165","1","0","94000","0","0","20000000","2","0","120"
"12","1116601","0","0","0","116601","31166","0","0","41166","1","0","94000","0","0","20000000","2","0","120"
"12","1116701","0","0","0","116701","31167","0","0","41167","1","0","94000","0","0","20000000","2","0","120"
"12","1116801","0","0","0","116801","31168","0","0","41168","1","0","94000","0","0","30000000","2","0","40"
"12","1116901","0","0","0","116901","31169","0","0","41169","1","0","94000","0","0","20000000","2","0","120"
"12","1117001","0","0","0","117001","31170","0","0","41170","1","0","94000","0","0","30000000","2","0","40"
"12","1117101","0","0","0","117101","31171","0","0","41171","1","0","94000","0","0","20000000","2","0","120"
"12","1117201","0","0","0","117201","31172","0","0","41172","1","0","94000","0","0","30000000","2","0","40"
"12","1117301","0","0","0","117301","31173","0","0","41173","1","0","94000","0","0","20000000","2","0","120"
"12","1117401","0","0","0","117401","31174","0","0","41174","1","0","94000","0","0","30000000","2","0","40"
"12","1117501","0","0","0","117501","31175","0","0","41175","1","0","94000","0","0","20000000","2","0","120"
"12","1117601","0","0","0","117601","31176","0","0","41176","1","0","94000","0","0","20000000","2","0","120"
"12","1117701","0","0","0","117701","31177","0","0","41177","1","0","94000","0","0","30000000","2","0","40"
"12","1117801","0","0","0","117801","31178","0","0","41178","1","0","94000","0","0","30000000","2","0","40"
"12","1117901","0","0","0","117901","31179","0","0","41179","1","0","94000","0","0","20000000","2","0","120"
"12","1118001","0","0","0","118001","31180","0","0","41180","1","0","94000","0","0","30000000","2","0","40"
"12","1118101","0","0","0","118101","31181","0","0","41181","1","0","94000","0","0","30000000","2","0","40"
"12","1118201","0","0","0","118201","31182","0","0","41182","1","0","94000","0","0","30000000","2","0","40"
"12","1118501","0","0","0","118501","31185","0","0","41185","1","0","94000","0","0","30000000","2","0","40"
"12","1118601","0","0","0","118601","31186","0","0","41186","1","0","94000","0","0","30000000","2","0","40"
"12","1119001","0","0","0","119001","31190","0","0","41190","1","0","94000","0","0","20000000","2","0","120"
"12","1119101","0","0","0","119101","31191","0","0","41191","1","0","94000","0","0","20000000","2","0","120"
"12","1119201","0","0","0","119201","31192","0","0","41192","1","0","94000","0","0","30000000","2","0","40"
"12","1119301","0","0","0","119301","31193","0","0","41193","1","0","94000","0","0","20000000","2","0","120"
"12","1119901","0","0","0","119901","31199","0","0","41199","1","0","94000","0","0","30000000","2","0","40"
"12","1120001","0","0","0","120001","31200","0","0","41200","1","0","94000","0","0","30000000","2","0","40"
"12","1120701","0","0","0","120701","31207","0","0","41207","1","0","94000","0","0","30000000","2","0","40"
"12","1120801","0","0","0","120801","31208","0","0","41208","1","0","94000","0","0","30000000","2","0","40"
"12","1120901","0","0","0","120901","31209","0","0","41209","1","0","94000","0","0","30000000","2","0","40"
"12","1121001","0","0","0","121001","31210","0","0","41210","1","0","94000","0","0","30000000","2","0","40"
"12","1121101","0","0","0","121101","31211","0","0","41211","1","0","94000","0","0","30000000","2","0","40"
"12","1121201","0","0","0","121201","31212","0","0","41212","1","0","94000","0","0","30000000","2","0","40"
"12","1121301","0","0","0","121301","31213","0","0","41213","1","0","94000","0","0","20000000","2","0","120"
"12","1121401","0","0","0","121401","31214","0","0","41214","1","0","94000","0","0","20000000","2","0","120"
"12","1121501","0","0","0","121501","31215","0","0","41215","1","0","94000","0","0","30000000","2","0","40"
"12","1121601","0","0","0","121601","31216","0","0","41216","1","0","94000","0","0","20000000","2","0","120"
"12","1121901","0","0","0","121901","31219","0","0","41219","1","0","94000","0","0","20000000","2","0","120"
"12","1122001","0","0","0","122001","31220","0","0","41220","1","0","94000","0","0","20000000","2","0","120"
"12","1122101","0","0","0","122101","31221","0","0","41221","1","0","94000","0","0","30000000","2","0","40"
"12","1122201","0","0","0","122201","31222","0","0","41222","1","0","94000","0","0","20000000","2","0","120"
"12","1122301","0","0","0","122301","31223","0","0","41223","1","0","94000","0","0","20000000","2","0","120"
"12","1122401","0","0","0","122401","31224","0","0","41224","1","0","94000","0","0","30000000","2","0","40"
"12","1122501","0","0","0","122501","31225","0","0","41225","1","0","94000","0","0","30000000","2","0","40"
"12","1122601","0","0","0","122601","31226","0","0","41226","1","0","94000","0","0","20000000","2","0","120"
"12","1122701","0","0","0","122701","31227","0","0","41227","1","0","94000","0","0","20000000","2","0","120"
"12","1122801","0","0","0","122801","31228","0","0","41228","1","0","94000","0","0","30000000","2","0","40"
"12","1122901","0","0","0","122901","31229","0","0","41229","1","0","94000","0","0","30000000","2","0","40"
"12","1123001","0","0","0","123001","31230","0","0","41230","1","0","94000","0","0","30000000","2","0","40"
"12","1123101","0","0","0","123101","31231","0","0","41231","1","0","94000","0","0","20000000","2","0","120"
"12","1123201","0","0","0","123201","31232","0","0","41232","1","0","94000","0","0","20000000","2","0","120"
"12","1123301","0","0","0","123301","31233","0","0","41233","1","0","94000","0","0","30000000","2","0","40"
"12","1123501","0","0","0","123501","31235","0","0","41235","1","0","94000","0","0","30000000","2","0","40"
"12","1123601","0","0","0","123601","31236","0","0","41236","1","0","94000","0","0","30000000","2","0","40"
"12","1123701","0","0","0","123701","31237","0","0","41237","1","0","94000","0","0","20000000","2","0","120"
"12","1123801","0","0","0","123801","31238","0","0","41238","1","0","94000","0","0","30000000","2","0","40"
"12","1123901","0","0","0","123901","31239","0","0","41239","1","0","94000","0","0","20000000","2","0","120"
"12","1124001","0","0","0","124001","31240","0","0","41240","1","0","94000","0","0","30000000","2","0","40"
"12","1124101","0","0","0","124101","31241","0","0","41241","1","0","94000","0","0","30000000","2","0","40"
"12","1124201","0","0","0","124201","31242","0","0","41242","1","0","94000","0","0","20000000","2","0","120"
"12","1124501","0","0","0","124501","31245","0","0","41245","1","0","94000","0","0","30000000","2","0","40"
"12","1124601","0","0","0","124601","31246","0","0","41246","1","0","94000","0","0","30000000","2","0","40"
"12","1124701","0","0","0","124701","31247","0","0","41247","1","0","94000","0","0","30000000","2","0","40"
"12","1124801","0","0","0","124801","31248","0","0","41248","1","0","94000","0","0","30000000","2","0","40"
"12","1124901","0","0","0","124901","31249","0","0","41249","1","0","94000","0","0","30000000","2","0","40"
"12","1125001","0","0","0","125001","31250","0","0","41250","1","0","94000","0","0","30000000","2","0","40"
"12","1125101","0","0","0","125101","31251","0","0","41251","1","0","94000","0","0","20000000","2","0","120"
"12","1125201","0","0","0","125201","31252","0","0","41252","1","0","94000","0","0","20000000","2","0","120"
"12","1125301","0","0","0","125301","31253","0","0","41253","1","0","94000","0","0","30000000","2","0","40"
"12","1125401","0","0","0","125401","31254","0","0","41254","1","0","94000","0","0","20000000","2","0","120"
"12","1125501","0","0","0","125501","31255","0","0","41255","1","0","94000","0","0","30000000","2","0","40"
"12","1125601","0","0","0","125601","31256","0","0","41256","1","0","94000","0","0","30000000","2","0","40"
"12","1125701","0","0","0","125701","31257","0","0","41257","1","0","94000","0","0","30000000","2","0","40"
"12","1125801","0","0","0","125801","31258","0","0","41258","1","0","94000","0","0","20000000","2","0","120"
"12","1126001","0","0","0","126001","31260","0","0","41260","1","0","94000","0","0","20000000","2","0","120"
"12","1126101","0","0","0","126101","31261","0","0","41261","1","0","94000","0","0","20000000","2","0","120"
"12","1126201","0","0","0","126201","31262","0","0","41262","1","0","94000","0","0","30000000","2","0","40"
"12","1126301","0","0","0","126301","31263","0","0","41263","1","0","94000","0","0","20000000","2","0","120"
"12","1126401","0","0","0","126401","31264","0","0","41264","1","0","94000","0","0","30000000","2","0","40"
"12","1126501","0","0","0","126501","31265","0","0","41265","1","0","94000","0","0","30000000","2","0","40"
"12","1126601","0","0","0","126601","31266","0","0","41266","1","0","94000","0","0","30000000","2","0","40"
"12","1126701","0","0","0","126701","31267","0","0","41267","1","0","94000","0","0","30000000","2","0","40"
"12","1126801","0","0","0","126801","31268","0","0","41268","1","0","94000","0","0","20000000","2","0","120"
"12","1126901","0","0","0","126901","31269","0","0","41269","1","0","94000","0","0","30000000","2","0","40"
"12","1127001","0","0","0","127001","31270","0","0","41270","1","0","94000","0","0","30000000","2","0","40"
"12","1127101","0","0","0","127101","31271","0","0","41271","1","0","94000","0","0","30000000","2","0","40"
"12","1127201","0","0","0","127201","31272","0","0","41272","1","0","94000","0","0","30000000","2","0","40"
"12","1127301","0","0","0","127301","31273","0","0","41273","1","0","94000","0","0","20000000","2","0","120"
"12","1127501","0","0","0","127501","31275","0","0","41275","1","0","94000","0","0","30000000","2","0","40"
"12","1127601","0","0","0","127601","31276","0","0","41276","1","0","94000","0","0","20000000","2","0","120"
"12","1127701","0","0","0","127701","31277","0","0","41277","1","0","94000","0","0","20000000","2","0","120"
"12","1127801","0","0","0","127801","31278","0","0","41278","1","0","94000","0","0","20000000","2","0","120"
"12","1127901","0","0","0","127901","31279","0","0","41279","1","0","94000","0","0","30000000","2","0","40"
"12","1128001","0","0","0","128001","31280","0","0","41280","1","0","94000","0","0","20000000","2","0","120"
"12","1128301","0","0","0","128301","31283","0","0","41283","1","0","94000","0","0","30000000","2","0","40"
"12","1128401","0","0","0","128401","31284","0","0","41284","1","0","94000","0","0","30000000","2","0","40"
"12","1128501","0","0","0","128501","31285","0","0","41285","1","0","94000","0","0","30000000","2","0","40"
"12","1128701","0","0","0","128701","31287","0","0","41287","1","0","94000","0","0","30000000","2","0","40"
"12","1128801","0","0","0","128801","31288","0","0","41288","1","0","94000","0","0","30000000","2","0","40"
"12","1128901","0","0","0","128901","31289","0","0","41289","1","0","94000","0","0","30000000","2","0","40"
"12","1129001","0","0","0","129001","31290","0","0","41290","1","0","94000","0","0","30000000","2","0","40"
"12","1129301","0","0","0","129301","31293","0","0","41293","1","0","94000","0","0","30000000","2","0","40"
"12","1129401","0","0","0","129401","31294","0","0","41294","1","0","94000","0","0","20000000","2","0","120"
"12","1129501","0","0","0","129501","31295","0","0","41295","1","0","94000","0","0","30000000","2","0","40"
"12","1129601","0","0","0","129601","31296","0","0","41296","1","0","94000","0","0","30000000","2","0","40"
"12","1129701","0","0","0","129701","31297","0","0","41297","1","0","94000","0","0","30000000","2","0","40"
"12","1129801","0","0","0","129801","31298","0","0","41298","1","0","94000","0","0","30000000","2","0","40"
"12","1129901","0","0","0","129901","31299","0","0","41299","1","0","94000","0","0","20000000","2","0","120"
"12","1130001","0","0","0","130001","31300","0","0","41300","1","0","94000","0","0","30000000","2","0","40"
"12","1130101","0","0","0","130101","31301","0","0","41301","1","0","94000","0","0","30000000","2","0","40"
"12","1130201","0","0","0","130201","31302","0","0","41302","1","0","94000","0","0","30000000","2","0","40"
