a250227ff8e2038766c090a01cac88bc940800d3e41335ec9465ecc0a886443b,16517c211fe69ddd58945d6b67cb73bb9c4587514eeac782a9663d2a07656812,32cb959e11cb8bad9a3f2b81ee5adc195a5070a5ebc8040f2676b642c982c406,80d1f8c2f5d93fa993637bd266a767908294c0e1adf85f9a265c963592a733a9,1a125ea9741dee6cf8dc2baa781bc97974d68f0f8537a7da9762dee950a9f77a,8ede7cf045ff15d0bf4bba9ff6e5af5cb6ad215dd9a9991780474cda1d886005,1371cf69a683c2fe13d80098e6d11b5e14a01a049ba9f8a8fbae912694fc94cb,f5a9dba5e72bea9d3a8f7c418f8589d5918371c535508f5c1b254c82270e4865,c858a42759d30c2cbbc8d7f6a48c905cf87ec746663ce4af6ba2c90c507dbfbd,2657ab772c684e265c755c89f720fc2f89d5ed567128165677a3a408ca33fd93,3a2768f484fa0cee05c0d3623895bac177459d228b0bee5448e5365e3c734417,398f365dae6a75320eec7df4942bd5f86c0763e1bd82cad68d0929e6050d868d,e90dfbf4ad7c3d9d4e085563dce0fb253d5450dba8ca3273adee684df577cb28,4cdaacc51ce38cdc86dca3a4f2f49be0950b13a8b70aefc38b33bc46fb20bc1e,0f9eb6ed58660dbc907cdbd4d12b1150b20c630749cf09a5628941d20175e631,92651e983261b3c9b2df8ffa1956409445fc95733790145d3afa3ec2f2abe046,c8b0db7c27812e971649779affdef5222dabea27ab0289d12d85f3ff6cacab2e,219727904de234c292903ef74bb86c65e7c32606bddfd5d8b96a358a1edd4cf7,ffb8acdf779394f9560fa7ed4882ddcfc976cfc41fe80ba8c2f889c0efc48b10,6d42778928d4cde5f2f996d46a334a4c7e38072f48bd8d73645e3eb0cabfc1db,f485eaf4cdceb7b99d42c03a382161b351c527ca023a5ffc43ea5fe849bdc961,c440e77d34c71f0bfae6761ec4adce5923261ba578ef71f1200dcda0323222e9,fcb569baa838908989c5cdab3296d2593703b761203ee52090366808c7e10113,35a01913e25fa8d6fb530e6ecfd525822e342a20702971bfc05256717749dc22,67174ea66126f6d3067f5b96cd30b2ef5959cbb483bf0982dd832067e814a58f
"0","0","101601","100","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","101601","220","0","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","101601","330","0","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","101601","440","0","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","2","101601","550","0","0","0","0","0","0","1","0","600000","5","0","0","15","0","0","0","25001","3","30","0","0"
"0","5","101701","160","0","0","0","0","0","0","1","0","100000","1","0","0","18","0","0","0","32017","1","50","0","0"
"0","3","101701","80","0","0","0","0","0","0","1","0","100000","1","0","0","11","0","0","0","31017","2","50","0","0"
"0","0","101701","100","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","101701","220","0","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","101701","330","0","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","101701","440","0","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","2","101701","500","0","0","2","0","0","0","1","0","600000","5","0","0","15","0","0","0","25001","3","30","0","0"
"0","0","101801","0","0","0","0","0","0","5","1","0","100000","1","0","5","18","0","0","0","32018","1","50","0","100"
"0","0","101801","0","0","0","0","170","0","2","1","0","100000","1","0","1","11","0","0","0","31018","2","50","0","60"
"0","0","101801","0","0","0","0","0","0","1","0","0","100000","1","0","1","15","0","0","0","25001","3","10","0","20"
"0","0","101801","0","0","0","0","0","0","2","0","0","200000","2","0","2","15","0","0","0","25001","3","15","0","40"
"0","0","101801","0","0","0","0","0","0","3","0","0","400000","3","0","3","15","0","0","0","25001","3","20","0","60"
"0","0","101801","0","0","0","0","0","0","4","0","0","500000","4","0","4","15","0","0","0","25001","3","25","0","80"
"0","2","101801","0","0","0","0","0","0","7","1","0","600000","5","0","6","15","0","0","0","25001","3","30","0","100"
"0","0","101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0","0","101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","0","101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0","5","102001","160","30","0","0","0","0","0","1","0","100000","1","0","0","18","0","0","0","32020","1","50","0","0"
"0","3","102001","120","15","0","0","0","0","0","1","0","100000","1","0","0","11","0","0","0","31020","2","50","0","0"
"0","0","102001","100","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","102001","200","10","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","102001","300","20","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","102001","400","30","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","2","102001","450","50","0","0","0","0","0","1","0","600000","5","0","0","15","0","10","0","25001","3","30","0","0"
"0","5","102101","95","0","0","0","0","0","0","1","0","100000","1","0","0","18","0","0","0","32021","1","50","0","0"
"0","5","102101","55","0","0","0","0","0","0","1","0","100000","1","0","0","11","0","0","0","31021","2","50","0","0"
"0","0","102101","0","0","0","0","0","0","3","0","0","100000","1","0","4","15","0","0","0","25001","3","10","0","0"
"0","0","102101","10","0","0","0","0","0","6","0","0","200000","2","0","8","15","0","0","0","25001","3","15","0","0"
"0","0","102101","20","0","0","0","0","0","9","0","0","400000","3","0","12","15","0","0","0","25001","3","20","0","0"
"0","0","102101","30","0","0","0","0","0","12","0","0","500000","4","0","16","15","0","0","0","25001","3","25","0","0"
"0","0","102101","40","0","0","0","0","0","15","1","0","600000","5","0","20","15","0","15","0","25001","3","30","0","0"
"10","3","102201","0","0","0","0","0","0","0","1","0","100000","1","0","0","18","0","0","0","32022","1","50","0","160"
"5","2","102201","0","0","0","0","0","0","0","1","0","100000","1","0","0","11","0","0","0","31022","2","50","0","80"
"0","0","102201","0","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","90"
"5","0","102201","0","0","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","180"
"10","0","102201","0","0","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","270"
"15","0","102201","0","0","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","360"
"20","5","102201","0","0","0","0","0","0","0","1","0","600000","5","0","0","15","0","0","0","25001","3","30","0","450"
"0","5","102301","100","0","0","0","0","0","5","1","0","100000","1","0","0","18","0","0","0","32023","1","50","0","0"
"0","5","102301","0","0","0","0","0","0","0","1","0","100000","1","0","5","11","0","0","0","31023","2","50","0","0"
"0","0","102301","0","0","0","0","0","0","5","0","0","100000","1","0","5","15","0","0","0","25001","3","10","0","0"
"0","0","102301","0","0","0","0","0","0","10","0","0","200000","2","0","10","15","0","0","0","25001","3","15","0","0"
"0","0","102301","0","0","0","0","0","0","15","0","0","400000","3","0","15","15","0","0","0","25001","3","20","0","0"
"0","0","102301","0","0","0","0","0","0","20","0","0","500000","4","0","20","15","0","0","0","25001","3","25","0","0"
"0","0","102301","0","0","0","0","0","0","25","1","0","600000","5","0","25","15","0","0","0","25001","3","30","0","0"
"0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"10","3","102501","0","0","0","0","0","0","0","1","0","100000","1","0","0","18","0","0","0","32025","1","50","0","160"
"5","2","102501","0","0","0","0","0","0","0","1","0","100000","1","0","0","11","0","0","0","31025","2","50","0","80"
"5","0","102501","0","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","100"
"10","0","102501","0","0","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","200"
"15","0","102501","0","0","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","300"
"20","0","102501","0","0","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","400"
"25","0","102501","0","0","0","2","0","0","0","1","0","600000","5","0","0","15","0","0","0","25001","3","30","0","500"
"0","5","102601","200","0","0","0","0","0","0","1","0","100000","1","0","0","18","0","0","10","32026","1","50","0","0"
"0","3","102601","100","0","0","0","0","0","0","1","0","100000","1","0","0","11","0","0","10","31026","2","50","0","0"
"0","0","102601","50","0","0","0","0","0","2","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","102601","100","0","0","0","0","0","4","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","102601","150","0","0","0","0","0","6","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","102601","200","0","0","0","0","0","8","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","2","102601","250","0","0","0","0","0","10","1","0","600000","5","0","0","15","0","0","10","25001","3","30","0","0"
"0","0","102701","200","100","0","0","0","0","0","1","0","100000","1","0","0","18","0","0","0","32027","1","50","0","0"
"0","3","102701","80","0","0","0","0","0","0","1","0","100000","1","0","0","11","0","0","0","31027","2","50","0","0"
"0","0","102701","100","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","102701","200","10","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","102701","300","20","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","102701","400","30","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","2","102701","500","40","0","2","0","0","0","1","0","600000","5","0","0","15","0","0","0","25001","3","30","0","0"
"0","5","102801","0","0","0","0","1500","0","5","1","0","100000","1","0","5","18","0","0","0","32028","1","50","0","0"
"0","0","102801","0","0","0","0","1000","0","10","1","0","100000","1","0","10","11","0","0","0","31028","2","50","0","0"
"0","0","102801","100","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","102801","200","0","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","102801","300","0","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","102801","400","0","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","5","102801","500","0","0","2","0","0","0","1","0","600000","5","0","0","15","0","0","0","25001","3","30","0","0"
"0","0","102901","0","0","0","0","1500","0","7","1","0","100000","1","0","7","18","0","0","0","32029","1","50","0","0"
"0","0","102901","0","0","0","0","1000","0","10","1","0","100000","1","0","10","11","0","0","0","31029","2","50","0","0"
"0","0","102901","0","0","0","0","0","0","4","0","0","100000","1","0","4","15","0","0","0","25001","3","10","0","0"
"0","0","102901","0","0","0","0","0","0","8","0","0","200000","2","0","8","15","0","0","0","25001","3","15","0","0"
"0","0","102901","0","0","0","0","0","0","12","0","0","400000","3","0","12","15","0","0","0","25001","3","20","0","0"
"0","0","102901","0","0","0","0","0","0","16","0","0","500000","4","0","16","15","0","0","0","25001","3","25","0","0"
"0","5","102901","0","0","0","0","0","0","20","1","0","600000","5","0","20","15","0","20","0","25001","3","30","0","0"
"0","5","103001","160","30","0","0","0","0","0","1","0","100000","1","0","0","18","0","0","0","32030","1","50","0","0"
"0","3","103001","120","15","0","0","0","0","0","1","0","100000","1","0","0","11","0","0","0","31030","2","50","0","0"
"0","0","103001","100","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","103001","200","10","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","103001","300","20","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","103001","400","30","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","2","103001","450","40","0","0","0","0","0","1","0","600000","5","0","0","15","0","15","0","25001","3","30","0","0"
"0","5","103101","0","0","0","0","1500","0","5","1","0","100000","1","0","5","18","0","0","0","32031","1","50","0","0"
"0","0","103101","0","0","0","0","1000","0","10","1","0","100000","1","0","10","11","0","0","0","31031","2","50","0","0"
"0","0","103101","100","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","103101","200","0","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","103101","300","0","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","103101","400","0","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","5","103101","500","0","0","2","0","0","0","1","0","600000","5","0","0","15","0","0","0","25001","3","30","0","0"
"0","0","103201","160","0","0","0","0","0","15","1","0","100000","1","0","15","18","0","0","0","32032","1","50","0","0"
"0","3","103201","80","0","0","0","0","0","10","1","0","100000","1","0","10","11","0","0","0","31032","2","50","0","0"
"0","0","103201","110","0","0","0","0","0","0","0","0","100000","1","0","0","15","0","0","0","25001","3","10","0","0"
"0","0","103201","220","0","0","0","0","0","0","0","0","200000","2","0","0","15","0","0","0","25001","3","15","0","0"
"0","0","103201","330","0","0","0","0","0","0","0","0","400000","3","0","0","15","0","0","0","25001","3","20","0","0"
"0","0","103201","440","0","0","0","0","0","0","0","0","500000","4","0","0","15","0","0","0","25001","3","25","0","0"
"0","2","103201","550","0","0","2","0","0","0","1","0","600000","5","0","0","15","0","0","0","25001","3","30","0","0"
