f232c0e7cf3fd4950168976465edbe8bc2aee8354747371b109a390f08cc4406,3296a59d05b31ad8792efd92d5d254a602b8735cc196934e76804081918071d7,1d6a05a8d10f970bd4392c17dded3ac4f33e5f6e9763bb58c63a4d2ab0d62501,5768931472b98196ea9656600d06b82d98b467d19bb29ea5be5fb0d57f065ab0,c24b7ea90019d92e1088b13be0c8419548ad7cf398b4ab5611aebbbf6e4f5e43,1962cc417d415f874c32351ebb9441821cac22c4918026720319921d53fb9af0,7b05351b78ae7095fcbadcd480afb3288fa498fed5d865861adb30bf5cf9849b,4c8568e796e1a7a4b92b84928ceb5978cc5d46bdd4fe5ce5e333e6952c43bc73,43eea25b4e761bfb5f610a5c3bcd1441326845e1dc8fe7fff82444f5ca500f90,21a1a823682ac29ce6c55b22bd62515b343c11f02a50f7c6cc78f182ffe620ae,b5b253fc4837c4c415680300c39630da13a4ed8c07b5d977574b9febf88801b3,b26245b3d4c198219578aa0461afb9413382611e10f1fc296ae92744850f07cb
"0","102","0","10140","117311","1","0","2","游泳圈游泳（藍）","10140123","10","0"
"0","101","0","10140","117411","1","0","2","游泳圈游泳（粉）","10140124","10","0"
"0","103","0","10140","122411","1","0","2","游泳圈游泳（黃）","10140125","10","0"
"0","102","0","10140","122511","1","0","1","游泳圈游泳（藍）","10140126","5","0"
"0","101","0","10140","122611","1","0","2","游泳圈游泳（粉）","10140127","10","0"
"0","102","0","10140","122711","1","0","1","游泳圈游泳（藍）","10140128","10","0"
"0","103","0","10140","122811","1","0","1","游泳圈游泳（黃）","10140129","10","0"
"0","101","0","10140","122911","1","0","1","游泳圈游泳（粉）","10140130","10","0"
"0","101","0","10140","126711","1","0","1","游泳圈游泳（粉）","10140132","5","0"
"0","103","0","10140","126811","1","0","2","游泳圈游泳（黃）","10140133","10","0"
"0","102","0","10140","126911","1","0","2","游泳圈游泳（藍）","10140134","30","0"
"0","101","0","10140","127011","1","0","1","游泳圈游泳（粉）","10140135","5","0"
"0","102","0","10140","127111","1","0","2","游泳圈游泳（藍）","10140136","10","0"
"0","103","0","10140","129411","1","0","2","游泳圈游泳（黃）","10140138","10","0"
"0","101","0","10140","129511","1","0","2","游泳圈游泳（粉）","10140139","10","0"
"0","151","0","10140","107511","1","0","2","踢水","10140151","10","0"
"0","151","0","10140","107611","1","0","2","踢水","10140152","10","0"
"0","151","0","10140","107711","1","0","1","踢水","10140153","10","0"
"0","151","0","10140","108011","1","0","2","踢水","10140156","10","0"
"0","151","0","10140","110011","1","0","2","踢水","10140157","10","0"
"0","151","0","10140","110311","1","0","1","踢水","10140159","3","0"
"0","151","0","10140","110411","1","0","2","踢水","10140160","10","0"
"0","151","0","10140","110511","1","0","2","踢水","10140161","10","0"
"0","151","0","10140","113111","1","0","1","踢水","10140163","5","0"
"0","151","0","10140","113211","1","0","1","踢水","10140164","5","0"
"0","151","0","10140","113311","1","0","1","踢水","10140165","5","0"
"0","151","0","10140","113411","1","0","2","踢水","10140166","10","0"
"0","151","0","10140","113511","1","0","2","踢水","10140167","10","0"
"0","151","0","10140","113611","1","0","2","踢水","10140168","10","0"
"0","151","0","10140","115711","1","0","1","踢水","10140169","5","0"
"0","151","0","10140","117011","1","0","2","踢水","10140170","10","0"
"0","151","0","10140","117111","1","0","2","踢水","10140171","10","0"
"0","151","0","10140","117211","1","0","2","踢水","10140172","10","0"
"0","151","0","10140","117311","1","0","2","踢水","10140173","10","0"
"0","151","0","10140","117411","1","0","2","踢水","10140174","10","0"
"0","151","0","10140","122411","1","0","2","踢水","10140175","10","0"
"0","151","0","10140","122511","1","0","1","踢水","10140176","5","0"
"0","151","0","10140","122611","1","0","2","踢水","10140177","10","0"
"0","151","0","10140","122811","1","0","1","踢水","10140179","10","0"
"0","151","0","10140","122911","1","0","1","踢水","10140180","10","0"
"0","151","0","10140","126711","1","0","1","踢水","10140182","5","0"
"0","151","0","10140","126811","1","0","2","踢水","10140183","10","0"
"0","151","0","10140","127011","1","0","1","踢水","10140185","5","0"
"0","151","0","10140","129411","1","0","2","踢水","10140188","10","0"
"0","151","0","10140","129511","1","0","2","踢水","10140189","10","0"
"0","201","0","10140","107511","1","0","2","蛙泳","10140201","10","0"
"0","201","0","10140","107611","1","0","2","蛙泳","10140202","10","0"
"0","201","0","10140","107711","1","0","1","蛙泳","10140203","10","0"
"0","201","0","10140","108011","1","0","2","蛙泳","10140206","20","0"
"0","201","0","10140","110011","1","0","2","蛙泳","10140207","10","0"
"0","201","0","10140","110311","1","0","1","蛙泳","10140209","3","0"
"0","201","0","10140","110411","1","0","2","蛙泳","10140210","10","0"
"0","201","0","10140","110511","1","0","2","蛙泳","10140211","10","0"
"0","201","0","10140","113111","1","0","1","蛙泳","10140213","5","0"
"0","201","0","10140","113211","1","0","1","蛙泳","10140214","5","0"
"0","201","0","10140","113411","1","0","2","蛙泳","10140216","10","0"
"0","201","0","10140","113511","1","0","2","蛙泳","10140217","10","0"
"0","201","0","10140","113611","1","0","2","蛙泳","10140218","10","0"
"0","201","0","10140","115711","1","0","1","蛙泳","10140219","5","0"
"0","201","0","10140","117011","1","0","2","蛙泳","10140220","10","0"
"0","201","0","10140","117111","1","0","2","蛙泳","10140221","10","0"
"0","201","0","10140","117211","1","0","2","蛙泳","10140222","10","0"
"0","201","0","10140","117311","1","0","2","蛙泳","10140223","10","0"
"0","201","0","10140","117411","1","0","2","蛙泳","10140224","10","0"
"0","201","0","10140","122411","1","0","2","蛙泳","10140225","10","0"
"0","201","0","10140","122511","1","0","1","蛙泳","10140226","5","0"
"0","201","0","10140","122611","1","0","2","蛙泳","10140227","10","0"
"0","201","0","10140","126711","1","0","1","蛙泳","10140232","5","0"
"0","201","0","10140","126811","1","0","2","蛙泳","10140233","10","0"
"0","201","0","10140","127011","1","0","1","蛙泳","10140235","5","0"
"0","201","0","10140","129411","1","0","2","蛙泳","10140238","10","0"
"0","201","0","10140","129511","1","0","2","蛙泳","10140239","10","0"
"0","251","0","10140","107511","1","0","2","潛水","10140251","10","0"
"0","251","0","10140","107611","1","0","2","潛水","10140252","10","0"
"0","251","0","10140","108011","1","0","2","潛水","10140256","20","0"
"0","251","0","10140","110011","1","0","2","潛水","10140257","10","0"
"0","251","0","10140","110311","1","0","1","潛水","10140259","3","0"
"0","251","0","10140","110411","1","0","2","潛水","10140260","10","0"
"0","251","0","10140","110511","1","0","2","潛水","10140261","10","0"
"0","251","0","10140","113111","1","0","1","潛水","10140263","5","0"
"0","251","0","10140","113211","1","0","1","潛水","10140264","5","0"
"0","251","0","10140","113411","1","0","2","潛水","10140266","10","0"
"0","251","0","10140","113611","1","0","2","潛水","10140268","10","0"
"0","251","0","10140","115711","1","0","1","潛水","10140269","5","0"
"0","251","0","10140","117011","1","0","2","潛水","10140270","10","0"
"0","251","0","10140","117211","1","0","2","潛水","10140272","10","0"
"0","251","0","10140","117311","1","0","2","潛水","10140273","10","0"
"0","251","0","10140","117411","1","0","2","潛水","10140274","10","0"
"0","251","0","10140","122411","1","0","2","潛水","10140275","10","0"
"0","251","0","10140","122511","1","0","1","潛水","10140276","5","0"
"0","251","0","10140","122611","1","0","2","潛水","10140277","10","0"
"0","251","0","10140","126711","1","0","1","潛水","10140282","5","0"
"0","251","0","10140","127011","1","0","1","潛水","10140285","5","0"
"0","303","0","10140","107511","1","0","2","游泳圈+踢水（黃）","10140301","10","0"
"0","302","0","10140","107611","1","0","2","游泳圈+踢水（藍）","10140302","15","0"
"0","302","0","10140","108011","1","0","2","游泳圈+踢水（藍）","10140306","20","0"
"0","301","0","10140","110011","1","0","2","游泳圈+踢水（粉）","10140307","10","0"
"0","303","0","10140","110311","1","0","1","游泳圈+踢水（黃）","10140309","3","0"
"0","302","0","10140","110411","1","0","2","游泳圈+踢水（藍）","10140310","10","0"
"0","302","0","10140","110511","1","0","2","游泳圈+踢水（藍）","10140311","10","0"
"0","302","0","10140","113111","1","0","1","游泳圈+踢水（藍）","10140313","5","0"
"0","302","0","10140","113211","1","0","1","游泳圈+踢水（藍）","10140314","5","0"
"0","302","0","10140","113311","1","0","1","游泳圈+踢水（藍）","10140315","5","0"
"0","302","0","10140","113411","1","0","2","游泳圈+踢水（藍）","10140316","10","0"
"0","302","0","10140","113511","1","0","2","游泳圈+踢水（藍）","10140317","10","0"
"0","302","0","10140","113611","1","0","2","游泳圈+踢水（藍）","10140318","10","0"
"0","302","0","10140","115711","1","0","1","游泳圈+踢水（藍）","10140319","5","0"
"0","301","0","10140","117011","1","0","2","游泳圈+踢水（粉）","10140320","10","0"
"0","302","0","10140","117111","1","0","2","游泳圈+踢水（藍）","10140321","10","0"
"0","303","0","10140","117211","1","0","2","游泳圈+踢水（黃）","10140322","10","0"
"0","302","0","10140","117311","1","0","2","游泳圈+踢水（藍）","10140323","10","0"
"0","301","0","10140","117411","1","0","2","游泳圈+踢水（粉）","10140324","10","0"
"0","303","0","10140","122411","1","0","2","游泳圈+踢水（黃）","10140325","10","0"
"0","302","0","10140","122511","1","0","1","游泳圈+踢水（藍）","10140326","5","0"
"0","301","0","10140","122611","1","0","2","游泳圈+踢水（粉）","10140327","10","0"
"0","302","0","10140","122711","1","0","1","游泳圈+踢水（藍）","10140328","10","0"
"0","303","0","10140","122811","1","0","1","游泳圈+踢水（黃）","10140329","10","0"
"0","301","0","10140","122911","1","0","1","游泳圈+踢水（粉）","10140330","10","0"
"0","301","0","10140","126711","1","0","1","游泳圈+踢水（粉）","10140332","5","0"
"0","303","0","10140","126811","1","0","2","游泳圈+踢水（黃）","10140333","10","0"
"0","301","0","10140","127011","1","0","1","游泳圈+踢水（粉）","10140335","5","0"
"0","303","0","10140","129411","1","0","2","游泳圈+踢水（黃）","10140338","10","0"
"0","301","0","10140","129511","1","0","2","游泳圈+踢水（粉）","10140339","10","0"
"0","351","0","10140","107511","1","0","2","浮板+踢水（粉）","10140351","10","0"
"0","352","0","10140","107611","1","0","2","浮板+踢水（藍）","10140352","15","0"
"0","352","0","10140","108011","1","0","2","浮板+踢水（藍）","10140356","20","0"
"0","351","0","10140","110011","1","0","2","浮板+踢水（粉）","10140357","10","0"
"0","352","0","10140","110311","1","0","1","浮板+踢水（藍）","10140359","3","0"
"0","352","0","10140","110411","1","0","2","浮板+踢水（藍）","10140360","10","0"
"0","352","0","10140","110511","1","0","2","浮板+踢水（藍）","10140361","10","0"
"0","352","0","10140","113111","1","0","1","浮板+踢水（藍）","10140363","5","0"
"0","352","0","10140","113211","1","0","1","浮板+踢水（藍）","10140364","5","0"
"0","352","0","10140","113311","1","0","1","浮板+踢水（藍）","10140365","5","0"
"0","352","0","10140","113411","1","0","2","浮板+踢水（藍）","10140366","10","0"
"0","352","0","10140","113511","1","0","2","浮板+踢水（藍）","10140367","10","0"
"0","352","0","10140","113611","1","0","2","浮板+踢水（藍）","10140368","10","0"
"0","352","0","10140","115711","1","0","1","浮板+踢水（藍）","10140369","5","0"
"0","351","0","10140","117011","1","0","2","浮板+踢水（粉）","10140370","10","0"
"0","352","0","10140","117111","1","0","2","浮板+踢水（藍）","10140371","10","0"
"0","352","0","10140","117211","1","0","2","浮板+踢水（藍）","10140372","10","0"
"0","352","0","10140","117311","1","0","2","浮板+踢水（藍）","10140373","10","0"
"0","351","0","10140","117411","1","0","2","浮板+踢水（粉）","10140374","10","0"
"0","351","0","10140","122411","1","0","2","浮板+踢水（粉）","10140375","10","0"
"0","352","0","10140","122511","1","0","1","浮板+踢水（藍）","10140376","5","0"
"0","351","0","10140","122611","1","0","2","浮板+踢水（粉）","10140377","10","0"
"0","352","0","10140","122711","1","0","1","浮板+踢水（藍）","10140378","10","0"
"0","351","0","10140","122811","1","0","1","浮板+踢水（粉）","10140379","10","0"
"0","351","0","10140","122911","1","0","1","浮板+踢水（粉）","10140380","10","0"
"0","351","0","10140","126711","1","0","1","浮板+踢水（粉）","10140382","5","0"
"0","352","0","10140","126811","1","0","2","浮板+踢水（藍）","10140383","10","0"
"0","351","0","10140","127011","1","0","1","浮板+踢水（粉）","10140385","5","0"
"0","352","0","10140","129411","1","0","2","浮板+踢水（藍）","10140388","10","0"
"0","351","0","10140","129511","1","0","2","浮板+踢水（粉）","10140389","10","0"
"0","401","0","10140","107511","1","0","2","漂浮（普通）","10140401","10","0"
"0","402","0","10140","107611","1","0","2","漂浮（小孩）","10140402","15","0"
"0","401","0","10140","107711","1","0","1","漂浮（普通）","10140403","10","0"
"0","401","0","10140","108011","1","0","2","漂浮（普通）","10140406","20","0"
"0","401","0","10140","110011","1","0","2","漂浮（普通）","10140407","10","0"
"0","401","0","10140","110111","1","0","1","漂浮（普通）","10140408","10","0"
"0","401","0","10140","110311","1","0","1","漂浮（普通）","10140409","3","0"
"0","401","0","10140","110411","1","0","2","漂浮（普通）","10140410","10","0"
"0","401","0","10140","110511","1","0","2","漂浮（普通）","10140411","10","0"
"0","401","0","10140","110611","1","0","2","漂浮（普通）","10140412","50","0"
"0","401","0","10140","113111","1","0","1","漂浮（普通）","10140413","5","0"
"0","401","0","10140","113211","1","0","1","漂浮（普通）","10140414","5","0"
"0","401","0","10140","113311","1","0","1","漂浮（普通）","10140415","5","0"
"0","401","0","10140","113411","1","0","2","漂浮（普通）","10140416","10","0"
"0","401","0","10140","113511","1","0","2","漂浮（普通）","10140417","10","0"
"0","401","0","10140","113611","1","0","2","漂浮（普通）","10140418","10","0"
"0","401","0","10140","115711","1","0","1","漂浮（普通）","10140419","5","0"
"0","401","0","10140","117011","1","0","2","漂浮（普通）","10140420","10","0"
"0","401","0","10140","117111","1","0","2","漂浮（普通）","10140421","10","0"
"0","401","0","10140","117211","1","0","2","漂浮（普通）","10140422","10","0"
"0","401","0","10140","117311","1","0","2","漂浮（普通）","10140423","10","0"
"0","401","0","10140","117411","1","0","2","漂浮（普通）","10140424","10","0"
"0","401","0","10140","122411","1","0","2","漂浮（普通）","10140425","10","0"
"0","401","0","10140","122511","1","0","1","漂浮（普通）","10140426","5","0"
"0","401","0","10140","122611","1","0","2","漂浮（普通）","10140427","10","0"
"0","402","0","10140","122711","1","0","1","漂浮（小孩）","10140428","10","0"
"0","402","0","10140","122811","1","0","1","漂浮（小孩）","10140429","10","0"
"0","402","0","10140","122911","1","0","1","漂浮（小孩）","10140430","10","0"
"0","401","0","10140","126611","1","0","2","漂浮（普通）","10140431","10","0"
"0","401","0","10140","126711","1","0","1","漂浮（普通）","10140432","5","0"
"0","401","0","10140","126811","1","0","2","漂浮（普通）","10140433","10","0"
"0","401","0","10140","126911","1","0","2","漂浮（普通）","10140434","30","0"
"0","401","0","10140","127011","1","0","1","漂浮（普通）","10140435","5","0"
"0","401","0","10140","127111","1","0","2","漂浮（普通）","10140436","10","0"
"0","402","0","10140","129311","1","0","2","漂浮（小孩）","10140437","30","0"
"0","401","0","10140","129411","1","0","2","漂浮（普通）","10140438","10","0"
"0","401","0","10140","129511","1","0","2","漂浮（普通）","10140439","10","0"
"0","451","0","10140","107511","1","0","2","捷泳","10140451","10","0"
"0","451","0","10140","108011","1","0","2","捷泳","10140456","20","0"
"0","451","0","10140","110011","1","0","2","捷泳","10140457","10","0"
"0","451","0","10140","110311","1","0","1","捷泳","10140459","3","0"
"0","451","0","10140","110411","1","0","2","捷泳","10140460","10","0"
"0","451","0","10140","110511","1","0","2","捷泳","10140461","10","0"
"0","451","0","10140","113111","1","0","1","捷泳","10140463","5","0"
"0","451","0","10140","113211","1","0","1","捷泳","10140464","5","0"
"0","451","0","10140","113411","1","0","2","捷泳","10140466","10","0"
"0","451","0","10140","113511","1","0","2","捷泳","10140467","10","0"
"0","451","0","10140","115711","1","0","1","捷泳","10140469","5","0"
"0","451","0","10140","117011","1","0","2","捷泳","10140470","10","0"
"0","451","0","10140","117111","1","0","2","捷泳","10140471","10","0"
"0","451","0","10140","117211","1","0","2","捷泳","10140472","10","0"
"0","451","0","10140","117311","1","0","2","捷泳","10140473","10","0"
"0","451","0","10140","117411","1","0","2","捷泳","10140474","10","0"
"0","451","0","10140","122411","1","0","2","捷泳","10140475","10","0"
"0","451","0","10140","122511","1","0","1","捷泳","10140476","5","0"
"0","451","0","10140","122611","1","0","2","捷泳","10140477","10","0"
"0","451","0","10140","126711","1","0","1","捷泳","10140482","5","0"
"0","451","0","10140","126811","1","0","2","捷泳","10140483","10","0"
"0","451","0","10140","127011","1","0","1","捷泳","10140485","5","0"
"0","451","0","10140","129411","1","0","2","捷泳","10140488","10","0"
"0","501","0","10140","107511","1","0","2","衝浪","10140501","10","0"
"0","501","0","10140","107911","1","0","2","衝浪","10140505","20","0"
"0","501","0","10140","108011","1","0","2","衝浪","10140506","20","0"
"0","501","0","10140","110011","1","0","2","衝浪","10140507","10","0"
"0","501","0","10140","110311","1","0","1","衝浪","10140509","3","0"
"0","501","0","10140","110411","1","0","2","衝浪","10140510","10","0"
"0","501","0","10140","110511","1","0","2","衝浪","10140511","10","0"
"0","501","0","10140","113111","1","0","1","衝浪","10140513","5","0"
"0","501","0","10140","113211","1","0","1","衝浪","10140514","5","0"
"0","501","0","10140","113311","1","0","1","衝浪","10140515","5","0"
"0","501","0","10140","113411","1","0","2","衝浪","10140516","10","0"
"0","501","0","10140","115711","1","0","1","衝浪","10140519","5","0"
"0","501","0","10140","117111","1","0","2","衝浪","10140521","10","0"
"0","501","0","10140","117211","1","0","2","衝浪","10140522","10","0"
"0","501","0","10140","117411","1","0","2","衝浪","10140524","10","0"
"0","501","0","10140","122411","1","0","2","衝浪","10140525","10","0"
"0","501","0","10140","122511","1","0","1","衝浪","10140526","5","0"
"0","501","0","10140","122811","1","0","1","衝浪","10140529","10","0"
"0","501","0","10140","126711","1","0","1","衝浪","10140532","5","0"
"0","501","0","10140","126811","1","0","2","衝浪","10140533","10","0"
"0","501","0","10140","127011","1","0","1","衝浪","10140535","5","0"
"0","501","0","10140","129411","1","0","2","衝浪","10140538","10","0"
"0","501","0","10140","129511","1","0","2","衝浪","10140539","10","0"
"107811","851","0","10140","107511","1","0","2","貪吃佩可 / 可可蘿 / 凱留","10140851","10","107611"
"122511","852","0","10140","122411","1","0","2","日和 / 優衣 / 怜","10140852","10","122611"
"117311","853","0","10140","117211","1","0","2","千歌 / 望 / 紡希","10140853","10","117411"
"122811","854","0","10140","122911","1","0","1","禊 / 美美 / 鏡華","10140854","10","122711"
"113511","855","0","10140","113411","1","0","1","初音 / 美里","10140855","20","0"
"107711","856","0","10140","110311","1","0","1","咲戀 / 鈴莓","10140856","20","0"
"115711","857","0","10140","110411","1","110511","2","真琴 / 霞 / 真步 / 香織","10140857","10","110611"
"107911","858","0","10140","126811","1","108011","2","美冬 / 秋乃 / 珠希 / 優花梨","10140858","10","126711"
"113211","859","0","10140","117011","1","113111","1","惠理子 / 杏奈 / 七七香 / 流夏","10140859","10","113311"
"110011","860","0","10140","110111","1","0","1","伊緒 / 鈴奈","10140860","20","0"
"129411","861","0","10140","129311","1","0","2","琪愛兒 / 優妮 / 克蘿依","10140861","10","129511"
"126711","862","0","10140","126611","1","0","1","似似花 / 秋乃 / 優花梨","10140862","20","126811"
"127011","863","0","10140","127111","1","0","2","忍 / 空花 / 蘭法","10140863","20","126911"
"110011","864","0","10140","107811","1","0","2","凱留 / 鈴奈","10140864","20","0"
"113111","865","0","10140","110311","1","0","1","咲戀 / 流夏","10140865","20","0"
"115711","866","0","10140","113411","1","0","1","初音 / 霞","10140866","20","0"
"127111","867","0","10140","113211","1","0","2","杏奈 / 忍","10140867","20","0"
"117111","868","0","10140","117011","1","0","2","惠理子 / 靜流","10140868","20","0"
"110511","869","0","10140","110011","1","0","2","鈴奈 / 香織","10140869","20","0"
"127011","870","0","10140","110111","1","0","2","伊緒 / 空花 / 靜流","10140870","20","117111"
"117411","871","0","10140","122511","1","0","2","怜 / 紡希","10140871","20","0"
"126711","872","0","10140","110311","1","0","1","咲戀 / 秋乃","10140872","20","0"
"115711","873","0","10140","110411","1","0","2","真琴 / 霞","10140873","20","0"
"110411","874","0","10140","122611","1","0","2","優衣 / 真琴","10140874","20","0"
"108011","875","0","10140","129411","1","0","2","克蘿依 / 美冬","10140875","20","0"
"117111","876","0","10140","129311","1","0","2","優妮 / 靜流","10140876","20","0"
"117211","877","0","10140","129511","1","117311","2","琪愛兒 / 望 / 紡希 / 千歌","10140877","20","117411"
"110611","878","0","10140","129511","1","0","2","琪愛兒 / 真步","10140878","20","0"
"122611","879","0","10140","107611","1","0","2","可可蘿 / 優衣","10140879","20","0"
"110311","880","0","10140","129311","1","0","2","優妮 / 咲戀","10140880","20","0"
"113511","881","0","10140","129311","1","0","2","優妮 / 美里","10140881","20","0"
"108011","882","0","10140","107911","1","0","2","珠希 / 美冬","10140882","20","0"
"110511","883","0","10140","110411","1","122411","2","真琴 / 香織 / 霞 / 日和","10140883","20","115711"
"107511","884","0","10140","126611","1","0","2","似似花 / 貪吃佩可","10140884","20","0"
"107611","885","0","10140","107711","1","0","2","鈴莓 / 可可蘿","10140885","20","0"
"122511","886","0","10140","113111","1","0","1","流夏 / 怜","10140886","20","0"
"122711","887","0","10140","107711","1","0","1","鈴莓 / 鏡華","10140887","20","0"
"0","889","0","10140","122811","1","0","1","泳池邊奔跑的禊","10140889","10","0"
"0","890","0","10140","107911","1","0","2","泳池邊奔跑的珠希","10140890","10","0"
"0","891","0","10140","122411","1","0","2","踢水逆向的日和","10140891","10","0"
"0","892","0","10140","107911","1","0","2","小船上害怕的珠希","10140892","10","0"
"0","893","0","10140","107811","1","0","2","小船上害怕的凱留","10140893","10","0"
"0","894","0","10140","127011","1","0","1","和水母一起漂流的空花","10140894","5","0"
"0","895","0","10140","107811","1","0","2","用游泳圈漂流的凱留","10140895","10","0"
"0","896","0","10140","126611","1","0","2","用游泳圈漂流的似似花","10140896","10","0"
"0","901","1","10140","126811","2","0","1","喝麥酒也不要喝得爛醉","10140901","10","0"
"0","902","1","10140","126611","2","0","2","漂流的大妃","10140902","10","0"
"113311","903","1","10140","113211","2","0","2","當她換穿上傳說","10140903","10","0"
"122811","904","1","10140","122911","2","129311","1","同世代很棒吧？","10140904","10","122711"
"117011","905","1","10140","117111","2","0","1","漂流的氣場","10140905","30","107611"
"117311","906","1","10140","126911","2","0","1","泳池內的音樂會","10140906","30","0"
"427111","907","1","10140","127111","2","0","2","色慾薰心","10140907","10","113111"
"107811","908","1","10140","126911","2","0","1","漂浮的怪奇怪靈","10140908","10","0"
"113511","909","1","10140","113611","2","0","1","她的著裝守則","10140909","30","113411"
"110511","910","1","10140","107911","2","0","1","經商精神化為泡影","10140910","10","110411"
"122811","911","1","10140","122911","2","129311","1","開心的小小甜心一家","10140911","10","122711"
"126911","912","1","10140","127111","2","0","1","您看出來了嗎","10140912","10","122711"
"0","913","1","10140","127011","2","0","2","被虐狂水漂","10140913","5","0"
"110511","914","1","10140","110611","2","0","1","出發！度假村遊船","10140914","20","110411"
"110311","915","1","10140","107711","2","0","2","泳池邊的女僕","10140915","10","0"
"113311","916","1","10140","113111","2","117011","2","喜歡釣魚的天性","10140916","5","117411"
"110311","917","1","10140","126711","2","0","2","秋乃之輪迴","10140917","5","0"
"113511","918","1","10140","110111","2","0","2","老師也是努力的孩子！","10140918","20","0"
"110011","919","1","10140","117211","2","0","1","閃亮亮☆網紅","10140919","30","117411"
"0","920","1","10140","115711","2","0","2","名偵探霞的墨丘利度假村事件簿①","10140920","2","0"
"0","921","1","10140","115711","2","0","2","名偵探霞的墨丘利度假村事件簿②","10140921","2","0"
"0","922","1","10140","115711","2","0","2","名偵探霞的墨丘利度假村事件簿③","10140922","2","0"
"0","923","1","10140","115711","2","0","2","名偵探霞的墨丘利度假村事件簿④","10140923","2","0"
"107811","941","2","10140","107511","2","0","1","享受度假村！美食殿堂♪","10140941","30","107611"
"127111","942","2","10140","113211","2","0","2","那之後的冒險故事","10140942","10","0"
"122511","943","2","10140","117411","2","0","2","了解魚心即為釣心？","10140943","10","0"
"126811","944","2","10140","107911","2","0","1","STOP！無照營業","10140944","10","108011"
"110411","945","2","10140","122611","2","0","1","請小心戀愛話題？","10140945","30","117011"
"107811","946","2","10140","122411","2","0","1","十貓十色","10140946","30","107911"
"129411","947","2","10140","129511","2","0","1","從微亮的水底處","10140947","30","129311"
"0","951","0","10140","0","1","0","2","擲岩猴玩具","10140951","5","0"
"0","952","0","10140","0","1","0","1","雷雲長老玩具","10140952","5","0"
"0","953","0","10140","0","1","0","2","可可拉玩具","10140953","5","0"
"0","954","0","10140","0","1","0","1","魔像玩具","10140954","5","0"
"0","955","0","10140","0","1","0","2","席茲玩具","10140955","5","0"
"0","956","0","10140","0","1","0","1","沉睡之梟玩具","10140956","5","0"
"0","957","0","10140","0","1","0","2","軟泥怪玩具","10140957","5","0"
"0","958","0","10140","0","1","0","1","喵特玩具","10140958","5","0"
"0","959","0","10140","0","1","0","2","氣球鳥玩具","10140959","5","0"
"0","960","0","10140","0","1","0","1","小小格里芬玩具","10140960","5","0"
"0","961","0","10140","0","1","0","2","紅蕈菇玩具","10140961","5","0"
"0","962","0","10140","0","1","0","1","摩拉玩具","10140962","5","0"
"0","963","0","10140","0","1","0","2","鼠妖玩具","10140963","5","0"
