556ff2decdca5ce915f7791459d7995437427c93586ec62818377fb857813a93,6987c77348188d7cc48b0320a0d1a4ee61d75167544d66b7db9c644795029e01,94d1cddcf5dc9bfdc79e6bde3e021f0978ec81a5fe9e10e2511a8c7fee238839,cbcb61d8715e4efc497dfedb94144bafcba843e1ce56290333638cd75b829a4d,a4c0e09252a425eb5ea438540002e59339de7bcd9a21f66ce01493267605ea78,983e3aeba54d1d825be11f8afaaa9dc6dd185a9db7a41434d3d6a75a42bc96e8,61273f6e9185cd62fbee0aa14dee7e7a517e28302aa565a65a19556bedd32f97,f377e7ae770ee117eb33224df6ce41a581f42531412f6e279aafa5173ed140c1,d648eb0266de45cb1b49f51d5927686807a8a29e2ae2618b92b87692a8662459,9dffddf25642bf1c105117ab9d737e772321068f1228356273e411870fe448c9,228b08552017f6a1b4505a19f729fe63127a8967b6ebc36654028880c6668463,26f7d3e8b10b0d3a706668102decd889def94b8641b0e91588dadbad303fd3b8,2fe96388ccf0f87d4546e2f7f14c758aabefa7fc95579a29ca89add31b284bdb,2a349274029b0931104c83ea7daf0541b396b757793d20308cf36337921c04dc
"2020/07/31 12:00:00","","24011","0","10046","24","1","502","2030/12/17 14:59:59","0","192501","1","贏了！","0"
"2020/07/31 12:00:00","","24012","0","10046","24","1","503","2030/12/17 14:59:59","0","192501","1","感覺不錯！","0"
"2020/07/31 12:00:00","美里","24013","5.33","10046","24","2","111","2030/12/17 14:59:59","0","113501","6","哎呀～該不會我\n不小心贏了嗎？\n可能是因為我有\n看著大家練習吧～","0"
"2020/07/31 12:00:00","美里","24014","6.85","10046","24","2","112","2030/12/17 14:59:59","0","113501","1","老師想幫上大家的忙，\n所以也努力試試看了～！\n看來似乎有順利丟出去，\n太好了～！","0"
"2020/07/31 12:00:00","美里","24015","3","10046","24","2","113","2030/12/17 14:59:59","0","113501","1","練習辛苦了～！\n老師也很高興\n能夠幫上忙喔～♪\n接下來也一起努力加油吧～！","0"
"2020/07/31 12:00:00","大地","24016","6.11","10046","24","2","611","2030/12/17 14:59:59","0","192401","1","看來練習得還不夠啊，\n我甚至沒有\n拿出真本事投呢，\n再練一次！","0"
"2020/07/31 12:00:00","大地","24017","6.75","10046","24","2","612","2030/12/17 14:59:59","0","192401","1","哼，這是理所當然的結果。\n我的球才不會讓任何人打到！\n要是還想繼續打，\n我就奉陪到底！","0"
"2020/07/31 12:00:00","大地","24018","0","10046","24","2","613","2030/12/17 14:59:59","0","192401","2","很好！\n就以這股氣勢，朝全國前進吧！\n看我用三振解決掉所有對手！","0"
"2020/07/31 12:00:00","初音","24019","4.52","10046","24","1","211","2030/12/17 14:59:59","0","113401","2","閃亮亮☆\n初音大勝利喲～！\n為了讓大家能更加進步，\n我也會繼續努力下去的！","0"
"2020/07/31 12:00:00","初音","24020","3.89","10046","24","1","212","2030/12/17 14:59:59","0","113401","2","好耶！我贏了！\n不管是啦啦隊還是投手，\n都交給我初音吧！","0"
"2020/07/31 12:00:00","初音","24021","13.49","10046","24","2","213","2030/12/17 14:59:59","0","113401","1","很好～就像這樣繼續\n努力吧……雖然是這麼想，\n但因為用了超能力……\n我開始想睡了……呼嚕……","0"
"2020/07/31 12:00:00","嘉夜","24022","3.17","10046","24","2","311","2030/12/17 14:59:59","0","106501","1","真是場好比賽！\n我太熱血沸騰，\n不小心就用全力丟球了。","0"
"2020/07/31 12:00:00","嘉夜","24023","4.42","10046","24","2","312","2030/12/17 14:59:59","0","106501","1","如何？\n老娘的球很熾熱吧！\n不過，你們的鬥志\n也是挺不錯的喔。","0"
"2020/07/31 12:00:00","嘉夜","24024","2.89","10046","24","1","313","2030/12/17 14:59:59","0","106501","6","什麼嘛，就這點程度而已嗎？\n我還完全沒投個夠呢，\n再繼續比下去吧！","0"
"2020/07/31 12:00:00","綾音","24025","3.71","10046","24","3","421","2030/12/17 14:59:59","0","102301","4","差一點點了說～！\n下次我一定會跟噗吉一起\n贏給你們看的！","0"
"2020/07/31 12:00:00","旭","24026","5.1","10046","24","1","721","2030/12/17 14:59:59","0","192201","2","真是一場好比賽呢！\n不過果然還是好不甘心……\n我會再多做練習，\n下次絕對會是我贏！","0"
"2020/07/31 12:00:00","社員3","24027","4.34","10046","24","3","821","2030/12/17 14:59:59","0","192301","1","嘖……還差一步啊。\n下次我一定會贏的，\n做好心理準備吧。","0"
"2020/07/31 12:00:00","","24028","0","10046","24","1","521","2030/12/17 14:59:59","0","192501","1","真是一場好比賽，\n下次再比一次吧。","0"
"2020/07/31 12:00:00","美里","24029","5.62","10046","24","2","101","2030/12/17 14:59:59","0","113501","1","做得非常好喔～♪\n看你這麼努力，老師很開心，\n今後也為了比賽，\n一起繼續練習下去吧～","-360"
"2020/07/31 12:00:00","美里","24030","9.58","10046","24","2","102","2030/12/17 14:59:59","0","113501","1","這是你努力的成果呢～！\n照這樣繼續練習下去，\n應該會獲得更棒的成績吧。\n我很期待喔～！","-360"
"2020/07/31 12:00:00","美里","24031","0","10046","24","2","103","2030/12/17 14:59:59","0","113501","2","好孩子，好孩子～♪\n你這麼認真努力，\n我要好～好誇獎一番。","-360"
"2020/07/31 12:00:00","美里","24032","9.13","10046","24","1","104","2030/12/17 14:59:59","0","113501","2","朝著夢想前進了一步呢。\n照這個步調，一起實現夢想吧。\n目標是全國大賽～！","-360"
"2020/07/31 12:00:00","美里","24033","8.27","10046","24","2","105","2030/12/17 14:59:59","0","113501","1","狀態很好呢～♪\n你比賽時一定也會\n大有活躍的。\n我很期待喔～！","-360"
