b60ad92891071372ed938fc7fa57ead849df428ef73405b45a933e04edd7bb70,a5e1069fccc035649fdc51c25e9a357fd482d10a7452ce9a63970f29fccccc86,32e631e5b0eb417324c3bca99d23be462a13e4bb693d84c320ddcb778a8186c1,6643bea95edf85bce6e6b474f4b23e0e22ba730ea6a854c7ac1a76993c2465d8,e64944dbf3623a01e6b90e8c66a17f8d8f5b5db7c1b50f6d1b286e9ab91f187d,fe6f5b5b7626c38c6e05ecad7b0c5876eac73c825311bc679ae16577785feeac,5352247009d5393526aa7fb4151c0b67ef4de983b195d7759f647a1127589e1d,45a301678fc86334fbdd86ad2243260058aac9731a1473b7ca383c9576e65054,200ee7d768e352a99e686cbb91c93c34610ea2a6c9516781747fdb7fc30c2d31,623e87a0eafb50a6092c9093271df8391c74f1454bc709edf6cb20054c972181,cb30271c7fda5f7ee9499766477a528721bd407adc871c46b3ac0eec0e749341,c2efa3e6b1b6c1cfcc3440035babfcf712b53ece32f53a6c258130a89bd9e217,8a80612bf28cc5a72cf111bcb51d1815035d13160533648d7c094c9899ede80e,ef7d281e302ef8f8841306c50427deb111dd040d677034dd0104a2be06da2112
"0","0","bgm_M182","1","0","1","0","20010","bgm_M182","0","0","往神殿的參道","20010201","201"
"0","0","bgm_M189","1","0","1","0","20011","bgm_M189","0","0","王城蘭德索爾","20011101","201"
"0","0","bgm_M189","2","110","1","0","20011","bgm_M189","0","0","廚房競技場","20011102","201"
"0","0","bgm_M189","1","0","1","0","20011","bgm_M189","0","0","廚房競技場","20011201","201"
"0","0","bgm_M206","1","115","1","0","20012","bgm_M206","0","0","王城蘭德索爾","20012101","201"
"0","0","bgm_M206","1","0","1","0","20012","bgm_M206","0","0","王城蘭德索爾","20012201","201"
"0","0","bgm_M215","1","100","1","0","20013","bgm_M215","0","0","加托羅斯山","20013101","201"
"208","202","bgm_M215","2","0","1","1","20013","bgm_M215","11","0","光之裂縫","20013102","201"
"0","0","bgm_M215","1","0","1","0","20013","bgm_M215","0","0","光之裂縫","20013201","201"
"0","0","bgm_M223","1","120","1","0","20014","bgm_M223","0","0","大江戶町","20014101","201"
"0","0","bgm_M223","1","0","1","0","20014","bgm_M223","0","0","大江戶町","20014201","201"
"0","0","bgm_M237","1","98","1","0","20015","bgm_M237","12","0","晴雨海灘","20015101","201"
"0","0","bgm_M237","0","0","1","0","20015","bgm_M237","0","0","晴雨海灘","20015201","201"
"0","0","bgm_M245_02","0","150","1","0","20016","bgm_M245","0","0","真步真步王國避暑聖地？","20016101","201"
"0","0","bgm_M245_02","0","0","1","0","20016","bgm_M245","0","0","真步真步王國避暑聖地？","20016201","201"
"0","0","bgm_M254","1","70","1","0","20017","bgm_M254","0","0","聖德蕾莎女子學院","20017101","201"
"0","0","bgm_M254","0","0","1","0","20017","bgm_M254","0","0","聖德蕾莎女子學院","20017201","201"
"0","0","bgm_M265_Top","1","0","1","0","20018","bgm_M265","0","0","鬼屋附近地區","20018101","201"
"0","202","bgm_M265_Top","2","0","1","1","20018","bgm_M265","0","0","鬼魂墓地","20018102","201"
"0","0","bgm_M265_Top","1","0","1","0","20018","bgm_M265","0","0","鬼魂墓地","20018201","201"
"0","0","bgm_M273","0","90","1","0","20019","bgm_M273","0","0","艾爾皮斯島 開墾營地一帶","20019101","201"
"0","0","bgm_M273","0","0","1","0","20019","bgm_M273","0","0","艾爾皮斯島 開墾營地一帶","20019201","201"
"0","0","bgm_M281","1","0","1","0","20020","bgm_M281","0","0","王都蘭德索爾 郊外","20020101","201"
"0","0","bgm_M281","2","0","1","0","20020","bgm_M281","11","0","王都蘭德索爾 中央廣場","20020102","201"
"0","0","bgm_M281","1","0","1","0","20020","bgm_M281","0","0","王都蘭德索爾 中央廣場","20020201","201"
"0","0","bgm_M294","1","30","1","0","20021","bgm_M294","0","0","公會競速賽　1區→2區","20021101","201"
"0","0","bgm_M294","2","30","1","0","20021","bgm_M294","0","0","公會競速賽　3區→4區","20021102","201"
"0","0","bgm_M294","1","0","1","0","20021","bgm_M294","0","0","公會競速賽　3區→4區","20021201","201"
"0","0","bgm_M316","1","87","1","0","20022","bgm_M316","0","0","王城蘭德索爾","20022101","201"
"0","0","bgm_M316","1","0","1","0","20022","bgm_M316","0","0","王城蘭德索爾","20022201","201"
"0","0","bgm_M343","1","45","1","0","20023","bgm_M343","0","0","聖德蕾莎女子學院","20023101","201"
"0","0","bgm_M343","0","0","1","0","20023","bgm_M343","0","0","聖德蕾莎女子學院","20023201","201"
"0","0","bgm_M351","1","0","1","0","20024","bgm_M351","0","0","伊麗莎白牧場","20024101","201"
"0","0","bgm_M351","2","0","1","0","20024","bgm_M351","0","0","王城蘭德索爾","20024102","201"
"0","0","bgm_M351","3","0","1","0","20024","bgm_M351","0","0","伊麗莎白牧場","20024103","201"
"0","0","bgm_M351","1","0","1","0","20024","bgm_M351","0","0","伊麗莎白牧場","20024201","201"
"0","0","bgm_M375","0","200","1","0","20025","bgm_M375","0","0","不可思議之國","20025101","201"
"0","0","bgm_M375","0","100","1","0","20025","bgm_M375","0","0","不可思議之國","20025201","201"
"0","0","bgm_M380A","1","90","1","0","20026","bgm_M380A","0","0","祈願海岸周圍","20026101","201"
"0","0","bgm_M380B_02","2","0","1","0","20026","bgm_M380B","0","0","繁星降臨的銀河","20026102","201"
"0","0","bgm_M380B_02","0","0","1","0","20026","bgm_M380B","0","0","繁星降臨的銀河","20026201","201"
"0","0","bgm_M393","0","115","1","0","20027","bgm_M393","0","0","海灘運動公園","20027101","201"
"0","0","bgm_M393","0","0","1","0","20027","bgm_M393","0","0","海灘運動公園","20027201","201"
"0","0","bgm_M403","1","80","1","0","20028","bgm_M403","0","0","王城蘭德索爾","20028101","201"
"0","0","bgm_M403","1","0","1","0","20028","bgm_M403","0","0","王城蘭德索爾","20028201","201"
"0","0","bgm_M413","0","128","1","0","20029","bgm_M413","0","0","萬聖節樂園","20029101","201"
"0","0","bgm_M413","0","0","1","0","20029","bgm_M413","0","0","萬聖節樂園","20029201","201"
"0","0","bgm_M421","1","80","1","0","20030","bgm_M421","0","0","王城蘭德索爾","20030101","201"
"0","0","bgm_M421","1","0","1","0","20030","bgm_M421","0","0","王城蘭德索爾","20030201","201"
"0","0","bgm_M426","1","60","1","0","20031","bgm_M426","0","0","名媛初登夢想秘境會場","20031101","201"
"0","0","bgm_M426","1","0","1","0","20031","bgm_M426","0","0","名媛初登夢想秘境會場","20031201","201"
"0","0","bgm_M435","1","100","1","0","20032","bgm_M435","0","0","港小鎮‧大間","20032101","201"
"0","0","bgm_M435","1","0","1","0","20032","bgm_M435","0","0","港小鎮‧大間","20032201","201"
"0","0","bgm_M442A","1","70","1","0","20033","bgm_M442A","0","0","蘭德索爾近郊","20033101","201"
"0","0","bgm_M442A","0","0","1","0","20033","bgm_M442A","0","0","蘭德索爾近郊","20033201","201"
"0","0","bgm_M442B","0","25","1","0","20034","bgm_M442B","0","0","精靈族之村　純淨的森林","20034101","201"
"0","0","bgm_M442B","0","0","1","0","20034","bgm_M442B","0","0","精靈族之村　純淨的森林","20034201","201"
"0","0","bgm_M451","1","0","1","0","20035","bgm_M451","0","0","蘭德索爾近郊","20035101","201"
"0","0","bgm_M451","2","0","1","0","20035","bgm_M451","0","0","邊境之地","20035102","201"
"0","0","bgm_M451","0","0","1","0","20035","bgm_M451","0","0","邊境之地","20035201","201"
"0","0","bgm_M457","1","91","1","0","20036","bgm_M457","0","0","聖德蕾莎女子學院 聖學祭會場","20036101","201"
"0","0","bgm_M457","0","0","1","0","20036","bgm_M457","0","0","聖德蕾莎女子學院 聖學祭會場","20036201","201"
"0","0","bgm_M467","1","90","1","0","20037","bgm_M467","0","0","不同時間軸的蘭德索爾","20037101","201"
"0","0","bgm_M467","2","0","1","0","20037","bgm_M467","0","0","時光隧道","20037102","201"
"0","0","bgm_M467","0","0","1","0","20037","bgm_M467","0","0","時光隧道","20037201","201"
"0","0","bgm_M478_Lofi","1","0","1","0","20038","bgm_M478","0","40","玩具工廠","20038101","201"
"0","0","bgm_M478_Lofi","2","0","1","0","20038","bgm_M478","0","0","王城蘭德索爾","20038102","201"
"0","0","bgm_M478_Lofi","0","0","1","0","20038","bgm_M478","0","0","王城蘭德索爾","20038201","201"
"0","0","bgm_M486","1","0","1","0","20039","bgm_M486","0","0","王城蘭德索爾","20039101","201"
"0","0","bgm_M486","2","58","1","0","20039","bgm_M486","0","0","某座無人島","20039102","201"
"0","0","bgm_M486","3","0","1","0","20039","bgm_M486","0","0","王城蘭德索爾","20039103","201"
"0","0","bgm_M486","0","0","1","0","20039","bgm_M486","0","0","王城蘭德索爾","20039201","201"
"0","0","bgm_M496","1","100","1","0","20040","bgm_M496","0","0","慈樂之音夏日演唱會會場","20040101","201"
"0","0","bgm_M496","0","0","1","0","20040","bgm_M496","0","0","慈樂之音夏日演唱會會場","20040201","201"
"0","0","bgm_M508","1","0","1","0","20041","bgm_M508","0","0","王城蘭德索爾","20041101","201"
"0","0","bgm_M508","2","45","1","0","20041","bgm_M508","0","0","大江戶町","20041102","201"
"0","0","bgm_M508","0","0","1","0","20041","bgm_M508","0","0","大江戶町","20041201","201"
"0","0","bgm_M520","1","128","1","0","20042","bgm_M520","0","0","王城蘭德索爾","20042101","201"
"0","0","bgm_M520","2","0","1","0","20042","bgm_M520","0","0","王城蘭德索爾","20042102","201"
"0","0","bgm_M520","1","0","1","0","20042","bgm_M520","31","0","王城蘭德索爾","20042201","201"
"0","0","bgm_M527","1","40","1","0","20043","bgm_M527","0","0","王城蘭德索爾","20043101","201"
"0","0","bgm_M527","2","0","1","0","20043","bgm_M527","0","0","蘭德索爾近郊","20043102","201"
"0","0","bgm_M527","0","0","1","0","20043","bgm_M527","0","0","蘭德索爾近郊","20043201","201"
"0","0","bgm_M536","1","70","1","0","20044","bgm_M536","0","0","甜點大賽會場","20044101","201"
"0","0","bgm_M536","0","0","1","0","20044","bgm_M536","0","0","甜點大賽會場","20044201","201"
"0","0","bgm_M543","1","0","1","0","20045","bgm_M543","0","0","蘭德索爾近郊","20045101","201"
"0","0","bgm_M543","2","0","1","0","20045","bgm_M543","0","0","港小鎮‧大間","20045102","201"
"0","0","bgm_M543","3","0","1","0","20045","bgm_M543","0","0","塔帕斯海灘 周邊","20045103","201"
"0","0","bgm_M543","4","0","1","0","20045","bgm_M543","0","0","加托羅斯山","20045104","201"
"0","0","bgm_M543","0","0","1","0","20045","bgm_M543","0","0","加托羅斯山","20045201","201"
"0","0","bgm_M552_03","1","0","1","0","20046","bgm_M552","0","0","王城蘭德索爾","20046101","201"
"0","0","bgm_M552_03","2","0","1","0","20046","bgm_M552","0","0","蘭德索爾近郊","20046102","201"
"0","0","bgm_M552_03","3","0","1","0","20046","bgm_M552","0","0","伊麗絲樹海","20046103","201"
"0","0","bgm_M552_03","4","0","1","0","20046","bgm_M552","0","0","佛洛拉湖畔","20046104","201"
"0","0","bgm_M552_03","0","0","1","0","20046","bgm_M552","0","0","佛洛拉湖畔","20046201","201"
"0","0","bgm_M553","1","40","1","0","20047","bgm_M553","0","0","王城蘭德索爾","20047101","201"
"0","0","bgm_M553","2","0","1","0","20047","bgm_M553","0","0","世界之間的夾縫","20047102","201"
"0","0","bgm_M553","0","0","1","0","20047","bgm_M553","0","0","世界之間的夾縫","20047201","201"
"0","0","bgm_M565","1","0","1","0","20048","bgm_M565","0","0","咲戀育幼院內","20048101","201"
"0","0","bgm_M565","2","0","1","0","20048","bgm_M565","0","0","伊麗莎白牧場　牧場溫泉","20048102","201"
"0","0","bgm_M565","0","0","1","0","20048","bgm_M565","0","0","伊麗莎白牧場　牧場溫泉","20048201","201"
"0","0","bgm_M574","1","0","1","0","20049","bgm_M574","0","0","蘭德索爾郊外","20049101","201"
"0","0","bgm_M574","2","0","1","0","20049","bgm_M574","0","0","賭場大廳","20049102","201"
"0","0","bgm_M574","0","0","1","0","20049","bgm_M574","0","0","賭場大廳","20049201","201"
"0","0","bgm_M582","1","0","1","0","20050","bgm_M582","0","0","遭詛咒的海盜島","20050101","201"
"0","0","bgm_M582","0","0","1","0","20050","bgm_M582","0","0","遭詛咒的海盜島","20050201","201"
"0","0","bgm_M595","1","128","1","0","20051","bgm_M595","0","0","露營領域","20051101","201"
"0","0","bgm_M595","0","0","1","0","20051","bgm_M595","0","0","露營領域","20051201","201"
"0","0","bgm_M601","1","0","1","0","20052","bgm_M601","0","0","王城蘭德索爾","20052101","201"
"0","0","bgm_M601","2","80","1","0","20052","bgm_M601","0","0","夏日遊戲度假村","20052102","201"
"0","0","bgm_M601","0","0","1","0","20052","bgm_M601","0","0","夏日遊戲度假村","20052201","201"
"0","0","bgm_M608","1","0","1","0","20053","bgm_M608","0","0","小小邂逅的海岸","20053101","201"
"0","0","bgm_M608","2","0","1","0","20053","bgm_M608","0","0","小小甜心秘密基地附近","20053102","201"
"0","0","bgm_M608","3","0","1","0","20053","bgm_M608","0","0","小小邂逅的海岸","20053103","201"
"0","0","bgm_M608","0","0","1","0","20053","bgm_M608","0","0","小小邂逅的海岸","20053201","201"
"0","0","bgm_M618","1","0","1","0","20054","bgm_M618","0","0","邁向邊境的旅程","20054101","201"
"0","0","bgm_M618","2","30","1","0","20054","bgm_M618","0","0","世界盡頭森林","20054102","201"
"0","0","bgm_M618","0","0","1","0","20054","bgm_M618","0","0","世界盡頭森林","20054201","201"
"0","0","bgm_M623","1","115","1","0","20055","bgm_M623","0","0","蘭祭會場","20055101","201"
"0","0","bgm_M623","1","0","1","0","20055","bgm_M623","0","0","蘭祭會場","20055201","201"
"0","0","bgm_M630","1","0","1","0","20056","bgm_M630","0","0","王城蘭德索爾","20056101","201"
"0","0","bgm_M630","2","30","1","0","20056","bgm_M630","0","0","和平活動之路","20056102","201"
"0","0","bgm_M630","0","0","1","0","20056","bgm_M630","0","0","和平活動之路","20056201","201"
"0","0","bgm_M638","1","110","1","0","20057","bgm_M638","11","0","蘭德索爾 繁華街","20057101","201"
"0","0","bgm_M638","0","0","1","0","20057","bgm_M638","0","0","蘭德索爾 繁華街","20057201","201"
"0","0","bgm_M647","1","45","1","0","20058","bgm_M647","0","0","大江戶町","20058101","201"
"0","0","bgm_M647","0","0","1","0","20058","bgm_M647","0","0","大江戶町","20058201","201"
"0","0","bgm_M659","1","85","1","0","20059","bgm_M659","0","0","王都蘭德索爾 女神祭典","20059101","201"
"0","0","bgm_M659","1","0","1","0","20059","bgm_M659","0","0","王都蘭德索爾 女神祭典","20059201","201"
"0","0","bgm_M660","1","0","1","0","20060","bgm_M660","0","0","王都蘭德索爾 女神祭典","20060101","201"
"0","0","bgm_M660","2","0","1","0","20060","bgm_M660","0","0","回想樂園","20060102","201"
"0","0","bgm_M660","0","0","1","0","20060","bgm_M660","0","0","回想樂園","20060201","201"
"0","0","bgm_M668","1","108","1","0","20061","bgm_M668","0","0","蘭德索爾 市中心","20061101","201"
"0","0","bgm_M668","1","0","1","0","20061","bgm_M668","0","0","蘭德索爾 市中心","20061201","201"
"0","0","bgm_MC017","1","128","1","0","20062","bgm_MC017","0","0","遊俠集訓所周圍","20062101","201"
"0","0","bgm_MC017","0","0","1","0","20062","bgm_MC017","0","0","遊俠集訓所周圍","20062201","201"
"0","0","bgm_MC026","1","0","1","0","20063","bgm_MC026","0","0","跳蚤市場會場","20063101","201"
"0","0","bgm_MC026","2","110","1","0","20063","bgm_MC026","0","0","智慧森林周圍","20063102","201"
"0","0","bgm_MC026","0","0","1","0","20063","bgm_MC026","0","0","智慧森林周圍","20063201","201"
"0","0","bgm_MC036","1","45","1","0","20064","bgm_MC036","0","0","魔族的城鎮","20064101","201"
"0","0","bgm_MC036","0","0","1","0","20064","bgm_MC036","0","0","魔族的城鎮","20064201","201"
"0","0","bgm_MC046","1","0","1","0","20065","bgm_MC046","0","0","蘭德索爾近郊","20065101","201"
"0","0","bgm_MC046","2","110","1","0","20065","bgm_MC046","0","0","夏日的大間","20065102","201"
"0","0","bgm_MC046","1","0","1","0","20065","bgm_MC046","0","0","夏日的大間","20065201","201"
"0","0","bgm_MC056","1","0","1","0","20066","bgm_MC056","0","0","薇‧蘭德索爾","20066101","201"
"0","0","bgm_MC056","2","110","1","0","20066","bgm_MC056","0","0","薇‧蘭德索爾","20066102","201"
"0","0","bgm_MC056","1","0","1","0","20066","bgm_MC056","0","0","薇‧蘭德索爾","20066201","201"
"0","0","bgm_MC110_02","1","85","1","0","20067","bgm_MC110","0","0","被染紅的蘭德索爾","20067101","201"
"0","0","bgm_MC110_02","1","0","1","0","20067","bgm_MC110","0","0","被染紅的蘭德索爾","20067201","201"
"0","0","bgm_MC111","1","85","1","0","20068","bgm_MC111","0","0","前往漆黑薔薇綻放之處","20068101","201"
"0","0","bgm_MC111","0","0","1","0","20068","bgm_MC111","0","0","前往漆黑薔薇綻放之處","20068201","201"
"0","0","bgm_MC063","1","128","1","0","20069","bgm_MC063","0","0","安布羅斯魔法學園","20069101","201"
"0","0","bgm_MC063","0","0","1","0","20069","bgm_MC063","0","0","安布羅斯魔法學園","20069201","201"
"0","0","bgm_MC075","1","128","1","0","20070","bgm_MC075","0","0","沙漠之國　薩拉薩利亞周圍","20070101","201"
"0","0","bgm_MC075","0","0","1","0","20070","bgm_MC075","0","0","沙漠之國　薩拉薩利亞周圍","20070201","201"
