dcbb988ad8230f3e58b64c6b82e729bd37bad2f0ad62ee701dbe80a1826b53a8,5c812fe4a2034c8efb0f95e1746577d161251a2d1245d8d44963007ea2e67a42,de90af6ad2c2218a7d84b705fa5acbd8cbdcc82fffe43e5df7d1041b957a4896,eeed38b0c53e0c626a2745bc38bcbdd9d470fbbde53f065559276c4454089578,07555c020d1fa8243bc05c3dc9263c234f2608cbf9265b0de597b434a4323e15,f09d9ced6f2677aaded65191318ad3219822fe6f53639fd7a781de2a4a2e20d3,52318d31e3a2eb96db2b18ae09389ad8fede10548610c4d6f4149cd95d343f95,277001f88ad66061600871045f08ade5be8ae9ec8d1c395361ba2d4b4de3cd76,f572b2b44c0415763d945b69a9f6ffc22e5b9ed605c7d2817bcffcc7d3d6c783,3647972409ca2bb3d5755a612d49262ee557711b639c480862dba60221261d67,ca05469cd69822c438d8cad8e372dcda7cce31eafb300b5857f5bd64d690e083,d181b9f33035d72fb1aefeaefeb83a3f6e291dfde78f429f21d72b314a542a5b,4544e91ef5317f2e31c3b7c2c2b6c93647df457982c851e76ce84b70ced3e1e9,0abc229049a8bcd669d1f83087d6a29dbf03ac5b36608b0460770408a983feb3,ac7ed3ee0cc7b6292ae21b4349e52cff04ee2a41f46feb2c104ae64d20547353,34427dcb6c3b40346d9b6eaeb7b0c110ffa519edf753c74bfde7d3e7520aa01e,406d9917bcd13d2b6c3ef101ff1ca46adfa9a238d1f08b420d927df12c501aae
"1","0","11","14001001","4001","在戰鬥競技場戰鬥 1 次","2015/04/01 15:00:00","0","0","2099/04/01 14:59:59","14001001","1","0","0","205","0","401"
"1","0","12","14003001","4003","在公主競技場戰鬥 1 次","2015/04/01 15:00:00","0","0","2099/04/01 14:59:59","14003001","1","0","0","205","0","402"
"1","0","10","15004001","5004","挑戰 1 次戰隊競賽","2025/12/26 05:00:00","0","0","2025/12/30 23:59:59","15004001","1","0","0","501","0","107"
"1","0","13","15005001","5005","對戰隊成員按「讚」","2015/04/01 15:00:00","0","0","2099/04/01 14:59:59","15005001","1","0","0","501","0","701"
"1","0","5","16006001","6006","強化 1 次角色技能","2015/04/01 15:00:00","0","0","2024/06/14 15:59:59","16006001","1","0","0","301","0","503"
"1","0","6","16007001","6007","使用裝備強化來提升裝備的 1 顆★","2015/04/01 15:00:00","0","0","2024/06/14 15:59:59","16007001","1","0","0","304","0","506"
"1","0","5","16008001","6019","選擇角色技能強化、將裝備的★增加1個的強化、公主騎士強化的其中一項進行1次","2024/06/14 16:00:00","0","0","2030/04/01 14:59:59","16008001","1","0","0","302","0","503"
"1","0","1","18001001","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2018/09/10 16:00:00","120000","45959","2019/01/30 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001002","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2018/09/10 16:00:00","180000","45959","2019/01/30 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001003","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/01/30 05:00:00","120000","45959","2019/02/14 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001004","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/01/30 05:00:00","180000","45959","2019/02/14 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001005","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/02/14 05:00:00","120000","45959","2019/07/01 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001006","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/02/14 05:00:00","180000","45959","2019/07/01 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001007","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/07/01 05:00:00","120000","45959","2019/07/15 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001008","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/07/01 05:00:00","180000","45959","2019/07/15 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001009","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/07/15 05:00:00","120000","45959","2019/08/01 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001010","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/07/15 05:00:00","180000","45959","2019/08/01 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001011","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/08/01 05:00:00","120000","45959","2019/08/15 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001012","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/08/01 05:00:00","180000","45959","2019/08/15 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001013","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/08/15 05:00:00","120000","45959","2020/01/21 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001014","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/08/15 05:00:00","180000","45959","2020/01/21 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001015","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/01/21 05:00:00","120000","45959","2020/02/10 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001016","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/01/21 05:00:00","180000","45959","2020/02/10 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001017","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/02/10 05:00:00","120000","45959","2020/06/22 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001018","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/02/10 05:00:00","180000","45959","2020/06/22 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001019","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/06/22 05:00:00","120000","45959","2020/07/08 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001020","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/06/22 05:00:00","180000","45959","2020/07/08 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001021","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/07/08 05:00:00","120000","45959","2020/08/03 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001022","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/07/08 05:00:00","180000","45959","2020/08/03 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001023","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/08/03 05:00:00","120000","45959","2020/08/18 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001024","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/08/03 05:00:00","180000","45959","2020/08/18 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001025","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/08/18 05:00:00","120000","45959","2020/10/22 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001026","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/08/18 05:00:00","180000","45959","2020/10/22 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001027","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/10/22 05:00:00","120000","45959","2020/11/01 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001028","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/10/22 05:00:00","180000","45959","2020/11/01 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001029","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/11/01 05:00:00","120000","45959","2021/02/09 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001030","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/11/01 05:00:00","180000","45959","2021/02/09 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001031","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/02/09 05:00:00","120000","45959","2021/02/26 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001032","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/02/09 05:00:00","180000","45959","2021/02/26 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001033","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/02/26 05:00:00","120000","45959","2021/04/16 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001034","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/02/26 05:00:00","180000","45959","2021/04/16 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001035","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/04/16 05:00:00","120000","45959","2021/04/28 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001036","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/04/16 05:00:00","180000","45959","2021/04/28 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001037","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/04/28 05:00:00","120000","45959","2021/08/01 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001038","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/04/28 05:00:00","180000","45959","2021/08/01 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001039","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/08/01 05:00:00","120000","45959","2021/08/24 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001040","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/08/01 05:00:00","180000","45959","2021/08/24 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001041","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/08/24 05:00:00","120000","45959","2021/09/01 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001042","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/08/24 05:00:00","180000","45959","2021/09/01 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001043","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/09/01 05:00:00","120000","45959","2021/09/10 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001044","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/09/01 05:00:00","180000","45959","2021/09/10 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001045","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/09/10 05:00:00","120000","45959","2022/02/01 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001046","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/09/10 05:00:00","180000","45959","2022/02/01 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001047","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/02/01 05:00:00","120000","45959","2022/02/18 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001048","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/02/01 05:00:00","180000","45959","2022/02/18 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001049","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/02/18 05:00:00","120000","45959","2022/08/01 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001050","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/02/18 05:00:00","180000","45959","2022/08/01 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001055","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/08/01 05:00:00","120000","45959","2022/08/15 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001056","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/08/01 05:00:00","180000","45959","2022/08/15 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001057","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/08/15 05:00:00","120000","45959","2022/09/09 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001058","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/08/15 05:00:00","180000","45959","2022/09/09 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001059","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/09/09 05:00:00","120000","45959","2022/09/20 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001060","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/09/09 05:00:00","180000","45959","2022/09/20 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001061","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/09/20 05:00:00","120000","45959","2023/01/16 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001062","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/09/20 05:00:00","180000","45959","2023/01/16 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001063","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/01/16 05:00:00","120000","45959","2023/02/02 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001064","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/01/16 05:00:00","180000","45959","2023/02/02 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001065","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/02/02 05:00:00","120000","45959","2023/04/17 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001066","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/02/02 05:00:00","180000","45959","2023/04/17 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001071","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/04/17 05:00:00","120000","45959","2023/04/25 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001072","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/04/17 05:00:00","180000","45959","2023/04/25 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001073","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/04/25 05:00:00","120000","45959","2023/08/01 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001074","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/04/25 05:00:00","180000","45959","2023/08/01 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001075","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/01 05:00:00","120000","45959","2023/08/15 04:59:59","18001005","1","0","0","106","0","0"
"1","0","1","18001076","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/01 05:00:00","180000","45959","2023/08/15 04:59:59","18001006","1","0","0","106","0","0"
"1","0","1","18001077","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/15 05:00:00","120000","45959","2023/08/26 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001078","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/15 05:00:00","180000","45959","2023/08/26 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001079","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/26 05:00:00","120000","45959","2023/09/16 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001080","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/26 05:00:00","180000","45959","2023/09/16 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001081","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/09/16 05:00:00","120000","45959","2023/10/01 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001082","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/09/16 05:00:00","180000","45959","2023/10/01 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001083","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/10/01 05:00:00","120000","45959","2024/02/07 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001084","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/10/01 05:00:00","180000","45959","2024/02/07 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001085","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/02/07 05:00:00","120000","45959","2024/02/24 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001086","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/02/07 05:00:00","180000","45959","2024/02/24 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001087","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/02/24 05:00:00","120000","45959","2024/05/15 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001088","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/02/24 05:00:00","180000","45959","2024/05/15 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001089","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/05/15 05:00:00","120000","45959","2024/05/26 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001090","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/05/15 05:00:00","180000","45959","2024/05/26 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001091","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/05/26 05:00:00","120000","45959","2024/08/15 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001092","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/05/26 05:00:00","180000","45959","2024/08/15 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001093","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/08/15 05:00:00","120000","45959","2024/08/30 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001094","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/08/15 05:00:00","180000","45959","2024/08/30 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001095","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/08/30 05:00:00","120000","45959","2024/10/15 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001096","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/08/30 05:00:00","180000","45959","2024/10/15 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001097","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/10/15 05:00:00","120000","45959","2024/10/30 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001098","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/10/15 05:00:00","180000","45959","2024/10/30 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001099","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/10/30 05:00:00","120000","45959","2025/02/12 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001100","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/10/30 05:00:00","180000","45959","2025/02/12 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001101","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/02/12 05:00:00","120000","45959","2025/03/01 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001102","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/02/12 05:00:00","180000","45959","2025/03/01 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001103","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/03/01 05:00:00","120000","45959","2025/05/15 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001104","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/03/01 05:00:00","180000","45959","2025/05/15 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001105","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/05/15 05:00:00","120000","45959","2025/05/26 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001106","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/05/15 05:00:00","180000","45959","2025/05/26 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001107","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/05/26 05:00:00","120000","45959","2025/08/15 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001108","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/05/26 05:00:00","180000","45959","2025/08/15 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001109","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/08/15 05:00:00","120000","45959","2025/08/29 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001110","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/08/15 05:00:00","180000","45959","2025/08/29 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001111","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/08/29 05:00:00","120000","45959","2025/10/01 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001112","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/08/29 05:00:00","180000","45959","2025/10/01 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18001113","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/10/01 05:00:00","120000","45959","2025/10/24 04:59:59","18001003","1","0","0","106","0","0"
"1","0","1","18001114","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/10/01 05:00:00","180000","45959","2025/10/24 04:59:59","18001004","1","0","0","106","0","0"
"1","0","1","18001115","8001","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/10/24 05:00:00","120000","45959","2030/02/15 04:59:59","18001001","1","0","0","106","0","0"
"1","0","1","18001116","8001","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/10/24 05:00:00","180000","45959","2030/02/15 04:59:59","18001002","1","0","0","106","0","0"
"1","0","1","18002001","8001","在 05:00～隔天早晨 04:59 之間登入遊戲","2025/06/16 05:00:00","50000","45959","2030/02/15 04:59:59","18002001","1","0","0","106","0","0"
"1","0","4","18004001","8004","購買 1 次瑪那","2015/04/01 15:00:00","0","0","2099/04/01 14:59:59","18004001","1","0","0","404","0","208"
