8cdd69f9fdd087fb9fd1c18a11047e2bd7248039481fff3bed36e4c619871b8e,78361a08681205f3c8f3669a056b1fa8a26a6ec0fb56a02690272b0371408d46,393cbe9b34cdd7fd72b5889733c8f4ac8ffafe122441cee1bdf596dd05a4aa06,e51b52e4fc8d7759b72722d12c294b9603e716414e6b30e8afcec69dff166bcc,ee6d3271e9e58d725ddcef3a25ce5e8454ec298cb39daddd43288852ba9ca8e8,44091e44836c0e66193884fe25116ab8b729d4d42070e8051c5f765fc064f1b5,d5050e9a8a1bfc88b72fbdf68703537049fa6f5ad97f237594407d848eda6fce,51c20b2ac70c3c4b353d08b98593af85777e73a6157e90e88af8ff73cbc37aee,b6a8f2d01b753e4065819ca1a786dbbdf61ecdea927f1ab82233a0ec8d77eaae,ef8fc5b47d9a7cae66af44d2a1d213f64e622aa897576f83ad572e4a41831888,2acc7a3dea986752f961d4c25958d7961020cded57c6138f0951f8b0f089fe83,03d44b998fde9232b92299ccd8e9f8dfe48870fb5943d4adb0c789913beadcbe,c79cbc8e0049cebe05106f5b0c6705ea804c248d41568acbc0f2cb6d32475e30,5b4cec817b79819dde5436d8d1fc1b5cf838a3b8bb65df6ae9f736f22e0f0764,f6cf6d328c21515781c5e6ae5528349d1dd513978db3fe44f0380762e4cef29f,b1445fb2551b8526e33abf3f83a1d24845ed7611115930009ec71b298768b586,c22ffd90237b977d005ed17e2b8147aa06cb0e7b84c6dfbc68edab010092a5e4,8d3231fb36b179b52eee9f9f6a429b5af16d5a0a238d18b09362b6c5fd091b26,67caeb011a5980a3b55664456d3784bae335872fcf92dd4a81920f20e5f36cc5,ccd0e001e01ff8ecc9e4f9d10f787e577bc7da04009c9869d19c87739a250548,fa71713bc11f812a96ad2372c7336e9417e2a7f30d16e40ec907db34fed16303,b85426d67c0d8c3b8112f17e2a5c238265a258a52c8a423a390b5aae7b3ed7e6,d9bf644d54228bea3c400c4bd3ba9f8ee9afa989507497cac386b2f0eb7d7285,e852a5585d9032086129a0452a0655b44267a90bbadc93960a4bbf8829c1be48,230ff4f0964eed772182e9cf5468f02416c2a1178791974a17c0c7648dd0f876,2419817d82e81191eb678a2b91f36cb70ceb65147f7992651a5eb5dfbaadbf44,7377846376d3b4ac1c13f54cd087f169f2fdfe7480e864dab3ab7a2e8e15b043,4c82d1901f2077127d98c4095cf910c843c8f896db5774a5d9c5f9b0bcc0dd0d,420fce294565f27f4419fb51677532e68ed6965a8f0e0f221b9df9bccfef262b,6bcd5fbbc43aedc1cb89acbc1f554b1f225acb01151a4f940eb20e71edb590b1,31440943e8d575c0138cb4dcc8bb4544e2c909f6ed338511028be7577082fb33,965bf207563aca0ff64d9bf2a530f75231539d5204f7112459f30fb4b2a92bcf,eb6e280305528a6872b6e89aae3d697518290aaa0b7beb0e5fc7894830b89b30,d9540e0a2fc629f005a1296a14336984bdfd6c95b7438fdcf950883941fa9136,019750a066a10852f095f2027cc4938ed0035817d3dfe5a412f690a8b7127a82,9287e04008a3621cf392615c7b5995f580dd594cfa059d42be3e39be8f6eb9e6,55799867d2bcf52330e2c5410042f8eb7b26e7a5fe243022f3802c31a856bd0a,cfc706ba30d1e5e5e79621ff519aa8bedf75f5fafe17f1587c1a0e45a1bf50af,b855d804399f91bac051973a06939d3d313533b14842db59aaa8a0890a0e8b92,eb2bf99679fb565786c727d9b6d847a74c8de192e74cbd8e598dbf7156607ce5,3a5c409a4b84025fcee432a369079ade5c2ab1e47d9ba7d7e6abb8be8a2f8db5,68dd6e7e55f96ecfa5a03f3da22c8d9779f8410e23f8789908b8282d6a0370aa
"78","604001","0","0","1","碧的闇影","0","58","0","0","12113","10","1","0","1444","0","78","24","0","1","30","0","0","0","10","78","710000802","0","0","1","0","0","0","200000001","0","0","39","0","78","0","0","0"
"78","203300","0","0","1","哥布林護衛","0","58","0","0","11681","10","1","0","1095","0","78","60","0","1","30","0","0","0","10","78","710000803","0","0","1","0","0","0","200000001","0","0","300","0","78","0","0","0"
"78","202500","0","0","1","洞窟蝙蝠","0","58","0","0","18803","10","1","0","0","0","78","49","0","1","30","0","0","0","10","78","710000804","0","0","1","0","0","0","200000001","0","0","36","0","78","0","0","931"
"78","200700","0","0","1","木靈","0","58","0","0","13273","10","1","0","0","0","78","37","0","1","30","0","0","0","10","78","710000805","0","0","1","0","0","0","200000001","0","0","38","0","78","0","0","1214"
"0","605201","0","0","1","莉瑪的闇影","0","59","0","0","26533","10","1","0","1366","0","0","32","0","1","30","0","0","0","10","79","710000901","0","0","1","0","0","0","200000001","0","0","60","0","79","0","0","0"
"79","600101","0","0","1","日和的闇影","0","59","0","0","16583","10","1","0","1654","0","79","30","0","1","30","0","0","0","10","79","710000902","0","0","1","0","0","0","200000001","0","0","44","0","79","0","0","0"
"79","202700","0","0","1","寄居蟹騎士","0","59","0","0","19390","10","1","0","1500","0","79","54","0","1","30","0","0","0","10","79","710000903","0","0","1","0","0","0","200000001","0","0","68","0","79","0","0","0"
"79","202200","0","0","1","翼耳兔","0","59","0","0","21517","10","1","0","0","0","79","50","0","1","30","0","0","0","10","79","710000904","0","0","1","0","0","0","200000001","0","0","37","0","79","0","0","1150"
"79","200800","0","0","1","噬岩怪","0","59","0","0","17194","10","1","0","1142","0","79","38","0","1","30","0","0","0","10","79","710000905","0","0","1","0","0","0","200000001","0","0","53","0","79","0","0","0"
"85","302200","0","0","1","逝者・卡拉迪翁","0","65","0","0","144200","10","1","0","2700","0","85","100","0","1","30","0","0","0","10","85","710001001","0","0","1","0","0","0","300000008","0","0","100","0","85","0","0","2700"
"85","204800","0","0","1","廢墟人偶","0","65","0","0","28840","10","1","0","1200","0","85","70","0","1","30","0","0","0","10","85","710001002","0","0","1","0","0","0","200000001","0","0","70","0","85","0","0","1200"
"81","600301","0","0","1","怜的闇影","0","61","0","0","23175","10","1","0","1797","0","81","31","0","1","30","0","0","0","10","81","710001101","0","0","1","0","0","0","200000001","0","0","50","0","81","0","0","0"
"81","600401","0","0","1","禊的闇影","0","61","0","0","23175","10","1","0","1719","0","81","33","0","1","30","0","0","0","10","81","710001102","0","0","1","0","0","0","200000001","0","0","48","0","81","0","0","0"
"81","200500","0","0","1","狂野角鹿","0","61","0","0","27361","10","1","0","1406","0","81","38","0","1","30","0","0","0","10","81","710001103","0","0","1","0","0","0","200000001","0","0","48","0","81","0","0","0"
"81","203900","0","0","1","惡魔加農","0","61","0","0","13878","10","1","0","1222","0","81","38","0","1","30","0","0","0","10","81","710001104","0","0","1","0","0","0","200000001","0","0","39","0","81","0","0","0"
"81","201100","0","0","1","狗頭人","0","61","0","0","15709","10","1","0","1074","0","81","38","0","1","30","0","0","0","10","81","710001105","0","0","1","0","0","0","200000001","0","0","43","0","81","0","0","0"
"82","604001","0","0","1","碧的闇影","0","62","0","0","15450","10","1","0","1719","0","82","29","0","1","30","0","0","0","10","82","710001201","0","0","1","0","0","0","200000001","0","0","46","0","82","0","0","0"
"82","602501","0","0","1","鈴莓的闇影","0","62","0","0","16417","10","1","0","0","0","82","50","0","1","30","0","0","0","10","82","710001202","0","0","1","0","0","0","200000001","0","0","27","0","82","0","0","1645"
"82","202902","0","0","1","翠綠蜥蜴","0","62","0","0","21527","10","1","0","1342","0","82","57","0","1","30","0","0","0","10","82","710001203","0","0","1","0","0","0","200000001","0","0","59","0","82","0","0","0"
"82","201900","0","0","1","烏帕魯帕","0","62","0","0","20857","10","1","0","1298","0","82","47","0","1","30","0","0","0","10","82","710001204","0","0","1","0","0","0","200000001","0","0","43","0","82","0","0","0"
"82","202400","0","0","1","洞窟猿猴","0","62","0","0","24967","10","1","0","1635","0","82","33","0","1","30","0","0","0","10","82","710001205","0","0","1","0","0","0","200000001","0","0","60","0","82","0","0","0"
"83","602101","0","0","1","胡桃的闇影","0","63","0","0","25029","10","1","0","1857","0","83","33","0","1","30","0","0","0","10","83","710001301","0","0","1","0","0","0","200000001","0","0","54","0","83","0","0","0"
"83","605001","0","0","1","美咲的闇影","0","63","0","0","18772","10","1","0","0","0","83","54","0","1","30","0","0","0","10","83","710001302","0","0","1","0","0","0","200000001","0","0","33","0","83","0","0","1635"
"83","202700","0","0","1","寄居蟹騎士","0","63","0","0","22619","10","1","0","1475","0","83","64","0","1","30","0","0","0","10","83","710001303","0","0","1","0","0","0","200000001","0","0","85","0","83","0","0","0"
"83","200700","0","0","1","木靈","0","63","0","0","17879","10","1","0","0","0","83","43","0","1","30","0","0","0","10","83","710001304","0","0","1","0","0","0","200000001","0","0","43","0","83","0","0","1332"
"83","201900","0","0","1","烏帕魯帕","0","63","0","0","21633","10","1","0","1175","0","83","58","0","1","30","0","0","0","10","83","710001305","0","0","1","0","0","0","200000001","0","0","50","0","83","0","0","0"
"84","600101","0","0","1","日和的闇影","0","64","0","0","20858","10","1","0","1941","0","84","35","0","1","30","0","0","0","10","84","710001401","0","0","1","0","0","0","200000001","0","0","52","0","84","0","0","0"
"84","602201","0","0","1","依里的闇影","0","64","0","0","18772","10","1","0","0","0","84","54","0","1","30","0","0","0","10","84","710001402","0","0","1","0","0","0","200000001","0","0","33","0","84","0","0","1706"
"84","202901","0","0","1","岩石蜥蜴","0","64","0","0","21433","10","1","0","1456","0","84","43","0","1","30","0","0","0","10","84","710001403","0","0","1","0","0","0","200000001","0","0","58","0","84","0","0","0"
"84","202400","0","0","1","洞窟猿猴","0","64","0","0","25362","10","1","0","1642","0","84","35","0","1","30","0","0","0","10","84","710001404","0","0","1","0","0","0","200000001","0","0","61","0","84","0","0","0"
"84","200100","0","0","1","擲岩猴","0","64","0","0","16250","10","1","0","887","0","84","43","0","1","30","0","0","0","10","84","710001405","0","0","1","0","0","0","200000001","0","0","53","0","84","0","0","0"
"85","600301","0","0","1","怜的闇影","0","65","0","0","27810","10","1","0","2157","0","85","37","0","1","30","0","0","0","10","85","710001501","0","0","1","0","0","0","200000001","0","0","60","0","85","0","0","0"
"85","600201","0","0","1","優衣的闇影","0","65","0","0","19699","10","1","0","0","0","85","60","0","1","30","0","0","0","10","85","710001502","0","0","1","0","0","0","200000001","0","0","32","0","85","0","0","2053"
"85","200400","0","0","1","狼人","0","65","0","0","32123","10","1","0","1710","0","85","36","0","1","30","0","0","0","10","85","710001503","0","0","1","0","0","0","200000001","0","0","41","0","85","0","0","0"
"85","204000","0","0","1","小小格里芬","0","65","0","0","20798","10","1","0","1370","0","85","41","0","1","30","0","0","0","10","85","710001504","0","0","1","0","0","0","200000001","0","0","56","0","85","0","0","0"
"85","200701","0","0","1","石靈","0","65","0","0","15954","10","1","0","0","0","85","56","0","1","30","0","0","0","10","85","710001505","0","0","1","0","0","0","200000001","0","0","66","0","85","0","0","989"
"86","603401","0","0","1","優花梨的闇影","0","66","0","0","22017","10","1","0","1875","0","86","39","0","1","30","0","0","0","10","86","710001601","0","0","1","0","0","0","200000001","0","0","57","0","86","0","0","0"
"0","605201","0","0","1","莉瑪的闇影","0","66","0","0","37080","10","1","0","1782","0","0","41","0","1","30","0","0","0","10","86","710001602","0","0","1","0","0","0","200000001","0","0","78","0","86","0","0","0"
"86","202400","0","0","1","洞窟猿猴","0","66","0","0","25980","10","1","0","1530","0","86","36","0","1","30","0","0","0","10","86","710001603","0","0","1","0","0","0","200000001","0","0","66","0","86","0","0","0"
"86","201600","0","0","1","森之寧芙","0","66","0","0","19236","10","1","0","0","0","86","63","0","1","30","0","0","0","10","86","710001604","0","0","1","0","0","0","200000001","0","0","62","0","86","0","0","1134"
"86","203300","0","0","1","哥布林護衛","0","66","0","0","19735","10","1","0","1554","0","86","61","0","1","30","0","0","0","10","86","710001605","0","0","1","0","0","0","200000001","0","0","300","0","86","0","0","0"
"87","600601","0","0","1","茜里的闇影","0","67","0","0","25029","10","1","0","0","0","87","71","0","1","30","0","0","0","10","87","710001701","0","0","1","0","0","0","200000001","0","0","44","0","87","0","0","2369"
"87","602201","0","0","1","依里的闇影","0","67","0","0","25029","10","1","0","0","0","87","71","0","1","30","0","0","0","10","87","710001702","0","0","1","0","0","0","200000001","0","0","44","0","87","0","0","2274"
"87","200701","0","0","1","石靈","0","67","0","0","23475","10","1","0","0","0","87","71","0","1","30","0","0","0","10","87","710001703","0","0","1","0","0","0","200000001","0","0","86","0","87","0","0","1418"
"87","202700","0","0","1","寄居蟹騎士","0","67","0","0","29380","10","1","0","1635","0","87","71","0","1","30","0","0","0","10","87","710001704","0","0","1","0","0","0","200000001","0","0","87","0","87","0","0","0"
"87","203800","0","0","1","獸人","0","67","0","0","36965","10","1","0","1719","0","87","41","0","1","30","0","0","0","10","87","710001705","0","0","1","0","0","0","200000001","0","0","57","0","87","0","0","0"
"88","600701","0","0","1","宮子的闇影","0","68","0","0","41715","10","1","0","2138","0","88","50","0","1","30","0","0","0","10","88","710001801","0","0","1","0","0","0","200000001","0","0","82","0","88","0","0","0"
"88","600201","0","0","1","優衣的闇影","0","68","0","0","23639","10","1","0","0","0","88","71","0","1","30","0","0","0","10","88","710001802","0","0","1","0","0","0","200000001","0","0","39","0","88","0","0","2464"
"88","203800","0","0","1","獸人","0","68","0","0","36965","10","1","0","1719","0","88","41","0","1","30","0","0","0","10","88","710001803","0","0","1","0","0","0","200000001","0","0","57","0","88","0","0","0"
"88","201400","0","0","1","雷雲長老","0","68","0","0","26719","10","1","0","0","0","88","46","0","1","30","0","0","0","10","88","710001804","0","0","1","0","0","0","200000001","0","0","67","0","88","0","0","2304"
"88","200800","0","0","1","噬岩怪","0","68","0","0","26938","10","1","0","1372","0","88","61","0","1","30","0","0","0","10","88","710001805","0","0","1","0","0","0","200000001","0","0","67","0","88","0","0","0"
"89","602001","0","0","1","美美的闇影","0","69","0","0","40788","10","1","0","3025","0","89","54","0","1","30","0","0","0","10","89","710001901","0","0","1","0","0","0","200000001","0","0","87","0","89","0","0","0"
"89","600401","0","0","1","禊的闇影","0","69","0","0","40788","10","1","0","3025","0","89","57","0","1","30","0","0","0","10","89","710001902","0","0","1","0","0","0","200000001","0","0","84","0","89","0","0","0"
"89","201900","0","0","1","烏帕魯帕","0","69","0","0","26071","10","1","0","1359","0","89","71","0","1","30","0","0","0","10","89","710001903","0","0","1","0","0","0","200000001","0","0","67","0","89","0","0","0"
"89","203801","0","0","1","高等獸人","0","69","0","0","35783","10","1","0","1785","0","89","42","0","1","30","0","0","0","10","89","710001904","0","0","1","0","0","0","200000001","0","0","59","0","89","0","0","0"
"89","202500","0","0","1","洞窟蝙蝠","0","69","0","0","20174","10","1","0","0","0","89","58","0","1","30","0","0","0","10","89","710001905","0","0","1","0","0","0","200000001","0","0","43","0","89","0","0","1203"
"95","302200","0","0","1","逝者・卡拉迪翁","0","75","0","0","185400","10","1","0","3600","0","95","140","0","1","30","0","0","0","10","95","710002001","0","0","1","0","0","0","300000008","0","0","140","0","95","0","0","2900"
"95","204800","0","0","1","廢墟人偶","0","75","0","0","35170","10","1","0","1500","0","95","80","0","1","30","0","0","0","10","95","710002002","0","0","1","0","0","0","200000001","0","0","80","0","95","0","0","1500"
"91","600801","0","0","1","雪的闇影","0","71","0","0","36009","10","1","0","0","0","91","91","0","1","30","0","0","0","10","91","710002101","0","0","1","0","0","0","200000001","0","0","56","0","91","0","0","2906"
"91","605001","0","0","1","美咲的闇影","0","71","0","0","34114","10","1","0","0","0","91","91","0","1","30","0","0","0","10","91","710002102","0","0","1","0","0","0","200000001","0","0","56","0","91","0","0","2785"
"91","202900","0","0","1","毒牙蜥蜴","0","71","0","0","30872","10","1","0","1736","0","91","82","0","1","30","0","0","0","10","91","710002103","0","0","1","0","0","0","200000001","0","0","90","0","91","0","0","0"
"91","200400","0","0","1","狼人","0","71","0","0","38431","10","1","0","1926","0","91","66","0","1","30","0","0","0","10","91","710002104","0","0","1","0","0","0","200000001","0","0","81","0","91","0","0","0"
"91","201600","0","0","1","森之寧芙","0","71","0","0","29240","10","1","0","0","0","91","82","0","1","30","0","0","0","10","91","710002105","0","0","1","0","0","0","200000001","0","0","72","0","91","0","0","1379"
"92","603801","0","0","1","栞的闇影","0","72","0","0","33620","10","1","0","3600","0","92","55","0","1","30","0","0","0","10","92","710002201","0","0","1","0","0","0","200000001","0","0","88","0","92","0","0","0"
"92","602501","0","0","1","鈴莓的闇影","0","72","0","0","33620","10","1","0","0","0","92","95","0","1","30","0","0","0","10","92","710002202","0","0","1","0","0","0","200000001","0","0","51","0","92","0","0","3158"
"92","203801","0","0","1","高等獸人","0","72","0","0","38168","10","1","0","1611","0","92","51","0","1","30","0","0","0","10","92","710002203","0","0","1","0","0","0","200000001","0","0","66","0","92","0","0","0"
"92","202700","0","0","1","寄居蟹騎士","0","72","0","0","32735","10","1","0","1736","0","92","76","0","1","30","0","0","0","10","92","710002204","0","0","1","0","0","0","200000001","0","0","90","0","92","0","0","0"
"92","202800","0","0","1","流浪之鴉","0","72","0","0","29736","10","1","0","1819","0","92","35","0","1","30","0","0","0","10","92","710002205","0","0","1","0","0","0","200000001","0","0","50","0","92","0","0","0"
"93","604201","0","0","1","千歌的闇影","0","73","0","0","35721","10","1","0","0","0","93","101","0","1","30","0","0","0","10","93","710002301","0","0","1","0","0","0","200000001","0","0","55","0","93","0","0","3356"
