d5611607ec7255c978c4570cf372f27f5d0270dfcb1cb36c915de980e9eba477,2fcee7d443e68461a5d8942b7fe2979869bb4acbf920545ae2e391659aed1b89,2b9444af613479caadf7d4dce73243cfbf5e84e5cd2fdf3a1770c441d6fc0bc3,907a5bea83863c5b618c98da01898fd922a7e88a119453af994c77b2e19a4f49,74394e6eac67eee3af0c505c57bc39ff8e6f1aaaeaa9c2b858b9ac4c22466a14,c12f128700d3b67673a0458d19e170b560cd97b972ae132a60422a269e5ea10d,e5eb98fdc0509bfcbd8fd7ac2e4156b89e8dc45c837d84d6f046c86cc1077765,68c3ca4d46c31b808ec57168308aec7b0b15f8c6dcef5b34dd722ffcbba6dd5c,9842320d9d038d2b609d4db239c2828a5d4fc3444e784e4dd9c65a2f0276e714,0a63979cd571fe1f9693d81e3b2f994976a5a61b7c6de54f3f1de7491fba8885,4f59e9801cab32bf2999e4b228c284430515e94286ee786d8f0bb8d370aec0ec,8405d1a36e13209dbc250341c9a62ea128de0dcabb2c48079de7c264a4a2cc59,22daf880c3d74cee1e8751e89519a68c58c4958ba27208802bd8f6634fbb2d9d,d2707c91513f35ef2cbd8785c7110977816b4d32137cc8a5967a39f58a46a14d,cd75111410f50ee9738f489e5fccc03ff667594bb52ac81aff7377d7cdc8b028,92b1e95a7c296e636f8c89465271bf812ff97afc8f4f1430680bcb6e23f78d00,af4f220da99552bd6dacc2d658f5263c5f21babb21c9b568cdc894829e18dbc3,f26a97767515f82a5951c21f5638f12fb2efccb9bf808818f049dabd7adc1f5c,565050812d547db03f9298a4657b1af78b6b65830ddf341eba6ac63e566acd55,fddc53c5d77e0e2486308f0ca6dfafd78959092b47988d72026a6c11c8184e10
"1","0","1036007","103600701","0","0","0","0","0","0","1","0","0","1036007","0","0","1036","0","311","0"
"1","0","1036007","103600702","0","0","0","0","0","0","1","0","0","1036007","0","0","1036","0","311","0"
"0","0","1036008","103600801","0","0","1","-870","0","0","1","0","0","0","0","0","1036","0","0","0"
"1","0","1036011","103601101","0","103631","0","0","0","0","1","0","0","1036011","0","0","1036","0","1131","0"
"1","0","1036011","103601102","0","103631","0","0","0","0","1","0","0","1036011","0","0","1036","0","1131","0"
"1","0","1036011","103601103","0","103631","0","0","0","0","1","0","0","1036011","0","0","1036","0","1131","0"
"1","0","1037004","103700401","0","0","0","0","0","0","1","0","0","0","0","0","1037","0","0","0"
"0","0","1037008","103700801","0","0","1","-870","0","0","1","0","0","0","0","0","1037","0","0","0"
"1","0","1037011","103701101","0","0","0","0","0","0","1","0","0","1037011","0","0","1037","0","103731","0"
"1","0","1037011","103701102","0","0","0","0","0","0","1","0","0","1037011","0","0","1037","0","103731","0"
"1","0","1038006","103800601","0","0","0","0","0","0","1","0","0","0","0","0","1038","0","103811","0"
"0","0","1038008","103800801","0","0","1","-700","0","0","1","0","0","0","0","0","1038","0","0","0"
"1","0","1038011","103801101","0","0","0","0","0","0","1","0","0","1038011","0","0","1038","0","103831","0"
"1","0","1038011","103801102","0","0","0","0","0","0","1","0","0","1038011","0","0","1038","0","103831","0"
"1","0","1040007","104000701","0","0","0","0","0","0","1","0","0","1040007","0","0","1040","0","104011","0"
"1","0","1040007","104000702","0","0","0","0","0","0","1","0","0","1040007","0","0","1040","0","104011","0"
"1","0","1040007","104000703","0","0","0","0","0","0","1","0","0","1040007","0","0","1040","0","104011","0"
"0","0","1040008","104000801","0","0","1","-830","0","0","1","0","0","0","0","0","1040","0","0","0"
"1","0","1040011","104001101","0","0","0","0","0","0","1","0","0","1040011","0","0","1040","0","104032","0"
"1","0","1040011","104001102","0","0","0","0","0","0","1","0","0","1040011","0","0","1040","0","104032","0"
"1","0","1042001","104200101","0","0","0","0","0","0","1","0","0","0","0","0","1042","0","104211","0"
"0","0","1042008","104200801","0","0","1","-860","0","0","1","0","0","0","0","0","1042","0","0","0"
"1","0","1042011","104201101","0","0","0","0","0","0","1","0","0","1042011","0","0","1042","0","104232","0"
"1","0","1042011","104201102","0","0","0","0","0","0","1","0","0","1042011","0","0","1042","0","104232","0"
"1","0","1043003","104300301","0","0","0","0","0","0","1","0","0","0","0","0","1043","0","104311","0"
"0","0","1043008","104300801","0","0","1","-910","0","0","1","0","0","0","0","0","1043","0","0","0"
"1","0","1043011","104301101","0","6832","0","0","0","0","1","0","104331","0","0","0","1043","100011","6732","0"
"1","0","1044001","104400101","0","0","0","0","0","0","1","0","0","0","0","0","1044","0","104412","0"
"0","0","1044008","104400801","0","0","1","-900","0","0","1","0","0","0","0","0","1044","0","0","0"
"1","0","1044011","104401101","0","0","0","0","0","0","1","0","0","1044011","0","0","1044","0","104431","0"
"1","0","1044011","104401102","0","0","0","0","0","0","1","0","0","1044011","0","0","1044","0","104431","0"
"1","0","1044011","104401103","0","0","0","0","0","0","1","0","0","1044011","0","0","1044","0","104431","0"
"1","0","1045001","104500101","0","0","0","0","0","0","1","0","0","0","0","0","1045","0","104511","0"
"0","0","1045008","104500801","0","0","1","-860","0","0","1","0","0","0","0","0","1045","0","0","0"
"1","0","1045011","104501101","0","0","0","0","0","0","1","0","0","1045011","0","0","1045","0","104531","0"
"1","0","1045011","104501102","0","0","0","0","0","0","1","0","0","1045011","0","0","1045","0","104531","0"
"1","0","1046001","104600101","0","0","0","0","0","0","1","0","0","0","0","0","1046","0","104611","0"
"0","0","1046008","104600801","0","0","1","-840","0","0","1","0","0","0","0","0","1046","0","0","0"
"1","0","1046011","104601101","0","0","0","0","0","0","1","0","0","1046011","0","0","1046","0","104631","0"
"1","0","1046011","104601102","0","0","0","0","0","0","1","0","0","1046011","0","0","1046","0","104631","0"
"1","0","1047006","104700601","0","0","0","0","0","0","0","0","0","0","0","0","1047","0","104713","0"
"0","0","1047008","104700801","0","0","1","-870","0","0","0","0","0","0","0","0","1047","0","0","0"
"1","0","1047011","104701101","0","0","0","0","0","0","0","0","0","0","0","0","1047","0","104733","0"
"1","0","1048002","104800201","0","0","0","0","0","0","1","0","0","0","0","0","1048","0","104811","0"
"0","0","1048008","104800801","0","0","1","-870","0","0","1","0","0","0","0","0","1048","0","0","0"
"1","0","1048011","104801101","0","0","0","0","0","0","1","0","0","0","0","0","1048","0","104831","0"
"1","0","1049003","104900301","0","0","0","0","0","0","1","0","0","0","0","0","1049","0","104911","0"
"0","0","1049008","104900801","0","0","1","-800","0","0","1","0","0","0","0","0","1049","0","0","0"
"1","0","1049011","104901101","0","0","0","0","0","0","1","0","0","1049011","0","0","1049","0","104932","0"
"1","0","1049011","104901102","0","0","0","0","0","0","1","0","0","1049011","0","0","1049","0","104932","0"
"0","0","1050004","105000401","0","0","1","-790","0","0","1","0","0","0","0","0","1050","0","0","0"
"1","0","1050006","105000601","0","0","0","0","0","0","1","0","0","0","0","0","1050","0","105011","0"
"0","0","1050008","105000801","0","0","1","-890","0","0","1","0","0","0","0","0","1050","0","0","0"
"1","0","1050011","105001101","0","0","0","0","0","0","1","0","0","1050011","0","0","1050","0","105032","0"
"1","0","1050011","105001102","0","0","0","0","0","0","1","0","0","1050011","0","0","1050","0","105032","0"
"1","0","1051002","105100201","0","0","0","0","0","0","1","0","0","1051002","0","0","1051","0","105111","0"
"1","0","1051002","105100202","0","0","0","0","0","0","1","0","0","1051002","0","0","1051","0","105111","0"
"1","0","1051002","105100203","0","0","0","0","0","0","1","0","0","1051002","0","0","1051","0","105111","0"
"0","0","1051004","105100401","0","0","1","-910","0","0","1","0","0","0","0","0","1051","0","0","0"
"0","0","1051008","105100801","0","0","1","-860","0","0","1","0","0","0","0","0","1051","0","0","0"
"1","0","1051011","105101101","0","0","0","0","0","0","1","0","0","1051011","0","0","1051","0","105131","0"
"1","0","1051011","105101102","0","0","0","0","0","0","1","0","0","1051011","0","0","1051","0","105131","0"
"1","0","1052006","105200601","0","0","0","0","0","0","1","0","0","0","0","0","1052","0","105212","0"
"0","0","1052008","105200801","0","0","1","-880","0","0","1","0","0","0","0","0","1052","0","0","0"
"1","0","1052011","105201101","0","0","0","0","0","0","1","0","0","0","0","0","1052","0","105231","0"
"1","0","1053002","105300201","0","0","0","0","0","0","1","0","0","0","0","0","1053","0","105311","0"
"0","0","1053008","105300801","0","0","1","-840","0","0","1","0","0","0","0","0","1053","0","0","0"
"1","0","1053011","105301101","0","0","0","0","0","0","1","0","0","0","0","0","1053","0","105331","0"
"1","0","1054003","105400301","0","0","0","0","0","0","1","0","0","0","0","0","1054","0","105411","0"
"1","0","1054007","105400701","0","0","0","0","0","0","1","0","0","0","0","0","1054","0","105412","0"
"0","0","1054008","105400801","0","0","1","-840","0","0","1","0","0","0","0","0","1054","0","0","0"
"1","0","1054011","105401101","0","0","0","0","0","0","1","0","0","1054011","0","0","1054","0","105431","0"
"1","0","1054011","105401102","0","0","0","0","0","0","1","0","0","1054011","0","0","1054","0","105431","0"
"1","0","1055003","105500301","0","0","0","0","0","0","1","0","0","0","0","0","1055","0","105511","0"
"1","0","1055008","105500801","0","0","0","0","0","0","1","0","0","0","0","0","1055","0","105531","0"
"1","0","1055011","105501101","0","0","0","0","0","0","1","0","0","0","0","0","1055","0","105531","0"
"1","0","1056001","105600101","0","0","0","0","0","0","1","0","0","0","0","0","1056","0","105611","0"
"0","0","1056008","105600801","0","0","1","-840","0","0","1","0","0","0","0","0","1056","0","0","0"
"1","0","1056011","105601101","0","105631","0","0","0","0","1","0","0","1056011","0","0","1056","0","100011","0"
"1","0","1056011","105601102","0","105631","0","0","0","0","1","0","0","1056011","0","0","1056","0","100011","0"
"1","0","1057002","105700201","0","0","0","0","0","0","1","0","0","0","0","0","1057","0","105711","0"
"1","0","1057007","105700701","0","0","0","0","0","0","1","0","0","0","0","0","1057","0","0","0"
"0","0","1057008","105700801","0","0","1","-880","0","0","1","0","0","0","0","0","1057","0","0","0"
"1","0","1057011","105701101","0","0","0","0","0","0","1","0","0","1057011","0","0","1057","0","105731","0"
"1","0","1057011","105701102","0","0","0","0","0","0","1","0","0","1057011","0","0","1057","0","105731","0"
"1","0","1058003","105800301","0","0","0","0","0","0","1","0","0","0","0","0","1058","0","105812","0"
"1","0","1058008","105800801","0","0","0","0","0","0","1","0","0","0","0","0","1058","0","105831","0"
"1","0","1058011","105801101","0","0","0","0","0","0","1","0","0","1058011","0","0","1058","0","105831","0"
"1","0","1058011","105801102","0","0","0","0","0","0","1","0","0","1058011","0","0","1058","0","105831","0"
"1","0","1059002","105900201","0","0","0","0","0","0","1","0","0","0","0","0","1059","0","105913","0"
"1","0","1059008","105900801","0","0","0","0","0","0","1","0","0","0","0","0","1059","0","105931","0"
"1","0","1059011","105901101","0","0","0","0","0","0","1","0","0","0","0","0","1059","0","0","0"
"1","0","1060007","106000701","0","0","0","0","0","0","1","0","0","0","0","0","1060","0","106012","0"
"1","0","1060008","106000801","0","0","0","0","0","0","1","0","0","0","0","0","1060","0","106031","0"
"1","0","1060011","106001101","0","0","0","0","0","0","1","0","0","1060011","0","0","1060","0","106031","0"
"1","0","1060011","106001102","0","0","0","0","0","0","1","0","0","1060011","0","0","1060","0","106031","0"
"1","0","1061002","106100201","0","106112","0","0","0","0","1","0","0","0","0","0","1061","0","100011","0"
"1","0","1061004","106100401","0","106211","0","0","0","0","1","0","0","0","0","0","1061","0","106114","0"
"1","0","1061007","106100701","0","0","0","0","0","0","1","0","0","1061007","0","0","1061","0","106131","0"
"1","0","1061007","106100702","0","0","0","0","0","0","1","0","0","1061007","0","0","1061","0","106131","0"
"1","0","1061007","106100703","0","0","0","0","0","0","1","0","0","1061007","0","0","1061","0","106131","0"
"1","0","1063004","106300401","0","0","0","0","0","0","1","0","0","0","0","0","1063","0","106331","0"
"1","0","1063008","106300801","0","0","0","0","0","0","1","0","0","0","0","0","1063","0","106331","0"
"1","0","1063011","106301101","0","106331","0","0","0","0","1","0","0","0","0","0","1063","0","1231","0"
"1","0","1064004","106400401","0","0","0","0","0","0","1","0","0","0","0","0","1064","0","106431","0"
"1","0","1064006","106400601","0","0","0","0","0","0","1","0","0","0","0","0","1064","0","106414","0"
"1","0","1064011","106401101","0","0","0","0","0","0","1","0","0","1064011","0","0","1064","0","106432","0"
"1","0","1064011","106401102","0","0","0","0","0","0","1","0","0","1064011","0","0","1064","0","106432","0"
"1","0","1065002","106500201","0","0","0","0","0","0","1","0","0","1065002","0","0","1065","0","106511","0"
"1","0","1065002","106500202","0","0","0","0","0","0","1","0","0","1065002","0","0","1065","0","106511","0"
"1","0","1065002","106500203","0","0","0","0","0","0","1","0","0","1065002","0","0","1065","0","106511","0"
"1","0","1065008","106500801","0","0","0","0","0","0","1","0","0","1065008","0","0","1065","0","106531","0"
"1","0","1065008","106500802","0","0","0","0","0","0","1","0","0","1065008","0","0","1065","0","106531","0"
"1","0","1065008","106500803","0","0","0","0","0","0","1","0","0","1065008","0","0","1065","0","106531","0"
"1","0","1065011","106501101","0","0","0","0","0","0","1","0","0","1065011","0","0","1065","0","106531","0"
"1","0","1065011","106501102","0","0","0","0","0","0","1","0","0","1065011","0","0","1065","0","106531","0"
"1","0","1066002","106600201","0","0","0","0","0","0","1","0","0","1066002","0","0","1066","0","106611","0"
"1","0","1066002","106600202","0","0","0","0","0","0","1","0","0","1066002","0","0","1066","0","106611","0"
"1","0","1066008","106600801","0","0","0","0","0","0","1","0","0","0","0","0","1066","0","106631","0"
"1","0","1066011","106601101","0","0","0","0","0","0","1","0","0","1066011","0","0","1066","0","106631","0"
"1","0","1066011","106601102","0","0","0","0","0","0","1","0","0","1066011","0","0","1066","0","106631","0"
"1","0","1066011","106601103","0","0","0","0","0","0","1","0","0","1066011","0","0","1066","0","106631","0"
