47956176c8ba4bca30ea17a679ef52ffc36a7e9bab689e9b9040141d0274639a,44ea41492c32417512dc2072fa36fcf95349ed8d9944a6d9b7567baaeb70a361,a4b3542bfb0cb75dcc48221b002072e2cd37b04d2b291522268cb84a5ae0cd8f,0a2d482e3fa548277dc8404d24ec5c9acd1f25d5c75cabfe6b3d18e45c8d35ef,21211a109c662c815f6699d2c13a1d292a75fcac26fac1d4f12a4d8d4f8e5018,58bb5fe93e1690997c110f953f9bc0bdc771dbf396d5a346e330324cd35aeb40,0fdf44e7e2b010f083f3d73c58564defc4b230d8e4bcb8bd3409d9cba4efc9ae,a90f0dab7bc2f30ee654a33da9017fd3f57a079e6d7766ed2b6e36266f71f1c7,97b972e8517ee12f8eca6f22b111ab59384e65367ec09c04f9cb1552b81feea2,370d52f5e2f0987a76f105c929df094ef16496fba910547291e91fc3b0bb387c,170f953620991116c1d43172b07caed9431790f6b1a901407368fcdb5aef0379,38c9ef716117b03a8c13cecd8a9af09630fde16435243331a35d9a20f40262d0,73bebd617f7963fbbc6af68f087130793c2e1d8cae20cc0a6e9c17a13e240364,409ea1bda2f32cb88032dd756f10c49889cb2b4129c132f66e38ba46598f2065,e271c25e18bfab8482912a5cf5b1366fef9d12de6016ee2acb1d036c6f163f77,931526ed57fa7a29d1ba0be359c0a9677a7bd2c2e2d973708942a8325c077c61,f806e3b335d80ffcffc9406b7e9a34142c2c63ebd66868c5f5de4a9ca68145e5,0c82d976aa4dca3acc0c0ec0ad39239fb8b87748f822f6fafd1454b55c668b8b,5fdcd4b75a5aa0ff6c7592bf675730e5b9d78b9564a0bee9ba21a6440d9c4bca,3f68d6bdb05b68709c2b1921535a1cc431b4f82b926fd948664a58b7f9fa599e,11769b192a12998d5ac3e53ca44f4ea10eb3f33fc85ca8370f7afbe193ae5730,13dfa3c24aa4129f99ed694e8af45791e1897b8c873444f167879bf96b03bb2b,b4a54988a6919f25401363496880d17312d0443ef61ab1b500797d5a8a79dcd2,3b356ae0fd972b92aeaab0cfd48170f2cc0167b53516693ff44bf3d3f8cda9b4,ad01baf42a107238c51bbc1b74842a4a42ad9fcf4b2b6f0d71e22db56c7483e6,14679827ffeb07976fa2db08cdad2c109950250ba742a814562fe1acfd010585,56f53361deef2a58d0e6834973cb9b88a4b849bc59ae27560c9e221bd04d992f,6ea778220d905bc0925651303961ca5b1de93a64468a6259c3b8a5bc3ae83de4,6919ef943c091da7ab8052a1a3ff0fde1ff390a5c2210e09768ae229a2d7204a,2aad4c0f0a965eb7ab5bbe4fdcc6d1385ce38434fb39534f0192959ccb1ac0ee,f48c0c5217db932ad62c540f8de0b78f2db14d4a46ed768e40c9a81baf7aa293,db3ef0d119438e3e33f97dc3083f3cd5ce9e434f9b16983957e9949b5aba2511,400bdde4dc33b6501d2aa1d6323142dea6652f0fb5b62d09061a5b90b91f404c,b9af12f813988fd64fe3b04e8227150888bd2c8e29252a3ca5c801610c1de533,ca1edf9818734a73bb1239916c5e91cda145ff06a6e6259e28ef18faffd0ebe5,f4e47e7a57b4fecc16c98485dc0fecae8885abaf5fe4f0f8251226cf8713ed70,396c766bcbb45cbfd7146fd87d98cfbc6dddc2e9dd5289fc288db5e45e801ceb,2280eca04c91910af6d470a72c3d247463d8fc055e11929d95208e3af9b011ec
"0","bgm_M06","100053","2021/08/01 16:00:00","0","瑪那冒險Lv11","21001","210010113","201011107","0","100051","bgm_M06","21001010","2030/12/17 14:59:59","201011104","0","201011105","100052","0","500","0","bgm_M06","210010112","1","0","23001","bgm_M06","94002","11025001","bgm_M06","90","201011102","221001011","201011106","210010111","100052","21001011","bgm_M06"
"0","bgm_M06","100053","2022/02/01 16:00:00","0","瑪那冒險Lv12","21001","210010123","201011208","0","100051","bgm_M06","21001011","2030/12/17 14:59:59","201011207","0","201011205","100052","0","550","0","bgm_M06","210010122","1","0","23001","bgm_M06","94002","11030001","bgm_M06","90","201011202","221001012","201011206","210010121","100052","21001012","bgm_M06"
"0","bgm_M06","100053","2022/08/01 16:00:00","0","瑪那冒險Lv13","21001","210010133","201011307","0","100051","bgm_M06","21001012","2030/12/17 14:59:59","201011306","0","201011305","100052","0","600","0","bgm_M06","210010132","1","0","23001","bgm_M06","94002","11036001","bgm_M06","90","201011302","221001013","201011304","210010131","100052","21001013","bgm_M06"
"0","bgm_M06","100053","2023/01/20 16:00:00","0","瑪那冒險Lv14","21001","210010143","201011407","0","100051","bgm_M06","21001013","2030/12/17 14:59:59","201011402","0","201011405","100052","0","600","0","bgm_M06","210010142","1","0","23001","bgm_M06","94002","11041001","bgm_M06","90","201011404","221001014","201011406","210010141","100052","21001014","bgm_M06"
"0","bgm_M06","100053","2023/08/01 16:00:00","0","瑪那冒險Lv15","21001","210010153","201011508","0","100051","bgm_M06","21001014","2030/12/17 14:59:59","201011504","0","201011501","100052","0","600","0","bgm_M06","210010152","1","0","23001","bgm_M06","94002","11045001","bgm_M06","90","201011506","221001015","201011505","210010151","100052","21001015","bgm_M06"
"0","bgm_M06","100053","2024/02/07 16:00:00","0","瑪那冒險Lv16","21001","210010163","201011608","0","100051","bgm_M06","21001015","2030/12/17 14:59:59","201011605","0","201011601","100052","0","600","0","bgm_M06","210010162","1","0","23001","bgm_M06","94002","11051001","bgm_M06","90","201011602","221001016","201011604","210010161","100052","21001016","bgm_M06"
"0","bgm_M06","100053","2024/08/01 16:00:00","0","瑪那冒險Lv17","21001","210010173","201011708","0","100051","bgm_M06","21001016","2030/12/17 14:59:59","201011707","0","201011701","100052","0","600","0","bgm_M06","210010172","1","0","23001","bgm_M06","94002","11056001","bgm_M06","90","201011704","221001017","201011705","210010171","100052","21001017","bgm_M06"
"0","bgm_M06","100053","2025/02/01 16:00:00","0","瑪那冒險Lv18","21001","210010183","201011808","0","100051","bgm_M06","21001017","2030/12/17 14:59:59","201011806","0","201011801","100052","0","600","0","bgm_M06","210010182","1","0","23001","bgm_M06","94002","11061001","bgm_M06","90","201011803","221001018","201011805","210010181","100052","21001018","bgm_M06"
"0","bgm_M06","100393","2015/12/17 15:00:00","23001","經驗值冒險 Lv1","21002","210020013","0","0","100391","bgm_M06","0","2030/12/17 14:59:59","202020102","0","202020104","100392","0","80","0","bgm_M06","210020012","1","0","20002","bgm_M06","20001","0","bgm_M06","90","202020101","221002001","202020105","210020011","100392","21002001","bgm_M06"
"0","bgm_M06","100393","2015/12/17 15:00:00","20003","經驗值冒險 Lv2","21002","210020023","202020206","0","100391","bgm_M06","21002001","2030/12/17 14:59:59","202020205","0","202020204","100392","23001","100","0","bgm_M06","210020022","1","0","20002","bgm_M06","20001","11004001","bgm_M06","90","202020201","221002002","202020202","210020021","100392","21002002","bgm_M06"
"0","bgm_M06","100393","2015/12/17 15:00:00","20003","經驗值冒險 Lv3","21002","210020033","0","0","100391","bgm_M06","21002002","2030/12/17 14:59:59","202020307","0","202020304","100392","23001","140","0","bgm_M06","210020032","1","0","20002","bgm_M06","20001","11006001","bgm_M06","90","202020305","221002003","202020306","210020031","100392","21002003","bgm_M06"
"0","bgm_M06","100393","2015/12/17 15:00:00","20003","經驗值冒險 Lv4","21002","210020043","0","0","100391","bgm_M06","21002003","2030/12/17 14:59:59","202020402","0","202020404","100392","23001","180","0","bgm_M06","210020042","1","0","20002","bgm_M06","20001","11007001","bgm_M06","90","202020406","221002004","202020401","210020041","100392","21002004","bgm_M06"
"0","bgm_M06","100393","2015/12/17 15:00:00","20003","經驗值冒險 Lv5","21002","210020053","202020506","0","100391","bgm_M06","21002004","2030/12/17 14:59:59","202020508","0","202020504","100392","23001","200","0","bgm_M06","210020052","1","0","20002","bgm_M06","20001","11008001","bgm_M06","90","202020507","221002005","202020502","210020051","100392","21002005","bgm_M06"
"0","bgm_M06","100393","2019/03/06 16:00:00","20004","經驗值冒險 Lv6","21002","210020063","0","0","100391","bgm_M06","21002005","2030/12/17 14:59:59","202020603","0","202020607","100392","23001","250","0","bgm_M06","210020062","1","0","20003","bgm_M06","20002","11010001","bgm_M06","90","202020608","221002006","202020605","210020061","100392","21002006","bgm_M06"
"0","bgm_M06","100393","2019/08/01 16:00:00","20004","經驗值冒險 Lv7","21002","210020073","202020704","0","100391","bgm_M06","21002006","2030/12/17 14:59:59","202020707","0","202020705","100392","23001","300","0","bgm_M06","210020072","1","0","20003","bgm_M06","20002","11011001","bgm_M06","90","202020701","221002007","202020706","210020071","100392","21002007","bgm_M06"
"0","bgm_M06","100393","2020/02/18 16:00:00","20004","經驗值冒險 Lv8","21002","210020083","202020804","0","100391","bgm_M06","21002007","2030/12/17 14:59:59","202020803","0","202020808","100392","23001","350","0","bgm_M06","210020082","1","0","20003","bgm_M06","20002","11013001","bgm_M06","90","202020809","221002008","202020806","210020081","100392","21002008","bgm_M06"
"0","bgm_M06","100393","2020/08/03 16:00:00","20004","經驗值冒險 Lv9","21002","210020093","202020909","0","100391","bgm_M06","21002008","2030/12/17 14:59:59","202020903","0","202020908","100392","23001","400","0","bgm_M06","210020092","1","0","20003","bgm_M06","20002","11015001","bgm_M06","90","202020901","221002009","202020902","210020091","100392","21002009","bgm_M06"
"0","bgm_M06","100393","2021/02/09 05:00:00","20004","經驗值冒險Lv10","21002","210020103","202021009","0","100391","bgm_M06","21002009","2030/12/17 14:59:59","202021006","0","202021004","100392","23001","450","0","bgm_M06","210020102","1","0","20003","bgm_M06","20002","11020001","bgm_M06","90","202021001","221002010","202021002","210020101","100392","21002010","bgm_M06"
"0","bgm_M06","100393","2021/08/01 16:00:00","20004","經驗值冒險Lv11","21002","210020113","202021109","0","100391","bgm_M06","21002010","2030/12/17 14:59:59","202021107","0","202021105","100392","23001","500","0","bgm_M06","210020112","1","0","20003","bgm_M06","20002","11025001","bgm_M06","90","202021108","221002011","202021104","210020111","100392","21002011","bgm_M06"
"0","bgm_M06","100393","2022/02/01 16:00:00","20005","經驗值冒險Lv12","21002","210020123","202021208","0","100391","bgm_M06","21002011","2030/12/17 14:59:59","202021207","0","202021205","100392","23001","550","0","bgm_M06","210020122","1","0","20004","bgm_M06","20003","11030001","bgm_M06","90","202021201","221002012","202021206","210020121","100392","21002012","bgm_M06"
"0","bgm_M06","100393","2022/08/01 16:00:00","20005","經驗值冒險Lv13","21002","210020133","202021303","0","100391","bgm_M06","21002012","2030/12/17 14:59:59","202021305","0","202021301","100392","23001","600","0","bgm_M06","210020132","1","0","20004","bgm_M06","20003","11036001","bgm_M06","90","202021307","221002013","202021304","210020131","100392","21002013","bgm_M06"
"0","bgm_M06","100393","2023/01/20 16:00:00","20005","經驗值冒險Lv14","21002","210020143","202021408","0","100391","bgm_M06","21002013","2030/12/17 14:59:59","202021405","0","202021406","100392","23001","600","0","bgm_M06","210020142","1","0","20004","bgm_M06","20003","11041001","bgm_M06","90","202021407","221002014","202021404","210020141","100392","21002014","bgm_M06"
"0","bgm_M06","100393","2023/08/01 16:00:00","20005","經驗值冒險Lv15","21002","210020153","202021503","0","100391","bgm_M06","21002014","2030/12/17 14:59:59","202021505","0","202021502","100392","23001","600","0","bgm_M06","210020152","1","0","20004","bgm_M06","20003","11045001","bgm_M06","90","202021508","221002015","202021507","210020151","100392","21002015","bgm_M06"
"0","bgm_M06","100393","2024/02/07 16:00:00","20005","經驗值冒險Lv16","21002","210020163","202021608","0","100391","bgm_M06","21002015","2030/12/17 14:59:59","202021606","0","202021601","100392","23001","600","0","bgm_M06","210020162","1","0","20004","bgm_M06","20003","11051001","bgm_M06","90","202021602","221002016","202021605","210020161","100392","21002016","bgm_M06"
"0","bgm_M06","100393","2024/08/01 16:00:00","20005","經驗值冒險Lv17","21002","210020173","202021708","0","100391","bgm_M06","21002016","2030/12/17 14:59:59","202021707","0","202021701","100392","23001","600","0","bgm_M06","210020172","1","0","20004","bgm_M06","20003","11056001","bgm_M06","90","202021705","221002017","202021706","210020171","100392","21002017","bgm_M06"
"0","bgm_M06","100393","2025/02/01 16:00:00","23001","經驗值冒險Lv18","21002","210020183","202021808","0","100391","bgm_M06","21002017","2030/12/17 14:59:59","202021807","0","202021801","100392","0","600","0","bgm_M06","210020182","1","0","20005","bgm_M06","20004","11061001","bgm_M06","90","202021803","221002018","202021805","210020181","100392","21002018","bgm_M06"
