f0269711184094bf527cd221932cc35ed595b0b587c17c26808c47fa3417c548,bd835de1eb9afaedbc202996dbb6859a6fadc0dc18ad6650e700419f2ac7382f,7ae65e4cd6016d1929b4d7ba0d458b15f191adf5ddeaa4d71a28d2ecd7f4b86a,2372646cbc03ab49b721fa7537c2de42e15569e54dc0b0058d41c668dfa56ab4,b3339faa41a3418cddb2a525e7c00db40998215dc17e76289ca2f0f6417ab948,469ab7195365fa0472802a8e21319fdbb9e11d8d2ce0fa95b756692869b66f3c,cad3f0b09cba1c5d5f001e3ebc132f8aa1392b20af189e1bdffb727665f665a7,8fb183603d55a1ca0896c8afc4e047847e4364318970724dc903309cde59aaea,04b01febe9a237041fde0039135074176154927d56f37c3fc5c941afcdf2810d,4934fde0afd4c532e2f0fe730d81cbeb6bd34c179927d90076cc8caff04abfbd,a0ce4c77e3c3e77144b6409863f690ac4bdd23f8dfaef44e30a73f125a3bfcb7,b3365ad12aa5d8bff007273eb0d1045283b57be6b4ee681787faae59eac56acf,3777fb09b464169f510be7d964f1dcec6788e67ce09c65b3ba6d3a9218530482,eeadf280e951166f1d6783587c92040316911898f99d2d1b8335f1904d71cc04
"2024/08/01 16:00:00","惠理子","0","110","2","110","8.83","10142","129901","能夠一路挺進到此地，你們及格了。\n不過要是想以更高的境界為目標……\n我就陪你們進行\n更進一步的訓練吧。","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","惠理子","0","111","1","111","6.68","10142","129901","曾不成氣候又不靠譜的你們，\n已經有了令人刮目相看的成長。\n原來如此……這份心情，\n就是身為教官的榮幸吧。","0","24","2","2030/12/17 14:59:59"
"2024/08/01 16:00:00","惠理子","0","112","6","112","8.8","10142","129901","沒想到你們能發揮出\n遠超我所預期的力量……真令人吃驚。\n你們已經不是垃圾蟲了，\n作為獨當一面的騎士，引以為傲吧。","0","24","2","2030/12/17 14:59:59"
"2024/08/01 16:00:00","惠理子","0","113","2","113","8.9","10142","129901","嘻嘻，你們表現得很出色。\n我一直深信各位肯定辦得到。\n因為你們是接受我的指導，\n惠理子班優秀的新兵呀。","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","惠理子","0","114","2","114","3.7","10142","129901","如此出色的成績……！\n今天這天就作為「為那位大人著想的\n惠理子超越極限紀念日」\n寫入歷史吧……！","0","24","5","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","200","1","200","7.6","10142","129801","好，這是一場不錯的訓練呢。\n你們的動作也很靈敏，\n我認為你們確實已經有所成長。\n保持這個狀態，繼續加油吧。","0","24","2","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","201","2","201","2.25","10142","129801","總之，恭喜你們抵達終點！\n不過，努力這件事貴在堅持不懈啊。\n如果你們有幹勁繼續加油，\n無論多少次，我都很樂意奉陪喔。","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","202","2","202","3.28","10142","129801","這樣行軍訓練就結束了！\n……你們該不會有這種想法吧？\n直到身體牢牢記住學習成果前，\n要腳踏實地反覆去做才算練習啊。","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","203","4","203","2.98","10142","129801","我讓大家太勉強自己了嗎……\n不過，不能這樣就放棄啊。\n下次肯定會順利。只要相信這件事，\n持續努力鍛鍊，肯定能開闢出一條路！","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","204","4","204","3","10142","129801","這結果真讓人不甘心啊……\n總之，有很多該反省的地方，\n一件一件克服吧。\n我們齊心協力一起面對，來！","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","205","1","205","10.3","10142","129801","你們還是不成氣候的訓練兵，\n不必對失敗耿耿於懷。\n不過面臨實戰可就不能這樣了呢。\n下次要重新打起精神挑戰喔！","0","24","2","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","206","6","206","2.93","10142","129801","這就是你們的全力？\n不不不，不該是這樣吧。\n你們肯定能變得更強！\n我都這麼說了，肯定不會錯！","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","207","3","207","9.3","10142","129801","考慮到你們的實力，\n這個成績算不上是竭盡全力。\n那麼，接下來該做的事情已經決定了。\n轉換心情，重新鍛鍊！","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","208","4","208","6.9","10142","129801","還有很多課題尚待改善呢～\n拖沓的動作，慢半拍的判斷……\n只要好好改進這些部分，\n紀錄肯定也能更進一步提升。","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","209","2","209","0","10142","129801","能夠一路來到這個地方，你們及格了！\n不如說，回想起一開始不靠譜的樣子，\n你們已經有了驚人的成長吧？\n我認為這是值得自豪的結果啊！","0","24","2","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","210","1","210","5.95","10142","129801","雖然這次的訓練挺艱辛的，\n但大家都能確實地跟上呢。\n你們展現了腳踏實地持續進行\n基礎訓練的成果，這就是證據。","0","24","2","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","211","2","211","6.73","10142","129801","你們這次訓練也很努力呢！\n好好休息，為下次做好準備喔！\n該怎麼說，看著學生持續在成長，\n我覺得很開心呢……","0","24","1","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","212","2","212","0","10142","129801","你們幾個，太厲害了！\n我看這下啊，已經不能說你們是\n菜鳥新兵了呢。就算是在騎士團，\n你們肯定也能大為活躍喔！","0","24","2","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","213","1","213","6.65","10142","129801","與敵人的戰鬥方式，正確的狀況判斷，\n最重要的毅力……全都棒極了！\n要是一不留神，連身為教官的我\n都可能會被你們超越呢……嘿嘿。","0","24","2","2030/12/17 14:59:59"
"2024/08/01 16:00:00","真琴","0","214","6","214","3.05","10142","129801","我的指導很出色？\n不不不，能夠變強到這個地步，\n全是因為你們自己的努力。\n我重新再說一次……恭喜你們！","0","24","1","2030/12/17 14:59:59"
