8c6b2b4d3bae1b04de4e5e77c1badf1581c1646da2384bb2621757e47bf06250,eee84b18016d4a8160ce1e0a5b810acea2a25035369de9cdfff9bbe065a879ae,202a5b2574efef0ae43a0d7fbebf41e9b428b3707d48eab4d48d242c2f7799a5,50a1439183d71be0ac7c25e008109b345cd81107758d1cdb7b6967b3f0890799,de984952307ac4e8d98c66d9327a0d02bb5438a750d173818deb65f5bdf92f2f,a9c3aa0fb250c05db04580ecc5e7d47eb9a8b22c0d69e43d53665d3a5becbf6f
"戰鬥開始90秒內，極大幅度提升\n魔法防禦力，並使無法行動效果無效。","3004","121001","2024/04/01 16:00:00","1013206","14"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","180401","2024/04/01 16:00:00","1013206","16"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","180401","2024/04/01 16:00:00","1013206","17"
"戰鬥開始90秒內若HP歸零，\n將不會被擊倒並恢復HP（僅限1次）","3005","180401","2024/04/01 16:00:00","1013206","18"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","127901","2024/04/01 16:00:00","1013206","19"
"戰鬥開始90秒內，極大幅度提升\n魔法防禦力，並使無法行動效果無效。","3004","127901","2024/04/01 16:00:00","1013206","20"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","106601","2024/05/01 16:00:00","1013406","21"
"バトル開始後90秒間物理/魔法バリア\n展開","3012","106601","2024/05/01 16:00:00","1013406","22"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","101401","2024/05/01 16:00:00","1013406","23"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","101401","2024/05/01 16:00:00","1013406","24"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","101201","2024/05/01 16:00:00","1013406","25"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","101201","2024/05/01 16:00:00","1013406","26"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3001","116501","2024/05/01 16:00:00","1013406","27"
"バトル開始後90秒間物理/魔法バリア\n展開","3012","116501","2024/05/01 16:00:00","1013406","28"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3001","121601","2024/05/01 16:00:00","1013406","29"
"バトル開始後90秒間物理/魔法バリア\n展開","3012","121601","2024/05/01 16:00:00","1013406","30"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3001","128301","2024/05/01 16:00:00","1013406","31"
"バトル開始後90秒間物理/魔法バリア\n展開","3012","128301","2024/05/01 16:00:00","1013406","32"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","112201","2024/05/01 16:00:00","1013406","33"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","112201","2024/05/01 16:00:00","1013406","34"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","115701","2024/05/01 16:00:00","1013406","35"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","115701","2024/05/01 16:00:00","1013406","36"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","113401","2024/05/01 16:00:00","1013406","37"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","113401","2024/05/01 16:00:00","1013406","38"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","128401","2024/05/05 16:00:00","1013406","39"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","128401","2024/05/05 16:00:00","1013406","40"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","180701","2024/05/01 16:00:00","1013406","41"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","180701","2024/05/01 16:00:00","1013406","42"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","100101","2024/06/01 16:00:00","1013606","43"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","100101","2024/06/01 16:00:00","1013606","44"
"攻擊力吸收無效","3013","100101","2024/06/01 16:00:00","1013606","45"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","100201","2024/06/01 16:00:00","1013606","46"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","100201","2024/06/01 16:00:00","1013606","47"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","100201","2024/06/01 16:00:00","1013606","48"
"攻擊力吸收無效","3013","100201","2024/06/01 16:00:00","1013606","49"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","100301","2024/06/01 16:00:00","1013606","50"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","100301","2024/06/01 16:00:00","1013606","51"
"攻擊力吸收無效","3013","100301","2024/06/01 16:00:00","1013606","52"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","108701","2024/06/01 16:00:00","1013606","53"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","108701","2024/06/01 16:00:00","1013606","54"
"攻擊力吸收無效","3013","108701","2024/06/01 16:00:00","1013606","55"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","180101","2024/06/01 16:00:00","1013606","56"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","180101","2024/06/01 16:00:00","1013606","57"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","122401","2024/06/01 16:00:00","1013606","58"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","122401","2024/06/01 16:00:00","1013606","59"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","128701","2024/06/17 16:00:00","1013606","60"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","128701","2024/06/17 16:00:00","1013606","61"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","108801","2024/06/01 16:00:00","1013606","62"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","108801","2024/06/01 16:00:00","1013606","63"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","108801","2024/06/01 16:00:00","1013606","64"
"攻擊力吸收無效","3013","108801","2024/06/01 16:00:00","1013606","65"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","115601","2024/06/01 16:00:00","1013606","66"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","115601","2024/06/01 16:00:00","1013606","67"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","180201","2024/06/01 16:00:00","1013606","68"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","180201","2024/06/01 16:00:00","1013606","69"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","122601","2024/06/01 16:00:00","1013606","70"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","122601","2024/06/01 16:00:00","1013606","71"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","128901","2024/06/01 16:00:00","1013606","72"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","128901","2024/06/01 16:00:00","1013606","73"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","108901","2024/06/01 16:00:00","1013606","74"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","108901","2024/06/01 16:00:00","1013606","75"
"攻擊力吸收無效","3013","108901","2024/06/01 16:00:00","1013606","76"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","114001","2024/06/01 16:00:00","1013606","77"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","114001","2024/06/01 16:00:00","1013606","78"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","180301","2024/06/01 16:00:00","1013606","79"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","180301","2024/06/01 16:00:00","1013606","80"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","122501","2024/06/01 16:00:00","1013606","81"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","122501","2024/06/01 16:00:00","1013606","82"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","128801","2024/06/01 16:00:00","1013606","83"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","128801","2024/06/01 16:00:00","1013606","84"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","100101","2024/06/08 16:00:00","1013706","85"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","100101","2024/06/08 16:00:00","1013706","86"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","100201","2024/06/08 16:00:00","1013706","87"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","3002","100201","2024/06/08 16:00:00","1013706","88"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","100301","2024/06/08 16:00:00","1013706","89"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","100301","2024/06/08 16:00:00","1013706","90"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","108701","2024/06/08 16:00:00","1013706","91"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","108701","2024/06/08 16:00:00","1013706","92"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","180101","2024/06/08 16:00:00","1013706","93"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","180101","2024/06/08 16:00:00","1013706","94"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","122401","2024/06/08 16:00:00","1013706","95"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","122401","2024/06/08 16:00:00","1013706","96"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","128701","2024/06/17 16:00:00","1013706","97"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","128701","2024/06/17 16:00:00","1013706","98"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","108801","2024/06/08 16:00:00","1013706","99"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","3002","108801","2024/06/08 16:00:00","1013706","100"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","115601","2024/06/08 16:00:00","1013706","101"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","3002","115601","2024/06/08 16:00:00","1013706","102"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","180201","2024/06/08 16:00:00","1013706","103"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","3002","180201","2024/06/08 16:00:00","1013706","104"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","122601","2024/06/08 16:00:00","1013706","105"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","3002","122601","2024/06/08 16:00:00","1013706","106"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","128901","2024/06/08 16:00:00","1013706","107"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","3002","128901","2024/06/08 16:00:00","1013706","108"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","108901","2024/06/08 16:00:00","1013706","109"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","108901","2024/06/08 16:00:00","1013706","110"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","114001","2024/06/08 16:00:00","1013706","111"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","114001","2024/06/08 16:00:00","1013706","112"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","180301","2024/06/08 16:00:00","1013706","113"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","180301","2024/06/08 16:00:00","1013706","114"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","122501","2024/06/08 16:00:00","1013706","115"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","122501","2024/06/08 16:00:00","1013706","116"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","128801","2024/06/08 16:00:00","1013706","117"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","128801","2024/06/08 16:00:00","1013706","118"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","110801","2024/07/01 16:00:00","1014006","10140001"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","110801","2024/07/01 16:00:00","1014006","10140002"
"戰鬥開始90秒內，賦予持續恢復HP\n的狀態","3005","110801","2024/07/01 16:00:00","1014006","10140003"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","110801","2024/07/01 16:00:00","1014006","10140004"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","110901","2024/07/01 16:00:00","1014006","10140005"
"戰鬥開始90秒內，極大幅度提升HP\n吸收，並賦予77【切嚕】","3010","110901","2024/07/01 16:00:00","1014006","10140006"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","111001","2024/07/01 16:00:00","1014006","10140007"
"戰鬥開始90秒內，賦予持續恢復HP\n的狀態","3005","111001","2024/07/01 16:00:00","1014006","10140008"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","111001","2024/07/01 16:00:00","1014006","10140009"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","116201","2024/07/01 16:00:00","1014006","10140010"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","116201","2024/07/01 16:00:00","1014006","10140011"
"戰鬥開始90秒內，賦予持續恢復HP\n的狀態","3005","116201","2024/07/01 16:00:00","1014006","10140012"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","116201","2024/07/01 16:00:00","1014006","10140013"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","116301","2024/07/01 16:00:00","1014006","10140014"
"戰鬥開始90秒內，極大幅度提升HP\n吸收，並賦予40【切嚕】","3010","116301","2024/07/01 16:00:00","1014006","10140015"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","116401","2024/07/01 16:00:00","1014006","10140016"
"戰鬥開始90秒內，賦予持續恢復HP\n的狀態","3005","116401","2024/07/01 16:00:00","1014006","10140017"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","116401","2024/07/01 16:00:00","1014006","10140018"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","129301","2024/07/04 16:00:00","1014006","10140019"
"戰鬥開始90秒內，賦予持續恢復HP\n的狀態","3005","129301","2024/07/04 16:00:00","1014006","10140020"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","129301","2024/07/04 16:00:00","1014006","10140021"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","102701","2024/08/01 16:00:00","1014206","10142001"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","102701","2024/08/01 16:00:00","1014206","10142002"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","102701","2024/08/01 16:00:00","1014206","10142003"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","104301","2024/08/01 16:00:00","1014206","10142004"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","104301","2024/08/01 16:00:00","1014206","10142005"
"賦予【狼牙的咆哮】","3013","104301","2024/08/01 16:00:00","1014206","10142006"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","109001","2024/08/01 16:00:00","1014206","10142007"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","109001","2024/08/01 16:00:00","1014206","10142008"
"戰鬥開始90秒內，極大幅度提升物理\n暴擊時的傷害","3006","109001","2024/08/01 16:00:00","1014206","10142009"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","117001","2024/08/01 16:00:00","1014206","10142010"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","117001","2024/08/01 16:00:00","1014206","10142011"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","110401","2024/08/01 16:00:00","1014206","10142012"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","110401","2024/08/01 16:00:00","1014206","10142013"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","115901","2024/08/01 16:00:00","1014206","10142014"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","115901","2024/08/01 16:00:00","1014206","10142015"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","129801","2024/08/01 16:00:00","1014206","10142016"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","129801","2024/08/01 16:00:00","1014206","10142017"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","103601","2024/09/01 16:00:00","1014406","10144001"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","103601","2024/09/01 16:00:00","1014406","10144002"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","103601","2024/09/01 16:00:00","1014406","10144003"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","102501","2024/09/01 16:00:00","1014406","10144004"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","102501","2024/09/01 16:00:00","1014406","10144005"
"戰鬥開始90秒內，賦予持續恢復TP\n的狀態","3014","102501","2024/09/01 16:00:00","1014406","10144006"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","111101","2024/09/01 16:00:00","1014406","10144007"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","111101","2024/09/01 16:00:00","1014406","10144008"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","111101","2024/09/01 16:00:00","1014406","10144009"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","122701","2024/09/01 16:00:00","1014406","10144010"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","122701","2024/09/01 16:00:00","1014406","10144011"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","122701","2024/09/01 16:00:00","1014406","10144012"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","130701","2024/09/04 16:00:00","1014406","10144013"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","130701","2024/09/04 16:00:00","1014406","10144014"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","130701","2024/09/04 16:00:00","1014406","10144015"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","180801","2024/09/01 16:00:00","1014406","10144016"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","180801","2024/09/01 16:00:00","1014406","10144017"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","107701","2024/09/01 16:00:00","1014406","10144018"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","107701","2024/09/01 16:00:00","1014406","10144019"
"戰鬥開始90秒內，賦予持續恢復TP\n的狀態","3014","107701","2024/09/01 16:00:00","1014406","10144020"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","112101","2024/09/01 16:00:00","1014406","10144021"
"戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","3004","112101","2024/09/01 16:00:00","1014406","10144022"
"戰鬥開始90秒內，賦予持續恢復TP\n的狀態","3014","112101","2024/09/01 16:00:00","1014406","10144023"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","101001","2024/10/01 16:00:00","1014606","10146001"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","101001","2024/10/01 16:00:00","1014606","10146002"
"Boss的中毒無效","3013","101001","2024/10/01 16:00:00","1014606","10146003"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","110601","2024/10/01 16:00:00","1014606","10146004"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","110601","2024/10/01 16:00:00","1014606","10146005"
"戰鬥開始90秒內，特大幅度提升TP上升。","3010","110601","2024/10/01 16:00:00","1014606","10146006"
"Boss的中毒無效","3013","110601","2024/10/01 16:00:00","1014606","10146007"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","116001","2024/10/01 16:00:00","1014606","10146008"
"Boss的中毒無效","3013","116001","2024/10/01 16:00:00","1014606","10146009"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","123101","2024/10/01 16:00:00","1014606","10146010"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","123101","2024/10/01 16:00:00","1014606","10146011"
"戰鬥開始90秒內，特大幅度提升TP上升。","3010","123101","2024/10/01 16:00:00","1014606","10146012"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","131001","2024/10/01 16:00:00","1014606","10146013"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","131001","2024/10/01 16:00:00","1014606","10146014"
"戰鬥開始90秒內，特大幅度提升TP上升。","3010","131001","2024/10/01 16:00:00","1014606","10146015"
"Boss的中毒無效","3013","131001","2024/10/01 16:00:00","1014606","10146016"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","102301","2024/10/01 16:00:00","1014606","10146017"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","102301","2024/10/01 16:00:00","1014606","10146018"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","106601","2024/10/01 16:00:00","1014606","10146019"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","106601","2024/10/01 16:00:00","1014606","10146020"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","102101","2024/10/01 16:00:00","1014606","10146021"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","102101","2024/10/01 16:00:00","1014606","10146022"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","126401","2024/10/01 16:00:00","1014606","10146023"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","126401","2024/10/01 16:00:00","1014606","10146024"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","126101","2024/10/01 16:00:00","1014606","10146025"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","126101","2024/10/01 16:00:00","1014606","10146026"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","123301","2024/11/01 16:00:00","1014806","10148001"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","123301","2024/11/01 16:00:00","1014806","10148002"
"戰鬥開始90秒內，賦予持續恢復TP\n的狀態","3014","123301","2024/11/01 16:00:00","1014806","10148003"
"Boss的領域效果無效","3013","123301","2024/11/01 16:00:00","1014806","10148004"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","118201","2024/11/01 16:00:00","1014806","10148005"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","118201","2024/11/01 16:00:00","1014806","10148006"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","118101","2024/11/01 16:00:00","1014806","10148007"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","118101","2024/11/01 16:00:00","1014806","10148008"
"Boss的領域效果無效","3013","118101","2024/11/01 16:00:00","1014806","10148009"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","125801","2024/11/01 16:00:00","1014806","10148010"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","125801","2024/11/01 16:00:00","1014806","10148011"
"Boss的領域效果無效","3013","125801","2024/11/01 16:00:00","1014806","10148012"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","131101","2024/11/01 16:00:00","1014806","10148013"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","131101","2024/11/01 16:00:00","1014806","10148014"
"戰鬥開始90秒內，賦予持續恢復TP\n的狀態","3014","131101","2024/11/01 16:00:00","1014806","10148015"
"Boss的領域效果無效","3013","131101","2024/11/01 16:00:00","1014806","10148016"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","131201","2024/11/04 16:00:00","1014806","10148017"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","131201","2024/11/04 16:00:00","1014806","10148018"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","126901","2024/11/01 16:00:00","1014806","10148019"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","126901","2024/11/01 16:00:00","1014806","10148020"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","123001","2024/12/01 16:00:00","1015006","10150001"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","123001","2024/12/01 16:00:00","1015006","10150002"
"Boss的環境效果無效","3013","123001","2024/12/01 16:00:00","1015006","10150003"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","106701","2024/12/01 16:00:00","1015006","10150004"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","106701","2024/12/01 16:00:00","1015006","10150005"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","106701","2024/12/01 16:00:00","1015006","10150006"
"Boss的環境效果無效","3013","106701","2024/12/01 16:00:00","1015006","10150007"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","131701","2024/12/01 16:00:00","1015006","10150008"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","131701","2024/12/01 16:00:00","1015006","10150009"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","131701","2024/12/01 16:00:00","1015006","10150010"
"Boss的環境效果無效","3013","131701","2024/12/01 16:00:00","1015006","10150011"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","127001","2024/12/01 16:00:00","1015006","10150012"
"Boss的環境效果無效","3013","127001","2024/12/01 16:00:00","1015006","10150013"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","113601","2024/12/01 16:00:00","1015006","10150014"
