6d31e9d9de73caac5370c1f32b37f171d365d82dcaa016f4824df291809abc4f,0dea46abfe1c8aeaa68d4ac0e9737f4d2e7ea74104880a3089ef13476fc58a04,27d9e59bd47b4f28ab72f340b0a0fbb1a80b0ed0c217582c911c7cbb1d27b174,b0f056658e8b2133e703f4b2fffbe7575eae3e3acbbb501031a4907a6e7a2146,198f5322b344f9ff5aa7e5773fd91d8380b03b64f4f100f63dfb9b5877963524,904c5b342e4ebd8c5148abd3a475035b790bc146e002eed82724e6ac7d73473d,17bafc75443bbc18e8e38eb92c0df9465bd3a5e6621302afc5d7db440c0e2eaa,6d53a8cb0daefb65b42f81d66092414f3e352ac4f8c14063d639ac07c8679697,38624457227ee58097227f5a950109afb1e138327bea8c6f59a6716676849cb5,f14f2659d34f80ba87cf57f26592de5c8c4b09fe82e073ea471495aff6941d4c,31121af3381e5d586cda2bcd18a0d2a4567ed4d919a2d0e49fc61cb628fefbe2
"0","0","104001","0","0","0","0","0","6138","0","0"
"0","0","101001","0","0","0","0","0","6139","0","0"
"0","0","105001","0","0","0","0","0","6140","0","0"
"0","0","101001","0","0","0","0","0","6141","0","0"
"0","0","105901","0","0","0","0","0","6142","0","0"
"0","0","104501","0","0","0","0","0","6143","0","0"
"0","0","111001","0","0","0","0","0","6144","0","0"
"0","0","103801","0","0","0","0","0","6151","0","0"
"0","0","103701","0","0","0","0","0","6153","0","0"
"0","0","101401","0","0","0","0","0","6161","0","0"
"0","0","100101","0","0","0","0","0","6165","0","0"
"0","0","106001","0","0","0","0","0","6166","0","0"
"0","0","103601","0","0","0","0","0","6169","0","0"
"0","0","101201","0","0","0","0","0","6173","0","0"
"0","0","100301","0","0","0","0","0","6176","0","0"
"0","0","104301","0","0","0","0","0","6184","0","0"
"0","0","101401","0","0","0","0","0","6185","0","0"
"0","0","103301","0","0","0","0","0","6186","0","0"
"0","0","100301","0","0","0","0","0","6187","0","0"
"0","0","105201","0","0","0","0","0","6188","0","0"
"0","0","105601","0","0","0","0","0","6189","0","0"
"0","0","104501","0","0","0","0","0","6224","0","0"
"0","0","106501","0","0","0","0","106601","6230","0","0"
"0","0","100801","0","0","0","0","0","6234","0","0"
"0","0","102101","0","0","0","0","0","6235","0","0"
"0","0","104401","0","0","0","0","0","6252","0","0"
"0","0","100701","0","0","0","0","0","6253","0","0"
"0","0","104701","0","0","0","0","0","6254","0","0"
"0","0","100201","0","0","0","0","106101","6255","0","0"
"0","0","102801","0","0","0","0","0","6256","0","0"
