eec27f511cc4bbd6bb27f39601cee4b7e808e25ce766ba7d436ad32c153aeb7e,713b04c5edccd3d1775d990efd3da1722c71a313dec72e8b5b95e19b740c06b6,04fa933ea2820bd77ad8e2111adbaf73b2e671f966cae4b684357174ee5f49c3,788a44dfd32f991936a985713389641b1962d2742922e45dd555cc472f57f98e,32e6bd23ea5d3c277da5f3eaec9003e6951340252a92799e0ff124c5745ad4ea,da52111e52fa6b33ae596c564d3fd27cb270296312b0abb74e1a4b48eaf701df,8c09e4f991722dbeca12a5b087b7817f9b63fe238fa328b7cceeb0a6657f5a5c,e3da978fa2e26d6e7112311fa8af19cea2dad71213c8871a6af0929a5a7ae7f9,4fe5382287fc490448175cdde73e0ef93324c738a1a124bbcc8a07a9bcd497e2,0efbd04f79485acd090f0e11d8b970b8e1a31ab9d6f2ca5c2b2fae38f2aa9d77,ab87344ff86f210d9cc110f1e83935fff6b977fdde859c39b30a1e7d82e5bd1d,46704f3997d8bab29cc0622d04ca530d0a2f03c52ef677bf79d017e11e567364,5131047eba7ac77d45db9e0fca697d974a740a01f9baaec450392c8586e11e80,70f364ede600fadc8e1072c9fd27708cc61ee60ae9f8edf46e08463664d02f2b
"9004","0","61032002","10032","10","0","0","2020/05/19 16:00:00","61032002","完成10次活動冒險","6004","2020/05/29 15:59:59","601","102"
"9012","0","61033001","10033","1","0","0","2020/06/03 16:00:00","61033001","挑戰 1 次反逆獸吧（全難易度共通） ","6008","2020/06/21 15:59:59","601","101"
"9004","0","61033002","10033","10","0","0","2020/06/03 16:00:00","61033002","完成10次活動冒險","6004","2020/06/21 15:59:59","601","102"
"9012","0","61034001","10034","1","0","0","2020/06/17 16:00:00","61034001","挑戰 1 次醜陋可愛吧（全難易度共通） ","6008","2020/06/28 15:59:59","601","10034101"
"9004","0","61034002","10034","10","0","0","2020/06/17 16:00:00","61034002","完成10次活動冒險","6004","2020/06/28 15:59:59","601","10034102"
"9012","0","61035001","10035","1","0","0","2020/09/30 16:00:00","61035001","挑戰 1 次Boss吧（前後篇的全難易度共通）","6008","2020/10/26 15:59:59","601","10035101"
"9004","0","61035002","10035","10","0","0","2020/09/30 16:00:00","61035002","完成10次活動冒險（前後篇共通）","6004","2020/10/26 15:59:59","601","10035102"
"9012","0","61037001","10037","1","0","0","2020/08/17 16:00:00","61037001","挑戰 1 次哀嘆之女神吧（全難易度共通） ","6008","2020/08/28 15:59:59","601","10037101"
"9004","0","61037002","10037","10","0","0","2020/08/17 16:00:00","61037002","完成10次活動冒險","6004","2020/08/28 15:59:59","601","10037102"
"9012","0","61038001","10038","1","0","0","2020/07/02 16:00:00","61038001","挑戰 1 次好朋友X吧（全難易度共通） ","6008","2020/07/19 15:59:59","601","10038101"
"9004","0","61038002","10038","10","0","0","2020/07/02 16:00:00","61038002","完成10次活動冒險","6004","2020/07/19 15:59:59","601","10038102"
"9012","0","61039001","10039","1","0","0","2020/07/16 16:00:00","61039001","挑戰 1 次元核‧巨靈吧（全難易度皆可） ","6008","2020/07/26 15:59:59","601","10039101"
"9004","0","61039002","10039","10","0","0","2020/07/16 16:00:00","61039002","完成10次活動冒險","6004","2020/07/26 15:59:59","601","10039102"
"9012","0","61040001","10040","1","0","0","2020/08/03 16:00:00","61040001","挑戰 1 次忍者首領半藏吧（全難易度共通） ","6008","2020/08/21 15:59:59","601","101"
"9004","0","61040002","10040","10","0","0","2020/08/03 16:00:00","61040002","完成10次活動冒險","6004","2020/08/21 15:59:59","601","102"
"9012","0","61041001","10041","1","0","0","2020/09/18 16:00:00","61041001","挑戰 1 次惡代官吧（全難易度皆可） ","6008","2020/09/28 15:59:59","601","10041101"
"9004","0","61041002","10041","10","0","0","2020/09/18 16:00:00","61041002","完成10次活動冒險","6004","2020/09/28 15:59:59","601","10041102"
"9012","0","61042001","10042","1","0","0","2020/09/04 16:00:00","61042001","挑戰 1 次黑之王賈巴沃克吧（全難易度共通） ","6008","2020/09/18 15:59:59","601","10042101"
"9004","0","61042002","10042","10","0","0","2020/09/04 16:00:00","61042002","完成10次活動冒險","6004","2020/09/18 15:59:59","601","10042102"
"9012","0","61043001","10043","1","0","0","2020/10/19 16:00:00","61043001","挑戰 1 次雨神大人吧（全難易度共通） ","6008","2020/10/28 15:59:59","601","10043101"
"9004","0","61043002","10043","10","0","0","2020/10/19 16:00:00","61043002","完成10次活動冒險","6004","2020/10/28 15:59:59","601","10043102"
"9012","0","61044001","10044","1","0","0","2020/11/02 16:00:00","61044001","挑戰 1 次覺醒‧覺醒‧花心星吧（全難易度共通） ","6008","2020/11/20 15:59:59","601","10044101"
"9004","0","61044002","10044","10","0","0","2020/11/02 16:00:00","61044002","完成10次活動冒險","6004","2020/11/20 15:59:59","601","10044102"
"9012","0","61045001","10045","1","0","0","2020/11/17 16:00:00","61045001","挑戰 1 次奄美魔物吧（全難易度共通） ","6008","2020/11/27 15:59:59","601","10045101"
"9004","0","61045002","10045","10","0","0","2020/11/17 16:00:00","61045002","完成10次活動冒險","6004","2020/11/27 15:59:59","601","10045102"
"9012","0","61046001","10046","1","0","0","2020/12/04 16:00:00","61046001","挑戰 1 次海岸暴君‧鮫吉吧（全難易度共通） ","6008","2020/12/22 15:59:59","601","10046101"
"9004","0","61046002","10046","10","0","0","2020/12/04 16:00:00","61046002","完成10次活動冒險","6004","2020/12/22 15:59:59","601","10046102"
"9012","0","61047001","10047","1","0","0","2020/12/18 16:00:00","61047001","挑戰 1 次劇毒曼德拉草吧（全難易度共通） ","6008","2020/12/27 15:59:59","601","101"
"9004","0","61047002","10047","10","0","0","2020/12/18 16:00:00","61047002","完成10次活動冒險","6004","2020/12/27 15:59:59","601","102"
"9012","0","61048001","10048","1","0","0","2020/12/31 16:00:00","61048001","挑戰 1 次失控的純潔之弓吧（全難易度共通） ","6008","2021/01/18 15:59:59","601","10048101"
"9004","0","61048002","10048","10","0","0","2020/12/31 16:00:00","61048002","完成10次活動冒險","6004","2021/01/18 15:59:59","601","10048102"
"9012","0","61049001","10049","1","0","0","2021/01/18 16:00:00","61049001","挑戰 1 次幻影男爵吧（全難易度共通） ","6008","2021/01/27 15:59:59","601","10049101"
"9004","0","61049002","10049","10","0","0","2021/01/18 16:00:00","61049002","完成10次活動冒險","6004","2021/01/27 15:59:59","601","10049102"
"9012","0","61050001","10050","1","0","0","2021/02/01 16:00:00","61050001","挑戰1次驚叫鬼魂教父吧（全難易度共通） ","6008","2021/02/19 15:59:59","601","10050101"
"9004","0","61050002","10050","10","0","0","2021/02/01 16:00:00","61050002","完成10次活動冒險","6004","2021/02/19 15:59:59","601","10050102"
"9012","0","61051001","10051","1","0","0","2021/02/19 16:00:00","61051001","挑戰 1 次似龍生物吧（全難易度共通） ","6008","2021/02/28 15:59:59","601","10051101"
"9004","0","61051002","10051","10","0","0","2021/02/19 16:00:00","61051002","完成10次活動冒險","6004","2021/02/28 15:59:59","601","10051102"
"9012","0","61052001","10052","1","0","0","2021/03/02 16:00:00","61052001","挑戰1次反逆獸 de M吧（全難易度共通） ","6008","2021/03/20 15:59:59","601","10052101"
"9004","0","61052002","10052","10","0","0","2021/03/02 16:00:00","61052002","完成10次活動冒險","6004","2021/03/20 15:59:59","601","10052102"
"9012","0","61053001","10053","1","0","0","2021/04/16 16:00:00","61053001","挑戰 1 次貝特魯吉烏斯吧（全難易度皆可） ","6008","2021/04/30 15:59:59","601","10053101"
"9004","0","61053002","10053","10","0","0","2021/04/16 16:00:00","61053002","完成10次活動冒險","6004","2021/04/30 15:59:59","601","10053102"
"9012","0","61054001","10054","1","0","0","2021/04/01 16:00:00","61054001","挑戰1次被操控的雪人（全難易度共通） ","6008","2021/04/19 15:59:59","601","10054101"
"9004","0","61054002","10054","10","0","0","2021/04/01 16:00:00","61054002","完成10次活動冒險","6004","2021/04/19 15:59:59","601","10054102"
"9012","0","61055001","10055","1","0","0","2021/03/17 16:00:00","61055001","挑戰 1 次復仇者馴鹿吧（全難易度共通） ","6008","2021/03/26 15:59:59","601","10055101"
"9004","0","61055002","10055","10","0","0","2021/03/17 16:00:00","61055002","完成10次活動冒險","6004","2021/03/26 15:59:59","601","10055102"
"9012","0","61056001","10056","1","0","0","2021/05/04 16:00:00","61056001","挑戰1次究極金槍鮪（全難易度共通） ","6008","2021/05/22 15:59:59","601","10056101"
"9004","0","61056002","10056","10","0","0","2021/05/04 16:00:00","61056002","完成10次活動冒險","6004","2021/05/22 15:59:59","601","10056102"
"9012","0","61057001","10057","1","0","0","2021/05/19 16:00:00","61057001","挑戰 1 次山神大人吧（全難易度共通） ","6008","2021/05/28 14:59:59","601","10057101"
"9004","0","61057002","10057","10","0","0","2021/05/19 16:00:00","61057002","完成10次活動冒險","6004","2021/05/28 14:59:59","601","10057102"
"9012","0","61058001","10058","1","0","0","2021/06/02 16:00:00","61058001","挑戰 1 次Boss吧（前後篇的全難易度共通）","6008","2021/06/26 15:59:59","601","10058101"
"9004","0","61058002","10058","10","0","0","2021/06/02 16:00:00","61058002","完成10次活動冒險（前後篇共通）","6004","2021/06/26 15:59:59","601","10058102"
"9012","0","61060001","10060","1","0","0","2021/06/18 16:00:00","61060001","挑戰 1 次反逆獸吧（全難易度共通） ","6008","2021/06/27 15:59:59","601","10060101"
"9004","0","61060002","10060","10","0","0","2021/06/18 16:00:00","61060002","完成10次活動冒險","6004","2021/06/27 15:59:59","601","10060102"
"9012","0","61061001","10061","1","0","0","2021/07/05 16:00:00","61061001","挑戰 1 次魔物的公主吧（全難易度共通） ","6008","2021/07/23 15:59:59","601","10061101"
"9004","0","61061002","10061","10","0","0","2021/07/05 16:00:00","61061002","完成10次活動冒險","6004","2021/07/23 15:59:59","601","10061102"
"9012","0","61062001","10062","1","0","0","2021/08/09 16:00:00","61062001","挑戰 1 次Boss吧（前後篇的全難易度共通）","6008","2021/08/27 15:59:59","601","10062101"
"9004","0","61062002","10062","10","0","0","2021/08/09 16:00:00","61062002","完成10次活動冒險（前後篇共通）","6004","2021/08/27 15:59:59","601","10062102"
"9012","0","61064001","10064","1","0","0","2021/08/02 16:00:00","61064001","挑戰 1 次無名的藝術吧（全難易度共通）","6008","2021/08/20 15:59:59","601","10064101"
"9004","0","61064002","10064","10","0","0","2021/08/02 16:00:00","61064002","完成10次活動冒險","6004","2021/08/20 15:59:59","601","10064102"
"9012","0","61065001","10065","1","0","0","2021/07/19 16:00:00","61065001","挑戰 1 次好朋友X吧（全難易度共通） ","6008","2021/07/28 15:59:59","601","10065101"
"9004","0","61065002","10065","10","0","0","2021/07/19 16:00:00","61065002","完成10次活動冒險","6004","2021/07/28 15:59:59","601","10065102"
"9012","0","61066001","10066","1","0","0","2021/09/01 16:00:00","61066001","挑戰 1 次爆裂‧時間儀吧（全難易度共通） ","6008","2021/09/19 15:59:59","601","10066101"
"9004","0","61066002","10066","10","0","0","2021/09/01 16:00:00","61066002","完成10次活動冒險","6004","2021/09/19 15:59:59","601","10066102"
"9012","0","61067001","10067","1","0","0","2021/09/17 16:00:00","61067001","挑戰 1 次忍者首領半藏吧（全難易度共通） ","6008","2021/09/26 15:59:59","601","10067101"
"9004","0","61067002","10067","10","0","0","2021/09/17 16:00:00","61067002","完成10次活動冒險","6004","2021/09/26 15:59:59","601","10067102"
"9012","0","61068001","10068","1","0","0","2021/10/01 16:00:00","61068001","挑戰 1 次究極機械玩具王吧（全難易度共通） ","6008","2021/10/19 15:59:59","601","10068101"
"9004","0","61068002","10068","10","0","0","2021/10/01 16:00:00","61068002","完成10次活動冒險","6004","2021/10/19 15:59:59","601","10068102"
"9012","0","61069001","10069","1","0","0","2021/10/18 16:00:00","61069001","挑戰 1 次黑之王賈巴沃克吧（全難易度共通） ","6008","2021/10/27 15:59:59","601","10069101"
"9004","0","61069002","10069","10","0","0","2021/10/18 16:00:00","61069002","完成10次活動冒險","6004","2021/10/27 15:59:59","601","10069102"
"9012","0","61070001","10070","1","0","0","2021/11/01 16:00:00","61070001","挑戰 1 次作業吧（全難易度皆可） ","6008","2021/11/19 15:59:59","601","10070101"
"9004","0","61070002","10070","10","0","0","2021/11/01 16:00:00","61070002","完成10次活動冒險","6004","2021/11/19 15:59:59","601","10070102"
"9012","0","61071001","10071","1","0","0","2021/11/18 16:00:00","61071001","挑戰 1 次覺醒‧花心星吧（全難易度共通） ","6008","2021/11/27 15:59:59","601","10071101"
"9004","0","61071002","10071","10","0","0","2021/11/18 16:00:00","61071002","完成10次活動冒險","6004","2021/11/27 15:59:59","601","10071102"
"9012","0","61072001","10072","1","0","0","2021/12/02 16:00:00","61072001","挑戰 1 次女王歌唱水母吧（全難易度共通） ","6008","2021/12/20 15:59:59","601","10072101"
"9004","0","61072002","10072","10","0","0","2021/12/02 16:00:00","61072002","完成10次活動冒險","6004","2021/12/20 15:59:59","601","10072102"
"9012","0","61073001","10073","1","0","0","2021/12/17 16:00:00","61073001","挑戰 1 次海岸暴君‧鮫吉吧（全難易度共通） ","6008","2021/12/26 15:59:59","601","10073101"
"9004","0","61073002","10073","10","0","0","2021/12/17 16:00:00","61073002","完成10次活動冒險","6004","2021/12/26 15:59:59","601","10073102"
"9012","0","61074001","10074","1","0","0","2022/01/03 16:00:00","61074001","挑戰 1 次基古魯博士吧（全難易度共通） ","6008","2022/01/21 15:59:59","601","10074101"
"9004","0","61074002","10074","10","0","0","2022/01/03 16:00:00","61074002","完成10次活動冒險","6004","2022/01/21 15:59:59","601","10074102"
"9012","0","61075001","10075","1","0","0","2022/01/19 16:00:00","61075001","挑戰 1 次失控的純潔之弓吧（全難易度共通） ","6008","2022/01/28 15:59:59","601","10075101"
"9004","0","61075002","10075","10","0","0","2022/01/19 16:00:00","61075002","完成10次活動冒險","6004","2022/01/28 15:59:59","601","10075102"
"9012","0","61076001","10076","1","0","0","2022/02/01 16:00:00","61076001","挑戰 1 次哀暴小棉花糖吧（全難易度共通） ","6008","2022/02/19 15:59:59","601","10076101"
"9004","0","61076002","10076","10","0","0","2022/02/01 16:00:00","61076002","完成10次活動冒險","6004","2022/02/19 15:59:59","601","10076102"
"9012","0","61077001","10077","1","0","0","2022/02/16 16:00:00","61077001","挑戰1次驚叫鬼魂教父吧（全難易度共通） ","6008","2022/02/25 15:59:59","601","10077101"
"9004","0","61077002","10077","10","0","0","2022/02/16 16:00:00","61077002","完成10次活動冒險","6004","2022/02/25 15:59:59","601","10077102"
"9012","0","61078001","10078","1","0","0","2022/03/01 16:00:00","61078001","挑戰 1 次反逆獸‧三重吧（全難易度共通） ","6008","2022/03/19 15:59:59","601","10078101"
"9004","0","61078002","10078","10","0","0","2022/03/01 16:00:00","61078002","完成10次活動冒險","6004","2022/03/19 15:59:59","601","10078102"
"9012","0","61079001","10079","1","0","0","2022/03/18 16:00:00","61079001","挑戰1次反逆獸 de M吧（全難易度共通） ","6008","2022/03/27 15:59:59","601","10079101"
"9004","0","61079002","10079","10","0","0","2022/03/18 16:00:00","61079002","完成10次活動冒險","6004","2022/03/27 15:59:59","601","10079102"
"9012","0","61080001","10080","1","0","0","2022/04/01 16:00:00","61080001","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） ","6008","2022/04/19 15:59:59","601","10080101"
"9004","0","61080002","10080","10","0","0","2022/04/01 16:00:00","61080002","完成10次活動冒險","6004","2022/04/19 15:59:59","601","10080102"
"9012","0","61081001","10081","1","0","0","2022/04/18 16:00:00","61081001","挑戰1次被操控的雪人（全難易度共通） ","6008","2022/04/27 15:59:59","601","10081101"
"9004","0","61081002","10081","10","0","0","2022/04/18 16:00:00","61081002","完成10次活動冒險","6004","2022/04/27 15:59:59","601","10081102"
"9012","0","61082001","10082","1","0","0","2022/05/02 16:00:00","61082001","挑戰 1 次邪牛神哞猛吧（全難易度皆可） ","6008","2022/05/20 15:59:59","601","10082101"
"9004","0","61082002","10082","10","0","0","2022/05/02 16:00:00","61082002","完成10次活動冒險","6004","2022/05/20 15:59:59","601","10082102"
"9012","0","61083001","10083","1","0","0","2022/05/19 16:00:00","61083001","挑戰1次究極金槍鮪（全難易度共通） ","6008","2022/05/28 15:59:59","601","10083101"
"9004","0","61083002","10083","10","0","0","2022/05/19 16:00:00","61083002","完成10次活動冒險","6004","2022/05/28 15:59:59","601","10083102"
"9012","0","61084001","10084","1","0","0","2022/06/01 16:00:00","61084001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2022/06/25 15:59:59","601","10084101"
"9004","0","61084002","10084","10","0","0","2022/06/01 16:00:00","61084002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2022/06/25 15:59:59","601","10084102"
"9012","0","61085001","10084","1","0","0","2022/06/08 16:00:00","61085001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","6008","2022/06/25 15:59:59","601","10085101"
"9004","0","61085002","10084","10","0","0","2022/06/08 16:00:00","61085002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","6004","2022/06/25 15:59:59","601","10085102"
