fe53a662da9ec97dc666a7b5f0dd886f4e2a1f18c68bc7897c1d23489af2ae48,69a1118157010dd8710a04c4a0366fa2903fb97b87506bbaa09bf95bcdf2a78f,1320514a33016801f68404b807b138c6782dfd49538d70b83f6ce18ed90cb2f2,4f8b969ea2b19100083b3a5281c1c26a30c678921a7cc14dfbc7eda3141644a6,a56aeb13bcb6ef54aebd9f76b67dd84303cdc5b467e1090d45f58a48bcb5e12e,1766cca327ee3421abfc94f75de98bd8ac9e4caa51b319467762eb13582fddaf,9baaf935eef6dbe58e585cbe16ec5e7a1f34d6668ce07ffbdd34ba6e96cac043,98788cbf16144132ed2db501a55b2c725a36ae035cf2d0dc419eff748b4b80e1,2245e876fe54e3ab43f4fb55a0e03fdd8744c7b56cf88f119fb89d2197c36378,e13b8ff28861e54ee6975b4d50eb86e264f9e7e485fc384d3c8de620b31c5905,ad5a45b418a7c7db7696dfe7716860b2f7ac759bae69735a5bd4aae1bc0a8089,23899980dea81176e2204e671226e7eb5f6167a1475e3f7031c02655713db2cb,c0f82c004dea654628160a68191930c95e5142e065ef24c6254c6298648a56cd,bb9aad300dedc648a7db4fb65789579ac39c29539a6ef9a1c8d684c8ffa94c49,83d9210013d40913c746a4696f01f690ee8d93edae1545b815b365dd229ad05c,90cd2a76768b224409432b7297c3edfc4c629ffa6aefdbe4e079f6e7052b6977,09181210209236c1daa87fedbc5a12e2b8c1c7654252b63b17d6277e3f18e170,4843061bbc5c22d274bfd791ef0cc44fe074ce33754afe297138e313184eb58a,5bac89b2f6fa3e5a572f3be71e882098c500877eb9d909dd2f818ebdac28e39c,916dcb3f2ffbf8f2386d845ca5f5a3102ec2cf3d8f33c3cef75680fef9c3557f,fce222a8c79c8dbc811c7c65f1f0406db7954c92710dab4222f1c31c3b4c87ac,2c9a0c3b7330c27dbee7fbf73a173ace8554a4a104510e95e2a1b637b37daa3d,807148ed2680ffdc50141820f1326c5f3fbbf928f94bc8c116610cca785f314e,3561dd59a180f43a162e315c20abd8d7e31e4761a2626c5df5782501b2e41678,0cdb026e520b68ef00acff339eb03ce0f37cbaf4fbea648415e766a034ce1c45,4254900e7d65e2c3a2889d313197c7b22a560b979665cec2caca1a14adff197c,2b64e21969c6f73524be31dc9473053fd39eaea06d1fc97e2405c93328572c9c,f29e54bc308d51b0639d766a589f33eb6eb11bd0419971d005340235f412aad0,a27761e8e0bc1b2e9bd91576d7791733b080b84d7d3fa0931e4d196b7134b7c5,cb6931e4a6f4663e7d4666d0c3a3dd6292cd3717fb16a0f0ddca54119c5fc0d3,ad5d9424edde720f84dfdf013bb4f38c54e8d329f4dbf07e210f574972fd867c,adfb2f80d66c61215b62047026f810d3807a7964961f03eae7d1929c709bd80b,9028359705120b70ab428713c7cd5a227780d5f3e6d1bf2cf9dabf4c3ed08c53,da9f912f084a72dab67ff9e0c7669716a818915ddcc32fc5a10476984b8e85d5,a8e022352fec57f0afc2454a118a734e415cfd3e77428159698aa9138e67905c,6e319da7d8630c44df22be62be379d5484c9f4645a5e477c8c5a8b6fdffa4c10,78bbdb23c68d4dfe8973eb6680da337f043af1501ad7335cd1b85f76cb192bba,cac9a59638bfd76370a7947fa466de4fbc1c6d432564ce9b27e0dddaa598012a,19f3258a68b4b0d6ea9c506cd0246e0d50689cb581eb08eddf30bb7716828e23,41ca009d4294214d8380a65d2a61a6630239ddda2d6c6aa632a4cdc1e2690e5a,7c8aeaa2362791b57c49788c3d31c052612b17663e99e74d1dae462b31f6c31a,f952ea9536edc8a2d0db0b7e94d4388497db674c2087e2d0017cee0e8e088244,409bd313f381a87e2dc2db2d65b49397185df897996cd6b8669f647a154b2e66,ef245ef4284eb54433cdb65f2aad73b96b4e3a3b45f8fab8092066605a340abb,f4d9bf3e6b22107ab460c2d73cbca212b27d47f575d997ac97e4848e36921993,6ce24922edff0072616066e0354698733b254ef2d886cc892c00d79b1d986e3a,051cc131c9e75aacb58afccef305db0c0605f58647d95338371cdd627311283d,35a1183c2a61428fe60b3881027f78b0ca4cc1b8466bdb8b7fc0bc08bccf778c,bf44fb8a92b118a4769fb93d7940e3032e64f3c87f83eaf0833920bc4768a281,efe285bc32934e0f060a69e0cb38dac600acad35350fdb91960c2d5c5d0eb509,7ee2f55f319a485147d4b912d54ceaf0c8d5ffa4e66dc905bf4195a1ab9371b1,94fb06a89281b2da3ebca608353ed12f995900719612c6606600a12c5796ba59,0a9cf7a20a08ed3f4e761be02d2cdc88390f1cc532274450fc4b5fd517ea91e7
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","-300","90","100032","0","101020202","bgm_M06","0","100010","0","0","101020206","0","101371","211001000","0","0","110020021","2030/12/31 14:59:59","8","0","0","100033","102251","130","2015/12/17 15:00:00","0","bgm_M06","0","110020023","110020022","0","110020021","101251","0","100032","0","100031","0","0","11002002","8","101020205","-200","帕拉斯高原 2-2","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","-130","90","100035","0","101020305","bgm_M06","0","100010","0","0","101020304","101020303","101551","211001000","0","0","110020031","2030/12/31 14:59:59","8","0","0","100036","102162","130","2015/12/17 15:00:00","0","bgm_M06","0","110020033","110020032","0","110020031","101401","0","100035","0","100034","0","0","11002003","8","101020304","-160","帕拉斯高原 2-3","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","-200","90","100092","0","101020404","bgm_M06","0","100030","0","0","101020405","0","101581","211001000","0","0","110020041","2030/12/31 14:59:59","8","0","0","100093","102221","130","2015/12/17 15:00:00","0","bgm_M06","0","110020043","110020042","0","110020041","101521","0","100092","0","100091","0","0","11002004","8","101020404","-10","帕拉斯高原 2-4","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","-325","90","100092","0","101020506","bgm_M06","0","100030","0","0","101020501","0","101611","211001000","0","0","110020051","2030/12/31 14:59:59","8","0","0","100093","102191","130","2015/12/17 15:00:00","0","bgm_M06","0","110020053","110020052","0","110020051","101281","0","100092","0","100091","0","0","11002005","8","101020502","75","帕拉斯高原 2-5","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","-170","90","100092","0","101020603","bgm_M06","0","100030","0","0","101020604","101020606","101581","211001000","0","0","110020061","2030/12/31 14:59:59","8","0","0","100093","102071","130","2015/12/17 15:00:00","0","bgm_M06","0","110020063","110020062","0","110020061","101251","0","100092","0","100091","0","0","11002006","8","101020604","130","帕拉斯高原 2-6","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","-35","90","100092","0","101020705","bgm_M06","0","100030","0","0","101020706","0","101431","211001000","0","0","110020071","2030/12/31 14:59:59","8","0","0","100093","122311","130","2015/12/17 15:00:00","0","bgm_M06","0","110020073","110020072","0","110020071","101071","0","100092","0","100091","0","0","11002007","8","101020704","40","帕拉斯高原 2-7","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","30","90","100037","0","101020805","bgm_M06","0","100050","0","0","101020807","101020807","101611","211001000","0","0","110020081","2030/12/31 14:59:59","8","0","25011","100038","102281","130","2015/12/17 15:00:00","0","bgm_M06","0","110020083","110020082","0","110020081","101131","0","100037","0","100036","0","0","11002008","8","101020806","-75","帕拉斯高原 2-8","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","160","90","100102","0","101020901","bgm_M06","0","100030","0","0","101020904","101020905","102611","211001000","0","0","110020091","2030/12/31 14:59:59","8","0","25012","100103","122431","130","2015/12/17 15:00:00","0","bgm_M06","0","110020093","110020092","0","110020091","122371","0","100102","-70","100101","0","0","11002009","8","101020902","-150","帕拉斯高原 2-9","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","320","90","100042","0","101021007","bgm_M06","0","100040","0","0","101021002","101021005","102011","211001000","0","0","110020101","2030/12/31 14:59:59","8","0","25013","100043","122341","130","2015/12/17 15:00:00","0","bgm_M06","0","110020103","110020102","0","110020101","102581","0","100042","0","100041","0","0","11002010","8","101021003","-125","帕拉斯高原 2-10","bgm_M06"
"0","bgm_M06","0","0","11002","bgm_M06","bgm_M06","8","485","90","100042","0","101021101","bgm_M06","0","100040","0","0","101021103","101021104","102461","211001000","0","0","110020111","2030/12/31 14:59:59","8","0","25014","100043","122493","130","2015/12/17 15:00:00","0","bgm_M06","0","110020113","110020112","0","110020111","102551","0","100042","0","100041","0","0","11002011","8","101021102","-105","帕拉斯高原 2-11","bgm_M06"
"0","bgm_M63","0","0","11002","bgm_M17_02","bgm_M17_02","8","450","90","100372","0","101021206","bgm_M63","9002125","100030","9002126","0","0","0","102221","211001000","0","0","110020121","2030/12/31 14:59:59","8","0","25015","100373","122491","130","2015/12/17 15:00:00","0","bgm_M17","0","110020123","110020122","0","110020121","102612","0","100372","0","100371","0","0","11002012","8","0","40","帕拉斯高原 2-12","bgm_M17"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","-455","90","100152","0","101030102","bgm_M06","0","100120","0","0","101030103","101030105","102071","211001000","0","0","110030011","2030/12/31 14:59:59","8","0","0","100153","122493","140","2015/12/17 15:00:00","0","bgm_M06","0","110030013","110030012","0","110030011","102551","0","100152","70","100151","0","0","11003001","8","101030104","100","赫柏丘陵 3-1","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","-380","90","100062","0","101030201","bgm_M06","0","100010","0","0","101030205","101030204","102251","211001000","0","0","110030021","2030/12/31 14:59:59","8","0","0","100063","122491","140","2015/12/17 15:00:00","0","bgm_M06","0","110030023","110030022","0","110030021","102612","0","100062","0","100061","0","0","11003002","8","101030203","-65","赫柏丘陵 3-2","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","-255","90","100065","0","101030306","bgm_M06","0","100010","0","0","101030308","101030305","102011","211001000","0","0","110030031","2030/12/31 14:59:59","8","0","0","100066","102163","140","2015/12/17 15:00:00","0","bgm_M06","0","110030033","110030032","0","110030031","102252","0","100065","0","100064","0","0","11003003","8","101030307","40","赫柏丘陵 3-3","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","-90","90","100112","0","101030402","bgm_M06","0","100050","0","0","101030401","101030405","102191","211001000","0","0","110030041","2030/12/31 14:59:59","8","0","0","100113","102222","140","2015/12/17 15:00:00","0","bgm_M06","0","110030043","110030042","0","110030041","102192","0","100112","0","100111","0","0","11003004","8","101030404","38","赫柏丘陵 3-4","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","-130","90","100112","0","101030508","bgm_M06","0","100050","0","0","101030502","101030507","102221","211001000","0","0","110030051","2030/12/31 14:59:59","8","0","0","100113","102013","140","2015/12/17 15:00:00","0","bgm_M06","0","110030053","110030052","0","110030051","102131","0","100112","0","100111","0","0","11003005","8","101030501","-105","赫柏丘陵 3-5","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","15","90","100242","0","101030605","bgm_M06","0","100020","0","0","101030601","101030606","122311","211001000","0","0","110030061","2030/12/31 14:59:59","8","0","0","100243","102014","140","2015/12/17 15:00:00","0","bgm_M06","0","110030063","110030062","0","110030061","102101","0","100242","0","100241","0","0","11003006","8","101030601","-205","赫柏丘陵 3-6","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","75","90","100242","0","101030701","bgm_M06","0","100020","0","0","101030706","101030705","102162","211001000","0","0","110030071","2030/12/31 14:59:59","8","0","0","100243","102041","140","2015/12/17 15:00:00","0","bgm_M06","0","110030073","110030072","0","110030071","122282","0","100242","0","100241","0","0","11003007","8","101030706","-40","赫柏丘陵 3-7","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","185","90","100035","0","101030807","bgm_M06","0","100050","0","0","101030809","101030810","122341","211001000","0","0","110030081","2030/12/31 14:59:59","8","0","25011","100036","122312","140","2015/12/17 15:00:00","0","bgm_M06","0","110030083","110030082","0","110030081","122342","0","100035","0","100034","0","0","11003008","8","101030808","90","赫柏丘陵 3-8","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","340","90","100038","0","101030905","bgm_M06","0","100050","0","0","101030906","0","122371","211001000","0","0","110030091","2030/12/31 14:59:59","8","0","25012","100039","122372","140","2015/12/17 15:00:00","0","bgm_M06","0","110030093","110030092","0","110030091","122401","0","100038","0","100037","0","0","11003009","8","101030906","15","赫柏丘陵 3-9","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","260","90","100022","0","101031007","bgm_M06","0","100020","0","101031002","101031006","101031005","102281","211001000","0","0","110030101","2030/12/31 14:59:59","8","0","25013","100023","122432","140","2015/12/17 15:00:00","0","bgm_M06","0","110030103","110030102","0","110030101","122521","0","100022","0","100021","0","0","11003010","8","101031004","-120","赫柏丘陵 3-10","bgm_M06"
"0","bgm_M06","0","0","11003","bgm_M06","bgm_M06","8","460","90","100392","0","101031106","bgm_M06","0","100080","0","101031104","101031101","101031108","122431","211001000","0","0","110030111","2030/12/31 14:59:59","8","0","25014","100393","102552","140","2015/12/17 15:00:00","0","bgm_M06","0","110030113","110030112","0","110030111","102582","0","100392","0","100391","0","0","11003011","8","101031107","-110","赫柏丘陵 3-11","bgm_M06"
"0","bgm_M63","0","0","11003","bgm_M17_02","bgm_M17_02","8","495","90","100392","0","101031206","bgm_M63","9003125","100080","9003126","0","0","0","102581","211001000","0","0","110030121","2030/12/31 14:59:59","8","0","25015","100393","122614","140","2015/12/17 15:00:00","0","bgm_M17","0","110030123","110030122","0","110030121","122613","0","100392","0","100391","0","0","11003012","8","0","60","赫柏丘陵 3-12","bgm_M17"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","-660","90","100582","0","101040106","bgm_M06","0","100100","0","0","101040104","0","102131","211001000","0","0","110040011","2030/12/31 14:59:59","9","0","0","100583","102101","150","2015/12/17 15:00:00","0","bgm_M06","0","110040013","110040012","0","110040011","102252","0","100582","0","100581","0","0","11004001","9","101040106","25","維斯塔溪谷 4-1","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","-540","90","100582","0","101040201","bgm_M06","0","100100","0","0","101040205","101040204","102222","211001000","0","0","110040021","2030/12/31 14:59:59","9","0","0","100583","102014","150","2015/12/17 15:00:00","0","bgm_M06","0","110040023","110040022","0","110040021","102192","0","100582","0","100581","0","0","11004002","9","101040206","-70","維斯塔溪谷 4-2","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","-395","90","100582","0","101040305","bgm_M06","0","100100","0","0","101040306","101040304","102041","211001000","0","0","110040031","2030/12/31 14:59:59","9","0","0","100583","113071","150","2015/12/17 15:00:00","0","bgm_M06","0","110040033","110040032","0","110040031","102013","0","100582","0","100581","0","0","11004003","9","101040306","-10","維斯塔溪谷 4-3","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","-240","90","100582","0","101040407","bgm_M06","0","100100","0","0","101040406","101040405","122282","211001000","0","0","110040041","2030/12/31 14:59:59","9","0","0","100583","113011","150","2015/12/17 15:00:00","0","bgm_M06","0","110040043","110040042","0","110040041","102163","0","100582","0","100581","0","0","11004004","9","101040402","30","維斯塔溪谷 4-4","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","-245","90","100202","0","101040505","bgm_M06","0","100110","0","101040507","101040503","101040502","122521","211001000","0","0","110040051","2030/12/31 14:59:59","9","0","0","100203","123161","150","2015/12/17 15:00:00","0","bgm_M06","0","110040053","110040052","0","110040051","123251","0","100202","0","100201","0","0","11004005","9","101040503","-145","維斯塔溪谷 4-5","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","-75","90","100202","0","101040603","bgm_M06","0","100110","0","0","101040607","101040607","122342","211001000","0","0","110040061","2030/12/31 14:59:59","9","0","0","100203","113221","150","2015/12/17 15:00:00","0","bgm_M06","0","110040063","110040062","0","110040061","113191","0","100202","0","100201","0","0","11004006","9","101040603","-115","維斯塔溪谷 4-6","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","-40","90","100102","0","101040707","bgm_M06","0","100070","0","0","101040706","101040705","122312","211001000","0","0","110040071","2030/12/31 14:59:59","9","0","0","100103","123281","150","2015/12/17 15:00:00","0","bgm_M06","0","110040073","110040072","0","110040071","102552","0","100102","-70","100101","0","0","11004007","9","101040701","40","維斯塔溪谷 4-7","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","115","90","100102","0","101040805","bgm_M06","0","100070","0","0","101040807","101040808","122372","211001000","0","0","110040081","2030/12/31 14:59:59","9","0","0","100103","123311","150","2015/12/17 15:00:00","0","bgm_M06","0","110040083","110040082","0","110040081","102582","0","100102","-70","100101","0","0","11004008","9","101040806","-20","維斯塔溪谷 4-8","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","275","90","100582","0","101040907","bgm_M06","0","100100","0","0","101040901","101040905","122401","211001000","0","0","110040091","2030/12/31 14:59:59","9","0","25011","100583","123341","150","2015/12/17 15:00:00","0","bgm_M06","0","110040093","110040092","0","110040091","122614","0","100582","0","100581","0","0","11004009","9","101040906","40","維斯塔溪谷 4-9","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","440","90","100075","0","101041005","bgm_M06","0","100010","0","0","101041002","101041004","122432","211001000","0","0","110040101","2030/12/31 14:59:59","9","0","25012","100076","113431","150","2015/12/17 15:00:00","0","bgm_M06","0","110040103","110040102","0","110040101","113521","0","100075","0","100074","0","0","11004010","9","101041005","20","維斯塔溪谷 4-10","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","615","90","100078","0","101041106","bgm_M06","0","100010","0","0","101041102","101041105","122613","211001000","0","0","110040111","2030/12/31 14:59:59","9","0","25013","100079","113551","150","2015/12/17 15:00:00","0","bgm_M06","0","110040113","110040112","0","110040111","113581","0","100078","0","100077","0","0","11004011","9","101041102","55","維斯塔溪谷 4-11","bgm_M06"
"0","bgm_M06","0","0","11004","bgm_M06","bgm_M06","9","690","90","100202","0","101041205","bgm_M06","0","100110","0","101041201","101041204","101041201","113011","211001000","0","0","110040121","2030/12/31 14:59:59","9","0","25014","100203","113611","150","2015/12/17 15:00:00","0","bgm_M06","0","110040123","110040122","0","110040121","123612","0","100202","0","100201","0","0","11004012","9","101041203","-95","維斯塔溪谷 4-12","bgm_M06"
"0","bgm_M63","0","0","11004","bgm_M17_02","bgm_M17_02","9","520","90","100462","0","101041306","bgm_M63","9004135","100110","9004136","0","0","0","113221","211001000","0","0","110040131","2030/12/31 14:59:59","9","0","25015","100463","123192","150","2015/12/17 15:00:00","0","bgm_M17","0","110040133","110040132","0","110040131","113252","0","100462","0","100461","0","0","11004013","9","0","-125","維斯塔溪谷 4-13","bgm_M17"
