aab6c3dfbf51f794abce5bd416ee3a21846eb55dcf725c61d9ec4db83ce8d25d,10ea96d98770aec815d449a02814f5fc036080002aefb0beeae8fa5dcbab56db,0e195b6297b3a498f9671a18a0967b626f99f1841fae51ae09c8ef6cdc258a8e,25bc8d6a85cebd6b12d4d2cd93cdc151644d4a3da222582625f946ff46eb80cb,412606025d94207f033a2a00a69542fe48573dbdf7b32a6444696c4eda05ccb2,ac859a122b75e444f8e832690125a1dcf3340ed662bcb8874f9bcec4b78613e6,e13d1591bf5d92770374b827ce67f4563c4898a20d576fcf7b5f6228fe7b04e6,a7ceec5567ec4f9184749007969b50d5f5ae99deb646d07cee478b31e077cc2c,3487e4d49d3a650a218ea906521a23dee807a10a6b93bdaa69c4bd68ffbe55bc,007895b9091793f856b2cf8ad5db21fa8a0264b3f7c8815e0d9f4d279a7e5613,01e15b14d8f8740ec656dacb5495c31b37d4118b4a775a4e05d4bd63a47867bd,6657dbce74e1336184d0e434c2c562830e4ee280b79e4a2586ceb30626be5192,5cf6dd0e431f76ec191afedf93c5b21bbcff9b721c98b43cd83fa557a5c8a38d,68a46ae475e8865cf0683c185c033a58653a7404e5cf0377a827d1da632efbf4,4415ff3f01aaebc86e713898a395cc06e2de845a7261485507b3872c85e0edca,fde66c917dd7d3961e34221c094f1301605c75d7a45b7e5fec4d2ce915c70a54,b564b9fd106dd483251f8f6524a967471e28b10ce76d9cdf5403e7788b5e2ea7,39368cd5ea4b11518062943ca1ce9ac09e3149569a7132b78e289e4c0bbb0def,18689585e47237c3057c9acd4224ce557a000bc711da6911623f02ff8409f164,65546701b79af57452adeaa567bc536006a6c5b98779c5e84ce93c96bd0fa1cc,efc179e7a0a3ef7842d968da9eded8ec3ea55abdff4919be422ec4a281475621,2cc1b6cf3ccf00f1867e9b9ee1d7127731184046323758ace3f675b75d62cd14,45edb160b045223917d49218c58721dd955d0d82695d4e95c45b28c72e4ba81b,71975190a17c5b2aedffe9269daf700a5b52caa7bb74a292742a048bb6539346,5a96b1a9107c455b8f27ac4feb47f11f86063a7546c1a829779b1f806d6bbb38
"5002","0","小小甜心大冒險 第2話","2030/12/31 23:59:59","5002002","0","0","1","0","0","0","0","2","重修舊好的食譜","8","31020","0","0","5002001","2018/10/03 16:00:00","0","91002","0","1","20"
"5002","0","小小甜心大冒險 第3話","2030/12/31 23:59:59","5002003","0","0","1","0","0","0","0","2","禊探險隊出發！","8","31004","0","0","5002002","2018/10/03 16:00:00","0","91002","0","1","20"
"5002","0","小小甜心大冒險 第4話","2030/12/31 23:59:59","5002004","0","0","1","0","0","0","0","2","迷宮陷阱千鈞一髮！","8","31020","0","0","5002003","2018/10/03 16:00:00","0","91002","0","1","20"
"5002","55002005","小小甜心大冒險 第5話","2030/12/31 23:59:59","5002005","0","1","1","0","0","0","0","2","想傳達的情感","8","31004","0","0","5002004","2018/10/03 16:00:00","0","91002","0","1","20"
"5002","55002006","小小甜心大冒險 第6話","2030/12/31 23:59:59","5002006","0","1","1","0","0","0","0","2","小小甜心大作戰！","8","31020","0","0","5002005","2018/10/03 16:00:00","0","91002","0","1","20"
"5002","0","小小甜心大冒險 尾聲","2030/12/31 23:59:59","5002007","0","0","1","0","0","0","0","2","以滿分的笑容","8","31004","0","0","5002006","2018/10/03 16:00:00","0","91002","0","1","20"
"5003","0","吸血鬼獵人 with伊莉亞 序章","2030/12/31 23:59:59","5003000","0","0","1","0","0","0","0","2","甦醒的傳說","8","31017","0","0","0","2018/11/01 15:59:59","0","91002","0","1","20"
"5003","0","吸血鬼獵人 with伊莉亞 第1話","2030/12/31 23:59:59","5003001","0","0","1","0","0","0","0","2","尋求超越傳說之物","8","31010","0","0","5003000","2018/11/01 15:59:59","0","91002","0","1","20"
"5003","0","吸血鬼獵人 with伊莉亞 第2話","2030/12/31 23:59:59","5003002","0","0","1","0","0","0","0","2","旅途的同伴是吸血鬼","8","31017","0","0","5003001","2018/11/01 15:59:59","0","91002","0","1","20"
"5003","0","吸血鬼獵人 with伊莉亞 第3話","2030/12/31 23:59:59","5003003","0","0","1","0","0","0","0","2","找尋密林中的蔬菜","8","31010","0","0","5003002","2018/11/01 15:59:59","0","91002","0","1","20"
"5003","0","吸血鬼獵人 with伊莉亞 第4話","2030/12/31 23:59:59","5003004","0","0","1","0","0","0","0","2","尋求魔物之角","8","31017","0","0","5003003","2018/11/01 15:59:59","0","91002","0","1","20"
"5003","0","吸血鬼獵人 with伊莉亞 第5話","2030/12/31 23:59:59","5003005","0","0","1","0","0","0","0","2","與傳說的相遇","8","31010","0","0","5003004","2018/11/01 15:59:59","0","91002","0","1","20"
"5003","55003006","吸血鬼獵人 with伊莉亞 第6話","2030/12/31 23:59:59","5003006","0","1","1","0","0","0","0","2","Dear‧吸血鬼","8","31017","0","0","5003005","2018/11/01 15:59:59","0","91002","0","1","20"
"5003","0","吸血鬼獵人 with伊莉亞 尾聲","2030/12/31 23:59:59","5003007","0","0","1","0","0","0","0","2","大家一起開烏龍麵派對","8","31010","0","0","5003006","2018/11/01 15:59:59","0","91002","0","1","20"
"5004","0","危險的假期！海岸邊的美食公主 序章","2030/12/31 23:59:59","5004000","0","0","1","0","0","0","0","2","前往「迷人的南國之旅」！","8","31028","0","0","0","2018/12/01 16:00:00","0","91002","0","1","20"
"5004","0","危險的假期！海岸邊的美食公主 第1話","2030/12/31 23:59:59","5004001","0","0","1","0","0","0","0","2","盛夏的失蹤事件","8","31076","0","0","5004000","2018/12/01 16:00:00","0","91002","0","1","20"
"5004","0","危險的假期！海岸邊的美食公主 第2話","2030/12/31 23:59:59","5004002","0","0","1","0","0","0","0","2","那個時候，女僕看見了！","8","31028","0","0","5004001","2018/12/01 16:00:00","0","91002","0","1","20"
"5004","0","危險的假期！海岸邊的美食公主 第3話","2030/12/31 23:59:59","5004003","0","0","1","0","0","0","0","2","海邊作戰會議","8","31076","0","0","5004002","2018/12/01 16:00:00","0","91002","0","1","20"
"5004","0","危險的假期！海岸邊的美食公主 第4話","2030/12/31 23:59:59","5004004","0","0","1","0","0","0","0","2","為了拯救的深潛","8","31028","0","0","5004003","2018/12/01 16:00:00","0","91002","0","1","20"
"5004","55004005","危險的假期！海岸邊的美食公主 第5話","2030/12/31 23:59:59","5004005","0","1","1","0","0","0","0","2","充滿謎團的海底遺跡","8","31076","0","0","5004004","2018/12/01 16:00:00","0","91002","0","1","20"
"5004","0","危險的假期！海岸邊的美食公主 第6話","2030/12/31 23:59:59","5004006","0","0","1","0","0","0","0","2","美食殿堂的作戰","8","31028","0","0","5004005","2018/12/01 16:00:00","0","91002","0","1","20"
"5004","0","危險的假期！海岸邊的美食公主 終章","2030/12/31 23:59:59","5004007","0","0","1","0","0","0","0","2","幸腹烤肉，開場！","8","31076","0","0","5004006","2018/12/01 16:00:00","0","91002","0","1","20"
"5005","0","珠希和美冬的無人島０盧幣生活 序章","2030/12/31 14:59:59","5005000","0","0","1","0","0","0","0","2","實現願望之島","8","31032","0","0","0","2019/01/03 16:00:00","0","91002","0","1","20"
"5005","0","珠希和美冬的無人島０盧幣生活 第1話","2030/12/31 14:59:59","5005001","0","0","1","0","0","0","0","2","無法逃離的無人島","8","31080","0","0","5005000","2019/01/03 16:00:00","0","91002","0","1","20"
"5005","0","珠希和美冬的無人島０盧幣生活 第2話","2030/12/31 14:59:59","5005002","0","0","1","0","0","0","0","2","魅惑的夢想空間","8","31032","0","0","5005001","2019/01/03 16:00:00","0","91002","0","1","20"
"5005","0","珠希和美冬的無人島０盧幣生活 第3話","2030/12/31 14:59:59","5005003","0","0","1","0","0","0","0","2","貪婪的樂園生活","8","31080","0","0","5005002","2019/01/03 16:00:00","0","91002","0","1","20"
"5005","0","珠希和美冬的無人島０盧幣生活 第4話","2030/12/31 14:59:59","5005004","0","0","1","0","0","0","0","2","樂園的真實","8","31032","0","0","5005003","2019/01/03 16:00:00","0","91002","0","1","20"
"5005","0","珠希和美冬的無人島０盧幣生活 第5話","2030/12/31 14:59:59","5005005","0","0","1","0","0","0","0","2","樂園的閉幕","8","31080","0","0","5005004","2019/01/03 16:00:00","0","91002","0","1","20"
"5005","55005006","珠希和美冬的無人島０盧幣生活 第6話","2030/12/31 14:59:59","5005006","0","1","1","0","0","0","0","2","對決！島鯨！","8","31032","0","0","5005005","2019/01/03 16:00:00","0","91002","0","1","20"
"5005","0","珠希和美冬的無人島０盧幣生活 終章","2030/12/31 14:59:59","5005007","0","0","1","0","0","0","0","2","Come back 夢之島！？","8","31080","0","0","5005006","2019/01/03 16:00:00","0","91002","0","1","20"
"5006","0","黑鐵的亡靈 序幕","2030/12/31 14:59:59","5006000","0","0","1","0","0","0","0","2","團長的孤獨","8","31034","0","0","0","2019/02/01 12:00:00","0","91002","0","1","20"
"5006","0","黑鐵的亡靈 第1話","2030/12/31 14:59:59","5006001","0","0","1","0","0","0","0","2","未曾消失的遺恨","8","31047","0","0","5006000","2019/02/01 12:00:00","0","91002","0","1","20"
"5006","0","黑鐵的亡靈 第2話","2030/12/31 14:59:59","5006002","0","0","1","0","0","0","0","2","疑神疑鬼","8","31034","0","0","5006001","2019/02/01 12:00:00","0","91002","0","1","20"
"5006","0","黑鐵的亡靈 第3話","2030/12/31 14:59:59","5006003","0","0","1","0","0","0","0","2","徘徊的盔甲","8","31047","0","0","5006002","2019/02/01 12:00:00","0","91002","0","1","20"
"5006","0","黑鐵的亡靈 第4話","2030/12/31 14:59:59","5006004","0","0","1","0","0","0","0","2","被釋放的惡夢","8","31034","0","0","5006003","2019/02/01 12:00:00","0","91002","0","1","20"
"5006","0","黑鐵的亡靈 第5話","2030/12/31 14:59:59","5006005","0","0","1","0","0","0","0","2","獸人街的暴動","8","31047","0","0","5006004","2019/02/01 12:00:00","0","91002","0","1","20"
"5006","0","黑鐵的亡靈 第6話","2030/12/31 14:59:59","5006006","0","0","1","0","0","0","0","2","正義所在之處","8","31034","0","0","5006005","2019/02/01 12:00:00","0","91002","0","1","20"
"5006","0","黑鐵的亡靈 終幕","2030/12/31 14:59:59","5006007","0","0","1","0","0","0","0","2","暢談未來理想圖","8","31047","0","0","5006006","2019/02/01 12:00:00","0","91002","0","1","20"
"5007","0","不給布丁就搗蛋！約定的萬聖節派對 序章","2030/12/31 14:59:59","5007000","0","0","1","0","0","0","0","2","漫漫長夜的開端","8","31022","0","0","0","2019/03/06 14:00:00","0","91002","0","1","20"
"5007","0","不給布丁就搗蛋！約定的萬聖節派對 第1話","2030/12/31 14:59:59","5007001","0","0","1","0","0","0","0","2","我是傑克！","8","31082","0","0","5007000","2019/03/06 14:00:00","0","91002","0","1","20"
"5007","0","不給布丁就搗蛋！約定的萬聖節派對 第2話","2030/12/31 14:59:59","5007002","0","0","1","0","0","0","0","2","新的附身對象","8","31022","0","0","5007001","2019/03/06 14:00:00","0","91002","0","1","20"
"5007","0","不給布丁就搗蛋！約定的萬聖節派對 第3話","2030/12/31 14:59:59","5007003","0","0","1","0","0","0","0","2","祕密的日記","8","31082","0","0","5007002","2019/03/06 14:00:00","0","91002","0","1","20"
"5007","0","不給布丁就搗蛋！約定的萬聖節派對 第4話","2030/12/31 14:59:59","5007004","0","0","1","0","0","0","0","2","入魂！　忍奪回作戰","8","31022","0","0","5007003","2019/03/06 14:00:00","0","91002","0","1","20"
"5007","0","不給布丁就搗蛋！約定的萬聖節派對 第5話","2030/12/31 14:59:59","5007005","0","0","1","0","0","0","0","2","究極的選擇","8","31082","0","0","5007004","2019/03/06 14:00:00","0","91002","0","1","20"
"5007","0","不給布丁就搗蛋！約定的萬聖節派對 第6話","2030/12/31 14:59:59","5007006","0","0","1","0","0","0","0","2","真正的萬聖節之夜","8","31022","0","0","5007005","2019/03/06 14:00:00","0","91002","0","1","20"
"5007","0","不給布丁就搗蛋！約定的萬聖節派對 終章","2030/12/31 14:59:59","5007007","0","0","1","0","0","0","0","2","被最愛之物包圍著","8","31082","0","0","5007006","2019/03/06 14:00:00","0","91002","0","1","20"
"5008","0","暮光破壞者 序幕","2030/12/31 14:59:59","5008000","0","0","1","0","0","0","0","2","狂風暴雨的旅途","8","31051","0","0","0","2019/04/03 16:00:00","0","91002","0","1","20"
"5008","0","暮光破壞者 第1話","2030/12/31 14:59:59","5008001","0","0","1","0","0","0","0","2","被絕望所統治的村落","8","31009","0","0","5008000","2019/04/03 16:00:00","0","91002","0","1","20"
"5008","0","暮光破壞者 第2話","2030/12/31 14:59:59","5008002","0","0","1","0","0","0","0","2","可疑的洞窟","8","31051","0","0","5008001","2019/04/03 16:00:00","0","91002","0","1","20"
"5008","0","暮光破壞者 第3話","2030/12/31 14:59:59","5008003","0","0","1","0","0","0","0","2","天下沒有白吃的午餐","8","31009","0","0","5008002","2019/04/03 16:00:00","0","91002","0","1","20"
"5008","0","暮光破壞者 第4話","2030/12/31 14:59:59","5008004","0","0","1","0","0","0","0","2","惡徒們的陰謀","8","31051","0","0","5008003","2019/04/03 16:00:00","0","91002","0","1","20"
"5008","0","暮光破壞者 第5話","2030/12/31 14:59:59","5008005","0","0","1","0","0","0","0","2","反擊的狼煙","8","31009","0","0","5008004","2019/04/03 16:00:00","0","91002","0","1","20"
"5008","0","暮光破壞者 第6話","2030/12/31 14:59:59","5008006","0","0","1","0","0","0","0","2","巨大武器與復仇之刃","8","31051","0","0","5008005","2019/04/03 16:00:00","0","91002","0","1","20"
"5008","0","暮光破壞者 終幕","2030/12/31 14:59:59","5008007","0","0","1","0","0","0","0","2","無盡的旅途","8","31009","0","0","5008006","2019/04/03 16:00:00","0","91002","0","1","20"
"5009","0","忘却的頌歌 序幕","2030/12/31 14:59:59","5009000","0","0","1","0","0","0","0","2","冬空的嘆歌","8","31029","0","0","0","2019/05/02 16:00:00","0","91002","0","1","20"
"5009","0","忘却的頌歌 第1話","2030/12/31 14:59:59","5009001","0","0","1","0","0","0","0","2","沉睡的歌姬","8","31085","0","0","5009000","2019/05/02 16:00:00","0","91002","0","1","20"
"5009","0","忘却的頌歌 第2話","2030/12/31 14:59:59","5009002","0","0","1","0","0","0","0","2","野獸的饗宴","8","31029","0","0","5009001","2019/05/02 16:00:00","0","91002","0","1","20"
"5009","0","忘却的頌歌 第3話","2030/12/31 14:59:59","5009003","0","0","1","0","0","0","0","2","以歌曲點綴的回憶","8","31085","0","0","5009002","2019/05/02 16:00:00","0","91002","0","1","20"
"5009","0","忘却的頌歌 第4話","2030/12/31 14:59:59","5009004","0","0","1","0","0","0","0","2","回憶之歌要和家人一起唱","8","31029","0","0","5009003","2019/05/02 16:00:00","0","91002","0","1","20"
"5009","0","忘却的頌歌 第5話","2030/12/31 14:59:59","5009005","0","0","1","0","0","0","0","2","記憶的大精靈霧奇","8","31085","0","0","5009004","2019/05/02 16:00:00","0","91002","0","1","20"
"5009","0","忘却的頌歌 第6話","2030/12/31 14:59:59","5009006","0","0","1","0","0","0","0","2","追憶的珍貴回憶","8","31029","0","0","5009005","2019/05/02 16:00:00","0","91002","0","1","20"
"5009","0","忘却的頌歌 終幕","2030/12/31 14:59:59","5009007","0","0","1","0","0","0","0","2","平安夜的慈愛頌歌","8","31085","0","0","5009006","2019/05/02 16:00:00","0","91002","0","1","20"
"5010","0","新春破曉之星大危機！ 序幕","2030/12/31 14:59:59","5010000","0","0","1","0","0","0","0","2","一年之末的約定","8","31002","0","0","0","2019/06/03 16:00:00","0","91002","0","1","20"
"5010","0","新春破曉之星大危機！ 第1話","2030/12/31 14:59:59","5010001","0","0","1","0","0","0","0","2","創造今年最後的回憶","8","31089","0","0","5010000","2019/06/03 16:00:00","0","91002","0","1","20"
"5010","0","新春破曉之星大危機！ 第2話","2030/12/31 14:59:59","5010002","0","0","1","0","0","0","0","2","願望的話語聲","8","31002","0","0","5010001","2019/06/03 16:00:00","0","91002","0","1","20"
"5010","0","新春破曉之星大危機！ 第3話","2030/12/31 14:59:59","5010003","0","0","1","0","0","0","0","2","沒有奢望的願望？","8","31089","0","0","5010002","2019/06/03 16:00:00","0","91002","0","1","20"
"5010","0","新春破曉之星大危機！ 第4話","2030/12/31 14:59:59","5010004","0","0","1","0","0","0","0","2","粉身碎骨的淨化","8","31002","0","0","5010003","2019/06/03 16:00:00","0","91002","0","1","20"
"5010","0","新春破曉之星大危機！ 第5話","2030/12/31 14:59:59","5010005","0","0","1","0","0","0","0","2","想要累積的回憶","8","31089","0","0","5010004","2019/06/03 16:00:00","0","91002","0","1","20"
"5010","0","新春破曉之星大危機！ 第6話","2030/12/31 14:59:59","5010006","0","0","1","0","0","0","0","2","巡迴往復的羈絆","8","31002","0","0","5010005","2019/06/03 16:00:00","0","91002","0","1","20"
"5010","0","新春破曉之星大危機！ 終幕","2030/12/31 14:59:59","5010007","0","0","1","0","0","0","0","2","新願望的開始","8","31089","0","0","5010006","2019/06/03 16:00:00","0","91002","0","1","20"
"5010","0","新年演出","2030/12/31 14:59:59","5010501","0","0","1","0","0","0","0","0","新年演出","0","0","0","8","0","2019/06/03 16:00:00","0","0","0","0","0"
"5011","0","情人節之戰！ 正中紅心的甜蜜戰鬥 序幕","2030/12/31 14:59:59","5011000","0","0","1","0","0","0","0","2","那是與甜蜜香氣同在","8","31011","0","0","0","2019/07/01 16:00:00","0","91002","0","1","20"
"5011","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第1話","2030/12/31 14:59:59","5011001","0","0","1","0","0","0","0","2","突發狀況，甜點對決！","8","31090","0","0","5011000","2019/07/01 16:00:00","0","91002","0","1","20"
"5011","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第2話","2030/12/31 14:59:59","5011002","0","1","1","0","0","0","0","2","廚房競技場的戰鬥","8","31011","0","0","5011001","2019/07/01 16:00:00","0","91002","0","1","20"
"5011","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第3話","2030/12/31 14:59:59","5011003","0","0","1","0","0","0","0","2","命運芳香的巧克力","8","31090","0","0","5011002","2019/07/01 16:00:00","0","91002","0","1","20"
"5011","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第4話","2030/12/31 14:59:59","5011004","0","0","1","0","0","0","0","2","姐姐要抓住胃袋","8","31011","0","0","5011003","2019/07/01 16:00:00","0","91002","0","1","20"
"5011","55011005","情人節之戰！ 正中紅心的甜蜜戰鬥 第5話","2030/12/31 14:59:59","5011005","0","1","1","0","0","0","0","2","萌芽的心意之花","8","31090","0","0","5011004","2019/07/01 16:00:00","0","91002","0","1","20"
"5011","55011006","情人節之戰！ 正中紅心的甜蜜戰鬥 第6話","2030/12/31 14:59:59","5011006","0","1","1","0","0","0","0","2","溶化巧克力的熾愛一擊","8","31011","0","0","5011005","2019/07/01 16:00:00","0","91002","0","1","20"
"5011","0","情人節之戰！ 正中紅心的甜蜜戰鬥 終幕","2030/12/31 14:59:59","5011007","0","0","1","0","0","0","0","2","愛就在戰鬥之後","8","31090","0","0","5011006","2019/07/01 16:00:00","0","91002","0","1","20"
"5012","0","王都的名偵探 嘆息的追緝者 序幕","2030/12/31 14:59:59","5012000","0","0","1","0","0","0","0","2","競賽、災難、凝視的瞳孔","8","31008","0","0","0","2019/07/17 16:00:00","0","91002","0","1","20"
"5012","0","王都的名偵探 嘆息的追緝者 第1話","2030/12/31 14:59:59","5012001","0","0","1","0","0","0","0","2","身家調查是搜查的基本","8","31043","0","0","5012000","2019/07/17 16:00:00","0","91002","0","1","20"
"5012","0","王都的名偵探 嘆息的追緝者 第2話","2030/12/31 14:59:59","5012002","0","0","1","0","0","0","0","2","多災多難的目擊者","8","31008","0","0","5012001","2019/07/17 16:00:00","0","91002","0","1","20"
"5012","0","王都的名偵探 嘆息的追緝者 第3話","2030/12/31 14:59:59","5012003","0","0","1","0","0","0","0","2","愚者的氣味","8","31043","0","0","5012002","2019/07/17 16:00:00","0","91002","0","1","20"
"5012","0","王都的名偵探 嘆息的追緝者 第4話","2030/12/31 14:59:59","5012004","0","0","1","0","0","0","0","2","跨出勇氣的那一步","8","31008","0","0","5012003","2019/07/17 16:00:00","0","91002","0","1","20"
"5012","0","王都的名偵探 嘆息的追緝者 第5話","2030/12/31 14:59:59","5012005","0","0","1","0","0","0","0","2","解決事件的秘訣","8","31043","0","0","5012004","2019/07/17 16:00:00","0","91002","0","1","20"
"5012","0","王都的名偵探 嘆息的追緝者 第6話","2030/12/31 14:59:59","5012006","0","0","1","0","0","0","0","2","哀嘆者和救贖者","8","31008","0","0","5012005","2019/07/17 16:00:00","0","91002","0","1","20"
"5012","0","王都的名偵探 嘆息的追緝者 終幕","2030/12/31 14:59:59","5012007","0","0","1","0","0","0","0","2","事件解決後發現的事","8","31043","0","0","5012006","2019/07/17 16:00:00","0","91002","0","1","20"
"5013","0","在阿斯特朗盛開的雙輪之花 序幕","2030/12/31 14:59:59","5013000","0","0","1","0","0","0","0","2","從密斯塔爾西亞前往異世界","8","31018","0","0","0","2019/08/01 16:00:00","0","91002","0","1","20"
"5013","0","在阿斯特朗盛開的雙輪之花 第1話","2030/12/31 14:59:59","5013001","0","0","1","0","0","0","0","2","登上加托羅斯山！","8","31093","0","0","5013000","2019/08/01 16:00:00","0","91002","0","1","20"
"5013","0","在阿斯特朗盛開的雙輪之花 第2話","2030/12/31 14:59:59","5013002","0","0","1","0","0","0","0","2","龍人公主與引路的巫女","8","31018","0","0","5013001","2019/08/01 16:00:00","0","91002","0","1","20"
"5013","0","在阿斯特朗盛開的雙輪之花 第3話","2030/12/31 14:59:59","5013003","0","0","1","0","0","0","0","2","蘭德索爾觀光導覽","8","31093","0","0","5013002","2019/08/01 16:00:00","0","91002","0","1","20"
"5013","0","在阿斯特朗盛開的雙輪之花 第4話","2030/12/31 14:59:59","5013004","0","0","1","0","0","0","0","2","光之裂縫與世界的危機","8","31018","0","0","5013003","2019/08/01 16:00:00","0","91002","0","1","20"
"5013","0","在阿斯特朗盛開的雙輪之花 第5話","2030/12/31 14:59:59","5013005","0","0","1","0","0","0","0","2","公主們的對話","8","31093","0","0","5013004","2019/08/01 16:00:00","0","91002","0","1","20"
"5013","0","在阿斯特朗盛開的雙輪之花 第6話","2030/12/31 14:59:59","5013006","0","0","1","0","0","0","0","2","最完美的合作","8","31018","0","0","5013005","2019/08/01 16:00:00","0","91002","0","1","20"
"5013","0","在阿斯特朗盛開的雙輪之花 終幕","2030/12/31 14:59:59","5013007","0","0","1","0","0","0","0","2","落櫻紛飛與真正的美食","8","31093","0","0","5013006","2019/08/01 16:00:00","0","91002","0","1","20"
"5015","0","將軍道中記　白翼的武士 序幕","2030/12/31 14:59:59","5015000","0","0","1","0","0","0","0","2","來吧！　前往大江戶的邀約","8","31045","0","0","0","2019/09/03 16:00:00","0","91002","0","1","20"
"5015","0","將軍道中記　白翼的武士 第1話","2030/12/31 14:59:59","5015001","0","1","1","0","0","0","0","2","艷麗白翼少女","8","31053","0","0","5015000","2019/09/03 16:00:00","0","91002","0","1","20"
"5015","0","將軍道中記　白翼的武士 第2話","2030/12/31 14:59:59","5015002","0","0","1","0","0","0","0","2","恐怖的強迫推銷大街","8","31045","0","0","5015001","2019/09/03 16:00:00","0","91002","0","1","20"
"5015","0","將軍道中記　白翼的武士 第3話","2030/12/31 14:59:59","5015003","0","0","1","0","0","0","0","2","大江戶搜查網","8","31053","0","0","5015002","2019/09/03 16:00:00","0","91002","0","1","20"
"5015","0","將軍道中記　白翼的武士 第4話","2030/12/31 14:59:59","5015004","0","0","1","0","0","0","0","2","屈辱的敗退","8","31045","0","0","5015003","2019/09/03 16:00:00","0","91002","0","1","20"
"5015","0","將軍道中記　白翼的武士 第5話","2030/12/31 14:59:59","5015005","0","0","1","0","0","0","0","2","白翼之羈絆","8","31053","0","0","5015004","2019/09/03 16:00:00","0","91002","0","1","20"
