1c733542972bbd267dc4b6ddecf4402104d1b8fd2f146361887a24fe78f72e84,37ad023bd4bf9ca0f4ca607d1aa7ff59e2595bbadf5ae4bf65a2b9bb62d592bb,df9d285f33dacd77cba680e4ffc1c13acb94ac1506ada9fc71caf9826c7f0e47,9f8564a2769adec25bc039b1ee0faf74ac7ff0a0066072dbf19b0f3fdef4ccfe,266421610051cd716b9fdbff4c8a17453149c25d1eea3cd9a5d859a6a4558cb3,a4e845489da3c7806bab6452b70c956644a893e762525f4c79268a5b344bc5a3,6a2ce67868b31b016e4f82b51905792d0e13fa4782899fdfd56af341fb0cd912,a7b0622a7656cd1390f9682b89615e89d7cd1dad6751ac2e4df9473a69209ffe,3baf6bf604e5d5685f4a3b8f6835e3a600022e09a83bbd4e888148d2b5578e5e,877c39bd2921c842a061465dcbe2d33b37bab8dcd1d4876f5d7d9aa3883c31cd,fabe87db2f4c7c08674ef9735b1b80b146a8fa89167180291c2bcbba62f1bc41,f5e36e4f77cebf390acc7a7392c7f526416c5c79fb9b3f87db943a41190faa8e,3ed09d22579f5382e5a982c3f95b63b5f4b72378730d1b880054fc71670ae60f,37e23c0999c9f03799795a462508d236fd6f5b11734aae6f61ff900378d90178,5562bcb66f208c4f4782dfd86dd69ce7f8539b070bda52743d0d828518bf4ba2
"601","6011","81011004","將特別戰鬥的 Boss 的 HP 降低至 2000000","0","10011","2019/01/31 12:00:00","3500000","9013","106","2019/02/18 14:59:59","0","0","81011004","0"
"601","6011","81011005","完成特別戰鬥的模式2","0","10011","2019/01/31 12:00:00","3300000","9013","111","2019/02/18 14:59:59","0","0","81011005","0"
"601","6011","81011006","將特別戰鬥的 Boss 的 HP 降低至 900000","0","10011","2019/07/01 16:00:00","4600000","9013","113","2019/07/18 15:59:59","0","0","81011006","0"
"601","6011","81011007","將特別戰鬥的 Boss 消滅","0","10011","2019/07/01 16:00:00","5500000","9013","115","2019/07/18 15:59:59","0","0","81011007","0"
"601","6011","81012001","打倒香織、真琴、真步、霞的闇影","0","10012","2019/07/17 16:00:00","4","9001","103","2019/08/03 15:59:59","0","0","81012001","0"
"601","6011","81012002","將特別戰鬥的 Boss 的 HP 降低至 2700000","0","10012","2019/07/17 16:00:00","450000","9013","104","2019/08/03 15:59:59","0","0","81012002","0"
"601","6011","81012003","將特別戰鬥的 Boss 的 HP 降低至 2100000","0","10012","2019/07/17 16:00:00","1050000","9013","105","2019/08/03 15:59:59","0","0","81012003","0"
"601","6011","81012004","完成特別戰鬥的模式2","0","10012","2019/07/17 16:00:00","1543500","9013","106","2019/08/03 15:59:59","0","0","81012004","0"
"601","6011","81012005","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","10012","2019/07/17 16:00:00","2150000","9013","111","2019/08/03 15:59:59","0","0","81012005","0"
"601","6011","81012006","將特別戰鬥的 Boss 的 HP 降低至 500000","0","10012","2019/07/17 16:00:00","2650000","9013","113","2019/08/03 15:59:59","0","0","81012006","0"
"601","6011","81012007","將特別戰鬥的 Boss 消滅","0","10012","2019/07/17 16:00:00","3150000","9013","115","2019/08/03 15:59:59","0","0","81012007","0"
"601","6011","81013001","打倒貪吃佩可、可可蘿、凱留的闇影","0","10013","2019/08/01 16:00:00","3","9001","103","2019/08/19 15:59:59","0","0","81013001","0"
"601","6011","81013002","將特別戰鬥的 Boss 的 HP 降低至 2700000","0","10013","2019/08/01 16:00:00","300000","9013","104","2019/08/19 15:59:59","0","0","81013002","0"
"601","6011","81013003","將特別戰鬥的 Boss 的 HP 降低至 2100000","0","10013","2019/08/01 16:00:00","900000","9013","105","2019/08/19 15:59:59","0","0","81013003","0"
"601","6011","81013004","完成特別戰鬥的模式2","0","10013","2019/08/01 16:00:00","1500000","9013","106","2019/08/19 15:59:59","0","0","81013004","0"
"601","6011","81013005","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","10013","2019/08/01 16:00:00","2000000","9013","111","2019/08/19 15:59:59","0","0","81013005","0"
"601","6011","81013006","將特別戰鬥的 Boss 的 HP 降低至 500000","0","10013","2019/08/01 16:00:00","2500000","9013","113","2019/08/19 15:59:59","0","0","81013006","0"
"601","6011","81013007","將特別戰鬥的 Boss 消滅","0","10013","2019/08/01 16:00:00","3000000","9013","115","2019/08/19 15:59:59","0","0","81013007","0"
"601","6011","81015001","打倒莫妮卡、步未、雪的闇影","0","10015","2019/09/03 16:00:00","3","9001","103","2019/09/18 15:59:59","0","0","81015001","0"
"601","6011","81015002","將特別戰鬥的 Boss 的 HP 降低至 1200000","0","10015","2019/09/03 16:00:00","300000","9013","104","2019/09/18 15:59:59","0","0","81015002","0"
"601","6011","81015003","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","10015","2019/09/03 16:00:00","500000","9013","105","2019/09/18 15:59:59","0","0","81015003","0"
"601","6011","81015004","完成特別戰鬥的模式2","0","10015","2019/09/03 16:00:00","750000","9013","106","2019/09/18 15:59:59","0","0","81015004","0"
"601","6011","81015005","將特別戰鬥的 Boss 的 HP 降低至 400000","0","10015","2019/09/03 16:00:00","1100000","9013","111","2019/09/18 15:59:59","0","0","81015005","0"
"601","6011","81015006","將特別戰鬥的 Boss 的 HP 降低至 200000","0","10015","2019/09/03 16:00:00","1300000","9013","113","2019/09/18 15:59:59","0","0","81015006","0"
"601","6011","81015007","將特別戰鬥的 Boss 消滅","0","10015","2019/09/03 16:00:00","1500000","9013","115","2019/09/18 15:59:59","0","0","81015007","0"
"601","6011","81017001","打倒雷姆與拉姆的闇影","0","10017","2019/10/01 16:00:00","2","9001","103","2019/10/18 15:59:59","0","0","81017001","0"
"601","6011","81017002","將特別戰鬥的 Boss 的 HP 降低至 2850000","0","10017","2019/10/01 16:00:00","300000","9013","104","2019/10/18 15:59:59","0","0","81017002","0"
"601","6011","81017003","將特別戰鬥的 Boss 的 HP 降低至 2250000","0","10017","2019/10/01 16:00:00","900000","9013","105","2019/10/18 15:59:59","0","0","81017003","0"
"601","6011","81017004","將特別戰鬥的 Boss 的 HP 降低至 1650000","0","10017","2019/10/01 16:00:00","1500000","9013","106","2019/10/18 15:59:59","0","0","81017004","0"
"601","6011","81017005","將特別戰鬥的 Boss 的 HP 降低至 1150000","0","10017","2019/10/01 16:00:00","2000000","9013","111","2019/10/18 15:59:59","0","0","81017005","0"
"601","6011","81017006","將特別戰鬥的 Boss 的 HP 降低至 650000","0","10017","2019/10/01 16:00:00","2500000","9013","113","2019/10/18 15:59:59","0","0","81017006","0"
"601","6011","81017007","將特別戰鬥的 Boss 的 HP 降低至 150000","0","10017","2019/10/01 16:00:00","3000000","9013","115","2019/10/18 15:59:59","0","0","81017007","0"
"601","6011","81017008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10017","2019/10/01 16:00:00","1","9015","118","2019/10/18 15:59:59","0","0","81017008","5"
"601","6011","81019001","破壞雨神大人的護盾","4","10019","2019/11/01 16:00:00","200","9014","103","2019/11/18 15:59:59","0","0","81019001","0"
"601","6011","81019002","將特別戰鬥的 Boss 的 HP 降低至 3600000","1","10019","2019/11/01 16:00:00","900000","9013","104","2019/11/18 15:59:59","0","0","81019002","0"
"601","6011","81019003","將特別戰鬥的 Boss 的 HP 降低至 3000000","1","10019","2019/11/01 16:00:00","1500000","9013","105","2019/11/18 15:59:59","0","0","81019003","0"
"601","6011","81019004","完成特別戰鬥的模式2","1","10019","2019/11/01 16:00:00","2250000","9013","106","2019/11/18 15:59:59","0","0","81019004","0"
"601","6011","81019005","將特別戰鬥的 Boss 的 HP 降低至 1200000","1","10019","2019/11/01 16:00:00","3300000","9013","111","2019/11/18 15:59:59","0","0","81019005","0"
"601","6011","81019006","將特別戰鬥的 Boss 的 HP 降低至 600000","1","10019","2019/11/01 16:00:00","3900000","9013","113","2019/11/18 15:59:59","0","0","81019006","0"
"601","6011","81019007","討伐特別戰鬥的 Boss","1","10019","2019/11/01 16:00:00","4500000","9013","115","2019/11/18 15:59:59","0","0","81019007","0"
"601","6011","81019008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10019","2019/11/01 16:00:00","1","9015","118","2019/11/18 15:59:59","0","0","81019008","5"
"601","6011","81021001","將特別戰鬥的 Boss 的 HP 降低至 2550000","1","10021","2019/12/02 16:00:00","600000","9013","103","2019/12/17 15:59:59","0","0","81021001","0"
"601","6011","81021002","完成特別戰鬥的模式1","1","10021","2019/12/02 16:00:00","1260000","9013","104","2019/12/17 15:59:59","0","0","81021002","0"
"601","6011","81021003","打倒 15 隻奄美魔物的分身","0","10021","2019/12/02 16:00:00","15","9014","105","2019/12/17 15:59:59","0","0","81021003","0"
"601","6011","81021004","完成特別戰鬥的模式2","0","10021","2019/12/02 16:00:00","30","9014","106","2019/12/17 15:59:59","0","0","81021004","0"
"601","6011","81021005","將特別戰鬥的 Boss 的 HP 降低至 1450000","1","10021","2019/12/02 16:00:00","1700000","9013","111","2019/12/17 15:59:59","0","0","81021005","0"
"601","6011","81021006","將特別戰鬥的 Boss 的 HP 降低至 850000","1","10021","2019/12/02 16:00:00","2300000","9013","113","2019/12/17 15:59:59","0","0","81021006","0"
"601","6011","81021007","討伐特別戰鬥的 Boss","1","10021","2019/12/02 16:00:00","3150000","9013","115","2019/12/17 15:59:59","0","0","81021007","0"
"601","6011","81021008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10021","2019/12/02 16:00:00","1","9015","118","2019/12/17 15:59:59","0","0","81021008","5"
"601","6011","81023001","將特別戰鬥的 Boss 的 HP 降低至 3150000","1","10023","2020/01/02 16:00:00","450000","9013","103","2020/01/19 15:59:59","0","0","81023001","0"
"601","6011","81023002","完成特別戰鬥的模式1","1","10023","2020/01/02 16:00:00","900000","9013","104","2020/01/19 15:59:59","0","0","81023002","0"
"601","6011","81023003","將特別戰鬥的 Boss 的 HP 降低至 2100000","1","10023","2020/01/02 16:00:00","1500000","9013","105","2020/01/19 15:59:59","0","0","81023003","0"
"601","6011","81023004","將特別戰鬥的 Boss 的 HP 降低至 1500000","1","10023","2020/01/02 16:00:00","2100000","9013","106","2020/01/19 15:59:59","0","0","81023004","0"
"601","6011","81023005","完成特別戰鬥的模式2","1","10023","2020/01/02 16:00:00","2700000","9013","111","2020/01/19 15:59:59","0","0","81023005","0"
"601","6011","81023006","將特別戰鬥的 Boss 的 HP 降低至 450000","1","10023","2020/01/02 16:00:00","3150000","9013","113","2020/01/19 15:59:59","0","0","81023006","0"
"601","6011","81023007","討伐特別戰鬥的 Boss","1","10023","2020/01/02 16:00:00","3600000","9013","115","2020/01/19 15:59:59","0","0","81023007","0"
"601","6011","81023008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10023","2020/01/02 16:00:00","1","9015","118","2020/01/19 15:59:59","0","0","81023008","5"
"601","6011","81025001","打倒禊和美美和鏡華的闇影","0","10025","2020/02/04 16:00:00","3","9001","103","2020/02/21 15:59:59","0","0","81025001","0"
"601","6011","81025002","將特別戰鬥的 Boss 的 HP 降低至 3150000","1","10025","2020/02/04 16:00:00","600000","9013","104","2020/02/21 15:59:59","0","0","81025002","0"
"601","6011","81025003","將特別戰鬥的 Boss 的 HP 降低至 2550000","1","10025","2020/02/04 16:00:00","1200000","9013","105","2020/02/21 15:59:59","0","0","81025003","0"
"601","6011","81025004","完成特別戰鬥的模式2","0","10025","2020/02/04 16:00:00","1","9016","106","2020/02/21 15:59:59","0","0","81025004","2"
"601","6011","81025005","將特別戰鬥的 Boss 的 HP 降低至 1275000","1","10025","2020/02/04 16:00:00","2475000","9013","111","2020/02/21 15:59:59","0","0","81025005","0"
"601","6011","81025006","將特別戰鬥的 Boss 的 HP 降低至 675000","1","10025","2020/02/04 16:00:00","3075000","9013","113","2020/02/21 15:59:59","0","0","81025006","0"
"601","6011","81025007","討伐特別戰鬥的 Boss","0","10025","2020/02/04 16:00:00","1","9016","115","2020/02/21 15:59:59","0","0","81025007","3"
"601","6011","81025008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10025","2020/02/04 16:00:00","1","9015","118","2020/02/21 15:59:59","0","0","81025008","5"
"601","6011","81027001","將特別戰鬥的 Boss 的 HP 降低至 3250000","1","10027","2020/03/02 16:00:00","500000","9013","103","2020/03/19 15:59:59","0","0","81027001","0"
"601","6011","81027002","將特別戰鬥的 Boss 的 HP 降低至 2750000","1","10027","2020/03/02 16:00:00","1000000","9013","104","2020/03/19 15:59:59","0","0","81027002","0"
"601","6011","81027003","將特別戰鬥的 Boss 的 HP 降低至 2250000","1","10027","2020/03/02 16:00:00","1500000","9013","105","2020/03/19 15:59:59","0","0","81027003","0"
"601","6011","81027004","將MODE2出現的怪物全部打倒","0","10027","2020/03/02 16:00:00","1","9016","106","2020/03/19 15:59:59","0","0","81027004","2"
"601","6011","81027005","將特別戰鬥的 Boss 的 HP 降低至 1450000","1","10027","2020/03/02 16:00:00","2300000","9013","111","2020/03/19 15:59:59","0","0","81027005","0"
"601","6011","81027006","將特別戰鬥的 Boss 的 HP 降低至 650000","1","10027","2020/03/02 16:00:00","3100000","9013","113","2020/03/19 15:59:59","0","0","81027006","0"
"601","6011","81027007","討伐特別戰鬥的 Boss","0","10027","2020/03/02 16:00:00","1","9016","115","2020/03/19 15:59:59","0","0","81027007","3"
"601","6011","81027008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10027","2020/03/02 16:00:00","1","9015","118","2020/03/19 15:59:59","0","0","81027008","5"
"601","6011","81029001","打倒克莉絲提娜和望和伊莉亞的闇影","0","10029","2020/04/01 16:00:00","3","9001","103","2020/04/19 15:59:59","0","0","81029001","0"
"601","6011","81029002","將特別戰鬥的 Boss 的 HP 降低至 4300000","1","10029","2020/04/01 16:00:00","700000","9013","104","2020/04/19 15:59:59","0","0","81029002","0"
"601","6011","81029003","將特別戰鬥的 Boss 的 HP 降低至 3650000","1","10029","2020/04/01 16:00:00","1350000","9013","105","2020/04/19 15:59:59","0","0","81029003","0"
"601","6011","81029004","完成特別戰鬥的模式2","0","10029","2020/04/01 16:00:00","1","9016","106","2020/04/19 15:59:59","0","0","81029004","2"
"601","6011","81029005","將特別戰鬥的 Boss 的 HP 降低至 2000000","1","10029","2020/04/01 16:00:00","3000000","9013","111","2020/04/19 15:59:59","0","0","81029005","0"
"601","6011","81029006","將特別戰鬥的 Boss 的 HP 降低至 1000000","1","10029","2020/04/01 16:00:00","4000000","9013","113","2020/04/19 15:59:59","0","0","81029006","0"
"601","6011","81029007","討伐特別戰鬥的 Boss","0","10029","2020/04/01 16:00:00","1","9016","115","2020/04/19 15:59:59","0","0","81029007","3"
"601","6011","81029008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10029","2020/04/01 16:00:00","1","9015","118","2020/04/19 15:59:59","0","0","81029008","5"
"601","6011","81031001","打倒美食殿堂隊伍的闇影","0","10031","2020/05/05 16:00:00","4","9001","103","2020/05/22 15:59:59","0","0","81031001","0"
"601","6011","81031002","將特別戰鬥的 Boss 的 HP 降低至 3150000","1","10031","2020/05/05 16:00:00","600000","9013","104","2020/05/22 15:59:59","0","0","81031002","0"
"601","6011","81031003","將特別戰鬥的 Boss 的 HP 降低至 2550000","1","10031","2020/05/05 16:00:00","1200000","9013","105","2020/05/22 15:59:59","0","0","81031003","0"
"601","6011","81031004","完成特別戰鬥的模式2","0","10031","2020/05/05 16:00:00","1","9016","106","2020/05/22 15:59:59","0","0","81031004","2"
"601","6011","81031005","將特別戰鬥的 Boss 的 HP 降低至 1275000","1","10031","2020/05/05 16:00:00","2475000","9013","111","2020/05/22 15:59:59","0","0","81031005","0"
"601","6011","81031006","將特別戰鬥的 Boss 的 HP 降低至 675000","1","10031","2020/05/05 16:00:00","3075000","9013","113","2020/05/22 15:59:59","0","0","81031006","0"
"601","6011","81031007","討伐特別戰鬥的 Boss","0","10031","2020/05/05 16:00:00","1","9016","115","2020/05/22 15:59:59","0","0","81031007","3"
"601","6011","81031008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10031","2020/05/05 16:00:00","1","9015","118","2020/05/22 15:59:59","0","0","81031008","5"
"601","6011","81033001","將特別戰鬥的 Boss 的 HP 降低至 4000000","1","10033","2020/06/03 16:00:00","1000000","9013","104","2020/06/21 15:59:59","0","0","81033001","0"
"601","6011","81033002","將特別戰鬥的 Boss 的 HP 降低至 3000000","1","10033","2020/06/03 16:00:00","2000000","9013","105","2020/06/21 15:59:59","0","0","81033002","0"
"601","6011","81033003","完成特別戰鬥的模式1","0","10033","2020/06/03 16:00:00","1","9016","106","2020/06/21 15:59:59","0","0","81033003","1"
"601","6011","81033004","打倒霞與栞的闇影","0","10033","2020/06/03 16:00:00","2","9001","103","2020/06/21 15:59:59","0","0","81033004","0"
"601","6011","81033005","將特別戰鬥的 Boss 的 HP 降低至 2000000","1","10033","2020/06/03 16:00:00","3000000","9013","111","2020/06/21 15:59:59","0","0","81033005","0"
"601","6011","81033006","將特別戰鬥的 Boss 的 HP 降低至 1000000","1","10033","2020/06/03 16:00:00","4000000","9013","113","2020/06/21 15:59:59","0","0","81033006","0"
"601","6011","81033007","討伐特別戰鬥的 Boss","0","10033","2020/06/03 16:00:00","1","9016","115","2020/06/21 15:59:59","0","0","81033007","3"
"601","6011","81033008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10033","2020/06/03 16:00:00","1","9015","118","2020/06/21 15:59:59","0","0","81033008","5"
"601","6011","81034001","將特別戰鬥的 Boss 的 HP 降低至 5000000","1","10034","2020/06/17 16:00:00","500000","9013","10034103","2020/06/28 15:59:59","0","0","81034001","0"
"601","6011","81034002","將特別戰鬥的 Boss 的 HP 降低至 4000000","1","10034","2020/06/17 16:00:00","1500000","9013","10034104","2020/06/28 15:59:59","0","0","81034002","0"
"601","6011","81034003","完成特別戰鬥的模式1","0","10034","2020/06/17 16:00:00","1","9016","10034105","2020/06/28 15:59:59","0","0","81034003","1"
"601","6011","81034004","將特別戰鬥的 Boss 的 HP 降低至 2000000","1","10034","2020/06/17 16:00:00","3500000","9013","10034106","2020/06/28 15:59:59","0","0","81034004","0"
"601","6011","81034005","完成特別戰鬥的模式2","0","10034","2020/06/17 16:00:00","1","9016","10034111","2020/06/28 15:59:59","0","0","81034005","2"
"601","6011","81034006","將特別戰鬥的 Boss 的 HP 降低至 900000","1","10034","2020/06/17 16:00:00","4600000","9013","10034113","2020/06/28 15:59:59","0","0","81034006","0"
"601","6011","81034007","討伐特別戰鬥的 Boss","0","10034","2020/06/17 16:00:00","1","9016","10034115","2020/06/28 15:59:59","0","0","81034007","3"
"601","6011","81034008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10034","2020/06/17 16:00:00","1","9015","10034118","2020/06/28 15:59:59","0","0","81034008","5"
"601","6011","81035001","打倒new generations的闇影","0","10035","2020/09/30 16:00:00","3","9001","10035103","2020/10/26 15:59:59","0","0","81035001","0"
"601","6011","81035002","將MODE2出現的怪物全部打倒","0","10035","2020/09/30 16:00:00","1","9016","10035104","2020/10/26 15:59:59","0","0","81035002","2"
"601","6011","81035003","將喧囂獨角兔的 HP 降低至 1760000","1","10035","2020/09/30 16:00:00","440000","9013","10035105","2020/10/26 15:59:59","0","0","81035003","0"
"601","6011","81035004","將喧囂獨角兔的 HP 降低至 1320000","1","10035","2020/09/30 16:00:00","880000","9013","10035106","2020/10/26 15:59:59","0","0","81035004","0"
"601","6011","81035005","將喧囂獨角兔的 HP 降低至 880000","1","10035","2020/09/30 16:00:00","1320000","9013","10035111","2020/10/26 15:59:59","0","0","81035005","0"
"601","6011","81035006","將喧囂獨角兔的 HP 降低至 440000","1","10035","2020/09/30 16:00:00","1760000","9013","10035113","2020/10/26 15:59:59","0","0","81035006","0"
"601","6011","81035007","討伐喧囂獨角兔","0","10035","2020/09/30 16:00:00","1","9016","10035115","2020/10/26 15:59:59","0","0","81035007","3"
"601","6011","81035008","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","0","10035","2020/09/30 16:00:00","1","9015","10035118","2020/10/26 15:59:59","0","0","81035008","5"
"601","6011","81036001","將糾結的盆栽小花的 HP 降低至 18375000","1","10036","2020/10/12 16:00:00","2625000","9013","10036103","2020/10/26 15:59:59","0","0","81036001","0"
"601","6011","81036002","通過糾結的盆栽小花的MODE1","0","10036","2020/10/12 16:00:00","1","9016","10036104","2020/10/26 15:59:59","0","0","81036002","1"
"601","6011","81036003","將糾結的盆栽小花的 HP 降低至 11900000","1","10036","2020/10/12 16:00:00","9100000","9013","10036105","2020/10/26 15:59:59","0","0","81036003","0"
"601","6011","81036004","將糾結的盆栽小花的 HP 降低至 8050000","1","10036","2020/10/12 16:00:00","12950000","9013","10036106","2020/10/26 15:59:59","0","0","81036004","0"
"601","6011","81036005","通過糾結的盆栽小花的MODE2","0","10036","2020/10/12 16:00:00","1","9016","10036111","2020/10/26 15:59:59","0","0","81036005","2"
"601","6011","81036006","將糾結的盆栽小花的 HP 降低至 2100000","1","10036","2020/10/12 16:00:00","18900000","9013","10036113","2020/10/26 15:59:59","0","0","81036006","0"
"601","6011","81036007","討伐糾結的盆栽小花","0","10036","2020/10/12 16:00:00","1","9016","10036115","2020/10/26 15:59:59","0","0","81036007","3"
"601","6011","81036008","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","0","10036","2020/10/12 16:00:00","1","9015","10036118","2020/10/26 15:59:59","0","0","81036008","5"
"601","6011","81037001","打倒香織、真琴、真步、霞的闇影","0","10037","2020/08/17 16:00:00","4","9001","10037103","2020/08/28 15:59:59","0","0","81037001","0"
"601","6011","81037002","將特別戰鬥的 Boss 的 HP 降低至 2600000","1","10037","2020/08/17 16:00:00","450000","9013","10037104","2020/08/28 15:59:59","0","0","81037002","0"
"601","6011","81037003","將特別戰鬥的 Boss 的 HP 降低至 2100000","1","10037","2020/08/17 16:00:00","950000","9013","10037105","2020/08/28 15:59:59","0","0","81037003","0"
"601","6011","81037004","完成特別戰鬥的模式2","0","10037","2020/08/17 16:00:00","1","9016","10037106","2020/08/28 15:59:59","0","0","81037004","2"
"601","6011","81037005","將特別戰鬥的 Boss 的 HP 降低至 1000000","1","10037","2020/08/17 16:00:00","2050000","9013","10037111","2020/08/28 15:59:59","0","0","81037005","0"
"601","6011","81037006","將特別戰鬥的 Boss 的 HP 降低至 500000","1","10037","2020/08/17 16:00:00","2550000","9013","10037113","2020/08/28 15:59:59","0","0","81037006","0"
"601","6011","81037007","討伐特別戰鬥的 Boss","0","10037","2020/08/17 16:00:00","1","9016","10037115","2020/08/28 15:59:59","0","0","81037007","3"
"601","6011","81037008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10037","2020/08/17 16:00:00","1","9015","10037118","2020/08/28 15:59:59","0","0","81037008","5"
"601","6011","81038001","打倒秋乃、珠希、優花梨、美冬的闇影","0","10038","2020/07/02 16:00:00","4","9001","10038103","2020/07/19 15:59:59","0","0","81038001","0"
"601","6011","81038002","將特別戰鬥的 Boss 的 HP 降低至 6035000","1","10038","2020/07/02 16:00:00","1065000","9013","10038104","2020/07/19 15:59:59","0","0","81038002","0"
"601","6011","81038003","將特別戰鬥的 Boss 的 HP 降低至 4970000","1","10038","2020/07/02 16:00:00","2130000","9013","10038105","2020/07/19 15:59:59","0","0","81038003","0"
"601","6011","81038004","完成特別戰鬥的模式2","0","10038","2020/07/02 16:00:00","1","9016","10038106","2020/07/19 15:59:59","0","0","81038004","2"
"601","6011","81038005","將特別戰鬥的 Boss 的 HP 降低至 2603500","1","10038","2020/07/02 16:00:00","4496500","9013","10038111","2020/07/19 15:59:59","0","0","81038005","0"
"601","6011","81038006","將特別戰鬥的 Boss 的 HP 降低至 1302000","1","10038","2020/07/02 16:00:00","5798000","9013","10038113","2020/07/19 15:59:59","0","0","81038006","0"
"601","6011","81038007","討伐特別戰鬥的 Boss","0","10038","2020/07/02 16:00:00","1","9016","10038115","2020/07/19 15:59:59","0","0","81038007","3"
"601","6011","81038008","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10038","2020/07/02 16:00:00","1","9015","10038118","2020/07/19 15:59:59","0","0","81038008","5"
"601","6011","81039001","打倒貪吃佩可、可可蘿、凱留的闇影","0","10039","2020/07/16 16:00:00","3","9001","10039103","2020/07/26 15:59:59","0","0","81039001","0"
"601","6011","81039002","將特別戰鬥的 Boss 的 HP 降低至 2500000","1","10039","2020/07/16 16:00:00","500000","9013","10039104","2020/07/26 15:59:59","0","0","81039002","0"
"601","6011","81039003","將特別戰鬥的 Boss 的 HP 降低至 2000000","1","10039","2020/07/16 16:00:00","1000000","9013","10039105","2020/07/26 15:59:59","0","0","81039003","0"
"601","6011","81039004","完成特別戰鬥的模式2","0","10039","2020/07/16 16:00:00","1","9016","10039106","2020/07/26 15:59:59","0","0","81039004","2"
