840b5064323bc994f950f8429737798d6ef9d53f3f3f84bbd84db0ad0ccc16bc,59b779335dab47859d08acf2c12730b0917819fe687b17883e9e48adc652f8d3,907487a7ba6487274c6f88f373ac2a015a3a235da640f7abc8fafb124cab3508,83edb02e12f6730ef0e7ceadc9c37cdae4b4176cde2399a04a8be60b977e9cec,61cb41ee4fedf40793282ed489ffb719f631a904855caf5bbbef221bb9573d15,8355cd44d39aadb75b6f09e2ee1ee433a7cb7e079c4b4c528bbed391e94e48fa,7a8df7f4e85e2a770bb78a21ac4eb4b9c35b7993e362ccc2049f84b38ab7776d,ff498c55c0375bc79cb5e8f265f5f4980657a3979a1c8bb52fb6a6172637684e,b6f6b7cfbce9305439bb19e0c25e4560aadbaccbb16b46286d9d9665ddc19285,603cb11f5c3a6a3962908e8754104119858780c663b52e5812f06f4971601631,43b4bf80c2125c8583c6c11cfa171513588f7972ce52e05b8c679888a52aa814,5cd5ea95c01f6a0c148873f690082c8bc571547f0a12a93a456aa3b577323cfa,c53053ae8427e2afc7eed13f4d8d5038d8e8b2c865a49cc4bb29dc491762ce74,74bf76a5d871f6d9e6f7335b821f249dc4d793d89d60122cbd76f8b7533ea5ef,988afb0e153c73274d0d0baa5a22af062cb430ceb1ea31708a7b3bd50df3a915,f78e55fc452957f71698b7364e7f105b87aef27fa245bd0f5f3580c9eb9f51c7,4c49fee34fcc7059af2417df7bc5958d2d62c14973cf9138edfb078a2b7eedc1,77e21baabca79acec4b25855e44e7286af76e2c497df604e7537bafe47b99c2a,76b8fbb7969e20818da78fc292e508922ed4ff05f3d3add4bfa47633d8ae780b
"0","37","9","20","400","100101","62","255","19454","1538","0","2045","28","0","15","20","0","326","9225"
"0","37","9","20","415","100101","62","255","21599","1571","0","2045","29","0","15","20","0","341","10010"
"0","37","9","20","440","100101","62","255","23844","1614","0","2045","30","0","15","20","0","366","10270"
"0","37","9","20","450","100101","62","255","26318","1657","0","2045","31","0","15","20","0","376","10795"
"0","37","9","20","450","100101","62","255","28948","1690","0","2045","32","0","15","20","0","376","11845"
"0","37","9","20","461","100101","62","255","31669","1729","0","2045","33","0","15","20","0","387","12370"
"0","37","9","20","483","100101","62","255","34498","1775","0","2045","34","0","15","20","0","409","12370"
"0","37","9","20","505","100101","62","255","37455","1821","0","2045","35","0","15","20","0","431","12370"
"0","37","9","20","528","100101","62","255","40512","1867","0","2045","36","0","15","20","0","454","12370"
"0","0","0","0","1","100201","0","0","0","0","23","75","2","0","0","0","0","2","55"
"0","0","0","0","1","100201","0","0","0","0","81","125","3","0","0","0","0","8","150"
"0","0","0","10","4","100201","0","5","0","0","172","175","4","0","0","0","0","17","325"
"0","0","0","10","4","100201","0","15","0","0","349","175","5","0","0","0","0","33","505"
"0","0","0","25","12","100201","0","15","0","0","522","175","6","0","0","0","0","52","1035"
"0","0","0","30","14","100201","0","85","0","0","790","175","7","0","0","0","0","66","1395"
"0","4","0","75","19","100201","0","85","0","0","1089","175","8","0","0","0","0","88","1675"
"0","9","0","110","25","100201","0","100","0","0","1389","175","9","0","5","0","6","109","2130"
"0","14","0","115","28","100201","0","135","0","0","1758","395","10","0","10","0","30","126","2490"
"0","14","0","129","35","100201","0","151","0","0","2159","735","11","0","10","0","53","145","2910"
"0","17","0","138","56","100201","0","177","0","0","2471","955","12","0","12","0","63","171","3430"
"0","20","0","140","94","100201","0","199","0","0","2705","1175","13","0","14","0","63","209","3810"
"0","20","0","146","133","100201","0","199","0","0","2982","1295","14","0","16","0","71","251","3990"
"0","20","0","151","168","100201","0","199","0","0","3310","1395","15","0","18","0","81","293","4130"
"0","20","0","157","208","100201","0","199","0","0","3658","1495","16","0","18","0","81","336","4330"
"0","20","0","158","250","100201","0","214","0","0","4008","1495","17","0","18","3","81","384","4510"
"0","20","0","158","295","100201","0","229","0","0","4353","1495","18","0","18","6","81","441","4915"
"0","20","0","158","349","100201","0","229","0","0","4719","1590","19","0","18","6","81","506","5560"
"0","20","0","158","406","100201","0","229","0","0","5176","1685","20","0","18","6","93","568","6145"
"0","20","0","158","472","100201","0","229","0","0","5618","1685","21","0","18","6","93","646","6765"
"0","20","0","158","541","100201","0","229","0","0","6142","1685","22","0","18","6","93","725","8080"
"0","20","0","158","619","100201","0","229","0","0","6707","1685","23","0","18","6","93","810","9855"
"0","20","0","158","704","100201","0","229","0","0","7347","1685","24","0","18","6","93","901","11380"
"0","20","0","158","784","100201","0","229","0","0","8212","1685","25","0","18","6","103","987","12675"
"0","20","0","158","853","100201","0","229","0","0","9328","1685","26","0","18","6","118","1062","13965"
"0","20","0","158","920","100201","0","229","0","0","10563","1685","27","0","18","6","128","1132","15535"
"0","20","0","158","990","100201","0","229","0","0","11885","1685","28","0","18","6","138","1203","17300"
"0","20","0","158","1066","100201","0","229","0","0","13290","1685","29","0","18","6","148","1279","19295"
"0","20","0","158","1147","100201","0","229","0","0","14765","1685","30","0","18","6","158","1360","21525"
"0","20","0","158","1230","100201","0","229","0","0","16312","1685","31","0","18","6","168","1443","23915"
"0","20","0","158","1315","100201","0","229","0","0","17930","1685","32","0","18","6","178","1528","26460"
"0","20","0","158","1402","100201","0","229","0","0","19645","1685","33","0","18","6","188","1615","29250"
"0","20","0","158","1491","100201","0","229","0","0","21457","1685","34","0","18","6","198","1704","32450"
"0","20","0","158","1581","100201","0","229","0","0","23342","1685","35","0","18","6","208","1794","36060"
"0","20","0","158","1672","100201","0","229","0","0","25290","1685","36","0","18","6","218","1885","40010"
"0","0","0","0","2","100301","0","0","22","0","0","75","2","0","0","0","0","0","95"
"0","0","0","0","6","100301","0","0","71","0","0","125","3","0","0","0","0","2","310"
"0","0","0","0","11","100301","0","10","176","0","0","155","4","0","0","0","0","4","685"
"0","0","0","5","20","100301","0","20","289","0","0","155","5","0","0","0","0","11","1435"
"0","0","0","5","31","100301","0","35","499","0","0","245","6","0","0","0","0","13","2300"
"0","0","0","5","43","100301","0","35","746","0","0","715","7","0","0","0","0","15","3270"
"0","0","3","5","57","100301","0","50","1040","0","0","715","8","0","0","0","0","23","4025"
"0","9","7","5","71","100301","0","65","1353","20","0","1115","9","0","0","0","0","31","4630"
"0","18","12","30","80","100301","0","65","1729","50","0","1115","10","0","0","5","0","40","4990"
"0","18","17","40","88","100301","13","65","2147","88","0","1115","11","0","0","7","0","49","5410"
"0","21","17","40","98","100301","29","65","2581","130","0","1115","12","0","0","7","0","56","6180"
"0","24","17","40","112","100301","42","98","3026","163","0","1115","13","0","0","7","0","66","6670"
"0","24","17","40","123","100301","42","131","3571","214","0","1115","14","0","0","7","0","76","7050"
"0","24","17","40","142","100301","42","131","4098","280","0","1115","15","0","0","7","0","91","7420"
"0","24","17","40","156","100301","45","143","4716","370","0","1115","16","0","0","7","0","99","7560"
"0","24","17","40","170","100301","48","143","5390","467","0","1115","17","0","0","7","0","105","7750"
"0","24","17","40","179","100301","48","143","6136","591","0","1115","18","0","0","7","0","114","8015"
"0","24","17","40","191","100301","48","143","6947","730","0","1115","19","0","0","7","0","126","8340"
"0","24","17","40","213","100301","48","143","7816","849","0","1115","20","0","0","7","0","138","8665"
"0","24","17","40","233","100301","48","143","8795","980","0","1115","21","0","0","7","0","149","8950"
"0","24","17","40","249","100301","48","143","9978","1098","0","1115","22","0","0","7","0","162","9165"
"0","24","17","40","273","100301","48","143","11268","1169","0","1115","23","0","0","7","0","181","9510"
"0","24","17","40","296","100301","48","143","12629","1230","0","1115","24","0","0","7","0","203","10190"
"0","24","17","40","310","100301","48","143","14227","1293","0","1115","25","0","0","7","0","222","10710"
"0","24","17","40","316","100301","48","143","16038","1332","0","1115","26","0","0","7","0","231","11535"
"0","24","17","40","321","100301","48","143","17934","1356","0","1115","27","0","0","7","0","238","12780"
"0","24","17","40","326","100301","48","143","19958","1380","0","1115","28","0","0","7","0","245","14025"
"0","24","17","40","341","100301","48","143","22063","1405","0","1115","29","0","0","7","0","260","15210"
"0","24","17","40","371","100301","48","143","24192","1431","0","1115","30","0","0","7","0","290","16130"
"0","24","17","40","386","100301","48","143","26550","1457","0","1115","31","0","0","7","0","305","17315"
"0","24","17","40","386","100301","48","143","29128","1483","0","1115","32","0","0","7","0","305","18865"
"0","24","17","40","386","100301","48","143","31789","1508","0","1115","33","0","0","7","0","305","20515"
"0","24","17","40","401","100301","48","143","34482","1532","0","1115","34","0","0","7","0","320","22000"
"0","24","17","40","416","100301","48","143","37354","1556","0","1115","35","0","0","7","0","335","23485"
"0","24","17","40","432","100301","48","143","40325","1580","0","1115","36","0","0","7","0","351","24970"
"0","0","0","0","2","100401","0","10","10","0","0","100","2","0","0","1","0","0","65"
"0","0","0","0","5","100401","0","25","58","0","0","200","3","0","0","2","0","0","185"
"0","0","0","0","10","100401","0","50","135","0","0","360","4","0","0","4","0","4","475"
"0","0","0","0","17","100401","0","80","243","0","0","520","5","0","0","7","0","10","985"
"0","0","3","0","25","100401","0","95","429","0","0","820","6","0","0","11","0","14","1515"
"0","0","6","0","34","100401","0","120","674","0","0","1425","7","0","0","15","0","20","1835"
"0","9","6","0","48","100401","0","145","912","10","0","1985","8","0","0","15","0","32","2735"
"0","23","6","0","67","100401","0","145","1157","30","10","1985","9","0","5","22","0","48","3480"
"0","28","6","15","87","100401","0","145","1392","60","20","1985","10","0","10","27","0","68","4330"
"0","28","6","35","105","100401","3","145","1695","86","20","1985","11","0","10","32","0","88","5030"
"0","28","6","55","126","100401","6","145","2037","108","20","2085","12","0","10","39","0","106","5430"
"0","28","6","55","155","100401","6","170","2425","151","20","2285","13","0","10","41","0","125","5630"
"0","28","6","57","189","100401","6","170","2845","215","20","2285","14","0","10","41","0","144","5830"
"0","28","6","57","212","100401","9","170","3314","289","20","2285","15","0","12","43","0","167","5830"
"0","28","6","57","232","100401","17","170","3815","378","20","2385","16","0","12","45","0","190","5830"
"0","28","6","57","263","100401","22","170","4337","465","20","2535","17","0","12","45","0","209","5930"
"0","28","6","57","291","100401","22","170","4884","573","20","2685","18","0","12","50","0","237","5990"
"0","28","6","57","323","100401","22","170","5553","655","20","2685","19","0","12","52","0","266","6085"
"0","28","6","57","368","100401","22","170","6292","696","20","2780","20","0","12","52","0","293","6185"
"0","28","6","57","419","100401","22","170","7020","740","20","2780","21","0","12","52","0","333","6430"
"0","28","6","57","468","100401","22","170","7888","788","20","2780","22","0","12","52","0","383","6660"
"0","28","6","57","519","100401","22","170","8928","817","20","2780","23","0","12","52","0","428","7065"
"0","28","6","57","566","100401","22","170","10110","835","20","2780","24","0","12","52","0","474","7385"
"0","28","6","57","611","100401","22","170","11440","867","20","2780","25","0","12","52","0","523","7705"
"0","28","6","57","656","100401","22","170","12898","902","20","2780","26","0","12","52","0","576","8000"
"0","28","6","57","697","100401","22","170","14495","929","20","2780","27","0","12","52","0","624","8455"
"0","28","6","57","740","100401","22","170","16211","963","20","2780","28","0","12","52","0","669","9000"
"0","28","6","57","822","100401","22","170","17592","986","20","2780","29","0","12","52","0","751","10655"
"0","28","6","57","913","100401","22","170","18978","1000","20","2780","30","0","12","52","0","842","12805"
"0","28","6","57","996","100401","22","170","20529","1014","20","2780","31","0","12","52","0","925","15175"
"0","28","6","57","1066","100401","22","170","22273","1027","20","2780","32","0","12","52","0","995","17965"
"0","28","6","57","1132","100401","22","170","24101","1039","20","2780","33","0","12","52","0","1061","21205"
"0","28","6","57","1214","100401","22","170","25905","1051","20","2780","34","0","12","52","0","1143","24690"
"0","28","6","57","1297","100401","22","170","27832","1063","20","2780","35","0","12","52","0","1226","28585"
"0","28","6","57","1381","100401","22","170","29820","1075","20","2780","36","0","12","52","0","1310","32820"
"0","0","0","0","4","100501","0","0","12","0","0","125","2","0","0","0","0","0","80"
"0","0","0","0","8","100501","0","0","49","0","0","225","3","0","0","1","0","0","350"
"0","0","0","0","17","100501","0","15","110","0","0","275","4","0","0","1","0","3","880"
"0","0","0","0","28","100501","0","15","173","0","0","275","5","0","0","7","0","11","1660"
"0","0","3","0","48","100501","0","15","265","0","0","275","6","0","0","7","0","19","2925"
"0","0","6","0","66","100501","0","40","476","0","0","275","7","0","0","7","0","29","3595"
"0","0","10","0","87","100501","0","40","615","0","0","575","8","0","0","7","0","49","4800"
"0","5","14","15","104","100501","0","40","788","0","10","1025","9","0","0","12","0","72","5635"
"0","10","17","15","125","100501","5","65","1027","0","20","1325","10","0","0","12","0","94","6415"
"0","10","20","25","148","100501","10","65","1305","30","20","1625","11","0","0","12","0","112","7295"
"0","12","20","35","178","100501","10","65","1564","80","20","1875","12","0","0","12","0","136","8135"
"0","17","20","37","214","100501","10","65","1861","126","20","2095","13","0","0","12","0","160","8655"
"0","17","20","39","249","100501","10","71","2191","162","20","2215","14","0","2","12","0","189","9045"
"0","17","20","39","280","100501","10","77","2575","202","20","2315","15","0","4","14","0","219","9235"
"0","17","20","39","319","100501","10","89","2930","236","20","2415","16","0","4","14","0","260","9365"
"0","17","20","39","357","100501","14","89","3244","280","20","2415","17","0","4","17","0","312","9655"
"0","17","20","39","394","100501","18","89","3595","352","20","2415","18","0","4","20","0","371","9935"
"0","17","20","39","443","100501","18","89","4029","409","20","2510","19","0","4","20","0","428","10305"
"0","17","20","39","498","100501","18","89","4501","436","20","2605","20","0","4","25","0","489","10590"
"0","17","20","39","554","100501","18","89","5022","488","20","2605","21","0","4","30","0","559","10800"
"0","17","20","39","612","100501","18","89","5725","587","20","2605","22","0","4","30","0","622","11290"
"0","17","20","39","681","100501","18","89","6562","681","20","2605","23","0","4","30","0","685","11605"
"0","17","20","39","754","100501","18","89","7465","746","20","2605","24","0","4","30","0","756","11925"
"0","17","20","39","825","100501","18","89","8484","813","20","2605","25","0","4","30","0","831","12540"
"0","17","20","39","896","100501","18","89","9621","864","20","2605","26","0","4","30","0","910","13290"
"0","17","20","39","964","100501","18","89","10886","892","20","2605","27","0","4","30","0","985","14290"
"0","17","20","39","1041","100501","18","89","11991","911","20","2605","28","0","4","30","0","1064","17330"
"0","17","20","39","1130","100501","18","89","12893","921","20","2605","29","0","4","30","0","1153","22690"
"0","17","20","39","1224","100501","18","89","13832","931","20","2605","30","0","4","30","0","1247","28565"
"0","17","20","39","1322","100501","18","89","14808","941","20","2605","31","0","4","30","0","1345","34730"
"0","17","20","39","1423","100501","18","89","15821","951","20","2605","32","0","4","30","0","1446","41265"
"0","17","20","39","1526","100501","18","89","16891","961","20","2605","33","0","4","30","0","1549","48415"
"0","17","20","39","1631","100501","18","89","18018","971","20","2605","34","0","4","30","0","1654","56345"
"0","17","20","39","1737","100501","18","89","19183","981","20","2605","35","0","4","30","0","1760","64985"
"0","17","20","39","1844","100501","18","89","20385","991","20","2605","36","0","4","30","0","1867","74185"
"0","0","0","0","1","100601","0","0","0","0","23","75","2","0","0","0","0","2","55"
"0","0","0","0","2","100601","0","0","0","0","78","150","3","0","0","0","0","7","150"
"0","0","0","10","5","100601","0","5","0","0","169","200","4","0","0","0","0","16","325"
"0","0","0","10","7","100601","0","15","0","0","322","200","5","0","0","0","0","32","625"
"0","0","0","25","15","100601","0","15","0","0","495","200","6","0","0","0","0","51","1155"
"0","0","0","30","22","100601","0","50","26","0","724","200","7","0","0","0","0","69","1515"
"0","4","0","60","29","100601","0","85","26","0","960","200","8","0","0","0","0","93","2115"
"0","9","0","95","40","100601","0","85","26","0","1224","200","9","0","5","0","0","120","2650"
"0","14","0","105","50","100601","0","85","26","0","1549","420","10","0","10","0","13","143","3240"
"0","14","0","119","66","100601","0","101","26","0","1880","640","11","0","10","0","28","167","3840"
"0","17","0","135","79","100601","0","111","26","0","2215","760","12","0","17","0","43","192","4200"
"0","17","0","135","102","100601","0","121","26","0","2582","980","13","0","19","0","69","217","4640"
"0","17","0","137","130","100601","0","133","26","0","2954","1220","14","0","19","0","93","250","4760"
"0","17","0","146","157","100601","0","133","26","0","3356","1220","15","0","21","0","109","282","4990"
"0","17","0","152","183","100601","0","133","26","0","3805","1320","16","0","21","0","129","316","5140"
"0","17","0","153","216","100601","0","158","26","0","4258","1320","17","0","21","0","144","353","5260"
"0","17","0","153","248","100601","0","173","26","0","4708","1320","18","0","21","3","169","397","5665"
"0","17","0","153","287","100601","0","173","26","0","5206","1320","19","0","21","3","193","447","6310"
"0","17","0","153","327","100601","0","173","26","0","5797","1415","20","0","21","3","240","493","6860"
"0","17","0","153","370","100601","0","173","26","0","6452","1515","21","0","21","3","288","543","7370"
"0","17","0","153","420","100601","0","173","26","0","7171","1515","22","0","21","3","318","603","8370"
"0","17","0","153","474","100601","0","173","26","0","7937","1515","23","0","21","3","318","672","10145"
"0","17","0","153","533","100601","0","173","26","0","8818","1515","24","0","21","3","333","738","11670"
"0","17","0","153","587","100601","0","173","26","0","9964","1515","25","0","21","3","355","798","12670"
"0","17","0","153","630","100601","0","173","26","0","11385","1515","26","0","21","3","377","847","13505"
"0","17","0","153","670","100601","0","173","26","0","12944","1515","27","0","21","3","394","890","14530"
"0","17","0","153","712","100601","0","173","26","0","14609","1515","28","0","21","3","411","933","15675"
"0","17","0","153","758","100601","0","173","26","0","16394","1515","29","0","21","3","429","979","16895"
"0","17","0","153","808","100601","0","173","26","0","18267","1515","30","0","21","3","447","1029","18270"
"0","17","0","153","859","100601","0","173","26","0","20231","1515","31","0","21","3","465","1080","19725"
"0","17","0","153","911","100601","0","173","26","0","22285","1515","32","0","21","3","483","1132","21260"
"0","17","0","153","965","100601","0","173","26","0","24455","1515","33","0","21","3","500","1186","22870"
"0","17","0","153","1020","100601","0","173","26","0","26760","1515","34","0","21","3","517","1241","24650"
"0","17","0","153","1076","100601","0","173","26","0","29157","1515","35","0","21","3","534","1297","26670"
"0","17","0","153","1133","100601","0","173","26","0","31636","1515","36","0","21","3","551","1354","28860"
"0","0","0","0","3","100701","0","0","6","0","0","100","2","0","0","2","0","0","80"
"0","0","0","0","10","100701","0","0","46","0","0","200","3","0","0","3","0","0","200"
"0","0","0","0","20","100701","0","0","94","0","0","360","4","0","0","7","0","5","550"
"0","0","0","0","35","100701","0","0","190","0","0","520","5","0","0","10","0","11","1060"
"0","0","0","0","53","100701","0","0","323","0","0","890","6","0","0","14","0","19","1740"
"0","0","0","0","76","100701","0","0","480","0","0","1260","7","0","0","18","0","34","2330"
"0","0","0","0","97","100701","0","0","593","0","0","1585","8","0","0","28","0","50","3510"
"0","5","0","0","124","100701","0","0","790","5","10","1585","9","0","0","35","0","70","4255"
"0","13","0","0","152","100701","0","0","1035","20","20","1585","10","0","0","36","0","90","5065"
"0","16","0","20","177","100701","0","0","1296","40","20","1585","11","0","0","41","0","110","5765"
"0","16","0","40","205","100701","10","0","1558","50","20","1685","12","0","0","48","0","132","6265"
"0","16","0","42","245","100701","20","0","1786","50","20","1785","13","0","0","52","0","165","6785"
"0","16","2","44","285","100701","20","0","2066","60","20","1785","14","0","2","54","0","204","7005"
"0","16","4","44","317","100701","20","0","2455","70","20","1885","15","0","4","56","0","239","7005"
"0","16","4","44","357","100701","25","0","2857","82","20","1985","16","0","4","56","0","269","7205"
"0","16","4","44","401","100701","30","0","3253","82","20","2135","17","0","4","59","0","296","7715"
"0","16","4","44","439","100701","30","0","3721","94","20","2285","18","0","4","64","0","334","8025"
"0","16","4","44","484","100701","30","0","4301","116","20","2380","19","0","4","66","0","375","8025"
"0","16","4","44","536","100701","30","0","4938","136","20","2475","20","0","4","66","0","419","8060"
"0","16","4","44","590","100701","30","0","5511","148","20","2475","21","0","4","71","0","486","8205"
"0","16","4","44","656","100701","30","0","6189","188","20","2475","22","0","4","71","0","552","8695"
"0","16","4","44","742","100701","30","0","6953","188","20","2475","23","0","4","71","0","622","9010"
"0","16","4","44","830","100701","30","0","7793","188","20","2475","24","0","4","71","0","697","9330"
"0","16","4","44","912","100701","30","0","8782","205","20","2475","25","0","4","71","0","772","9945"
"0","16","4","44","990","100701","30","0","9897","231","20","2475","26","0","4","71","0","851","10695"
"0","16","4","44","1062","100701","30","0","11147","249","20","2475","27","0","4","71","0","926","11695"
"0","16","4","44","1143","100701","30","0","12226","258","20","2475","28","0","4","71","0","1007","14735"
"0","16","4","44","1230","100701","30","0","13384","267","20","2475","29","0","4","71","0","1094","18005"
"0","16","4","44","1322","100701","30","0","14579","276","20","2475","30","0","4","71","0","1186","21790"
"0","16","4","44","1424","100701","30","0","15520","276","20","2475","31","0","4","71","0","1288","27955"
"0","16","4","44","1529","100701","30","0","16499","276","20","2475","32","0","4","71","0","1393","34490"
"0","16","4","44","1636","100701","30","0","17534","276","20","2475","33","0","4","71","0","1500","41640"
"0","16","4","44","1745","100701","30","0","18625","276","20","2475","34","0","4","71","0","1609","49570"
"0","16","4","44","1855","100701","30","0","19754","276","20","2475","35","0","4","71","0","1719","58210"
"0","16","4","44","1966","100701","30","0","20920","276","20","2475","36","0","4","71","0","1830","67410"
"0","0","0","0","1","100801","0","0","0","0","23","75","2","0","0","0","0","2","55"
"0","0","0","0","2","100801","0","0","0","0","78","150","3","0","0","0","0","7","150"
"0","0","0","10","5","100801","0","5","0","0","169","200","4","0","0","0","0","16","325"
"0","0","0","10","7","100801","0","15","0","0","322","200","5","0","0","0","0","32","625"
"0","0","0","25","15","100801","0","15","0","0","495","200","6","0","0","0","0","51","1155"
"0","0","0","30","22","100801","0","50","26","0","724","200","7","0","0","0","0","69","1515"
"0","4","0","75","29","100801","0","50","52","0","1003","200","8","0","0","0","0","91","1680"
"0","9","0","110","40","100801","0","50","52","0","1267","200","9","0","5","0","0","118","2215"
"0","14","0","115","52","100801","0","85","52","0","1566","300","10","0","10","0","16","140","2755"
"0","14","0","129","57","100801","0","101","52","0","1937","840","11","0","10","0","34","166","3175"
"0","17","0","135","64","100801","0","127","52","0","2352","960","12","0","17","0","59","185","3335"
"0","17","0","135","77","100801","0","137","52","0","2797","1080","13","0","22","0","93","204","3575"
"0","17","0","135","93","100801","0","149","52","0","3253","1320","14","0","22","0","127","229","3775"
"0","17","0","144","110","100801","0","149","52","0","3747","1440","15","0","22","0","157","251","4005"
"0","17","0","150","126","100801","0","149","52","0","4294","1440","16","0","22","0","193","273","4185"
"0","17","0","151","145","100801","0","174","52","0","4848","1440","17","0","22","0","228","301","4255"
"0","17","0","151","168","100801","0","199","52","0","5401","1440","18","0","22","0","268","334","4600"
"0","17","0","151","194","100801","0","199","52","0","6004","1440","19","0","22","0","317","371","5245"
"0","17","0","151","219","100801","0","199","52","0","6727","1440","20","0","22","0","388","402","5795"
"0","17","0","151","251","100801","0","199","52","0","7443","1540","21","0","22","0","459","447","6270"
"0","17","0","151","284","100801","0","199","52","0","8302","1640","22","0","22","0","525","490","7160"
"0","17","0","151","319","100801","0","199","52","0","9263","1640","23","0","22","0","555","540","8620"
"0","17","0","151","354","100801","0","199","52","0","10345","1640","24","0","22","0","570","590","10145"
"0","17","0","151","382","100801","0","199","52","0","11732","1640","25","0","22","0","607","625","11145"
"0","17","0","151","399","100801","0","199","52","0","13434","1640","26","0","22","0","641","648","11685"
"0","17","0","151","413","100801","0","199","52","0","15298","1640","27","0","22","0","665","665","12255"
"0","17","0","151","428","100801","0","199","52","0","17287","1640","28","0","22","0","689","681","12855"
"0","17","0","151","446","100801","0","199","52","0","19415","1640","29","0","22","0","714","699","13455"
"0","17","0","151","466","100801","0","199","52","0","21668","1640","30","0","22","0","740","719","14055"
"0","17","0","151","486","100801","0","199","52","0","24030","1640","31","0","22","0","766","739","14655"
"0","17","0","151","506","100801","0","199","52","0","26501","1640","32","0","22","0","792","759","15255"
"0","17","0","151","527","100801","0","199","52","0","29107","1640","33","0","22","0","817","780","15855"
"0","17","0","151","549","100801","0","199","52","0","31867","1640","34","0","22","0","841","802","16455"
"0","17","0","151","571","100801","0","199","52","0","34757","1640","35","0","22","0","865","824","17055"
"0","17","0","151","594","100801","0","199","52","0","37748","1640","36","0","22","0","889","847","17655"
"0","0","0","0","0","100901","0","0","0","0","26","50","2","0","0","0","0","3","55"
