738d1a1160b982fa22ac41e37ebc2f3146f8ca4c3ffc61693d95d8b61f369d65,a8ac75a3f8383fc9b71a22ec1449d982f366f83849819e612e647ecec7f332a3,394c885d1fdba8f2ac227e646032ef7f411d6342ded536f7e072794e485ccc28,e0fb2f71fc6b73db16d33a9770a808fb22e016479c88af591c408c252d42253b,df3811cd57137513aa115683a6943206275d831a4a4244e24ff7ced90975b452,5617da159ea1cebbb34871a889c998e113236668251563b1432dac9984d29a4d,7eb7e4a5b4e0f2770662892c653d4e91475ff7ebeebb1ad6def953e570e73916,2c1a9d218eebf087217bb0ffc21c8ba37cb29b7f503b76a923e8dac8ce225ee3,54ed95460b8820982f802dc45641e0f7604bf2d44ddd282e86611b8f4a27b8d0,bb02a81fe2670608e2f0bbc1e7c44d49eccf79e03f6b9b71e9572e457bc59729,7569c7c58d6213c10ef6a7872ec2c12e8e025f3e2694c0b4332db38cde6ab2e0,6bf195a0b218c59bb894ad03e89a48e4aabc97f3372985d8c6ec094b665ef3ef,1f26b99820e92a4268936f7d786fc1710bc6619e24f057504fa1502571550e6e,3992845547823d4b24de9b25ec2185dd759b4dc5cab40090559b36b53a9c31b9,40d28e92e336268570f83858ffc49aee1c35cf8c3db6dd397ab5916e8dfa207d,f32fffc8d6297cb56d2dc03a99bc94e629f608e416ebc89153da37c4ca59a6dc,673a67919fbd89a73668c22ebc95eaa6233e2f83c95eeceb1007c92c2640081c,02d6833180854e69006aefffff84929d20d0cf71d52d095cf96475ced7851b01,d5b2f386eed1b102bd3c43120300a7123c628a16bebcbe0fa7a05babf0a8a517,d77ef244a386f30095ca445e2331d8aa16ce3f5105b6e2540c88f1adaa76ce9d,ec549fb49fcd832889fbc1c1f660c4e3f95b4283986c273c01a1464d89f9c194,d2d0b68570a877ec162131ca79ac6cfdef958d21059baedc7dd46f46b4844888,af41d666fd5d919ddb6ba3407a078a77bb22758d11c96bee05178c4a2cb95585,564717181693464c756d62d3daffcb0da29132cfcd8a3ae888c7086a4848e59a,19c5d56395be0c6f878254aae9a1ddc1ebe11053ba535dc7de87357f587176b5,e6a625257343e9fdf94873d6e5933ca78d6fed282e6ac3aea314efd0f7019767,92e23d40dc8254dec8a5018baed0d3a0c617febe3171f3ddcb936b1afd6034e9,104ffa997cfdb30060958a30a1d74f8ce8624d8d987d7aed5db3a6a697e5487c,6c1a5adfbda8f376858c4906d44188ad51c3d36b5d18f4a9136dea5134184ca6,1a7a45e4c019b44616a9e3d952763aaac3a1fe8db22b7f22a7bbaee2ee358d92,fd59539938db52fbb93ec06c80de16662bd229e59a7d29c673547a9865aed538,e0aa1946079388edf2c2b16bc69b6e56eff40362c7542af01a4400cbf68f87de,a646d387ed46abe21aa2e67be41444535d7b4f8d74716088fe46d693755fd36e,40dab5d313c749187946f5095ee2cd499f018ec3b9be1a0873f9bb400be78bbb,18016427e5473b88ffcb6c641355ac741b711d018810f81322c933823f0e93cf,f177b52ac894b3e7fda6ef28b2eea437d540f854e84f836e0ff63d1d031a67fa,bd0b5997e573489bd9d6f1d100e7424b7e9bff0ff991228f8829c7a2877a5cf5,dd3a36e5ae7975701fe21ec19e5f710eeec7d95926410fb1cc900d091eda7961,53691f4c1ead8c4a1954f82bd13d2754ecb48506f9b347c3645dde8b20f6e0be,747528a30a8e45b838dc0d0138f1e65b77fd55bcec17bc8632dcf615ad05f4c4,7b3949d6891ee5512f2bc79326351253775726c1876b434319c7af190fa29576,32f67906ee106ed0a5b67a005614a6cf95d38d537349ca9703cdcc217f864fd4,9be3cbf14a556f9a0e484e8367f62cdf9a04373b40ec8a27a23fed8b2788ef9f,d9e56b92aefc473a5d381a651b0091d036e39d32874e9164abb05fc4c20d7511,1c1b66b0b67b8bd77ddbb422f9dcb675c4770e14812c02a622c9c301ef0d7bbd,c8f7fcb25510f373db6d2231fa9ff6ee716df018cc445f87432590909116488d,1a37d404e4ca804e41368dceb6c288838d0f0f59b46bf606aa7d8af274ad19a1,90488609fe1bfbaf118f2596c9a6bc0153d0a30e08271d4feacb6e558d0263a5,38f685b77067a5ef24573a82ae351aeb99a49c3e3d0926453da0e069ad5a5598,95f4eea72718f942b4d9a1f567dee369c956f6ad0eff7a0b66db07155fe45754
"0.7","1","0.7","1","0","0","2100117","0","123281","0","100","30","710100171","0","333","0","0","0","71010017","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","17","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","13600"
"0.7","1","0.7","1","0","0","2100118","0","123282","0","100","30","710100181","0","333","0","0","0","71010018","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","18","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","13700"
"0.7","1","0.7","1","0","0","2100119","0","113283","0","100","30","710100191","0","333","0","0","0","71010019","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","19","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","13800"
"0.7","1","0.7","1","0","1","2100120","0","91002","0","100","1","710100201","0","0","94002","0","-20","71010020","0","-1","0","1","0","0","-1","-100","0","0","100","90","0","123311","0","0.7","20","13900","2","0.7","40004","1","0","140000","bgm_M126","-240","500","101183","100","248","5"
"0.7","1","0.7","1","0","0","2100121","0","123341","0","100","30","710100211","0","333","0","0","0","71010021","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","21","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14000"
"0.7","1","0.7","1","0","0","2100122","0","113342","0","100","30","710100221","0","333","0","0","0","71010022","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","22","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14100"
"0.7","1","0.7","1","0","0","2100123","0","123343","0","100","30","710100231","0","333","0","0","0","71010023","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","23","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14200"
"0.7","1","0.7","1","0","0","2100124","0","123371","0","100","30","710100241","0","333","0","0","0","71010024","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","24","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14300"
"0.7","1","0.7","1","0","0","2100125","0","113372","0","100","30","710100251","0","333","0","0","0","71010025","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","25","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14400"
"0.7","1","0.7","1","0","0","2100126","0","113401","0","100","30","710100261","0","333","0","0","0","71010026","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","26","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14500"
"0.7","1","0.7","1","0","0","2100127","0","113431","0","100","30","710100271","0","333","0","0","0","71010027","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","27","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14600"
"0.7","1","0.7","1","0","0","2100128","0","123432","0","100","30","710100281","0","333","0","0","0","71010028","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","28","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14700"
"0.7","1","0.7","1","0","0","2100129","0","123461","0","100","30","710100291","0","333","0","0","0","71010029","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","29","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","14800"
"0.7","1","1","1","0","1","2100130","0","91002","0","100","1","710100301","0","0","94002","-20","0","71010030","0","-1","299","0.7","0","0","-101","-100","0","0","100","90","0","31032","0","0.7","30","14900","3","0.7","40004","1","0","140000","bgm_M126","-301","500","101183","100","99","2"
"0.7","1","0.7","1","0","0","2100131","0","123491","0","100","30","710100311","0","333","0","0","0","71010031","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","31","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15000"
"0.7","1","0.7","1","0","0","2100132","0","113521","0","100","30","710100321","0","333","0","0","0","71010032","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","32","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15100"
"0.7","1","0.7","1","0","0","2100133","0","113522","0","100","30","710100331","0","333","0","0","0","71010033","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","33","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15200"
"0.7","1","0.7","1","0","0","2100134","0","113551","0","100","30","710100341","0","333","0","0","0","71010034","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","34","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15300"
"0.7","1","0.7","1","0","0","2100135","0","113552","0","100","30","710100351","0","333","0","0","0","71010035","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","35","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15400"
"0.7","1","0.7","1","0","0","2100136","0","113553","0","100","30","710100361","0","333","0","0","0","71010036","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","36","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15500"
"0.7","1","0.7","1","0","0","2100137","0","113581","0","100","30","710100371","0","333","0","0","0","71010037","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","37","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15600"
"0.7","1","0.7","1","0","0","2100138","0","123582","0","100","30","710100381","0","333","0","0","0","71010038","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","38","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15700"
"0.7","1","0.7","1","0","0","2100139","0","113611","0","100","30","710100391","0","333","0","0","0","71010039","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","39","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","15800"
"0.7","1","1","1","0","1","2100140","0","91002","0","100","1","710100401","0","0","94002","-20","0","71010040","0","-1","299","0.7","0","0","-101","-100","0","0","100","90","0","31023","0","0.7","40","15900","2","0.7","40004","1","0","140000","bgm_M126","-301","500","101183","100","99","2"
"0.7","1","0.7","1","0","0","2100141","0","123583","0","100","30","710100411","0","333","0","0","0","71010041","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","41","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16000"
"0.7","1","0.7","1","0","0","2100142","0","123612","0","100","30","710100421","0","333","0","0","0","71010042","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","42","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16100"
"0.7","1","0.7","1","0","0","2100143","0","113614","0","100","30","710100431","0","333","0","0","0","71010043","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","43","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16200"
"0.7","1","0.7","1","0","0","2100144","0","114222","0","100","30","710100441","0","333","0","0","0","71010044","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","44","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16300"
"0.7","1","0.7","1","0","0","2100145","0","124251","0","100","30","710100451","0","333","0","0","0","71010045","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","45","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16400"
"0.7","1","0.7","1","0","0","2100146","0","114252","0","100","30","710100461","0","333","0","0","0","71010046","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","46","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16500"
"0.7","1","0.7","1","0","0","2100147","0","114281","0","100","30","710100471","0","333","0","0","0","71010047","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","47","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16600"
"0.7","1","0.7","1","0","0","2100148","0","124311","0","100","30","710100481","0","333","0","0","0","71010048","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","48","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16700"
"0.7","1","0.7","1","0","0","2100149","0","114341","0","100","30","710100491","0","333","0","0","0","71010049","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","49","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","100","-1","16800"
"0.7","1","1","1","0","1","2100150","0","91002","0","50","1","710100501","0","333","94002","-20","0","71010050","0","-1","166","0.7","0","0","-168","-100","0","0","100","90","0","31049","0","0.7","50","16900","3","0.7","40004","1","0","140000","bgm_M126","-335","500","101183","50","-1","3"
"0.7","1","0.7","1","0","0","2100151","0","124101","0","50","30","710100511","0","333","0","0","0","71010051","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","51","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17000"
"0.7","1","0.7","1","0","0","2100152","0","114102","0","50","30","710100521","0","333","0","0","0","71010052","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","52","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17100"
"0.7","1","0.7","1","0","0","2100153","0","124131","0","50","30","710100531","0","333","0","0","0","71010053","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","53","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17200"
"0.7","1","0.7","1","0","0","2100154","0","114132","0","50","30","710100541","0","333","0","0","0","71010054","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","54","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17300"
"0.7","1","0.7","1","0","0","2100155","0","124161","0","50","30","710100551","0","333","0","0","0","71010055","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","55","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17400"
"0.7","1","0.7","1","0","0","2100156","0","114162","0","50","30","710100561","0","333","0","0","0","71010056","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","56","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17500"
"0.7","1","0.7","1","0","0","2100157","0","114191","0","50","30","710100571","0","333","0","0","0","71010057","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","57","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17600"
"0.7","1","0.7","1","0","0","2100158","0","124192","0","50","30","710100581","0","333","0","0","0","71010058","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","58","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17700"
"0.7","1","0.7","1","0","0","2100159","0","114221","0","50","30","710100591","0","333","0","0","0","71010059","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","59","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","17800"
"0.7","1","1","1","0","1","2100160","0","91002","0","50","1","710100601","0","333","94002","-20","0","71010060","0","-1","166","0.7","0","0","-168","-100","0","0","100","90","0","31053","0","0.7","60","17900","2","0.7","40004","1","0","140000","bgm_M126","-335","500","101183","50","-1","3"
"0.7","1","0.7","1","0","0","2100161","0","124101","0","50","30","710100611","0","333","0","0","0","71010061","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","61","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18000"
"0.7","1","0.7","1","0","0","2100162","0","114102","0","50","30","710100621","0","333","0","0","0","71010062","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","62","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18100"
"0.7","1","0.7","1","0","0","2100163","0","124131","0","50","30","710100631","0","333","0","0","0","71010063","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","63","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18200"
"0.7","1","0.7","1","0","0","2100164","0","124071","0","50","30","710100641","0","333","0","0","0","71010064","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","64","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18300"
"0.7","1","0.7","1","0","0","2100165","0","114011","0","50","30","710100651","0","333","0","0","0","71010065","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","65","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18400"
"0.7","1","0.7","1","0","0","2100166","0","114072","0","50","30","710100661","0","333","0","0","0","71010066","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","66","0","3","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18500"
"0.7","1","0.7","1","0","0","2100167","0","114041","0","50","30","710100671","0","333","0","0","0","71010067","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","67","0","4","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18600"
"0.7","1","0.7","1","0","0","2100168","0","124042","0","50","30","710100681","0","333","0","0","0","71010068","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","68","0","2","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18700"
"0.7","1","0.7","1","0","0","2100169","0","114012","0","50","30","710100691","0","333","0","0","0","71010069","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","69","0","1","0.7","40004","1","0","91002","bgm_M127","-335","500","101181","50","-1","18800"
"0.7","1","1","1","0","1","2100170","72010070","91002","0","50","1","710100701","0","333","94002","-20","0","71010070","0","-1","166","0.7","0","0","-168","-100","0","0","100","90","0","31011","0","0.7","70","18900","4","0.7","40004","1","0","140000","bgm_M126","-335","500","101183","50","-1","3"
"0.7","1","0.7","1","0","0","2100171","0","124282","0","50","30","710200711","0","333","0","0","0","71020071","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","71","0","2","0.7","40004","2","0","91002","bgm_M127","-335","500","101311","50","-1","19000"
"0.7","1","0.7","1","0","0","2100172","0","114222","0","50","30","710200721","0","333","0","0","0","71020072","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","72","0","1","0.7","40004","2","0","91002","bgm_M127","-335","500","101311","50","-1","19100"
"0.7","1","0.7","1","0","0","2100173","0","124312","0","50","30","710200731","0","333","0","0","0","71020073","0","1","166","0.7","0","0","-168","-100","0","0","5","90","0","94002","0","0.7","73","0","3","0.7","40004","2","0","91002","bgm_M127","-335","500","101311","50","-1","19200"
